TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9474.00000        9.15631
TAB:  US_District_of_Columbia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_District_of_Columbia Confirmed cc1=  .992780 cc2=  .691268 lx=  7.03831 if=  56 il=  66 3/28/2020  n=  10 now=    9474 end=       1137       304      1225 U=     9.96 T=   68.8 p1= -88.0 p2=   833.2 ed=    92 4/23/2020   x1=  56. x2=  66. y1=  1.28 y2=   .28 BEST
GP: Confirmed US_District_of_Columbia 3/28/2020        66    9474     1137     304     1225     3    92 4/23/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .990424 cc2=  .674197 lx=  7.13631 if=  57 il=  66 3/28/2020  n=   9 now=    9474 end=       1256       304      1225 U=    10.14 T=   69.6 p1= -86.7 p2=   754.3 ed=    93 4/24/2020   x1=  57. x2=  66. y1=  1.24 y2=   .35 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .990424 cc2=  .674197 lx=  7.13231 if=  57 il=  66 3/28/2020  n=   9 now=    9474 end=       1256       304      1225 U=    10.14 T=   69.6 p1= -86.7 p2=   754.3 ed=    93 4/24/2020   x1=  57. x2=  66. y1=  1.24 y2=   .35 BEST
GP: Confirmed US_District_of_Columbia 3/28/2020        66    9474     1256     304     1225     3    93 4/24/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .992532 cc2=  .659199 lx= 11.15631 if=  58 il=  66 3/28/2020  n=   8 now=    9474 end=      70003       304      1225 U=    33.76 T=  123.2 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  58. x2=  66. y1=  1.93 y2=  1.69     
GP: Confirmed US_District_of_Columbia 3/28/2020        66    9474    -         304     1225     3   202 8/11/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .989361 cc2=  .635807 lx= 11.15631 if=  59 il=  66 3/28/2020  n=   7 now=    9474 end=      70003       304      1225 U=    37.02 T=  128.7 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  59. x2=  66. y1=  1.88 y2=  1.69     
GP: Confirmed US_District_of_Columbia 3/28/2020        66    9474    -         304     1225     3   216 8/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995484 cc2=  .617519 lx=  8.06631 if=  60 il=  66 3/28/2020  n=   6 now=    9474 end=       3185       304      1225 U=    15.72 T=   79.4 p1= -66.4 p2=   297.5 ed=   116 5/17/2020   x1=  60. x2=  66. y1=  1.24 y2=   .85     
GP: Confirmed US_District_of_Columbia 3/28/2020        66    9474     3185     304     1225     3   116 5/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997030 cc2=  .588782 lx=  6.41631 if=  61 il=  66 3/28/2020  n=   5 now=    9474 end=        611       304      1225 U=     5.91 T=   63.9 p1= -93.6 p2=  1550.6 ed=    77 4/8/2020    x1=  61. x2=  66. y1=   .49 y2=  -.36     
GP: Confirmed US_District_of_Columbia 3/28/2020        66    9474      611     304     1225     3    77 4/8/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .994948 cc2=  .727687 lx=  7.32631 if=  54 il=  67 3/29/2020  n=  13 now=    9474 end=       1519       342       983 U=    12.46 T=   72.0 p1= -84.0 p2=   623.7 ed=   101 5/2/2020    x1=  54. x2=  67. y1=  1.44 y2=   .40     
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474     1519     342      983     3   101 5/2/2020  
AAA1     1 US_District_of_Columbia Confirmed cc1=  .995633 cc2=  .718283 lx=  7.00631 if=  55 il=  67 3/29/2020  n=  12 now=    9474 end=       1103       342       983 U=     9.95 T=   68.6 p1= -88.4 p2=   858.9 ed=    92 4/23/2020   x1=  55. x2=  67. y1=  1.36 y2=   .16 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995633 cc2=  .718283 lx=  7.01031 if=  55 il=  67 3/29/2020  n=  12 now=    9474 end=       1103       342       983 U=     9.95 T=   68.6 p1= -88.4 p2=   858.9 ed=    92 4/23/2020   x1=  55. x2=  67. y1=  1.36 y2=   .16 BEST
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474     1103     342      983     3    92 4/23/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .994441 cc2=  .705765 lx=  6.99631 if=  56 il=  67 3/29/2020  n=  11 now=    9474 end=       1092       342       983 U=     9.82 T=   68.5 p1= -88.5 p2=   867.6 ed=    91 4/22/2020   x1=  56. x2=  67. y1=  1.27 y2=   .15 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .994441 cc2=  .705765 lx=  6.99731 if=  56 il=  67 3/29/2020  n=  11 now=    9474 end=       1092       342       983 U=     9.82 T=   68.5 p1= -88.5 p2=   867.6 ed=    91 4/22/2020   x1=  56. x2=  67. y1=  1.27 y2=   .15 BEST
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474     1092     342      983     3    91 4/22/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .992802 cc2=  .691291 lx=  7.05631 if=  57 il=  67 3/29/2020  n=  10 now=    9474 end=       1160       342       983 U=     9.86 T=   69.0 p1= -87.8 p2=   816.7 ed=    92 4/23/2020   x1=  57. x2=  67. y1=  1.21 y2=   .20     
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474     1160     342      983     3    92 4/23/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .993867 cc2=  .677639 lx= 10.93631 if=  58 il=  67 3/29/2020  n=   9 now=    9474 end=      56179       342       983 U=    33.50 T=  121.6 p1= 493.0 p2=    16.9 ed=   200 8/9/2020    x1=  58. x2=  67. y1=  1.90 y2=  1.63     
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474    -         342      983     3   200 8/9/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .991557 cc2=  .658224 lx= 10.89631 if=  59 il=  67 3/29/2020  n=   8 now=    9474 end=      53976       342       983 U=    36.25 T=  125.8 p1= 469.7 p2=    17.6 ed=   211 8/20/2020   x1=  59. x2=  67. y1=  1.84 y2=  1.62     
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474    -         342      983     3   211 8/20/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .996460 cc2=  .642907 lx=  6.86631 if=  60 il=  67 3/29/2020  n=   7 now=    9474 end=        959       342       983 U=     9.02 T=   67.3 p1= -89.9 p2=   987.9 ed=    88 4/19/2020   x1=  60. x2=  67. y1=   .81 y2=   .03 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996460 cc2=  .642907 lx=  6.86531 if=  60 il=  67 3/29/2020  n=   7 now=    9474 end=        959       342       983 U=     9.02 T=   67.3 p1= -89.9 p2=   987.9 ed=    88 4/19/2020   x1=  60. x2=  67. y1=   .81 y2=   .03 BEST
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474      959     342      983     3    88 4/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .998143 cc2=  .620178 lx=  6.39631 if=  61 il=  67 3/29/2020  n=   6 now=    9474 end=        599       342       983 U=     5.70 T=   63.7 p1= -93.7 p2=  1581.6 ed=    77 4/8/2020    x1=  61. x2=  67. y1=   .48 y2=  -.58     
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474      599     342      983     3    77 4/8/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .999532 cc2=  .591283 lx=  6.20631 if=  62 il=  67 3/29/2020  n=   5 now=    9474 end=        495       342       983 U=     4.10 T=   62.9 p1= -94.8 p2=  1913.9 ed=    72 4/3/2020    x1=  62. x2=  67. y1=   .23 y2=  -.99     
GP: Confirmed US_District_of_Columbia 3/29/2020        67    9474      495     342      983     3    72 4/3/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995861 cc2=  .737662 lx=  7.42631 if=  54 il=  68 3/30/2020  n=  14 now=    9474 end=       1679       401      1294 U=    12.64 T=   72.5 p1= -82.3 p2=   564.3 ed=   102 5/3/2020    x1=  54. x2=  68. y1=  1.47 y2=   .36     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474     1679     401     1294     2   102 5/3/2020  
AAA1     1 US_District_of_Columbia Confirmed cc1=  .996359 cc2=  .729098 lx=  7.17631 if=  55 il=  68 3/30/2020  n=  13 now=    9474 end=       1308       401      1294 U=    10.48 T=   69.8 p1= -86.2 p2=   724.3 ed=    94 4/25/2020   x1=  55. x2=  68. y1=  1.41 y2=   .17 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996359 cc2=  .729098 lx=  7.17131 if=  55 il=  68 3/30/2020  n=  13 now=    9474 end=       1308       401      1294 U=    10.48 T=   69.8 p1= -86.2 p2=   724.3 ed=    94 4/25/2020   x1=  55. x2=  68. y1=  1.41 y2=   .17 BEST
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474     1308     401     1294     2    94 4/25/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .995450 cc2=  .718100 lx=  7.18631 if=  56 il=  68 3/30/2020  n=  12 now=    9474 end=       1321       401      1294 U=    10.47 T=   69.8 p1= -86.1 p2=   717.2 ed=    94 4/25/2020   x1=  56. x2=  68. y1=  1.32 y2=   .18 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995450 cc2=  .718100 lx=  7.18631 if=  56 il=  68 3/30/2020  n=  12 now=    9474 end=       1321       401      1294 U=    10.47 T=   69.8 p1= -86.1 p2=   717.2 ed=    94 4/25/2020   x1=  56. x2=  68. y1=  1.32 y2=   .18 BEST
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474     1321     401     1294     2    94 4/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .994286 cc2=  .705611 lx=  7.27631 if=  57 il=  68 3/30/2020  n=  11 now=    9474 end=       1445       401      1294 U=    10.69 T=   70.7 p1= -84.7 p2=   655.6 ed=    95 4/26/2020   x1=  57. x2=  68. y1=  1.28 y2=   .25     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474     1445     401     1294     2    95 4/26/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995300 cc2=  .693788 lx=  9.39631 if=  58 il=  68 3/30/2020  n=  10 now=    9474 end=      12043       401      1294 U=    24.31 T=   97.8 p1=  27.1 p2=    78.7 ed=   155 6/25/2020   x1=  58. x2=  68. y1=  1.64 y2=  1.22     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474    12043     401     1294     2   155 6/25/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .993770 cc2=  .677542 lx=  8.85631 if=  59 il=  68 3/30/2020  n=   9 now=    9474 end=       7018       401      1294 U=    22.48 T=   91.6 p1= -25.9 p2=   135.0 ed=   144 6/14/2020   x1=  59. x2=  68. y1=  1.45 y2=  1.05     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474     7018     401     1294     2   144 6/14/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997353 cc2=  .664020 lx=  7.23631 if=  60 il=  68 3/30/2020  n=   8 now=    9474 end=       1388       401      1294 U=    10.77 T=   70.3 p1= -85.3 p2=   682.6 ed=    95 4/26/2020   x1=  60. x2=  68. y1=   .96 y2=   .22     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474     1388     401     1294     2    95 4/26/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997692 cc2=  .644139 lx=  6.86631 if=  61 il=  68 3/30/2020  n=   7 now=    9474 end=        959       401      1294 U=     8.06 T=   66.9 p1= -89.9 p2=   987.9 ed=    85 4/16/2020   x1=  61. x2=  68. y1=   .73 y2=  -.14     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474      959     401     1294     2    85 4/16/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997043 cc2=  .619079 lx=  6.72631 if=  62 il=  68 3/30/2020  n=   6 now=    9474 end=        834       401      1294 U=     6.77 T=   65.9 p1= -91.2 p2=  1136.0 ed=    81 4/12/2020   x1=  62. x2=  68. y1=   .58 y2=  -.31     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474      834     401     1294     2    81 4/12/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .997222 cc2=  .588973 lx=  7.32631 if=  63 il=  68 3/30/2020  n=   5 now=    9474 end=       1519       401      1294 U=    11.04 T=   71.2 p1= -84.0 p2=   623.7 ed=    97 4/28/2020   x1=  63. x2=  68. y1=   .74 y2=   .29     
GP: Confirmed US_District_of_Columbia 3/30/2020        68    9474     1519     401     1294     2    97 4/28/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995987 cc2=  .745987 lx=  7.91631 if=  54 il=  69 3/31/2020  n=  15 now=    9474 end=       2741       495      2275 U=    14.47 T=   76.8 p1= -71.1 p2=   345.6 ed=   110 5/11/2020   x1=  54. x2=  69. y1=  1.57 y2=   .54     
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474     2741     495     2275     2   110 5/11/2020 
AAA1     1 US_District_of_Columbia Confirmed cc1=  .996024 cc2=  .737825 lx=  7.67631 if=  55 il=  69 3/31/2020  n=  14 now=    9474 end=       2156       495      2275 U=    12.32 T=   73.8 p1= -77.2 p2=   439.4 ed=   102 5/3/2020    x1=  55. x2=  69. y1=  1.52 y2=   .39 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996024 cc2=  .737825 lx=  7.67931 if=  55 il=  69 3/31/2020  n=  14 now=    9474 end=       2156       495      2275 U=    12.32 T=   73.8 p1= -77.2 p2=   439.4 ed=   102 5/3/2020    x1=  55. x2=  69. y1=  1.52 y2=   .39 BEST
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474     2156     495     2275     2   102 5/3/2020  
AAA1     1 US_District_of_Columbia Confirmed cc1=  .995198 cc2=  .727937 lx=  7.77631 if=  56 il=  69 3/31/2020  n=  13 now=    9474 end=       2383       495      2275 U=    12.79 T=   74.8 p1= -74.8 p2=   397.6 ed=   104 5/5/2020    x1=  56. x2=  69. y1=  1.47 y2=   .45 BEST
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995198 cc2=  .727937 lx=  7.77831 if=  56 il=  69 3/31/2020  n=  13 now=    9474 end=       2383       495      2275 U=    12.79 T=   74.8 p1= -74.8 p2=   397.6 ed=   104 5/5/2020    x1=  56. x2=  69. y1=  1.47 y2=   .45 BEST
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474     2383     495     2275     2   104 5/5/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .994299 cc2=  .716949 lx=  8.00631 if=  57 il=  69 3/31/2020  n=  12 now=    9474 end=       2999       495      2275 U=    13.73 T=   77.1 p1= -68.3 p2=   315.9 ed=   109 5/10/2020   x1=  57. x2=  69. y1=  1.46 y2=   .59     
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474     2999     495     2275     2   109 5/10/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996163 cc2=  .707488 lx= 11.15631 if=  58 il=  69 3/31/2020  n=  11 now=    9474 end=      70003       495      2275 U=    33.25 T=  122.2 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  58. x2=  69. y1=  1.93 y2=  1.60     
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474    -         495     2275     2   200 8/9/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995010 cc2=  .693498 lx= 11.15631 if=  59 il=  69 3/31/2020  n=  10 now=    9474 end=      70003       495      2275 U=    35.34 T=  125.5 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  59. x2=  69. y1=  1.88 y2=  1.60     
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474    -         495     2275     2   208 8/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .996808 cc2=  .680580 lx=  8.85631 if=  60 il=  69 3/31/2020  n=   9 now=    9474 end=       7018       495      2275 U=    19.26 T=   87.8 p1= -25.9 p2=   135.0 ed=   133 6/3/2020    x1=  60. x2=  69. y1=  1.44 y2=   .98     
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474     7018     495     2275     2   133 6/3/2020  
AAA2     1 US_District_of_Columbia Confirmed cc1=  .995928 cc2=  .662595 lx=  8.34631 if=  61 il=  69 3/31/2020  n=   8 now=    9474 end=       4214       495      2275 U=    15.75 T=   81.0 p1= -55.5 p2=   224.8 ed=   118 5/19/2020   x1=  61. x2=  69. y1=  1.27 y2=   .76     
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474     4214     495     2275     2   118 5/19/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .994178 cc2=  .640625 lx=  8.33631 if=  62 il=  69 3/31/2020  n=   7 now=    9474 end=       4172       495      2275 U=    15.11 T=   80.4 p1= -56.0 p2=   227.1 ed=   116 5/17/2020   x1=  62. x2=  69. y1=  1.22 y2=   .76     
GP: Confirmed US_District_of_Columbia 3/31/2020        69    9474     4172     495     2275     2   116 5/17/2020 
AAA2     1 US_District_of_Columbia Confirmed cc1=  .994894 cc2=  .616929 lx= 11.15631 if=  63 il=  69 3/31/2020  n=   6 now=    9474 end=      70003       495      2275 U=    33.43 T=  122.5 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  63. x2=  69. y1=  1.78 y2=  1.60     
