TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4016.00000        8.29804
TAB:  US_New_York_Dutchess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .993608 cc2=  .677380 lx=  7.08404 if=  53 il=  62 3/24/2020  n=   9 now=    4016 end=       1197       124      1261 U=     9.76 T=   70.0 p1= -70.2 p2=   335.5 ed=    93 4/24/2020   x1=  53. x2=  62. y1=  1.74 y2=   .82 BEST
GP: Confirmed US_New_York_Dutchess 3/24/2020        62    4016     1197     124     1261     1    93 4/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995476 cc2=  .662142 lx= 10.29804 if=  54 il=  62 3/24/2020  n=   8 now=    4016 end=      29674       124      1261 U=    21.15 T=   98.0 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  54. x2=  62. y1=  2.08 y2=  1.70     
GP: Confirmed US_New_York_Dutchess 3/24/2020        62    4016    -         124     1261     1   147 6/17/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .993530 cc2=  .639977 lx= 10.29804 if=  55 il=  62 3/24/2020  n=   7 now=    4016 end=      29674       124      1261 U=    22.04 T=   99.5 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  55. x2=  62. y1=  2.02 y2=  1.70     
GP: Confirmed US_New_York_Dutchess 3/24/2020        62    4016    -         124     1261     1   151 6/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .992374 cc2=  .614409 lx= 10.29804 if=  56 il=  62 3/24/2020  n=   6 now=    4016 end=      29674       124      1261 U=    20.87 T=   97.5 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  56. x2=  62. y1=  1.99 y2=  1.70     
GP: Confirmed US_New_York_Dutchess 3/24/2020        62    4016    -         124     1261     1   146 6/16/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .987865 cc2=  .579617 lx=  8.98804 if=  57 il=  62 3/24/2020  n=   5 now=    4016 end=       8006       124      1261 U=    17.41 T=   86.9 p1=  99.4 p2=    50.2 ed=   127 5/28/2020   x1=  57. x2=  62. y1=  1.71 y2=  1.43     
GP: Confirmed US_New_York_Dutchess 3/24/2020        62    4016     8006     124     1261     1   127 5/28/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995896 cc2=  .728635 lx=  7.77804 if=  50 il=  63 3/25/2020  n=  13 now=    4016 end=       2387       153       370 U=    12.49 T=   75.6 p1= -40.6 p2=   168.2 ed=   105 5/6/2020    x1=  50. x2=  63. y1=  2.05 y2=  1.01     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016     2387     153      370     1   105 5/6/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995232 cc2=  .717882 lx=  8.40804 if=  51 il=  63 3/25/2020  n=  12 now=    4016 end=       4482       153       370 U=    15.54 T=   81.9 p1=  11.6 p2=    89.6 ed=   118 5/19/2020   x1=  51. x2=  63. y1=  1.99 y2=  1.22     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016     4482     153      370     1   118 5/19/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995482 cc2=  .706806 lx=  7.55804 if=  52 il=  63 3/25/2020  n=  11 now=    4016 end=       1916       153       370 U=    12.32 T=   74.4 p1= -52.3 p2=   209.6 ed=   103 5/4/2020    x1=  52. x2=  63. y1=  1.82 y2=   .93     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016     1916     153      370     1   103 5/4/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995208 cc2=  .693696 lx=  7.04804 if=  53 il=  63 3/25/2020  n=  10 now=    4016 end=       1150       153       370 U=     9.69 T=   69.8 p1= -71.4 p2=   349.2 ed=    92 4/23/2020   x1=  53. x2=  63. y1=  1.73 y2=   .70     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016     1150     153      370     1    92 4/23/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996377 cc2=  .680149 lx= 10.22804 if=  54 il=  63 3/25/2020  n=   9 now=    4016 end=      27668       153       370 U=    21.33 T=   98.2 p1= 588.9 p2=    14.5 ed=   148 6/18/2020   x1=  54. x2=  63. y1=  2.07 y2=  1.65     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016    -         153      370     1   148 6/18/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995031 cc2=  .661698 lx= 10.29804 if=  55 il=  63 3/25/2020  n=   8 now=    4016 end=      29674       153       370 U=    22.43 T=  100.3 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  55. x2=  63. y1=  2.02 y2=  1.66     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016    -         153      370     1   153 6/23/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .994335 cc2=  .640782 lx=  7.60804 if=  56 il=  63 3/25/2020  n=   7 now=    4016 end=       2014       153       370 U=    12.03 T=   74.4 p1= -49.9 p2=   199.4 ed=   102 5/3/2020    x1=  56. x2=  63. y1=  1.53 y2=   .95     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016     2014     153      370     1   102 5/3/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .992153 cc2=  .614188 lx=  6.57804 if=  57 il=  63 3/25/2020  n=   6 now=    4016 end=        719       153       370 U=     8.46 T=   66.7 p1= -82.1 p2=   558.6 ed=    86 4/17/2020   x1=  57. x2=  63. y1=  1.15 y2=   .44     
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016      719     153      370     1    86 4/17/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .996319 cc2=  .588070 lx=  5.73804 if=  58 il=  63 3/25/2020  n=   5 now=    4016 end=        310       153       370 U=     4.49 T=   61.4 p1= -92.3 p2=  1295.5 ed=    72 4/3/2020    x1=  58. x2=  63. y1=   .77 y2=  -.35 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996319 cc2=  .588070 lx=  5.74104 if=  58 il=  63 3/25/2020  n=   5 now=    4016 end=        310       153       370 U=     4.49 T=   61.4 p1= -92.3 p2=  1295.5 ed=    72 4/3/2020    x1=  58. x2=  63. y1=   .77 y2=  -.35 BEST
GP: Confirmed US_New_York_Dutchess 3/25/2020        63    4016      310     153      370     1    72 4/3/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996667 cc2=  .738468 lx=  7.75804 if=  50 il=  64 3/26/2020  n=  14 now=    4016 end=       2340       190       437 U=    12.41 T=   75.4 p1= -41.7 p2=   171.6 ed=   104 5/5/2020    x1=  50. x2=  64. y1=  2.05 y2=   .92     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016     2340     190      437     1   104 5/5/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996161 cc2=  .728900 lx=  8.19804 if=  51 il=  64 3/26/2020  n=  13 now=    4016 end=       3633       190       437 U=    14.81 T=   80.0 p1=  -9.5 p2=   110.5 ed=   114 5/15/2020   x1=  51. x2=  64. y1=  1.96 y2=  1.08     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016     3633     190      437     1   114 5/15/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996452 cc2=  .719101 lx=  7.55804 if=  52 il=  64 3/26/2020  n=  12 now=    4016 end=       1916       190       437 U=    12.22 T=   74.2 p1= -52.3 p2=   209.6 ed=   103 5/4/2020    x1=  52. x2=  64. y1=  1.82 y2=   .84     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016     1916     190      437     1   103 5/4/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996293 cc2=  .707618 lx=  7.15804 if=  53 il=  64 3/26/2020  n=  11 now=    4016 end=       1284       190       437 U=     9.95 T=   70.4 p1= -68.0 p2=   312.8 ed=    93 4/24/2020   x1=  53. x2=  64. y1=  1.75 y2=   .65     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016     1284     190      437     1    93 4/24/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997119 cc2=  .695607 lx=  8.93804 if=  54 il=  64 3/26/2020  n=  10 now=    4016 end=       7616       190       437 U=    17.05 T=   86.3 p1=  89.6 p2=    52.7 ed=   126 5/27/2020   x1=  54. x2=  64. y1=  1.89 y2=  1.31     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016     7616     190      437     1   126 5/27/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996160 cc2=  .679933 lx=  8.80804 if=  55 il=  64 3/26/2020  n=   9 now=    4016 end=       6687       190       437 U=    17.06 T=   85.7 p1=  66.5 p2=    60.1 ed=   125 5/26/2020   x1=  55. x2=  64. y1=  1.80 y2=  1.27     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016     6687     190      437     1   125 5/26/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996022 cc2=  .662688 lx=  7.35804 if=  56 il=  64 3/26/2020  n=   8 now=    4016 end=       1568       190       437 U=    11.02 T=   72.2 p1= -61.0 p2=   256.1 ed=    98 4/29/2020   x1=  56. x2=  64. y1=  1.47 y2=   .75     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016     1568     190      437     1    98 4/29/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .994731 cc2=  .641178 lx=  6.84804 if=  57 il=  64 3/26/2020  n=   7 now=    4016 end=        942       190       437 U=     9.24 T=   68.4 p1= -76.5 p2=   426.3 ed=    90 4/21/2020   x1=  57. x2=  64. y1=  1.23 y2=   .47     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016      942     190      437     1    90 4/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996786 cc2=  .618822 lx=  6.20804 if=  58 il=  64 3/26/2020  n=   6 now=    4016 end=        496       190       437 U=     5.97 T=   63.8 p1= -87.6 p2=   809.7 ed=    77 4/8/2020    x1=  58. x2=  64. y1=   .96 y2=  -.04     
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016      496     190      437     1    77 4/8/2020  
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .995035 cc2=  .586787 lx=  6.10804 if=  59 il=  64 3/26/2020  n=   5 now=    4016 end=        449       190       437 U=     5.29 T=   63.2 p1= -88.8 p2=   894.4 ed=    75 4/6/2020    x1=  59. x2=  64. y1=   .80 y2=  -.15 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .995035 cc2=  .586787 lx=  6.10904 if=  59 il=  64 3/26/2020  n=   5 now=    4016 end=        449       190       437 U=     5.29 T=   63.2 p1= -88.8 p2=   894.4 ed=    75 4/6/2020    x1=  59. x2=  64. y1=   .80 y2=  -.15 BEST
GP: Confirmed US_New_York_Dutchess 3/26/2020        64    4016      449     190      437     1    75 4/6/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997242 cc2=  .747242 lx=  7.67804 if=  50 il=  65 3/27/2020  n=  15 now=    4016 end=       2160       225      1261 U=    12.27 T=   75.0 p1= -46.2 p2=   185.9 ed=   103 5/4/2020    x1=  50. x2=  65. y1=  2.04 y2=   .82     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016     2160     225     1261     2   103 5/4/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996828 cc2=  .738629 lx=  7.95804 if=  51 il=  65 3/27/2020  n=  14 now=    4016 end=       2858       225      1261 U=    14.10 T=   78.2 p1= -28.8 p2=   140.5 ed=   111 5/12/2020   x1=  51. x2=  65. y1=  1.93 y2=   .93     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016     2858     225     1261     2   111 5/12/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997151 cc2=  .729890 lx=  7.47804 if=  52 il=  65 3/27/2020  n=  13 now=    4016 end=       1768       225      1261 U=    12.00 T=   73.7 p1= -56.0 p2=   227.1 ed=   102 5/3/2020    x1=  52. x2=  65. y1=  1.81 y2=   .72     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016     1768     225     1261     2   102 5/3/2020  
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997088 cc2=  .719738 lx=  7.16804 if=  53 il=  65 3/27/2020  n=  12 now=    4016 end=       1297       225      1261 U=    10.05 T=   70.6 p1= -67.7 p2=   309.6 ed=    94 4/25/2020   x1=  53. x2=  65. y1=  1.75 y2=   .56 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997088 cc2=  .719738 lx=  7.16904 if=  53 il=  65 3/27/2020  n=  12 now=    4016 end=       1297       225      1261 U=    10.05 T=   70.6 p1= -67.7 p2=   309.6 ed=    94 4/25/2020   x1=  53. x2=  65. y1=  1.75 y2=   .56 BEST
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016     1297     225     1261     2    94 4/25/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997616 cc2=  .708941 lx=  8.19804 if=  54 il=  65 3/27/2020  n=  11 now=    4016 end=       3633       225      1261 U=    14.65 T=   80.0 p1=  -9.5 p2=   110.5 ed=   114 5/15/2020   x1=  54. x2=  65. y1=  1.77 y2=  1.02     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016     3633     225     1261     2   114 5/15/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996945 cc2=  .695434 lx=  7.94804 if=  55 il=  65 3/27/2020  n=  10 now=    4016 end=       2830       225      1261 U=    13.99 T=   78.0 p1= -29.5 p2=   141.9 ed=   111 5/12/2020   x1=  55. x2=  65. y1=  1.64 y2=   .93     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016     2830     225     1261     2   111 5/12/2020 
AAA1     1 US_New_York_Dutchess Confirmed cc1=  .997081 cc2=  .680853 lx=  7.16804 if=  56 il=  65 3/27/2020  n=   9 now=    4016 end=       1297       225      1261 U=    10.37 T=   70.8 p1= -67.7 p2=   309.6 ed=    95 4/26/2020   x1=  56. x2=  65. y1=  1.43 y2=   .56 BEST
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997081 cc2=  .680853 lx=  7.17204 if=  56 il=  65 3/27/2020  n=   9 now=    4016 end=       1297       225      1261 U=    10.37 T=   70.8 p1= -67.7 p2=   309.6 ed=    95 4/26/2020   x1=  56. x2=  65. y1=  1.43 y2=   .56 BEST
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016     1297     225     1261     2    95 4/26/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996315 cc2=  .662981 lx=  6.85804 if=  57 il=  65 3/27/2020  n=   8 now=    4016 end=        951       225      1261 U=     9.25 T=   68.4 p1= -76.3 p2=   422.3 ed=    90 4/21/2020   x1=  57. x2=  65. y1=  1.23 y2=   .37     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016      951     225     1261     2    90 4/21/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997687 cc2=  .644134 lx=  6.39804 if=  58 il=  65 3/27/2020  n=   7 now=    4016 end=        600       225      1261 U=     6.65 T=   64.9 p1= -85.1 p2=   669.3 ed=    80 4/11/2020   x1=  58. x2=  65. y1=  1.03 y2=  -.02     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016      600     225     1261     2    80 4/11/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .996558 cc2=  .618594 lx=  6.35804 if=  59 il=  65 3/27/2020  n=   6 now=    4016 end=        577       225      1261 U=     6.23 T=   64.6 p1= -85.6 p2=   696.0 ed=    79 4/10/2020   x1=  59. x2=  65. y1=   .90 y2=  -.06     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016      577     225     1261     2    79 4/10/2020 
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .999580 cc2=  .591331 lx= 10.29804 if=  60 il=  65 3/27/2020  n=   5 now=    4016 end=      29674       225      1261 U=    26.60 T=  107.2 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  60. x2=  65. y1=  1.77 y2=  1.59     
GP: Confirmed US_New_York_Dutchess 3/27/2020        65    4016    -         225     1261     2   169 7/9/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997673 cc2=  .755138 lx=  7.56804 if=  50 il=  66 3/28/2020  n=  16 now=    4016 end=       1935       262       676 U=    12.02 T=   74.3 p1= -51.8 p2=   207.5 ed=   102 5/3/2020    x1=  50. x2=  66. y1=  2.02 y2=   .69     
GP: Confirmed US_New_York_Dutchess 3/28/2020        66    4016     1935     262      676     2   102 5/3/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997319 cc2=  .747319 lx=  7.74804 if=  51 il=  66 3/28/2020  n=  15 now=    4016 end=       2317       262       676 U=    13.45 T=   76.5 p1= -42.3 p2=   173.3 ed=   108 5/9/2020    x1=  51. x2=  66. y1=  1.89 y2=   .78     
GP: Confirmed US_New_York_Dutchess 3/28/2020        66    4016     2317     262      676     2   108 5/9/2020  
AAA2     1 US_New_York_Dutchess Confirmed cc1=  .997663 cc2=  .739464 lx=  7.37804 if=  52 il=  66 3/28/2020  n=  14 now=    4016 end=       1600       262       676 U=    11.69 T=   72.9 p1= -60.2 p2=   251.0 ed=   100 5/1/2020    x1=  52. x2=  66. y1=  1.79 y2=   .59     
