TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        1504.00000        7.31588
TAB:  New_Zealand Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 New_Zealand Confirmed cc1=  .913199 cc2=  .663199 lx=  3.31588 if=  37 il=  52 3/14/2020  n=  15 now=    1504 end=         27         6         0 U=    19.30 T=   60.1 p1= -98.2 p2=  5570.4 ed=   105 5/6/2020    x1=  37. x2=  52. y1=  1.20 y2=   .42     
GP: Confirmed New_Zealand 3/14/2020        52    1504       27       6        0     0   105 5/6/2020  
AAA2     1 New_Zealand Confirmed cc1=  .899499 cc2=  .641300 lx=  3.31588 if=  38 il=  52 3/14/2020  n=  14 now=    1504 end=         27         6         0 U=    18.01 T=   59.6 p1= -98.2 p2=  5570.4 ed=   102 5/3/2020    x1=  38. x2=  52. y1=  1.20 y2=   .42     
GP: Confirmed New_Zealand 3/14/2020        52    1504       27       6        0     0   102 5/3/2020  
AAA2     1 New_Zealand Confirmed cc1=  .877449 cc2=  .610188 lx=  3.31588 if=  39 il=  52 3/14/2020  n=  13 now=    1504 end=         27         6         0 U=    16.72 T=   59.0 p1= -98.2 p2=  5570.4 ed=    98 4/29/2020   x1=  39. x2=  52. y1=  1.20 y2=   .42     
GP: Confirmed New_Zealand 3/14/2020        52    1504       27       6        0     0    98 4/29/2020 
AAA2     1 New_Zealand Confirmed cc1=  .844221 cc2=  .566871 lx=  3.31588 if=  40 il=  52 3/14/2020  n=  12 now=    1504 end=         27         6         0 U=    15.44 T=   58.5 p1= -98.2 p2=  5570.4 ed=    94 4/25/2020   x1=  40. x2=  52. y1=  1.20 y2=   .42     
GP: Confirmed New_Zealand 3/14/2020        52    1504       27       6        0     0    94 4/25/2020 
AAA2     1 New_Zealand Confirmed cc1=  .800364 cc2=  .511689 lx=  3.31588 if=  41 il=  52 3/14/2020  n=  11 now=    1504 end=         27         6         0 U=    14.15 T=   58.0 p1= -98.2 p2=  5570.4 ed=    91 4/22/2020   x1=  41. x2=  52. y1=  1.20 y2=   .42     
GP: Confirmed New_Zealand 3/14/2020        52    1504       27       6        0     0    91 4/22/2020 
AAA2     1 New_Zealand Confirmed cc1=  .841099 cc2=  .539588 lx=  3.31588 if=  42 il=  52 3/14/2020  n=  10 now=    1504 end=         27         6         0 U=    26.68 T=   63.2 p1= -98.2 p2=  5570.4 ed=   126 5/27/2020   x1=  42. x2=  52. y1=   .80 y2=   .42     
GP: Confirmed New_Zealand 3/14/2020        52    1504       27       6        0     0   126 5/27/2020 
AAA1     1 New_Zealand Confirmed cc1=  .927852 cc2=  .685316 lx=  3.31588 if=  37 il=  53 3/15/2020  n=  16 now=    1504 end=         27         8        27 U=    16.22 T=   56.4 p1= -98.2 p2=  5570.4 ed=    94 4/25/2020   x1=  37. x2=  53. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .928644 cc2=  .685316 lx=  3.21588 if=  37 il=  53 3/15/2020  n=  16 now=    1504 end=         27         8        27 U=    16.22 T=   56.4 p1= -98.2 p2=  5570.4 ed=    94 4/25/2020   x1=  37. x2=  53. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/15/2020        53    1504       27       8       27     5    94 4/25/2020 
AAA1     1 New_Zealand Confirmed cc1=  .917236 cc2=  .667236 lx=  3.31588 if=  38 il=  53 3/15/2020  n=  15 now=    1504 end=         27         8        27 U=    15.21 T=   56.2 p1= -98.2 p2=  5570.4 ed=    92 4/23/2020   x1=  38. x2=  53. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .918263 cc2=  .667236 lx=  3.21588 if=  38 il=  53 3/15/2020  n=  15 now=    1504 end=         27         8        27 U=    15.21 T=   56.2 p1= -98.2 p2=  5570.4 ed=    92 4/23/2020   x1=  38. x2=  53. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/15/2020        53    1504       27       8       27     5    92 4/23/2020 
AAA1     1 New_Zealand Confirmed cc1=  .900325 cc2=  .642126 lx=  3.31588 if=  39 il=  53 3/15/2020  n=  14 now=    1504 end=         27         8        27 U=    14.19 T=   56.0 p1= -98.2 p2=  5570.4 ed=    89 4/20/2020   x1=  39. x2=  53. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .901647 cc2=  .642126 lx=  3.21588 if=  39 il=  53 3/15/2020  n=  14 now=    1504 end=         27         8        27 U=    14.19 T=   56.0 p1= -98.2 p2=  5570.4 ed=    89 4/20/2020   x1=  39. x2=  53. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/15/2020        53    1504       27       8       27     5    89 4/20/2020 
AAA1     1 New_Zealand Confirmed cc1=  .875735 cc2=  .608474 lx=  3.31588 if=  40 il=  53 3/15/2020  n=  13 now=    1504 end=         27         8        27 U=    13.18 T=   55.8 p1= -98.2 p2=  5570.4 ed=    86 4/17/2020   x1=  40. x2=  53. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .877417 cc2=  .608474 lx=  3.21588 if=  40 il=  53 3/15/2020  n=  13 now=    1504 end=         27         8        27 U=    13.18 T=   55.8 p1= -98.2 p2=  5570.4 ed=    86 4/17/2020   x1=  40. x2=  53. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/15/2020        53    1504       27       8       27     5    86 4/17/2020 
AAA1     1 New_Zealand Confirmed cc1=  .845982 cc2=  .568632 lx=  3.31588 if=  41 il=  53 3/15/2020  n=  12 now=    1504 end=         27         8        27 U=    12.16 T=   55.6 p1= -98.2 p2=  5570.4 ed=    84 4/15/2020   x1=  41. x2=  53. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .847951 cc2=  .568632 lx=  3.21588 if=  41 il=  53 3/15/2020  n=  12 now=    1504 end=         27         8        27 U=    12.16 T=   55.6 p1= -98.2 p2=  5570.4 ed=    84 4/15/2020   x1=  41. x2=  53. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/15/2020        53    1504       27       8       27     5    84 4/15/2020 
AAA2     1 New_Zealand Confirmed cc1=  .870934 cc2=  .582259 lx=  9.31588 if=  42 il=  53 3/15/2020  n=  11 now=    1504 end=      11113         8        27 U=    86.54 T=  224.3 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1=  42. x2=  53. y1=  2.11 y2=  1.98     
GP: Confirmed New_Zealand 3/15/2020        53    1504    -           8       27     5   428 3/25/2021 
AAA2     1 New_Zealand Confirmed cc1=  .828658 cc2=  .527146 lx=  9.31588 if=  43 il=  53 3/15/2020  n=  10 now=    1504 end=      11113         8        27 U=    78.67 T=  208.7 p1= 638.9 p2=    13.5 ed=   394 2/19/2021   x1=  43. x2=  53. y1=  2.11 y2=  1.98     
GP: Confirmed New_Zealand 3/15/2020        53    1504    -           8       27     5   394 2/19/2021 
AAA1     1 New_Zealand Confirmed cc1=  .937659 cc2=  .701957 lx=  3.31588 if=  37 il=  54 3/16/2020  n=  17 now=    1504 end=         27         8        27 U=    17.23 T=   57.7 p1= -98.2 p2=  5570.4 ed=    98 4/29/2020   x1=  37. x2=  54. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .938598 cc2=  .701957 lx=  3.21588 if=  37 il=  54 3/16/2020  n=  17 now=    1504 end=         27         8        27 U=    17.23 T=   57.7 p1= -98.2 p2=  5570.4 ed=    98 4/29/2020   x1=  37. x2=  54. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/16/2020        54    1504       27       8       27     5    98 4/29/2020 
AAA1     1 New_Zealand Confirmed cc1=  .928725 cc2=  .686189 lx=  3.31588 if=  38 il=  54 3/16/2020  n=  16 now=    1504 end=         27         8        27 U=    16.22 T=   57.4 p1= -98.2 p2=  5570.4 ed=    95 4/26/2020   x1=  38. x2=  54. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .929925 cc2=  .686189 lx=  3.21588 if=  38 il=  54 3/16/2020  n=  16 now=    1504 end=         27         8        27 U=    16.22 T=   57.4 p1= -98.2 p2=  5570.4 ed=    95 4/26/2020   x1=  38. x2=  54. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/16/2020        54    1504       27       8       27     5    95 4/26/2020 
AAA1     1 New_Zealand Confirmed cc1=  .914850 cc2=  .664850 lx=  3.31588 if=  39 il=  54 3/16/2020  n=  15 now=    1504 end=         27         8        27 U=    15.21 T=   57.2 p1= -98.2 p2=  5570.4 ed=    93 4/24/2020   x1=  39. x2=  54. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .916366 cc2=  .664850 lx=  3.21588 if=  39 il=  54 3/16/2020  n=  15 now=    1504 end=         27         8        27 U=    15.21 T=   57.2 p1= -98.2 p2=  5570.4 ed=    93 4/24/2020   x1=  39. x2=  54. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/16/2020        54    1504       27       8       27     5    93 4/24/2020 
AAA1     1 New_Zealand Confirmed cc1=  .895574 cc2=  .637375 lx=  3.31588 if=  40 il=  54 3/16/2020  n=  14 now=    1504 end=         27         8        27 U=    14.19 T=   57.0 p1= -98.2 p2=  5570.4 ed=    90 4/21/2020   x1=  40. x2=  54. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .897445 cc2=  .637375 lx=  3.21588 if=  40 il=  54 3/16/2020  n=  14 now=    1504 end=         27         8        27 U=    14.19 T=   57.0 p1= -98.2 p2=  5570.4 ed=    90 4/21/2020   x1=  40. x2=  54. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/16/2020        54    1504       27       8       27     5    90 4/21/2020 
AAA1     1 New_Zealand Confirmed cc1=  .874697 cc2=  .607435 lx=  3.31588 if=  41 il=  54 3/16/2020  n=  13 now=    1504 end=         27         8        27 U=    13.18 T=   56.8 p1= -98.2 p2=  5570.4 ed=    87 4/18/2020   x1=  41. x2=  54. y1=  1.20 y2=   .21 BEST
AAA2     1 New_Zealand Confirmed cc1=  .876756 cc2=  .607435 lx=  3.21588 if=  41 il=  54 3/16/2020  n=  13 now=    1504 end=         27         8        27 U=    13.18 T=   56.8 p1= -98.2 p2=  5570.4 ed=    87 4/18/2020   x1=  41. x2=  54. y1=  1.20 y2=   .21 BEST
GP: Confirmed New_Zealand 3/16/2020        54    1504       27       8       27     5    87 4/18/2020 
AAA2     1 New_Zealand Confirmed cc1=  .900006 cc2=  .622656 lx=  9.31588 if=  42 il=  54 3/16/2020  n=  12 now=    1504 end=      11113         8        27 U=    94.41 T=  240.8 p1= 638.9 p2=    13.5 ed=   463 4/29/2021   x1=  42. x2=  54. y1=  2.11 y2=  1.98     
GP: Confirmed New_Zealand 3/16/2020        54    1504    -           8       27     5   463 4/29/2021 
AAA2     1 New_Zealand Confirmed cc1=  .870941 cc2=  .582266 lx=  7.40588 if=  43 il=  54 3/16/2020  n=  11 now=    1504 end=       1645         8        27 U=    65.08 T=  162.9 p1=   9.4 p2=    91.4 ed=   316 12/3/2020   x1=  43. x2=  54. y1=  1.84 y2=  1.67     
GP: Confirmed New_Zealand 3/16/2020        54    1504     1645       8       27     5   316 12/3/2020 
AAA2     1 New_Zealand Confirmed cc1=  .833942 cc2=  .532431 lx=  9.31588 if=  44 il=  54 3/16/2020  n=  10 now=    1504 end=      11113         8        27 U=   109.32 T=  270.4 p1= 638.9 p2=    13.5 ed=   528 7/3/2021    x1=  44. x2=  54. y1=  2.07 y2=  1.98     
GP: Confirmed New_Zealand 3/16/2020        54    1504    -           8       27     5   528 7/3/2021  
AAA2     1 New_Zealand Confirmed cc1=  .879959 cc2=  .501995 lx=  9.31588 if=  48 il=  54 3/16/2020  n=   6 now=    1504 end=      11113         8        27 U=    95.35 T=  242.7 p1= 638.9 p2=    13.5 ed=   467 5/3/2021    x1=  48. x2=  54. y1=  2.04 y2=  1.98     
GP: Confirmed New_Zealand 3/16/2020        54    1504    -           8       27     5   467 5/3/2021  
AAA2     1 New_Zealand Confirmed cc1=  .914264 cc2=  .506016 lx=  9.31588 if=  49 il=  54 3/16/2020  n=   5 now=    1504 end=      11113         8        27 U=    79.46 T=  211.3 p1= 638.9 p2=    13.5 ed=   398 2/23/2021   x1=  49. x2=  54. y1=  2.04 y2=  1.98     
GP: Confirmed New_Zealand 3/16/2020        54    1504    -           8       27     5   398 2/23/2021 
AAA1     1 New_Zealand Confirmed cc1=  .940592 cc2=  .711176 lx=  3.77588 if=  37 il=  55 3/17/2020  n=  18 now=    1504 end=         43        12        27 U=    16.77 T=   59.3 p1= -97.1 p2=  3497.7 ed=    98 4/29/2020   x1=  37. x2=  55. y1=  1.33 y2=   .26 BEST
AAA2     1 New_Zealand Confirmed cc1=  .940592 cc2=  .711176 lx=  3.77288 if=  37 il=  55 3/17/2020  n=  18 now=    1504 end=         43        12        27 U=    16.77 T=   59.3 p1= -97.1 p2=  3497.7 ed=    98 4/29/2020   x1=  37. x2=  55. y1=  1.33 y2=   .26 BEST
GP: Confirmed New_Zealand 3/17/2020        55    1504       43      12       27     5    98 4/29/2020 
AAA1     1 New_Zealand Confirmed cc1=  .933220 cc2=  .697518 lx=  3.63588 if=  38 il=  55 3/17/2020  n=  17 now=    1504 end=         37        12        27 U=    14.78 T=   57.1 p1= -97.5 p2=  4064.9 ed=    91 4/22/2020   x1=  38. x2=  55. y1=  1.29 y2=   .14 BEST
AAA2     1 New_Zealand Confirmed cc1=  .933220 cc2=  .697518 lx=  3.63888 if=  38 il=  55 3/17/2020  n=  17 now=    1504 end=         37        12        27 U=    14.78 T=   57.1 p1= -97.5 p2=  4064.9 ed=    91 4/22/2020   x1=  38. x2=  55. y1=  1.29 y2=   .14 BEST
GP: Confirmed New_Zealand 3/17/2020        55    1504       37      12       27     5    91 4/22/2020 
AAA1     1 New_Zealand Confirmed cc1=  .921767 cc2=  .679231 lx=  3.54588 if=  39 il=  55 3/17/2020  n=  16 now=    1504 end=         34        12        27 U=    13.26 T=   55.8 p1= -97.7 p2=  4423.5 ed=    87 4/18/2020   x1=  39. x2=  55. y1=  1.27 y2=   .06 BEST
AAA2     1 New_Zealand Confirmed cc1=  .921767 cc2=  .679231 lx=  3.54488 if=  39 il=  55 3/17/2020  n=  16 now=    1504 end=         34        12        27 U=    13.26 T=   55.8 p1= -97.7 p2=  4423.5 ed=    87 4/18/2020   x1=  39. x2=  55. y1=  1.27 y2=   .06 BEST
GP: Confirmed New_Zealand 3/17/2020        55    1504       34      12       27     5    87 4/18/2020 
AAA1     1 New_Zealand Confirmed cc1=  .905448 cc2=  .655448 lx=  3.51588 if=  40 il=  55 3/17/2020  n=  15 now=    1504 end=         33        12        27 U=    12.23 T=   55.4 p1= -97.8 p2=  4557.6 ed=    84 4/15/2020   x1=  40. x2=  55. y1=  1.26 y2=   .03 BEST
AAA2     1 New_Zealand Confirmed cc1=  .905448 cc2=  .655448 lx=  3.51388 if=  40 il=  55 3/17/2020  n=  15 now=    1504 end=         33        12        27 U=    12.23 T=   55.4 p1= -97.8 p2=  4557.6 ed=    84 4/15/2020   x1=  40. x2=  55. y1=  1.26 y2=   .03 BEST
GP: Confirmed New_Zealand 3/17/2020        55    1504       33      12       27     5    84 4/15/2020 
AAA1     1 New_Zealand Confirmed cc1=  .885317 cc2=  .627118 lx=  3.66588 if=  41 il=  55 3/17/2020  n=  14 now=    1504 end=         39        12        27 U=    12.36 T=   57.1 p1= -97.4 p2=  3856.4 ed=    86 4/17/2020   x1=  41. x2=  55. y1=  1.30 y2=   .17 BEST
AAA2     1 New_Zealand Confirmed cc1=  .885317 cc2=  .627118 lx=  3.66188 if=  41 il=  55 3/17/2020  n=  14 now=    1504 end=         39        12        27 U=    12.36 T=   57.1 p1= -97.4 p2=  3856.4 ed=    86 4/17/2020   x1=  41. x2=  55. y1=  1.30 y2=   .17 BEST
GP: Confirmed New_Zealand 3/17/2020        55    1504       39      12       27     5    86 4/17/2020 
AAA2     1 New_Zealand Confirmed cc1=  .899611 cc2=  .632350 lx=  9.31588 if=  42 il=  55 3/17/2020  n=  13 now=    1504 end=      11113        12        27 U=    70.36 T=  190.2 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  42. x2=  55. y1=  2.11 y2=  1.92     
GP: Confirmed New_Zealand 3/17/2020        55    1504    -          12       27     5   356 1/12/2021 
AAA2     1 New_Zealand Confirmed cc1=  .876392 cc2=  .599042 lx=  9.31588 if=  43 il=  55 3/17/2020  n=  12 now=    1504 end=      11113        12        27 U=    64.95 T=  179.8 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  43. x2=  55. y1=  2.11 y2=  1.92     
GP: Confirmed New_Zealand 3/17/2020        55    1504    -          12       27     5   333 12/20/2020
AAA2     1 New_Zealand Confirmed cc1=  .839880 cc2=  .551205 lx=  9.31588 if=  44 il=  55 3/17/2020  n=  11 now=    1504 end=      11113        12        27 U=    73.76 T=  196.7 p1= 638.9 p2=    13.5 ed=   370 1/26/2021   x1=  44. x2=  55. y1=  2.07 y2=  1.92     
GP: Confirmed New_Zealand 3/17/2020        55    1504    -          12       27     5   370 1/26/2021 
AAA2     1 New_Zealand Confirmed cc1=  .812808 cc2=  .511297 lx=  9.31588 if=  45 il=  55 3/17/2020  n=  10 now=    1504 end=      11113        12        27 U=    82.93 T=  214.3 p1= 638.9 p2=    13.5 ed=   410 3/7/2021    x1=  45. x2=  55. y1=  2.04 y2=  1.92     
GP: Confirmed New_Zealand 3/17/2020        55    1504    -          12       27     5   410 3/7/2021  
AAA2     1 New_Zealand Confirmed cc1=  .839481 cc2=  .523253 lx=  9.31588 if=  46 il=  55 3/17/2020  n=   9 now=    1504 end=      11113        12        27 U=    74.63 T=  198.4 p1= 638.9 p2=    13.5 ed=   374 1/30/2021   x1=  46. x2=  55. y1=  2.04 y2=  1.92     
GP: Confirmed New_Zealand 3/17/2020        55    1504    -          12       27     5   374 1/30/2021 
AAA2     1 New_Zealand Confirmed cc1=  .867907 cc2=  .534573 lx=  9.31588 if=  47 il=  55 3/17/2020  n=   8 now=    1504 end=      11113        12        27 U=    66.34 T=  182.5 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  47. x2=  55. y1=  2.04 y2=  1.92     
