TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4687.00000        8.45255
TAB:  US_Colorado_Arapahoe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998629 cc2=  .866176 lx=  8.47255 if=  57 il= 113 5/14/2020  n=  56 now=    4687 end=       4781      3526      4761 U=    19.50 T=   89.8 p1=   2.0 p2=    98.0 ed=   135 6/5/2020    x1=  57. x2= 113. y1=  1.68 y2= -1.19 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998629 cc2=  .866176 lx=  8.47555 if=  57 il= 113 5/14/2020  n=  56 now=    4687 end=       4781      3526      4761 U=    19.50 T=   89.8 p1=   2.0 p2=    98.0 ed=   135 6/5/2020    x1=  57. x2= 113. y1=  1.68 y2= -1.19 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4781    3526     4761    13   135 6/5/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998601 cc2=  .864971 lx=  8.48255 if=  58 il= 113 5/14/2020  n=  55 now=    4687 end=       4829      3526      4761 U=    19.72 T=   90.2 p1=   3.0 p2=    97.1 ed=   136 6/6/2020    x1=  58. x2= 113. y1=  1.63 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998602 cc2=  .864971 lx=  8.48055 if=  58 il= 113 5/14/2020  n=  55 now=    4687 end=       4829      3526      4761 U=    19.72 T=   90.2 p1=   3.0 p2=    97.1 ed=   136 6/6/2020    x1=  58. x2= 113. y1=  1.63 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   136 6/6/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .998579 cc2=  .863739 lx=  8.48255 if=  59 il= 113 5/14/2020  n=  54 now=    4687 end=       4829      3526      4761 U=    19.83 T=   90.1 p1=   3.0 p2=    97.1 ed=   136 6/6/2020    x1=  59. x2= 113. y1=  1.57 y2= -1.16 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998581 cc2=  .863739 lx=  8.48755 if=  59 il= 113 5/14/2020  n=  54 now=    4687 end=       4829      3526      4761 U=    19.83 T=   90.1 p1=   3.0 p2=    97.1 ed=   136 6/6/2020    x1=  59. x2= 113. y1=  1.57 y2= -1.16 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4829    3526     4761    13   136 6/6/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998544 cc2=  .862462 lx=  8.49255 if=  60 il= 113 5/14/2020  n=  53 now=    4687 end=       4878      3526      4761 U=    19.85 T=   90.7 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  60. x2= 113. y1=  1.54 y2= -1.13     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4878    3526     4761    13   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998584 cc2=  .861224 lx=  8.50255 if=  61 il= 113 5/14/2020  n=  52 now=    4687 end=       4927      3526      4761 U=    20.11 T=   91.0 p1=   5.1 p2=    95.1 ed=   138 6/8/2020    x1=  61. x2= 113. y1=  1.49 y2= -1.09     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4927    3526     4761    13   138 6/8/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998646 cc2=  .859971 lx=  8.51255 if=  62 il= 113 5/14/2020  n=  51 now=    4687 end=       4976      3526      4761 U=    20.25 T=   91.4 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1=  62. x2= 113. y1=  1.45 y2= -1.07     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4976    3526     4761    13   139 6/9/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998812 cc2=  .858784 lx=  8.53255 if=  63 il= 113 5/14/2020  n=  50 now=    4687 end=       5077      3526      4761 U=    20.76 T=   92.1 p1=   8.3 p2=    92.3 ed=   141 6/11/2020   x1=  63. x2= 113. y1=  1.40 y2= -1.01     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5077    3526     4761    13   141 6/11/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999030 cc2=  .857608 lx=  8.56255 if=  64 il= 113 5/14/2020  n=  49 now=    4687 end=       5231      3526      4761 U=    21.68 T=   92.8 p1=  11.6 p2=    89.6 ed=   144 6/14/2020   x1=  64. x2= 113. y1=  1.33 y2=  -.93     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5231    3526     4761    13   144 6/14/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999203 cc2=  .856346 lx=  8.58255 if=  65 il= 113 5/14/2020  n=  48 now=    4687 end=       5337      3526      4761 U=    22.39 T=   93.3 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1=  65. x2= 113. y1=  1.26 y2=  -.88     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5337    3526     4761    13   146 6/16/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999334 cc2=  .854996 lx=  8.60255 if=  66 il= 113 5/14/2020  n=  47 now=    4687 end=       5445      3526      4761 U=    23.24 T=   93.6 p1=  16.2 p2=    86.1 ed=   148 6/18/2020   x1=  66. x2= 113. y1=  1.19 y2=  -.83     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5445    3526     4761    13   148 6/18/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999372 cc2=  .853507 lx=  8.61255 if=  67 il= 113 5/14/2020  n=  46 now=    4687 end=       5500      3526      4761 U=    23.58 T=   93.9 p1=  17.3 p2=    85.2 ed=   149 6/19/2020   x1=  67. x2= 113. y1=  1.14 y2=  -.81     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5500    3526     4761    13   149 6/19/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999411 cc2=  .851969 lx=  8.63255 if=  68 il= 113 5/14/2020  n=  45 now=    4687 end=       5611      3526      4761 U=    24.26 T=   94.4 p1=  19.7 p2=    83.5 ed=   151 6/21/2020   x1=  68. x2= 113. y1=  1.09 y2=  -.77     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5611    3526     4761    13   151 6/21/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999424 cc2=  .850353 lx=  8.64255 if=  69 il= 113 5/14/2020  n=  44 now=    4687 end=       5667      3526      4761 U=    24.62 T=   94.7 p1=  20.9 p2=    82.7 ed=   152 6/22/2020   x1=  69. x2= 113. y1=  1.04 y2=  -.75     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5667    3526     4761    13   152 6/22/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999430 cc2=  .848675 lx=  8.66255 if=  70 il= 113 5/14/2020  n=  43 now=    4687 end=       5782      3526      4761 U=    25.23 T=   95.2 p1=  23.4 p2=    81.1 ed=   154 6/24/2020   x1=  70. x2= 113. y1=  1.00 y2=  -.70     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5782    3526     4761    13   154 6/24/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999430 cc2=  .846931 lx=  8.67255 if=  71 il= 113 5/14/2020  n=  42 now=    4687 end=       5840      3526      4761 U=    25.72 T=   95.4 p1=  24.6 p2=    80.3 ed=   156 6/26/2020   x1=  71. x2= 113. y1=   .95 y2=  -.68     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5840    3526     4761    13   156 6/26/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999402 cc2=  .845099 lx=  8.68255 if=  72 il= 113 5/14/2020  n=  41 now=    4687 end=       5899      3526      4761 U=    26.15 T=   95.6 p1=  25.9 p2=    79.5 ed=   157 6/27/2020   x1=  72. x2= 113. y1=   .90 y2=  -.66     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5899    3526     4761    13   157 6/27/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999360 cc2=  .843186 lx=  8.68255 if=  73 il= 113 5/14/2020  n=  40 now=    4687 end=       5899      3526      4761 U=    26.20 T=   95.6 p1=  25.9 p2=    79.5 ed=   157 6/27/2020   x1=  73. x2= 113. y1=   .86 y2=  -.66     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5899    3526     4761    13   157 6/27/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999313 cc2=  .841200 lx=  8.69255 if=  74 il= 113 5/14/2020  n=  39 now=    4687 end=       5958      3526      4761 U=    26.53 T=   95.9 p1=  27.1 p2=    78.7 ed=   158 6/28/2020   x1=  74. x2= 113. y1=   .83 y2=  -.65     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5958    3526     4761    13   158 6/28/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999260 cc2=  .839132 lx=  8.69255 if=  75 il= 113 5/14/2020  n=  38 now=    4687 end=       5958      3526      4761 U=    26.40 T=   96.0 p1=  27.1 p2=    78.7 ed=   158 6/28/2020   x1=  75. x2= 113. y1=   .79 y2=  -.65     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5958    3526     4761    13   158 6/28/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999210 cc2=  .836989 lx=  8.70255 if=  76 il= 113 5/14/2020  n=  37 now=    4687 end=       6018      3526      4761 U=    26.80 T=   96.2 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  76. x2= 113. y1=   .75 y2=  -.63     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     6018    3526     4761    13   159 6/29/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999148 cc2=  .834749 lx=  8.70255 if=  77 il= 113 5/14/2020  n=  36 now=    4687 end=       6018      3526      4761 U=    26.65 T=   96.3 p1=  28.4 p2=    77.9 ed=   159 6/29/2020   x1=  77. x2= 113. y1=   .72 y2=  -.63     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     6018    3526     4761    13   159 6/29/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999104 cc2=  .832437 lx=  8.72255 if=  78 il= 113 5/14/2020  n=  35 now=    4687 end=       6139      3526      4761 U=    27.88 T=   96.6 p1=  31.0 p2=    76.3 ed=   162 7/2/2020    x1=  78. x2= 113. y1=   .67 y2=  -.59     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     6139    3526     4761    13   162 7/2/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999045 cc2=  .830014 lx=  8.71255 if=  79 il= 113 5/14/2020  n=  34 now=    4687 end=       6078      3526      4761 U=    27.49 T=   96.3 p1=  29.7 p2=    77.1 ed=   161 7/1/2020    x1=  79. x2= 113. y1=   .63 y2=  -.61     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     6078    3526     4761    13   161 7/1/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998900 cc2=  .824822 lx=  8.68255 if=  81 il= 113 5/14/2020  n=  32 now=    4687 end=       5899      3526      4761 U=    26.85 T=   95.2 p1=  25.9 p2=    79.5 ed=   158 6/28/2020   x1=  81. x2= 113. y1=   .53 y2=  -.66     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5899    3526     4761    13   158 6/28/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998894 cc2=  .822117 lx=  8.66255 if=  82 il= 113 5/14/2020  n=  31 now=    4687 end=       5782      3526      4761 U=    26.10 T=   94.6 p1=  23.4 p2=    81.1 ed=   156 6/26/2020   x1=  82. x2= 113. y1=   .48 y2=  -.70     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5782    3526     4761    13   156 6/26/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998887 cc2=  .819281 lx=  8.63255 if=  83 il= 113 5/14/2020  n=  30 now=    4687 end=       5611      3526      4761 U=    24.81 T=   94.0 p1=  19.7 p2=    83.5 ed=   152 6/22/2020   x1=  83. x2= 113. y1=   .44 y2=  -.77     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5611    3526     4761    13   152 6/22/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998806 cc2=  .816231 lx=  8.62255 if=  84 il= 113 5/14/2020  n=  29 now=    4687 end=       5555      3526      4761 U=    24.33 T=   93.8 p1=  18.5 p2=    84.4 ed=   151 6/21/2020   x1=  84. x2= 113. y1=   .40 y2=  -.79     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5555    3526     4761    13   151 6/21/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998694 cc2=  .812998 lx=  8.60255 if=  85 il= 113 5/14/2020  n=  28 now=    4687 end=       5445      3526      4761 U=    23.93 T=   93.1 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  85. x2= 113. y1=   .34 y2=  -.83     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5445    3526     4761    13   149 6/19/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998651 cc2=  .809669 lx=  8.58255 if=  86 il= 113 5/14/2020  n=  27 now=    4687 end=       5337      3526      4761 U=    23.24 T=   92.5 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1=  86. x2= 113. y1=   .28 y2=  -.88     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5337    3526     4761    13   147 6/17/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998648 cc2=  .806198 lx=  8.55255 if=  87 il= 113 5/14/2020  n=  26 now=    4687 end=       5179      3526      4761 U=    22.20 T=   91.8 p1=  10.5 p2=    90.5 ed=   144 6/14/2020   x1=  87. x2= 113. y1=   .22 y2=  -.96     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5179    3526     4761    13   144 6/14/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998716 cc2=  .802599 lx=  8.53255 if=  88 il= 113 5/14/2020  n=  25 now=    4687 end=       5077      3526      4761 U=    21.05 T=   91.8 p1=   8.3 p2=    92.3 ed=   141 6/11/2020   x1=  88. x2= 113. y1=   .18 y2= -1.01     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5077    3526     4761    13   141 6/11/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998620 cc2=  .798620 lx=  8.51255 if=  89 il= 113 5/14/2020  n=  24 now=    4687 end=       4976      3526      4761 U=    20.16 T=   91.5 p1=   6.2 p2=    94.2 ed=   139 6/9/2020    x1=  89. x2= 113. y1=   .13 y2= -1.07     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4976    3526     4761    13   139 6/9/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998463 cc2=  .794339 lx=  8.50255 if=  90 il= 113 5/14/2020  n=  23 now=    4687 end=       4927      3526      4761 U=    19.41 T=   91.8 p1=   5.1 p2=    95.1 ed=   137 6/7/2020    x1=  90. x2= 113. y1=   .09 y2= -1.09     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4927    3526     4761    13   137 6/7/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998286 cc2=  .789772 lx=  8.51255 if=  91 il= 113 5/14/2020  n=  22 now=    4687 end=       4976      3526      4761 U=    19.51 T=   92.2 p1=   6.2 p2=    94.2 ed=   138 6/8/2020    x1=  91. x2= 113. y1=   .06 y2= -1.07     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4976    3526     4761    13   138 6/8/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998322 cc2=  .785121 lx=  8.57255 if=  92 il= 113 5/14/2020  n=  21 now=    4687 end=       5284      3526      4761 U=    21.73 T=   93.3 p1=  12.7 p2=    88.7 ed=   144 6/14/2020   x1=  92. x2= 113. y1=   .06 y2=  -.90     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5284    3526     4761    13   144 6/14/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998546 cc2=  .780328 lx=  8.68255 if=  93 il= 113 5/14/2020  n=  20 now=    4687 end=       5899      3526      4761 U=    27.44 T=   94.8 p1=  25.9 p2=    79.5 ed=   159 6/29/2020   x1=  93. x2= 113. y1=   .06 y2=  -.66     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5899    3526     4761    13   159 6/29/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998500 cc2=  .774893 lx=  8.62255 if=  94 il= 113 5/14/2020  n=  19 now=    4687 end=       5555      3526      4761 U=    24.71 T=   93.5 p1=  18.5 p2=    84.4 ed=   151 6/21/2020   x1=  94. x2= 113. y1=  -.02 y2=  -.79     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5555    3526     4761    13   151 6/21/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998317 cc2=  .768901 lx=  8.58255 if=  95 il= 113 5/14/2020  n=  18 now=    4687 end=       5337      3526      4761 U=    23.07 T=   92.7 p1=  13.9 p2=    87.8 ed=   147 6/17/2020   x1=  95. x2= 113. y1=  -.10 y2=  -.88     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5337    3526     4761    13   147 6/17/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998110 cc2=  .762407 lx=  8.54255 if=  96 il= 113 5/14/2020  n=  17 now=    4687 end=       5128      3526      4761 U=    21.60 T=   91.8 p1=   9.4 p2=    91.4 ed=   142 6/12/2020   x1=  96. x2= 113. y1=  -.19 y2=  -.98     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5128    3526     4761    13   142 6/12/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .998070 cc2=  .755535 lx=  8.49255 if=  97 il= 113 5/14/2020  n=  16 now=    4687 end=       4878      3526      4761 U=    19.21 T=   91.4 p1=   4.1 p2=    96.1 ed=   136 6/6/2020    x1=  97. x2= 113. y1=  -.29 y2= -1.13     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4878    3526     4761    13   136 6/6/2020  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .997864 cc2=  .747864 lx=  8.45255 if=  98 il= 113 5/14/2020  n=  15 now=    4687 end=       4686      3526      4761 U=    17.40 T=   91.1 p1=    .0 p2=   100.0 ed=   132 6/2/2020    x1=  98. x2= 113. y1=  -.39 y2= -1.26 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997864 cc2=  .747864 lx=  8.45255 if=  98 il= 113 5/14/2020  n=  15 now=    4687 end=       4686      3526      4761 U=    17.40 T=   91.1 p1=    .0 p2=   100.0 ed=   132 6/2/2020    x1=  98. x2= 113. y1=  -.39 y2= -1.26 BEST
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4686    3526     4761    13   132 6/2/2020  
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997593 cc2=  .739394 lx=  8.42255 if=  99 il= 113 5/14/2020  n=  14 now=    4687 end=       4548      3526      4761 U=    16.03 T=   91.1 p1=  -3.0 p2=   103.1 ed=   128 5/29/2020   x1=  99. x2= 113. y1=  -.49 y2= -1.37     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4548    3526     4761    13   128 5/29/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997305 cc2=  .730043 lx=  8.39255 if= 100 il= 113 5/14/2020  n=  13 now=    4687 end=       4414      3526      4761 U=    14.64 T=   91.1 p1=  -5.8 p2=   106.2 ed=   125 5/26/2020   x1= 100. x2= 113. y1=  -.61 y2= -1.49     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4414    3526     4761    13   125 5/26/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .997055 cc2=  .719705 lx=  8.36255 if= 101 il= 113 5/14/2020  n=  12 now=    4687 end=       4283      3526      4761 U=    13.00 T=   91.7 p1=  -8.6 p2=   109.4 ed=   122 5/23/2020   x1= 101. x2= 113. y1=  -.71 y2= -1.64     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4283    3526     4761    13   122 5/23/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .996433 cc2=  .707758 lx=  8.34255 if= 102 il= 113 5/14/2020  n=  11 now=    4687 end=       4198      3526      4761 U=    11.92 T=   92.2 p1= -10.4 p2=   111.6 ed=   120 5/21/2020   x1= 102. x2= 113. y1=  -.82 y2= -1.75     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4198    3526     4761    13   120 5/21/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .995446 cc2=  .693934 lx=  8.33255 if= 103 il= 113 5/14/2020  n=  10 now=    4687 end=       4156      3526      4761 U=    10.95 T=   93.2 p1= -11.3 p2=   112.8 ed=   119 5/20/2020   x1= 103. x2= 113. y1=  -.89 y2= -1.80     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4156    3526     4761    13   119 5/20/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .995162 cc2=  .678934 lx=  8.40255 if= 104 il= 113 5/14/2020  n=   9 now=    4687 end=       4458      3526      4761 U=    14.53 T=   91.9 p1=  -4.9 p2=   105.1 ed=   126 5/27/2020   x1= 104. x2= 113. y1=  -.83 y2= -1.45     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     4458    3526     4761    13   126 5/27/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .994472 cc2=  .661139 lx=  8.54255 if= 105 il= 113 5/14/2020  n=   8 now=    4687 end=       5128      3526      4761 U=    21.46 T=   91.9 p1=   9.4 p2=    91.4 ed=   142 6/12/2020   x1= 105. x2= 113. y1=  -.61 y2=  -.98     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687     5128    3526     4761    13   142 6/12/2020 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .995803 cc2=  .642250 lx= 10.45255 if= 106 il= 113 5/14/2020  n=   7 now=    4687 end=      34632      3526      4761 U=   124.33 T=  215.7 p1= 638.9 p2=    13.5 ed=   509 6/14/2021   x1= 106. x2= 113. y1=   .88 y2=   .83     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687    -        3526     4761    13   509 6/14/2021 
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .989902 cc2=  .581654 lx= 10.45255 if= 108 il= 113 5/14/2020  n=   5 now=    4687 end=      34632      3526      4761 U=   131.85 T=  221.9 p1= 638.9 p2=    13.5 ed=   533 7/8/2021    x1= 108. x2= 113. y1=   .86 y2=   .83     
GP: Confirmed US_Colorado_Arapahoe 5/14/2020       113    4687    -        3526     4761    13   533 7/8/2021  
AAA1     1 US_Colorado_Arapahoe Confirmed cc1=  .999095 cc2=  .877827 lx=  8.49255 if=  47 il= 114 5/15/2020  n=  67 now=    4687 end=       4878      3583      4935 U=    20.21 T=   90.2 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  47. x2= 114. y1=  2.14 y2= -1.18 BEST
AAA2     1 US_Colorado_Arapahoe Confirmed cc1=  .999096 cc2=  .877827 lx=  8.48855 if=  47 il= 114 5/15/2020  n=  67 now=    4687 end=       4878      3583      4935 U=    20.21 T=   90.2 p1=   4.1 p2=    96.1 ed=   137 6/7/2020    x1=  47. x2= 114. y1=  2.14 y2= -1.18 BEST
