TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40847.00000       10.61759
TAB:  Colombia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Colombia Confirmed cc1=  .982912 cc2=  .705562 lx=  9.94759 if=  44 il=  56 3/18/2020  n=  12 now=   40847 end=      20901        93       754 U=    19.73 T=   89.3 p1= -48.8 p2=   195.4 ed=   135 6/5/2020    x1=  44. x2=  56. y1=  2.30 y2=  1.69     
GP: Confirmed Colombia 3/18/2020        56   40847    20901      93      754     4   135 6/5/2020  
AAA2     1 Colombia Confirmed cc1=  .989271 cc2=  .700596 lx=  7.89759 if=  45 il=  56 3/18/2020  n=  11 now=   40847 end=       2690        93       754 U=    12.89 T=   71.6 p1= -93.4 p2=  1518.5 ed=   102 5/3/2020    x1=  45. x2=  56. y1=  2.07 y2=  1.21     
GP: Confirmed Colombia 3/18/2020        56   40847     2690      93      754     4   102 5/3/2020  
AAA1     1 Colombia Confirmed cc1=  .992702 cc2=  .691190 lx=  6.84759 if=  46 il=  56 3/18/2020  n=  10 now=   40847 end=        941        93       754 U=     9.22 T=   63.7 p1= -97.7 p2=  4340.8 ed=    85 4/16/2020   x1=  46. x2=  56. y1=  1.92 y2=   .84 BEST
AAA2     1 Colombia Confirmed cc1=  .992702 cc2=  .691190 lx=  6.84959 if=  46 il=  56 3/18/2020  n=  10 now=   40847 end=        941        93       754 U=     9.22 T=   63.7 p1= -97.7 p2=  4340.8 ed=    85 4/16/2020   x1=  46. x2=  56. y1=  1.92 y2=   .84 BEST
GP: Confirmed Colombia 3/18/2020        56   40847      941      93      754     4    85 4/16/2020 
AAA1     1 Colombia Confirmed cc1=  .992055 cc2=  .675828 lx=  6.61759 if=  47 il=  56 3/18/2020  n=   9 now=   40847 end=        748        93       754 U=     7.79 T=   61.7 p1= -98.2 p2=  5460.8 ed=    80 4/11/2020   x1=  47. x2=  56. y1=  1.89 y2=   .73 BEST
AAA2     1 Colombia Confirmed cc1=  .992114 cc2=  .675828 lx=  6.51759 if=  47 il=  56 3/18/2020  n=   9 now=   40847 end=        748        93       754 U=     7.79 T=   61.7 p1= -98.2 p2=  5460.8 ed=    80 4/11/2020   x1=  47. x2=  56. y1=  1.89 y2=   .73 BEST
GP: Confirmed Colombia 3/18/2020        56   40847      748      93      754     4    80 4/11/2020 
AAA2     1 Colombia Confirmed cc1=  .991230 cc2=  .657897 lx=  7.60759 if=  48 il=  56 3/18/2020  n=   8 now=   40847 end=       2013        93       754 U=    10.67 T=   68.0 p1= -95.1 p2=  2029.2 ed=    93 4/24/2020   x1=  48. x2=  56. y1=  1.87 y2=  1.12     
GP: Confirmed Colombia 3/18/2020        56   40847     2013      93      754     4    93 4/24/2020 
AAA2     1 Colombia Confirmed cc1=  .989240 cc2=  .635687 lx= 12.61759 if=  49 il=  56 3/18/2020  n=   7 now=   40847 end=     301820        93       754 U=    27.59 T=  113.7 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  49. x2=  56. y1=  2.34 y2=  2.09     
GP: Confirmed Colombia 3/18/2020        56   40847    -          93      754     4   178 7/18/2020 
AAA1     1 Colombia Confirmed cc1=  .997395 cc2=  .619430 lx=  7.10759 if=  50 il=  56 3/18/2020  n=   6 now=   40847 end=       1221        93       754 U=     9.30 T=   64.8 p1= -97.0 p2=  3345.4 ed=    86 4/17/2020   x1=  50. x2=  56. y1=  1.59 y2=   .95 BEST
AAA2     1 Colombia Confirmed cc1=  .997395 cc2=  .619430 lx=  7.10659 if=  50 il=  56 3/18/2020  n=   6 now=   40847 end=       1221        93       754 U=     9.30 T=   64.8 p1= -97.0 p2=  3345.4 ed=    86 4/17/2020   x1=  50. x2=  56. y1=  1.59 y2=   .95 BEST
GP: Confirmed Colombia 3/18/2020        56   40847     1221      93      754     4    86 4/17/2020 
AAA1     1 Colombia Confirmed cc1=  .997086 cc2=  .588838 lx=  6.61759 if=  51 il=  56 3/18/2020  n=   5 now=   40847 end=        748        93       754 U=     7.52 T=   61.5 p1= -98.2 p2=  5460.8 ed=    79 4/10/2020   x1=  51. x2=  56. y1=  1.40 y2=   .73 BEST
AAA2     1 Colombia Confirmed cc1=  .997148 cc2=  .588838 lx=  6.51759 if=  51 il=  56 3/18/2020  n=   5 now=   40847 end=        748        93       754 U=     7.52 T=   61.5 p1= -98.2 p2=  5460.8 ed=    79 4/10/2020   x1=  51. x2=  56. y1=  1.40 y2=   .73 BEST
GP: Confirmed Colombia 3/18/2020        56   40847      748      93      754     4    79 4/10/2020 
AAA2     1 Colombia Confirmed cc1=  .985598 cc2=  .718337 lx=  8.38759 if=  44 il=  57 3/19/2020  n=  13 now=   40847 end=       4392       102       757 U=    16.22 T=   78.5 p1= -89.2 p2=   930.0 ed=   116 5/17/2020   x1=  44. x2=  57. y1=  2.13 y2=  1.33     
GP: Confirmed Colombia 3/19/2020        57   40847     4392     102      757     6   116 5/17/2020 
AAA2     1 Colombia Confirmed cc1=  .990928 cc2=  .713578 lx=  7.13759 if=  45 il=  57 3/19/2020  n=  12 now=   40847 end=       1258       102       757 U=    11.49 T=   67.6 p1= -96.9 p2=  3247.0 ed=    94 4/25/2020   x1=  45. x2=  57. y1=  1.97 y2=   .92     
GP: Confirmed Colombia 3/19/2020        57   40847     1258     102      757     6    94 4/25/2020 
AAA1     1 Colombia Confirmed cc1=  .993791 cc2=  .705116 lx=  6.61759 if=  46 il=  57 3/19/2020  n=  11 now=   40847 end=        748       102       757 U=     9.16 T=   63.3 p1= -98.2 p2=  5460.8 ed=    84 4/15/2020   x1=  46. x2=  57. y1=  1.89 y2=   .69 BEST
AAA2     1 Colombia Confirmed cc1=  .993830 cc2=  .705116 lx=  6.51759 if=  46 il=  57 3/19/2020  n=  11 now=   40847 end=        748       102       757 U=     9.16 T=   63.3 p1= -98.2 p2=  5460.8 ed=    84 4/15/2020   x1=  46. x2=  57. y1=  1.89 y2=   .69 BEST
GP: Confirmed Colombia 3/19/2020        57   40847      748     102      757     6    84 4/15/2020 
AAA1     1 Colombia Confirmed cc1=  .993029 cc2=  .691518 lx=  6.61759 if=  47 il=  57 3/19/2020  n=  10 now=   40847 end=        748       102       757 U=     8.33 T=   62.7 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  47. x2=  57. y1=  1.89 y2=   .69 BEST
AAA2     1 Colombia Confirmed cc1=  .993195 cc2=  .691518 lx=  6.51759 if=  47 il=  57 3/19/2020  n=  10 now=   40847 end=        748       102       757 U=     8.33 T=   62.7 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  47. x2=  57. y1=  1.89 y2=   .69 BEST
GP: Confirmed Colombia 3/19/2020        57   40847      748     102      757     6    82 4/13/2020 
AAA1     1 Colombia Confirmed cc1=  .992434 cc2=  .676206 lx=  6.61759 if=  48 il=  57 3/19/2020  n=   9 now=   40847 end=        748       102       757 U=     8.83 T=   63.1 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  48. x2=  57. y1=  1.71 y2=   .69 BEST
AAA2     1 Colombia Confirmed cc1=  .992434 cc2=  .676206 lx=  6.62159 if=  48 il=  57 3/19/2020  n=   9 now=   40847 end=        748       102       757 U=     8.83 T=   63.1 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  48. x2=  57. y1=  1.71 y2=   .69 BEST
GP: Confirmed Colombia 3/19/2020        57   40847      748     102      757     6    83 4/14/2020 
AAA2     1 Colombia Confirmed cc1=  .989892 cc2=  .656558 lx=  7.36759 if=  49 il=  57 3/19/2020  n=   8 now=   40847 end=       1583       102       757 U=    12.62 T=   69.7 p1= -96.1 p2=  2580.4 ed=    99 4/30/2020   x1=  49. x2=  57. y1=  1.64 y2=  1.01     
GP: Confirmed Colombia 3/19/2020        57   40847     1583     102      757     6    99 4/30/2020 
AAA1     1 Colombia Confirmed cc1=  .995438 cc2=  .641885 lx=  6.61759 if=  50 il=  57 3/19/2020  n=   7 now=   40847 end=        748       102       757 U=     8.79 T=   63.1 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  50. x2=  57. y1=  1.49 y2=   .69 BEST
AAA2     1 Colombia Confirmed cc1=  .995566 cc2=  .641885 lx=  6.51759 if=  50 il=  57 3/19/2020  n=   7 now=   40847 end=        748       102       757 U=     8.79 T=   63.1 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  50. x2=  57. y1=  1.49 y2=   .69 BEST
GP: Confirmed Colombia 3/19/2020        57   40847      748     102      757     6    83 4/14/2020 
AAA1     1 Colombia Confirmed cc1=  .993393 cc2=  .615428 lx=  6.61759 if=  51 il=  57 3/19/2020  n=   6 now=   40847 end=        748       102       757 U=     8.45 T=   62.8 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  51. x2=  57. y1=  1.40 y2=   .69 BEST
AAA2     1 Colombia Confirmed cc1=  .993649 cc2=  .615428 lx=  6.51759 if=  51 il=  57 3/19/2020  n=   6 now=   40847 end=        748       102       757 U=     8.45 T=   62.8 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  51. x2=  57. y1=  1.40 y2=   .69 BEST
GP: Confirmed Colombia 3/19/2020        57   40847      748     102      757     6    82 4/13/2020 
AAA1     1 Colombia Confirmed cc1=  .990654 cc2=  .582406 lx=  6.61759 if=  52 il=  57 3/19/2020  n=   5 now=   40847 end=        748       102       757 U=     8.76 T=   63.0 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  52. x2=  57. y1=  1.26 y2=   .69 BEST
AAA2     1 Colombia Confirmed cc1=  .990903 cc2=  .582406 lx=  6.51759 if=  52 il=  57 3/19/2020  n=   5 now=   40847 end=        748       102       757 U=     8.76 T=   63.0 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  52. x2=  57. y1=  1.26 y2=   .69 BEST
GP: Confirmed Colombia 3/19/2020        57   40847      748     102      757     6    83 4/14/2020 
AAA2     1 Colombia Confirmed cc1=  .987989 cc2=  .729790 lx=  7.64759 if=  44 il=  58 3/20/2020  n=  14 now=   40847 end=       2095       128       748 U=    13.91 T=   72.3 p1= -94.9 p2=  1949.7 ed=   105 5/6/2020    x1=  44. x2=  58. y1=  2.03 y2=  1.03     
GP: Confirmed Colombia 3/20/2020        58   40847     2095     128      748     8   105 5/6/2020  
AAA2     1 Colombia Confirmed cc1=  .992582 cc2=  .725320 lx=  6.80759 if=  45 il=  58 3/20/2020  n=  13 now=   40847 end=        904       128       748 U=    10.42 T=   65.0 p1= -97.8 p2=  4518.5 ed=    89 4/20/2020   x1=  45. x2=  58. y1=  1.92 y2=   .67     
GP: Confirmed Colombia 3/20/2020        58   40847      904     128      748     8    89 4/20/2020 
AAA1     1 Colombia Confirmed cc1=  .994932 cc2=  .717582 lx=  6.61759 if=  46 il=  58 3/20/2020  n=  12 now=   40847 end=        748       128       748 U=     9.08 T=   63.2 p1= -98.2 p2=  5460.8 ed=    84 4/15/2020   x1=  46. x2=  58. y1=  1.89 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .995026 cc2=  .717582 lx=  6.51759 if=  46 il=  58 3/20/2020  n=  12 now=   40847 end=        748       128       748 U=     9.08 T=   63.2 p1= -98.2 p2=  5460.8 ed=    84 4/15/2020   x1=  46. x2=  58. y1=  1.89 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    84 4/15/2020 
AAA1     1 Colombia Confirmed cc1=  .994259 cc2=  .705584 lx=  6.61759 if=  47 il=  58 3/20/2020  n=  11 now=   40847 end=        748       128       748 U=     8.33 T=   62.7 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  47. x2=  58. y1=  1.89 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .994481 cc2=  .705584 lx=  6.51759 if=  47 il=  58 3/20/2020  n=  11 now=   40847 end=        748       128       748 U=     8.33 T=   62.7 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  47. x2=  58. y1=  1.89 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    82 4/13/2020 
AAA1     1 Colombia Confirmed cc1=  .994114 cc2=  .692602 lx=  6.61759 if=  48 il=  58 3/20/2020  n=  10 now=   40847 end=        748       128       748 U=     8.77 T=   63.0 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  48. x2=  58. y1=  1.71 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .994171 cc2=  .692602 lx=  6.51759 if=  48 il=  58 3/20/2020  n=  10 now=   40847 end=        748       128       748 U=     8.77 T=   63.0 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  48. x2=  58. y1=  1.71 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    83 4/14/2020 
AAA1     1 Colombia Confirmed cc1=  .992315 cc2=  .676087 lx=  6.61759 if=  49 il=  58 3/20/2020  n=   9 now=   40847 end=        748       128       748 U=     9.81 T=   63.6 p1= -98.2 p2=  5460.8 ed=    86 4/17/2020   x1=  49. x2=  58. y1=  1.49 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .992326 cc2=  .676087 lx=  6.51759 if=  49 il=  58 3/20/2020  n=   9 now=   40847 end=        748       128       748 U=     9.81 T=   63.6 p1= -98.2 p2=  5460.8 ed=    86 4/17/2020   x1=  49. x2=  58. y1=  1.49 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    86 4/17/2020 
AAA1     1 Colombia Confirmed cc1=  .995959 cc2=  .662626 lx=  6.61759 if=  50 il=  58 3/20/2020  n=   8 now=   40847 end=        748       128       748 U=     8.72 T=   63.0 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  50. x2=  58. y1=  1.49 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .996184 cc2=  .662626 lx=  6.51759 if=  50 il=  58 3/20/2020  n=   8 now=   40847 end=        748       128       748 U=     8.72 T=   63.0 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  50. x2=  58. y1=  1.49 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    83 4/14/2020 
AAA1     1 Colombia Confirmed cc1=  .994246 cc2=  .640693 lx=  6.61759 if=  51 il=  58 3/20/2020  n=   7 now=   40847 end=        748       128       748 U=     8.42 T=   62.8 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  51. x2=  58. y1=  1.40 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .994593 cc2=  .640693 lx=  6.51759 if=  51 il=  58 3/20/2020  n=   7 now=   40847 end=        748       128       748 U=     8.42 T=   62.8 p1= -98.2 p2=  5460.8 ed=    82 4/13/2020   x1=  51. x2=  58. y1=  1.40 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    82 4/13/2020 
AAA1     1 Colombia Confirmed cc1=  .992919 cc2=  .614955 lx=  6.61759 if=  52 il=  58 3/20/2020  n=   6 now=   40847 end=        748       128       748 U=     8.67 T=   62.9 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  52. x2=  58. y1=  1.26 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .993239 cc2=  .614955 lx=  6.51759 if=  52 il=  58 3/20/2020  n=   6 now=   40847 end=        748       128       748 U=     8.67 T=   62.9 p1= -98.2 p2=  5460.8 ed=    83 4/14/2020   x1=  52. x2=  58. y1=  1.26 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    83 4/14/2020 
AAA1     1 Colombia Confirmed cc1=  .990901 cc2=  .582653 lx=  6.61759 if=  53 il=  58 3/20/2020  n=   5 now=   40847 end=        748       128       748 U=     8.93 T=   63.1 p1= -98.2 p2=  5460.8 ed=    84 4/15/2020   x1=  53. x2=  58. y1=  1.13 y2=   .57 BEST
AAA2     1 Colombia Confirmed cc1=  .991167 cc2=  .582653 lx=  6.51759 if=  53 il=  58 3/20/2020  n=   5 now=   40847 end=        748       128       748 U=     8.93 T=   63.1 p1= -98.2 p2=  5460.8 ed=    84 4/15/2020   x1=  53. x2=  58. y1=  1.13 y2=   .57 BEST
GP: Confirmed Colombia 3/20/2020        58   40847      748     128      748     8    84 4/15/2020 
AAA2     1 Colombia Confirmed cc1=  .989869 cc2=  .739869 lx=  8.37759 if=  44 il=  59 3/21/2020  n=  15 now=   40847 end=       4348       196      2263 U=    15.09 T=   76.1 p1= -89.4 p2=   939.4 ed=   111 5/12/2020   x1=  44. x2=  59. y1=  2.13 y2=  1.13     
GP: Confirmed Colombia 3/21/2020        59   40847     4348     196     2263     4   111 5/12/2020 
AAA1     1 Colombia Confirmed cc1=  .993292 cc2=  .735093 lx=  7.62759 if=  45 il=  59 3/21/2020  n=  14 now=   40847 end=       2054       196      2263 U=    11.89 T=   69.2 p1= -95.0 p2=  1988.7 ed=    97 4/28/2020   x1=  45. x2=  59. y1=  2.03 y2=   .85 BEST
AAA2     1 Colombia Confirmed cc1=  .993292 cc2=  .735093 lx=  7.62959 if=  45 il=  59 3/21/2020  n=  14 now=   40847 end=       2054       196      2263 U=    11.89 T=   69.2 p1= -95.0 p2=  1988.7 ed=    97 4/28/2020   x1=  45. x2=  59. y1=  2.03 y2=   .85 BEST
GP: Confirmed Colombia 3/21/2020        59   40847     2054     196     2263     4    97 4/28/2020 
AAA2     1 Colombia Confirmed cc1=  .994671 cc2=  .727409 lx=  7.17759 if=  46 il=  59 3/21/2020  n=  13 now=   40847 end=       1309       196      2263 U=     9.78 T=   65.3 p1= -96.8 p2=  3120.5 ed=    88 4/19/2020   x1=  46. x2=  59. y1=  1.97 y2=   .64     
GP: Confirmed Colombia 3/21/2020        59   40847     1309     196     2263     4    88 4/19/2020 
AAA2     1 Colombia Confirmed cc1=  .993819 cc2=  .716469 lx=  6.98759 if=  47 il=  59 3/21/2020  n=  12 now=   40847 end=       1083       196      2263 U=     8.52 T=   63.6 p1= -97.3 p2=  3771.7 ed=    83 4/14/2020   x1=  47. x2=  59. y1=  1.94 y2=   .54     
GP: Confirmed Colombia 3/21/2020        59   40847     1083     196     2263     4    83 4/14/2020 
AAA1     1 Colombia Confirmed cc1=  .993891 cc2=  .705216 lx=  7.70759 if=  48 il=  59 3/21/2020  n=  11 now=   40847 end=       2225       196      2263 U=    10.99 T=   68.8 p1= -94.6 p2=  1835.8 ed=    94 4/25/2020   x1=  48. x2=  59. y1=  1.89 y2=   .89 BEST
AAA2     1 Colombia Confirmed cc1=  .993891 cc2=  .705216 lx=  7.70359 if=  48 il=  59 3/21/2020  n=  11 now=   40847 end=       2225       196      2263 U=    10.99 T=   68.8 p1= -94.6 p2=  1835.8 ed=    94 4/25/2020   x1=  48. x2=  59. y1=  1.89 y2=   .89 BEST
GP: Confirmed Colombia 3/21/2020        59   40847     2225     196     2263     4    94 4/25/2020 
AAA2     1 Colombia Confirmed cc1=  .992865 cc2=  .691354 lx=  8.64759 if=  49 il=  59 3/21/2020  n=  10 now=   40847 end=       5696       196      2263 U=    15.40 T=   77.7 p1= -86.1 p2=   717.1 ed=   114 5/15/2020   x1=  49. x2=  59. y1=  1.86 y2=  1.21     
