TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8619.00000        9.06172
TAB:  US_California_San_Diego Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_San_Diego Confirmed cc1=  .794719 cc2=  .571113 lx= 10.95172 if=  29 il=  48 3/10/2020  n=  19 now=    8619 end=      57052         3     29838 U=   471.15 T= 1125.9 p1= 561.9 p2=    15.1 ed=   999 undefine    x1=  29. x2=  48. y1=  2.33 y2=  2.29     
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA1     1 US_California_San_Diego Confirmed cc1=  .806226 cc2=  .576810 lx= 10.30172 if=  30 il=  48 3/10/2020  n=  18 now=    8619 end=      29783         3     29838 U=   417.49 T=  974.6 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  30. x2=  48. y1=  2.26 y2=  2.22 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .806226 cc2=  .576810 lx= 10.36772 if=  30 il=  48 3/10/2020  n=  18 now=    8619 end=      29783         3     29838 U=   417.49 T=  974.6 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  30. x2=  48. y1=  2.26 y2=  2.22 BEST
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA1     1 US_California_San_Diego Confirmed cc1=  .817760 cc2=  .582057 lx= 10.30172 if=  31 il=  48 3/10/2020  n=  17 now=    8619 end=      29783         3     29838 U=   394.30 T=  923.2 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  31. x2=  48. y1=  2.26 y2=  2.22 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .817760 cc2=  .582057 lx= 10.20972 if=  31 il=  48 3/10/2020  n=  17 now=    8619 end=      29783         3     29838 U=   394.30 T=  923.2 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  31. x2=  48. y1=  2.26 y2=  2.22 BEST
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA1     1 US_California_San_Diego Confirmed cc1=  .829156 cc2=  .586621 lx= 10.30172 if=  32 il=  48 3/10/2020  n=  16 now=    8619 end=      29783         3     29838 U=   371.11 T=  871.7 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  32. x2=  48. y1=  2.26 y2=  2.22 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .829156 cc2=  .586621 lx= 10.32172 if=  32 il=  48 3/10/2020  n=  16 now=    8619 end=      29783         3     29838 U=   371.11 T=  871.7 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  32. x2=  48. y1=  2.26 y2=  2.22 BEST
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .840168 cc2=  .590168 lx= 11.00172 if=  33 il=  48 3/10/2020  n=  15 now=    8619 end=      59977         3     29838 U=   373.81 T=  905.1 p1= 595.9 p2=    14.4 ed=   999 undefine    x1=  33. x2=  48. y1=  2.33 y2=  2.29     
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .850420 cc2=  .592221 lx=  9.99172 if=  34 il=  48 3/10/2020  n=  14 now=    8619 end=      21844         3     29838 U=   314.01 T=  734.2 p1= 153.4 p2=    39.5 ed=   999 undefine    x1=  34. x2=  48. y1=  2.23 y2=  2.19     
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    21844       3    -         4   999 undefine  
AAA1     1 US_California_San_Diego Confirmed cc1=  .859338 cc2=  .592077 lx= 10.30172 if=  35 il=  48 3/10/2020  n=  13 now=    8619 end=      29783         3     29838 U=   301.52 T=  717.2 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  35. x2=  48. y1=  2.26 y2=  2.22 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .859338 cc2=  .592077 lx= 10.36872 if=  35 il=  48 3/10/2020  n=  13 now=    8619 end=      29783         3     29838 U=   301.52 T=  717.2 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  35. x2=  48. y1=  2.26 y2=  2.22 BEST
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .866025 cc2=  .588675 lx= 10.57172 if=  36 il=  48 3/10/2020  n=  12 now=    8619 end=      39015         3     29838 U=   286.32 T=  691.8 p1= 352.7 p2=    22.1 ed=   999 undefine    x1=  36. x2=  48. y1=  2.29 y2=  2.25     
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .869048 cc2=  .580373 lx= 10.60172 if=  37 il=  48 3/10/2020  n=  11 now=    8619 end=      40204         3     29838 U=   263.28 T=  640.8 p1= 366.5 p2=    21.4 ed=   999 undefine    x1=  37. x2=  48. y1=  2.29 y2=  2.25     
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .866025 cc2=  .564514 lx= 10.53172 if=  38 il=  48 3/10/2020  n=  10 now=    8619 end=      37486         3     29838 U=   237.61 T=  581.3 p1= 334.9 p2=    23.0 ed=   999 undefine    x1=  38. x2=  48. y1=  2.29 y2=  2.24     
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .852803 cc2=  .536575 lx= 10.99172 if=  39 il=  48 3/10/2020  n=   9 now=    8619 end=      59380         3     29838 U=   224.07 T=  561.5 p1= 588.9 p2=    14.5 ed=   999 undefine    x1=  39. x2=  48. y1=  2.33 y2=  2.29     
GP: Confirmed US_California_San_Diego 3/10/2020        48    8619    -           3    -         4   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .779632 cc2=  .597058 lx=  5.06172 if=  20 il=  49 3/11/2020  n=  29 now=    8619 end=        157         3     47268 U=   118.52 T=  212.2 p1= -98.2 p2=  5489.8 ed=   491 5/27/2021   x1=  20. x2=  49. y1=  1.62 y2=  1.38     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619      157       3    -         3   491 5/27/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .758685 cc2=  .572990 lx=  5.06172 if=  21 il=  49 3/11/2020  n=  28 now=    8619 end=        157         3     47268 U=   114.44 T=  206.6 p1= -98.2 p2=  5489.8 ed=   476 5/12/2021   x1=  21. x2=  49. y1=  1.62 y2=  1.38     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619      157       3    -         3   476 5/12/2021 
AAA2     1 US_California_San_Diego Confirmed cc1=  .750479 cc2=  .561497 lx= 10.93172 if=  22 il=  49 3/11/2020  n=  27 now=    8619 end=      55922         3     47268 U=   668.20 T= 1576.3 p1= 548.8 p2=    15.4 ed=   999 undefine    x1=  22. x2=  49. y1=  2.33 y2=  2.29     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .759555 cc2=  .567104 lx= 10.12172 if=  23 il=  49 3/11/2020  n=  26 now=    8619 end=      24877         3     47268 U=   591.50 T= 1350.2 p1= 188.6 p2=    34.6 ed=   999 undefine    x1=  23. x2=  49. y1=  2.24 y2=  2.20     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    24877       3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .768838 cc2=  .572721 lx= 10.93172 if=  24 il=  49 3/11/2020  n=  25 now=    8619 end=      55922         3     47268 U=   618.70 T= 1463.2 p1= 548.8 p2=    15.4 ed=   999 undefine    x1=  24. x2=  49. y1=  2.33 y2=  2.29     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .778312 cc2=  .578312 lx=  9.79172 if=  25 il=  49 3/11/2020  n=  24 now=    8619 end=      17885         3     47268 U=   526.47 T= 1187.5 p1= 107.5 p2=    48.2 ed=   999 undefine    x1=  25. x2=  49. y1=  2.21 y2=  2.16     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    17885       3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .787953 cc2=  .583829 lx=  9.49172 if=  26 il=  49 3/11/2020  n=  23 now=    8619 end=      13249         3     47268 U=   487.51 T= 1086.1 p1=  53.7 p2=    65.1 ed=   999 undefine    x1=  26. x2=  49. y1=  2.17 y2=  2.13     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    13249       3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .797724 cc2=  .589210 lx= 10.34172 if=  27 il=  49 3/11/2020  n=  22 now=    8619 end=      30999         3     47268 U=   512.44 T= 1188.6 p1= 259.7 p2=    27.8 ed=   999 undefine    x1=  27. x2=  49. y1=  2.27 y2=  2.22     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA1     1 US_California_San_Diego Confirmed cc1=  .807573 cc2=  .594372 lx= 10.76172 if=  28 il=  49 3/11/2020  n=  21 now=    8619 end=      47179         3     47268 U=   510.91 T= 1207.9 p1= 447.4 p2=    18.3 ed=   999 undefine    x1=  28. x2=  49. y1=  2.31 y2=  2.27 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .807573 cc2=  .594372 lx= 10.81172 if=  28 il=  49 3/11/2020  n=  21 now=    8619 end=      47179         3     47268 U=   510.91 T= 1207.9 p1= 447.4 p2=    18.3 ed=   999 undefine    x1=  28. x2=  49. y1=  2.31 y2=  2.27 BEST
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA1     1 US_California_San_Diego Confirmed cc1=  .817424 cc2=  .599206 lx= 10.76172 if=  29 il=  49 3/11/2020  n=  20 now=    8619 end=      47179         3     47268 U=   486.58 T= 1152.7 p1= 447.4 p2=    18.3 ed=   999 undefine    x1=  29. x2=  49. y1=  2.31 y2=  2.27 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .817424 cc2=  .599206 lx= 10.83572 if=  29 il=  49 3/11/2020  n=  20 now=    8619 end=      47179         3     47268 U=   486.58 T= 1152.7 p1= 447.4 p2=    18.3 ed=   999 undefine    x1=  29. x2=  49. y1=  2.31 y2=  2.27 BEST
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA1     1 US_California_San_Diego Confirmed cc1=  .827170 cc2=  .603563 lx= 10.76172 if=  30 il=  49 3/11/2020  n=  19 now=    8619 end=      47179         3     47268 U=   462.25 T= 1097.5 p1= 447.4 p2=    18.3 ed=   999 undefine    x1=  30. x2=  49. y1=  2.31 y2=  2.27 BEST
AAA2     1 US_California_San_Diego Confirmed cc1=  .827170 cc2=  .603563 lx= 10.83572 if=  30 il=  49 3/11/2020  n=  19 now=    8619 end=      47179         3     47268 U=   462.25 T= 1097.5 p1= 447.4 p2=    18.3 ed=   999 undefine    x1=  30. x2=  49. y1=  2.31 y2=  2.27 BEST
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .836660 cc2=  .607244 lx= 10.30172 if=  31 il=  49 3/11/2020  n=  18 now=    8619 end=      29783         3     47268 U=   417.49 T=  975.6 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  31. x2=  49. y1=  2.26 y2=  2.22     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .845677 cc2=  .609975 lx=  9.99172 if=  32 il=  49 3/11/2020  n=  17 now=    8619 end=      21844         3     47268 U=   381.30 T=  882.2 p1= 153.4 p2=    39.5 ed=   999 undefine    x1=  32. x2=  49. y1=  2.23 y2=  2.19     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    21844       3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .853913 cc2=  .611377 lx= 11.00172 if=  33 il=  49 3/11/2020  n=  16 now=    8619 end=      59977         3     47268 U=   398.73 T=  963.2 p1= 595.9 p2=    14.4 ed=   999 undefine    x1=  33. x2=  49. y1=  2.33 y2=  2.29     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .860916 cc2=  .610916 lx= 11.02172 if=  34 il=  49 3/11/2020  n=  15 now=    8619 end=      61189         3     47268 U=   374.55 T=  908.5 p1= 609.9 p2=    14.1 ed=   999 undefine    x1=  34. x2=  49. y1=  2.33 y2=  2.29     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .866025 cc2=  .607827 lx= 10.30172 if=  35 il=  49 3/11/2020  n=  14 now=    8619 end=      29783         3     47268 U=   324.72 T=  769.7 p1= 245.6 p2=    28.9 ed=   999 undefine    x1=  35. x2=  49. y1=  2.26 y2=  2.22     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .868243 cc2=  .600982 lx= 10.57172 if=  36 il=  49 3/11/2020  n=  13 now=    8619 end=      39015         3     47268 U=   310.18 T=  746.4 p1= 352.7 p2=    22.1 ed=   999 undefine    x1=  36. x2=  49. y1=  2.29 y2=  2.25     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .866025 cc2=  .588675 lx= 10.59172 if=  37 il=  49 3/11/2020  n=  12 now=    8619 end=      39804         3     47268 U=   286.91 T=  694.7 p1= 361.8 p2=    21.7 ed=   999 undefine    x1=  37. x2=  49. y1=  2.29 y2=  2.25     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
AAA2     1 US_California_San_Diego Confirmed cc1=  .856893 cc2=  .568218 lx= 10.59172 if=  38 il=  49 3/11/2020  n=  11 now=    8619 end=      39804         3     47268 U=   263.00 T=  640.9 p1= 361.8 p2=    21.7 ed=   999 undefine    x1=  38. x2=  49. y1=  2.29 y2=  2.25     
GP: Confirmed US_California_San_Diego 3/11/2020        49    8619    -           3    -         3   999 undefine  
