TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       40426.00000       10.60723
TAB:  US_New_York_Suffolk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .995669 cc2=  .824151 lx=  7.58886 if= 104 il= 137 6/7/2020   n=  33 now=    1935 end=       1974      1931      1965 U=    11.19 T=   94.3 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 104. x2= 137. y1=  -.87 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998921 cc2=  .824844 lx=  7.59786 if= 105 il= 137 6/7/2020   n=  32 now=    1935 end=       1993      1931      1965 U=    15.02 T=   85.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 105. x2= 137. y1= -1.31 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998969 cc2=  .824844 lx=  7.60086 if= 105 il= 137 6/7/2020   n=  32 now=    1935 end=       1993      1931      1965 U=    15.02 T=   85.3 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 105. x2= 137. y1= -1.31 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998842 cc2=  .822066 lx=  7.59786 if= 106 il= 137 6/7/2020   n=  31 now=    1935 end=       1993      1931      1965 U=    14.99 T=   85.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 106. x2= 137. y1= -1.37 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998877 cc2=  .822066 lx=  7.60086 if= 106 il= 137 6/7/2020   n=  31 now=    1935 end=       1993      1931      1965 U=    14.99 T=   85.5 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 106. x2= 137. y1= -1.37 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998749 cc2=  .819144 lx=  7.59786 if= 107 il= 137 6/7/2020   n=  30 now=    1935 end=       1993      1931      1965 U=    14.90 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 107. x2= 137. y1= -1.43 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998773 cc2=  .819144 lx=  7.59986 if= 107 il= 137 6/7/2020   n=  30 now=    1935 end=       1993      1931      1965 U=    14.90 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 107. x2= 137. y1= -1.43 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998627 cc2=  .816053 lx=  7.59786 if= 108 il= 137 6/7/2020   n=  29 now=    1935 end=       1993      1931      1965 U=    14.99 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 108. x2= 137. y1= -1.51 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998647 cc2=  .816053 lx=  7.59986 if= 108 il= 137 6/7/2020   n=  29 now=    1935 end=       1993      1931      1965 U=    14.99 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 108. x2= 137. y1= -1.51 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998517 cc2=  .812822 lx=  7.59786 if= 109 il= 137 6/7/2020   n=  28 now=    1935 end=       1993      1931      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 109. x2= 137. y1= -1.56 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998525 cc2=  .812822 lx=  7.59886 if= 109 il= 137 6/7/2020   n=  28 now=    1935 end=       1993      1931      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 109. x2= 137. y1= -1.56 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998375 cc2=  .809392 lx=  7.59786 if= 110 il= 137 6/7/2020   n=  27 now=    1935 end=       1993      1931      1965 U=    14.91 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 110. x2= 137. y1= -1.63 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998376 cc2=  .809392 lx=  7.59886 if= 110 il= 137 6/7/2020   n=  27 now=    1935 end=       1993      1931      1965 U=    14.91 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 110. x2= 137. y1= -1.63 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998216 cc2=  .805766 lx=  7.59786 if= 111 il= 137 6/7/2020   n=  26 now=    1935 end=       1993      1931      1965 U=    14.75 T=   86.3 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 111. x2= 137. y1= -1.68 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998216 cc2=  .805766 lx=  7.59786 if= 111 il= 137 6/7/2020   n=  26 now=    1935 end=       1993      1931      1965 U=    14.75 T=   86.3 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 111. x2= 137. y1= -1.68 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .998002 cc2=  .801886 lx=  7.59786 if= 112 il= 137 6/7/2020   n=  25 now=    1935 end=       1993      1931      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 112. x2= 137. y1= -1.76 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998002 cc2=  .801886 lx=  7.59786 if= 112 il= 137 6/7/2020   n=  25 now=    1935 end=       1993      1931      1965 U=    14.92 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 112. x2= 137. y1= -1.76 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997796 cc2=  .797796 lx=  7.59786 if= 113 il= 137 6/7/2020   n=  24 now=    1935 end=       1993      1931      1965 U=    14.86 T=   85.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 113. x2= 137. y1= -1.82 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997808 cc2=  .797796 lx=  7.59586 if= 113 il= 137 6/7/2020   n=  24 now=    1935 end=       1993      1931      1965 U=    14.86 T=   85.9 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 113. x2= 137. y1= -1.82 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997541 cc2=  .793417 lx=  7.59786 if= 114 il= 137 6/7/2020   n=  23 now=    1935 end=       1993      1931      1965 U=    14.65 T=   86.6 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 114. x2= 137. y1= -1.87 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997582 cc2=  .793417 lx=  7.59486 if= 114 il= 137 6/7/2020   n=  23 now=    1935 end=       1993      1931      1965 U=    14.65 T=   86.6 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1= 114. x2= 137. y1= -1.87 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997207 cc2=  .788693 lx=  7.59786 if= 115 il= 137 6/7/2020   n=  22 now=    1935 end=       1993      1931      1965 U=    14.91 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 115. x2= 137. y1= -1.96 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997254 cc2=  .788693 lx=  7.59486 if= 115 il= 137 6/7/2020   n=  22 now=    1935 end=       1993      1931      1965 U=    14.91 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 115. x2= 137. y1= -1.96 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996878 cc2=  .783677 lx=  7.59786 if= 116 il= 137 6/7/2020   n=  21 now=    1935 end=       1993      1931      1965 U=    14.87 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 116. x2= 137. y1= -2.03 y2= -3.44 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997011 cc2=  .783677 lx=  7.59286 if= 116 il= 137 6/7/2020   n=  21 now=    1935 end=       1993      1931      1965 U=    14.87 T=   85.8 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1= 116. x2= 137. y1= -2.03 y2= -3.44 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1993    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996731 cc2=  .778513 lx=  7.58786 if= 117 il= 137 6/7/2020   n=  20 now=    1935 end=       1974      1931      1965 U=    11.92 T=   91.6 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 117. x2= 137. y1= -2.14 y2= -3.81 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .778513 lx=  7.48886 if= 117 il= 137 6/7/2020   n=  20 now=    1935 end=       1974      1931      1965 U=    11.92 T=   91.6 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 117. x2= 137. y1= -2.14 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   119 5/20/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .996228 cc2=  .772621 lx=  7.58786 if= 118 il= 137 6/7/2020   n=  19 now=    1935 end=       1974      1931      1965 U=    11.97 T=   91.4 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 118. x2= 137. y1= -2.23 y2= -3.81 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .772621 lx=  7.49586 if= 118 il= 137 6/7/2020   n=  19 now=    1935 end=       1974      1931      1965 U=    11.97 T=   91.4 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 118. x2= 137. y1= -2.23 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   119 5/20/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .995657 cc2=  .766242 lx=  7.58786 if= 119 il= 137 6/7/2020   n=  18 now=    1935 end=       1974      1931      1965 U=    12.13 T=   90.7 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 119. x2= 137. y1= -2.33 y2= -3.81 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .766242 lx=  7.50286 if= 119 il= 137 6/7/2020   n=  18 now=    1935 end=       1974      1931      1965 U=    12.13 T=   90.7 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 119. x2= 137. y1= -2.33 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   119 5/20/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .995250 cc2=  .759548 lx=  7.58786 if= 120 il= 137 6/7/2020   n=  17 now=    1935 end=       1974      1931      1965 U=    11.98 T=   91.3 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 120. x2= 137. y1= -2.39 y2= -3.81 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .759548 lx=  7.50586 if= 120 il= 137 6/7/2020   n=  17 now=    1935 end=       1974      1931      1965 U=    11.98 T=   91.3 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 120. x2= 137. y1= -2.39 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   119 5/20/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .994630 cc2=  .752094 lx=  7.58786 if= 121 il= 137 6/7/2020   n=  16 now=    1935 end=       1974      1931      1965 U=    11.91 T=   91.6 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 121. x2= 137. y1= -2.47 y2= -3.81 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .752094 lx=  7.51286 if= 121 il= 137 6/7/2020   n=  16 now=    1935 end=       1974      1931      1965 U=    11.91 T=   91.6 p1=   2.0 p2=    98.0 ed=   119 5/20/2020   x1= 121. x2= 137. y1= -2.47 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   119 5/20/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .993868 cc2=  .743868 lx=  7.58786 if= 122 il= 137 6/7/2020   n=  15 now=    1935 end=       1974      1931      1965 U=    11.63 T=   92.7 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 122. x2= 137. y1= -2.52 y2= -3.81 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .743868 lx=  7.51586 if= 122 il= 137 6/7/2020   n=  15 now=    1935 end=       1974      1931      1965 U=    11.63 T=   92.7 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 122. x2= 137. y1= -2.52 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .993102 cc2=  .734903 lx=  7.57786 if= 123 il= 137 6/7/2020   n=  14 now=    1935 end=       1954      1931      1965 U=     8.42 T=   99.8 p1=   1.0 p2=    99.0 ed=   119 5/20/2020   x1= 123. x2= 137. y1= -2.76 y2= -4.42 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .734903 lx=  7.52186 if= 123 il= 137 6/7/2020   n=  14 now=    1935 end=       1954      1931      1965 U=     8.42 T=   99.8 p1=   1.0 p2=    99.0 ed=   119 5/20/2020   x1= 123. x2= 137. y1= -2.76 y2= -4.42 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1954    1931     1965    43   119 5/20/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .992208 cc2=  .724947 lx=  7.57786 if= 124 il= 137 6/7/2020   n=  13 now=    1935 end=       1954      1931      1965 U=     8.08 T=  101.3 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 124. x2= 137. y1= -2.81 y2= -4.42 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .724947 lx=  7.52686 if= 124 il= 137 6/7/2020   n=  13 now=    1935 end=       1954      1931      1965 U=     8.08 T=  101.3 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 124. x2= 137. y1= -2.81 y2= -4.42 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1954    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .990278 cc2=  .712928 lx=  7.57786 if= 125 il= 137 6/7/2020   n=  12 now=    1935 end=       1954      1931      1965 U=     7.97 T=  101.8 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 125. x2= 137. y1= -2.91 y2= -4.42 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .712928 lx=  7.53186 if= 125 il= 137 6/7/2020   n=  12 now=    1935 end=       1954      1931      1965 U=     7.97 T=  101.8 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 125. x2= 137. y1= -2.91 y2= -4.42 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1954    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .987610 cc2=  .698935 lx=  7.57786 if= 126 il= 137 6/7/2020   n=  11 now=    1935 end=       1954      1931      1965 U=     7.85 T=  102.3 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 126. x2= 137. y1= -3.02 y2= -4.42 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .698935 lx=  7.53586 if= 126 il= 137 6/7/2020   n=  11 now=    1935 end=       1954      1931      1965 U=     7.85 T=  102.3 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 126. x2= 137. y1= -3.02 y2= -4.42 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1954    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .983959 cc2=  .682448 lx=  7.57786 if= 127 il= 137 6/7/2020   n=  10 now=    1935 end=       1954      1931      1965 U=     7.78 T=  102.6 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 127. x2= 137. y1= -3.13 y2= -4.42 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .682448 lx=  7.54486 if= 127 il= 137 6/7/2020   n=  10 now=    1935 end=       1954      1931      1965 U=     7.78 T=  102.6 p1=   1.0 p2=    99.0 ed=   120 5/21/2020   x1= 127. x2= 137. y1= -3.13 y2= -4.42 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1954    1931     1965    43   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .980010 cc2=  .663782 lx=  7.58786 if= 128 il= 137 6/7/2020   n=   9 now=    1935 end=       1974      1931      1965 U=    11.18 T=   94.4 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 128. x2= 137. y1= -3.01 y2= -3.81 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1= 1.000000 cc2=  .663782 lx=  7.54686 if= 128 il= 137 6/7/2020   n=   9 now=    1935 end=       1974      1931      1965 U=    11.18 T=   94.4 p1=   2.0 p2=    98.0 ed=   120 5/21/2020   x1= 128. x2= 137. y1= -3.01 y2= -3.81 BEST
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     1974    1931     1965    43   120 5/21/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .982360 cc2=  .649027 lx=  7.62786 if= 129 il= 137 6/7/2020   n=   8 now=    1935 end=       2054      1931      1965 U=    28.15 T=   58.8 p1=   6.1 p2=    94.2 ed=   125 5/26/2020   x1= 129. x2= 137. y1= -2.50 y2= -2.78     
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935     2054    1931     1965    43   125 5/26/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .982947 cc2=  .629394 lx=  9.56786 if= 130 il= 137 6/7/2020   n=   7 now=    1935 end=      14297      1931      1965 U=   898.54 T=  760.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 130. x2= 137. y1=   .70 y2=   .69     
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935    -        1931     1965    43   999 undefine  
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .974312 cc2=  .596347 lx=  9.56786 if= 131 il= 137 6/7/2020   n=   6 now=    1935 end=      14297      1931      1965 U=   924.82 T=  779.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 131. x2= 137. y1=   .70 y2=   .69     
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935    -        1931     1965    43   999 undefine  
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .962461 cc2=  .554213 lx=  9.56786 if= 132 il= 137 6/7/2020   n=   5 now=    1935 end=      14297      1931      1965 U=   876.12 T=  745.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 132. x2= 137. y1=   .70 y2=   .69     
GP: Deaths    US_New_York_Suffolk 6/7/2020        137    1935    -        1931     1965    43   999 undefine  
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997945 cc2=  .889480 lx=  7.60786 if=  54 il= 138 6/8/2020   n=  84 now=    1935 end=       2013      1935      1965 U=    16.30 T=   85.5 p1=   4.0 p2=    96.1 ed=   123 5/24/2020   x1=  54. x2= 138. y1=  1.93 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   123 5/24/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997983 cc2=  .888874 lx=  7.60786 if=  55 il= 138 6/8/2020   n=  83 now=    1935 end=       2013      1935      1965 U=    16.30 T=   85.5 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  55. x2= 138. y1=  1.87 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998030 cc2=  .888266 lx=  7.60786 if=  56 il= 138 6/8/2020   n=  82 now=    1935 end=       2013      1935      1965 U=    16.10 T=   86.2 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  56. x2= 138. y1=  1.87 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998026 cc2=  .887595 lx=  7.60786 if=  57 il= 138 6/8/2020   n=  81 now=    1935 end=       2013      1935      1965 U=    15.91 T=   86.8 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  57. x2= 138. y1=  1.87 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997982 cc2=  .886871 lx=  7.60786 if=  58 il= 138 6/8/2020   n=  80 now=    1935 end=       2013      1935      1965 U=    16.15 T=   86.0 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  58. x2= 138. y1=  1.73 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998000 cc2=  .886197 lx=  7.60786 if=  59 il= 138 6/8/2020   n=  79 now=    1935 end=       2013      1935      1965 U=    16.10 T=   86.2 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  59. x2= 138. y1=  1.69 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998010 cc2=  .885501 lx=  7.60786 if=  60 il= 138 6/8/2020   n=  78 now=    1935 end=       2013      1935      1965 U=    15.89 T=   86.8 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  60. x2= 138. y1=  1.69 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997972 cc2=  .884744 lx=  7.60786 if=  61 il= 138 6/8/2020   n=  77 now=    1935 end=       2013      1935      1965 U=    15.92 T=   86.8 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  61. x2= 138. y1=  1.62 y2= -3.22     
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     2013    1935     1965    47   124 5/25/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997973 cc2=  .884013 lx=  7.59786 if=  62 il= 138 6/8/2020   n=  76 now=    1935 end=       1993      1935      1965 U=    15.00 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  62. x2= 138. y1=  1.56 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998033 cc2=  .884013 lx=  7.60186 if=  62 il= 138 6/8/2020   n=  76 now=    1935 end=       1993      1935      1965 U=    15.00 T=   85.4 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  62. x2= 138. y1=  1.56 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997981 cc2=  .883273 lx=  7.59786 if=  63 il= 138 6/8/2020   n=  75 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  63. x2= 138. y1=  1.53 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .998024 cc2=  .883273 lx=  7.60086 if=  63 il= 138 6/8/2020   n=  75 now=    1935 end=       1993      1935      1965 U=    14.90 T=   85.7 p1=   3.0 p2=    97.1 ed=   120 5/21/2020   x1=  63. x2= 138. y1=  1.53 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   120 5/21/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997966 cc2=  .882496 lx=  7.59786 if=  64 il= 138 6/8/2020   n=  74 now=    1935 end=       1993      1935      1965 U=    14.76 T=   86.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  64. x2= 138. y1=  1.51 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997997 cc2=  .882496 lx=  7.60086 if=  64 il= 138 6/8/2020   n=  74 now=    1935 end=       1993      1935      1965 U=    14.76 T=   86.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  64. x2= 138. y1=  1.51 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997919 cc2=  .881671 lx=  7.59786 if=  65 il= 138 6/8/2020   n=  73 now=    1935 end=       1993      1935      1965 U=    14.77 T=   86.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  65. x2= 138. y1=  1.43 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997941 cc2=  .881671 lx=  7.59986 if=  65 il= 138 6/8/2020   n=  73 now=    1935 end=       1993      1935      1965 U=    14.77 T=   86.2 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  65. x2= 138. y1=  1.43 y2= -3.51 BEST
GP: Deaths    US_New_York_Suffolk 6/8/2020        138    1935     1993    1935     1965    47   121 5/22/2020 
AAA1     1 US_New_York_Suffolk Deaths    cc1=  .997875 cc2=  .880834 lx=  7.59786 if=  66 il= 138 6/8/2020   n=  72 now=    1935 end=       1993      1935      1965 U=    14.57 T=   86.9 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  66. x2= 138. y1=  1.43 y2= -3.51 BEST
AAA2     1 US_New_York_Suffolk Deaths    cc1=  .997890 cc2=  .880834 lx=  7.59986 if=  66 il= 138 6/8/2020   n=  72 now=    1935 end=       1993      1935      1965 U=    14.57 T=   86.9 p1=   3.0 p2=    97.1 ed=   121 5/22/2020   x1=  66. x2= 138. y1=  1.43 y2= -3.51 BEST
