TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4925.00000        8.50208
TAB:  US_Georgia_Fulton Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .928589 cc2=  .520341 lx= 10.50208 if=  48 il=  53 3/15/2020  n=   5 now=    4925 end=      36391        20         0 U=    29.50 T=  112.5 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  48. x2=  53. y1=  2.19 y2=  2.02     
GP: Confirmed US_Georgia_Fulton 3/15/2020        53    4925    -          20        0     0   182 7/22/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .956587 cc2=  .689325 lx= 10.50208 if=  41 il=  54 3/16/2020  n=  13 now=    4925 end=      36391        27         0 U=    42.16 T=  137.3 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  41. x2=  54. y1=  2.28 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   236 9/14/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .964282 cc2=  .686932 lx= 10.50208 if=  42 il=  54 3/16/2020  n=  12 now=    4925 end=      36391        27         0 U=    38.92 T=  130.9 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  42. x2=  54. y1=  2.28 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   222 8/31/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .968452 cc2=  .679777 lx= 10.50208 if=  43 il=  54 3/16/2020  n=  11 now=    4925 end=      36391        27         0 U=    35.67 T=  124.5 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  43. x2=  54. y1=  2.28 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   208 8/17/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .967242 cc2=  .665731 lx= 10.50208 if=  44 il=  54 3/16/2020  n=  10 now=    4925 end=      36391        27         0 U=    32.43 T=  118.0 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  44. x2=  54. y1=  2.28 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   194 8/3/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .958453 cc2=  .642225 lx= 10.50208 if=  45 il=  54 3/16/2020  n=   9 now=    4925 end=      36391        27         0 U=    33.82 T=  120.8 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  45. x2=  54. y1=  2.24 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   200 8/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .956396 cc2=  .623063 lx= 10.50208 if=  46 il=  54 3/16/2020  n=   8 now=    4925 end=      36391        27         0 U=    30.06 T=  113.4 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  46. x2=  54. y1=  2.24 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   184 7/24/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .941171 cc2=  .587618 lx= 10.50208 if=  47 il=  54 3/16/2020  n=   7 now=    4925 end=      36391        27         0 U=    33.29 T=  119.7 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  47. x2=  54. y1=  2.19 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   198 8/7/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .954397 cc2=  .576432 lx= 10.50208 if=  48 il=  54 3/16/2020  n=   6 now=    4925 end=      36391        27         0 U=    28.53 T=  110.4 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  48. x2=  54. y1=  2.19 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   177 7/17/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .952316 cc2=  .544068 lx= 10.50208 if=  49 il=  54 3/16/2020  n=   5 now=    4925 end=      36391        27         0 U=    29.12 T=  111.5 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  49. x2=  54. y1=  2.15 y2=  1.97     
GP: Confirmed US_Georgia_Fulton 3/16/2020        54    4925    -          27        0     0   180 7/20/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .961690 cc2=  .703491 lx= 10.50208 if=  41 il=  55 3/17/2020  n=  14 now=    4925 end=      36391        33        90 U=    41.59 T=  136.0 p1= 638.9 p2=    13.5 ed=   234 9/12/2020   x1=  41. x2=  55. y1=  2.28 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   234 9/12/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .969014 cc2=  .701753 lx= 10.50208 if=  42 il=  55 3/17/2020  n=  13 now=    4925 end=      36391        33        90 U=    38.62 T=  130.2 p1= 638.9 p2=    13.5 ed=   221 8/30/2020   x1=  42. x2=  55. y1=  2.28 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   221 8/30/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .973418 cc2=  .696068 lx= 10.50208 if=  43 il=  55 3/17/2020  n=  12 now=    4925 end=      36391        33        90 U=    35.65 T=  124.4 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  43. x2=  55. y1=  2.28 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   208 8/17/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .973546 cc2=  .684870 lx= 10.50208 if=  44 il=  55 3/17/2020  n=  11 now=    4925 end=      36391        33        90 U=    32.68 T=  118.6 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  44. x2=  55. y1=  2.28 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   195 8/4/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .967899 cc2=  .666388 lx= 10.50208 if=  45 il=  55 3/17/2020  n=  10 now=    4925 end=      36391        33        90 U=    33.97 T=  121.1 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  45. x2=  55. y1=  2.24 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   201 8/10/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .967993 cc2=  .651766 lx= 10.50208 if=  46 il=  55 3/17/2020  n=   9 now=    4925 end=      36391        33        90 U=    30.57 T=  114.5 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  46. x2=  55. y1=  2.24 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   186 7/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .959009 cc2=  .625675 lx= 10.50208 if=  47 il=  55 3/17/2020  n=   8 now=    4925 end=      36391        33        90 U=    33.54 T=  120.3 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  47. x2=  55. y1=  2.19 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   199 8/8/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .969800 cc2=  .616247 lx= 10.50208 if=  48 il=  55 3/17/2020  n=   7 now=    4925 end=      36391        33        90 U=    29.35 T=  112.1 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  48. x2=  55. y1=  2.19 y2=  1.95     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925    -          33       90     1   181 7/21/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .969586 cc2=  .591621 lx=  8.16208 if=  49 il=  55 3/17/2020  n=   6 now=    4925 end=       3505        33        90 U=    20.91 T=   87.2 p1= -28.8 p2=   140.5 ed=   136 6/6/2020    x1=  49. x2=  55. y1=  1.83 y2=  1.54     
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925     3505      33       90     1   136 6/6/2020  
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .996162 cc2=  .587914 lx=  4.96208 if=  50 il=  55 3/17/2020  n=   5 now=    4925 end=        142        33        90 U=     6.48 T=   57.5 p1= -97.1 p2=  3468.3 ed=    72 4/3/2020    x1=  50. x2=  55. y1=  1.15 y2=   .38 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .996162 cc2=  .587914 lx=  4.96208 if=  50 il=  55 3/17/2020  n=   5 now=    4925 end=        142        33        90 U=     6.48 T=   57.5 p1= -97.1 p2=  3468.3 ed=    72 4/3/2020    x1=  50. x2=  55. y1=  1.15 y2=   .38 BEST
GP: Confirmed US_Georgia_Fulton 3/17/2020        55    4925      142      33       90     1    72 4/3/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .963293 cc2=  .713293 lx= 10.50208 if=  41 il=  56 3/18/2020  n=  15 now=    4925 end=      36391        49       454 U=    38.01 T=  127.8 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  41. x2=  56. y1=  2.28 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   217 8/26/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .970296 cc2=  .712097 lx= 10.50208 if=  42 il=  56 3/18/2020  n=  14 now=    4925 end=      36391        49       454 U=    35.47 T=  123.0 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  42. x2=  56. y1=  2.28 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   206 8/15/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .974830 cc2=  .707569 lx= 10.50208 if=  43 il=  56 3/18/2020  n=  13 now=    4925 end=      36391        49       454 U=    32.94 T=  118.2 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  43. x2=  56. y1=  2.28 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   195 8/4/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .975838 cc2=  .698488 lx= 10.50208 if=  44 il=  56 3/18/2020  n=  12 now=    4925 end=      36391        49       454 U=    30.41 T=  113.4 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  44. x2=  56. y1=  2.28 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   185 7/25/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .972129 cc2=  .683454 lx= 10.50208 if=  45 il=  56 3/18/2020  n=  11 now=    4925 end=      36391        49       454 U=    31.21 T=  114.9 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  45. x2=  56. y1=  2.24 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   188 7/28/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .973593 cc2=  .672082 lx= 10.50208 if=  46 il=  56 3/18/2020  n=  10 now=    4925 end=      36391        49       454 U=    28.37 T=  109.6 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  46. x2=  56. y1=  2.24 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   176 7/16/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .968222 cc2=  .651995 lx= 10.50208 if=  47 il=  56 3/18/2020  n=   9 now=    4925 end=      36391        49       454 U=    30.34 T=  113.3 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  47. x2=  56. y1=  2.19 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   184 7/24/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .977876 cc2=  .644543 lx= 10.50208 if=  48 il=  56 3/18/2020  n=   8 now=    4925 end=      36391        49       454 U=    26.97 T=  106.9 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  48. x2=  56. y1=  2.19 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   170 7/10/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .979443 cc2=  .625889 lx= 10.50208 if=  49 il=  56 3/18/2020  n=   7 now=    4925 end=      36391        49       454 U=    27.13 T=  107.2 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  49. x2=  56. y1=  2.15 y2=  1.89     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925    -          49      454     1   171 7/11/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .996684 cc2=  .618719 lx=  7.47208 if=  50 il=  56 3/18/2020  n=   6 now=    4925 end=       1758        49       454 U=    13.00 T=   72.6 p1= -64.3 p2=   280.1 ed=   103 5/4/2020    x1=  50. x2=  56. y1=  1.74 y2=  1.28     
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925     1758      49      454     1   103 5/4/2020  
AAA1     1 US_Georgia_Fulton Confirmed cc1=  .995814 cc2=  .587565 lx=  6.22208 if=  51 il=  56 3/18/2020  n=   5 now=    4925 end=        503        49       454 U=     8.69 T=   63.4 p1= -89.8 p2=   979.1 ed=    83 4/14/2020   x1=  51. x2=  56. y1=  1.42 y2=   .85 BEST
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .995814 cc2=  .587565 lx=  6.22308 if=  51 il=  56 3/18/2020  n=   5 now=    4925 end=        503        49       454 U=     8.69 T=   63.4 p1= -89.8 p2=   979.1 ed=    83 4/14/2020   x1=  51. x2=  56. y1=  1.42 y2=   .85 BEST
GP: Confirmed US_Georgia_Fulton 3/18/2020        56    4925      503      49      454     1    83 4/14/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .965373 cc2=  .722837 lx= 10.50208 if=  41 il=  57 3/19/2020  n=  16 now=    4925 end=      36391        66      1728 U=    36.30 T=  123.9 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  41. x2=  57. y1=  2.28 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   209 8/18/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .972024 cc2=  .722024 lx= 10.50208 if=  42 il=  57 3/19/2020  n=  15 now=    4925 end=      36391        66      1728 U=    34.03 T=  119.7 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  42. x2=  57. y1=  2.28 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   200 8/9/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .976556 cc2=  .718357 lx= 10.50208 if=  43 il=  57 3/19/2020  n=  14 now=    4925 end=      36391        66      1728 U=    31.76 T=  115.5 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  43. x2=  57. y1=  2.28 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   190 7/30/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .978132 cc2=  .710871 lx= 10.50208 if=  44 il=  57 3/19/2020  n=  13 now=    4925 end=      36391        66      1728 U=    29.49 T=  111.3 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  44. x2=  57. y1=  2.28 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   180 7/20/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .975819 cc2=  .698469 lx= 10.50208 if=  45 il=  57 3/19/2020  n=  12 now=    4925 end=      36391        66      1728 U=    30.11 T=  112.5 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  45. x2=  57. y1=  2.24 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   183 7/23/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .977995 cc2=  .689320 lx= 10.50208 if=  46 il=  57 3/19/2020  n=  11 now=    4925 end=      36391        66      1728 U=    27.60 T=  107.9 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  46. x2=  57. y1=  2.24 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   172 7/12/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .974846 cc2=  .673335 lx= 10.50208 if=  47 il=  57 3/19/2020  n=  10 now=    4925 end=      36391        66      1728 U=    29.18 T=  110.8 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  47. x2=  57. y1=  2.19 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   179 7/19/2020 
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .983261 cc2=  .667033 lx= 10.50208 if=  48 il=  57 3/19/2020  n=   9 now=    4925 end=      36391        66      1728 U=    26.26 T=  105.4 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  48. x2=  57. y1=  2.19 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   167 7/7/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .985427 cc2=  .652094 lx= 10.50208 if=  49 il=  57 3/19/2020  n=   8 now=    4925 end=      36391        66      1728 U=    26.30 T=  105.5 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  49. x2=  57. y1=  2.15 y2=  1.84     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925    -          66     1728     1   167 7/7/2020  
AAA2     1 US_Georgia_Fulton Confirmed cc1=  .997680 cc2=  .644127 lx=  8.61208 if=  50 il=  57 3/19/2020  n=   7 now=    4925 end=       5497        66      1728 U=    16.16 T=   81.0 p1=  11.6 p2=    89.6 ed=   119 5/20/2020   x1=  50. x2=  57. y1=  1.92 y2=  1.49     
GP: Confirmed US_Georgia_Fulton 3/19/2020        57    4925     5497      66     1728     1   119 5/20/2020 
