TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14268.00000        9.56577
TAB:  Iraq Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Iraq Confirmed cc1=  .967858 cc2=  .614060 lx=  5.46577 if=  38 il=  45 3/7/2020   n=   7 now=   14268 end=        261        54       263 U=    10.88 T=   50.0 p1= -98.2 p2=  5466.7 ed=    75 4/6/2020    x1=  38. x2=  45. y1=  1.10 y2=   .46 BEST
GP: Confirmed Iraq 3/7/2020         45   14268      261      54      263     6    75 4/6/2020  
AAA2     1 Iraq Confirmed cc1=  .960103 cc2=  .582138 lx=  7.01577 if=  39 il=  45 3/7/2020   n=   6 now=   14268 end=       1114        54       263 U=    20.24 T=   67.4 p1= -92.2 p2=  1280.8 ed=   115 5/16/2020   x1=  39. x2=  45. y1=  1.40 y2=  1.11     
GP: Confirmed Iraq 3/7/2020         45   14268     1114      54      263     6   115 5/16/2020 
AAA2     1 Iraq Confirmed cc1=  .946058 cc2=  .537810 lx= 11.56577 if=  40 il=  45 3/7/2020   n=   5 now=   14268 end=     105427        54       263 U=    54.29 T=  155.0 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1=  40. x2=  45. y1=  2.12 y2=  2.03     
GP: Confirmed Iraq 3/7/2020         45   14268    -          54      263     6   283 10/31/2020
AAA1     1 Iraq Confirmed cc1=  .981458 cc2=  .714197 lx=  5.56577 if=  33 il=  46 3/8/2020   n=  13 now=   14268 end=        261        60       263 U=     9.77 T=   49.8 p1= -98.2 p2=  5466.7 ed=    72 4/3/2020    x1=  33. x2=  46. y1=  1.72 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .982399 cc2=  .714197 lx=  5.46577 if=  33 il=  46 3/8/2020   n=  13 now=   14268 end=        261        60       263 U=     9.77 T=   49.8 p1= -98.2 p2=  5466.7 ed=    72 4/3/2020    x1=  33. x2=  46. y1=  1.72 y2=   .39 BEST
GP: Confirmed Iraq 3/8/2020         46   14268      261      60      263     6    72 4/3/2020  
AAA1     1 Iraq Confirmed cc1=  .977345 cc2=  .699995 lx=  5.56577 if=  34 il=  46 3/8/2020   n=  12 now=   14268 end=        261        60       263 U=     9.02 T=   49.5 p1= -98.2 p2=  5466.7 ed=    70 4/1/2020    x1=  34. x2=  46. y1=  1.72 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .978429 cc2=  .699995 lx=  5.46577 if=  34 il=  46 3/8/2020   n=  12 now=   14268 end=        261        60       263 U=     9.02 T=   49.5 p1= -98.2 p2=  5466.7 ed=    70 4/1/2020    x1=  34. x2=  46. y1=  1.72 y2=   .39 BEST
GP: Confirmed Iraq 3/8/2020         46   14268      261      60      263     6    70 4/1/2020  
AAA1     1 Iraq Confirmed cc1=  .985234 cc2=  .696559 lx=  5.56577 if=  35 il=  46 3/8/2020   n=  11 now=   14268 end=        261        60       263 U=    11.12 T=   50.3 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  35. x2=  46. y1=  1.38 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .985630 cc2=  .696559 lx=  5.46577 if=  35 il=  46 3/8/2020   n=  11 now=   14268 end=        261        60       263 U=    11.12 T=   50.3 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  35. x2=  46. y1=  1.38 y2=   .39 BEST
GP: Confirmed Iraq 3/8/2020         46   14268      261      60      263     6    76 4/7/2020  
AAA1     1 Iraq Confirmed cc1=  .980812 cc2=  .679301 lx=  5.56577 if=  36 il=  46 3/8/2020   n=  10 now=   14268 end=        261        60       263 U=    11.11 T=   50.3 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  36. x2=  46. y1=  1.29 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .981362 cc2=  .679301 lx=  5.46577 if=  36 il=  46 3/8/2020   n=  10 now=   14268 end=        261        60       263 U=    11.11 T=   50.3 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  36. x2=  46. y1=  1.29 y2=   .39 BEST
GP: Confirmed Iraq 3/8/2020         46   14268      261      60      263     6    76 4/7/2020  
AAA1     1 Iraq Confirmed cc1=  .974384 cc2=  .658156 lx=  5.56577 if=  37 il=  46 3/8/2020   n=   9 now=   14268 end=        261        60       263 U=    10.00 T=   49.9 p1= -98.2 p2=  5466.7 ed=    73 4/4/2020    x1=  37. x2=  46. y1=  1.29 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .975151 cc2=  .658156 lx=  5.46577 if=  37 il=  46 3/8/2020   n=   9 now=   14268 end=        261        60       263 U=    10.00 T=   49.9 p1= -98.2 p2=  5466.7 ed=    73 4/4/2020    x1=  37. x2=  46. y1=  1.29 y2=   .39 BEST
GP: Confirmed Iraq 3/8/2020         46   14268      261      60      263     6    73 4/4/2020  
AAA1     1 Iraq Confirmed cc1=  .977442 cc2=  .644109 lx=  5.56577 if=  38 il=  46 3/8/2020   n=   8 now=   14268 end=        261        60       263 U=    11.23 T=   50.3 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  38. x2=  46. y1=  1.10 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .977605 cc2=  .644109 lx=  5.46577 if=  38 il=  46 3/8/2020   n=   8 now=   14268 end=        261        60       263 U=    11.23 T=   50.3 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  38. x2=  46. y1=  1.10 y2=   .39 BEST
GP: Confirmed Iraq 3/8/2020         46   14268      261      60      263     6    76 4/7/2020  
AAA2     1 Iraq Confirmed cc1=  .973553 cc2=  .620000 lx=  7.36577 if=  39 il=  46 3/8/2020   n=   7 now=   14268 end=       1580        60       263 U=    23.24 T=   73.5 p1= -88.9 p2=   903.0 ed=   128 5/29/2020   x1=  39. x2=  46. y1=  1.49 y2=  1.19     
GP: Confirmed Iraq 3/8/2020         46   14268     1580      60      263     6   128 5/29/2020 
AAA2     1 Iraq Confirmed cc1=  .965988 cc2=  .588023 lx= 11.56577 if=  40 il=  46 3/8/2020   n=   6 now=   14268 end=     105427        60       263 U=    56.55 T=  159.7 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  40. x2=  46. y1=  2.12 y2=  2.01     
GP: Confirmed Iraq 3/8/2020         46   14268    -          60      263     6   293 11/10/2020
AAA2     1 Iraq Confirmed cc1=  .947496 cc2=  .539247 lx= 11.56577 if=  41 il=  46 3/8/2020   n=   5 now=   14268 end=     105427        60       263 U=    61.89 T=  170.5 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  41. x2=  46. y1=  2.09 y2=  2.01     
GP: Confirmed Iraq 3/8/2020         46   14268    -          60      263     6   316 12/3/2020 
AAA1     1 Iraq Confirmed cc1=  .980442 cc2=  .722243 lx=  5.56577 if=  33 il=  47 3/9/2020   n=  14 now=   14268 end=        261        60       263 U=    10.52 T=   51.1 p1= -98.2 p2=  5466.7 ed=    75 4/6/2020    x1=  33. x2=  47. y1=  1.72 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .981540 cc2=  .722243 lx=  5.46577 if=  33 il=  47 3/9/2020   n=  14 now=   14268 end=        261        60       263 U=    10.52 T=   51.1 p1= -98.2 p2=  5466.7 ed=    75 4/6/2020    x1=  33. x2=  47. y1=  1.72 y2=   .39 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      261      60      263     8    75 4/6/2020  
AAA1     1 Iraq Confirmed cc1=  .976777 cc2=  .709515 lx=  5.56577 if=  34 il=  47 3/9/2020   n=  13 now=   14268 end=        261        60       263 U=     9.77 T=   50.8 p1= -98.2 p2=  5466.7 ed=    73 4/4/2020    x1=  34. x2=  47. y1=  1.72 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .978008 cc2=  .709515 lx=  5.46577 if=  34 il=  47 3/9/2020   n=  13 now=   14268 end=        261        60       263 U=     9.77 T=   50.8 p1= -98.2 p2=  5466.7 ed=    73 4/4/2020    x1=  34. x2=  47. y1=  1.72 y2=   .39 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      261      60      263     8    73 4/4/2020  
AAA1     1 Iraq Confirmed cc1=  .984797 cc2=  .707447 lx=  5.56577 if=  35 il=  47 3/9/2020   n=  12 now=   14268 end=        261        60       263 U=    12.13 T=   51.7 p1= -98.2 p2=  5466.7 ed=    80 4/11/2020   x1=  35. x2=  47. y1=  1.38 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .985361 cc2=  .707447 lx=  5.46577 if=  35 il=  47 3/9/2020   n=  12 now=   14268 end=        261        60       263 U=    12.13 T=   51.7 p1= -98.2 p2=  5466.7 ed=    80 4/11/2020   x1=  35. x2=  47. y1=  1.38 y2=   .39 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      261      60      263     8    80 4/11/2020 
AAA1     1 Iraq Confirmed cc1=  .980615 cc2=  .691940 lx=  5.56577 if=  36 il=  47 3/9/2020   n=  11 now=   14268 end=        261        60       263 U=    12.22 T=   51.7 p1= -98.2 p2=  5466.7 ed=    80 4/11/2020   x1=  36. x2=  47. y1=  1.29 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .981330 cc2=  .691940 lx=  5.46577 if=  36 il=  47 3/9/2020   n=  11 now=   14268 end=        261        60       263 U=    12.22 T=   51.7 p1= -98.2 p2=  5466.7 ed=    80 4/11/2020   x1=  36. x2=  47. y1=  1.29 y2=   .39 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      261      60      263     8    80 4/11/2020 
AAA1     1 Iraq Confirmed cc1=  .974743 cc2=  .673232 lx=  5.56577 if=  37 il=  47 3/9/2020   n=  10 now=   14268 end=        261        60       263 U=    11.11 T=   51.3 p1= -98.2 p2=  5466.7 ed=    77 4/8/2020    x1=  37. x2=  47. y1=  1.29 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .975666 cc2=  .673232 lx=  5.46577 if=  37 il=  47 3/9/2020   n=  10 now=   14268 end=        261        60       263 U=    11.11 T=   51.3 p1= -98.2 p2=  5466.7 ed=    77 4/8/2020    x1=  37. x2=  47. y1=  1.29 y2=   .39 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      261      60      263     8    77 4/8/2020  
AAA1     1 Iraq Confirmed cc1=  .979177 cc2=  .662949 lx=  5.56577 if=  38 il=  47 3/9/2020   n=   9 now=   14268 end=        261        60       263 U=    12.63 T=   51.9 p1= -98.2 p2=  5466.7 ed=    81 4/12/2020   x1=  38. x2=  47. y1=  1.10 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .979523 cc2=  .662949 lx=  5.46577 if=  38 il=  47 3/9/2020   n=   9 now=   14268 end=        261        60       263 U=    12.63 T=   51.9 p1= -98.2 p2=  5466.7 ed=    81 4/12/2020   x1=  38. x2=  47. y1=  1.10 y2=   .39 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      261      60      263     8    81 4/12/2020 
AAA1     1 Iraq Confirmed cc1=  .976690 cc2=  .643357 lx=  5.74577 if=  39 il=  47 3/9/2020   n=   8 now=   14268 end=        312        60       263 U=    15.14 T=   54.6 p1= -97.8 p2=  4573.1 ed=    90 4/21/2020   x1=  39. x2=  47. y1=  1.03 y2=   .50 BEST
AAA2     1 Iraq Confirmed cc1=  .976690 cc2=  .643357 lx=  5.74277 if=  39 il=  47 3/9/2020   n=   8 now=   14268 end=        312        60       263 U=    15.14 T=   54.6 p1= -97.8 p2=  4573.1 ed=    90 4/21/2020   x1=  39. x2=  47. y1=  1.03 y2=   .50 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      312      60      263     8    90 4/21/2020 
AAA2     1 Iraq Confirmed cc1=  .971369 cc2=  .617816 lx= 11.56577 if=  40 il=  47 3/9/2020   n=   7 now=   14268 end=     105427        60       263 U=    65.98 T=  179.7 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  40. x2=  47. y1=  2.12 y2=  2.01     
GP: Confirmed Iraq 3/9/2020         47   14268    -          60      263     8   335 12/22/2020
AAA2     1 Iraq Confirmed cc1=  .957093 cc2=  .579129 lx= 11.56577 if=  41 il=  47 3/9/2020   n=   6 now=   14268 end=     105427        60       263 U=    74.27 T=  196.4 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  41. x2=  47. y1=  2.09 y2=  2.01     
GP: Confirmed Iraq 3/9/2020         47   14268    -          60      263     8   371 1/27/2021 
AAA1     1 Iraq Confirmed cc1=  .951463 cc2=  .543215 lx=  5.56577 if=  42 il=  47 3/9/2020   n=   5 now=   14268 end=        261        60       263 U=    16.02 T=   53.2 p1= -98.2 p2=  5466.7 ed=    90 4/21/2020   x1=  42. x2=  47. y1=   .70 y2=   .39 BEST
AAA2     1 Iraq Confirmed cc1=  .951474 cc2=  .543215 lx=  5.46577 if=  42 il=  47 3/9/2020   n=   5 now=   14268 end=        261        60       263 U=    16.02 T=   53.2 p1= -98.2 p2=  5466.7 ed=    90 4/21/2020   x1=  42. x2=  47. y1=   .70 y2=   .39 BEST
GP: Confirmed Iraq 3/9/2020         47   14268      261      60      263     8    90 4/21/2020 
AAA1     1 Iraq Confirmed cc1=  .982095 cc2=  .732095 lx=  5.56577 if=  33 il=  48 3/10/2020  n=  15 now=   14268 end=        261        71       263 U=    10.33 T=   50.7 p1= -98.2 p2=  5466.7 ed=    75 4/6/2020    x1=  33. x2=  48. y1=  1.72 y2=   .26 BEST
AAA2     1 Iraq Confirmed cc1=  .983293 cc2=  .732095 lx=  5.46577 if=  33 il=  48 3/10/2020  n=  15 now=   14268 end=        261        71       263 U=    10.33 T=   50.7 p1= -98.2 p2=  5466.7 ed=    75 4/6/2020    x1=  33. x2=  48. y1=  1.72 y2=   .26 BEST
GP: Confirmed Iraq 3/10/2020        48   14268      261      71      263     9    75 4/6/2020  
AAA1     1 Iraq Confirmed cc1=  .979300 cc2=  .721101 lx=  5.56577 if=  34 il=  48 3/10/2020  n=  14 now=   14268 end=        261        71       263 U=     9.64 T=   50.6 p1= -98.2 p2=  5466.7 ed=    73 4/4/2020    x1=  34. x2=  48. y1=  1.72 y2=   .26 BEST
AAA2     1 Iraq Confirmed cc1=  .980606 cc2=  .721101 lx=  5.46577 if=  34 il=  48 3/10/2020  n=  14 now=   14268 end=        261        71       263 U=     9.64 T=   50.6 p1= -98.2 p2=  5466.7 ed=    73 4/4/2020    x1=  34. x2=  48. y1=  1.72 y2=   .26 BEST
GP: Confirmed Iraq 3/10/2020        48   14268      261      71      263     9    73 4/4/2020  
AAA1     1 Iraq Confirmed cc1=  .987126 cc2=  .719865 lx=  5.56577 if=  35 il=  48 3/10/2020  n=  13 now=   14268 end=        261        71       263 U=    11.71 T=   51.1 p1= -98.2 p2=  5466.7 ed=    78 4/9/2020    x1=  35. x2=  48. y1=  1.38 y2=   .26 BEST
AAA2     1 Iraq Confirmed cc1=  .987747 cc2=  .719865 lx=  5.46577 if=  35 il=  48 3/10/2020  n=  13 now=   14268 end=        261        71       263 U=    11.71 T=   51.1 p1= -98.2 p2=  5466.7 ed=    78 4/9/2020    x1=  35. x2=  48. y1=  1.38 y2=   .26 BEST
GP: Confirmed Iraq 3/10/2020        48   14268      261      71      263     9    78 4/9/2020  
AAA1     1 Iraq Confirmed cc1=  .983922 cc2=  .706572 lx=  5.56577 if=  36 il=  48 3/10/2020  n=  12 now=   14268 end=        261        71       263 U=    11.75 T=   51.1 p1= -98.2 p2=  5466.7 ed=    78 4/9/2020    x1=  36. x2=  48. y1=  1.29 y2=   .26 BEST
AAA2     1 Iraq Confirmed cc1=  .984676 cc2=  .706572 lx=  5.46577 if=  36 il=  48 3/10/2020  n=  12 now=   14268 end=        261        71       263 U=    11.75 T=   51.1 p1= -98.2 p2=  5466.7 ed=    78 4/9/2020    x1=  36. x2=  48. y1=  1.29 y2=   .26 BEST
GP: Confirmed Iraq 3/10/2020        48   14268      261      71      263     9    78 4/9/2020  
AAA1     1 Iraq Confirmed cc1=  .979573 cc2=  .690898 lx=  5.56577 if=  37 il=  48 3/10/2020  n=  11 now=   14268 end=        261        71       263 U=    10.77 T=   50.9 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  37. x2=  48. y1=  1.29 y2=   .26 BEST
AAA2     1 Iraq Confirmed cc1=  .980502 cc2=  .690898 lx=  5.46577 if=  37 il=  48 3/10/2020  n=  11 now=   14268 end=        261        71       263 U=    10.77 T=   50.9 p1= -98.2 p2=  5466.7 ed=    76 4/7/2020    x1=  37. x2=  48. y1=  1.29 y2=   .26 BEST
GP: Confirmed Iraq 3/10/2020        48   14268      261      71      263     9    76 4/7/2020  
AAA1     1 Iraq Confirmed cc1=  .984287 cc2=  .682775 lx=  5.56577 if=  38 il=  48 3/10/2020  n=  10 now=   14268 end=        261        71       263 U=    11.99 T=   51.2 p1= -98.2 p2=  5466.7 ed=    79 4/10/2020   x1=  38. x2=  48. y1=  1.10 y2=   .26 BEST
AAA2     1 Iraq Confirmed cc1=  .984609 cc2=  .682775 lx=  5.46577 if=  38 il=  48 3/10/2020  n=  10 now=   14268 end=        261        71       263 U=    11.99 T=   51.2 p1= -98.2 p2=  5466.7 ed=    79 4/10/2020   x1=  38. x2=  48. y1=  1.10 y2=   .26 BEST
GP: Confirmed Iraq 3/10/2020        48   14268      261      71      263     9    79 4/10/2020 
AAA1     1 Iraq Confirmed cc1=  .983101 cc2=  .666874 lx=  5.71577 if=  39 il=  48 3/10/2020  n=   9 now=   14268 end=        303        71       263 U=    13.94 T=   53.2 p1= -97.9 p2=  4708.9 ed=    86 4/17/2020   x1=  39. x2=  48. y1=  1.02 y2=   .37 BEST
AAA2     1 Iraq Confirmed cc1=  .983101 cc2=  .666874 lx=  5.71677 if=  39 il=  48 3/10/2020  n=   9 now=   14268 end=        303        71       263 U=    13.94 T=   53.2 p1= -97.9 p2=  4708.9 ed=    86 4/17/2020   x1=  39. x2=  48. y1=  1.02 y2=   .37 BEST
GP: Confirmed Iraq 3/10/2020        48   14268      303      71      263     9    86 4/17/2020 
AAA2     1 Iraq Confirmed cc1=  .979798 cc2=  .646465 lx= 11.56577 if=  40 il=  48 3/10/2020  n=   8 now=   14268 end=     105427        71       263 U=    62.07 T=  171.4 p1= 638.9 p2=    13.5 ed=   317 12/4/2020   x1=  40. x2=  48. y1=  2.12 y2=  1.99     
GP: Confirmed Iraq 3/10/2020        48   14268    -          71      263     9   317 12/4/2020 
AAA2     1 Iraq Confirmed cc1=  .971118 cc2=  .617565 lx= 11.56577 if=  41 il=  48 3/10/2020  n=   7 now=   14268 end=     105427        71       263 U=    67.59 T=  182.4 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  41. x2=  48. y1=  2.09 y2=  1.99     
GP: Confirmed Iraq 3/10/2020        48   14268    -          71      263     9   341 12/28/2020
