TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9590.00000        9.16848
TAB:  US_California_Riverside Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_California_Riverside Confirmed cc1=  .972533 cc2=  .683858 lx=  5.16848 if=  48 il=  59 3/21/2020  n=  11 now=    9590 end=        175        28       177 U=    15.22 T=   68.3 p1= -98.2 p2=  5480.0 ed=   104 5/5/2020    x1=  48. x2=  59. y1=  1.33 y2=   .61 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .972605 cc2=  .683858 lx=  5.06848 if=  48 il=  59 3/21/2020  n=  11 now=    9590 end=        175        28       177 U=    15.22 T=   68.3 p1= -98.2 p2=  5480.0 ed=   104 5/5/2020    x1=  48. x2=  59. y1=  1.33 y2=   .61 BEST
GP: Confirmed US_California_Riverside 3/21/2020        59    9590      175      28      177     4   104 5/5/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .966254 cc2=  .664742 lx=  5.90848 if=  49 il=  59 3/21/2020  n=  10 now=    9590 end=        368        28       177 U=    21.34 T=   79.2 p1= -96.2 p2=  2606.0 ed=   129 5/30/2020   x1=  49. x2=  59. y1=  1.42 y2=   .95     
GP: Confirmed US_California_Riverside 3/21/2020        59    9590      368      28      177     4   129 5/30/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .954847 cc2=  .638620 lx=  6.33848 if=  50 il=  59 3/21/2020  n=   9 now=    9590 end=        565        28       177 U=    25.84 T=   87.4 p1= -94.1 p2=  1697.3 ed=   148 6/18/2020   x1=  50. x2=  59. y1=  1.45 y2=  1.10     
GP: Confirmed US_California_Riverside 3/21/2020        59    9590      565      28      177     4   148 6/18/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .939431 cc2=  .606097 lx=  5.22848 if=  51 il=  59 3/21/2020  n=   8 now=    9590 end=        186        28       177 U=    15.77 T=   69.1 p1= -98.1 p2=  5155.9 ed=   106 5/7/2020    x1=  51. x2=  59. y1=  1.15 y2=   .64 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .939431 cc2=  .606097 lx=  5.22948 if=  51 il=  59 3/21/2020  n=   8 now=    9590 end=        186        28       177 U=    15.77 T=   69.1 p1= -98.1 p2=  5155.9 ed=   106 5/7/2020    x1=  51. x2=  59. y1=  1.15 y2=   .64 BEST
GP: Confirmed US_California_Riverside 3/21/2020        59    9590      186      28      177     4   106 5/7/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .920089 cc2=  .566536 lx= 11.16848 if=  52 il=  59 3/21/2020  n=   7 now=    9590 end=      70861        28       177 U=    82.59 T=  229.0 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1=  52. x2=  59. y1=  2.14 y2=  2.06     
GP: Confirmed US_California_Riverside 3/21/2020        59    9590    -          28      177     4   423 3/20/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .938554 cc2=  .560590 lx= 11.16848 if=  53 il=  59 3/21/2020  n=   6 now=    9590 end=      70861        28       177 U=    70.79 T=  204.7 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  53. x2=  59. y1=  2.14 y2=  2.06     
GP: Confirmed US_California_Riverside 3/21/2020        59    9590    -          28      177     4   371 1/27/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .945248 cc2=  .536999 lx= 11.16848 if=  54 il=  59 3/21/2020  n=   5 now=    9590 end=      70861        28       177 U=    65.24 T=  193.3 p1= 638.9 p2=    13.5 ed=   347 1/3/2021    x1=  54. x2=  59. y1=  2.14 y2=  2.06     
GP: Confirmed US_California_Riverside 3/21/2020        59    9590    -          28      177     4   347 1/3/2021  
AAA1     1 US_California_Riverside Confirmed cc1=  .960687 cc2=  .702488 lx=  5.16848 if=  46 il=  60 3/22/2020  n=  14 now=    9590 end=        175        29       177 U=    13.28 T=   67.8 p1= -98.2 p2=  5480.0 ed=    99 4/30/2020   x1=  46. x2=  60. y1=  1.64 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .961876 cc2=  .702488 lx=  5.06848 if=  46 il=  60 3/22/2020  n=  14 now=    9590 end=        175        29       177 U=    13.28 T=   67.8 p1= -98.2 p2=  5480.0 ed=    99 4/30/2020   x1=  46. x2=  60. y1=  1.64 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8    99 4/30/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .954850 cc2=  .687589 lx=  5.16848 if=  47 il=  60 3/22/2020  n=  13 now=    9590 end=        175        29       177 U=    12.33 T=   67.3 p1= -98.2 p2=  5480.0 ed=    96 4/27/2020   x1=  47. x2=  60. y1=  1.64 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .956134 cc2=  .687589 lx=  5.06848 if=  47 il=  60 3/22/2020  n=  13 now=    9590 end=        175        29       177 U=    12.33 T=   67.3 p1= -98.2 p2=  5480.0 ed=    96 4/27/2020   x1=  47. x2=  60. y1=  1.64 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8    96 4/27/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .975898 cc2=  .698548 lx=  5.16848 if=  48 il=  60 3/22/2020  n=  12 now=    9590 end=        175        29       177 U=    16.18 T=   69.5 p1= -98.2 p2=  5480.0 ed=   107 5/8/2020    x1=  48. x2=  60. y1=  1.33 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .976086 cc2=  .698548 lx=  5.06848 if=  48 il=  60 3/22/2020  n=  12 now=    9590 end=        175        29       177 U=    16.18 T=   69.5 p1= -98.2 p2=  5480.0 ed=   107 5/8/2020    x1=  48. x2=  60. y1=  1.33 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8   107 5/8/2020  
AAA1     1 US_California_Riverside Confirmed cc1=  .971388 cc2=  .682713 lx=  5.16848 if=  49 il=  60 3/22/2020  n=  11 now=    9590 end=        175        29       177 U=    17.50 T=   70.3 p1= -98.2 p2=  5480.0 ed=   111 5/12/2020   x1=  49. x2=  60. y1=  1.22 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .971410 cc2=  .682713 lx=  5.06848 if=  49 il=  60 3/22/2020  n=  11 now=    9590 end=        175        29       177 U=    17.50 T=   70.3 p1= -98.2 p2=  5480.0 ed=   111 5/12/2020   x1=  49. x2=  60. y1=  1.22 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8   111 5/12/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .962682 cc2=  .661171 lx=  5.16848 if=  50 il=  60 3/22/2020  n=  10 now=    9590 end=        175        29       177 U=    18.54 T=   70.9 p1= -98.2 p2=  5480.0 ed=   114 5/15/2020   x1=  50. x2=  60. y1=  1.13 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .962689 cc2=  .661171 lx=  5.07448 if=  50 il=  60 3/22/2020  n=  10 now=    9590 end=        175        29       177 U=    18.54 T=   70.9 p1= -98.2 p2=  5480.0 ed=   114 5/15/2020   x1=  50. x2=  60. y1=  1.13 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8   114 5/15/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .951084 cc2=  .634856 lx=  5.16848 if=  51 il=  60 3/22/2020  n=   9 now=    9590 end=        175        29       177 U=    16.68 T=   69.8 p1= -98.2 p2=  5480.0 ed=   109 5/10/2020   x1=  51. x2=  60. y1=  1.13 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .951200 cc2=  .634856 lx=  5.06848 if=  51 il=  60 3/22/2020  n=   9 now=    9590 end=        175        29       177 U=    16.68 T=   69.8 p1= -98.2 p2=  5480.0 ed=   109 5/10/2020   x1=  51. x2=  60. y1=  1.13 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8   109 5/10/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .938728 cc2=  .605395 lx= 11.16848 if=  52 il=  60 3/22/2020  n=   8 now=    9590 end=      70861        29       177 U=    89.64 T=  244.1 p1= 638.9 p2=    13.5 ed=   455 4/21/2021   x1=  52. x2=  60. y1=  2.14 y2=  2.05     
GP: Confirmed US_California_Riverside 3/22/2020        60    9590    -          29      177     8   455 4/21/2021 
AAA2     1 US_California_Riverside Confirmed cc1=  .948530 cc2=  .594976 lx= 11.16848 if=  53 il=  60 3/22/2020  n=   7 now=    9590 end=      70861        29       177 U=    78.43 T=  221.1 p1= 638.9 p2=    13.5 ed=   406 3/3/2021    x1=  53. x2=  60. y1=  2.14 y2=  2.05     
GP: Confirmed US_California_Riverside 3/22/2020        60    9590    -          29      177     8   406 3/3/2021  
AAA1     1 US_California_Riverside Confirmed cc1=  .946778 cc2=  .568814 lx=  5.16848 if=  54 il=  60 3/22/2020  n=   6 now=    9590 end=        175        29       177 U=    19.24 T=   71.3 p1= -98.2 p2=  5480.0 ed=   116 5/17/2020   x1=  54. x2=  60. y1=   .90 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .946823 cc2=  .568814 lx=  5.06848 if=  54 il=  60 3/22/2020  n=   6 now=    9590 end=        175        29       177 U=    19.24 T=   71.3 p1= -98.2 p2=  5480.0 ed=   116 5/17/2020   x1=  54. x2=  60. y1=   .90 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8   116 5/17/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .943475 cc2=  .535227 lx=  5.16848 if=  55 il=  60 3/22/2020  n=   5 now=    9590 end=        175        29       177 U=    16.03 T=   69.4 p1= -98.2 p2=  5480.0 ed=   107 5/8/2020    x1=  55. x2=  60. y1=   .90 y2=   .59 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .943655 cc2=  .535227 lx=  5.06848 if=  55 il=  60 3/22/2020  n=   5 now=    9590 end=        175        29       177 U=    16.03 T=   69.4 p1= -98.2 p2=  5480.0 ed=   107 5/8/2020    x1=  55. x2=  60. y1=   .90 y2=   .59 BEST
GP: Confirmed US_California_Riverside 3/22/2020        60    9590      175      29      177     8   107 5/8/2020  
AAA1     1 US_California_Riverside Confirmed cc1=  .966423 cc2=  .716423 lx=  5.16848 if=  46 il=  61 3/23/2020  n=  15 now=    9590 end=        175        46       177 U=    11.11 T=   64.3 p1= -98.2 p2=  5480.0 ed=    90 4/21/2020   x1=  46. x2=  61. y1=  1.64 y2=   .29 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .966972 cc2=  .716423 lx=  5.06848 if=  46 il=  61 3/23/2020  n=  15 now=    9590 end=        175        46       177 U=    11.11 T=   64.3 p1= -98.2 p2=  5480.0 ed=    90 4/21/2020   x1=  46. x2=  61. y1=  1.64 y2=   .29 BEST
GP: Confirmed US_California_Riverside 3/23/2020        61    9590      175      46      177     2    90 4/21/2020 
AAA1     1 US_California_Riverside Confirmed cc1=  .960921 cc2=  .702722 lx=  5.16848 if=  47 il=  61 3/23/2020  n=  14 now=    9590 end=        175        46       177 U=    10.37 T=   64.0 p1= -98.2 p2=  5480.0 ed=    88 4/19/2020   x1=  47. x2=  61. y1=  1.64 y2=   .29 BEST
AAA2     1 US_California_Riverside Confirmed cc1=  .961354 cc2=  .702722 lx=  5.06848 if=  47 il=  61 3/23/2020  n=  14 now=    9590 end=        175        46       177 U=    10.37 T=   64.0 p1= -98.2 p2=  5480.0 ed=    88 4/19/2020   x1=  47. x2=  61. y1=  1.64 y2=   .29 BEST
GP: Confirmed US_California_Riverside 3/23/2020        61    9590      175      46      177     2    88 4/19/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .974378 cc2=  .707116 lx=  7.89848 if=  48 il=  61 3/23/2020  n=  13 now=    9590 end=       2693        46       177 U=    27.66 T=   99.8 p1= -71.9 p2=   356.1 ed=   165 7/5/2020    x1=  48. x2=  61. y1=  1.87 y2=  1.40     
GP: Confirmed US_California_Riverside 3/23/2020        61    9590     2693      46      177     2   165 7/5/2020  
AAA2     1 US_California_Riverside Confirmed cc1=  .971449 cc2=  .694099 lx= 11.16848 if=  49 il=  61 3/23/2020  n=  12 now=    9590 end=      70861        46       177 U=    49.00 T=  158.7 p1= 638.9 p2=    13.5 ed=   274 10/22/2020  x1=  49. x2=  61. y1=  2.24 y2=  1.99     
GP: Confirmed US_California_Riverside 3/23/2020        61    9590    -          46      177     2   274 10/22/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .963763 cc2=  .675088 lx= 11.16848 if=  50 il=  61 3/23/2020  n=  11 now=    9590 end=      70861        46       177 U=    51.46 T=  163.6 p1= 638.9 p2=    13.5 ed=   285 11/2/2020   x1=  50. x2=  61. y1=  2.21 y2=  1.99     
GP: Confirmed US_California_Riverside 3/23/2020        61    9590    -          46      177     2   285 11/2/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .953582 cc2=  .652071 lx= 11.16848 if=  51 il=  61 3/23/2020  n=  10 now=    9590 end=      70861        46       177 U=    46.78 T=  154.3 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  51. x2=  61. y1=  2.21 y2=  1.99     
GP: Confirmed US_California_Riverside 3/23/2020        61    9590    -          46      177     2   264 10/12/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .939949 cc2=  .623721 lx= 11.16848 if=  52 il=  61 3/23/2020  n=   9 now=    9590 end=      70861        46       177 U=    59.92 T=  180.4 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  52. x2=  61. y1=  2.14 y2=  1.99     
GP: Confirmed US_California_Riverside 3/23/2020        61    9590    -          46      177     2   321 12/8/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .950822 cc2=  .617488 lx= 11.16848 if=  53 il=  61 3/23/2020  n=   8 now=    9590 end=      70861        46       177 U=    53.26 T=  167.2 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1=  53. x2=  61. y1=  2.14 y2=  1.99     
GP: Confirmed US_California_Riverside 3/23/2020        61    9590    -          46      177     2   292 11/9/2020 
AAA2     1 US_California_Riverside Confirmed cc1=  .953419 cc2=  .599865 lx= 11.16848 if=  54 il=  61 3/23/2020  n=   7 now=    9590 end=      70861        46       177 U=    49.27 T=  159.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  54. x2=  61. y1=  2.14 y2=  1.99     
GP: Confirmed US_California_Riverside 3/23/2020        61    9590    -          46      177     2   275 10/23/2020
AAA2     1 US_California_Riverside Confirmed cc1=  .955453 cc2=  .577489 lx= 11.16848 if=  55 il=  61 3/23/2020  n=   6 now=    9590 end=      70861        46       177 U=    42.23 T=  145.2 p1= 638.9 p2=    13.5 ed=   244 9/22/2020   x1=  55. x2=  61. y1=  2.14 y2=  1.99     
