TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6997.00000        8.85324
TAB:  US_Michigan_Macomb Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Michigan_Macomb 3/26/2020        64    6997      641     347      646     3    73 4/4/2020  
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .989583 cc2=  .673355 lx=  6.36324 if=  55 il=  64 3/26/2020  n=   9 now=    6997 end=        580       347       646 U=     4.24 T=   61.2 p1= -91.7 p2=  1206.4 ed=    71 4/2/2020    x1=  55. x2=  64. y1=  1.45 y2=  -.67 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .989583 cc2=  .673355 lx=  6.36624 if=  55 il=  64 3/26/2020  n=   9 now=    6997 end=        580       347       646 U=     4.24 T=   61.2 p1= -91.7 p2=  1206.4 ed=    71 4/2/2020    x1=  55. x2=  64. y1=  1.45 y2=  -.67 BEST
GP: Confirmed US_Michigan_Macomb 3/26/2020        64    6997      580     347      646     3    71 4/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998369 cc2=  .644816 lx=  8.45324 if=  57 il=  64 3/26/2020  n=   7 now=    6997 end=       4690       347       646 U=    13.08 T=   76.5 p1= -33.0 p2=   149.2 ed=   107 5/8/2020    x1=  57. x2=  64. y1=  1.49 y2=   .96     
GP: Confirmed US_Michigan_Macomb 3/26/2020        64    6997     4690     347      646     3   107 5/8/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998472 cc2=  .620508 lx= 10.85324 if=  58 il=  64 3/26/2020  n=   6 now=    6997 end=      51701       347       646 U=    24.40 T=  103.3 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  58. x2=  64. y1=  1.86 y2=  1.61     
GP: Confirmed US_Michigan_Macomb 3/26/2020        64    6997    -         347      646     3   160 6/30/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .999569 cc2=  .591320 lx=  8.18324 if=  59 il=  64 3/26/2020  n=   5 now=    6997 end=       3580       347       646 U=    11.78 T=   74.0 p1= -48.8 p2=   195.4 ed=   101 5/2/2020    x1=  59. x2=  64. y1=  1.27 y2=   .85     
GP: Confirmed US_Michigan_Macomb 3/26/2020        64    6997     3580     347      646     3   101 5/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .993973 cc2=  .726712 lx=  6.73324 if=  52 il=  65 3/27/2020  n=  13 now=    6997 end=        839       404       677 U=     5.86 T=   63.2 p1= -88.0 p2=   834.0 ed=    76 4/7/2020    x1=  52. x2=  65. y1=  1.91 y2=  -.31     
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997      839     404      677     2    76 4/7/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .993369 cc2=  .716019 lx=  6.64324 if=  53 il=  65 3/27/2020  n=  12 now=    6997 end=        767       404       677 U=     5.39 T=   62.6 p1= -89.0 p2=   912.3 ed=    75 4/6/2020    x1=  53. x2=  65. y1=  1.78 y2=  -.44     
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997      767     404      677     2    75 4/6/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .992013 cc2=  .703338 lx=  6.58324 if=  54 il=  65 3/27/2020  n=  11 now=    6997 end=        722       404       677 U=     5.22 T=   62.2 p1= -89.7 p2=   969.1 ed=    74 4/5/2020    x1=  54. x2=  65. y1=  1.57 y2=  -.54     
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997      722     404      677     2    74 4/5/2020  
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .991374 cc2=  .689862 lx=  6.51324 if=  55 il=  65 3/27/2020  n=  10 now=    6997 end=        674       404       677 U=     4.63 T=   61.9 p1= -90.4 p2=  1038.1 ed=    72 4/3/2020    x1=  55. x2=  65. y1=  1.49 y2=  -.67 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .991374 cc2=  .689862 lx=  6.50924 if=  55 il=  65 3/27/2020  n=  10 now=    6997 end=        674       404       677 U=     4.63 T=   61.9 p1= -90.4 p2=  1038.1 ed=    72 4/3/2020    x1=  55. x2=  65. y1=  1.49 y2=  -.67 BEST
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997      674     404      677     2    72 4/3/2020  
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .988520 cc2=  .672293 lx=  6.49324 if=  56 il=  65 3/27/2020  n=   9 now=    6997 end=        660       404       677 U=     4.20 T=   62.0 p1= -90.6 p2=  1060.2 ed=    71 4/2/2020    x1=  56. x2=  65. y1=  1.43 y2=  -.71 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .988521 cc2=  .672293 lx=  6.49624 if=  56 il=  65 3/27/2020  n=   9 now=    6997 end=        660       404       677 U=     4.20 T=   62.0 p1= -90.6 p2=  1060.2 ed=    71 4/2/2020    x1=  56. x2=  65. y1=  1.43 y2=  -.71 BEST
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997      660     404      677     2    71 4/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998778 cc2=  .665444 lx=  8.08324 if=  57 il=  65 3/27/2020  n=   8 now=    6997 end=       3239       404       677 U=    11.91 T=   73.7 p1= -53.7 p2=   216.0 ed=   101 5/2/2020    x1=  57. x2=  65. y1=  1.41 y2=   .73     
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997     3239     404      677     2   101 5/2/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998595 cc2=  .645042 lx=  9.01324 if=  58 il=  65 3/27/2020  n=   7 now=    6997 end=       8211       404       677 U=    16.89 T=   83.6 p1=  17.4 p2=    85.2 ed=   123 5/24/2020   x1=  58. x2=  65. y1=  1.52 y2=  1.10     
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997     8211     404      677     2   123 5/24/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .999576 cc2=  .621611 lx=  7.60324 if=  59 il=  65 3/27/2020  n=   6 now=    6997 end=       2004       404       677 U=     9.62 T=   69.5 p1= -71.4 p2=   349.2 ed=    92 4/23/2020   x1=  59. x2=  65. y1=  1.09 y2=   .47     
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997     2004     404      677     2    92 4/23/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .999369 cc2=  .591121 lx=  7.85324 if=  60 il=  65 3/27/2020  n=   5 now=    6997 end=       2574       404       677 U=    11.05 T=   71.8 p1= -63.2 p2=   271.8 ed=    97 4/28/2020   x1=  60. x2=  65. y1=  1.07 y2=   .62     
GP: Confirmed US_Michigan_Macomb 3/27/2020        65    6997     2574     404      677     2    97 4/28/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .993686 cc2=  .735487 lx=  7.10324 if=  52 il=  66 3/28/2020  n=  14 now=    6997 end=       1215       534      1163 U=     6.49 T=   64.7 p1= -82.6 p2=   575.9 ed=    80 4/11/2020   x1=  52. x2=  66. y1=  1.96 y2=  -.19 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .993686 cc2=  .735487 lx=  7.10524 if=  52 il=  66 3/28/2020  n=  14 now=    6997 end=       1215       534      1163 U=     6.49 T=   64.7 p1= -82.6 p2=   575.9 ed=    80 4/11/2020   x1=  52. x2=  66. y1=  1.96 y2=  -.19 BEST
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997     1215     534     1163     4    80 4/11/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .992548 cc2=  .725287 lx=  7.05324 if=  53 il=  66 3/28/2020  n=  13 now=    6997 end=       1156       534      1163 U=     6.17 T=   64.4 p1= -83.5 p2=   605.3 ed=    78 4/9/2020    x1=  53. x2=  66. y1=  1.85 y2=  -.26 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .992548 cc2=  .725287 lx=  7.05024 if=  53 il=  66 3/28/2020  n=  13 now=    6997 end=       1156       534      1163 U=     6.17 T=   64.4 p1= -83.5 p2=   605.3 ed=    78 4/9/2020    x1=  53. x2=  66. y1=  1.85 y2=  -.26 BEST
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997     1156     534     1163     4    78 4/9/2020  
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .990738 cc2=  .713388 lx=  7.02324 if=  54 il=  66 3/28/2020  n=  12 now=    6997 end=       1122       534      1163 U=     6.15 T=   64.2 p1= -84.0 p2=   623.6 ed=    78 4/9/2020    x1=  54. x2=  66. y1=  1.65 y2=  -.30 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .990739 cc2=  .713388 lx=  7.02624 if=  54 il=  66 3/28/2020  n=  12 now=    6997 end=       1122       534      1163 U=     6.15 T=   64.2 p1= -84.0 p2=   623.6 ed=    78 4/9/2020    x1=  54. x2=  66. y1=  1.65 y2=  -.30 BEST
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997     1122     534     1163     4    78 4/9/2020  
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .988937 cc2=  .700262 lx=  6.96324 if=  55 il=  66 3/28/2020  n=  11 now=    6997 end=       1057       534      1163 U=     5.59 T=   63.9 p1= -84.9 p2=   662.0 ed=    77 4/8/2020    x1=  55. x2=  66. y1=  1.59 y2=  -.38 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .988937 cc2=  .700262 lx=  6.96424 if=  55 il=  66 3/28/2020  n=  11 now=    6997 end=       1057       534      1163 U=     5.59 T=   63.9 p1= -84.9 p2=   662.0 ed=    77 4/8/2020    x1=  55. x2=  66. y1=  1.59 y2=  -.38 BEST
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997     1057     534     1163     4    77 4/8/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998421 cc2=  .682194 lx=  9.55324 if=  57 il=  66 3/28/2020  n=   9 now=    6997 end=      14090       534      1163 U=    17.06 T=   86.2 p1= 101.4 p2=    49.7 ed=   126 5/27/2020   x1=  57. x2=  66. y1=  1.71 y2=  1.19     
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997    14090     534     1163     4   126 5/27/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998550 cc2=  .665216 lx= 10.85324 if=  58 il=  66 3/28/2020  n=   8 now=    6997 end=      51701       534      1163 U=    23.81 T=  102.2 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  58. x2=  66. y1=  1.86 y2=  1.52     
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997    -         534     1163     4   158 6/28/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998528 cc2=  .644974 lx= 10.19324 if=  59 il=  66 3/28/2020  n=   7 now=    6997 end=      26721       534      1163 U=    19.74 T=   92.9 p1= 281.9 p2=    26.2 ed=   139 6/9/2020    x1=  59. x2=  66. y1=  1.72 y2=  1.36     
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997    -         534     1163     4   139 6/9/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998314 cc2=  .620349 lx= 10.85324 if=  60 il=  66 3/28/2020  n=   6 now=    6997 end=      51701       534      1163 U=    23.37 T=  101.5 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  60. x2=  66. y1=  1.78 y2=  1.52     
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997    -         534     1163     4   156 6/26/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997405 cc2=  .589156 lx= 10.85324 if=  61 il=  66 3/28/2020  n=   5 now=    6997 end=      51701       534      1163 U=    22.90 T=  100.8 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  61. x2=  66. y1=  1.74 y2=  1.52     
GP: Confirmed US_Michigan_Macomb 3/28/2020        66    6997    -         534     1163     4   154 6/24/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .994429 cc2=  .744429 lx=  7.25324 if=  52 il=  67 3/29/2020  n=  15 now=    6997 end=       1412       620      1421 U=     6.89 T=   65.7 p1= -79.8 p2=   495.5 ed=    81 4/12/2020   x1=  52. x2=  67. y1=  1.98 y2=  -.19 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .994429 cc2=  .744429 lx=  7.25624 if=  52 il=  67 3/29/2020  n=  15 now=    6997 end=       1412       620      1421 U=     6.89 T=   65.7 p1= -79.8 p2=   495.5 ed=    81 4/12/2020   x1=  52. x2=  67. y1=  1.98 y2=  -.19 BEST
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997     1412     620     1421     4    81 4/12/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .993407 cc2=  .735208 lx=  7.21324 if=  53 il=  67 3/29/2020  n=  14 now=    6997 end=       1357       620      1421 U=     6.61 T=   65.4 p1= -80.6 p2=   515.6 ed=    80 4/11/2020   x1=  53. x2=  67. y1=  1.87 y2=  -.24 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .993407 cc2=  .735208 lx=  7.21524 if=  53 il=  67 3/29/2020  n=  14 now=    6997 end=       1357       620      1421 U=     6.61 T=   65.4 p1= -80.6 p2=   515.6 ed=    80 4/11/2020   x1=  53. x2=  67. y1=  1.87 y2=  -.24 BEST
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997     1357     620     1421     4    80 4/11/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .991891 cc2=  .724630 lx=  7.20324 if=  54 il=  67 3/29/2020  n=  13 now=    6997 end=       1343       620      1421 U=     6.68 T=   65.3 p1= -80.8 p2=   521.0 ed=    81 4/12/2020   x1=  54. x2=  67. y1=  1.69 y2=  -.26 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .991891 cc2=  .724630 lx=  7.20424 if=  54 il=  67 3/29/2020  n=  13 now=    6997 end=       1343       620      1421 U=     6.68 T=   65.3 p1= -80.8 p2=   521.0 ed=    81 4/12/2020   x1=  54. x2=  67. y1=  1.69 y2=  -.26 BEST
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997     1343     620     1421     4    81 4/12/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .990300 cc2=  .712950 lx=  7.15324 if=  55 il=  67 3/29/2020  n=  12 now=    6997 end=       1278       620      1421 U=     6.16 T=   65.0 p1= -81.7 p2=   547.5 ed=    79 4/10/2020   x1=  55. x2=  67. y1=  1.62 y2=  -.32     
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997     1278     620     1421     4    79 4/10/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .987788 cc2=  .699113 lx=  7.19324 if=  56 il=  67 3/29/2020  n=  11 now=    6997 end=       1330       620      1421 U=     5.92 T=   65.4 p1= -81.0 p2=   526.1 ed=    79 4/10/2020   x1=  56. x2=  67. y1=  1.59 y2=  -.27 BEST
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .987788 cc2=  .699113 lx=  7.18824 if=  56 il=  67 3/29/2020  n=  11 now=    6997 end=       1330       620      1421 U=     5.92 T=   65.4 p1= -81.0 p2=   526.1 ed=    79 4/10/2020   x1=  56. x2=  67. y1=  1.59 y2=  -.27 BEST
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997     1330     620     1421     4    79 4/10/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998816 cc2=  .697305 lx=  9.58324 if=  57 il=  67 3/29/2020  n=  10 now=    6997 end=      14519       620      1421 U=    17.55 T=   87.2 p1= 107.5 p2=    48.2 ed=   128 5/29/2020   x1=  57. x2=  67. y1=  1.72 y2=  1.15     
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997    14519     620     1421     4   128 5/29/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998934 cc2=  .682707 lx= 10.85324 if=  58 il=  67 3/29/2020  n=   9 now=    6997 end=      51701       620      1421 U=    24.38 T=  103.2 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  58. x2=  67. y1=  1.86 y2=  1.49     
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997    -         620     1421     4   160 6/30/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998957 cc2=  .665624 lx=  9.89324 if=  59 il=  67 3/29/2020  n=   8 now=    6997 end=      19796       620      1421 U=    18.99 T=   90.6 p1= 182.9 p2=    35.3 ed=   135 6/5/2020    x1=  59. x2=  67. y1=  1.66 y2=  1.24     
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997    19796     620     1421     4   135 6/5/2020  
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998860 cc2=  .645306 lx= 10.85324 if=  60 il=  67 3/29/2020  n=   7 now=    6997 end=      51701       620      1421 U=    24.14 T=  102.9 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  60. x2=  67. y1=  1.78 y2=  1.49     
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997    -         620     1421     4   159 6/29/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .998330 cc2=  .620366 lx= 10.85324 if=  61 il=  67 3/29/2020  n=   6 now=    6997 end=      51701       620      1421 U=    23.86 T=  102.5 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  61. x2=  67. y1=  1.74 y2=  1.49     
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997    -         620     1421     4   158 6/28/2020 
AAA2     1 US_Michigan_Macomb Confirmed cc1=  .997354 cc2=  .589105 lx= 10.85324 if=  62 il=  67 3/29/2020  n=   5 now=    6997 end=      51701       620      1421 U=    24.23 T=  103.0 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  62. x2=  67. y1=  1.69 y2=  1.49     
GP: Confirmed US_Michigan_Macomb 3/29/2020        67    6997    -         620     1421     4   160 6/30/2020 
AAA1     1 US_Michigan_Macomb Confirmed cc1=  .995003 cc2=  .752468 lx=  7.39324 if=  52 il=  68 3/30/2020  n=  16 now=    6997 end=       1624       728      1677 U=     7.21 T=   66.4 p1= -76.8 p2=   430.8 ed=    83 4/14/2020   x1=  52. x2=  68. y1=  2.00 y2=  -.22 BEST
