TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8035.00000        8.99156
TAB:  US_Florida_Broward Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Florida_Broward Confirmed cc1=  .998527 cc2=  .780309 lx=  8.74156 if=  77 il=  97 4/28/2020  n=  20 now=    8035 end=       6257      4847      6073 U=    14.92 T=   76.6 p1= -22.1 p2=   128.4 ed=   111 5/12/2020   x1=  77. x2=  97. y1=  -.02 y2= -1.36     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     6257    4847     6073    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998346 cc2=  .774739 lx=  8.73156 if=  78 il=  97 4/28/2020  n=  19 now=    8035 end=       6195      4847      6073 U=    14.31 T=   76.9 p1= -22.9 p2=   129.7 ed=   110 5/11/2020   x1=  78. x2=  97. y1=  -.08 y2= -1.40     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     6195    4847     6073    10   110 5/11/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998084 cc2=  .768668 lx=  8.74156 if=  79 il=  97 4/28/2020  n=  18 now=    8035 end=       6257      4847      6073 U=    14.81 T=   76.8 p1= -22.1 p2=   128.4 ed=   111 5/12/2020   x1=  79. x2=  97. y1=  -.15 y2= -1.36     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     6257    4847     6073    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997748 cc2=  .762045 lx=  8.74156 if=  80 il=  97 4/28/2020  n=  17 now=    8035 end=       6257      4847      6073 U=    14.86 T=   76.7 p1= -22.1 p2=   128.4 ed=   111 5/12/2020   x1=  80. x2=  97. y1=  -.22 y2= -1.36     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     6257    4847     6073    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997340 cc2=  .754805 lx=  8.73156 if=  81 il=  97 4/28/2020  n=  16 now=    8035 end=       6195      4847      6073 U=    14.43 T=   76.7 p1= -22.9 p2=   129.7 ed=   110 5/11/2020   x1=  81. x2=  97. y1=  -.30 y2= -1.40     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     6195    4847     6073    10   110 5/11/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996808 cc2=  .746808 lx=  8.73156 if=  82 il=  97 4/28/2020  n=  15 now=    8035 end=       6195      4847      6073 U=    14.98 T=   76.0 p1= -22.9 p2=   129.7 ed=   111 5/12/2020   x1=  82. x2=  97. y1=  -.40 y2= -1.40     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     6195    4847     6073    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996884 cc2=  .738685 lx=  8.68156 if=  83 il=  97 4/28/2020  n=  14 now=    8035 end=       5893      4847      6073 U=    12.64 T=   76.4 p1= -26.7 p2=   136.3 ed=   106 5/7/2020    x1=  83. x2=  97. y1=  -.52 y2= -1.63     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     5893    4847     6073    10   106 5/7/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .996551 cc2=  .729290 lx=  8.65156 if=  84 il=  97 4/28/2020  n=  13 now=    8035 end=       5719      4847      6073 U=    11.15 T=   76.9 p1= -28.8 p2=   140.5 ed=   103 5/4/2020    x1=  84. x2=  97. y1=  -.63 y2= -1.80     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     5719    4847     6073    10   103 5/4/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .993714 cc2=  .660381 lx=  8.54156 if=  89 il=  97 4/28/2020  n=   8 now=    8035 end=       5123      4847      6073 U=     5.65 T=   80.6 p1= -36.2 p2=   156.8 ed=    93 4/24/2020   x1=  89. x2=  97. y1= -1.48 y2= -2.89     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     5123    4847     6073    10    93 4/24/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .996107 cc2=  .642553 lx=  8.52156 if=  90 il=  97 4/28/2020  n=   7 now=    8035 end=       5021      4847      6073 U=     4.22 T=   82.9 p1= -37.5 p2=   160.0 ed=    92 4/23/2020   x1=  90. x2=  97. y1= -1.68 y2= -3.34     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     5021    4847     6073    10    92 4/23/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997519 cc2=  .619554 lx=  8.51156 if=  91 il=  97 4/28/2020  n=   6 now=    8035 end=       4971      4847      6073 U=     3.24 T=   85.1 p1= -38.1 p2=   161.6 ed=    92 4/23/2020   x1=  91. x2=  97. y1= -1.82 y2= -3.67     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     4971    4847     6073    10    92 4/23/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .997326 cc2=  .589078 lx=  8.52156 if=  92 il=  97 4/28/2020  n=   5 now=    8035 end=       5021      4847      6073 U=     3.96 T=   83.8 p1= -37.5 p2=   160.0 ed=    93 4/24/2020   x1=  92. x2=  97. y1= -2.08 y2= -3.34     
GP: Confirmed US_Florida_Broward 4/28/2020        97    8035     5021    4847     6073    10    93 4/24/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999253 cc2=  .863170 lx=  8.73156 if=  45 il=  98 4/29/2020  n=  53 now=    8035 end=       6195      4898      6016 U=    15.00 T=   76.3 p1= -22.9 p2=   129.7 ed=   111 5/12/2020   x1=  45. x2=  98. y1=  2.08 y2= -1.45     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6195    4898     6016    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999413 cc2=  .862052 lx=  8.72156 if=  46 il=  98 4/29/2020  n=  52 now=    8035 end=       6133      4898      6016 U=    14.55 T=   76.3 p1= -23.7 p2=   131.0 ed=   110 5/11/2020   x1=  46. x2=  98. y1=  2.08 y2= -1.49     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6133    4898     6016    10   110 5/11/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999463 cc2=  .860788 lx=  8.72156 if=  47 il=  98 4/29/2020  n=  51 now=    8035 end=       6133      4898      6016 U=    14.48 T=   76.4 p1= -23.7 p2=   131.0 ed=   110 5/11/2020   x1=  47. x2=  98. y1=  2.03 y2= -1.49     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6133    4898     6016    10   110 5/11/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999509 cc2=  .859481 lx=  8.71156 if=  48 il=  98 4/29/2020  n=  50 now=    8035 end=       6072      4898      6016 U=    14.17 T=   76.2 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  48. x2=  98. y1=  1.99 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999521 cc2=  .858099 lx=  8.71156 if=  49 il=  98 4/29/2020  n=  49 now=    8035 end=       6072      4898      6016 U=    13.89 T=   76.7 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  49. x2=  98. y1=  1.99 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999491 cc2=  .856634 lx=  8.71156 if=  50 il=  98 4/29/2020  n=  48 now=    8035 end=       6072      4898      6016 U=    13.92 T=   76.6 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  50. x2=  98. y1=  1.91 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999458 cc2=  .855121 lx=  8.71156 if=  51 il=  98 4/29/2020  n=  47 now=    8035 end=       6072      4898      6016 U=    13.91 T=   76.6 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  51. x2=  98. y1=  1.84 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999423 cc2=  .853558 lx=  8.71156 if=  52 il=  98 4/29/2020  n=  46 now=    8035 end=       6072      4898      6016 U=    14.02 T=   76.4 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  52. x2=  98. y1=  1.74 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .999396 cc2=  .851954 lx=  8.70156 if=  53 il=  98 4/29/2020  n=  45 now=    8035 end=       6012      4898      6016 U=    13.99 T=   75.8 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  53. x2=  98. y1=  1.63 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999399 cc2=  .851954 lx=  8.70556 if=  53 il=  98 4/29/2020  n=  45 now=    8035 end=       6012      4898      6016 U=    13.99 T=   75.8 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  53. x2=  98. y1=  1.63 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .999426 cc2=  .850355 lx=  8.70156 if=  54 il=  98 4/29/2020  n=  44 now=    8035 end=       6012      4898      6016 U=    13.67 T=   76.3 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  54. x2=  98. y1=  1.63 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999426 cc2=  .850355 lx=  8.70156 if=  54 il=  98 4/29/2020  n=  44 now=    8035 end=       6012      4898      6016 U=    13.67 T=   76.3 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  54. x2=  98. y1=  1.63 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .999386 cc2=  .848631 lx=  8.70156 if=  55 il=  98 4/29/2020  n=  43 now=    8035 end=       6012      4898      6016 U=    13.61 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  55. x2=  98. y1=  1.57 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999386 cc2=  .848631 lx=  8.70056 if=  55 il=  98 4/29/2020  n=  43 now=    8035 end=       6012      4898      6016 U=    13.61 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  55. x2=  98. y1=  1.57 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .999344 cc2=  .846845 lx=  8.70156 if=  56 il=  98 4/29/2020  n=  42 now=    8035 end=       6012      4898      6016 U=    13.67 T=   76.3 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  56. x2=  98. y1=  1.49 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999344 cc2=  .846845 lx=  8.70156 if=  56 il=  98 4/29/2020  n=  42 now=    8035 end=       6012      4898      6016 U=    13.67 T=   76.3 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  56. x2=  98. y1=  1.49 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .999296 cc2=  .844993 lx=  8.70156 if=  57 il=  98 4/29/2020  n=  41 now=    8035 end=       6012      4898      6016 U=    13.64 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  57. x2=  98. y1=  1.42 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999296 cc2=  .844993 lx=  8.70156 if=  57 il=  98 4/29/2020  n=  41 now=    8035 end=       6012      4898      6016 U=    13.64 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  57. x2=  98. y1=  1.42 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .999243 cc2=  .843070 lx=  8.70156 if=  58 il=  98 4/29/2020  n=  40 now=    8035 end=       6012      4898      6016 U=    13.64 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  58. x2=  98. y1=  1.35 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999243 cc2=  .843070 lx=  8.70156 if=  58 il=  98 4/29/2020  n=  40 now=    8035 end=       6012      4898      6016 U=    13.64 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  58. x2=  98. y1=  1.35 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .999126 cc2=  .838997 lx=  8.70156 if=  60 il=  98 4/29/2020  n=  38 now=    8035 end=       6012      4898      6016 U=    13.64 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  60. x2=  98. y1=  1.20 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999126 cc2=  .838997 lx=  8.70356 if=  60 il=  98 4/29/2020  n=  38 now=    8035 end=       6012      4898      6016 U=    13.64 T=   76.4 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  60. x2=  98. y1=  1.20 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .999056 cc2=  .836835 lx=  8.70156 if=  61 il=  98 4/29/2020  n=  37 now=    8035 end=       6012      4898      6016 U=    13.57 T=   76.5 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  61. x2=  98. y1=  1.14 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .999058 cc2=  .836835 lx=  8.70456 if=  61 il=  98 4/29/2020  n=  37 now=    8035 end=       6012      4898      6016 U=    13.57 T=   76.5 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  61. x2=  98. y1=  1.14 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .998995 cc2=  .834596 lx=  8.71156 if=  62 il=  98 4/29/2020  n=  36 now=    8035 end=       6072      4898      6016 U=    13.71 T=   76.9 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  62. x2=  98. y1=  1.09 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998982 cc2=  .832315 lx=  8.71156 if=  63 il=  98 4/29/2020  n=  35 now=    8035 end=       6072      4898      6016 U=    13.56 T=   77.2 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  63. x2=  98. y1=  1.04 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999150 cc2=  .830119 lx=  8.73156 if=  64 il=  98 4/29/2020  n=  34 now=    8035 end=       6195      4898      6016 U=    14.36 T=   77.2 p1= -22.9 p2=   129.7 ed=   111 5/12/2020   x1=  64. x2=  98. y1=   .92 y2= -1.45     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6195    4898     6016    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999157 cc2=  .827658 lx=  8.74156 if=  65 il=  98 4/29/2020  n=  33 now=    8035 end=       6257      4898      6016 U=    14.67 T=   77.4 p1= -22.1 p2=   128.4 ed=   111 5/12/2020   x1=  65. x2=  98. y1=   .84 y2= -1.41     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6257    4898     6016    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999168 cc2=  .825090 lx=  8.75156 if=  66 il=  98 4/29/2020  n=  32 now=    8035 end=       6320      4898      6016 U=    15.35 T=   77.0 p1= -21.3 p2=   127.1 ed=   113 5/14/2020   x1=  66. x2=  98. y1=   .72 y2= -1.37     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6320    4898     6016    10   113 5/14/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999088 cc2=  .822312 lx=  8.75156 if=  67 il=  98 4/29/2020  n=  31 now=    8035 end=       6320      4898      6016 U=    14.98 T=   77.5 p1= -21.3 p2=   127.1 ed=   112 5/13/2020   x1=  67. x2=  98. y1=   .70 y2= -1.37     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6320    4898     6016    10   112 5/13/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999121 cc2=  .819516 lx=  8.76156 if=  68 il=  98 4/29/2020  n=  30 now=    8035 end=       6384      4898      6016 U=    16.08 T=   76.6 p1= -20.5 p2=   125.9 ed=   114 5/15/2020   x1=  68. x2=  98. y1=   .54 y2= -1.33     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6384    4898     6016    10   114 5/15/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999167 cc2=  .816593 lx=  8.75156 if=  69 il=  98 4/29/2020  n=  29 now=    8035 end=       6320      4898      6016 U=    15.55 T=   76.7 p1= -21.3 p2=   127.1 ed=   113 5/14/2020   x1=  69. x2=  98. y1=   .50 y2= -1.37     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6320    4898     6016    10   113 5/14/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999123 cc2=  .813427 lx=  8.74156 if=  70 il=  98 4/29/2020  n=  28 now=    8035 end=       6257      4898      6016 U=    14.80 T=   77.2 p1= -22.1 p2=   128.4 ed=   112 5/13/2020   x1=  70. x2=  98. y1=   .49 y2= -1.41     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6257    4898     6016    10   112 5/13/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999092 cc2=  .810110 lx=  8.75156 if=  71 il=  98 4/29/2020  n=  27 now=    8035 end=       6320      4898      6016 U=    15.53 T=   76.8 p1= -21.3 p2=   127.1 ed=   113 5/14/2020   x1=  71. x2=  98. y1=   .37 y2= -1.37     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6320    4898     6016    10   113 5/14/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .999005 cc2=  .806554 lx=  8.75156 if=  72 il=  98 4/29/2020  n=  26 now=    8035 end=       6320      4898      6016 U=    15.43 T=   76.9 p1= -21.3 p2=   127.1 ed=   113 5/14/2020   x1=  72. x2=  98. y1=   .32 y2= -1.37     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6320    4898     6016    10   113 5/14/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998888 cc2=  .802772 lx=  8.74156 if=  73 il=  98 4/29/2020  n=  25 now=    8035 end=       6257      4898      6016 U=    15.22 T=   76.6 p1= -22.1 p2=   128.4 ed=   112 5/13/2020   x1=  73. x2=  98. y1=   .24 y2= -1.41     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6257    4898     6016    10   112 5/13/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998774 cc2=  .798774 lx=  8.74156 if=  74 il=  98 4/29/2020  n=  24 now=    8035 end=       6257      4898      6016 U=    15.11 T=   76.7 p1= -22.1 p2=   128.4 ed=   112 5/13/2020   x1=  74. x2=  98. y1=   .18 y2= -1.41     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6257    4898     6016    10   112 5/13/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998473 cc2=  .789959 lx=  8.73156 if=  76 il=  98 4/29/2020  n=  22 now=    8035 end=       6195      4898      6016 U=    14.97 T=   76.3 p1= -22.9 p2=   129.7 ed=   111 5/12/2020   x1=  76. x2=  98. y1=   .02 y2= -1.45     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6195    4898     6016    10   111 5/12/2020 
AAA2     1 US_Florida_Broward Confirmed cc1=  .998365 cc2=  .785164 lx=  8.71156 if=  77 il=  98 4/29/2020  n=  21 now=    8035 end=       6072      4898      6016 U=    14.17 T=   76.2 p1= -24.4 p2=   132.3 ed=   109 5/10/2020   x1=  77. x2=  98. y1=  -.06 y2= -1.54     
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6072    4898     6016    10   109 5/10/2020 
AAA1     1 US_Florida_Broward Confirmed cc1=  .998200 cc2=  .779982 lx=  8.70156 if=  78 il=  98 4/29/2020  n=  20 now=    8035 end=       6012      4898      6016 U=    13.56 T=   76.5 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  78. x2=  98. y1=  -.11 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .998200 cc2=  .779982 lx=  8.70256 if=  78 il=  98 4/29/2020  n=  20 now=    8035 end=       6012      4898      6016 U=    13.56 T=   76.5 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  78. x2=  98. y1=  -.11 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA1     1 US_Florida_Broward Confirmed cc1=  .997915 cc2=  .774308 lx=  8.70156 if=  79 il=  98 4/29/2020  n=  19 now=    8035 end=       6012      4898      6016 U=    13.69 T=   76.3 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  79. x2=  98. y1=  -.20 y2= -1.58 BEST
AAA2     1 US_Florida_Broward Confirmed cc1=  .997915 cc2=  .774308 lx=  8.70356 if=  79 il=  98 4/29/2020  n=  19 now=    8035 end=       6012      4898      6016 U=    13.69 T=   76.3 p1= -25.2 p2=   133.6 ed=   108 5/9/2020    x1=  79. x2=  98. y1=  -.20 y2= -1.58 BEST
GP: Confirmed US_Florida_Broward 4/29/2020        98    8035     6012    4898     6016    10   108 5/9/2020  
AAA2     1 US_Florida_Broward Confirmed cc1=  .997591 cc2=  .768175 lx=  8.69156 if=  80 il=  98 4/29/2020  n=  18 now=    8035 end=       5952      4898      6016 U=    13.33 T=   76.2 p1= -25.9 p2=   135.0 ed=   107 5/8/2020    x1=  80. x2=  98. y1=  -.28 y2= -1.63     
