TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14374.00000        9.57318
TAB:  US_Arizona_Maricopa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .707004 cc2=  .518022 lx= 11.57318 if=  22 il=  49 3/11/2020  n=  27 now=   14374 end=     106210         3       265 U=   270.70 T=  684.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  22. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .716882 cc2=  .524432 lx= 11.57318 if=  23 il=  49 3/11/2020  n=  26 now=   14374 end=     106210         3       265 U=   260.68 T=  661.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  23. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .727126 cc2=  .531010 lx= 11.57318 if=  24 il=  49 3/11/2020  n=  25 now=   14374 end=     106210         3       265 U=   250.65 T=  637.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  24. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .737751 cc2=  .537751 lx= 11.57318 if=  25 il=  49 3/11/2020  n=  24 now=   14374 end=     106210         3       265 U=   240.63 T=  614.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  25. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .748769 cc2=  .544644 lx= 11.57318 if=  26 il=  49 3/11/2020  n=  23 now=   14374 end=     106210         3       265 U=   230.60 T=  590.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  26. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .760189 cc2=  .551674 lx= 11.57318 if=  27 il=  49 3/11/2020  n=  22 now=   14374 end=     106210         3       265 U=   220.57 T=  567.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  27. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .772017 cc2=  .558816 lx= 11.57318 if=  28 il=  49 3/11/2020  n=  21 now=   14374 end=     106210         3       265 U=   210.55 T=  543.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  28. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .784251 cc2=  .566033 lx= 11.57318 if=  29 il=  49 3/11/2020  n=  20 now=   14374 end=     106210         3       265 U=   200.52 T=  520.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  29. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .796878 cc2=  .573271 lx= 11.57318 if=  30 il=  49 3/11/2020  n=  19 now=   14374 end=     106210         3       265 U=   190.50 T=  496.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  30. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .809871 cc2=  .580455 lx= 11.57318 if=  31 il=  49 3/11/2020  n=  18 now=   14374 end=     106210         3       265 U=   180.47 T=  472.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  31. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .823177 cc2=  .587474 lx= 11.57318 if=  32 il=  49 3/11/2020  n=  17 now=   14374 end=     106210         3       265 U=   170.44 T=  449.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  32. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .836707 cc2=  .594171 lx= 11.57318 if=  33 il=  49 3/11/2020  n=  16 now=   14374 end=     106210         3       265 U=   160.42 T=  425.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  33. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .850318 cc2=  .600318 lx= 11.57318 if=  34 il=  49 3/11/2020  n=  15 now=   14374 end=     106210         3       265 U=   150.39 T=  402.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  34. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .863778 cc2=  .605579 lx= 11.57318 if=  35 il=  49 3/11/2020  n=  14 now=   14374 end=     106210         3       265 U=   140.37 T=  378.7 p1= 638.9 p2=    13.5 ed=   709 12/31/2021  x1=  35. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   709 12/31/2021
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .876723 cc2=  .609462 lx= 11.57318 if=  36 il=  49 3/11/2020  n=  13 now=   14374 end=     106210         3       265 U=   130.34 T=  355.2 p1= 638.9 p2=    13.5 ed=   662 11/14/2021  x1=  36. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   662 11/14/2021
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .888566 cc2=  .611216 lx= 11.57318 if=  37 il=  49 3/11/2020  n=  12 now=   14374 end=     106210         3       265 U=   120.31 T=  331.6 p1= 638.9 p2=    13.5 ed=   615 9/28/2021   x1=  37. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   615 9/28/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .898358 cc2=  .609683 lx= 11.57318 if=  38 il=  49 3/11/2020  n=  11 now=   14374 end=     106210         3       265 U=   110.29 T=  308.1 p1= 638.9 p2=    13.5 ed=   568 8/12/2021   x1=  38. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   568 8/12/2021 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .904516 cc2=  .603005 lx= 11.57318 if=  39 il=  49 3/11/2020  n=  10 now=   14374 end=     106210         3       265 U=   100.26 T=  284.5 p1= 638.9 p2=    13.5 ed=   521 6/26/2021   x1=  39. x2=  49. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374    -           3      265     3   521 6/26/2021 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .904519 cc2=  .588291 lx=  5.57318 if=  40 il=  49 3/11/2020  n=   9 now=   14374 end=        263         3       265 U=    40.99 T=  110.4 p1= -98.2 p2=  5465.4 ed=   207 8/16/2020   x1=  40. x2=  49. y1=  1.72 y2=  1.50 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .904522 cc2=  .588291 lx=  5.47318 if=  40 il=  49 3/11/2020  n=   9 now=   14374 end=        263         3       265 U=    40.99 T=  110.4 p1= -98.2 p2=  5465.4 ed=   207 8/16/2020   x1=  40. x2=  49. y1=  1.72 y2=  1.50 BEST
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374      263       3      265     3   207 8/16/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .893598 cc2=  .560265 lx=  5.57318 if=  41 il=  49 3/11/2020  n=   8 now=   14374 end=        263         3       265 U=    36.44 T=  103.6 p1= -98.2 p2=  5465.4 ed=   189 7/29/2020   x1=  41. x2=  49. y1=  1.72 y2=  1.50 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .893624 cc2=  .560265 lx=  5.47318 if=  41 il=  49 3/11/2020  n=   8 now=   14374 end=        263         3       265 U=    36.44 T=  103.6 p1= -98.2 p2=  5465.4 ed=   189 7/29/2020   x1=  41. x2=  49. y1=  1.72 y2=  1.50 BEST
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374      263       3      265     3   189 7/29/2020 
AAA1     1 US_Arizona_Maricopa Confirmed cc1=  .862033 cc2=  .508480 lx=  5.57318 if=  42 il=  49 3/11/2020  n=   7 now=   14374 end=        263         3       265 U=    31.88 T=   96.8 p1= -98.2 p2=  5465.4 ed=   172 7/12/2020   x1=  42. x2=  49. y1=  1.72 y2=  1.50 BEST
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .862095 cc2=  .508480 lx=  5.47318 if=  42 il=  49 3/11/2020  n=   7 now=   14374 end=        263         3       265 U=    31.88 T=   96.8 p1= -98.2 p2=  5465.4 ed=   172 7/12/2020   x1=  42. x2=  49. y1=  1.72 y2=  1.50 BEST
GP: Confirmed US_Arizona_Maricopa 3/11/2020        49   14374      263       3      265     3   172 7/12/2020 
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .665467 cc2=  .503245 lx= 11.57318 if=  13 il=  50 3/12/2020  n=  37 now=   14374 end=     106210         3       265 U=   370.97 T=  921.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  13. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .672747 cc2=  .508348 lx= 11.57318 if=  14 il=  50 3/12/2020  n=  36 now=   14374 end=     106210         3       265 U=   360.94 T=  897.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  14. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .680253 cc2=  .513587 lx= 11.57318 if=  15 il=  50 3/12/2020  n=  35 now=   14374 end=     106210         3       265 U=   350.91 T=  874.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  15. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .687997 cc2=  .518966 lx= 11.57318 if=  16 il=  50 3/12/2020  n=  34 now=   14374 end=     106210         3       265 U=   340.89 T=  850.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  16. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .695988 cc2=  .524490 lx= 11.57318 if=  17 il=  50 3/12/2020  n=  33 now=   14374 end=     106210         3       265 U=   330.86 T=  827.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  17. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .704239 cc2=  .530161 lx= 11.57318 if=  18 il=  50 3/12/2020  n=  32 now=   14374 end=     106210         3       265 U=   320.84 T=  803.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  18. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .712760 cc2=  .535983 lx= 11.57318 if=  19 il=  50 3/12/2020  n=  31 now=   14374 end=     106210         3       265 U=   310.81 T=  780.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  19. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .721562 cc2=  .541957 lx= 11.57318 if=  20 il=  50 3/12/2020  n=  30 now=   14374 end=     106210         3       265 U=   300.78 T=  756.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  20. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .730658 cc2=  .548084 lx= 11.57318 if=  21 il=  50 3/12/2020  n=  29 now=   14374 end=     106210         3       265 U=   290.76 T=  733.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  21. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .740059 cc2=  .554364 lx= 11.57318 if=  22 il=  50 3/12/2020  n=  28 now=   14374 end=     106210         3       265 U=   280.73 T=  709.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  22. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .749775 cc2=  .560793 lx= 11.57318 if=  23 il=  50 3/12/2020  n=  27 now=   14374 end=     106210         3       265 U=   270.70 T=  685.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  23. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .759817 cc2=  .567367 lx= 11.57318 if=  24 il=  50 3/12/2020  n=  26 now=   14374 end=     106210         3       265 U=   260.68 T=  662.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  24. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .770193 cc2=  .574077 lx= 11.57318 if=  25 il=  50 3/12/2020  n=  25 now=   14374 end=     106210         3       265 U=   250.65 T=  638.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  25. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .780909 cc2=  .580909 lx= 11.57318 if=  26 il=  50 3/12/2020  n=  24 now=   14374 end=     106210         3       265 U=   240.63 T=  615.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  26. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .791966 cc2=  .587842 lx= 11.57318 if=  27 il=  50 3/12/2020  n=  23 now=   14374 end=     106210         3       265 U=   230.60 T=  591.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  27. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .803362 cc2=  .594848 lx= 11.57318 if=  28 il=  50 3/12/2020  n=  22 now=   14374 end=     106210         3       265 U=   220.57 T=  568.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  28. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .815086 cc2=  .601885 lx= 11.57318 if=  29 il=  50 3/12/2020  n=  21 now=   14374 end=     106210         3       265 U=   210.55 T=  544.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  29. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .827113 cc2=  .608896 lx= 11.57318 if=  30 il=  50 3/12/2020  n=  20 now=   14374 end=     106210         3       265 U=   200.52 T=  521.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  30. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .839406 cc2=  .615799 lx= 11.57318 if=  31 il=  50 3/12/2020  n=  19 now=   14374 end=     106210         3       265 U=   190.50 T=  497.5 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  31. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .851900 cc2=  .622484 lx= 11.57318 if=  32 il=  50 3/12/2020  n=  18 now=   14374 end=     106210         3       265 U=   180.47 T=  473.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  32. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .864495 cc2=  .628793 lx= 11.57318 if=  33 il=  50 3/12/2020  n=  17 now=   14374 end=     106210         3       265 U=   170.44 T=  450.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  33. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .877039 cc2=  .634504 lx= 11.57318 if=  34 il=  50 3/12/2020  n=  16 now=   14374 end=     106210         3       265 U=   160.42 T=  426.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  34. x2=  50. y1=  2.45 y2=  2.35     
GP: Confirmed US_Arizona_Maricopa 3/12/2020        50   14374    -           3      265     4   999 undefine  
AAA2     1 US_Arizona_Maricopa Confirmed cc1=  .889301 cc2=  .639301 lx= 11.57318 if=  35 il=  50 3/12/2020  n=  15 now=   14374 end=     106210         3       265 U=   150.39 T=  403.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  35. x2=  50. y1=  2.45 y2=  2.35     
