TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      203736.00000       12.22458
TAB:  Peru Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Peru 3/18/2020        56  203736    -         145     3763     2   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .988785 cc2=  .672557 lx= 14.22458 if=  47 il=  56 3/18/2020  n=   9 now=  203736 end=    1505416       145      3763 U=    31.75 T=  126.6 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  47. x2=  56. y1=  2.51 y2=  2.22     
GP: Confirmed Peru 3/18/2020        56  203736    -         145     3763     2   201 8/10/2020 
AAA2     1 Peru Confirmed cc1=  .987395 cc2=  .654062 lx= 14.22458 if=  48 il=  56 3/18/2020  n=   8 now=  203736 end=    1505416       145      3763 U=    32.52 T=  128.3 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  48. x2=  56. y1=  2.47 y2=  2.22     
GP: Confirmed Peru 3/18/2020        56  203736    -         145     3763     2   205 8/14/2020 
AAA2     1 Peru Confirmed cc1=  .992227 cc2=  .638674 lx= 13.75458 if=  49 il=  56 3/18/2020  n=   7 now=  203736 end=     940888       145      3763 U=    27.18 T=  115.0 p1= 361.8 p2=    21.7 ed=   179 7/19/2020   x1=  49. x2=  56. y1=  2.43 y2=  2.17     
GP: Confirmed Peru 3/18/2020        56  203736    -         145     3763     2   179 7/19/2020 
AAA2     1 Peru Confirmed cc1=  .988881 cc2=  .610917 lx=  9.58458 if=  50 il=  56 3/18/2020  n=   6 now=  203736 end=      14538       145      3763 U=    14.99 T=   78.9 p1= -92.9 p2=  1401.4 ed=   114 5/15/2020   x1=  50. x2=  56. y1=  1.93 y2=  1.53     
GP: Confirmed Peru 3/18/2020        56  203736    14538     145     3763     2   114 5/15/2020 
AAA2     1 Peru Confirmed cc1=  .982629 cc2=  .574381 lx= 14.22458 if=  51 il=  56 3/18/2020  n=   5 now=  203736 end=    1505416       145      3763 U=    30.55 T=  124.0 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  51. x2=  56. y1=  2.39 y2=  2.22     
GP: Confirmed Peru 3/18/2020        56  203736    -         145     3763     2   196 8/5/2020  
AAA1     1 Peru Confirmed cc1=  .987722 cc2=  .720461 lx= 10.01458 if=  44 il=  57 3/19/2020  n=  13 now=  203736 end=      22349       234     18817 U=    16.52 T=   82.1 p1= -89.0 p2=   911.6 ed=   121 5/22/2020   x1=  44. x2=  57. y1=  2.30 y2=  1.52 BEST
AAA2     1 Peru Confirmed cc1=  .987722 cc2=  .720461 lx= 10.01558 if=  44 il=  57 3/19/2020  n=  13 now=  203736 end=      22349       234     18817 U=    16.52 T=   82.1 p1= -89.0 p2=   911.6 ed=   121 5/22/2020   x1=  44. x2=  57. y1=  2.30 y2=  1.52 BEST
GP: Confirmed Peru 3/19/2020        57  203736    22349     234    18817     2   121 5/22/2020 
AAA1     1 Peru Confirmed cc1=  .984634 cc2=  .707284 lx=  9.94458 if=  45 il=  57 3/19/2020  n=  12 now=  203736 end=      20838       234     18817 U=    15.09 T=   79.7 p1= -89.8 p2=   977.7 ed=   115 5/16/2020   x1=  45. x2=  57. y1=  2.30 y2=  1.50 BEST
AAA2     1 Peru Confirmed cc1=  .984634 cc2=  .707284 lx=  9.94658 if=  45 il=  57 3/19/2020  n=  12 now=  203736 end=      20838       234     18817 U=    15.09 T=   79.7 p1= -89.8 p2=   977.7 ed=   115 5/16/2020   x1=  45. x2=  57. y1=  2.30 y2=  1.50 BEST
GP: Confirmed Peru 3/19/2020        57  203736    20838     234    18817     2   115 5/16/2020 
AAA2     1 Peru Confirmed cc1=  .988932 cc2=  .700257 lx= 14.22458 if=  46 il=  57 3/19/2020  n=  11 now=  203736 end=    1505416       234     18817 U=    31.51 T=  125.4 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  46. x2=  57. y1=  2.52 y2=  2.17     
GP: Confirmed Peru 3/19/2020        57  203736    -         234    18817     2   199 8/8/2020  
AAA2     1 Peru Confirmed cc1=  .990636 cc2=  .689125 lx= 14.22458 if=  47 il=  57 3/19/2020  n=  10 now=  203736 end=    1505416       234     18817 U=    29.71 T=  121.5 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  47. x2=  57. y1=  2.51 y2=  2.17     
GP: Confirmed Peru 3/19/2020        57  203736    -         234    18817     2   191 7/31/2020 
AAA2     1 Peru Confirmed cc1=  .990142 cc2=  .673915 lx= 14.22458 if=  48 il=  57 3/19/2020  n=   9 now=  203736 end=    1505416       234     18817 U=    30.09 T=  122.3 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  48. x2=  57. y1=  2.47 y2=  2.17     
GP: Confirmed Peru 3/19/2020        57  203736    -         234    18817     2   193 8/2/2020  
AAA2     1 Peru Confirmed cc1=  .994307 cc2=  .660974 lx= 14.22458 if=  49 il=  57 3/19/2020  n=   8 now=  203736 end=    1505416       234     18817 U=    26.75 T=  115.1 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  49. x2=  57. y1=  2.47 y2=  2.17     
GP: Confirmed Peru 3/19/2020        57  203736    -         234    18817     2   178 7/18/2020 
AAA2     1 Peru Confirmed cc1=  .992179 cc2=  .638625 lx= 14.22458 if=  50 il=  57 3/19/2020  n=   7 now=  203736 end=    1505416       234     18817 U=    25.69 T=  112.8 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  50. x2=  57. y1=  2.44 y2=  2.17     
GP: Confirmed Peru 3/19/2020        57  203736    -         234    18817     2   173 7/13/2020 
AAA2     1 Peru Confirmed cc1=  .988524 cc2=  .610559 lx= 14.22458 if=  51 il=  57 3/19/2020  n=   6 now=  203736 end=    1505416       234     18817 U=    27.67 T=  117.1 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  51. x2=  57. y1=  2.39 y2=  2.17     
GP: Confirmed Peru 3/19/2020        57  203736    -         234    18817     2   182 7/22/2020 
AAA2     1 Peru Confirmed cc1=  .986878 cc2=  .578630 lx= 11.07458 if=  52 il=  57 3/19/2020  n=   5 now=  203736 end=      64510       234     18817 U=    17.84 T=   87.8 p1= -68.3 p2=   315.8 ed=   129 5/30/2020   x1=  52. x2=  57. y1=  2.01 y2=  1.73     
GP: Confirmed Peru 3/19/2020        57  203736    64510     234    18817     2   129 5/30/2020 
AAA2     1 Peru Confirmed cc1=  .990030 cc2=  .731831 lx= 10.11458 if=  44 il=  58 3/20/2020  n=  14 now=  203736 end=      24700       276      3763 U=    17.26 T=   83.9 p1= -87.9 p2=   824.8 ed=   124 5/25/2020   x1=  44. x2=  58. y1=  2.31 y2=  1.50     
GP: Confirmed Peru 3/20/2020        58  203736    24700     276     3763     2   124 5/25/2020 
AAA2     1 Peru Confirmed cc1=  .987718 cc2=  .720456 lx= 10.06458 if=  45 il=  58 3/20/2020  n=  13 now=  203736 end=      23495       276      3763 U=    15.90 T=   81.7 p1= -88.5 p2=   867.1 ed=   119 5/20/2020   x1=  45. x2=  58. y1=  2.31 y2=  1.49     
GP: Confirmed Peru 3/20/2020        58  203736    23495     276     3763     2   119 5/20/2020 
AAA2     1 Peru Confirmed cc1=  .991302 cc2=  .713951 lx= 14.22458 if=  46 il=  58 3/20/2020  n=  12 now=  203736 end=    1505416       276      3763 U=    32.60 T=  128.2 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  46. x2=  58. y1=  2.52 y2=  2.15     
GP: Confirmed Peru 3/20/2020        58  203736    -         276     3763     2   205 8/14/2020 
AAA2     1 Peru Confirmed cc1=  .992790 cc2=  .704114 lx= 14.22458 if=  47 il=  58 3/20/2020  n=  11 now=  203736 end=    1505416       276      3763 U=    30.93 T=  124.6 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  47. x2=  58. y1=  2.51 y2=  2.15     
GP: Confirmed Peru 3/20/2020        58  203736    -         276     3763     2   197 8/6/2020  
AAA2     1 Peru Confirmed cc1=  .992494 cc2=  .690982 lx= 14.22458 if=  48 il=  58 3/20/2020  n=  10 now=  203736 end=    1505416       276      3763 U=    31.44 T=  125.7 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  48. x2=  58. y1=  2.47 y2=  2.15     
GP: Confirmed Peru 3/20/2020        58  203736    -         276     3763     2   199 8/8/2020  
AAA2     1 Peru Confirmed cc1=  .995368 cc2=  .679141 lx= 12.76458 if=  49 il=  58 3/20/2020  n=   9 now=  203736 end=     349612       276      3763 U=    24.17 T=  105.5 p1=  71.6 p2=    58.3 ed=   162 7/2/2020    x1=  49. x2=  58. y1=  2.34 y2=  1.97     
GP: Confirmed Peru 3/20/2020        58  203736   349612     276     3763     2   162 7/2/2020  
AAA2     1 Peru Confirmed cc1=  .993902 cc2=  .660568 lx= 10.81458 if=  50 il=  58 3/20/2020  n=   8 now=  203736 end=      49740       276      3763 U=    17.97 T=   87.6 p1= -75.6 p2=   409.6 ed=   130 5/31/2020   x1=  50. x2=  58. y1=  2.09 y2=  1.65     
GP: Confirmed Peru 3/20/2020        58  203736    49740     276     3763     2   130 5/31/2020 
AAA2     1 Peru Confirmed cc1=  .991431 cc2=  .637878 lx= 13.34458 if=  51 il=  58 3/20/2020  n=   7 now=  203736 end=     624421       276      3763 U=    26.98 T=  113.2 p1= 206.5 p2=    32.6 ed=   176 7/16/2020   x1=  51. x2=  58. y1=  2.30 y2=  2.04     
GP: Confirmed Peru 3/20/2020        58  203736    -         276     3763     2   176 7/16/2020 
AAA1     1 Peru Confirmed cc1=  .990814 cc2=  .612850 lx=  8.22458 if=  52 il=  58 3/20/2020  n=   6 now=  203736 end=       3731       276      3763 U=    10.60 T=   68.1 p1= -98.2 p2=  5460.6 ed=    93 4/24/2020   x1=  52. x2=  58. y1=  1.52 y2=   .96 BEST
AAA2     1 Peru Confirmed cc1=  .990816 cc2=  .612850 lx=  8.14158 if=  52 il=  58 3/20/2020  n=   6 now=  203736 end=       3731       276      3763 U=    10.60 T=   68.1 p1= -98.2 p2=  5460.6 ed=    93 4/24/2020   x1=  52. x2=  58. y1=  1.52 y2=   .96 BEST
GP: Confirmed Peru 3/20/2020        58  203736     3731     276     3763     2    93 4/24/2020 
AAA1     1 Peru Confirmed cc1=  .989898 cc2=  .581650 lx=  8.22458 if=  53 il=  58 3/20/2020  n=   5 now=  203736 end=       3731       276      3763 U=     9.28 T=   66.9 p1= -98.2 p2=  5460.6 ed=    88 4/19/2020   x1=  53. x2=  58. y1=  1.50 y2=   .96 BEST
AAA2     1 Peru Confirmed cc1=  .990047 cc2=  .581650 lx=  8.12458 if=  53 il=  58 3/20/2020  n=   5 now=  203736 end=       3731       276      3763 U=     9.28 T=   66.9 p1= -98.2 p2=  5460.6 ed=    88 4/19/2020   x1=  53. x2=  58. y1=  1.50 y2=   .96 BEST
GP: Confirmed Peru 3/20/2020        58  203736     3731     276     3763     2    88 4/19/2020 
AAA2     1 Peru Confirmed cc1=  .991645 cc2=  .741645 lx=  9.70458 if=  44 il=  59 3/21/2020  n=  15 now=  203736 end=      16392       318      3763 U=    16.65 T=   81.8 p1= -92.0 p2=  1242.9 ed=   121 5/22/2020   x1=  44. x2=  59. y1=  2.27 y2=  1.37     
GP: Confirmed Peru 3/21/2020        59  203736    16392     318     3763     5   121 5/22/2020 
AAA2     1 Peru Confirmed cc1=  .989854 cc2=  .731655 lx=  9.62458 if=  45 il=  59 3/21/2020  n=  14 now=  203736 end=      15132       318      3763 U=    15.33 T=   79.7 p1= -92.6 p2=  1346.4 ed=   115 5/16/2020   x1=  45. x2=  59. y1=  2.26 y2=  1.35     
GP: Confirmed Peru 3/21/2020        59  203736    15132     318     3763     5   115 5/16/2020 
AAA2     1 Peru Confirmed cc1=  .992721 cc2=  .725459 lx= 14.22458 if=  46 il=  59 3/21/2020  n=  13 now=  203736 end=    1505416       318      3763 U=    33.79 T=  131.2 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  46. x2=  59. y1=  2.52 y2=  2.14     
GP: Confirmed Peru 3/21/2020        59  203736    -         318     3763     5   210 8/19/2020 
AAA2     1 Peru Confirmed cc1=  .993664 cc2=  .716314 lx= 14.22458 if=  47 il=  59 3/21/2020  n=  12 now=  203736 end=    1505416       318      3763 U=    32.24 T=  127.9 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  47. x2=  59. y1=  2.51 y2=  2.14     
GP: Confirmed Peru 3/21/2020        59  203736    -         318     3763     5   203 8/12/2020 
AAA2     1 Peru Confirmed cc1=  .993089 cc2=  .704414 lx= 13.85458 if=  48 il=  59 3/21/2020  n=  11 now=  203736 end=    1039842       318      3763 U=    31.64 T=  125.2 p1= 410.4 p2=    19.6 ed=   199 8/8/2020    x1=  48. x2=  59. y1=  2.44 y2=  2.09     
GP: Confirmed Peru 3/21/2020        59  203736    -         318     3763     5   199 8/8/2020  
AAA2     1 Peru Confirmed cc1=  .995223 cc2=  .693712 lx=  9.46458 if=  49 il=  59 3/21/2020  n=  10 now=  203736 end=      12894       318      3763 U=    15.47 T=   79.3 p1= -93.7 p2=  1580.1 ed=   115 5/16/2020   x1=  49. x2=  59. y1=  1.96 y2=  1.31     
GP: Confirmed Peru 3/21/2020        59  203736    12894     318     3763     5   115 5/16/2020 
AAA1     1 Peru Confirmed cc1=  .994174 cc2=  .677946 lx=  8.46458 if=  50 il=  59 3/21/2020  n=   9 now=  203736 end=       4743       318      3763 U=    11.90 T=   70.8 p1= -97.7 p2=  4295.5 ed=    98 4/29/2020   x1=  50. x2=  59. y1=  1.75 y2=   .99 BEST
AAA2     1 Peru Confirmed cc1=  .994174 cc2=  .677946 lx=  8.46758 if=  50 il=  59 3/21/2020  n=   9 now=  203736 end=       4743       318      3763 U=    11.90 T=   70.8 p1= -97.7 p2=  4295.5 ed=    98 4/29/2020   x1=  50. x2=  59. y1=  1.75 y2=   .99 BEST
GP: Confirmed Peru 3/21/2020        59  203736     4743     318     3763     5    98 4/29/2020 
AAA1     1 Peru Confirmed cc1=  .992015 cc2=  .658681 lx=  8.22458 if=  51 il=  59 3/21/2020  n=   8 now=  203736 end=       3731       318      3763 U=    11.65 T=   69.5 p1= -98.2 p2=  5460.6 ed=    97 4/28/2020   x1=  51. x2=  59. y1=  1.59 y2=   .90 BEST
AAA2     1 Peru Confirmed cc1=  .992015 cc2=  .658681 lx=  8.20858 if=  51 il=  59 3/21/2020  n=   8 now=  203736 end=       3731       318      3763 U=    11.65 T=   69.5 p1= -98.2 p2=  5460.6 ed=    97 4/28/2020   x1=  51. x2=  59. y1=  1.59 y2=   .90 BEST
GP: Confirmed Peru 3/21/2020        59  203736     3731     318     3763     5    97 4/28/2020 
AAA1     1 Peru Confirmed cc1=  .991223 cc2=  .637670 lx=  8.22458 if=  52 il=  59 3/21/2020  n=   7 now=  203736 end=       3731       318      3763 U=    11.25 T=   69.1 p1= -98.2 p2=  5460.6 ed=    95 4/26/2020   x1=  52. x2=  59. y1=  1.52 y2=   .90 BEST
AAA2     1 Peru Confirmed cc1=  .991341 cc2=  .637670 lx=  8.12458 if=  52 il=  59 3/21/2020  n=   7 now=  203736 end=       3731       318      3763 U=    11.25 T=   69.1 p1= -98.2 p2=  5460.6 ed=    95 4/26/2020   x1=  52. x2=  59. y1=  1.52 y2=   .90 BEST
GP: Confirmed Peru 3/21/2020        59  203736     3731     318     3763     5    95 4/26/2020 
AAA1     1 Peru Confirmed cc1=  .988445 cc2=  .610480 lx=  8.22458 if=  53 il=  59 3/21/2020  n=   6 now=  203736 end=       3731       318      3763 U=    10.09 T=   68.1 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  53. x2=  59. y1=  1.50 y2=   .90 BEST
AAA2     1 Peru Confirmed cc1=  .988711 cc2=  .610480 lx=  8.12458 if=  53 il=  59 3/21/2020  n=   6 now=  203736 end=       3731       318      3763 U=    10.09 T=   68.1 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  53. x2=  59. y1=  1.50 y2=   .90 BEST
GP: Confirmed Peru 3/21/2020        59  203736     3731     318     3763     5    91 4/22/2020 
AAA1     1 Peru Confirmed cc1=  .989132 cc2=  .580884 lx=  8.22458 if=  54 il=  59 3/21/2020  n=   5 now=  203736 end=       3731       318      3763 U=    11.74 T=   69.6 p1= -98.2 p2=  5460.6 ed=    97 4/28/2020   x1=  54. x2=  59. y1=  1.33 y2=   .90 BEST
AAA2     1 Peru Confirmed cc1=  .989193 cc2=  .580884 lx=  8.12458 if=  54 il=  59 3/21/2020  n=   5 now=  203736 end=       3731       318      3763 U=    11.74 T=   69.6 p1= -98.2 p2=  5460.6 ed=    97 4/28/2020   x1=  54. x2=  59. y1=  1.33 y2=   .90 BEST
GP: Confirmed Peru 3/21/2020        59  203736     3731     318     3763     5    97 4/28/2020 
AAA2     1 Peru Confirmed cc1=  .992653 cc2=  .750117 lx=  9.17458 if=  44 il=  60 3/22/2020  n=  16 now=  203736 end=       9648       363      3763 U=    15.56 T=   78.5 p1= -95.3 p2=  2111.7 ed=   115 5/16/2020   x1=  44. x2=  60. y1=  2.22 y2=  1.19     
GP: Confirmed Peru 3/22/2020        60  203736     9648     363     3763     7   115 5/16/2020 
AAA2     1 Peru Confirmed cc1=  .991201 cc2=  .741201 lx=  9.05458 if=  45 il=  60 3/22/2020  n=  15 now=  203736 end=       8557       363      3763 U=    14.25 T=   76.4 p1= -95.8 p2=  2380.9 ed=   110 5/11/2020   x1=  45. x2=  60. y1=  2.20 y2=  1.15     
GP: Confirmed Peru 3/22/2020        60  203736     8557     363     3763     7   110 5/11/2020 
AAA2     1 Peru Confirmed cc1=  .993061 cc2=  .734862 lx= 14.22458 if=  46 il=  60 3/22/2020  n=  14 now=  203736 end=    1505416       363      3763 U=    34.96 T=  134.1 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  46. x2=  60. y1=  2.52 y2=  2.12     
GP: Confirmed Peru 3/22/2020        60  203736    -         363     3763     7   216 8/25/2020 
AAA2     1 Peru Confirmed cc1=  .993396 cc2=  .726134 lx= 12.35458 if=  47 il=  60 3/22/2020  n=  13 now=  203736 end=     232020       363      3763 U=    27.25 T=  110.8 p1=  13.9 p2=    87.8 ed=   175 7/15/2020   x1=  47. x2=  60. y1=  2.34 y2=  1.87     
GP: Confirmed Peru 3/22/2020        60  203736   232020     363     3763     7   175 7/15/2020 
AAA2     1 Peru Confirmed cc1=  .992955 cc2=  .715604 lx=  9.63458 if=  48 il=  60 3/22/2020  n=  12 now=  203736 end=      15284       363      3763 U=    18.18 T=   84.0 p1= -92.5 p2=  1333.0 ed=   126 5/27/2020   x1=  48. x2=  60. y1=  1.98 y2=  1.32     
GP: Confirmed Peru 3/22/2020        60  203736    15284     363     3763     7   126 5/27/2020 
AAA1     1 Peru Confirmed cc1=  .994990 cc2=  .706315 lx=  8.22458 if=  49 il=  60 3/22/2020  n=  11 now=  203736 end=       3731       363      3763 U=    12.00 T=   70.2 p1= -98.2 p2=  5460.6 ed=    98 4/29/2020   x1=  49. x2=  60. y1=  1.76 y2=   .85 BEST
AAA2     1 Peru Confirmed cc1=  .995006 cc2=  .706315 lx=  8.12458 if=  49 il=  60 3/22/2020  n=  11 now=  203736 end=       3731       363      3763 U=    12.00 T=   70.2 p1= -98.2 p2=  5460.6 ed=    98 4/29/2020   x1=  49. x2=  60. y1=  1.76 y2=   .85 BEST
