TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4679.00000        8.45084
TAB:  US_New_Jersey_Somerset Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_New_Jersey_Somerset 3/23/2020        61    4679      186      67      259     3    74 4/5/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .991243 cc2=  .657910 lx=  5.08084 if=  53 il=  61 3/23/2020  n=   8 now=    4679 end=        160        67       259 U=     4.55 T=   60.4 p1= -96.6 p2=  2924.4 ed=    71 4/2/2020    x1=  53. x2=  61. y1=  1.63 y2=  -.13     
GP: Confirmed US_New_Jersey_Somerset 3/23/2020        61    4679      160      67      259     3    71 4/2/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .993387 cc2=  .639834 lx=  5.92084 if=  54 il=  61 3/23/2020  n=   7 now=    4679 end=        372        67       259 U=     7.60 T=   65.1 p1= -92.0 p2=  1257.8 ed=    83 4/14/2020   x1=  54. x2=  61. y1=  1.46 y2=   .54     
GP: Confirmed US_New_Jersey_Somerset 3/23/2020        61    4679      372      67      259     3    83 4/14/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .990243 cc2=  .612279 lx=  5.75084 if=  55 il=  61 3/23/2020  n=   6 now=    4679 end=        314        67       259 U=     6.66 T=   63.9 p1= -93.3 p2=  1490.1 ed=    79 4/10/2020   x1=  55. x2=  61. y1=  1.34 y2=   .44 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .990243 cc2=  .612279 lx=  5.75384 if=  55 il=  61 3/23/2020  n=   6 now=    4679 end=        314        67       259 U=     6.66 T=   63.9 p1= -93.3 p2=  1490.1 ed=    79 4/10/2020   x1=  55. x2=  61. y1=  1.34 y2=   .44 BEST
GP: Confirmed US_New_Jersey_Somerset 3/23/2020        61    4679      314      67      259     3    79 4/10/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994922 cc2=  .586674 lx= 10.45084 if=  56 il=  61 3/23/2020  n=   5 now=    4679 end=      34573        67       259 U=    24.22 T=  105.4 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  56. x2=  61. y1=  2.04 y2=  1.83     
GP: Confirmed US_New_Jersey_Somerset 3/23/2020        61    4679    -          67      259     3   162 7/2/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .983660 cc2=  .706310 lx=  7.16084 if=  50 il=  62 3/24/2020  n=  12 now=    4679 end=       1287       102       432 U=    11.56 T=   72.8 p1= -72.5 p2=   363.6 ed=   100 5/1/2020    x1=  50. x2=  62. y1=  1.97 y2=   .93     
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679     1287     102      432     2   100 5/1/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .989072 cc2=  .700397 lx=  6.53084 if=  51 il=  62 3/24/2020  n=  11 now=    4679 end=        685       102       432 U=     8.93 T=   67.8 p1= -85.4 p2=   683.1 ed=    88 4/19/2020   x1=  51. x2=  62. y1=  1.88 y2=   .64     
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679      685     102      432     2    88 4/19/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .990999 cc2=  .689488 lx=  6.15084 if=  52 il=  62 3/24/2020  n=  10 now=    4679 end=        469       102       432 U=     7.17 T=   65.0 p1= -90.0 p2=   997.7 ed=    81 4/12/2020   x1=  52. x2=  62. y1=  1.82 y2=   .42 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .990999 cc2=  .689488 lx=  6.15084 if=  52 il=  62 3/24/2020  n=  10 now=    4679 end=        469       102       432 U=     7.17 T=   65.0 p1= -90.0 p2=   997.7 ed=    81 4/12/2020   x1=  52. x2=  62. y1=  1.82 y2=   .42 BEST
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679      469     102      432     2    81 4/12/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .988674 cc2=  .672446 lx=  6.00084 if=  53 il=  62 3/24/2020  n=   9 now=    4679 end=        403       102       432 U=     6.11 T=   63.9 p1= -91.4 p2=  1161.0 ed=    78 4/9/2020    x1=  53. x2=  62. y1=  1.79 y2=   .32 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .988674 cc2=  .672446 lx=  6.00184 if=  53 il=  62 3/24/2020  n=   9 now=    4679 end=        403       102       432 U=     6.11 T=   63.9 p1= -91.4 p2=  1161.0 ed=    78 4/9/2020    x1=  53. x2=  62. y1=  1.79 y2=   .32 BEST
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679      403     102      432     2    78 4/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .992943 cc2=  .659609 lx=  8.02084 if=  54 il=  62 3/24/2020  n=   8 now=    4679 end=       3043       102       432 U=    12.59 T=   77.4 p1= -35.0 p2=   153.8 ed=   107 5/8/2020    x1=  54. x2=  62. y1=  1.86 y2=  1.22     
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679     3043     102      432     2   107 5/8/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .989922 cc2=  .636368 lx=  8.17084 if=  55 il=  62 3/24/2020  n=   7 now=    4679 end=       3536       102       432 U=    12.44 T=   77.7 p1= -24.4 p2=   132.3 ed=   107 5/8/2020    x1=  55. x2=  62. y1=  1.83 y2=  1.27     
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679     3536     102      432     2   107 5/8/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .991822 cc2=  .613858 lx= 10.45084 if=  56 il=  62 3/24/2020  n=   6 now=    4679 end=      34573       102       432 U=    21.73 T=  100.3 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  56. x2=  62. y1=  2.04 y2=  1.76     
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679    -         102      432     2   151 6/21/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .991382 cc2=  .583134 lx= 10.45084 if=  57 il=  62 3/24/2020  n=   5 now=    4679 end=      34573       102       432 U=    20.83 T=   98.7 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  57. x2=  62. y1=  2.00 y2=  1.76     
GP: Confirmed US_New_Jersey_Somerset 3/24/2020        62    4679    -         102      432     2   147 6/17/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .986938 cc2=  .719677 lx=  7.07084 if=  50 il=  63 3/25/2020  n=  13 now=    4679 end=       1177       117       432 U=    11.61 T=   72.7 p1= -74.8 p2=   397.5 ed=   100 5/1/2020    x1=  50. x2=  63. y1=  1.96 y2=   .84     
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679     1177     117      432     2   100 5/1/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .991424 cc2=  .714074 lx=  6.54084 if=  51 il=  63 3/25/2020  n=  12 now=    4679 end=        692       117       432 U=     9.22 T=   68.3 p1= -85.2 p2=   676.2 ed=    90 4/21/2020   x1=  51. x2=  63. y1=  1.88 y2=   .58     
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679      692     117      432     2    90 4/21/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .993070 cc2=  .704395 lx=  6.19084 if=  52 il=  63 3/25/2020  n=  11 now=    4679 end=        488       117       432 U=     7.50 T=   65.7 p1= -89.6 p2=   958.8 ed=    83 4/14/2020   x1=  52. x2=  63. y1=  1.82 y2=   .36 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .993070 cc2=  .704395 lx=  6.19484 if=  52 il=  63 3/25/2020  n=  11 now=    4679 end=        488       117       432 U=     7.50 T=   65.7 p1= -89.6 p2=   958.8 ed=    83 4/14/2020   x1=  52. x2=  63. y1=  1.82 y2=   .36 BEST
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679      488     117      432     2    83 4/14/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .991481 cc2=  .689970 lx=  6.06084 if=  53 il=  63 3/25/2020  n=  10 now=    4679 end=        428       117       432 U=     6.49 T=   64.7 p1= -90.9 p2=  1093.2 ed=    80 4/11/2020   x1=  53. x2=  63. y1=  1.80 y2=   .26 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .991481 cc2=  .689970 lx=  6.06184 if=  53 il=  63 3/25/2020  n=  10 now=    4679 end=        428       117       432 U=     6.49 T=   64.7 p1= -90.9 p2=  1093.2 ed=    80 4/11/2020   x1=  53. x2=  63. y1=  1.80 y2=   .26 BEST
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679      428     117      432     2    80 4/11/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994756 cc2=  .678528 lx=  7.63084 if=  54 il=  63 3/25/2020  n=   9 now=    4679 end=       2060       117       432 U=    12.14 T=   75.8 p1= -56.0 p2=   227.1 ed=   104 5/5/2020    x1=  54. x2=  63. y1=  1.80 y2=  1.05     
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679     2060     117      432     2   104 5/5/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .992786 cc2=  .659453 lx=  7.68084 if=  55 il=  63 3/25/2020  n=   8 now=    4679 end=       2166       117       432 U=    11.84 T=   75.7 p1= -53.7 p2=   216.0 ed=   103 5/4/2020    x1=  55. x2=  63. y1=  1.75 y2=  1.07     
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679     2166     117      432     2   103 5/4/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994447 cc2=  .640893 lx= 10.45084 if=  56 il=  63 3/25/2020  n=   7 now=    4679 end=      34573       117       432 U=    23.34 T=  103.6 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  56. x2=  63. y1=  2.04 y2=  1.74     
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679    -         117      432     2   158 6/28/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994017 cc2=  .616052 lx= 10.45084 if=  57 il=  63 3/25/2020  n=   6 now=    4679 end=      34573       117       432 U=    22.74 T=  102.5 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  57. x2=  63. y1=  2.00 y2=  1.74     
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679    -         117      432     2   156 6/26/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .992985 cc2=  .584737 lx= 10.45084 if=  58 il=  63 3/25/2020  n=   5 now=    4679 end=      34573       117       432 U=    22.30 T=  101.8 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  58. x2=  63. y1=  1.96 y2=  1.74     
GP: Confirmed US_New_Jersey_Somerset 3/25/2020        63    4679    -         117      432     2   154 6/24/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .988715 cc2=  .730516 lx=  7.93084 if=  50 il=  64 3/26/2020  n=  14 now=    4679 end=       2781       179       950 U=    13.19 T=   77.3 p1= -40.6 p2=   168.2 ed=   108 5/9/2020    x1=  50. x2=  64. y1=  2.07 y2=  1.01     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679     2781     179      950     1   108 5/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .991915 cc2=  .724654 lx=  7.36084 if=  51 il=  64 3/26/2020  n=  13 now=    4679 end=       1573       179       950 U=    10.66 T=   72.3 p1= -66.4 p2=   297.5 ed=    97 4/28/2020   x1=  51. x2=  64. y1=  2.00 y2=   .78     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679     1573     179      950     1    97 4/28/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .992543 cc2=  .715193 lx=  7.01084 if=  52 il=  64 3/26/2020  n=  12 now=    4679 end=       1108       179       950 U=     8.91 T=   69.4 p1= -76.3 p2=   422.3 ed=    90 4/21/2020   x1=  52. x2=  64. y1=  1.95 y2=   .60     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679     1108     179      950     1    90 4/21/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .990628 cc2=  .701953 lx=  6.92084 if=  53 il=  64 3/26/2020  n=  11 now=    4679 end=       1013       179       950 U=     7.95 T=   68.4 p1= -78.4 p2=   461.9 ed=    87 4/18/2020   x1=  53. x2=  64. y1=  1.93 y2=   .55 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .990628 cc2=  .701953 lx=  6.92084 if=  53 il=  64 3/26/2020  n=  11 now=    4679 end=       1013       179       950 U=     7.95 T=   68.4 p1= -78.4 p2=   461.9 ed=    87 4/18/2020   x1=  53. x2=  64. y1=  1.93 y2=   .55 BEST
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679     1013     179      950     1    87 4/18/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .995095 cc2=  .693584 lx=  9.42084 if=  54 il=  64 3/26/2020  n=  10 now=    4679 end=      12342       179       950 U=    16.32 T=   87.6 p1= 163.8 p2=    37.9 ed=   126 5/27/2020   x1=  54. x2=  64. y1=  2.06 y2=  1.44     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679    12342     179      950     1   126 5/27/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .993570 cc2=  .677343 lx=  9.97084 if=  55 il=  64 3/26/2020  n=   9 now=    4679 end=      21393       179       950 U=    17.40 T=   91.2 p1= 357.2 p2=    21.9 ed=   132 6/2/2020    x1=  55. x2=  64. y1=  2.08 y2=  1.57     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679    -         179      950     1   132 6/2/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994130 cc2=  .660797 lx= 10.45084 if=  56 il=  64 3/26/2020  n=   8 now=    4679 end=      34573       179       950 U=    21.19 T=   99.2 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  56. x2=  64. y1=  2.04 y2=  1.66     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679    -         179      950     1   149 6/19/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994286 cc2=  .640733 lx= 10.45084 if=  57 il=  64 3/26/2020  n=   7 now=    4679 end=      34573       179       950 U=    20.50 T=   98.0 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  57. x2=  64. y1=  2.00 y2=  1.66     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679    -         179      950     1   146 6/16/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994222 cc2=  .616257 lx= 10.45084 if=  58 il=  64 3/26/2020  n=   6 now=    4679 end=      34573       179       950 U=    19.87 T=   97.0 p1= 638.9 p2=    13.5 ed=   143 6/13/2020   x1=  58. x2=  64. y1=  1.96 y2=  1.66     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679    -         179      950     1   143 6/13/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .994416 cc2=  .586168 lx= 10.45084 if=  59 il=  64 3/26/2020  n=   5 now=    4679 end=      34573       179       950 U=    18.23 T=   94.3 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  59. x2=  64. y1=  1.94 y2=  1.66     
GP: Confirmed US_New_Jersey_Somerset 3/26/2020        64    4679    -         179      950     1   137 6/7/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .990613 cc2=  .740613 lx=  8.22084 if=  50 il=  65 3/27/2020  n=  15 now=    4679 end=       3717       222      1469 U=    14.01 T=   79.5 p1= -20.6 p2=   125.9 ed=   112 5/13/2020   x1=  50. x2=  65. y1=  2.11 y2=  1.04     
GP: Confirmed US_New_Jersey_Somerset 3/27/2020        65    4679     3717     222     1469     2   112 5/13/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .993210 cc2=  .735012 lx=  7.67084 if=  51 il=  65 3/27/2020  n=  14 now=    4679 end=       2144       222      1469 U=    11.49 T=   74.4 p1= -54.2 p2=   218.2 ed=   101 5/2/2020    x1=  51. x2=  65. y1=  2.04 y2=   .82     
GP: Confirmed US_New_Jersey_Somerset 3/27/2020        65    4679     2144     222     1469     2   101 5/2/2020  
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .993639 cc2=  .726378 lx=  7.33084 if=  52 il=  65 3/27/2020  n=  13 now=    4679 end=       1526       222      1469 U=     9.73 T=   71.4 p1= -67.4 p2=   306.6 ed=    94 4/25/2020   x1=  52. x2=  65. y1=  1.99 y2=   .66 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .993639 cc2=  .726378 lx=  7.33484 if=  52 il=  65 3/27/2020  n=  13 now=    4679 end=       1526       222      1469 U=     9.73 T=   71.4 p1= -67.4 p2=   306.6 ed=    94 4/25/2020   x1=  52. x2=  65. y1=  1.99 y2=   .66 BEST
GP: Confirmed US_New_Jersey_Somerset 3/27/2020        65    4679     1526     222     1469     2    94 4/25/2020 
AAA1     1 US_New_Jersey_Somerset Confirmed cc1=  .992100 cc2=  .714750 lx=  7.27084 if=  53 il=  65 3/27/2020  n=  12 now=    4679 end=       1437       222      1469 U=     8.83 T=   70.5 p1= -69.3 p2=   325.6 ed=    91 4/22/2020   x1=  53. x2=  65. y1=  1.98 y2=   .62 BEST
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .992100 cc2=  .714750 lx=  7.26784 if=  53 il=  65 3/27/2020  n=  12 now=    4679 end=       1437       222      1469 U=     8.83 T=   70.5 p1= -69.3 p2=   325.6 ed=    91 4/22/2020   x1=  53. x2=  65. y1=  1.98 y2=   .62 BEST
GP: Confirmed US_New_Jersey_Somerset 3/27/2020        65    4679     1437     222     1469     2    91 4/22/2020 
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .996193 cc2=  .707518 lx=  9.77084 if=  54 il=  65 3/27/2020  n=  11 now=    4679 end=      17515       222      1469 U=    17.60 T=   90.9 p1= 274.3 p2=    26.7 ed=   132 6/2/2020    x1=  54. x2=  65. y1=  2.10 y2=  1.47     
GP: Confirmed US_New_Jersey_Somerset 3/27/2020        65    4679    -         222     1469     2   132 6/2/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .995156 cc2=  .693645 lx= 10.34084 if=  55 il=  65 3/27/2020  n=  10 now=    4679 end=      30972       222      1469 U=    18.85 T=   95.1 p1= 561.9 p2=    15.1 ed=   139 6/9/2020    x1=  55. x2=  65. y1=  2.13 y2=  1.60     
GP: Confirmed US_New_Jersey_Somerset 3/27/2020        65    4679    -         222     1469     2   139 6/9/2020  
AAA2     1 US_New_Jersey_Somerset Confirmed cc1=  .995494 cc2=  .679267 lx= 10.45084 if=  56 il=  65 3/27/2020  n=   9 now=    4679 end=      34573       222      1469 U=    21.46 T=   99.7 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  56. x2=  65. y1=  2.04 y2=  1.62     
GP: Confirmed US_New_Jersey_Somerset 3/27/2020        65    4679    -         222     1469     2   150 6/20/2020 
