TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20415.00000        9.92403
TAB:  Dominican_Republic Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Dominican_Republic 3/15/2020        53   20415    -          11      377     4   340 12/27/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .946868 cc2=  .679607 lx=  9.95403 if=  40 il=  53 3/15/2020  n=  13 now=   20415 end=      21036        11       377 U=    47.17 T=  148.4 p1=   3.0 p2=    97.0 ed=   259 10/7/2020   x1=  40. x2=  53. y1=  2.30 y2=  2.02     
GP: Confirmed Dominican_Republic 3/15/2020        53   20415    21036      11      377     4   259 10/7/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .941972 cc2=  .664622 lx=  6.46403 if=  41 il=  53 3/15/2020  n=  12 now=   20415 end=        641        11       377 U=    25.89 T=   89.3 p1= -96.9 p2=  3184.9 ed=   150 6/20/2020   x1=  41. x2=  53. y1=  1.87 y2=  1.40 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .941972 cc2=  .664622 lx=  6.46003 if=  41 il=  53 3/15/2020  n=  12 now=   20415 end=        641        11       377 U=    25.89 T=   89.3 p1= -96.9 p2=  3184.9 ed=   150 6/20/2020   x1=  41. x2=  53. y1=  1.87 y2=  1.40 BEST
GP: Confirmed Dominican_Republic 3/15/2020        53   20415      641      11      377     4   150 6/20/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .930470 cc2=  .641795 lx=  5.92403 if=  42 il=  53 3/15/2020  n=  11 now=   20415 end=        373        11       377 U=    21.20 T=   79.7 p1= -98.2 p2=  5473.2 ed=   129 5/30/2020   x1=  42. x2=  53. y1=  1.78 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .930507 cc2=  .641795 lx=  5.82403 if=  42 il=  53 3/15/2020  n=  11 now=   20415 end=        373        11       377 U=    21.20 T=   79.7 p1= -98.2 p2=  5473.2 ed=   129 5/30/2020   x1=  42. x2=  53. y1=  1.78 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/15/2020        53   20415      373      11      377     4   129 5/30/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .909280 cc2=  .607768 lx=  5.92403 if=  43 il=  53 3/15/2020  n=  10 now=   20415 end=        373        11       377 U=    19.27 T=   77.3 p1= -98.2 p2=  5473.2 ed=   122 5/23/2020   x1=  43. x2=  53. y1=  1.78 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .909362 cc2=  .607768 lx=  5.82403 if=  43 il=  53 3/15/2020  n=  10 now=   20415 end=        373        11       377 U=    19.27 T=   77.3 p1= -98.2 p2=  5473.2 ed=   122 5/23/2020   x1=  43. x2=  53. y1=  1.78 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/15/2020        53   20415      373      11      377     4   122 5/23/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .880771 cc2=  .564543 lx=  7.26403 if=  44 il=  53 3/15/2020  n=   9 now=   20415 end=       1427        11       377 U=    29.97 T=  100.4 p1= -93.0 p2=  1430.6 ed=   171 7/11/2020   x1=  44. x2=  53. y1=  1.88 y2=  1.58     
GP: Confirmed Dominican_Republic 3/15/2020        53   20415     1427      11      377     4   171 7/11/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .836181 cc2=  .502848 lx=  5.92403 if=  45 il=  53 3/15/2020  n=   8 now=   20415 end=        373        11       377 U=    20.29 T=   78.6 p1= -98.2 p2=  5473.2 ed=   126 5/27/2020   x1=  45. x2=  53. y1=  1.65 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .836232 cc2=  .502848 lx=  5.82403 if=  45 il=  53 3/15/2020  n=   8 now=   20415 end=        373        11       377 U=    20.29 T=   78.6 p1= -98.2 p2=  5473.2 ed=   126 5/27/2020   x1=  45. x2=  53. y1=  1.65 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/15/2020        53   20415      373      11      377     4   126 5/27/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .954286 cc2=  .704286 lx=  8.70403 if=  39 il=  54 3/16/2020  n=  15 now=   20415 end=       6027        11       376 U=    46.55 T=  139.7 p1= -70.5 p2=   338.7 ed=   249 9/27/2020   x1=  39. x2=  54. y1=  2.16 y2=  1.84     
GP: Confirmed Dominican_Republic 3/16/2020        54   20415     6027      11      376     5   249 9/27/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .954119 cc2=  .695921 lx=  6.04403 if=  40 il=  54 3/16/2020  n=  14 now=   20415 end=        421        11       376 U=    27.70 T=   89.8 p1= -97.9 p2=  4849.2 ed=   155 6/25/2020   x1=  40. x2=  54. y1=  1.80 y2=  1.29     
GP: Confirmed Dominican_Republic 3/16/2020        54   20415      421      11      376     5   155 6/25/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .950081 cc2=  .682820 lx=  5.92403 if=  41 il=  54 3/16/2020  n=  13 now=   20415 end=        373        11       376 U=    25.06 T=   85.6 p1= -98.2 p2=  5473.2 ed=   144 6/14/2020   x1=  41. x2=  54. y1=  1.78 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .950127 cc2=  .682820 lx=  5.82403 if=  41 il=  54 3/16/2020  n=  13 now=   20415 end=        373        11       376 U=    25.06 T=   85.6 p1= -98.2 p2=  5473.2 ed=   144 6/14/2020   x1=  41. x2=  54. y1=  1.78 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/16/2020        54   20415      373      11      376     5   144 6/14/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .940260 cc2=  .662910 lx=  5.92403 if=  42 il=  54 3/16/2020  n=  12 now=   20415 end=        373        11       376 U=    23.13 T=   83.1 p1= -98.2 p2=  5473.2 ed=   137 6/7/2020    x1=  42. x2=  54. y1=  1.78 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .940365 cc2=  .662910 lx=  5.82403 if=  42 il=  54 3/16/2020  n=  12 now=   20415 end=        373        11       376 U=    23.13 T=   83.1 p1= -98.2 p2=  5473.2 ed=   137 6/7/2020    x1=  42. x2=  54. y1=  1.78 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/16/2020        54   20415      373      11      376     5   137 6/7/2020  
AAA1     1 Dominican_Republic Confirmed cc1=  .923439 cc2=  .634764 lx=  5.92403 if=  43 il=  54 3/16/2020  n=  11 now=   20415 end=        373        11       376 U=    21.20 T=   80.7 p1= -98.2 p2=  5473.2 ed=   130 5/31/2020   x1=  43. x2=  54. y1=  1.78 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .923590 cc2=  .634764 lx=  5.82403 if=  43 il=  54 3/16/2020  n=  11 now=   20415 end=        373        11       376 U=    21.20 T=   80.7 p1= -98.2 p2=  5473.2 ed=   130 5/31/2020   x1=  43. x2=  54. y1=  1.78 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/16/2020        54   20415      373      11      376     5   130 5/31/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .904232 cc2=  .602720 lx=  5.92403 if=  44 il=  54 3/16/2020  n=  10 now=   20415 end=        373        11       376 U=    25.36 T=   86.0 p1= -98.2 p2=  5473.2 ed=   145 6/15/2020   x1=  44. x2=  54. y1=  1.65 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .904271 cc2=  .602720 lx=  5.82403 if=  44 il=  54 3/16/2020  n=  10 now=   20415 end=        373        11       376 U=    25.36 T=   86.0 p1= -98.2 p2=  5473.2 ed=   145 6/15/2020   x1=  44. x2=  54. y1=  1.65 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/16/2020        54   20415      373      11      376     5   145 6/15/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .871604 cc2=  .555377 lx=  5.92403 if=  45 il=  54 3/16/2020  n=   9 now=   20415 end=        373        11       376 U=    22.82 T=   82.8 p1= -98.2 p2=  5473.2 ed=   136 6/6/2020    x1=  45. x2=  54. y1=  1.65 y2=  1.26 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .871712 cc2=  .555377 lx=  5.82403 if=  45 il=  54 3/16/2020  n=   9 now=   20415 end=        373        11       376 U=    22.82 T=   82.8 p1= -98.2 p2=  5473.2 ed=   136 6/6/2020    x1=  45. x2=  54. y1=  1.65 y2=  1.26 BEST
GP: Confirmed Dominican_Republic 3/16/2020        54   20415      373      11      376     5   136 6/6/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .959774 cc2=  .717238 lx= 11.92403 if=  39 il=  55 3/17/2020  n=  16 now=   20415 end=     150847        21      4148 U=    54.27 T=  173.5 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  39. x2=  55. y1=  2.48 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   301 11/18/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .959923 cc2=  .709923 lx= 11.92403 if=  40 il=  55 3/17/2020  n=  15 now=   20415 end=     150847        21      4148 U=    50.88 T=  166.1 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1=  40. x2=  55. y1=  2.48 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   286 11/3/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .956460 cc2=  .698261 lx= 11.90403 if=  41 il=  55 3/17/2020  n=  14 now=   20415 end=     147860        21      4148 U=    47.40 T=  158.4 p1= 624.3 p2=    13.8 ed=   270 10/18/2020  x1=  41. x2=  55. y1=  2.48 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   270 10/18/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .948514 cc2=  .681253 lx=  9.06403 if=  42 il=  55 3/17/2020  n=  13 now=   20415 end=       8638        21      4148 U=    31.76 T=  112.0 p1= -57.7 p2=   236.3 ed=   186 7/26/2020   x1=  42. x2=  55. y1=  2.20 y2=  1.80     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415     8638      21     4148     1   186 7/26/2020 
AAA1     1 Dominican_Republic Confirmed cc1=  .935373 cc2=  .658023 lx=  8.40403 if=  43 il=  55 3/17/2020  n=  12 now=   20415 end=       4465        21      4148 U=    26.68 T=   99.8 p1= -78.1 p2=   457.2 ed=   162 7/2/2020    x1=  43. x2=  55. y1=  2.13 y2=  1.68 BEST
AAA2     1 Dominican_Republic Confirmed cc1=  .935373 cc2=  .658023 lx=  8.40603 if=  43 il=  55 3/17/2020  n=  12 now=   20415 end=       4465        21      4148 U=    26.68 T=   99.8 p1= -78.1 p2=   457.2 ed=   162 7/2/2020    x1=  43. x2=  55. y1=  2.13 y2=  1.68 BEST
GP: Confirmed Dominican_Republic 3/17/2020        55   20415     4465      21     4148     1   162 7/2/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .921039 cc2=  .632364 lx= 11.92403 if=  44 il=  55 3/17/2020  n=  11 now=   20415 end=     150847        21      4148 U=    46.82 T=  157.3 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  44. x2=  55. y1=  2.42 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   267 10/15/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .897834 cc2=  .596323 lx= 11.92403 if=  45 il=  55 3/17/2020  n=  10 now=   20415 end=     150847        21      4148 U=    42.57 T=  148.0 p1= 638.9 p2=    13.5 ed=   248 9/26/2020   x1=  45. x2=  55. y1=  2.42 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   248 9/26/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .862056 cc2=  .545828 lx= 11.92403 if=  46 il=  55 3/17/2020  n=   9 now=   20415 end=     150847        21      4148 U=    60.07 T=  186.2 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  46. x2=  55. y1=  2.33 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   327 12/14/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .884983 cc2=  .551650 lx= 11.92403 if=  47 il=  55 3/17/2020  n=   8 now=   20415 end=     150847        21      4148 U=    53.40 T=  171.6 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  47. x2=  55. y1=  2.33 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   297 11/14/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .906287 cc2=  .552733 lx= 11.92403 if=  48 il=  55 3/17/2020  n=   7 now=   20415 end=     150847        21      4148 U=    46.72 T=  157.0 p1= 638.9 p2=    13.5 ed=   267 10/15/2020  x1=  48. x2=  55. y1=  2.33 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   267 10/15/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .922460 cc2=  .544495 lx= 11.92403 if=  49 il=  55 3/17/2020  n=   6 now=   20415 end=     150847        21      4148 U=    40.05 T=  142.5 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  49. x2=  55. y1=  2.33 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   236 9/14/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .925292 cc2=  .517043 lx= 11.92403 if=  50 il=  55 3/17/2020  n=   5 now=   20415 end=     150847        21      4148 U=    33.37 T=  127.9 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  50. x2=  55. y1=  2.33 y2=  2.18     
GP: Confirmed Dominican_Republic 3/17/2020        55   20415    -          21     4148     1   206 8/15/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .966225 cc2=  .730523 lx= 11.92403 if=  39 il=  56 3/18/2020  n=  17 now=   20415 end=     150847        21       377 U=    57.66 T=  181.9 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  39. x2=  56. y1=  2.48 y2=  2.18     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415    -          21      377     2   318 12/5/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .966709 cc2=  .724173 lx= 11.92403 if=  40 il=  56 3/18/2020  n=  16 now=   20415 end=     150847        21       377 U=    54.27 T=  174.5 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  40. x2=  56. y1=  2.48 y2=  2.18     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415    -          21      377     2   302 11/19/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .964217 cc2=  .714217 lx= 10.76403 if=  41 il=  56 3/18/2020  n=  15 now=   20415 end=      47288        21       377 U=    45.12 T=  148.2 p1= 131.6 p2=    43.2 ed=   254 10/2/2020   x1=  41. x2=  56. y1=  2.38 y2=  2.04     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415    47288      21      377     2   254 10/2/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .958317 cc2=  .700118 lx=  8.52403 if=  42 il=  56 3/18/2020  n=  14 now=   20415 end=       5034        21       377 U=    31.68 T=  109.9 p1= -75.3 p2=   405.5 ed=   184 7/24/2020   x1=  42. x2=  56. y1=  2.14 y2=  1.70     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415     5034      21      377     2   184 7/24/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .948583 cc2=  .681321 lx=  7.97403 if=  43 il=  56 3/18/2020  n=  13 now=   20415 end=       2904        21       377 U=    27.03 T=   99.1 p1= -85.8 p2=   703.0 ed=   162 7/2/2020    x1=  43. x2=  56. y1=  2.08 y2=  1.60     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415     2904      21      377     2   162 7/2/2020  
AAA2     1 Dominican_Republic Confirmed cc1=  .938479 cc2=  .661129 lx= 11.92403 if=  44 il=  56 3/18/2020  n=  12 now=   20415 end=     150847        21       377 U=    51.08 T=  167.5 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  44. x2=  56. y1=  2.42 y2=  2.18     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415    -          21      377     2   288 11/5/2020 
AAA2     1 Dominican_Republic Confirmed cc1=  .922233 cc2=  .633558 lx= 11.92403 if=  45 il=  56 3/18/2020  n=  11 now=   20415 end=     150847        21       377 U=    46.82 T=  158.3 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  45. x2=  56. y1=  2.42 y2=  2.18     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415    -          21      377     2   268 10/16/2020
AAA2     1 Dominican_Republic Confirmed cc1=  .898461 cc2=  .596950 lx= 11.92403 if=  46 il=  56 3/18/2020  n=  10 now=   20415 end=     150847        21       377 U=    66.75 T=  201.8 p1= 638.9 p2=    13.5 ed=   359 1/15/2021   x1=  46. x2=  56. y1=  2.33 y2=  2.18     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415    -          21      377     2   359 1/15/2021 
AAA2     1 Dominican_Republic Confirmed cc1=  .917286 cc2=  .601059 lx= 11.92403 if=  47 il=  56 3/18/2020  n=   9 now=   20415 end=     150847        21       377 U=    60.07 T=  187.2 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  47. x2=  56. y1=  2.33 y2=  2.18     
GP: Confirmed Dominican_Republic 3/18/2020        56   20415    -          21      377     2   328 12/15/2020
