TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       21459.00000        9.97390
TAB:  Afghanistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Afghanistan Confirmed cc1=  .928903 cc2=  .550938 lx=  5.97390 if=  44 il=  50 3/12/2020  n=   6 now=   21459 end=        393         7       396 U=    15.22 T=   71.2 p1= -98.2 p2=  5460.3 ed=   107 5/8/2020    x1=  44. x2=  50. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .929193 cc2=  .550938 lx=  5.87390 if=  44 il=  50 3/12/2020  n=   6 now=   21459 end=        393         7       396 U=    15.22 T=   71.2 p1= -98.2 p2=  5460.3 ed=   107 5/8/2020    x1=  44. x2=  50. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/12/2020        50   21459      393       7      396     9   107 5/8/2020  
AAA2     1 Afghanistan Confirmed cc1=  .822368 cc2=  .592952 lx=  8.48390 if=  33 il=  51 3/13/2020  n=  18 now=   21459 end=       4836         7       396 U=    69.09 T=  180.7 p1= -77.5 p2=   443.7 ed=   343 12/30/2020  x1=  33. x2=  51. y1=  2.14 y2=  1.88     
GP: Confirmed Afghanistan 3/13/2020        51   21459     4836       7      396    11   343 12/30/2020
AAA1     1 Afghanistan Confirmed cc1=  .836450 cc2=  .600748 lx=  6.01390 if=  34 il=  51 3/13/2020  n=  17 now=   21459 end=        409         7       396 U=    43.49 T=  112.0 p1= -98.1 p2=  5246.7 ed=   214 8/23/2020   x1=  34. x2=  51. y1=  1.79 y2=  1.40 BEST
AAA2     1 Afghanistan Confirmed cc1=  .836450 cc2=  .600748 lx=  6.01590 if=  34 il=  51 3/13/2020  n=  17 now=   21459 end=        409         7       396 U=    43.49 T=  112.0 p1= -98.1 p2=  5246.7 ed=   214 8/23/2020   x1=  34. x2=  51. y1=  1.79 y2=  1.40 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      409       7      396    11   214 8/23/2020 
AAA1     1 Afghanistan Confirmed cc1=  .850940 cc2=  .608405 lx=  5.97390 if=  35 il=  51 3/13/2020  n=  16 now=   21459 end=        393         7       396 U=    40.60 T=  107.6 p1= -98.2 p2=  5460.3 ed=   203 8/12/2020   x1=  35. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .850947 cc2=  .608405 lx=  5.87390 if=  35 il=  51 3/13/2020  n=  16 now=   21459 end=        393         7       396 U=    40.60 T=  107.6 p1= -98.2 p2=  5460.3 ed=   203 8/12/2020   x1=  35. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   203 8/12/2020 
AAA1     1 Afghanistan Confirmed cc1=  .865682 cc2=  .615682 lx=  5.97390 if=  36 il=  51 3/13/2020  n=  15 now=   21459 end=        393         7       396 U=    38.06 T=  104.0 p1= -98.2 p2=  5460.3 ed=   193 8/2/2020    x1=  36. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .865698 cc2=  .615682 lx=  5.87390 if=  36 il=  51 3/13/2020  n=  15 now=   21459 end=        393         7       396 U=    38.06 T=  104.0 p1= -98.2 p2=  5460.3 ed=   193 8/2/2020    x1=  36. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   193 8/2/2020  
AAA1     1 Afghanistan Confirmed cc1=  .880495 cc2=  .622296 lx=  5.97390 if=  37 il=  51 3/13/2020  n=  14 now=   21459 end=        393         7       396 U=    35.52 T=  100.5 p1= -98.2 p2=  5460.3 ed=   184 7/24/2020   x1=  37. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .880522 cc2=  .622296 lx=  5.87390 if=  37 il=  51 3/13/2020  n=  14 now=   21459 end=        393         7       396 U=    35.52 T=  100.5 p1= -98.2 p2=  5460.3 ed=   184 7/24/2020   x1=  37. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   184 7/24/2020 
AAA1     1 Afghanistan Confirmed cc1=  .895086 cc2=  .627825 lx=  5.97390 if=  38 il=  51 3/13/2020  n=  13 now=   21459 end=        393         7       396 U=    32.98 T=   97.0 p1= -98.2 p2=  5460.3 ed=   174 7/14/2020   x1=  38. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .895126 cc2=  .627825 lx=  5.87390 if=  38 il=  51 3/13/2020  n=  13 now=   21459 end=        393         7       396 U=    32.98 T=   97.0 p1= -98.2 p2=  5460.3 ed=   174 7/14/2020   x1=  38. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   174 7/14/2020 
AAA1     1 Afghanistan Confirmed cc1=  .908976 cc2=  .631626 lx=  5.97390 if=  39 il=  51 3/13/2020  n=  12 now=   21459 end=        393         7       396 U=    30.45 T=   93.4 p1= -98.2 p2=  5460.3 ed=   165 7/5/2020    x1=  39. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .909034 cc2=  .631626 lx=  5.87390 if=  39 il=  51 3/13/2020  n=  12 now=   21459 end=        393         7       396 U=    30.45 T=   93.4 p1= -98.2 p2=  5460.3 ed=   165 7/5/2020    x1=  39. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   165 7/5/2020  
AAA1     1 Afghanistan Confirmed cc1=  .921383 cc2=  .632708 lx=  5.97390 if=  40 il=  51 3/13/2020  n=  11 now=   21459 end=        393         7       396 U=    27.91 T=   89.9 p1= -98.2 p2=  5460.3 ed=   155 6/25/2020   x1=  40. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .921465 cc2=  .632708 lx=  5.87390 if=  40 il=  51 3/13/2020  n=  11 now=   21459 end=        393         7       396 U=    27.91 T=   89.9 p1= -98.2 p2=  5460.3 ed=   155 6/25/2020   x1=  40. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   155 6/25/2020 
AAA1     1 Afghanistan Confirmed cc1=  .931005 cc2=  .629493 lx=  5.97390 if=  41 il=  51 3/13/2020  n=  10 now=   21459 end=        393         7       396 U=    25.37 T=   86.4 p1= -98.2 p2=  5460.3 ed=   146 6/16/2020   x1=  41. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .931118 cc2=  .629493 lx=  5.87390 if=  41 il=  51 3/13/2020  n=  10 now=   21459 end=        393         7       396 U=    25.37 T=   86.4 p1= -98.2 p2=  5460.3 ed=   146 6/16/2020   x1=  41. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   146 6/16/2020 
AAA1     1 Afghanistan Confirmed cc1=  .935614 cc2=  .619386 lx=  5.97390 if=  42 il=  51 3/13/2020  n=   9 now=   21459 end=        393         7       396 U=    22.84 T=   82.8 p1= -98.2 p2=  5460.3 ed=   136 6/6/2020    x1=  42. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .935771 cc2=  .619386 lx=  5.87390 if=  42 il=  51 3/13/2020  n=   9 now=   21459 end=        393         7       396 U=    22.84 T=   82.8 p1= -98.2 p2=  5460.3 ed=   136 6/6/2020    x1=  42. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   136 6/6/2020  
AAA1     1 Afghanistan Confirmed cc1=  .931283 cc2=  .597950 lx=  5.97390 if=  43 il=  51 3/13/2020  n=   8 now=   21459 end=        393         7       396 U=    20.30 T=   79.3 p1= -98.2 p2=  5460.3 ed=   127 5/28/2020   x1=  43. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .931506 cc2=  .597950 lx=  5.87390 if=  43 il=  51 3/13/2020  n=   8 now=   21459 end=        393         7       396 U=    20.30 T=   79.3 p1= -98.2 p2=  5460.3 ed=   127 5/28/2020   x1=  43. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   127 5/28/2020 
AAA1     1 Afghanistan Confirmed cc1=  .910903 cc2=  .557349 lx=  5.97390 if=  44 il=  51 3/13/2020  n=   7 now=   21459 end=        393         7       396 U=    17.76 T=   75.7 p1= -98.2 p2=  5460.3 ed=   117 5/18/2020   x1=  44. x2=  51. y1=  1.79 y2=  1.39 BEST
AAA2     1 Afghanistan Confirmed cc1=  .911230 cc2=  .557349 lx=  5.87390 if=  44 il=  51 3/13/2020  n=   7 now=   21459 end=        393         7       396 U=    17.76 T=   75.7 p1= -98.2 p2=  5460.3 ed=   117 5/18/2020   x1=  44. x2=  51. y1=  1.79 y2=  1.39 BEST
GP: Confirmed Afghanistan 3/13/2020        51   21459      393       7      396    11   117 5/18/2020 
AAA2     1 Afghanistan Confirmed cc1=  .925417 cc2=  .517168 lx= 11.97390 if=  46 il=  51 3/13/2020  n=   5 now=   21459 end=     158561         7       396 U=    92.07 T=  263.3 p1= 638.9 p2=    13.5 ed=   480 5/16/2021   x1=  46. x2=  51. y1=  2.36 y2=  2.31     
GP: Confirmed Afghanistan 3/13/2020        51   21459    -           7      396    11   480 5/16/2021 
AAA2     1 Afghanistan Confirmed cc1=  .849563 cc2=  .625956 lx= 11.97390 if=  33 il=  52 3/14/2020  n=  19 now=   21459 end=     158561        11       396 U=    85.02 T=  244.1 p1= 638.9 p2=    13.5 ed=   444 4/10/2021   x1=  33. x2=  52. y1=  2.48 y2=  2.26     
GP: Confirmed Afghanistan 3/14/2020        52   21459    -          11      396     9   444 4/10/2021 
AAA2     1 Afghanistan Confirmed cc1=  .862572 cc2=  .633156 lx= 11.97390 if=  34 il=  52 3/14/2020  n=  18 now=   21459 end=     158561        11       396 U=    80.55 T=  234.0 p1= 638.9 p2=    13.5 ed=   424 3/21/2021   x1=  34. x2=  52. y1=  2.48 y2=  2.26     
GP: Confirmed Afghanistan 3/14/2020        52   21459    -          11      396     9   424 3/21/2021 
AAA2     1 Afghanistan Confirmed cc1=  .875758 cc2=  .640056 lx= 11.77390 if=  35 il=  52 3/14/2020  n=  17 now=   21459 end=     129819        11       396 U=    74.65 T=  219.1 p1= 505.0 p2=    16.5 ed=   395 2/20/2021   x1=  35. x2=  52. y1=  2.47 y2=  2.24     
GP: Confirmed Afghanistan 3/14/2020        52   21459    -          11      396     9   395 2/20/2021 
AAA2     1 Afghanistan Confirmed cc1=  .889077 cc2=  .646542 lx=  7.90390 if=  36 il=  52 3/14/2020  n=  16 now=   21459 end=       2707        11       396 U=    44.26 T=  127.5 p1= -87.4 p2=   792.7 ed=   231 9/9/2020    x1=  36. x2=  52. y1=  2.07 y2=  1.71     
GP: Confirmed Afghanistan 3/14/2020        52   21459     2707      11      396     9   231 9/9/2020  
AAA1     1 Afghanistan Confirmed cc1=  .902456 cc2=  .652456 lx=  6.08390 if=  37 il=  52 3/14/2020  n=  15 now=   21459 end=        438        11       396 U=    29.93 T=   91.1 p1= -98.0 p2=  4899.3 ed=   161 7/1/2020    x1=  37. x2=  52. y1=  1.81 y2=  1.30 BEST
AAA2     1 Afghanistan Confirmed cc1=  .902456 cc2=  .652456 lx=  6.07890 if=  37 il=  52 3/14/2020  n=  15 now=   21459 end=        438        11       396 U=    29.93 T=   91.1 p1= -98.0 p2=  4899.3 ed=   161 7/1/2020    x1=  37. x2=  52. y1=  1.81 y2=  1.30 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      438      11      396     9   161 7/1/2020  
AAA1     1 Afghanistan Confirmed cc1=  .915580 cc2=  .657381 lx=  5.97390 if=  38 il=  52 3/14/2020  n=  14 now=   21459 end=        393        11       396 U=    27.28 T=   86.8 p1= -98.2 p2=  5460.3 ed=   151 6/21/2020   x1=  38. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .915598 cc2=  .657381 lx=  5.87390 if=  38 il=  52 3/14/2020  n=  14 now=   21459 end=        393        11       396 U=    27.28 T=   86.8 p1= -98.2 p2=  5460.3 ed=   151 6/21/2020   x1=  38. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   151 6/21/2020 
AAA1     1 Afghanistan Confirmed cc1=  .927894 cc2=  .660633 lx=  5.97390 if=  39 il=  52 3/14/2020  n=  13 now=   21459 end=        393        11       396 U=    25.33 T=   84.3 p1= -98.2 p2=  5460.3 ed=   144 6/14/2020   x1=  39. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .927937 cc2=  .660633 lx=  5.87390 if=  39 il=  52 3/14/2020  n=  13 now=   21459 end=        393        11       396 U=    25.33 T=   84.3 p1= -98.2 p2=  5460.3 ed=   144 6/14/2020   x1=  39. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   144 6/14/2020 
AAA1     1 Afghanistan Confirmed cc1=  .938704 cc2=  .661354 lx=  5.97390 if=  40 il=  52 3/14/2020  n=  12 now=   21459 end=        393        11       396 U=    23.38 T=   81.8 p1= -98.2 p2=  5460.3 ed=   136 6/6/2020    x1=  40. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .938780 cc2=  .661354 lx=  5.87390 if=  40 il=  52 3/14/2020  n=  12 now=   21459 end=        393        11       396 U=    23.38 T=   81.8 p1= -98.2 p2=  5460.3 ed=   136 6/6/2020    x1=  40. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   136 6/6/2020  
AAA1     1 Afghanistan Confirmed cc1=  .946918 cc2=  .658243 lx=  5.97390 if=  41 il=  52 3/14/2020  n=  11 now=   21459 end=        393        11       396 U=    21.44 T=   79.3 p1= -98.2 p2=  5460.3 ed=   129 5/30/2020   x1=  41. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .947038 cc2=  .658243 lx=  5.87390 if=  41 il=  52 3/14/2020  n=  11 now=   21459 end=        393        11       396 U=    21.44 T=   79.3 p1= -98.2 p2=  5460.3 ed=   129 5/30/2020   x1=  41. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   129 5/30/2020 
AAA1     1 Afghanistan Confirmed cc1=  .950784 cc2=  .649273 lx=  5.97390 if=  42 il=  52 3/14/2020  n=  10 now=   21459 end=        393        11       396 U=    19.49 T=   76.8 p1= -98.2 p2=  5460.3 ed=   122 5/23/2020   x1=  42. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .950964 cc2=  .649273 lx=  5.87390 if=  42 il=  52 3/14/2020  n=  10 now=   21459 end=        393        11       396 U=    19.49 T=   76.8 p1= -98.2 p2=  5460.3 ed=   122 5/23/2020   x1=  42. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   122 5/23/2020 
AAA1     1 Afghanistan Confirmed cc1=  .947470 cc2=  .631242 lx=  5.97390 if=  43 il=  52 3/14/2020  n=   9 now=   21459 end=        393        11       396 U=    17.54 T=   74.3 p1= -98.2 p2=  5460.3 ed=   115 5/16/2020   x1=  43. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .947734 cc2=  .631242 lx=  5.87390 if=  43 il=  52 3/14/2020  n=   9 now=   21459 end=        393        11       396 U=    17.54 T=   74.3 p1= -98.2 p2=  5460.3 ed=   115 5/16/2020   x1=  43. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   115 5/16/2020 
AAA1     1 Afghanistan Confirmed cc1=  .932574 cc2=  .599241 lx=  5.97390 if=  44 il=  52 3/14/2020  n=   8 now=   21459 end=        393        11       396 U=    15.59 T=   71.9 p1= -98.2 p2=  5460.3 ed=   108 5/9/2020    x1=  44. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .932963 cc2=  .599241 lx=  5.87390 if=  44 il=  52 3/14/2020  n=   8 now=   21459 end=        393        11       396 U=    15.59 T=   71.9 p1= -98.2 p2=  5460.3 ed=   108 5/9/2020    x1=  44. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   108 5/9/2020  
AAA1     1 Afghanistan Confirmed cc1=  .902215 cc2=  .548661 lx=  5.97390 if=  45 il=  52 3/14/2020  n=   7 now=   21459 end=        393        11       396 U=    13.64 T=   69.4 p1= -98.2 p2=  5460.3 ed=   101 5/2/2020    x1=  45. x2=  52. y1=  1.79 y2=  1.27 BEST
AAA2     1 Afghanistan Confirmed cc1=  .902785 cc2=  .548661 lx=  5.87390 if=  45 il=  52 3/14/2020  n=   7 now=   21459 end=        393        11       396 U=    13.64 T=   69.4 p1= -98.2 p2=  5460.3 ed=   101 5/2/2020    x1=  45. x2=  52. y1=  1.79 y2=  1.27 BEST
GP: Confirmed Afghanistan 3/14/2020        52   21459      393      11      396     9   101 5/2/2020  
AAA2     1 Afghanistan Confirmed cc1=  .946987 cc2=  .569023 lx= 11.97390 if=  46 il=  52 3/14/2020  n=   6 now=   21459 end=     158561        11       396 U=    59.75 T=  187.0 p1= 638.9 p2=    13.5 ed=   327 12/14/2020  x1=  46. x2=  52. y1=  2.36 y2=  2.26     
GP: Confirmed Afghanistan 3/14/2020        52   21459    -          11      396     9   327 12/14/2020
AAA2     1 Afghanistan Confirmed cc1=  .936784 cc2=  .528536 lx= 11.97390 if=  47 il=  52 3/14/2020  n=   5 now=   21459 end=     158561        11       396 U=    49.79 T=  164.5 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  47. x2=  52. y1=  2.36 y2=  2.26     
GP: Confirmed Afghanistan 3/14/2020        52   21459    -          11      396     9   281 10/29/2020
AAA2     1 Afghanistan Confirmed cc1=  .869366 cc2=  .651148 lx= 11.97390 if=  33 il=  53 3/15/2020  n=  20 now=   21459 end=     158561        16       396 U=    75.94 T=  221.5 p1= 638.9 p2=    13.5 ed=   400 2/25/2021   x1=  33. x2=  53. y1=  2.48 y2=  2.22     
GP: Confirmed Afghanistan 3/15/2020        53   21459    -          16      396     6   400 2/25/2021 
AAA2     1 Afghanistan Confirmed cc1=  .881584 cc2=  .657977 lx= 11.97390 if=  34 il=  53 3/15/2020  n=  19 now=   21459 end=     158561        16       396 U=    72.14 T=  213.1 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1=  34. x2=  53. y1=  2.48 y2=  2.22     
