TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6849.00000        8.83186
TAB:  US_New_Jersey_Camden Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .977374 cc2=  .675862 lx= 10.83186 if=  50 il=  60 3/22/2020  n=  10 now=    6849 end=      50607        22       126 U=    29.76 T=  120.9 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  50. x2=  60. y1=  2.38 y2=  2.05     
GP: Confirmed US_New_Jersey_Camden 3/22/2020        60    6849    -          22      126     3   191 7/31/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .975419 cc2=  .659191 lx= 10.83186 if=  51 il=  60 3/22/2020  n=   9 now=    6849 end=      50607        22       126 U=    26.79 T=  114.8 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  51. x2=  60. y1=  2.38 y2=  2.05     
GP: Confirmed US_New_Jersey_Camden 3/22/2020        60    6849    -          22      126     3   178 7/18/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .966405 cc2=  .633072 lx=  6.97186 if=  52 il=  60 3/22/2020  n=   8 now=    6849 end=       1066        22       126 U=    16.63 T=   82.5 p1= -84.4 p2=   642.5 ed=   121 5/22/2020   x1=  52. x2=  60. y1=  1.84 y2=  1.36     
GP: Confirmed US_New_Jersey_Camden 3/22/2020        60    6849     1066      22      126     3   121 5/22/2020 
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .967826 cc2=  .614273 lx=  4.83186 if=  53 il=  60 3/22/2020  n=   7 now=    6849 end=        125        22       126 U=     8.08 T=   64.5 p1= -98.2 p2=  5479.2 ed=    83 4/14/2020   x1=  53. x2=  60. y1=  1.42 y2=   .55 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .967884 cc2=  .614273 lx=  4.73186 if=  53 il=  60 3/22/2020  n=   7 now=    6849 end=        125        22       126 U=     8.08 T=   64.5 p1= -98.2 p2=  5479.2 ed=    83 4/14/2020   x1=  53. x2=  60. y1=  1.42 y2=   .55 BEST
GP: Confirmed US_New_Jersey_Camden 3/22/2020        60    6849      125      22      126     3    83 4/14/2020 
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .955770 cc2=  .577806 lx=  4.83186 if=  54 il=  60 3/22/2020  n=   6 now=    6849 end=        125        22       126 U=     7.86 T=   64.4 p1= -98.2 p2=  5479.2 ed=    82 4/13/2020   x1=  54. x2=  60. y1=  1.32 y2=   .55 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .956099 cc2=  .577806 lx=  4.73186 if=  54 il=  60 3/22/2020  n=   6 now=    6849 end=        125        22       126 U=     7.86 T=   64.4 p1= -98.2 p2=  5479.2 ed=    82 4/13/2020   x1=  54. x2=  60. y1=  1.32 y2=   .55 BEST
GP: Confirmed US_New_Jersey_Camden 3/22/2020        60    6849      125      22      126     3    82 4/13/2020 
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .934988 cc2=  .526740 lx=  4.83186 if=  55 il=  60 3/22/2020  n=   5 now=    6849 end=        125        22       126 U=     6.55 T=   63.6 p1= -98.2 p2=  5479.2 ed=    79 4/10/2020   x1=  55. x2=  60. y1=  1.32 y2=   .55 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .935732 cc2=  .526740 lx=  4.73186 if=  55 il=  60 3/22/2020  n=   5 now=    6849 end=        125        22       126 U=     6.55 T=   63.6 p1= -98.2 p2=  5479.2 ed=    79 4/10/2020   x1=  55. x2=  60. y1=  1.32 y2=   .55 BEST
GP: Confirmed US_New_Jersey_Camden 3/22/2020        60    6849      125      22      126     3    79 4/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .970919 cc2=  .703658 lx= 10.83186 if=  48 il=  61 3/23/2020  n=  13 now=    6849 end=      50607        33       126 U=    33.35 T=  127.5 p1= 638.9 p2=    13.5 ed=   206 8/15/2020   x1=  48. x2=  61. y1=  2.38 y2=  1.99     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849    -          33      126     1   206 8/15/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .978357 cc2=  .701007 lx= 10.83186 if=  49 il=  61 3/23/2020  n=  12 now=    6849 end=      50607        33       126 U=    30.79 T=  122.3 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  49. x2=  61. y1=  2.38 y2=  1.99     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849    -          33      126     1   195 8/4/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .982372 cc2=  .693697 lx= 10.83186 if=  50 il=  61 3/23/2020  n=  11 now=    6849 end=      50607        33       126 U=    28.22 T=  117.2 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  50. x2=  61. y1=  2.38 y2=  1.99     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849    -          33      126     1   183 7/23/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .981547 cc2=  .680036 lx= 10.83186 if=  51 il=  61 3/23/2020  n=  10 now=    6849 end=      50607        33       126 U=    25.66 T=  112.1 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  51. x2=  61. y1=  2.38 y2=  1.99     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849    -          33      126     1   172 7/12/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .975477 cc2=  .659250 lx= 10.83186 if=  52 il=  61 3/23/2020  n=   9 now=    6849 end=      50607        33       126 U=    27.81 T=  116.4 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  52. x2=  61. y1=  2.32 y2=  1.99     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849    -          33      126     1   182 7/22/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .976066 cc2=  .642732 lx=  6.60186 if=  53 il=  61 3/23/2020  n=   8 now=    6849 end=        736        33       126 U=    12.44 T=   75.1 p1= -89.3 p2=   930.6 ed=   104 5/5/2020    x1=  53. x2=  61. y1=  1.78 y2=  1.13     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849      736      33      126     1   104 5/5/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .968139 cc2=  .614586 lx=  5.62186 if=  54 il=  61 3/23/2020  n=   7 now=    6849 end=        276        33       126 U=     9.27 T=   68.0 p1= -96.0 p2=  2481.5 ed=    89 4/20/2020   x1=  54. x2=  61. y1=  1.51 y2=   .75     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849      276      33      126     1    89 4/20/2020 
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .957262 cc2=  .579298 lx=  4.98186 if=  55 il=  61 3/23/2020  n=   6 now=    6849 end=        145        33       126 U=     6.24 T=   63.5 p1= -97.9 p2=  4723.4 ed=    78 4/9/2020    x1=  55. x2=  61. y1=  1.36 y2=   .40 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .957262 cc2=  .579298 lx=  4.98386 if=  55 il=  61 3/23/2020  n=   6 now=    6849 end=        145        33       126 U=     6.24 T=   63.5 p1= -97.9 p2=  4723.4 ed=    78 4/9/2020    x1=  55. x2=  61. y1=  1.36 y2=   .40 BEST
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849      145      33      126     1    78 4/9/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .946038 cc2=  .537790 lx= 10.83186 if=  56 il=  61 3/23/2020  n=   5 now=    6849 end=      50607        33       126 U=    28.31 T=  117.4 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  56. x2=  61. y1=  2.17 y2=  1.99     
GP: Confirmed US_New_Jersey_Camden 3/23/2020        61    6849    -          33      126     1   184 7/24/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .974025 cc2=  .715826 lx= 10.83186 if=  48 il=  62 3/24/2020  n=  14 now=    6849 end=      50607        51      1391 U=    31.04 T=  122.0 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  48. x2=  62. y1=  2.38 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   195 8/4/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .980861 cc2=  .713600 lx= 10.83186 if=  49 il=  62 3/24/2020  n=  13 now=    6849 end=      50607        51      1391 U=    28.83 T=  117.7 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  49. x2=  62. y1=  2.38 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   185 7/25/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .984799 cc2=  .707449 lx= 10.83186 if=  50 il=  62 3/24/2020  n=  12 now=    6849 end=      50607        51      1391 U=    26.61 T=  113.4 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  50. x2=  62. y1=  2.38 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   176 7/16/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .984788 cc2=  .696112 lx= 10.83186 if=  51 il=  62 3/24/2020  n=  11 now=    6849 end=      50607        51      1391 U=    24.39 T=  109.1 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  51. x2=  62. y1=  2.38 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   166 7/6/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .980513 cc2=  .679001 lx= 10.83186 if=  52 il=  62 3/24/2020  n=  10 now=    6849 end=      50607        51      1391 U=    25.99 T=  112.2 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  52. x2=  62. y1=  2.32 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   173 7/13/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .981236 cc2=  .665009 lx= 10.83186 if=  53 il=  62 3/24/2020  n=   9 now=    6849 end=      50607        51      1391 U=    23.39 T=  107.2 p1= 638.9 p2=    13.5 ed=   162 7/2/2020    x1=  53. x2=  62. y1=  2.32 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   162 7/2/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .975083 cc2=  .641750 lx=  8.91186 if=  54 il=  62 3/24/2020  n=   8 now=    6849 end=       7419        51      1391 U=    17.76 T=   90.5 p1=   8.3 p2=    92.3 ed=   132 6/2/2020    x1=  54. x2=  62. y1=  2.06 y2=  1.61     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849     7419      51     1391     1   132 6/2/2020  
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .967027 cc2=  .613473 lx=  7.31186 if=  55 il=  62 3/24/2020  n=   7 now=    6849 end=       1497        51      1391 U=    11.50 T=   76.0 p1= -78.1 p2=   457.5 ed=   103 5/4/2020    x1=  55. x2=  62. y1=  1.83 y2=  1.22 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .967027 cc2=  .613473 lx=  7.31186 if=  55 il=  62 3/24/2020  n=   7 now=    6849 end=       1497        51      1391 U=    11.50 T=   76.0 p1= -78.1 p2=   457.5 ed=   103 5/4/2020    x1=  55. x2=  62. y1=  1.83 y2=  1.22 BEST
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849     1497      51     1391     1   103 5/4/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .959385 cc2=  .581421 lx= 10.83186 if=  56 il=  62 3/24/2020  n=   6 now=    6849 end=      50607        51      1391 U=    25.23 T=  110.7 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  56. x2=  62. y1=  2.17 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   170 7/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .946386 cc2=  .538138 lx= 10.83186 if=  57 il=  62 3/24/2020  n=   5 now=    6849 end=      50607        51      1391 U=    27.66 T=  115.4 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  57. x2=  62. y1=  2.11 y2=  1.93     
GP: Confirmed US_New_Jersey_Camden 3/24/2020        62    6849    -          51     1391     1   180 7/20/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .978113 cc2=  .728113 lx= 10.83186 if=  48 il=  63 3/25/2020  n=  15 now=    6849 end=      50607        61      1391 U=    31.43 T=  122.9 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  48. x2=  63. y1=  2.38 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   197 8/6/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .984190 cc2=  .725991 lx= 10.83186 if=  49 il=  63 3/25/2020  n=  14 now=    6849 end=      50607        61      1391 U=    29.33 T=  118.9 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  49. x2=  63. y1=  2.38 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   188 7/28/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .987751 cc2=  .720490 lx= 10.83186 if=  50 il=  63 3/25/2020  n=  13 now=    6849 end=      50607        61      1391 U=    27.24 T=  114.9 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  50. x2=  63. y1=  2.38 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   179 7/19/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .988049 cc2=  .710699 lx= 10.83186 if=  51 il=  63 3/25/2020  n=  12 now=    6849 end=      50607        61      1391 U=    25.14 T=  110.9 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  51. x2=  63. y1=  2.38 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   170 7/10/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .985039 cc2=  .696364 lx= 10.83186 if=  52 il=  63 3/25/2020  n=  11 now=    6849 end=      50607        61      1391 U=    26.76 T=  114.0 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  52. x2=  63. y1=  2.32 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   177 7/17/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .985915 cc2=  .684404 lx= 10.27186 if=  53 il=  63 3/25/2020  n=  10 now=    6849 end=      28907        61      1391 U=    22.66 T=  104.2 p1= 322.1 p2=    23.7 ed=   157 6/27/2020   x1=  53. x2=  63. y1=  2.26 y2=  1.82     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   157 6/27/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .981923 cc2=  .665695 lx=  8.61186 if=  54 il=  63 3/25/2020  n=   9 now=    6849 end=       5496        61      1391 U=    17.57 T=   89.4 p1= -19.8 p2=   124.6 ed=   130 5/31/2020   x1=  54. x2=  63. y1=  2.02 y2=  1.50     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849     5496      61     1391     1   130 5/31/2020 
AAA1     1 US_New_Jersey_Camden Confirmed cc1=  .977032 cc2=  .643698 lx=  7.24186 if=  55 il=  63 3/25/2020  n=   8 now=    6849 end=       1396        61      1391 U=    11.87 T=   76.5 p1= -79.6 p2=   490.6 ed=   104 5/5/2020    x1=  55. x2=  63. y1=  1.82 y2=  1.14 BEST
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .977032 cc2=  .643698 lx=  7.23986 if=  55 il=  63 3/25/2020  n=   8 now=    6849 end=       1396        61      1391 U=    11.87 T=   76.5 p1= -79.6 p2=   490.6 ed=   104 5/5/2020    x1=  55. x2=  63. y1=  1.82 y2=  1.14 BEST
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849     1396      61     1391     1   104 5/5/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .973093 cc2=  .619540 lx= 10.83186 if=  56 il=  63 3/25/2020  n=   7 now=    6849 end=      50607        61      1391 U=    26.51 T=  113.5 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  56. x2=  63. y1=  2.17 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   176 7/16/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .966617 cc2=  .588652 lx= 10.83186 if=  57 il=  63 3/25/2020  n=   6 now=    6849 end=      50607        61      1391 U=    28.98 T=  118.2 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  57. x2=  63. y1=  2.11 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   186 7/26/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .995858 cc2=  .587610 lx= 10.83186 if=  58 il=  63 3/25/2020  n=   5 now=    6849 end=      50607        61      1391 U=    22.02 T=  105.0 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  58. x2=  63. y1=  2.13 y2=  1.91     
GP: Confirmed US_New_Jersey_Camden 3/25/2020        63    6849    -          61     1391     1   156 6/26/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .981724 cc2=  .739188 lx= 10.83186 if=  48 il=  64 3/26/2020  n=  16 now=    6849 end=      50607        73       126 U=    31.72 T=  123.6 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  48. x2=  64. y1=  2.38 y2=  1.88     
GP: Confirmed US_New_Jersey_Camden 3/26/2020        64    6849    -          73      126     1   198 8/7/2020  
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .986994 cc2=  .736994 lx= 10.83186 if=  49 il=  64 3/26/2020  n=  15 now=    6849 end=      50607        73       126 U=    29.74 T=  119.9 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  49. x2=  64. y1=  2.38 y2=  1.88     
GP: Confirmed US_New_Jersey_Camden 3/26/2020        64    6849    -          73      126     1   190 7/30/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .990039 cc2=  .731841 lx= 10.83186 if=  50 il=  64 3/26/2020  n=  14 now=    6849 end=      50607        73       126 U=    27.76 T=  116.1 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  50. x2=  64. y1=  2.38 y2=  1.88     
GP: Confirmed US_New_Jersey_Camden 3/26/2020        64    6849    -          73      126     1   181 7/21/2020 
AAA2     1 US_New_Jersey_Camden Confirmed cc1=  .990338 cc2=  .723077 lx= 10.83186 if=  51 il=  64 3/26/2020  n=  13 now=    6849 end=      50607        73       126 U=    25.78 T=  112.4 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  51. x2=  64. y1=  2.38 y2=  1.88     
