TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3626.00000        8.19589
TAB:  US_Minnesota_Ramsey Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .963216 cc2=  .685866 lx= 10.19589 if=  44 il=  56 3/18/2020  n=  12 now=    3626 end=      26792        12        66 U=    42.96 T=  143.7 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  44. x2=  56. y1=  2.32 y2=  2.04     
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626    -          12       66     1   245 9/23/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .973942 cc2=  .685267 lx= 10.19589 if=  45 il=  56 3/18/2020  n=  11 now=    3626 end=      26792        12        66 U=    39.38 T=  136.4 p1= 638.9 p2=    13.5 ed=   229 9/7/2020    x1=  45. x2=  56. y1=  2.32 y2=  2.04     
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626    -          12       66     1   229 9/7/2020  
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .981346 cc2=  .679834 lx= 10.19589 if=  46 il=  56 3/18/2020  n=  10 now=    3626 end=      26792        12        66 U=    35.80 T=  129.1 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  46. x2=  56. y1=  2.32 y2=  2.04     
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626    -          12       66     1   213 8/22/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .983885 cc2=  .667657 lx=  6.73589 if=  47 il=  56 3/18/2020  n=   9 now=    3626 end=        842        12        66 U=    19.55 T=   84.3 p1= -76.8 p2=   430.6 ed=   130 5/31/2020   x1=  47. x2=  56. y1=  1.91 y2=  1.45     
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626      842      12       66     1   130 5/31/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .980712 cc2=  .647379 lx=  4.92589 if=  48 il=  56 3/18/2020  n=   8 now=    3626 end=        137        12        66 U=    11.39 T=   66.2 p1= -96.2 p2=  2646.7 ed=    93 4/24/2020   x1=  48. x2=  56. y1=  1.59 y2=   .89     
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626      137      12       66     1    93 4/24/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .975152 cc2=  .621599 lx= 10.19589 if=  49 il=  56 3/18/2020  n=   7 now=    3626 end=      26792        12        66 U=    33.50 T=  124.4 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  49. x2=  56. y1=  2.25 y2=  2.04     
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626    -          12       66     1   203 8/12/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .963570 cc2=  .585606 lx= 10.19589 if=  50 il=  56 3/18/2020  n=   6 now=    3626 end=      26792        12        66 U=    36.29 T=  130.1 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  50. x2=  56. y1=  2.21 y2=  2.04     
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626    -          12       66     1   215 8/24/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .961366 cc2=  .553118 lx=  4.19589 if=  51 il=  56 3/18/2020  n=   5 now=    3626 end=         66        12        66 U=     8.43 T=   60.5 p1= -98.2 p2=  5493.9 ed=    80 4/11/2020   x1=  51. x2=  56. y1=  1.13 y2=   .54 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .961580 cc2=  .553118 lx=  4.09589 if=  51 il=  56 3/18/2020  n=   5 now=    3626 end=         66        12        66 U=     8.43 T=   60.5 p1= -98.2 p2=  5493.9 ed=    80 4/11/2020   x1=  51. x2=  56. y1=  1.13 y2=   .54 BEST
GP: Confirmed US_Minnesota_Ramsey 3/18/2020        56    3626       66      12       66     1    80 4/11/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .967873 cc2=  .700612 lx= 10.19589 if=  44 il=  57 3/19/2020  n=  13 now=    3626 end=      26792        12        66 U=    46.54 T=  152.1 p1= 638.9 p2=    13.5 ed=   261 10/9/2020   x1=  44. x2=  57. y1=  2.32 y2=  2.04     
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626    -          12       66     6   261 10/9/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .975306 cc2=  .697956 lx= 10.19589 if=  45 il=  57 3/19/2020  n=  12 now=    3626 end=      26792        12        66 U=    42.96 T=  144.7 p1= 638.9 p2=    13.5 ed=   246 9/24/2020   x1=  45. x2=  57. y1=  2.32 y2=  2.04     
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626    -          12       66     6   246 9/24/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .979600 cc2=  .690925 lx=  6.57589 if=  46 il=  57 3/19/2020  n=  11 now=    3626 end=        717        12        66 U=    23.18 T=   89.7 p1= -80.2 p2=   505.7 ed=   144 6/14/2020   x1=  46. x2=  57. y1=  1.88 y2=  1.41     
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626      717      12       66     6   144 6/14/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .980493 cc2=  .678982 lx=  4.56589 if=  47 il=  57 3/19/2020  n=  10 now=    3626 end=         96        12        66 U=    12.73 T=   66.3 p1= -97.4 p2=  3777.1 ed=    96 4/27/2020   x1=  47. x2=  57. y1=  1.52 y2=   .73 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .980493 cc2=  .678982 lx=  4.56489 if=  47 il=  57 3/19/2020  n=  10 now=    3626 end=         96        12        66 U=    12.73 T=   66.3 p1= -97.4 p2=  3777.1 ed=    96 4/27/2020   x1=  47. x2=  57. y1=  1.52 y2=   .73 BEST
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626       96      12       66     6    96 4/27/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .976463 cc2=  .660235 lx=  4.19589 if=  48 il=  57 3/19/2020  n=   9 now=    3626 end=         66        12        66 U=    10.03 T=   62.4 p1= -98.2 p2=  5493.9 ed=    86 4/17/2020   x1=  48. x2=  57. y1=  1.43 y2=   .54 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .976559 cc2=  .660235 lx=  4.09589 if=  48 il=  57 3/19/2020  n=   9 now=    3626 end=         66        12        66 U=    10.03 T=   62.4 p1= -98.2 p2=  5493.9 ed=    86 4/17/2020   x1=  48. x2=  57. y1=  1.43 y2=   .54 BEST
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626       66      12       66     6    86 4/17/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .968252 cc2=  .634919 lx=  4.69589 if=  49 il=  57 3/19/2020  n=   8 now=    3626 end=        109        12        66 U=    13.48 T=   67.7 p1= -97.0 p2=  3326.6 ed=    99 4/30/2020   x1=  49. x2=  57. y1=  1.39 y2=   .79 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .968252 cc2=  .634919 lx=  4.69389 if=  49 il=  57 3/19/2020  n=   8 now=    3626 end=        109        12        66 U=    13.48 T=   67.7 p1= -97.0 p2=  3326.6 ed=    99 4/30/2020   x1=  49. x2=  57. y1=  1.39 y2=   .79 BEST
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626      109      12       66     6    99 4/30/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .956133 cc2=  .602580 lx=  4.19589 if=  50 il=  57 3/19/2020  n=   7 now=    3626 end=         66        12        66 U=    11.80 T=   63.3 p1= -98.2 p2=  5493.9 ed=    91 4/22/2020   x1=  50. x2=  57. y1=  1.13 y2=   .54 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .956276 cc2=  .602580 lx=  4.09589 if=  50 il=  57 3/19/2020  n=   7 now=    3626 end=         66        12        66 U=    11.80 T=   63.3 p1= -98.2 p2=  5493.9 ed=    91 4/22/2020   x1=  50. x2=  57. y1=  1.13 y2=   .54 BEST
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626       66      12       66     6    91 4/22/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .943575 cc2=  .565610 lx=  4.19589 if=  51 il=  57 3/19/2020  n=   6 now=    3626 end=         66        12        66 U=    10.11 T=   62.4 p1= -98.2 p2=  5493.9 ed=    86 4/17/2020   x1=  51. x2=  57. y1=  1.13 y2=   .54 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .943986 cc2=  .565610 lx=  4.09589 if=  51 il=  57 3/19/2020  n=   6 now=    3626 end=         66        12        66 U=    10.11 T=   62.4 p1= -98.2 p2=  5493.9 ed=    86 4/17/2020   x1=  51. x2=  57. y1=  1.13 y2=   .54 BEST
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626       66      12       66     6    86 4/17/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .908670 cc2=  .500421 lx=  4.19589 if=  52 il=  57 3/19/2020  n=   5 now=    3626 end=         66        12        66 U=    12.10 T=   63.5 p1= -98.2 p2=  5493.9 ed=    92 4/23/2020   x1=  52. x2=  57. y1=   .95 y2=   .54 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .909251 cc2=  .500421 lx=  4.09589 if=  52 il=  57 3/19/2020  n=   5 now=    3626 end=         66        12        66 U=    12.10 T=   63.5 p1= -98.2 p2=  5493.9 ed=    92 4/23/2020   x1=  52. x2=  57. y1=   .95 y2=   .54 BEST
GP: Confirmed US_Minnesota_Ramsey 3/19/2020        57    3626       66      12       66     6    92 4/23/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .973388 cc2=  .715189 lx= 10.19589 if=  44 il=  58 3/20/2020  n=  14 now=    3626 end=      26792        16        66 U=    44.11 T=  146.4 p1= 638.9 p2=    13.5 ed=   250 9/28/2020   x1=  44. x2=  58. y1=  2.32 y2=  2.00     
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626    -          16       66     6   250 9/28/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .979319 cc2=  .712058 lx=  7.18589 if=  45 il=  58 3/20/2020  n=  13 now=    3626 end=       1320        16        66 U=    26.67 T=   97.6 p1= -63.6 p2=   274.7 ed=   160 6/30/2020   x1=  45. x2=  58. y1=  1.97 y2=  1.48     
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626     1320      16       66     6   160 6/30/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .983336 cc2=  .705986 lx=  4.99589 if=  46 il=  58 3/20/2020  n=  12 now=    3626 end=        147        16        66 U=    14.82 T=   69.8 p1= -95.9 p2=  2466.7 ed=   104 5/5/2020    x1=  46. x2=  58. y1=  1.61 y2=   .80     
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626      147      16       66     6   104 5/5/2020  
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .984771 cc2=  .696096 lx=  4.19589 if=  47 il=  58 3/20/2020  n=  11 now=    3626 end=         66        16        66 U=    10.17 T=   61.6 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  47. x2=  58. y1=  1.43 y2=   .35 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .984790 cc2=  .696096 lx=  4.09589 if=  47 il=  58 3/20/2020  n=  11 now=    3626 end=         66        16        66 U=    10.17 T=   61.6 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  47. x2=  58. y1=  1.43 y2=   .35 BEST
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626       66      16       66     6    85 4/16/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .981919 cc2=  .680408 lx=  4.19589 if=  48 il=  58 3/20/2020  n=  10 now=    3626 end=         66        16        66 U=     9.25 T=   61.3 p1= -98.2 p2=  5493.9 ed=    83 4/14/2020   x1=  48. x2=  58. y1=  1.43 y2=   .35 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .982120 cc2=  .680408 lx=  4.09589 if=  48 il=  58 3/20/2020  n=  10 now=    3626 end=         66        16        66 U=     9.25 T=   61.3 p1= -98.2 p2=  5493.9 ed=    83 4/14/2020   x1=  48. x2=  58. y1=  1.43 y2=   .35 BEST
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626       66      16       66     6    83 4/14/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .976583 cc2=  .660355 lx=  4.19589 if=  49 il=  58 3/20/2020  n=   9 now=    3626 end=         66        16        66 U=     9.99 T=   61.5 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  49. x2=  58. y1=  1.25 y2=   .35 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .976675 cc2=  .660355 lx=  4.09589 if=  49 il=  58 3/20/2020  n=   9 now=    3626 end=         66        16        66 U=     9.99 T=   61.5 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  49. x2=  58. y1=  1.25 y2=   .35 BEST
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626       66      16       66     6    85 4/16/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .968601 cc2=  .635267 lx=  4.19589 if=  50 il=  58 3/20/2020  n=   8 now=    3626 end=         66        16        66 U=    10.29 T=   61.6 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  50. x2=  58. y1=  1.13 y2=   .35 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .968877 cc2=  .635267 lx=  4.09589 if=  50 il=  58 3/20/2020  n=   8 now=    3626 end=         66        16        66 U=    10.29 T=   61.6 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  50. x2=  58. y1=  1.13 y2=   .35 BEST
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626       66      16       66     6    85 4/16/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .960243 cc2=  .606690 lx=  4.19589 if=  51 il=  58 3/20/2020  n=   7 now=    3626 end=         66        16        66 U=     9.00 T=   61.2 p1= -98.2 p2=  5493.9 ed=    82 4/13/2020   x1=  51. x2=  58. y1=  1.13 y2=   .35 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .960843 cc2=  .606690 lx=  4.09589 if=  51 il=  58 3/20/2020  n=   7 now=    3626 end=         66        16        66 U=     9.00 T=   61.2 p1= -98.2 p2=  5493.9 ed=    82 4/13/2020   x1=  51. x2=  58. y1=  1.13 y2=   .35 BEST
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626       66      16       66     6    82 4/13/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .941155 cc2=  .563191 lx=  4.19589 if=  52 il=  58 3/20/2020  n=   6 now=    3626 end=         66        16        66 U=    10.05 T=   61.5 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  52. x2=  58. y1=   .95 y2=   .35 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .941872 cc2=  .563191 lx=  4.09589 if=  52 il=  58 3/20/2020  n=   6 now=    3626 end=         66        16        66 U=    10.05 T=   61.5 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  52. x2=  58. y1=   .95 y2=   .35 BEST
GP: Confirmed US_Minnesota_Ramsey 3/20/2020        58    3626       66      16       66     6    85 4/16/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .976549 cc2=  .726549 lx=  7.20589 if=  44 il=  59 3/21/2020  n=  15 now=    3626 end=       1347        17        66 U=    30.03 T=  103.3 p1= -62.9 p2=   269.2 ed=   174 7/14/2020   x1=  44. x2=  59. y1=  1.97 y2=  1.48     
GP: Confirmed US_Minnesota_Ramsey 3/21/2020        59    3626     1347      17       66     8   174 7/14/2020 
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .981821 cc2=  .723622 lx=  5.09589 if=  45 il=  59 3/21/2020  n=  14 now=    3626 end=        163        17        66 U=    17.24 T=   73.1 p1= -95.5 p2=  2224.5 ed=   113 5/14/2020   x1=  45. x2=  59. y1=  1.63 y2=   .82     
GP: Confirmed US_Minnesota_Ramsey 3/21/2020        59    3626      163      17       66     8   113 5/14/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .985648 cc2=  .718387 lx=  4.19589 if=  46 il=  59 3/21/2020  n=  13 now=    3626 end=         66        17        66 U=    11.56 T=   62.6 p1= -98.2 p2=  5493.9 ed=    89 4/20/2020   x1=  46. x2=  59. y1=  1.43 y2=   .31 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .985648 cc2=  .718387 lx=  4.18389 if=  46 il=  59 3/21/2020  n=  13 now=    3626 end=         66        17        66 U=    11.56 T=   62.6 p1= -98.2 p2=  5493.9 ed=    89 4/20/2020   x1=  46. x2=  59. y1=  1.43 y2=   .31 BEST
GP: Confirmed US_Minnesota_Ramsey 3/21/2020        59    3626       66      17       66     8    89 4/20/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .986775 cc2=  .709424 lx=  4.19589 if=  47 il=  59 3/21/2020  n=  12 now=    3626 end=         66        17        66 U=    10.67 T=   62.3 p1= -98.2 p2=  5493.9 ed=    87 4/18/2020   x1=  47. x2=  59. y1=  1.43 y2=   .31 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .986974 cc2=  .709424 lx=  4.09589 if=  47 il=  59 3/21/2020  n=  12 now=    3626 end=         66        17        66 U=    10.67 T=   62.3 p1= -98.2 p2=  5493.9 ed=    87 4/18/2020   x1=  47. x2=  59. y1=  1.43 y2=   .31 BEST
GP: Confirmed US_Minnesota_Ramsey 3/21/2020        59    3626       66      17       66     8    87 4/18/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .984133 cc2=  .695457 lx=  4.19589 if=  48 il=  59 3/21/2020  n=  11 now=    3626 end=         66        17        66 U=     9.78 T=   62.0 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  48. x2=  59. y1=  1.43 y2=   .31 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .984525 cc2=  .695457 lx=  4.09589 if=  48 il=  59 3/21/2020  n=  11 now=    3626 end=         66        17        66 U=     9.78 T=   62.0 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  48. x2=  59. y1=  1.43 y2=   .31 BEST
GP: Confirmed US_Minnesota_Ramsey 3/21/2020        59    3626       66      17       66     8    85 4/16/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .980374 cc2=  .678863 lx=  4.19589 if=  49 il=  59 3/21/2020  n=  10 now=    3626 end=         66        17        66 U=    10.59 T=   62.3 p1= -98.2 p2=  5493.9 ed=    87 4/18/2020   x1=  49. x2=  59. y1=  1.25 y2=   .31 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .980676 cc2=  .678863 lx=  4.09589 if=  49 il=  59 3/21/2020  n=  10 now=    3626 end=         66        17        66 U=    10.59 T=   62.3 p1= -98.2 p2=  5493.9 ed=    87 4/18/2020   x1=  49. x2=  59. y1=  1.25 y2=   .31 BEST
GP: Confirmed US_Minnesota_Ramsey 3/21/2020        59    3626       66      17       66     8    87 4/18/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .974050 cc2=  .657822 lx=  4.19589 if=  50 il=  59 3/21/2020  n=   9 now=    3626 end=         66        17        66 U=    10.96 T=   62.4 p1= -98.2 p2=  5493.9 ed=    88 4/19/2020   x1=  50. x2=  59. y1=  1.13 y2=   .31 BEST
AAA2     1 US_Minnesota_Ramsey Confirmed cc1=  .974543 cc2=  .657822 lx=  4.09589 if=  50 il=  59 3/21/2020  n=   9 now=    3626 end=         66        17        66 U=    10.96 T=   62.4 p1= -98.2 p2=  5493.9 ed=    88 4/19/2020   x1=  50. x2=  59. y1=  1.13 y2=   .31 BEST
GP: Confirmed US_Minnesota_Ramsey 3/21/2020        59    3626       66      17       66     8    88 4/19/2020 
AAA1     1 US_Minnesota_Ramsey Confirmed cc1=  .966738 cc2=  .633404 lx=  4.19589 if=  51 il=  59 3/21/2020  n=   8 now=    3626 end=         66        17        66 U=     9.74 T=   62.0 p1= -98.2 p2=  5493.9 ed=    85 4/16/2020   x1=  51. x2=  59. y1=  1.13 y2=   .31 BEST
