TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4439.00000        8.39818
TAB:  Italy_P.A._Trento_P_A_Trento Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997786 cc2=  .867423 lx=  6.14788 if=  75 il= 133 6/3/2020   n=  58 now=     464 end=        468       463       471 U=    14.25 T=   70.2 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  75. x2= 133. y1=  -.34 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997495 cc2=  .866189 lx=  6.14988 if=  76 il= 133 6/3/2020   n=  57 now=     464 end=        468       463       471 U=    14.31 T=   69.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  76. x2= 133. y1=  -.43 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997669 cc2=  .866189 lx=  6.14788 if=  76 il= 133 6/3/2020   n=  57 now=     464 end=        468       463       471 U=    14.31 T=   69.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  76. x2= 133. y1=  -.43 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997366 cc2=  .864912 lx=  6.14988 if=  77 il= 133 6/3/2020   n=  56 now=     464 end=        468       463       471 U=    14.31 T=   69.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  77. x2= 133. y1=  -.50 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997545 cc2=  .864912 lx=  6.14788 if=  77 il= 133 6/3/2020   n=  56 now=     464 end=        468       463       471 U=    14.31 T=   69.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  77. x2= 133. y1=  -.50 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997228 cc2=  .863598 lx=  6.14988 if=  78 il= 133 6/3/2020   n=  55 now=     464 end=        468       463       471 U=    14.37 T=   69.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  78. x2= 133. y1=  -.58 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997411 cc2=  .863598 lx=  6.14788 if=  78 il= 133 6/3/2020   n=  55 now=     464 end=        468       463       471 U=    14.37 T=   69.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  78. x2= 133. y1=  -.58 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997077 cc2=  .862237 lx=  6.14988 if=  79 il= 133 6/3/2020   n=  54 now=     464 end=        468       463       471 U=    14.28 T=   70.0 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  79. x2= 133. y1=  -.63 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997268 cc2=  .862237 lx=  6.14788 if=  79 il= 133 6/3/2020   n=  54 now=     464 end=        468       463       471 U=    14.28 T=   70.0 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  79. x2= 133. y1=  -.63 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996928 cc2=  .860845 lx=  6.14988 if=  80 il= 133 6/3/2020   n=  53 now=     464 end=        468       463       471 U=    14.25 T=   70.1 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  80. x2= 133. y1=  -.69 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .997114 cc2=  .860845 lx=  6.14788 if=  80 il= 133 6/3/2020   n=  53 now=     464 end=        468       463       471 U=    14.25 T=   70.1 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  80. x2= 133. y1=  -.69 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996779 cc2=  .859418 lx=  6.14988 if=  81 il= 133 6/3/2020   n=  52 now=     464 end=        468       463       471 U=    14.23 T=   70.2 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  81. x2= 133. y1=  -.76 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996953 cc2=  .859418 lx=  6.14788 if=  81 il= 133 6/3/2020   n=  52 now=     464 end=        468       463       471 U=    14.23 T=   70.2 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  81. x2= 133. y1=  -.76 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996519 cc2=  .856491 lx=  6.14988 if=  83 il= 133 6/3/2020   n=  50 now=     464 end=        468       463       471 U=    14.18 T=   70.5 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  83. x2= 133. y1=  -.88 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996629 cc2=  .856491 lx=  6.14788 if=  83 il= 133 6/3/2020   n=  50 now=     464 end=        468       463       471 U=    14.18 T=   70.5 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  83. x2= 133. y1=  -.88 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996407 cc2=  .854985 lx=  6.14988 if=  84 il= 133 6/3/2020   n=  49 now=     464 end=        468       463       471 U=    14.15 T=   70.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  84. x2= 133. y1=  -.95 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996491 cc2=  .854985 lx=  6.14888 if=  84 il= 133 6/3/2020   n=  49 now=     464 end=        468       463       471 U=    14.15 T=   70.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  84. x2= 133. y1=  -.95 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996327 cc2=  .853470 lx=  6.14988 if=  85 il= 133 6/3/2020   n=  48 now=     464 end=        468       463       471 U=    13.99 T=   71.3 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  85. x2= 133. y1=  -.98 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996378 cc2=  .853470 lx=  6.14888 if=  85 il= 133 6/3/2020   n=  48 now=     464 end=        468       463       471 U=    13.99 T=   71.3 p1=    .9 p2=    99.1 ed=   104 5/5/2020    x1=  85. x2= 133. y1=  -.98 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   104 5/5/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996408 cc2=  .852071 lx=  6.14988 if=  86 il= 133 6/3/2020   n=  47 now=     464 end=        468       463       471 U=    14.44 T=   69.3 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  86. x2= 133. y1= -1.15 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996408 cc2=  .852071 lx=  6.14988 if=  86 il= 133 6/3/2020   n=  47 now=     464 end=        468       463       471 U=    14.44 T=   69.3 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  86. x2= 133. y1= -1.15 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996241 cc2=  .850376 lx=  6.14988 if=  87 il= 133 6/3/2020   n=  46 now=     464 end=        468       463       471 U=    14.38 T=   69.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  87. x2= 133. y1= -1.21 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996241 cc2=  .850376 lx=  6.14988 if=  87 il= 133 6/3/2020   n=  46 now=     464 end=        468       463       471 U=    14.38 T=   69.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  87. x2= 133. y1= -1.21 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996108 cc2=  .848666 lx=  6.14988 if=  88 il= 133 6/3/2020   n=  45 now=     464 end=        468       463       471 U=    14.62 T=   68.5 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  88. x2= 133. y1= -1.33 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .996108 cc2=  .848666 lx=  6.14988 if=  88 il= 133 6/3/2020   n=  45 now=     464 end=        468       463       471 U=    14.62 T=   68.5 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  88. x2= 133. y1= -1.33 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995879 cc2=  .846808 lx=  6.14988 if=  89 il= 133 6/3/2020   n=  44 now=     464 end=        468       463       471 U=    14.61 T=   68.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  89. x2= 133. y1= -1.40 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995883 cc2=  .846808 lx=  6.15088 if=  89 il= 133 6/3/2020   n=  44 now=     464 end=        468       463       471 U=    14.61 T=   68.6 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  89. x2= 133. y1= -1.40 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995646 cc2=  .844891 lx=  6.14988 if=  90 il= 133 6/3/2020   n=  43 now=     464 end=        468       463       471 U=    14.84 T=   67.5 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1=  90. x2= 133. y1= -1.51 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995681 cc2=  .844891 lx=  6.15088 if=  90 il= 133 6/3/2020   n=  43 now=     464 end=        468       463       471 U=    14.84 T=   67.5 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1=  90. x2= 133. y1= -1.51 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995341 cc2=  .842842 lx=  6.14988 if=  91 il= 133 6/3/2020   n=  42 now=     464 end=        468       463       471 U=    14.81 T=   67.7 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1=  91. x2= 133. y1= -1.57 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995390 cc2=  .842842 lx=  6.15088 if=  91 il= 133 6/3/2020   n=  42 now=     464 end=        468       463       471 U=    14.81 T=   67.7 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1=  91. x2= 133. y1= -1.57 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995013 cc2=  .840710 lx=  6.14988 if=  92 il= 133 6/3/2020   n=  41 now=     464 end=        468       463       471 U=    14.53 T=   68.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  92. x2= 133. y1= -1.59 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .995083 cc2=  .840710 lx=  6.15088 if=  92 il= 133 6/3/2020   n=  41 now=     464 end=        468       463       471 U=    14.53 T=   68.9 p1=    .9 p2=    99.1 ed=   103 5/4/2020    x1=  92. x2= 133. y1= -1.59 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994791 cc2=  .838617 lx=  6.14988 if=  93 il= 133 6/3/2020   n=  40 now=     464 end=        468       463       471 U=    14.65 T=   68.4 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1=  93. x2= 133. y1= -1.68 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994969 cc2=  .838617 lx=  6.15188 if=  93 il= 133 6/3/2020   n=  40 now=     464 end=        468       463       471 U=    14.65 T=   68.4 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1=  93. x2= 133. y1= -1.68 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994503 cc2=  .836389 lx=  6.14988 if=  94 il= 133 6/3/2020   n=  39 now=     464 end=        468       463       471 U=    15.19 T=   66.0 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  94. x2= 133. y1= -1.84 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994836 cc2=  .836389 lx=  6.15288 if=  94 il= 133 6/3/2020   n=  39 now=     464 end=        468       463       471 U=    15.19 T=   66.0 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  94. x2= 133. y1= -1.84 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   101 5/2/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994072 cc2=  .833944 lx=  6.14988 if=  95 il= 133 6/3/2020   n=  38 now=     464 end=        468       463       471 U=    15.29 T=   65.6 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  95. x2= 133. y1= -1.92 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .994437 cc2=  .833944 lx=  6.15288 if=  95 il= 133 6/3/2020   n=  38 now=     464 end=        468       463       471 U=    15.29 T=   65.6 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  95. x2= 133. y1= -1.92 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   101 5/2/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .993078 cc2=  .828679 lx=  6.14988 if=  97 il= 133 6/3/2020   n=  36 now=     464 end=        468       463       471 U=    15.25 T=   65.8 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  97. x2= 133. y1= -2.05 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .993534 cc2=  .828679 lx=  6.15388 if=  97 il= 133 6/3/2020   n=  36 now=     464 end=        468       463       471 U=    15.25 T=   65.8 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  97. x2= 133. y1= -2.05 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   101 5/2/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .992494 cc2=  .825828 lx=  6.14988 if=  98 il= 133 6/3/2020   n=  35 now=     464 end=        468       463       471 U=    15.33 T=   65.4 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  98. x2= 133. y1= -2.13 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .992993 cc2=  .825828 lx=  6.15388 if=  98 il= 133 6/3/2020   n=  35 now=     464 end=        468       463       471 U=    15.33 T=   65.4 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  98. x2= 133. y1= -2.13 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   101 5/2/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .991862 cc2=  .822831 lx=  6.14988 if=  99 il= 133 6/3/2020   n=  34 now=     464 end=        468       463       471 U=    15.17 T=   66.1 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  99. x2= 133. y1= -2.17 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .822831 lx=  6.04988 if=  99 il= 133 6/3/2020   n=  34 now=     464 end=        468       463       471 U=    15.17 T=   66.1 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1=  99. x2= 133. y1= -2.17 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   101 5/2/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .991312 cc2=  .819814 lx=  6.15988 if= 100 il= 133 6/3/2020   n=  33 now=     464 end=        473       463       471 U=    20.31 T=   55.6 p1=   1.9 p2=    98.1 ed=   103 5/4/2020    x1= 100. x2= 133. y1= -2.18 y2= -3.81 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .819814 lx=  6.06088 if= 100 il= 133 6/3/2020   n=  33 now=     464 end=        473       463       471 U=    20.31 T=   55.6 p1=   1.9 p2=    98.1 ed=   103 5/4/2020    x1= 100. x2= 133. y1= -2.18 y2= -3.81 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      473     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .990527 cc2=  .816450 lx=  6.15988 if= 101 il= 133 6/3/2020   n=  32 now=     464 end=        473       463       471 U=    20.23 T=   55.9 p1=   1.9 p2=    98.1 ed=   103 5/4/2020    x1= 101. x2= 133. y1= -2.23 y2= -3.81 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .816450 lx=  6.06188 if= 101 il= 133 6/3/2020   n=  32 now=     464 end=        473       463       471 U=    20.23 T=   55.9 p1=   1.9 p2=    98.1 ed=   103 5/4/2020    x1= 101. x2= 133. y1= -2.23 y2= -3.81 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      473     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .989697 cc2=  .812920 lx=  6.15988 if= 102 il= 133 6/3/2020   n=  31 now=     464 end=        473       463       471 U=    20.79 T=   53.8 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 102. x2= 133. y1= -2.32 y2= -3.81 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .812920 lx=  6.06788 if= 102 il= 133 6/3/2020   n=  31 now=     464 end=        473       463       471 U=    20.79 T=   53.8 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 102. x2= 133. y1= -2.32 y2= -3.81 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      473     463      471    70   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .988660 cc2=  .809055 lx=  6.15988 if= 103 il= 133 6/3/2020   n=  30 now=     464 end=        473       463       471 U=    20.45 T=   55.1 p1=   1.9 p2=    98.1 ed=   103 5/4/2020    x1= 103. x2= 133. y1= -2.34 y2= -3.81 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .809055 lx=  6.07688 if= 103 il= 133 6/3/2020   n=  30 now=     464 end=        473       463       471 U=    20.45 T=   55.1 p1=   1.9 p2=    98.1 ed=   103 5/4/2020    x1= 103. x2= 133. y1= -2.34 y2= -3.81 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      473     463      471    70   103 5/4/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .987557 cc2=  .804983 lx=  6.15988 if= 104 il= 133 6/3/2020   n=  29 now=     464 end=        473       463       471 U=    20.83 T=   53.6 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 104. x2= 133. y1= -2.42 y2= -3.81 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1= 1.000000 cc2=  .804983 lx=  6.08088 if= 104 il= 133 6/3/2020   n=  29 now=     464 end=        473       463       471 U=    20.83 T=   53.6 p1=   1.9 p2=    98.1 ed=   102 5/3/2020    x1= 104. x2= 133. y1= -2.42 y2= -3.81 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      473     463      471    70   102 5/3/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .986354 cc2=  .800659 lx=  6.14988 if= 105 il= 133 6/3/2020   n=  28 now=     464 end=        468       463       471 U=    16.00 T=   62.4 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1= 105. x2= 133. y1= -2.66 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .986733 cc2=  .800659 lx=  6.15388 if= 105 il= 133 6/3/2020   n=  28 now=     464 end=        468       463       471 U=    16.00 T=   62.4 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1= 105. x2= 133. y1= -2.66 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   100 5/1/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .985645 cc2=  .796662 lx=  6.14988 if= 106 il= 133 6/3/2020   n=  27 now=     464 end=        468       463       471 U=    15.73 T=   63.6 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1= 106. x2= 133. y1= -2.69 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .985804 cc2=  .796662 lx=  6.15188 if= 106 il= 133 6/3/2020   n=  27 now=     464 end=        468       463       471 U=    15.73 T=   63.6 p1=    .9 p2=    99.1 ed=   100 5/1/2020    x1= 106. x2= 133. y1= -2.69 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   100 5/1/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .984559 cc2=  .792109 lx=  6.14988 if= 107 il= 133 6/3/2020   n=  26 now=     464 end=        468       463       471 U=    15.15 T=   66.2 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1= 107. x2= 133. y1= -2.69 y2= -4.41 BEST
AAA2     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .985427 cc2=  .792109 lx=  6.13288 if= 107 il= 133 6/3/2020   n=  26 now=     464 end=        468       463       471 U=    15.15 T=   66.2 p1=    .9 p2=    99.1 ed=   101 5/2/2020    x1= 107. x2= 133. y1= -2.69 y2= -4.41 BEST
GP: Deaths    Italy_P.A._Trento_P_A_Trento 6/3/2020        133     464      468     463      471    70   101 5/2/2020  
AAA1     1 Italy_P.A._Trento_P_A_Trento Deaths    cc1=  .980702 cc2=  .780702 lx=  6.14988 if= 109 il= 133 6/3/2020   n=  24 now=     464 end=        468       463       471 U=    14.90 T=   67.3 p1=    .9 p2=    99.1 ed=   102 5/3/2020    x1= 109. x2= 133. y1= -2.80 y2= -4.41 BEST
