TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7851.00000        8.96840
TAB:  Italy_Lazio Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Lazio Deaths    cc1=  .999075 cc2=  .857653 lx=  6.15918 if=  44 il=  93 4/24/2020  n=  49 now=     766 end=        473       384       466 U=    14.51 T=   70.4 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  44. x2=  93. y1=  1.82 y2= -1.56 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      473     384      466    14   104 5/5/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999022 cc2=  .856165 lx=  6.16118 if=  45 il=  93 4/24/2020  n=  48 now=     766 end=        473       384       466 U=    14.22 T=   70.8 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  45. x2=  93. y1=  1.82 y2= -1.56 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999022 cc2=  .856165 lx=  6.16018 if=  45 il=  93 4/24/2020  n=  48 now=     766 end=        473       384       466 U=    14.22 T=   70.8 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  45. x2=  93. y1=  1.82 y2= -1.56 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      473     384      466    14   104 5/5/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999068 cc2=  .854730 lx=  6.17118 if=  46 il=  93 4/24/2020  n=  47 now=     766 end=        478       384       466 U=    14.99 T=   70.3 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  46. x2=  93. y1=  1.62 y2= -1.51 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999069 cc2=  .854730 lx=  6.16718 if=  46 il=  93 4/24/2020  n=  47 now=     766 end=        478       384       466 U=    14.99 T=   70.3 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  46. x2=  93. y1=  1.62 y2= -1.51 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      478     384      466    14   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999017 cc2=  .853152 lx=  6.16118 if=  47 il=  93 4/24/2020  n=  46 now=     766 end=        473       384       466 U=    14.97 T=   69.7 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  47. x2=  93. y1=  1.52 y2= -1.56 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999020 cc2=  .853152 lx=  6.16518 if=  47 il=  93 4/24/2020  n=  46 now=     766 end=        473       384       466 U=    14.97 T=   69.7 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  47. x2=  93. y1=  1.52 y2= -1.56 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      473     384      466    14   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999034 cc2=  .851592 lx=  6.16118 if=  48 il=  93 4/24/2020  n=  45 now=     766 end=        473       384       466 U=    14.84 T=   69.9 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  48. x2=  93. y1=  1.47 y2= -1.56 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999034 cc2=  .851592 lx=  6.16118 if=  48 il=  93 4/24/2020  n=  45 now=     766 end=        473       384       466 U=    14.84 T=   69.9 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  48. x2=  93. y1=  1.47 y2= -1.56 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      473     384      466    14   104 5/5/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999014 cc2=  .849943 lx=  6.16118 if=  49 il=  93 4/24/2020  n=  44 now=     766 end=        473       384       466 U=    14.51 T=   70.4 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  49. x2=  93. y1=  1.47 y2= -1.56 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999016 cc2=  .849943 lx=  6.15718 if=  49 il=  93 4/24/2020  n=  44 now=     766 end=        473       384       466 U=    14.51 T=   70.4 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  49. x2=  93. y1=  1.47 y2= -1.56 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      473     384      466    14   104 5/5/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998946 cc2=  .848191 lx=  6.16118 if=  50 il=  93 4/24/2020  n=  43 now=     766 end=        473       384       466 U=    14.65 T=   70.2 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  50. x2=  93. y1=  1.38 y2= -1.56 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998948 cc2=  .848191 lx=  6.15718 if=  50 il=  93 4/24/2020  n=  43 now=     766 end=        473       384       466 U=    14.65 T=   70.2 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  50. x2=  93. y1=  1.38 y2= -1.56 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      473     384      466    14   104 5/5/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998880 cc2=  .846381 lx=  6.15118 if=  51 il=  93 4/24/2020  n=  42 now=     766 end=        469       384       466 U=    14.34 T=   70.0 p1= -38.8 p2=   163.3 ed=   103 5/4/2020    x1=  51. x2=  93. y1=  1.32 y2= -1.61 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998883 cc2=  .846381 lx=  6.15618 if=  51 il=  93 4/24/2020  n=  42 now=     766 end=        469       384       466 U=    14.34 T=   70.0 p1= -38.8 p2=   163.3 ed=   103 5/4/2020    x1=  51. x2=  93. y1=  1.32 y2= -1.61 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      469     384      466    14   103 5/4/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998802 cc2=  .844498 lx=  6.15118 if=  52 il=  93 4/24/2020  n=  41 now=     766 end=        469       384       466 U=    14.22 T=   70.2 p1= -38.8 p2=   163.3 ed=   103 5/4/2020    x1=  52. x2=  93. y1=  1.28 y2= -1.61 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998804 cc2=  .844498 lx=  6.15518 if=  52 il=  93 4/24/2020  n=  41 now=     766 end=        469       384       466 U=    14.22 T=   70.2 p1= -38.8 p2=   163.3 ed=   103 5/4/2020    x1=  52. x2=  93. y1=  1.28 y2= -1.61 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      469     384      466    14   103 5/4/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998713 cc2=  .842539 lx=  6.15118 if=  53 il=  93 4/24/2020  n=  40 now=     766 end=        469       384       466 U=    14.16 T=   70.2 p1= -38.8 p2=   163.3 ed=   103 5/4/2020    x1=  53. x2=  93. y1=  1.22 y2= -1.61 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998716 cc2=  .842539 lx=  6.15618 if=  53 il=  93 4/24/2020  n=  40 now=     766 end=        469       384       466 U=    14.16 T=   70.2 p1= -38.8 p2=   163.3 ed=   103 5/4/2020    x1=  53. x2=  93. y1=  1.22 y2= -1.61 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      469     384      466    14   103 5/4/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998626 cc2=  .840512 lx=  6.16118 if=  54 il=  93 4/24/2020  n=  39 now=     766 end=        473       384       466 U=    14.30 T=   70.7 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  54. x2=  93. y1=  1.17 y2= -1.56 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998627 cc2=  .840512 lx=  6.15818 if=  54 il=  93 4/24/2020  n=  39 now=     766 end=        473       384       466 U=    14.30 T=   70.7 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  54. x2=  93. y1=  1.17 y2= -1.56 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      473     384      466    14   104 5/5/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998522 cc2=  .836300 lx=  6.17118 if=  56 il=  93 4/24/2020  n=  37 now=     766 end=        478       384       466 U=    14.76 T=   70.7 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  56. x2=  93. y1=  1.00 y2= -1.51 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998523 cc2=  .836300 lx=  6.16818 if=  56 il=  93 4/24/2020  n=  37 now=     766 end=        478       384       466 U=    14.76 T=   70.7 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  56. x2=  93. y1=  1.00 y2= -1.51 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      478     384      466    14   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998405 cc2=  .834006 lx=  6.17118 if=  57 il=  93 4/24/2020  n=  36 now=     766 end=        478       384       466 U=    14.75 T=   70.7 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  57. x2=  93. y1=   .93 y2= -1.51 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998406 cc2=  .834006 lx=  6.16918 if=  57 il=  93 4/24/2020  n=  36 now=     766 end=        478       384       466 U=    14.75 T=   70.7 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  57. x2=  93. y1=   .93 y2= -1.51 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      478     384      466    14   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998278 cc2=  .831612 lx=  6.17118 if=  58 il=  93 4/24/2020  n=  35 now=     766 end=        478       384       466 U=    14.64 T=   70.9 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  58. x2=  93. y1=   .88 y2= -1.51 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998278 cc2=  .831612 lx=  6.17118 if=  58 il=  93 4/24/2020  n=  35 now=     766 end=        478       384       466 U=    14.64 T=   70.9 p1= -37.6 p2=   160.3 ed=   105 5/6/2020    x1=  58. x2=  93. y1=   .88 y2= -1.51 BEST
GP: Deaths    Italy_Lazio 4/24/2020        93     766      478     384      466    14   105 5/6/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998172 cc2=  .829141 lx=  6.18118 if=  59 il=  93 4/24/2020  n=  34 now=     766 end=        483       384       466 U=    14.87 T=   71.2 p1= -36.9 p2=   158.6 ed=   106 5/7/2020    x1=  59. x2=  93. y1=   .82 y2= -1.47     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      483     384      466    14   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998089 cc2=  .826590 lx=  6.18118 if=  60 il=  93 4/24/2020  n=  33 now=     766 end=        483       384       466 U=    14.60 T=   71.6 p1= -36.9 p2=   158.6 ed=   106 5/7/2020    x1=  60. x2=  93. y1=   .79 y2= -1.47     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      483     384      466    14   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998335 cc2=  .824257 lx=  6.20118 if=  61 il=  93 4/24/2020  n=  32 now=     766 end=        493       384       466 U=    15.20 T=   72.0 p1= -35.6 p2=   155.4 ed=   107 5/8/2020    x1=  61. x2=  93. y1=   .72 y2= -1.38     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      493     384      466    14   107 5/8/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998720 cc2=  .821943 lx=  6.23118 if=  62 il=  93 4/24/2020  n=  31 now=     766 end=        508       384       466 U=    16.44 T=   72.1 p1= -33.7 p2=   150.8 ed=   110 5/11/2020   x1=  62. x2=  93. y1=   .61 y2= -1.27     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      508     384      466    14   110 5/11/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998805 cc2=  .819199 lx=  6.25118 if=  63 il=  93 4/24/2020  n=  30 now=     766 end=        518       384       466 U=    17.33 T=   72.2 p1= -32.4 p2=   147.9 ed=   113 5/14/2020   x1=  63. x2=  93. y1=   .53 y2= -1.20     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      518     384      466    14   113 5/14/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998741 cc2=  .816167 lx=  6.26118 if=  64 il=  93 4/24/2020  n=  29 now=     766 end=        523       384       466 U=    17.70 T=   72.3 p1= -31.7 p2=   146.5 ed=   114 5/15/2020   x1=  64. x2=  93. y1=   .47 y2= -1.17     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      523     384      466    14   114 5/15/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998655 cc2=  .812959 lx=  6.27118 if=  65 il=  93 4/24/2020  n=  28 now=     766 end=        529       384       466 U=    18.14 T=   72.4 p1= -30.9 p2=   144.8 ed=   115 5/16/2020   x1=  65. x2=  93. y1=   .41 y2= -1.14     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      529     384      466    14   115 5/16/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998523 cc2=  .809541 lx=  6.27118 if=  66 il=  93 4/24/2020  n=  27 now=     766 end=        529       384       466 U=    17.88 T=   72.7 p1= -30.9 p2=   144.8 ed=   114 5/15/2020   x1=  66. x2=  93. y1=   .37 y2= -1.14     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      529     384      466    14   114 5/15/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998586 cc2=  .802470 lx=  6.33118 if=  68 il=  93 4/24/2020  n=  25 now=     766 end=        561       384       466 U=    20.09 T=   73.6 p1= -26.8 p2=   136.5 ed=   121 5/22/2020   x1=  68. x2=  93. y1=   .28 y2=  -.97     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      561     384      466    14   121 5/22/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998526 cc2=  .798526 lx=  6.36118 if=  69 il=  93 4/24/2020  n=  24 now=     766 end=        578       384       466 U=    21.20 T=   74.1 p1= -24.5 p2=   132.5 ed=   124 5/25/2020   x1=  69. x2=  93. y1=   .24 y2=  -.89     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      578     384      466    14   124 5/25/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998429 cc2=  .794305 lx=  6.38118 if=  70 il=  93 4/24/2020  n=  23 now=     766 end=        590       384       466 U=    21.56 T=   74.8 p1= -23.0 p2=   129.8 ed=   125 5/26/2020   x1=  70. x2=  93. y1=   .22 y2=  -.84     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      590     384      466    14   125 5/26/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998729 cc2=  .790215 lx=  6.47118 if=  71 il=  93 4/24/2020  n=  22 now=     766 end=        646       384       466 U=    25.09 T=   76.6 p1= -15.7 p2=   118.6 ed=   135 6/5/2020    x1=  71. x2=  93. y1=   .22 y2=  -.65     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      646     384      466    14   135 6/5/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .998769 cc2=  .785568 lx=  6.56118 if=  72 il=  93 4/24/2020  n=  21 now=     766 end=        707       384       466 U=    28.74 T=   78.8 p1=  -7.7 p2=   108.3 ed=   146 6/16/2020   x1=  72. x2=  93. y1=   .24 y2=  -.49     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      707     384      466    14   146 6/16/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998618 cc2=  .780400 lx=  6.60118 if=  73 il=  93 4/24/2020  n=  20 now=     766 end=        735       384       466 U=    30.83 T=   79.7 p1=  -4.0 p2=   104.2 ed=   152 6/22/2020   x1=  73. x2=  93. y1=   .22 y2=  -.43     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      735     384      466    14   152 6/22/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998449 cc2=  .774842 lx=  6.55118 if=  74 il=  93 4/24/2020  n=  19 now=     766 end=        700       384       466 U=    28.78 T=   78.3 p1=  -8.6 p2=   109.4 ed=   146 6/16/2020   x1=  74. x2=  93. y1=   .15 y2=  -.51     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      700     384      466    14   146 6/16/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .998204 cc2=  .768788 lx=  6.53118 if=  75 il=  93 4/24/2020  n=  18 now=     766 end=        686       384       466 U=    28.27 T=   77.6 p1= -10.4 p2=   111.7 ed=   144 6/14/2020   x1=  75. x2=  93. y1=   .09 y2=  -.54     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      686     384      466    14   144 6/14/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .997989 cc2=  .762287 lx=  6.47118 if=  76 il=  93 4/24/2020  n=  17 now=     766 end=        646       384       466 U=    26.08 T=   76.0 p1= -15.7 p2=   118.6 ed=   137 6/7/2020    x1=  76. x2=  93. y1=   .00 y2=  -.65     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      646     384      466    14   137 6/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .997844 cc2=  .755308 lx=  6.39118 if=  77 il=  93 4/24/2020  n=  16 now=     766 end=        596       384       466 U=    22.61 T=   74.5 p1= -22.2 p2=   128.5 ed=   127 5/28/2020   x1=  77. x2=  93. y1=  -.11 y2=  -.82     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      596     384      466    14   127 5/28/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .996530 cc2=  .729269 lx=  6.27118 if=  80 il=  93 4/24/2020  n=  13 now=     766 end=        529       384       466 U=    17.94 T=   72.6 p1= -30.9 p2=   144.8 ed=   114 5/15/2020   x1=  80. x2=  93. y1=  -.41 y2= -1.14     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      529     384      466    14   114 5/15/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .996283 cc2=  .718933 lx=  6.21118 if=  81 il=  93 4/24/2020  n=  12 now=     766 end=        498       384       466 U=    15.00 T=   72.8 p1= -35.0 p2=   153.8 ed=   108 5/9/2020    x1=  81. x2=  93. y1=  -.54 y2= -1.35     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      498     384      466    14   108 5/9/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .994911 cc2=  .693399 lx=  6.31118 if=  83 il=  93 4/24/2020  n=  10 now=     766 end=        550       384       466 U=    19.17 T=   73.4 p1= -28.2 p2=   139.3 ed=   118 5/19/2020   x1=  83. x2=  93. y1=  -.50 y2= -1.02     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      550     384      466    14   118 5/19/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .993222 cc2=  .676994 lx=  6.33118 if=  84 il=  93 4/24/2020  n=   9 now=     766 end=        561       384       466 U=    20.41 T=   73.3 p1= -26.8 p2=   136.5 ed=   121 5/22/2020   x1=  84. x2=  93. y1=  -.53 y2=  -.97     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      561     384      466    14   121 5/22/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .990952 cc2=  .657619 lx=  6.25118 if=  85 il=  93 4/24/2020  n=   8 now=     766 end=        518       384       466 U=    16.00 T=   73.8 p1= -32.4 p2=   147.9 ed=   111 5/12/2020   x1=  85. x2=  93. y1=  -.70 y2= -1.20     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      518     384      466    14   111 5/12/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .989541 cc2=  .635987 lx=  8.64118 if=  86 il=  93 4/24/2020  n=   7 now=     766 end=       5660       384       466 U=   132.90 T=  224.5 p1= 638.9 p2=    13.5 ed=   538 7/13/2021   x1=  86. x2=  93. y1=  1.04 y2=   .99     
GP: Deaths    Italy_Lazio 4/24/2020        93     766    -         384      466    14   538 7/13/2021 
AAA2     1 Italy_Lazio Deaths    cc1=  .986989 cc2=  .609025 lx=  6.31118 if=  87 il=  93 4/24/2020  n=   6 now=     766 end=        550       384       466 U=    20.63 T=   72.0 p1= -28.2 p2=   139.3 ed=   120 5/21/2020   x1=  87. x2=  93. y1=  -.73 y2= -1.02     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      550     384      466    14   120 5/21/2020 
AAA2     1 Italy_Lazio Deaths    cc1=  .994595 cc2=  .586347 lx=  6.06118 if=  88 il=  93 4/24/2020  n=   5 now=     766 end=        428       384       466 U=     6.85 T=   77.9 p1= -44.1 p2=   179.0 ed=    94 4/25/2020   x1=  88. x2=  93. y1= -1.47 y2= -2.20     
GP: Deaths    Italy_Lazio 4/24/2020        93     766      428     384      466    14    94 4/25/2020 
AAA1     1 Italy_Lazio Deaths    cc1=  .999120 cc2=  .859092 lx=  6.16118 if=  44 il=  94 4/25/2020  n=  50 now=     766 end=        473       387       472 U=    14.65 T=   70.6 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  44. x2=  94. y1=  1.82 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999121 cc2=  .859092 lx=  6.16218 if=  44 il=  94 4/25/2020  n=  50 now=     766 end=        473       387       472 U=    14.65 T=   70.6 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  44. x2=  94. y1=  1.82 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999071 cc2=  .857649 lx=  6.16118 if=  45 il=  94 4/25/2020  n=  49 now=     766 end=        473       387       472 U=    14.35 T=   71.1 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  45. x2=  94. y1=  1.82 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999072 cc2=  .857649 lx=  6.16418 if=  45 il=  94 4/25/2020  n=  49 now=     766 end=        473       387       472 U=    14.35 T=   71.1 p1= -38.3 p2=   161.9 ed=   104 5/5/2020    x1=  45. x2=  94. y1=  1.82 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   104 5/5/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .999120 cc2=  .856263 lx=  6.17118 if=  46 il=  94 4/25/2020  n=  48 now=     766 end=        478       387       472 U=    15.14 T=   70.6 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  46. x2=  94. y1=  1.62 y2= -1.55     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      478     387      472     9   106 5/7/2020  
AAA2     1 Italy_Lazio Deaths    cc1=  .999073 cc2=  .854735 lx=  6.17118 if=  47 il=  94 4/25/2020  n=  47 now=     766 end=        478       387       472 U=    15.33 T=   70.3 p1= -37.6 p2=   160.3 ed=   106 5/7/2020    x1=  47. x2=  94. y1=  1.52 y2= -1.55     
GP: Deaths    Italy_Lazio 4/25/2020        94     766      478     387      472     9   106 5/7/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999084 cc2=  .853219 lx=  6.16118 if=  48 il=  94 4/25/2020  n=  46 now=     766 end=        473       387       472 U=    14.98 T=   70.1 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  48. x2=  94. y1=  1.47 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999085 cc2=  .853219 lx=  6.16418 if=  48 il=  94 4/25/2020  n=  46 now=     766 end=        473       387       472 U=    14.98 T=   70.1 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  48. x2=  94. y1=  1.47 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999068 cc2=  .851626 lx=  6.16118 if=  49 il=  94 4/25/2020  n=  45 now=     766 end=        473       387       472 U=    14.66 T=   70.6 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  49. x2=  94. y1=  1.47 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999068 cc2=  .851626 lx=  6.16118 if=  49 il=  94 4/25/2020  n=  45 now=     766 end=        473       387       472 U=    14.66 T=   70.6 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  49. x2=  94. y1=  1.47 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .999005 cc2=  .849934 lx=  6.16118 if=  50 il=  94 4/25/2020  n=  44 now=     766 end=        473       387       472 U=    14.80 T=   70.4 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  50. x2=  94. y1=  1.38 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .999005 cc2=  .849934 lx=  6.16118 if=  50 il=  94 4/25/2020  n=  44 now=     766 end=        473       387       472 U=    14.80 T=   70.4 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  50. x2=  94. y1=  1.38 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998944 cc2=  .848188 lx=  6.16118 if=  51 il=  94 4/25/2020  n=  43 now=     766 end=        473       387       472 U=    14.72 T=   70.5 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  51. x2=  94. y1=  1.33 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998944 cc2=  .848188 lx=  6.16018 if=  51 il=  94 4/25/2020  n=  43 now=     766 end=        473       387       472 U=    14.72 T=   70.5 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  51. x2=  94. y1=  1.33 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998870 cc2=  .846371 lx=  6.16118 if=  52 il=  94 4/25/2020  n=  42 now=     766 end=        473       387       472 U=    14.61 T=   70.7 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  52. x2=  94. y1=  1.28 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998870 cc2=  .846371 lx=  6.15918 if=  52 il=  94 4/25/2020  n=  42 now=     766 end=        473       387       472 U=    14.61 T=   70.7 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  52. x2=  94. y1=  1.28 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998790 cc2=  .844487 lx=  6.16118 if=  53 il=  94 4/25/2020  n=  41 now=     766 end=        473       387       472 U=    14.56 T=   70.8 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  53. x2=  94. y1=  1.22 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998791 cc2=  .844487 lx=  6.16018 if=  53 il=  94 4/25/2020  n=  41 now=     766 end=        473       387       472 U=    14.56 T=   70.8 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  53. x2=  94. y1=  1.22 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
AAA1     1 Italy_Lazio Deaths    cc1=  .998710 cc2=  .842536 lx=  6.16118 if=  54 il=  94 4/25/2020  n=  40 now=     766 end=        473       387       472 U=    14.47 T=   70.9 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  54. x2=  94. y1=  1.17 y2= -1.60 BEST
AAA2     1 Italy_Lazio Deaths    cc1=  .998710 cc2=  .842536 lx=  6.16218 if=  54 il=  94 4/25/2020  n=  40 now=     766 end=        473       387       472 U=    14.47 T=   70.9 p1= -38.3 p2=   161.9 ed=   105 5/6/2020    x1=  54. x2=  94. y1=  1.17 y2= -1.60 BEST
GP: Deaths    Italy_Lazio 4/25/2020        94     766      473     387      472     9   105 5/6/2020  
