TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020         712.00000        6.56808
TAB:  Diamond_Princess Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Diamond_Princess 2/20/2020        29     712    -         634      775     1    64 3/26/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .993741 cc2=  .640188 lx=  7.03808 if=  22 il=  29 2/20/2020  n=   7 now=     712 end=       1139       634       775 U=     6.02 T=   25.8 p1=  60.0 p2=    62.5 ed=    39 3/1/2020    x1=  22. x2=  29. y1=   .63 y2=  -.53     
GP: Confirmed Diamond_Princess 2/20/2020        29     712     1139     634      775     1    39 3/1/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .992966 cc2=  .615001 lx=  6.79808 if=  23 il=  29 2/20/2020  n=   6 now=     712 end=        896       634       775 U=     4.26 T=   24.5 p1=  25.8 p2=    79.5 ed=    34 2/25/2020   x1=  23. x2=  29. y1=   .35 y2= -1.06     
GP: Confirmed Diamond_Princess 2/20/2020        29     712      896     634      775     1    34 2/25/2020 
AAA1     1 Diamond_Princess Confirmed cc1=  .990843 cc2=  .582594 lx=  6.64808 if=  24 il=  29 2/20/2020  n=   5 now=     712 end=        771       634       775 U=     3.08 T=   24.0 p1=   8.3 p2=    92.3 ed=    31 2/22/2020   x1=  24. x2=  29. y1=   .00 y2= -1.63 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .990843 cc2=  .582594 lx=  6.64808 if=  24 il=  29 2/20/2020  n=   5 now=     712 end=        771       634       775 U=     3.08 T=   24.0 p1=   8.3 p2=    92.3 ed=    31 2/22/2020   x1=  24. x2=  29. y1=   .00 y2= -1.63 BEST
GP: Confirmed Diamond_Princess 2/20/2020        29     712      771     634      775     1    31 2/22/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .987456 cc2=  .729257 lx=  8.44808 if=  16 il=  30 2/21/2020  n=  14 now=     712 end=       4666       634       644 U=    18.04 T=   42.5 p1= 555.3 p2=    15.3 ed=    85 4/16/2020   x1=  16. x2=  30. y1=  1.47 y2=   .69     
GP: Confirmed Diamond_Princess 2/21/2020        30     712    -         634      644     1    85 4/16/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .986897 cc2=  .719636 lx=  7.90808 if=  17 il=  30 2/21/2020  n=  13 now=     712 end=       2719       634       644 U=    13.56 T=   35.1 p1= 281.9 p2=    26.2 ed=    67 3/29/2020   x1=  17. x2=  30. y1=  1.33 y2=   .38     
GP: Confirmed Diamond_Princess 2/21/2020        30     712    -         634      644     1    67 3/29/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .983889 cc2=  .706539 lx=  7.69808 if=  18 il=  30 2/21/2020  n=  12 now=     712 end=       2204       634       644 U=    11.49 T=   32.5 p1= 209.6 p2=    32.3 ed=    59 3/21/2020   x1=  18. x2=  30. y1=  1.26 y2=   .22     
GP: Confirmed Diamond_Princess 2/21/2020        30     712    -         634      644     1    59 3/21/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .981590 cc2=  .692915 lx=  8.56808 if=  19 il=  30 2/21/2020  n=  11 now=     712 end=       5261       634       644 U=    20.05 T=   45.0 p1= 638.9 p2=    13.5 ed=    92 4/23/2020   x1=  19. x2=  30. y1=  1.30 y2=   .75     
GP: Confirmed Diamond_Princess 2/21/2020        30     712    -         634      644     1    92 4/23/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .980777 cc2=  .679266 lx=  7.98808 if=  20 il=  30 2/21/2020  n=  10 now=     712 end=       2945       634       644 U=    15.37 T=   36.6 p1= 313.6 p2=    24.2 ed=    72 4/3/2020    x1=  20. x2=  30. y1=  1.08 y2=   .43     
GP: Confirmed Diamond_Princess 2/21/2020        30     712    -         634      644     1    72 4/3/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .981784 cc2=  .665556 lx=  6.99808 if=  21 il=  30 2/21/2020  n=   9 now=     712 end=       1094       634       644 U=     7.43 T=   25.5 p1=  53.7 p2=    65.1 ed=    43 3/5/2020    x1=  21. x2=  30. y1=   .61 y2=  -.61     
GP: Confirmed Diamond_Princess 2/21/2020        30     712     1094     634      644     1    43 3/5/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .984346 cc2=  .651012 lx=  6.70808 if=  22 il=  30 2/21/2020  n=   8 now=     712 end=        818       634       644 U=     4.45 T=   23.9 p1=  14.9 p2=    87.0 ed=    34 2/25/2020   x1=  22. x2=  30. y1=   .43 y2= -1.36     
GP: Confirmed Diamond_Princess 2/21/2020        30     712      818     634      644     1    34 2/25/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .981261 cc2=  .627708 lx=  6.58808 if=  23 il=  30 2/21/2020  n=   7 now=     712 end=        726       634       644 U=     3.21 T=   23.6 p1=   2.0 p2=    98.1 ed=    31 2/22/2020   x1=  23. x2=  30. y1=   .19 y2= -1.99     
GP: Confirmed Diamond_Princess 2/21/2020        30     712      726     634      644     1    31 2/22/2020 
AAA1     1 Diamond_Princess Confirmed cc1=  .973827 cc2=  .565579 lx=  6.45808 if=  25 il=  30 2/21/2020  n=   5 now=     712 end=        637       634       644 U=     1.09 T=   24.4 p1= -10.5 p2=   111.8 ed=    26 2/17/2020   x1=  25. x2=  30. y1=  -.53 y2= -5.11 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .994632 cc2=  .565579 lx=  6.43108 if=  25 il=  30 2/21/2020  n=   5 now=     712 end=        637       634       644 U=     1.09 T=   24.4 p1= -10.5 p2=   111.8 ed=    26 2/17/2020   x1=  25. x2=  30. y1=  -.53 y2= -5.11 BEST
GP: Confirmed Diamond_Princess 2/21/2020        30     712      637     634      644     1    26 2/17/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .984388 cc2=  .734388 lx=  7.81808 if=  16 il=  31 2/22/2020  n=  15 now=     712 end=       2485       634       636 U=    15.02 T=   35.7 p1= 249.0 p2=    28.7 ed=    71 4/2/2020    x1=  16. x2=  31. y1=  1.31 y2=   .31     
GP: Confirmed Diamond_Princess 2/22/2020        31     712    -         634      636     2    71 4/2/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .983239 cc2=  .725040 lx=  7.45808 if=  17 il=  31 2/22/2020  n=  14 now=     712 end=       1733       634       636 U=    11.65 T=   31.1 p1= 143.4 p2=    41.1 ed=    58 3/20/2020   x1=  17. x2=  31. y1=  1.21 y2=   .01     
GP: Confirmed Diamond_Princess 2/22/2020        31     712     1733     634      636     2    58 3/20/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .979785 cc2=  .712524 lx=  7.27808 if=  18 il=  31 2/22/2020  n=  13 now=     712 end=       1448       634       636 U=     9.78 T=   29.1 p1= 103.4 p2=    49.2 ed=    52 3/14/2020   x1=  18. x2=  31. y1=  1.14 y2=  -.19     
GP: Confirmed Diamond_Princess 2/22/2020        31     712     1448     634      636     2    52 3/14/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .975452 cc2=  .698102 lx=  8.07808 if=  19 il=  31 2/22/2020  n=  12 now=     712 end=       3223       634       636 U=    17.95 T=   39.7 p1= 352.7 p2=    22.1 ed=    82 4/13/2020   x1=  19. x2=  31. y1=  1.15 y2=   .49     
GP: Confirmed Diamond_Princess 2/22/2020        31     712    -         634      636     2    82 4/13/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .973495 cc2=  .684820 lx=  7.00808 if=  20 il=  31 2/22/2020  n=  11 now=     712 end=       1105       634       636 U=     8.71 T=   25.9 p1=  55.2 p2=    64.4 ed=    46 3/8/2020    x1=  20. x2=  31. y1=   .68 y2=  -.59     
GP: Confirmed Diamond_Princess 2/22/2020        31     712     1105     634      636     2    46 3/8/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .973075 cc2=  .671564 lx=  6.69808 if=  21 il=  31 2/22/2020  n=  10 now=     712 end=        810       634       636 U=     5.47 T=   23.3 p1=  13.8 p2=    87.9 ed=    36 2/27/2020   x1=  21. x2=  31. y1=   .43 y2= -1.40     
GP: Confirmed Diamond_Princess 2/22/2020        31     712      810     634      636     2    36 2/27/2020 
AAA1     1 Diamond_Princess Confirmed cc1=  .954908 cc2=  .576944 lx=  6.45808 if=  25 il=  31 2/22/2020  n=   6 now=     712 end=        637       634       636 U=     1.31 T=   24.3 p1= -10.5 p2=   111.8 ed=    27 2/18/2020   x1=  25. x2=  31. y1=  -.53 y2= -5.11 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .994632 cc2=  .576944 lx=  6.43108 if=  25 il=  31 2/22/2020  n=   6 now=     712 end=        637       634       636 U=     1.31 T=   24.3 p1= -10.5 p2=   111.8 ed=    27 2/18/2020   x1=  25. x2=  31. y1=  -.53 y2= -5.11 BEST
GP: Confirmed Diamond_Princess 2/22/2020        31     712      637     634      636     2    27 2/18/2020 
AAA1     1 Diamond_Princess Confirmed cc1=  .931344 cc2=  .523096 lx=  6.45808 if=  26 il=  31 2/22/2020  n=   5 now=     712 end=        637       634       636 U=     1.24 T=   24.7 p1= -10.5 p2=   111.8 ed=    27 2/18/2020   x1=  26. x2=  31. y1= -1.08 y2= -5.11 BEST
AAA2     1 Diamond_Princess Confirmed cc1= 1.000000 cc2=  .523096 lx=  6.36608 if=  26 il=  31 2/22/2020  n=   5 now=     712 end=        637       634       636 U=     1.24 T=   24.7 p1= -10.5 p2=   111.8 ed=    27 2/18/2020   x1=  26. x2=  31. y1= -1.08 y2= -5.11 BEST
GP: Confirmed Diamond_Princess 2/22/2020        31     712      637     634      636     2    27 2/18/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .984092 cc2=  .741556 lx=  7.32808 if=  16 il=  32 2/23/2020  n=  16 now=     712 end=       1522       691       764 U=    11.39 T=   29.3 p1= 113.8 p2=    46.8 ed=    56 3/18/2020   x1=  16. x2=  32. y1=  1.17 y2=  -.24     
GP: Confirmed Diamond_Princess 2/23/2020        32     712     1522     691      764     1    56 3/18/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .983423 cc2=  .733423 lx=  7.06808 if=  17 il=  32 2/23/2020  n=  15 now=     712 end=       1173       691       764 U=     8.72 T=   26.5 p1=  64.7 p2=    60.7 ed=    47 3/9/2020    x1=  17. x2=  32. y1=  1.08 y2=  -.63     
GP: Confirmed Diamond_Princess 2/23/2020        32     712     1173     691      764     1    47 3/9/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .980906 cc2=  .722707 lx=  6.91808 if=  18 il=  32 2/23/2020  n=  14 now=     712 end=       1010       691       764 U=     7.06 T=   25.2 p1=  41.9 p2=    70.5 ed=    41 3/3/2020    x1=  18. x2=  32. y1=  1.01 y2=  -.97     
GP: Confirmed Diamond_Princess 2/23/2020        32     712     1010     691      764     1    41 3/3/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .976544 cc2=  .709283 lx=  6.84808 if=  19 il=  32 2/23/2020  n=  13 now=     712 end=        942       691       764 U=     7.08 T=   23.7 p1=  32.3 p2=    75.6 ed=    40 3/2/2020    x1=  19. x2=  32. y1=   .66 y2= -1.17     
GP: Confirmed Diamond_Princess 2/23/2020        32     712      942     691      764     1    40 3/2/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .977635 cc2=  .700285 lx=  6.68808 if=  20 il=  32 2/23/2020  n=  12 now=     712 end=        802       691       764 U=     5.01 T=   22.5 p1=  12.6 p2=    88.8 ed=    34 2/25/2020   x1=  20. x2=  32. y1=   .50 y2= -1.90     
GP: Confirmed Diamond_Princess 2/23/2020        32     712      802     691      764     1    34 2/25/2020 
AAA1     1 Diamond_Princess Confirmed cc1=  .979169 cc2=  .690494 lx=  6.63808 if=  21 il=  32 2/23/2020  n=  11 now=     712 end=        763       691       764 U=     4.09 T=   22.6 p1=   7.2 p2=    93.3 ed=    32 2/23/2020   x1=  21. x2=  32. y1=   .39 y2= -2.30 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .979171 cc2=  .690494 lx=  6.64008 if=  21 il=  32 2/23/2020  n=  11 now=     712 end=        763       691       764 U=     4.09 T=   22.6 p1=   7.2 p2=    93.3 ed=    32 2/23/2020   x1=  21. x2=  32. y1=   .39 y2= -2.30 BEST
GP: Confirmed Diamond_Princess 2/23/2020        32     712      763     691      764     1    32 2/23/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .982936 cc2=  .747234 lx=  6.98808 if=  16 il=  33 2/24/2020  n=  17 now=     712 end=       1083       691       728 U=     9.16 T=   25.7 p1=  52.1 p2=    65.7 ed=    47 3/9/2020    x1=  16. x2=  33. y1=  1.06 y2=  -.80     
GP: Confirmed Diamond_Princess 2/24/2020        33     712     1083     691      728     2    47 3/9/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .982860 cc2=  .740324 lx=  6.81808 if=  17 il=  33 2/24/2020  n=  16 now=     712 end=        914       691       728 U=     7.05 T=   24.0 p1=  28.4 p2=    77.9 ed=    40 3/2/2020    x1=  17. x2=  33. y1=  1.00 y2= -1.27     
GP: Confirmed Diamond_Princess 2/24/2020        33     712      914     691      728     2    40 3/2/2020  
AAA2     1 Diamond_Princess Confirmed cc1=  .981411 cc2=  .731411 lx=  6.71808 if=  18 il=  33 2/24/2020  n=  15 now=     712 end=        827       691       728 U=     5.65 T=   23.3 p1=  16.2 p2=    86.1 ed=    36 2/27/2020   x1=  18. x2=  33. y1=   .94 y2= -1.72     
GP: Confirmed Diamond_Princess 2/24/2020        33     712      827     691      728     2    36 2/27/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .978331 cc2=  .720132 lx=  6.66808 if=  19 il=  33 2/24/2020  n=  14 now=     712 end=        786       691       728 U=     5.37 T=   22.0 p1=  10.4 p2=    90.6 ed=    34 2/25/2020   x1=  19. x2=  33. y1=   .57 y2= -2.04     
GP: Confirmed Diamond_Princess 2/24/2020        33     712      786     691      728     2    34 2/25/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .980274 cc2=  .713013 lx=  6.62808 if=  20 il=  33 2/24/2020  n=  13 now=     712 end=        756       691       728 U=     4.53 T=   22.1 p1=   6.2 p2=    94.2 ed=    32 2/23/2020   x1=  20. x2=  33. y1=   .46 y2= -2.41     
GP: Confirmed Diamond_Princess 2/24/2020        33     712      756     691      728     2    32 2/23/2020 
AAA2     1 Diamond_Princess Confirmed cc1=  .982051 cc2=  .704701 lx=  6.60808 if=  21 il=  33 2/24/2020  n=  12 now=     712 end=        741       691       728 U=     3.96 T=   22.5 p1=   4.1 p2=    96.1 ed=    31 2/22/2020   x1=  21. x2=  33. y1=   .37 y2= -2.66     
GP: Confirmed Diamond_Princess 2/24/2020        33     712      741     691      728     2    31 2/22/2020 
AAA1     1 Diamond_Princess Confirmed cc1=  .978762 cc2=  .677251 lx=  6.58808 if=  23 il=  33 2/24/2020  n=  10 now=     712 end=        726       691       728 U=     3.14 T=   23.6 p1=   2.0 p2=    98.1 ed=    30 2/21/2020   x1=  23. x2=  33. y1=   .19 y2= -3.00 BEST
AAA2     1 Diamond_Princess Confirmed cc1=  .978766 cc2=  .677251 lx=  6.58708 if=  23 il=  33 2/24/2020  n=  10 now=     712 end=        726       691       728 U=     3.14 T=   23.6 p1=   2.0 p2=    98.1 ed=    30 2/21/2020   x1=  23. x2=  33. y1=   .19 y2= -3.00 BEST
GP: Confirmed Diamond_Princess 2/24/2020        33     712      726     691      728     2    30 2/21/2020 
AAA1     1 Diamond_Princess Confirmed cc1=  .961088 cc2=  .627755 lx=  6.58808 if=  25 il=  33 2/24/2020  n=   8 now=     712 end=        726       691       728 U=     3.00 T=   24.0 p1=   2.0 p2=    98.1 ed=    31 2/22/2020   x1=  25. x2=  33. y1=  -.33 y2= -3.00 BEST
