TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8191.00000        9.01079
TAB:  Azerbaijan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Azerbaijan Deaths    cc1=  .982203 cc2=  .839346 lx=  6.58497 if=  88 il= 136 6/6/2020   n=  48 now=      98 end=        724        84       208 U=    91.48 T=  206.2 p1= 638.8 p2=    13.5 ed=   422 3/19/2021   x1=  88. x2= 136. y1=  1.29 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   422 3/19/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .982956 cc2=  .838618 lx=  6.58497 if=  89 il= 136 6/6/2020   n=  47 now=      98 end=        724        84       208 U=    89.57 T=  204.7 p1= 638.8 p2=    13.5 ed=   416 3/13/2021   x1=  89. x2= 136. y1=  1.29 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   416 3/13/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .983418 cc2=  .837553 lx=  6.58497 if=  90 il= 136 6/6/2020   n=  46 now=      98 end=        724        84       208 U=    90.10 T=  205.1 p1= 638.8 p2=    13.5 ed=   417 3/14/2021   x1=  90. x2= 136. y1=  1.28 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   417 3/14/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .984394 cc2=  .836952 lx=  6.58497 if=  91 il= 136 6/6/2020   n=  45 now=      98 end=        724        84       208 U=    88.14 T=  203.6 p1= 638.8 p2=    13.5 ed=   411 3/8/2021    x1=  91. x2= 136. y1=  1.28 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   411 3/8/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .985065 cc2=  .835994 lx=  6.58497 if=  92 il= 136 6/6/2020   n=  44 now=      98 end=        724        84       208 U=    86.18 T=  202.1 p1= 638.8 p2=    13.5 ed=   405 3/2/2021    x1=  92. x2= 136. y1=  1.28 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   405 3/2/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .985409 cc2=  .834653 lx=  6.58497 if=  93 il= 136 6/6/2020   n=  43 now=      98 end=        724        84       208 U=    86.54 T=  202.4 p1= 638.8 p2=    13.5 ed=   406 3/3/2021    x1=  93. x2= 136. y1=  1.26 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   406 3/3/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .986191 cc2=  .833693 lx=  6.58497 if=  94 il= 136 6/6/2020   n=  42 now=      98 end=        724        84       208 U=    84.53 T=  200.9 p1= 638.8 p2=    13.5 ed=   400 2/25/2021   x1=  94. x2= 136. y1=  1.26 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   400 2/25/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .986623 cc2=  .832319 lx=  6.58497 if=  95 il= 136 6/6/2020   n=  41 now=      98 end=        724        84       208 U=    82.52 T=  199.3 p1= 638.8 p2=    13.5 ed=   394 2/19/2021   x1=  95. x2= 136. y1=  1.26 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   394 2/19/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .986681 cc2=  .830507 lx=  6.58497 if=  96 il= 136 6/6/2020   n=  40 now=      98 end=        724        84       208 U=    82.71 T=  199.5 p1= 638.8 p2=    13.5 ed=   394 2/19/2021   x1=  96. x2= 136. y1=  1.25 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   394 2/19/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .987054 cc2=  .828941 lx=  6.58497 if=  97 il= 136 6/6/2020   n=  39 now=      98 end=        724        84       208 U=    80.64 T=  197.9 p1= 638.8 p2=    13.5 ed=   388 2/13/2021   x1=  97. x2= 136. y1=  1.25 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   388 2/13/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .987020 cc2=  .826892 lx=  6.58497 if=  98 il= 136 6/6/2020   n=  38 now=      98 end=        724        84       208 U=    80.71 T=  197.9 p1= 638.8 p2=    13.5 ed=   388 2/13/2021   x1=  98. x2= 136. y1=  1.24 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   388 2/13/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .987249 cc2=  .825028 lx=  6.58497 if=  99 il= 136 6/6/2020   n=  37 now=      98 end=        724        84       208 U=    80.71 T=  197.9 p1= 638.8 p2=    13.5 ed=   388 2/13/2021   x1=  99. x2= 136. y1=  1.23 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   388 2/13/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .987808 cc2=  .823409 lx=  6.58497 if= 100 il= 136 6/6/2020   n=  36 now=      98 end=        724        84       208 U=    80.65 T=  197.9 p1= 638.8 p2=    13.5 ed=   388 2/13/2021   x1= 100. x2= 136. y1=  1.21 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   388 2/13/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988773 cc2=  .822107 lx=  6.58497 if= 101 il= 136 6/6/2020   n=  35 now=      98 end=        724        84       208 U=    78.41 T=  196.2 p1= 638.8 p2=    13.5 ed=   381 2/6/2021    x1= 101. x2= 136. y1=  1.21 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   381 2/6/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .989255 cc2=  .820224 lx=  6.58497 if= 102 il= 136 6/6/2020   n=  34 now=      98 end=        724        84       208 U=    76.17 T=  194.5 p1= 638.8 p2=    13.5 ed=   374 1/30/2021   x1= 102. x2= 136. y1=  1.21 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   374 1/30/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989227 cc2=  .817728 lx=  6.58497 if= 103 il= 136 6/6/2020   n=  33 now=      98 end=        724        84       208 U=    75.93 T=  194.3 p1= 638.8 p2=    13.5 ed=   373 1/29/2021   x1= 103. x2= 136. y1=  1.20 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   373 1/29/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989367 cc2=  .815290 lx=  6.58497 if= 104 il= 136 6/6/2020   n=  32 now=      98 end=        724        84       208 U=    73.62 T=  192.5 p1= 638.8 p2=    13.5 ed=   366 1/22/2021   x1= 104. x2= 136. y1=  1.20 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   366 1/22/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988958 cc2=  .812181 lx=  6.58497 if= 105 il= 136 6/6/2020   n=  31 now=      98 end=        724        84       208 U=    75.22 T=  193.7 p1= 638.8 p2=    13.5 ed=   371 1/27/2021   x1= 105. x2= 136. y1=  1.18 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   371 1/27/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989376 cc2=  .809771 lx=  6.58497 if= 106 il= 136 6/6/2020   n=  30 now=      98 end=        724        84       208 U=    72.80 T=  191.9 p1= 638.8 p2=    13.5 ed=   363 1/19/2021   x1= 106. x2= 136. y1=  1.18 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   363 1/19/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989154 cc2=  .806580 lx=  6.58497 if= 107 il= 136 6/6/2020   n=  29 now=      98 end=        724        84       208 U=    70.37 T=  190.0 p1= 638.8 p2=    13.5 ed=   356 1/12/2021   x1= 107. x2= 136. y1=  1.18 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   356 1/12/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988321 cc2=  .802626 lx=  6.58497 if= 108 il= 136 6/6/2020   n=  28 now=      98 end=        724        84       208 U=    73.62 T=  192.5 p1= 638.8 p2=    13.5 ed=   366 1/22/2021   x1= 108. x2= 136. y1=  1.15 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   366 1/22/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .988967 cc2=  .799985 lx=  6.58497 if= 109 il= 136 6/6/2020   n=  27 now=      98 end=        724        84       208 U=    72.94 T=  192.0 p1= 638.8 p2=    13.5 ed=   364 1/20/2021   x1= 109. x2= 136. y1=  1.14 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   364 1/20/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989863 cc2=  .797413 lx=  6.58497 if= 110 il= 136 6/6/2020   n=  26 now=      98 end=        724        84       208 U=    70.23 T=  189.9 p1= 638.8 p2=    13.5 ed=   355 1/11/2021   x1= 110. x2= 136. y1=  1.14 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   355 1/11/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .989911 cc2=  .793795 lx=  6.58497 if= 111 il= 136 6/6/2020   n=  25 now=      98 end=        724        84       208 U=    69.39 T=  189.3 p1= 638.8 p2=    13.5 ed=   353 1/9/2021    x1= 111. x2= 136. y1=  1.13 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   353 1/9/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .989946 cc2=  .789946 lx=  6.58497 if= 112 il= 136 6/6/2020   n=  24 now=      98 end=        724        84       208 U=    70.37 T=  190.0 p1= 638.8 p2=    13.5 ed=   356 1/12/2021   x1= 112. x2= 136. y1=  1.11 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   356 1/12/2021 
AAA2     1 Azerbaijan Deaths    cc1=  .991133 cc2=  .787009 lx=  6.58497 if= 113 il= 136 6/6/2020   n=  23 now=      98 end=        724        84       208 U=    67.44 T=  187.8 p1= 638.8 p2=    13.5 ed=   346 1/2/2021    x1= 113. x2= 136. y1=  1.11 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   346 1/2/2021  
AAA2     1 Azerbaijan Deaths    cc1=  .991275 cc2=  .782760 lx=  6.58497 if= 114 il= 136 6/6/2020   n=  22 now=      98 end=        724        84       208 U=    66.33 T=  186.9 p1= 638.8 p2=    13.5 ed=   343 12/30/2020  x1= 114. x2= 136. y1=  1.10 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   343 12/30/2020
AAA2     1 Azerbaijan Deaths    cc1=  .990230 cc2=  .772012 lx=  6.58497 if= 116 il= 136 6/6/2020   n=  20 now=      98 end=        724        84       208 U=    65.65 T=  186.4 p1= 638.8 p2=    13.5 ed=   341 12/28/2020  x1= 116. x2= 136. y1=  1.07 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   341 12/28/2020
AAA2     1 Azerbaijan Deaths    cc1=  .990478 cc2=  .766871 lx=  6.58497 if= 117 il= 136 6/6/2020   n=  19 now=      98 end=        724        84       208 U=    64.20 T=  185.3 p1= 638.8 p2=    13.5 ed=   336 12/23/2020  x1= 117. x2= 136. y1=  1.06 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   336 12/23/2020
AAA2     1 Azerbaijan Deaths    cc1=  .990411 cc2=  .760996 lx=  6.58497 if= 118 il= 136 6/6/2020   n=  18 now=      98 end=        724        84       208 U=    62.63 T=  184.1 p1= 638.8 p2=    13.5 ed=   331 12/18/2020  x1= 118. x2= 136. y1=  1.05 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   331 12/18/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989850 cc2=  .754148 lx=  6.58497 if= 119 il= 136 6/6/2020   n=  17 now=      98 end=        724        84       208 U=    62.81 T=  184.2 p1= 638.8 p2=    13.5 ed=   332 12/19/2020  x1= 119. x2= 136. y1=  1.04 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   332 12/19/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989922 cc2=  .747386 lx=  6.58497 if= 120 il= 136 6/6/2020   n=  16 now=      98 end=        724        84       208 U=    60.95 T=  182.8 p1= 638.8 p2=    13.5 ed=   326 12/13/2020  x1= 120. x2= 136. y1=  1.03 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   326 12/13/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989280 cc2=  .739280 lx=  6.58497 if= 121 il= 136 6/6/2020   n=  15 now=      98 end=        724        84       208 U=    60.85 T=  182.7 p1= 638.8 p2=    13.5 ed=   326 12/13/2020  x1= 121. x2= 136. y1=  1.01 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   326 12/13/2020
AAA2     1 Azerbaijan Deaths    cc1=  .989172 cc2=  .730973 lx=  6.58497 if= 122 il= 136 6/6/2020   n=  14 now=      98 end=        724        84       208 U=    62.69 T=  184.1 p1= 638.8 p2=    13.5 ed=   332 12/19/2020  x1= 122. x2= 136. y1=   .99 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   332 12/19/2020
AAA2     1 Azerbaijan Deaths    cc1=  .993004 cc2=  .725743 lx=  6.58497 if= 123 il= 136 6/6/2020   n=  13 now=      98 end=        724        84       208 U=    58.21 T=  180.7 p1= 638.8 p2=    13.5 ed=   318 12/5/2020   x1= 123. x2= 136. y1=   .99 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   318 12/5/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .993863 cc2=  .716513 lx=  6.58497 if= 124 il= 136 6/6/2020   n=  12 now=      98 end=        724        84       208 U=    57.60 T=  180.2 p1= 638.8 p2=    13.5 ed=   316 12/3/2020   x1= 124. x2= 136. y1=   .98 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   316 12/3/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .995737 cc2=  .707062 lx=  6.58497 if= 125 il= 136 6/6/2020   n=  11 now=      98 end=        724        84       208 U=    54.73 T=  178.0 p1= 638.8 p2=    13.5 ed=   307 11/24/2020  x1= 125. x2= 136. y1=   .97 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   307 11/24/2020
AAA2     1 Azerbaijan Deaths    cc1=  .996090 cc2=  .694579 lx=  6.58497 if= 126 il= 136 6/6/2020   n=  10 now=      98 end=        724        84       208 U=    53.60 T=  177.1 p1= 638.8 p2=    13.5 ed=   303 11/20/2020  x1= 126. x2= 136. y1=   .95 y2=   .77     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   303 11/20/2020
AAA2     1 Azerbaijan Deaths    cc1=  .996271 cc2=  .680043 lx=  5.95497 if= 127 il= 136 6/6/2020   n=   9 now=      98 end=        385        84       208 U=    38.15 T=  152.1 p1= 292.9 p2=    25.5 ed=   242 9/20/2020   x1= 127. x2= 136. y1=   .66 y2=   .42     
GP: Deaths    Azerbaijan 6/6/2020        136      98    -          84      208     3   242 9/20/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .996585 cc2=  .663252 lx=  4.99497 if= 128 il= 136 6/6/2020   n=   8 now=      98 end=        147        84       208 U=    15.85 T=  126.9 p1=  50.0 p2=    66.7 ed=   164 7/4/2020    x1= 128. x2= 136. y1=  -.07 y2=  -.57     
GP: Deaths    Azerbaijan 6/6/2020        136      98      147      84      208     3   164 7/4/2020  
AAA2     1 Azerbaijan Deaths    cc1=  .996534 cc2=  .642981 lx=  4.74497 if= 129 il= 136 6/6/2020   n=   7 now=      98 end=        115        84       208 U=     9.97 T=  124.5 p1=  17.3 p2=    85.2 ed=   147 6/17/2020   x1= 129. x2= 136. y1=  -.46 y2= -1.16     
GP: Deaths    Azerbaijan 6/6/2020        136      98      115      84      208     3   147 6/17/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .997407 cc2=  .619442 lx=  4.61497 if= 130 il= 136 6/6/2020   n=   6 now=      98 end=        100        84       208 U=     6.38 T=  125.2 p1=   2.0 p2=    98.0 ed=   140 6/10/2020   x1= 130. x2= 136. y1=  -.75 y2= -1.69     
GP: Deaths    Azerbaijan 6/6/2020        136      98      100      84      208     3   140 6/10/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .995856 cc2=  .587608 lx=  4.62497 if= 131 il= 136 6/6/2020   n=   5 now=      98 end=        101        84       208 U=     6.79 T=  124.9 p1=   3.1 p2=    97.0 ed=   140 6/10/2020   x1= 131. x2= 136. y1=  -.90 y2= -1.64     
GP: Deaths    Azerbaijan 6/6/2020        136      98      101      84      208     3   140 6/10/2020 
AAA2     1 Azerbaijan Deaths    cc1=  .990216 cc2=  .883005 lx=  5.46497 if=  51 il= 137 6/7/2020   n=  86 now=      98 end=        236        88       229 U=    50.27 T=  136.4 p1= 140.8 p2=    41.5 ed=   255 10/3/2020   x1=  51. x2= 137. y1=  1.70 y2=  -.01     
GP: Deaths    Azerbaijan 6/7/2020        137      98      236      88      229     6   255 10/3/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .989953 cc2=  .882121 lx=  5.44497 if=  52 il= 137 6/7/2020   n=  85 now=      98 end=        231        88       229 U=    49.20 T=  135.4 p1= 135.7 p2=    42.4 ed=   251 9/29/2020   x1=  52. x2= 137. y1=  1.69 y2=  -.03 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .989954 cc2=  .882121 lx=  5.44797 if=  52 il= 137 6/7/2020   n=  85 now=      98 end=        231        88       229 U=    49.20 T=  135.4 p1= 135.7 p2=    42.4 ed=   251 9/29/2020   x1=  52. x2= 137. y1=  1.69 y2=  -.03 BEST
GP: Deaths    Azerbaijan 6/7/2020        137      98      231      88      229     6   251 9/29/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .989637 cc2=  .881172 lx=  5.43497 if=  53 il= 137 6/7/2020   n=  84 now=      98 end=        229        88       229 U=    48.38 T=  134.9 p1= 133.7 p2=    42.8 ed=   249 9/27/2020   x1=  53. x2= 137. y1=  1.69 y2=  -.04 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .989637 cc2=  .881172 lx=  5.43797 if=  53 il= 137 6/7/2020   n=  84 now=      98 end=        229        88       229 U=    48.38 T=  134.9 p1= 133.7 p2=    42.8 ed=   249 9/27/2020   x1=  53. x2= 137. y1=  1.69 y2=  -.04 BEST
GP: Deaths    Azerbaijan 6/7/2020        137      98      229      88      229     6   249 9/27/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .989276 cc2=  .880167 lx=  5.43497 if=  54 il= 137 6/7/2020   n=  83 now=      98 end=        229        88       229 U=    47.81 T=  134.9 p1= 133.7 p2=    42.8 ed=   247 9/25/2020   x1=  54. x2= 137. y1=  1.69 y2=  -.04 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .989276 cc2=  .880167 lx=  5.43297 if=  54 il= 137 6/7/2020   n=  83 now=      98 end=        229        88       229 U=    47.81 T=  134.9 p1= 133.7 p2=    42.8 ed=   247 9/25/2020   x1=  54. x2= 137. y1=  1.69 y2=  -.04 BEST
GP: Deaths    Azerbaijan 6/7/2020        137      98      229      88      229     6   247 9/25/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .988882 cc2=  .879118 lx=  5.43497 if=  55 il= 137 6/7/2020   n=  82 now=      98 end=        229        88       229 U=    47.23 T=  135.0 p1= 133.7 p2=    42.8 ed=   246 9/24/2020   x1=  55. x2= 137. y1=  1.69 y2=  -.04 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .988882 cc2=  .879118 lx=  5.43097 if=  55 il= 137 6/7/2020   n=  82 now=      98 end=        229        88       229 U=    47.23 T=  135.0 p1= 133.7 p2=    42.8 ed=   246 9/24/2020   x1=  55. x2= 137. y1=  1.69 y2=  -.04 BEST
GP: Deaths    Azerbaijan 6/7/2020        137      98      229      88      229     6   246 9/24/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .988474 cc2=  .878043 lx=  5.43497 if=  56 il= 137 6/7/2020   n=  81 now=      98 end=        229        88       229 U=    46.66 T=  135.0 p1= 133.7 p2=    42.8 ed=   245 9/23/2020   x1=  56. x2= 137. y1=  1.69 y2=  -.04 BEST
AAA2     1 Azerbaijan Deaths    cc1=  .988474 cc2=  .878043 lx=  5.43497 if=  56 il= 137 6/7/2020   n=  81 now=      98 end=        229        88       229 U=    46.66 T=  135.0 p1= 133.7 p2=    42.8 ed=   245 9/23/2020   x1=  56. x2= 137. y1=  1.69 y2=  -.04 BEST
GP: Deaths    Azerbaijan 6/7/2020        137      98      229      88      229     6   245 9/23/2020 
AAA1     1 Azerbaijan Deaths    cc1=  .988078 cc2=  .876967 lx=  5.44497 if=  57 il= 137 6/7/2020   n=  80 now=      98 end=        231        88       229 U=    46.31 T=  135.5 p1= 135.7 p2=    42.4 ed=   244 9/22/2020   x1=  57. x2= 137. y1=  1.69 y2=  -.03 BEST
