TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4692.00000        8.45361
TAB:  US_Georgia_Gwinnett Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed US_Georgia_Gwinnett 3/22/2020        60    4692    -          27       86     1   169 7/9/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .972915 cc2=  .619362 lx= 10.45361 if=  53 il=  60 3/22/2020  n=   7 now=    4692 end=      34669        27        86 U=    29.60 T=  118.3 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  53. x2=  60. y1=  2.20 y2=  1.97     
GP: Confirmed US_Georgia_Gwinnett 3/22/2020        60    4692    -          27       86     1   188 7/28/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .965818 cc2=  .587854 lx= 10.45361 if=  54 il=  60 3/22/2020  n=   6 now=    4692 end=      34669        27        86 U=    28.36 T=  115.8 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  54. x2=  60. y1=  2.18 y2=  1.97     
GP: Confirmed US_Georgia_Gwinnett 3/22/2020        60    4692    -          27       86     1   182 7/22/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .955411 cc2=  .547162 lx=  4.45361 if=  55 il=  60 3/22/2020  n=   5 now=    4692 end=         85        27        86 U=     6.47 T=   60.9 p1= -98.2 p2=  5520.0 ed=    76 4/7/2020    x1=  55. x2=  60. y1=   .92 y2=   .15 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .955736 cc2=  .547162 lx=  4.35361 if=  55 il=  60 3/22/2020  n=   5 now=    4692 end=         85        27        86 U=     6.47 T=   60.9 p1= -98.2 p2=  5520.0 ed=    76 4/7/2020    x1=  55. x2=  60. y1=   .92 y2=   .15 BEST
GP: Confirmed US_Georgia_Gwinnett 3/22/2020        60    4692       85      27       86     1    76 4/7/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .966402 cc2=  .699141 lx= 10.45361 if=  48 il=  61 3/23/2020  n=  13 now=    4692 end=      34669        34        86 U=    37.91 T=  134.4 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  48. x2=  61. y1=  2.28 y2=  1.94     
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692    -          34       86     3   223 9/1/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .976237 cc2=  .698887 lx= 10.45361 if=  49 il=  61 3/23/2020  n=  12 now=    4692 end=      34669        34        86 U=    35.00 T=  128.7 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  49. x2=  61. y1=  2.28 y2=  1.94     
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692    -          34       86     3   211 8/20/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .983283 cc2=  .694608 lx= 10.45361 if=  50 il=  61 3/23/2020  n=  11 now=    4692 end=      34669        34        86 U=    32.08 T=  123.1 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  50. x2=  61. y1=  2.28 y2=  1.94     
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692    -          34       86     3   198 8/7/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .986125 cc2=  .684614 lx=  9.98361 if=  51 il=  61 3/23/2020  n=  10 now=    4692 end=      21668        34        86 U=    27.49 T=  112.3 p1= 361.8 p2=    21.7 ed=   177 7/17/2020   x1=  51. x2=  61. y1=  2.23 y2=  1.87     
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692    -          34       86     3   177 7/17/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .984235 cc2=  .668007 lx=  6.42361 if=  52 il=  61 3/23/2020  n=   9 now=    4692 end=        616        34        86 U=    13.20 T=   75.0 p1= -86.9 p2=   761.7 ed=   106 5/7/2020    x1=  52. x2=  61. y1=  1.75 y2=  1.06     
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692      616      34       86     3   106 5/7/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .978687 cc2=  .645354 lx= 10.45361 if=  53 il=  61 3/23/2020  n=   8 now=    4692 end=      34669        34        86 U=    29.72 T=  118.5 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  53. x2=  61. y1=  2.20 y2=  1.94     
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692    -          34       86     3   188 7/28/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .975701 cc2=  .622148 lx=  4.45361 if=  54 il=  61 3/23/2020  n=   7 now=    4692 end=         85        34        86 U=     6.25 T=   60.5 p1= -98.2 p2=  5520.0 ed=    75 4/6/2020    x1=  54. x2=  61. y1=  1.05 y2=  -.08 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .975701 cc2=  .622148 lx=  4.44061 if=  54 il=  61 3/23/2020  n=   7 now=    4692 end=         85        34        86 U=     6.25 T=   60.5 p1= -98.2 p2=  5520.0 ed=    75 4/6/2020    x1=  54. x2=  61. y1=  1.05 y2=  -.08 BEST
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692       85      34       86     3    75 4/6/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .971134 cc2=  .593169 lx=  4.45361 if=  55 il=  61 3/23/2020  n=   6 now=    4692 end=         85        34        86 U=     6.03 T=   60.5 p1= -98.2 p2=  5520.0 ed=    74 4/5/2020    x1=  55. x2=  61. y1=   .92 y2=  -.08 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .971740 cc2=  .593169 lx=  4.35361 if=  55 il=  61 3/23/2020  n=   6 now=    4692 end=         85        34        86 U=     6.03 T=   60.5 p1= -98.2 p2=  5520.0 ed=    74 4/5/2020    x1=  55. x2=  61. y1=   .92 y2=  -.08 BEST
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692       85      34       86     3    74 4/5/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .964470 cc2=  .556222 lx=  4.45361 if=  56 il=  61 3/23/2020  n=   5 now=    4692 end=         85        34        86 U=     5.03 T=   60.6 p1= -98.2 p2=  5520.0 ed=    72 4/3/2020    x1=  56. x2=  61. y1=   .92 y2=  -.08 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .965938 cc2=  .556222 lx=  4.35361 if=  56 il=  61 3/23/2020  n=   5 now=    4692 end=         85        34        86 U=     5.03 T=   60.6 p1= -98.2 p2=  5520.0 ed=    72 4/3/2020    x1=  56. x2=  61. y1=   .92 y2=  -.08 BEST
GP: Confirmed US_Georgia_Gwinnett 3/23/2020        61    4692       85      34       86     3    72 4/3/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .972710 cc2=  .714512 lx= 10.45361 if=  48 il=  62 3/24/2020  n=  14 now=    4692 end=      34669        45        86 U=    36.44 T=  131.0 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  48. x2=  62. y1=  2.28 y2=  1.89     
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692    -          45       86     3   217 8/26/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .981035 cc2=  .713774 lx= 10.45361 if=  49 il=  62 3/24/2020  n=  13 now=    4692 end=      34669        45        86 U=    33.84 T=  126.1 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  49. x2=  62. y1=  2.28 y2=  1.89     
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692    -          45       86     3   205 8/14/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .986821 cc2=  .709471 lx= 10.45361 if=  50 il=  62 3/24/2020  n=  12 now=    4692 end=      34669        45        86 U=    31.24 T=  121.2 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  50. x2=  62. y1=  2.28 y2=  1.89     
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692    -          45       86     3   194 8/3/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .989195 cc2=  .700520 lx=  8.20361 if=  51 il=  62 3/24/2020  n=  11 now=    4692 end=       3654        45        86 U=    20.55 T=   92.4 p1= -22.1 p2=   128.4 ed=   140 6/10/2020   x1=  51. x2=  62. y1=  2.02 y2=  1.48     
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692     3654      45       86     3   140 6/10/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .988200 cc2=  .686688 lx=  6.39361 if=  52 il=  62 3/24/2020  n=  10 now=    4692 end=        598        45        86 U=    12.66 T=   74.0 p1= -87.3 p2=   784.6 ed=   103 5/4/2020    x1=  52. x2=  62. y1=  1.74 y2=   .95     
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692      598      45       86     3   103 5/4/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .984377 cc2=  .668149 lx=  7.12361 if=  53 il=  62 3/24/2020  n=   9 now=    4692 end=       1240        45        86 U=    16.42 T=   81.7 p1= -73.6 p2=   378.4 ed=   120 5/21/2020   x1=  53. x2=  62. y1=  1.75 y2=  1.20     
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692     1240      45       86     3   120 5/21/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .982366 cc2=  .649032 lx=  5.38361 if=  54 il=  62 3/24/2020  n=   8 now=    4692 end=        217        45        86 U=     9.17 T=   66.2 p1= -95.4 p2=  2162.2 ed=    87 4/18/2020   x1=  54. x2=  62. y1=  1.33 y2=   .46     
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692      217      45       86     3    87 4/18/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .978856 cc2=  .625303 lx=  4.82361 if=  55 il=  62 3/24/2020  n=   7 now=    4692 end=        124        45        86 U=     6.73 T=   62.1 p1= -97.4 p2=  3783.9 ed=    77 4/8/2020    x1=  55. x2=  62. y1=  1.06 y2=   .02 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .978856 cc2=  .625303 lx=  4.82461 if=  55 il=  62 3/24/2020  n=   7 now=    4692 end=        124        45        86 U=     6.73 T=   62.1 p1= -97.4 p2=  3783.9 ed=    77 4/8/2020    x1=  55. x2=  62. y1=  1.06 y2=   .02 BEST
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692      124      45       86     3    77 4/8/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .975971 cc2=  .598006 lx=  4.52361 if=  56 il=  62 3/24/2020  n=   6 now=    4692 end=         92        45        86 U=     4.69 T=   60.4 p1= -98.0 p2=  5100.0 ed=    71 4/2/2020    x1=  56. x2=  62. y1=   .95 y2=  -.33 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .975971 cc2=  .598006 lx=  4.52661 if=  56 il=  62 3/24/2020  n=   6 now=    4692 end=         92        45        86 U=     4.69 T=   60.4 p1= -98.0 p2=  5100.0 ed=    71 4/2/2020    x1=  56. x2=  62. y1=   .95 y2=  -.33 BEST
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692       92      45       86     3    71 4/2/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .963413 cc2=  .555165 lx=  4.84361 if=  57 il=  62 3/24/2020  n=   5 now=    4692 end=        126        45        86 U=     6.08 T=   62.2 p1= -97.3 p2=  3723.8 ed=    76 4/7/2020    x1=  57. x2=  62. y1=   .86 y2=   .04 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .963413 cc2=  .555165 lx=  4.84661 if=  57 il=  62 3/24/2020  n=   5 now=    4692 end=        126        45        86 U=     6.08 T=   62.2 p1= -97.3 p2=  3723.8 ed=    76 4/7/2020    x1=  57. x2=  62. y1=   .86 y2=   .04 BEST
GP: Confirmed US_Georgia_Gwinnett 3/24/2020        62    4692      126      45       86     3    76 4/7/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .977262 cc2=  .727262 lx= 10.45361 if=  48 il=  63 3/25/2020  n=  15 now=    4692 end=      34669        48        86 U=    38.08 T=  134.8 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  48. x2=  63. y1=  2.28 y2=  1.88     
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692    -          48       86     4   224 9/2/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .983928 cc2=  .725729 lx= 10.45361 if=  49 il=  63 3/25/2020  n=  14 now=    4692 end=      34669        48        86 U=    35.54 T=  130.0 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  49. x2=  63. y1=  2.28 y2=  1.88     
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692    -          48       86     4   213 8/22/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .988267 cc2=  .721005 lx=  8.80361 if=  50 il=  63 3/25/2020  n=  13 now=    4692 end=       6658        48        86 U=    26.14 T=  104.7 p1=  41.9 p2=    70.5 ed=   166 7/6/2020    x1=  50. x2=  63. y1=  2.09 y2=  1.60     
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692     6658      48       86     4   166 7/6/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .990471 cc2=  .713121 lx=  6.47361 if=  51 il=  63 3/25/2020  n=  12 now=    4692 end=        647        48        86 U=    15.04 T=   77.4 p1= -86.2 p2=   725.2 ed=   112 5/13/2020   x1=  51. x2=  63. y1=  1.75 y2=   .96     
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692      647      48       86     4   112 5/13/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .990116 cc2=  .701441 lx=  5.59361 if=  52 il=  63 3/25/2020  n=  11 now=    4692 end=        268        48        86 U=    10.52 T=   68.7 p1= -94.3 p2=  1750.7 ed=    93 4/24/2020   x1=  52. x2=  63. y1=  1.59 y2=   .54     
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692      268      48       86     4    93 4/24/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .987135 cc2=  .685624 lx=  5.56361 if=  53 il=  63 3/25/2020  n=  10 now=    4692 end=        260        48        86 U=    11.07 T=   68.8 p1= -94.5 p2=  1804.6 ed=    94 4/25/2020   x1=  53. x2=  63. y1=  1.43 y2=   .53     
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692      260      48       86     4    94 4/25/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .986448 cc2=  .670220 lx=  4.93361 if=  54 il=  63 3/25/2020  n=   9 now=    4692 end=        138        48        86 U=     7.89 T=   63.5 p1= -97.1 p2=  3400.0 ed=    82 4/13/2020   x1=  54. x2=  63. y1=  1.20 y2=   .06 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .986448 cc2=  .670220 lx=  4.92961 if=  54 il=  63 3/25/2020  n=   9 now=    4692 end=        138        48        86 U=     7.89 T=   63.5 p1= -97.1 p2=  3400.0 ed=    82 4/13/2020   x1=  54. x2=  63. y1=  1.20 y2=   .06 BEST
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692      138      48       86     4    82 4/13/2020 
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .984662 cc2=  .651329 lx=  4.61361 if=  55 il=  63 3/25/2020  n=   8 now=    4692 end=        100        48        86 U=     6.25 T=   61.1 p1= -97.9 p2=  4692.0 ed=    75 4/6/2020    x1=  55. x2=  63. y1=   .98 y2=  -.30 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .984662 cc2=  .651329 lx=  4.61661 if=  55 il=  63 3/25/2020  n=   8 now=    4692 end=        100        48        86 U=     6.25 T=   61.1 p1= -97.9 p2=  4692.0 ed=    75 4/6/2020    x1=  55. x2=  63. y1=   .98 y2=  -.30 BEST
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692      100      48       86     4    75 4/6/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .983416 cc2=  .629862 lx=  4.45361 if=  56 il=  63 3/25/2020  n=   7 now=    4692 end=         85        48        86 U=     4.79 T=   60.4 p1= -98.2 p2=  5520.0 ed=    71 4/2/2020    x1=  56. x2=  63. y1=   .92 y2=  -.54 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .983474 cc2=  .629862 lx=  4.40461 if=  56 il=  63 3/25/2020  n=   7 now=    4692 end=         85        48        86 U=     4.79 T=   60.4 p1= -98.2 p2=  5520.0 ed=    71 4/2/2020    x1=  56. x2=  63. y1=   .92 y2=  -.54 BEST
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692       85      48       86     4    71 4/2/2020  
AAA1     1 US_Georgia_Gwinnett Confirmed cc1=  .976053 cc2=  .598089 lx=  4.57361 if=  57 il=  63 3/25/2020  n=   6 now=    4692 end=         96        48        86 U=     5.51 T=   61.1 p1= -98.0 p2=  4887.5 ed=    74 4/5/2020    x1=  57. x2=  63. y1=   .74 y2=  -.35 BEST
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .976053 cc2=  .598089 lx=  4.57761 if=  57 il=  63 3/25/2020  n=   6 now=    4692 end=         96        48        86 U=     5.51 T=   61.1 p1= -98.0 p2=  4887.5 ed=    74 4/5/2020    x1=  57. x2=  63. y1=   .74 y2=  -.35 BEST
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692       96      48       86     4    74 4/5/2020  
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .970261 cc2=  .562012 lx= 10.45361 if=  58 il=  63 3/25/2020  n=   5 now=    4692 end=      34669        48        86 U=    47.19 T=  151.9 p1= 638.9 p2=    13.5 ed=   263 10/11/2020  x1=  58. x2=  63. y1=  1.99 y2=  1.88     
GP: Confirmed US_Georgia_Gwinnett 3/25/2020        63    4692    -          48       86     4   263 10/11/2020
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .980520 cc2=  .737984 lx= 10.45361 if=  48 il=  64 3/26/2020  n=  16 now=    4692 end=      34669        75       606 U=    34.47 T=  126.5 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  48. x2=  64. y1=  2.28 y2=  1.81     
GP: Confirmed US_Georgia_Gwinnett 3/26/2020        64    4692    -          75      606     1   207 8/16/2020 
AAA2     1 US_Georgia_Gwinnett Confirmed cc1=  .986451 cc2=  .736451 lx= 10.45361 if=  49 il=  64 3/26/2020  n=  15 now=    4692 end=      34669        75       606 U=    32.32 T=  122.6 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  49. x2=  64. y1=  2.28 y2=  1.81     
