TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18198.00000        9.80907
TAB:  Oman Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Oman Confirmed cc1=  .938075 cc2=  .636527 lx=  5.70907 if=  36 il=  46 3/8/2020   n=  10 now=   18198 end=        333        16       336 U=    26.59 T=   75.5 p1= -98.2 p2=  5464.9 ed=   138 6/8/2020    x1=  36. x2=  46. y1=  1.49 y2=  1.11 BEST
GP: Confirmed Oman 3/8/2020         46   18198      333      16      336     5   138 6/8/2020  
AAA1     1 Oman Confirmed cc1=  .921645 cc2=  .605417 lx=  5.80907 if=  37 il=  46 3/8/2020   n=   9 now=   18198 end=        333        16       336 U=    23.93 T=   72.6 p1= -98.2 p2=  5464.9 ed=   129 5/30/2020   x1=  37. x2=  46. y1=  1.49 y2=  1.11 BEST
AAA2     1 Oman Confirmed cc1=  .921749 cc2=  .605417 lx=  5.70907 if=  37 il=  46 3/8/2020   n=   9 now=   18198 end=        333        16       336 U=    23.93 T=   72.6 p1= -98.2 p2=  5464.9 ed=   129 5/30/2020   x1=  37. x2=  46. y1=  1.49 y2=  1.11 BEST
GP: Confirmed Oman 3/8/2020         46   18198      333      16      336     5   129 5/30/2020 
AAA1     1 Oman Confirmed cc1=  .890514 cc2=  .557181 lx=  5.80907 if=  38 il=  46 3/8/2020   n=   8 now=   18198 end=        333        16       336 U=    28.58 T=   77.7 p1= -98.2 p2=  5464.9 ed=   145 6/15/2020   x1=  38. x2=  46. y1=  1.39 y2=  1.11 BEST
AAA2     1 Oman Confirmed cc1=  .890670 cc2=  .557181 lx=  5.70907 if=  38 il=  46 3/8/2020   n=   8 now=   18198 end=        333        16       336 U=    28.58 T=   77.7 p1= -98.2 p2=  5464.9 ed=   145 6/15/2020   x1=  38. x2=  46. y1=  1.39 y2=  1.11 BEST
GP: Confirmed Oman 3/8/2020         46   18198      333      16      336     5   145 6/15/2020 
AAA2     1 Oman Confirmed cc1=  .956648 cc2=  .698449 lx=  5.80907 if=  33 il=  47 3/9/2020   n=  14 now=   18198 end=        333        16         0 U=    26.84 T=   76.8 p1= -98.2 p2=  5464.9 ed=   140 6/10/2020   x1=  33. x2=  47. y1=  1.63 y2=  1.11     
GP: Confirmed Oman 3/9/2020         47   18198      333      16        0     0   140 6/10/2020 
AAA2     1 Oman Confirmed cc1=  .946650 cc2=  .679389 lx=  5.80907 if=  34 il=  47 3/9/2020   n=  13 now=   18198 end=        333        16         0 U=    24.92 T=   74.7 p1= -98.2 p2=  5464.9 ed=   133 6/3/2020    x1=  34. x2=  47. y1=  1.63 y2=  1.11     
GP: Confirmed Oman 3/9/2020         47   18198      333      16        0     0   133 6/3/2020  
AAA2     1 Oman Confirmed cc1=  .934366 cc2=  .657016 lx=  5.80907 if=  35 il=  47 3/9/2020   n=  12 now=   18198 end=        333        16         0 U=    31.91 T=   82.4 p1= -98.2 p2=  5464.9 ed=   157 6/27/2020   x1=  35. x2=  47. y1=  1.49 y2=  1.11     
GP: Confirmed Oman 3/9/2020         47   18198      333      16        0     0   157 6/27/2020 
AAA2     1 Oman Confirmed cc1=  .923794 cc2=  .635119 lx=  5.80907 if=  36 il=  47 3/9/2020   n=  11 now=   18198 end=        333        16         0 U=    29.25 T=   79.5 p1= -98.2 p2=  5464.9 ed=   148 6/18/2020   x1=  36. x2=  47. y1=  1.49 y2=  1.11     
GP: Confirmed Oman 3/9/2020         47   18198      333      16        0     0   148 6/18/2020 
AAA2     1 Oman Confirmed cc1=  .902647 cc2=  .601136 lx=  5.80907 if=  37 il=  47 3/9/2020   n=  10 now=   18198 end=        333        16         0 U=    26.59 T=   76.5 p1= -98.2 p2=  5464.9 ed=   139 6/9/2020    x1=  37. x2=  47. y1=  1.49 y2=  1.11     
GP: Confirmed Oman 3/9/2020         47   18198      333      16        0     0   139 6/9/2020  
AAA2     1 Oman Confirmed cc1=  .867880 cc2=  .551653 lx=  5.80907 if=  38 il=  47 3/9/2020   n=   9 now=   18198 end=        333        16         0 U=    32.15 T=   82.7 p1= -98.2 p2=  5464.9 ed=   158 6/28/2020   x1=  38. x2=  47. y1=  1.39 y2=  1.11     
GP: Confirmed Oman 3/9/2020         47   18198      333      16        0     0   158 6/28/2020 
AAA2     1 Oman Confirmed cc1=  .954867 cc2=  .704867 lx=  5.80907 if=  33 il=  48 3/10/2020  n=  15 now=   18198 end=        333        18         0 U=    26.73 T=   76.6 p1= -98.2 p2=  5464.9 ed=   139 6/9/2020    x1=  33. x2=  48. y1=  1.63 y2=  1.07     
GP: Confirmed Oman 3/10/2020        48   18198      333      18        0     0   139 6/9/2020  
AAA2     1 Oman Confirmed cc1=  .944966 cc2=  .686767 lx=  5.80907 if=  34 il=  48 3/10/2020  n=  14 now=   18198 end=        333        18         0 U=    24.95 T=   74.7 p1= -98.2 p2=  5464.9 ed=   133 6/3/2020    x1=  34. x2=  48. y1=  1.63 y2=  1.07     
GP: Confirmed Oman 3/10/2020        48   18198      333      18        0     0   133 6/3/2020  
AAA2     1 Oman Confirmed cc1=  .934067 cc2=  .666806 lx=  5.80907 if=  35 il=  48 3/10/2020  n=  13 now=   18198 end=        333        18         0 U=    31.28 T=   81.5 p1= -98.2 p2=  5464.9 ed=   155 6/25/2020   x1=  35. x2=  48. y1=  1.49 y2=  1.07     
GP: Confirmed Oman 3/10/2020        48   18198      333      18        0     0   155 6/25/2020 
AAA2     1 Oman Confirmed cc1=  .922145 cc2=  .644795 lx=  5.80907 if=  36 il=  48 3/10/2020  n=  12 now=   18198 end=        333        18         0 U=    28.87 T=   78.9 p1= -98.2 p2=  5464.9 ed=   147 6/17/2020   x1=  36. x2=  48. y1=  1.49 y2=  1.07     
GP: Confirmed Oman 3/10/2020        48   18198      333      18        0     0   147 6/17/2020 
AAA2     1 Oman Confirmed cc1=  .901091 cc2=  .612416 lx=  5.80907 if=  37 il=  48 3/10/2020  n=  11 now=   18198 end=        333        18         0 U=    26.47 T=   76.3 p1= -98.2 p2=  5464.9 ed=   138 6/8/2020    x1=  37. x2=  48. y1=  1.49 y2=  1.07     
GP: Confirmed Oman 3/10/2020        48   18198      333      18        0     0   138 6/8/2020  
AAA2     1 Oman Confirmed cc1=  .870026 cc2=  .568515 lx=  5.80907 if=  38 il=  48 3/10/2020  n=  10 now=   18198 end=        333        18         0 U=    31.30 T=   81.5 p1= -98.2 p2=  5464.9 ed=   155 6/25/2020   x1=  38. x2=  48. y1=  1.39 y2=  1.07     
GP: Confirmed Oman 3/10/2020        48   18198      333      18        0     0   155 6/25/2020 
AAA2     1 Oman Confirmed cc1=  .826513 cc2=  .510285 lx=  5.80907 if=  39 il=  48 3/10/2020  n=   9 now=   18198 end=        333        18         0 U=    28.17 T=   78.2 p1= -98.2 p2=  5464.9 ed=   144 6/14/2020   x1=  39. x2=  48. y1=  1.39 y2=  1.07     
GP: Confirmed Oman 3/10/2020        48   18198      333      18        0     0   144 6/14/2020 
AAA1     1 Oman Confirmed cc1=  .950363 cc2=  .707827 lx=  5.80907 if=  33 il=  49 3/11/2020  n=  16 now=   18198 end=        333        18       336 U=    28.51 T=   79.5 p1= -98.2 p2=  5464.9 ed=   146 6/16/2020   x1=  33. x2=  49. y1=  1.63 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .950536 cc2=  .707827 lx=  5.70907 if=  33 il=  49 3/11/2020  n=  16 now=   18198 end=        333        18       336 U=    28.51 T=   79.5 p1= -98.2 p2=  5464.9 ed=   146 6/16/2020   x1=  33. x2=  49. y1=  1.63 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   146 6/16/2020 
AAA1     1 Oman Confirmed cc1=  .940123 cc2=  .690123 lx=  5.80907 if=  34 il=  49 3/11/2020  n=  15 now=   18198 end=        333        18       336 U=    26.73 T=   77.6 p1= -98.2 p2=  5464.9 ed=   140 6/10/2020   x1=  34. x2=  49. y1=  1.63 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .940332 cc2=  .690123 lx=  5.70907 if=  34 il=  49 3/11/2020  n=  15 now=   18198 end=        333        18       336 U=    26.73 T=   77.6 p1= -98.2 p2=  5464.9 ed=   140 6/10/2020   x1=  34. x2=  49. y1=  1.63 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   140 6/10/2020 
AAA1     1 Oman Confirmed cc1=  .929799 cc2=  .671600 lx=  5.80907 if=  35 il=  49 3/11/2020  n=  14 now=   18198 end=        333        18       336 U=    33.68 T=   85.1 p1= -98.2 p2=  5464.9 ed=   164 7/4/2020    x1=  35. x2=  49. y1=  1.49 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .929946 cc2=  .671600 lx=  5.70907 if=  35 il=  49 3/11/2020  n=  14 now=   18198 end=        333        18       336 U=    33.68 T=   85.1 p1= -98.2 p2=  5464.9 ed=   164 7/4/2020    x1=  35. x2=  49. y1=  1.49 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   164 7/4/2020  
AAA1     1 Oman Confirmed cc1=  .916270 cc2=  .649009 lx=  5.80907 if=  36 il=  49 3/11/2020  n=  13 now=   18198 end=        333        18       336 U=    31.28 T=   82.5 p1= -98.2 p2=  5464.9 ed=   156 6/26/2020   x1=  36. x2=  49. y1=  1.49 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .916479 cc2=  .649009 lx=  5.70907 if=  36 il=  49 3/11/2020  n=  13 now=   18198 end=        333        18       336 U=    31.28 T=   82.5 p1= -98.2 p2=  5464.9 ed=   156 6/26/2020   x1=  36. x2=  49. y1=  1.49 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   156 6/26/2020 
AAA1     1 Oman Confirmed cc1=  .894621 cc2=  .617271 lx=  5.80907 if=  37 il=  49 3/11/2020  n=  12 now=   18198 end=        333        18       336 U=    28.87 T=   79.9 p1= -98.2 p2=  5464.9 ed=   148 6/18/2020   x1=  37. x2=  49. y1=  1.49 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .894902 cc2=  .617271 lx=  5.70907 if=  37 il=  49 3/11/2020  n=  12 now=   18198 end=        333        18       336 U=    28.87 T=   79.9 p1= -98.2 p2=  5464.9 ed=   148 6/18/2020   x1=  37. x2=  49. y1=  1.49 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   148 6/18/2020 
AAA1     1 Oman Confirmed cc1=  .865414 cc2=  .576739 lx=  5.80907 if=  38 il=  49 3/11/2020  n=  11 now=   18198 end=        333        18       336 U=    34.43 T=   85.9 p1= -98.2 p2=  5464.9 ed=   167 7/7/2020    x1=  38. x2=  49. y1=  1.39 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .865740 cc2=  .576739 lx=  5.70907 if=  38 il=  49 3/11/2020  n=  11 now=   18198 end=        333        18       336 U=    34.43 T=   85.9 p1= -98.2 p2=  5464.9 ed=   167 7/7/2020    x1=  38. x2=  49. y1=  1.39 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   167 7/7/2020  
AAA1     1 Oman Confirmed cc1=  .822712 cc2=  .521201 lx=  5.80907 if=  39 il=  49 3/11/2020  n=  10 now=   18198 end=        333        18       336 U=    31.30 T=   82.5 p1= -98.2 p2=  5464.9 ed=   156 6/26/2020   x1=  39. x2=  49. y1=  1.39 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .823152 cc2=  .521201 lx=  5.70907 if=  39 il=  49 3/11/2020  n=  10 now=   18198 end=        333        18       336 U=    31.30 T=   82.5 p1= -98.2 p2=  5464.9 ed=   156 6/26/2020   x1=  39. x2=  49. y1=  1.39 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   156 6/26/2020 
AAA1     1 Oman Confirmed cc1=  .839794 cc2=  .506461 lx=  5.80907 if=  41 il=  49 3/11/2020  n=   8 now=   18198 end=        333        18       336 U=    61.50 T=  114.9 p1= -98.2 p2=  5464.9 ed=   260 10/8/2020   x1=  41. x2=  49. y1=  1.20 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .840035 cc2=  .506461 lx=  5.70907 if=  41 il=  49 3/11/2020  n=   8 now=   18198 end=        333        18       336 U=    61.50 T=  114.9 p1= -98.2 p2=  5464.9 ed=   260 10/8/2020   x1=  41. x2=  49. y1=  1.20 y2=  1.07 BEST
GP: Confirmed Oman 3/11/2020        49   18198      333      18      336     8   260 10/8/2020 
AAA2     1 Oman Confirmed cc1=  .855687 cc2=  .502134 lx= 11.80907 if=  42 il=  49 3/11/2020  n=   7 now=   18198 end=     134466        18       336 U=   345.91 T=  805.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  42. x2=  49. y1=  2.21 y2=  2.19     
GP: Confirmed Oman 3/11/2020        49   18198    -          18      336     8   999 undefine  
AAA1     1 Oman Confirmed cc1=  .943956 cc2=  .708254 lx=  5.80907 if=  33 il=  50 3/12/2020  n=  17 now=   18198 end=        333        18       336 U=    30.29 T=   82.4 p1= -98.2 p2=  5464.9 ed=   153 6/23/2020   x1=  33. x2=  50. y1=  1.63 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .944176 cc2=  .708254 lx=  5.70907 if=  33 il=  50 3/12/2020  n=  17 now=   18198 end=        333        18       336 U=    30.29 T=   82.4 p1= -98.2 p2=  5464.9 ed=   153 6/23/2020   x1=  33. x2=  50. y1=  1.63 y2=  1.07 BEST
GP: Confirmed Oman 3/12/2020        50   18198      333      18      336     8   153 6/23/2020 
AAA1     1 Oman Confirmed cc1=  .933151 cc2=  .690615 lx=  5.80907 if=  34 il=  50 3/12/2020  n=  16 now=   18198 end=        333        18       336 U=    28.51 T=   80.5 p1= -98.2 p2=  5464.9 ed=   147 6/17/2020   x1=  34. x2=  50. y1=  1.63 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .933405 cc2=  .690615 lx=  5.70907 if=  34 il=  50 3/12/2020  n=  16 now=   18198 end=        333        18       336 U=    28.51 T=   80.5 p1= -98.2 p2=  5464.9 ed=   147 6/17/2020   x1=  34. x2=  50. y1=  1.63 y2=  1.07 BEST
GP: Confirmed Oman 3/12/2020        50   18198      333      18      336     8   147 6/17/2020 
AAA1     1 Oman Confirmed cc1=  .922932 cc2=  .672932 lx=  5.80907 if=  35 il=  50 3/12/2020  n=  15 now=   18198 end=        333        18       336 U=    36.09 T=   88.7 p1= -98.2 p2=  5464.9 ed=   173 7/13/2020   x1=  35. x2=  50. y1=  1.49 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .923124 cc2=  .672932 lx=  5.70907 if=  35 il=  50 3/12/2020  n=  15 now=   18198 end=        333        18       336 U=    36.09 T=   88.7 p1= -98.2 p2=  5464.9 ed=   173 7/13/2020   x1=  35. x2=  50. y1=  1.49 y2=  1.07 BEST
GP: Confirmed Oman 3/12/2020        50   18198      333      18      336     8   173 7/13/2020 
AAA1     1 Oman Confirmed cc1=  .907765 cc2=  .649566 lx=  5.80907 if=  36 il=  50 3/12/2020  n=  14 now=   18198 end=        333        18       336 U=    33.68 T=   86.1 p1= -98.2 p2=  5464.9 ed=   165 7/5/2020    x1=  36. x2=  50. y1=  1.49 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .908020 cc2=  .649566 lx=  5.70907 if=  36 il=  50 3/12/2020  n=  14 now=   18198 end=        333        18       336 U=    33.68 T=   86.1 p1= -98.2 p2=  5464.9 ed=   165 7/5/2020    x1=  36. x2=  50. y1=  1.49 y2=  1.07 BEST
GP: Confirmed Oman 3/12/2020        50   18198      333      18      336     8   165 7/5/2020  
AAA1     1 Oman Confirmed cc1=  .885238 cc2=  .617977 lx=  5.80907 if=  37 il=  50 3/12/2020  n=  13 now=   18198 end=        333        18       336 U=    31.28 T=   83.5 p1= -98.2 p2=  5464.9 ed=   157 6/27/2020   x1=  37. x2=  50. y1=  1.49 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .885566 cc2=  .617977 lx=  5.70907 if=  37 il=  50 3/12/2020  n=  13 now=   18198 end=        333        18       336 U=    31.28 T=   83.5 p1= -98.2 p2=  5464.9 ed=   157 6/27/2020   x1=  37. x2=  50. y1=  1.49 y2=  1.07 BEST
GP: Confirmed Oman 3/12/2020        50   18198      333      18      336     8   157 6/27/2020 
AAA1     1 Oman Confirmed cc1=  .856917 cc2=  .579567 lx=  5.80907 if=  38 il=  50 3/12/2020  n=  12 now=   18198 end=        333        18       336 U=    37.56 T=   90.2 p1= -98.2 p2=  5464.9 ed=   178 7/18/2020   x1=  38. x2=  50. y1=  1.39 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .857290 cc2=  .579567 lx=  5.70907 if=  38 il=  50 3/12/2020  n=  12 now=   18198 end=        333        18       336 U=    37.56 T=   90.2 p1= -98.2 p2=  5464.9 ed=   178 7/18/2020   x1=  38. x2=  50. y1=  1.39 y2=  1.07 BEST
GP: Confirmed Oman 3/12/2020        50   18198      333      18      336     8   178 7/18/2020 
AAA1     1 Oman Confirmed cc1=  .814307 cc2=  .525632 lx=  5.80907 if=  39 il=  50 3/12/2020  n=  11 now=   18198 end=        333        18       336 U=    34.43 T=   86.9 p1= -98.2 p2=  5464.9 ed=   168 7/8/2020    x1=  39. x2=  50. y1=  1.39 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .814801 cc2=  .525632 lx=  5.70907 if=  39 il=  50 3/12/2020  n=  11 now=   18198 end=        333        18       336 U=    34.43 T=   86.9 p1= -98.2 p2=  5464.9 ed=   168 7/8/2020    x1=  39. x2=  50. y1=  1.39 y2=  1.07 BEST
GP: Confirmed Oman 3/12/2020        50   18198      333      18      336     8   168 7/8/2020  
AAA1     1 Oman Confirmed cc1=  .854856 cc2=  .538628 lx=  5.80907 if=  41 il=  50 3/12/2020  n=   9 now=   18198 end=        333        18       336 U=    69.19 T=  124.1 p1= -98.2 p2=  5464.9 ed=   287 11/4/2020   x1=  41. x2=  50. y1=  1.20 y2=  1.07 BEST
AAA2     1 Oman Confirmed cc1=  .855121 cc2=  .538628 lx=  5.70907 if=  41 il=  50 3/12/2020  n=   9 now=   18198 end=        333        18       336 U=    69.19 T=  124.1 p1= -98.2 p2=  5464.9 ed=   287 11/4/2020   x1=  41. x2=  50. y1=  1.20 y2=  1.07 BEST
