TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8215.00000        9.01372
TAB:  US_Illinois_DuPage Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .995002 cc2=  .586754 lx= 11.01372 if=  58 il=  63 3/25/2020  n=   5 now=    8215 end=      60701       131       151 U=    37.08 T=  130.3 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  58. x2=  63. y1=  1.95 y2=  1.81     
GP: Confirmed US_Illinois_DuPage 3/25/2020        63    8215    -         131      151     3   217 8/26/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .975127 cc2=  .697777 lx=  5.06372 if=  52 il=  64 3/26/2020  n=  12 now=    8215 end=        158       131       151 U=     3.65 T=   57.9 p1= -98.1 p2=  5199.4 ed=    66 3/28/2020   x1=  52. x2=  64. y1=  1.62 y2= -1.67 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .975127 cc2=  .697777 lx=  5.06372 if=  52 il=  64 3/26/2020  n=  12 now=    8215 end=        158       131       151 U=     3.65 T=   57.9 p1= -98.1 p2=  5199.4 ed=    66 3/28/2020   x1=  52. x2=  64. y1=  1.62 y2= -1.67 BEST
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215      158     131      151     3    66 3/28/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .970385 cc2=  .681709 lx=  5.04372 if=  53 il=  64 3/26/2020  n=  11 now=    8215 end=        155       131       151 U=     3.24 T=   58.2 p1= -98.1 p2=  5300.0 ed=    65 3/27/2020   x1=  53. x2=  64. y1=  1.62 y2= -1.78 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .970385 cc2=  .681709 lx=  5.04472 if=  53 il=  64 3/26/2020  n=  11 now=    8215 end=        155       131       151 U=     3.24 T=   58.2 p1= -98.1 p2=  5300.0 ed=    65 3/27/2020   x1=  53. x2=  64. y1=  1.62 y2= -1.78 BEST
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215      155     131      151     3    65 3/27/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .961364 cc2=  .659853 lx=  5.05372 if=  54 il=  64 3/26/2020  n=  10 now=    8215 end=        156       131       151 U=     2.99 T=   58.8 p1= -98.1 p2=  5266.0 ed=    65 3/27/2020   x1=  54. x2=  64. y1=  1.62 y2= -1.72 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .961375 cc2=  .659853 lx=  5.04872 if=  54 il=  64 3/26/2020  n=  10 now=    8215 end=        156       131       151 U=     2.99 T=   58.8 p1= -98.1 p2=  5266.0 ed=    65 3/27/2020   x1=  54. x2=  64. y1=  1.62 y2= -1.72 BEST
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215      156     131      151     3    65 3/27/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .986400 cc2=  .670172 lx=  5.91372 if=  55 il=  64 3/26/2020  n=   9 now=    8215 end=        370       131       151 U=     9.59 T=   64.4 p1= -95.5 p2=  2220.3 ed=    86 4/17/2020   x1=  55. x2=  64. y1=   .98 y2=   .04     
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215      370     131      151     3    86 4/17/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .989064 cc2=  .655730 lx= 11.01372 if=  56 il=  64 3/26/2020  n=   8 now=    8215 end=      60701       131       151 U=    49.85 T=  154.5 p1= 638.9 p2=    13.5 ed=   272 10/20/2020  x1=  56. x2=  64. y1=  1.98 y2=  1.81     
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215    -         131      151     3   272 10/20/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .985898 cc2=  .632345 lx= 11.01372 if=  57 il=  64 3/26/2020  n=   7 now=    8215 end=      60701       131       151 U=    51.91 T=  158.2 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1=  57. x2=  64. y1=  1.95 y2=  1.81     
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215    -         131      151     3   280 10/28/2020
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .988997 cc2=  .611033 lx=  6.33372 if=  58 il=  64 3/26/2020  n=   6 now=    8215 end=        563       131       151 U=    12.64 T=   68.8 p1= -93.1 p2=  1459.1 ed=    98 4/29/2020   x1=  58. x2=  64. y1=   .85 y2=   .38     
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215      563     131      151     3    98 4/29/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .982337 cc2=  .574089 lx=  6.35372 if=  59 il=  64 3/26/2020  n=   5 now=    8215 end=        574       131       151 U=    12.89 T=   69.0 p1= -93.0 p2=  1431.2 ed=    99 4/30/2020   x1=  59. x2=  64. y1=   .78 y2=   .39     
GP: Confirmed US_Illinois_DuPage 3/26/2020        64    8215      574     131      151     3    99 4/30/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .981423 cc2=  .679911 lx= 10.11372 if=  55 il=  65 3/27/2020  n=  10 now=    8215 end=      24679       199     24735 U=    28.39 T=  109.7 p1= 200.4 p2=    33.3 ed=   176 7/16/2020   x1=  55. x2=  65. y1=  1.93 y2=  1.57 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .981423 cc2=  .679911 lx= 10.11672 if=  55 il=  65 3/27/2020  n=  10 now=    8215 end=      24679       199     24735 U=    28.39 T=  109.7 p1= 200.4 p2=    33.3 ed=   176 7/16/2020   x1=  55. x2=  65. y1=  1.93 y2=  1.57 BEST
GP: Confirmed US_Illinois_DuPage 3/27/2020        65    8215    -         199    -         1   176 7/16/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .982096 cc2=  .665868 lx= 11.01372 if=  56 il=  65 3/27/2020  n=   9 now=    8215 end=      60701       199     24735 U=    38.96 T=  132.9 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  56. x2=  65. y1=  1.98 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/27/2020        65    8215    -         199    -         1   224 9/2/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .979396 cc2=  .646063 lx= 11.01372 if=  57 il=  65 3/27/2020  n=   8 now=    8215 end=      60701       199     24735 U=    38.95 T=  132.9 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  57. x2=  65. y1=  1.95 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/27/2020        65    8215    -         199    -         1   224 9/2/2020  
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .985636 cc2=  .696961 lx=  9.56372 if=  55 il=  66 3/28/2020  n=  11 now=    8215 end=      14238       202     14112 U=    27.97 T=  106.5 p1=  73.3 p2=    57.7 ed=   172 7/12/2020   x1=  55. x2=  66. y1=  1.84 y2=  1.45 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .985636 cc2=  .696961 lx=  9.56372 if=  55 il=  66 3/28/2020  n=  11 now=    8215 end=      14238       202     14112 U=    27.97 T=  106.5 p1=  73.3 p2=    57.7 ed=   172 7/12/2020   x1=  55. x2=  66. y1=  1.84 y2=  1.45 BEST
GP: Confirmed US_Illinois_DuPage 3/28/2020        66    8215    14238     202    14112     1   172 7/12/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .986599 cc2=  .685088 lx= 11.01372 if=  56 il=  66 3/28/2020  n=  10 now=    8215 end=      60701       202     14112 U=    42.80 T=  140.5 p1= 638.9 p2=    13.5 ed=   241 9/19/2020   x1=  56. x2=  66. y1=  1.98 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/28/2020        66    8215    -         202    14112     1   241 9/19/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .985010 cc2=  .668782 lx= 11.01372 if=  57 il=  66 3/28/2020  n=   9 now=    8215 end=      60701       202     14112 U=    43.27 T=  141.3 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  57. x2=  66. y1=  1.95 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/28/2020        66    8215    -         202    14112     1   243 9/21/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .986904 cc2=  .653570 lx= 11.01372 if=  58 il=  66 3/28/2020  n=   8 now=    8215 end=      60701       202     14112 U=    38.46 T=  133.0 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  58. x2=  66. y1=  1.95 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/28/2020        66    8215    -         202    14112     1   223 9/1/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .981457 cc2=  .627903 lx= 11.01372 if=  59 il=  66 3/28/2020  n=   7 now=    8215 end=      60701       202     14112 U=    38.62 T=  133.2 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  59. x2=  66. y1=  1.92 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/28/2020        66    8215    -         202    14112     1   224 9/2/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .972736 cc2=  .594771 lx= 11.01372 if=  60 il=  66 3/28/2020  n=   6 now=    8215 end=      60701       202     14112 U=    39.39 T=  134.6 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  60. x2=  66. y1=  1.89 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/28/2020        66    8215    -         202    14112     1   227 9/5/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .960260 cc2=  .552012 lx= 11.01372 if=  61 il=  66 3/28/2020  n=   5 now=    8215 end=      60701       202     14112 U=    40.26 T=  136.1 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  61. x2=  66. y1=  1.87 y2=  1.74     
GP: Confirmed US_Illinois_DuPage 3/28/2020        66    8215    -         202    14112     1   231 9/9/2020  
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .987150 cc2=  .709800 lx= 11.01372 if=  55 il=  67 3/29/2020  n=  12 now=    8215 end=      60701       274         0 U=    33.16 T=  122.9 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  55. x2=  67. y1=  2.05 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   201 8/10/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .986265 cc2=  .697589 lx= 11.01372 if=  56 il=  67 3/29/2020  n=  11 now=    8215 end=      60701       274         0 U=    38.12 T=  131.3 p1= 638.9 p2=    13.5 ed=   221 8/30/2020   x1=  56. x2=  67. y1=  1.98 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   221 8/30/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .985549 cc2=  .684037 lx= 11.01372 if=  57 il=  67 3/29/2020  n=  10 now=    8215 end=      60701       274         0 U=    38.03 T=  131.1 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  57. x2=  67. y1=  1.95 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   220 8/29/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .987897 cc2=  .671670 lx= 11.01372 if=  58 il=  67 3/29/2020  n=   9 now=    8215 end=      60701       274         0 U=    34.23 T=  124.7 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  58. x2=  67. y1=  1.95 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   205 8/14/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .984078 cc2=  .650745 lx= 11.01372 if=  59 il=  67 3/29/2020  n=   8 now=    8215 end=      60701       274         0 U=    33.87 T=  124.1 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  59. x2=  67. y1=  1.92 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   204 8/13/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .978717 cc2=  .625164 lx= 11.01372 if=  60 il=  67 3/29/2020  n=   7 now=    8215 end=      60701       274         0 U=    33.78 T=  124.0 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  60. x2=  67. y1=  1.89 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   203 8/12/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .972785 cc2=  .594821 lx= 11.01372 if=  61 il=  67 3/29/2020  n=   6 now=    8215 end=      60701       274         0 U=    33.50 T=  123.5 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  61. x2=  67. y1=  1.87 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   202 8/11/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .969969 cc2=  .561721 lx= 11.01372 if=  62 il=  67 3/29/2020  n=   5 now=    8215 end=      60701       274         0 U=    30.03 T=  117.6 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  62. x2=  67. y1=  1.85 y2=  1.69     
GP: Confirmed US_Illinois_DuPage 3/29/2020        67    8215    -         274        0     0   188 7/28/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .989016 cc2=  .721755 lx= 11.01372 if=  55 il=  68 3/30/2020  n=  13 now=    8215 end=      60701       320      5007 U=    33.24 T=  123.1 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  55. x2=  68. y1=  2.05 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   201 8/10/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .987701 cc2=  .710351 lx= 11.01372 if=  56 il=  68 3/30/2020  n=  12 now=    8215 end=      60701       320      5007 U=    37.77 T=  130.6 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  56. x2=  68. y1=  1.98 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   219 8/28/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .987653 cc2=  .698978 lx= 11.01372 if=  57 il=  68 3/30/2020  n=  11 now=    8215 end=      60701       320      5007 U=    37.66 T=  130.4 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  57. x2=  68. y1=  1.95 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   219 8/28/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .990118 cc2=  .688607 lx= 11.01372 if=  58 il=  68 3/30/2020  n=  10 now=    8215 end=      60701       320      5007 U=    34.24 T=  124.7 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  58. x2=  68. y1=  1.95 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   205 8/14/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .987692 cc2=  .671464 lx= 11.01372 if=  59 il=  68 3/30/2020  n=   9 now=    8215 end=      60701       320      5007 U=    33.92 T=  124.2 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  59. x2=  68. y1=  1.92 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   204 8/13/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .984571 cc2=  .651237 lx= 11.01372 if=  60 il=  68 3/30/2020  n=   8 now=    8215 end=      60701       320      5007 U=    33.84 T=  124.1 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  60. x2=  68. y1=  1.89 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   203 8/12/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .981716 cc2=  .628162 lx= 11.01372 if=  61 il=  68 3/30/2020  n=   7 now=    8215 end=      60701       320      5007 U=    33.61 T=  123.7 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  61. x2=  68. y1=  1.87 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   203 8/12/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .981331 cc2=  .603366 lx= 11.01372 if=  62 il=  68 3/30/2020  n=   6 now=    8215 end=      60701       320      5007 U=    30.67 T=  118.8 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  62. x2=  68. y1=  1.85 y2=  1.66     
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215    -         320     5007     1   191 7/31/2020 
AAA1     1 US_Illinois_DuPage Confirmed cc1=  .972763 cc2=  .564514 lx=  8.54372 if=  63 il=  68 3/30/2020  n=   5 now=    8215 end=       5134       320      5007 U=    17.92 T=   86.3 p1= -37.5 p2=   160.0 ed=   128 5/29/2020   x1=  63. x2=  68. y1=  1.30 y2=  1.02 BEST
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .972763 cc2=  .564514 lx=  8.54172 if=  63 il=  68 3/30/2020  n=   5 now=    8215 end=       5134       320      5007 U=    17.92 T=   86.3 p1= -37.5 p2=   160.0 ed=   128 5/29/2020   x1=  63. x2=  68. y1=  1.30 y2=  1.02 BEST
GP: Confirmed US_Illinois_DuPage 3/30/2020        68    8215     5134     320     5007     1   128 5/29/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .991021 cc2=  .732822 lx= 11.01372 if=  55 il=  69 3/31/2020  n=  14 now=    8215 end=      60701       356       455 U=    34.01 T=  124.7 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  55. x2=  69. y1=  2.05 y2=  1.64     
GP: Confirmed US_Illinois_DuPage 3/31/2020        69    8215    -         356      455     1   204 8/13/2020 
AAA2     1 US_Illinois_DuPage Confirmed cc1=  .989955 cc2=  .722693 lx= 11.01372 if=  56 il=  69 3/31/2020  n=  13 now=    8215 end=      60701       356       455 U=    38.43 T=  131.9 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  56. x2=  69. y1=  1.98 y2=  1.64     
GP: Confirmed US_Illinois_DuPage 3/31/2020        69    8215    -         356      455     1   222 8/31/2020 
