TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      739503.00000       13.51373
TAB:  Brazil Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Brazil Confirmed cc1=  .971539 cc2=  .655306 lx=  9.41373 if=  39 il=  48 3/10/2020  n=   9 now=  739503 end=      13544        31     13660 U=    24.19 T=   91.7 p1= -98.2 p2=  5460.0 ed=   148 6/18/2020   x1=  39. x2=  48. y1=  2.18 y2=  1.80 BEST
GP: Confirmed Brazil 3/10/2020        48  739503    13544      31    13660     5   148 6/18/2020 
AAA1     1 Brazil Confirmed cc1=  .977469 cc2=  .644136 lx=  9.51373 if=  40 il=  48 3/10/2020  n=   8 now=  739503 end=      13544        31     13660 U=    21.50 T=   86.8 p1= -98.2 p2=  5460.0 ed=   137 6/7/2020    x1=  40. x2=  48. y1=  2.18 y2=  1.80 BEST
AAA2     1 Brazil Confirmed cc1=  .977509 cc2=  .644136 lx=  9.41373 if=  40 il=  48 3/10/2020  n=   8 now=  739503 end=      13544        31     13660 U=    21.50 T=   86.8 p1= -98.2 p2=  5460.0 ed=   137 6/7/2020    x1=  40. x2=  48. y1=  2.18 y2=  1.80 BEST
GP: Confirmed Brazil 3/10/2020        48  739503    13544      31    13660     5   137 6/7/2020  
AAA1     1 Brazil Confirmed cc1=  .974128 cc2=  .620574 lx=  9.51373 if=  41 il=  48 3/10/2020  n=   7 now=  739503 end=      13544        31     13660 U=    18.81 T=   82.0 p1= -98.2 p2=  5460.0 ed=   126 5/27/2020   x1=  41. x2=  48. y1=  2.18 y2=  1.80 BEST
AAA2     1 Brazil Confirmed cc1=  .974214 cc2=  .620574 lx=  9.41373 if=  41 il=  48 3/10/2020  n=   7 now=  739503 end=      13544        31     13660 U=    18.81 T=   82.0 p1= -98.2 p2=  5460.0 ed=   126 5/27/2020   x1=  41. x2=  48. y1=  2.18 y2=  1.80 BEST
GP: Confirmed Brazil 3/10/2020        48  739503    13544      31    13660     5   126 5/27/2020 
AAA1     1 Brazil Confirmed cc1=  .961450 cc2=  .583486 lx=  9.51373 if=  42 il=  48 3/10/2020  n=   6 now=  739503 end=      13544        31     13660 U=    20.67 T=   85.3 p1= -98.2 p2=  5460.0 ed=   134 6/4/2020    x1=  42. x2=  48. y1=  2.10 y2=  1.80 BEST
AAA2     1 Brazil Confirmed cc1=  .961566 cc2=  .583486 lx=  9.41373 if=  42 il=  48 3/10/2020  n=   6 now=  739503 end=      13544        31     13660 U=    20.67 T=   85.3 p1= -98.2 p2=  5460.0 ed=   134 6/4/2020    x1=  42. x2=  48. y1=  2.10 y2=  1.80 BEST
GP: Confirmed Brazil 3/10/2020        48  739503    13544      31    13660     5   134 6/4/2020  
AAA1     1 Brazil Confirmed cc1=  .940638 cc2=  .532389 lx=  9.51373 if=  43 il=  48 3/10/2020  n=   5 now=  739503 end=      13544        31     13660 U=    17.22 T=   79.1 p1= -98.2 p2=  5460.0 ed=   119 5/20/2020   x1=  43. x2=  48. y1=  2.10 y2=  1.80 BEST
AAA2     1 Brazil Confirmed cc1=  .940836 cc2=  .532389 lx=  9.41373 if=  43 il=  48 3/10/2020  n=   5 now=  739503 end=      13544        31     13660 U=    17.22 T=   79.1 p1= -98.2 p2=  5460.0 ed=   119 5/20/2020   x1=  43. x2=  48. y1=  2.10 y2=  1.80 BEST
GP: Confirmed Brazil 3/10/2020        48  739503    13544      31    13660     5   119 5/20/2020 
AAA2     1 Brazil Confirmed cc1=  .970173 cc2=  .711974 lx= 15.51373 if=  35 il=  49 3/11/2020  n=  14 now=  739503 end=    5464228        38     13660 U=    52.40 T=  178.7 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  35. x2=  49. y1=  2.74 y2=  2.47     
GP: Confirmed Brazil 3/11/2020        49  739503    -          38    13660     7   302 11/19/2020
AAA2     1 Brazil Confirmed cc1=  .973751 cc2=  .706490 lx= 15.51373 if=  36 il=  49 3/11/2020  n=  13 now=  739503 end=    5464228        38     13660 U=    48.65 T=  169.4 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  36. x2=  49. y1=  2.74 y2=  2.47     
GP: Confirmed Brazil 3/11/2020        49  739503    -          38    13660     7   284 11/1/2020 
AAA2     1 Brazil Confirmed cc1=  .973579 cc2=  .696229 lx= 15.51373 if=  37 il=  49 3/11/2020  n=  12 now=  739503 end=    5464228        38     13660 U=    44.91 T=  160.1 p1= 638.9 p2=    13.5 ed=   266 10/14/2020  x1=  37. x2=  49. y1=  2.74 y2=  2.47     
GP: Confirmed Brazil 3/11/2020        49  739503    -          38    13660     7   266 10/14/2020
AAA1     1 Brazil Confirmed cc1=  .968655 cc2=  .679980 lx=  9.51373 if=  38 il=  49 3/11/2020  n=  11 now=  739503 end=      13544        38     13660 U=    27.08 T=   97.0 p1= -98.2 p2=  5460.0 ed=   160 6/30/2020   x1=  38. x2=  49. y1=  2.18 y2=  1.77 BEST
AAA2     1 Brazil Confirmed cc1=  .968656 cc2=  .679980 lx=  9.41373 if=  38 il=  49 3/11/2020  n=  11 now=  739503 end=      13544        38     13660 U=    27.08 T=   97.0 p1= -98.2 p2=  5460.0 ed=   160 6/30/2020   x1=  38. x2=  49. y1=  2.18 y2=  1.77 BEST
GP: Confirmed Brazil 3/11/2020        49  739503    13544      38    13660     7   160 6/30/2020 
AAA1     1 Brazil Confirmed cc1=  .976997 cc2=  .675486 lx=  9.51373 if=  39 il=  49 3/11/2020  n=  10 now=  739503 end=      13544        38     13660 U=    24.62 T=   92.6 p1= -98.2 p2=  5460.0 ed=   150 6/20/2020   x1=  39. x2=  49. y1=  2.18 y2=  1.77 BEST
AAA2     1 Brazil Confirmed cc1=  .977026 cc2=  .675486 lx=  9.41373 if=  39 il=  49 3/11/2020  n=  10 now=  739503 end=      13544        38     13660 U=    24.62 T=   92.6 p1= -98.2 p2=  5460.0 ed=   150 6/20/2020   x1=  39. x2=  49. y1=  2.18 y2=  1.77 BEST
GP: Confirmed Brazil 3/11/2020        49  739503    13544      38    13660     7   150 6/20/2020 
AAA1     1 Brazil Confirmed cc1=  .980247 cc2=  .664020 lx=  9.51373 if=  40 il=  49 3/11/2020  n=   9 now=  739503 end=      13544        38     13660 U=    22.16 T=   88.2 p1= -98.2 p2=  5460.0 ed=   140 6/10/2020   x1=  40. x2=  49. y1=  2.18 y2=  1.77 BEST
AAA2     1 Brazil Confirmed cc1=  .980314 cc2=  .664020 lx=  9.41373 if=  40 il=  49 3/11/2020  n=   9 now=  739503 end=      13544        38     13660 U=    22.16 T=   88.2 p1= -98.2 p2=  5460.0 ed=   140 6/10/2020   x1=  40. x2=  49. y1=  2.18 y2=  1.77 BEST
GP: Confirmed Brazil 3/11/2020        49  739503    13544      38    13660     7   140 6/10/2020 
AAA1     1 Brazil Confirmed cc1=  .976030 cc2=  .642696 lx=  9.51373 if=  41 il=  49 3/11/2020  n=   8 now=  739503 end=      13544        38     13660 U=    19.70 T=   83.9 p1= -98.2 p2=  5460.0 ed=   130 5/31/2020   x1=  41. x2=  49. y1=  2.18 y2=  1.77 BEST
AAA2     1 Brazil Confirmed cc1=  .976145 cc2=  .642696 lx=  9.41373 if=  41 il=  49 3/11/2020  n=   8 now=  739503 end=      13544        38     13660 U=    19.70 T=   83.9 p1= -98.2 p2=  5460.0 ed=   130 5/31/2020   x1=  41. x2=  49. y1=  2.18 y2=  1.77 BEST
GP: Confirmed Brazil 3/11/2020        49  739503    13544      38    13660     7   130 5/31/2020 
AAA1     1 Brazil Confirmed cc1=  .967013 cc2=  .613460 lx=  9.51373 if=  42 il=  49 3/11/2020  n=   7 now=  739503 end=      13544        38     13660 U=    21.58 T=   87.2 p1= -98.2 p2=  5460.0 ed=   138 6/8/2020    x1=  42. x2=  49. y1=  2.10 y2=  1.77 BEST
AAA2     1 Brazil Confirmed cc1=  .967152 cc2=  .613460 lx=  9.41373 if=  42 il=  49 3/11/2020  n=   7 now=  739503 end=      13544        38     13660 U=    21.58 T=   87.2 p1= -98.2 p2=  5460.0 ed=   138 6/8/2020    x1=  42. x2=  49. y1=  2.10 y2=  1.77 BEST
GP: Confirmed Brazil 3/11/2020        49  739503    13544      38    13660     7   138 6/8/2020  
AAA1     1 Brazil Confirmed cc1=  .950575 cc2=  .572610 lx=  9.51373 if=  43 il=  49 3/11/2020  n=   6 now=  739503 end=      13544        38     13660 U=    18.50 T=   81.8 p1= -98.2 p2=  5460.0 ed=   125 5/26/2020   x1=  43. x2=  49. y1=  2.10 y2=  1.77 BEST
AAA2     1 Brazil Confirmed cc1=  .950791 cc2=  .572610 lx=  9.41373 if=  43 il=  49 3/11/2020  n=   6 now=  739503 end=      13544        38     13660 U=    18.50 T=   81.8 p1= -98.2 p2=  5460.0 ed=   125 5/26/2020   x1=  43. x2=  49. y1=  2.10 y2=  1.77 BEST
GP: Confirmed Brazil 3/11/2020        49  739503    13544      38    13660     7   125 5/26/2020 
AAA1     1 Brazil Confirmed cc1=  .984386 cc2=  .576137 lx=  9.51373 if=  44 il=  49 3/11/2020  n=   5 now=  739503 end=      13544        38     13660 U=    29.82 T=  101.8 p1= -98.2 p2=  5460.0 ed=   172 7/12/2020   x1=  44. x2=  49. y1=  1.94 y2=  1.77 BEST
AAA2     1 Brazil Confirmed cc1=  .984403 cc2=  .576137 lx=  9.41373 if=  44 il=  49 3/11/2020  n=   5 now=  739503 end=      13544        38     13660 U=    29.82 T=  101.8 p1= -98.2 p2=  5460.0 ed=   172 7/12/2020   x1=  44. x2=  49. y1=  1.94 y2=  1.77 BEST
GP: Confirmed Brazil 3/11/2020        49  739503    13544      38    13660     7   172 7/12/2020 
AAA2     1 Brazil Confirmed cc1=  .975501 cc2=  .725501 lx= 15.51373 if=  35 il=  50 3/12/2020  n=  15 now=  739503 end=    5464228        52     13660 U=    51.03 T=  174.9 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  35. x2=  50. y1=  2.74 y2=  2.45     
GP: Confirmed Brazil 3/12/2020        50  739503    -          52    13660     7   295 11/12/2020
AAA2     1 Brazil Confirmed cc1=  .978687 cc2=  .720488 lx= 15.51373 if=  36 il=  50 3/12/2020  n=  14 now=  739503 end=    5464228        52     13660 U=    47.63 T=  166.6 p1= 638.9 p2=    13.5 ed=   278 10/26/2020  x1=  36. x2=  50. y1=  2.74 y2=  2.45     
GP: Confirmed Brazil 3/12/2020        50  739503    -          52    13660     7   278 10/26/2020
AAA2     1 Brazil Confirmed cc1=  .978723 cc2=  .711462 lx= 15.51373 if=  37 il=  50 3/12/2020  n=  13 now=  739503 end=    5464228        52     13660 U=    44.22 T=  158.2 p1= 638.9 p2=    13.5 ed=   262 10/10/2020  x1=  37. x2=  50. y1=  2.74 y2=  2.45     
GP: Confirmed Brazil 3/12/2020        50  739503    -          52    13660     7   262 10/10/2020
AAA1     1 Brazil Confirmed cc1=  .975380 cc2=  .698030 lx=  9.51373 if=  38 il=  50 3/12/2020  n=  12 now=  739503 end=      13544        52     13660 U=    26.03 T=   94.7 p1= -98.2 p2=  5460.0 ed=   156 6/26/2020   x1=  38. x2=  50. y1=  2.18 y2=  1.72 BEST
AAA2     1 Brazil Confirmed cc1=  .975388 cc2=  .698030 lx=  9.41373 if=  38 il=  50 3/12/2020  n=  12 now=  739503 end=      13544        52     13660 U=    26.03 T=   94.7 p1= -98.2 p2=  5460.0 ed=   156 6/26/2020   x1=  38. x2=  50. y1=  2.18 y2=  1.72 BEST
GP: Confirmed Brazil 3/12/2020        50  739503    13544      52    13660     7   156 6/26/2020 
AAA1     1 Brazil Confirmed cc1=  .981955 cc2=  .693280 lx=  9.51373 if=  39 il=  50 3/12/2020  n=  11 now=  739503 end=      13544        52     13660 U=    23.86 T=   90.9 p1= -98.2 p2=  5460.0 ed=   147 6/17/2020   x1=  39. x2=  50. y1=  2.18 y2=  1.72 BEST
AAA2     1 Brazil Confirmed cc1=  .981994 cc2=  .693280 lx=  9.41373 if=  39 il=  50 3/12/2020  n=  11 now=  739503 end=      13544        52     13660 U=    23.86 T=   90.9 p1= -98.2 p2=  5460.0 ed=   147 6/17/2020   x1=  39. x2=  50. y1=  2.18 y2=  1.72 BEST
GP: Confirmed Brazil 3/12/2020        50  739503    13544      52    13660     7   147 6/17/2020 
AAA1     1 Brazil Confirmed cc1=  .984169 cc2=  .682657 lx=  9.51373 if=  40 il=  50 3/12/2020  n=  10 now=  739503 end=      13544        52     13660 U=    21.69 T=   87.2 p1= -98.2 p2=  5460.0 ed=   138 6/8/2020    x1=  40. x2=  50. y1=  2.18 y2=  1.72 BEST
AAA2     1 Brazil Confirmed cc1=  .984248 cc2=  .682657 lx=  9.41373 if=  40 il=  50 3/12/2020  n=  10 now=  739503 end=      13544        52     13660 U=    21.69 T=   87.2 p1= -98.2 p2=  5460.0 ed=   138 6/8/2020    x1=  40. x2=  50. y1=  2.18 y2=  1.72 BEST
GP: Confirmed Brazil 3/12/2020        50  739503    13544      52    13660     7   138 6/8/2020  
AAA1     1 Brazil Confirmed cc1=  .980661 cc2=  .664433 lx=  9.51373 if=  41 il=  50 3/12/2020  n=   9 now=  739503 end=      13544        52     13660 U=    19.52 T=   83.5 p1= -98.2 p2=  5460.0 ed=   129 5/30/2020   x1=  41. x2=  50. y1=  2.18 y2=  1.72 BEST
AAA2     1 Brazil Confirmed cc1=  .980787 cc2=  .664433 lx=  9.41373 if=  41 il=  50 3/12/2020  n=   9 now=  739503 end=      13544        52     13660 U=    19.52 T=   83.5 p1= -98.2 p2=  5460.0 ed=   129 5/30/2020   x1=  41. x2=  50. y1=  2.18 y2=  1.72 BEST
GP: Confirmed Brazil 3/12/2020        50  739503    13544      52    13660     7   129 5/30/2020 
AAA1     1 Brazil Confirmed cc1=  .975126 cc2=  .641792 lx=  9.51373 if=  42 il=  50 3/12/2020  n=   8 now=  739503 end=      13544        52     13660 U=    21.10 T=   86.2 p1= -98.2 p2=  5460.0 ed=   135 6/5/2020    x1=  42. x2=  50. y1=  2.10 y2=  1.72 BEST
AAA2     1 Brazil Confirmed cc1=  .975264 cc2=  .641792 lx=  9.41373 if=  42 il=  50 3/12/2020  n=   8 now=  739503 end=      13544        52     13660 U=    21.10 T=   86.2 p1= -98.2 p2=  5460.0 ed=   135 6/5/2020    x1=  42. x2=  50. y1=  2.10 y2=  1.72 BEST
GP: Confirmed Brazil 3/12/2020        50  739503    13544      52    13660     7   135 6/5/2020  
AAA1     1 Brazil Confirmed cc1=  .964303 cc2=  .610750 lx=  9.51373 if=  43 il=  50 3/12/2020  n=   7 now=  739503 end=      13544        52     13660 U=    18.46 T=   81.7 p1= -98.2 p2=  5460.0 ed=   125 5/26/2020   x1=  43. x2=  50. y1=  2.10 y2=  1.72 BEST
AAA2     1 Brazil Confirmed cc1=  .964506 cc2=  .610750 lx=  9.41373 if=  43 il=  50 3/12/2020  n=   7 now=  739503 end=      13544        52     13660 U=    18.46 T=   81.7 p1= -98.2 p2=  5460.0 ed=   125 5/26/2020   x1=  43. x2=  50. y1=  2.10 y2=  1.72 BEST
GP: Confirmed Brazil 3/12/2020        50  739503    13544      52    13660     7   125 5/26/2020 
AAA2     1 Brazil Confirmed cc1=  .989323 cc2=  .611358 lx= 15.51373 if=  44 il=  50 3/12/2020  n=   6 now=  739503 end=    5464228        52     13660 U=    52.99 T=  179.7 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1=  44. x2=  50. y1=  2.56 y2=  2.45     
GP: Confirmed Brazil 3/12/2020        50  739503    -          52    13660     7   304 11/21/2020
AAA1     1 Brazil Confirmed cc1=  .993766 cc2=  .585518 lx=  9.51373 if=  45 il=  50 3/12/2020  n=   5 now=  739503 end=      13544        52     13660 U=    22.47 T=   88.6 p1= -98.2 p2=  5460.0 ed=   141 6/11/2020   x1=  45. x2=  50. y1=  1.94 y2=  1.72 BEST
AAA2     1 Brazil Confirmed cc1=  .993786 cc2=  .585518 lx=  9.41373 if=  45 il=  50 3/12/2020  n=   5 now=  739503 end=      13544        52     13660 U=    22.47 T=   88.6 p1= -98.2 p2=  5460.0 ed=   141 6/11/2020   x1=  45. x2=  50. y1=  1.94 y2=  1.72 BEST
GP: Confirmed Brazil 3/12/2020        50  739503    13544      52    13660     7   141 6/11/2020 
AAA2     1 Brazil Confirmed cc1=  .970352 cc2=  .727816 lx= 15.51373 if=  35 il=  51 3/13/2020  n=  16 now=  739503 end=    5464228       151         0 U=    40.95 T=  147.3 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  35. x2=  51. y1=  2.74 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   243 9/21/2020 
AAA2     1 Brazil Confirmed cc1=  .973599 cc2=  .723599 lx= 15.51373 if=  36 il=  51 3/13/2020  n=  15 now=  739503 end=    5464228       151         0 U=    38.39 T=  141.3 p1= 638.9 p2=    13.5 ed=   231 9/9/2020    x1=  36. x2=  51. y1=  2.74 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   231 9/9/2020  
AAA2     1 Brazil Confirmed cc1=  .974035 cc2=  .715836 lx= 15.51373 if=  37 il=  51 3/13/2020  n=  14 now=  739503 end=    5464228       151         0 U=    35.83 T=  135.2 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  37. x2=  51. y1=  2.74 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   219 8/28/2020 
AAA2     1 Brazil Confirmed cc1=  .970844 cc2=  .703583 lx= 15.51373 if=  38 il=  51 3/13/2020  n=  13 now=  739503 end=    5464228       151         0 U=    37.68 T=  139.6 p1= 638.9 p2=    13.5 ed=   228 9/6/2020    x1=  38. x2=  51. y1=  2.70 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   228 9/6/2020  
AAA2     1 Brazil Confirmed cc1=  .976259 cc2=  .698909 lx= 15.51373 if=  39 il=  51 3/13/2020  n=  12 now=  739503 end=    5464228       151         0 U=    34.78 T=  132.8 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  39. x2=  51. y1=  2.70 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   214 8/23/2020 
AAA2     1 Brazil Confirmed cc1=  .977703 cc2=  .689028 lx= 15.51373 if=  40 il=  51 3/13/2020  n=  11 now=  739503 end=    5464228       151         0 U=    31.89 T=  126.0 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  40. x2=  51. y1=  2.70 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   201 8/10/2020 
AAA2     1 Brazil Confirmed cc1=  .973754 cc2=  .672243 lx= 15.51373 if=  41 il=  51 3/13/2020  n=  10 now=  739503 end=    5464228       151         0 U=    28.99 T=  119.2 p1= 638.9 p2=    13.5 ed=   187 7/27/2020   x1=  41. x2=  51. y1=  2.70 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   187 7/27/2020 
AAA2     1 Brazil Confirmed cc1=  .964938 cc2=  .648710 lx= 15.51373 if=  42 il=  51 3/13/2020  n=   9 now=  739503 end=    5464228       151         0 U=    30.29 T=  122.2 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  42. x2=  51. y1=  2.65 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   193 8/2/2020  
AAA2     1 Brazil Confirmed cc1=  .953573 cc2=  .620239 lx= 15.51373 if=  43 il=  51 3/13/2020  n=   8 now=  739503 end=    5464228       151         0 U=    26.93 T=  114.3 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  43. x2=  51. y1=  2.65 y2=  2.35     
GP: Confirmed Brazil 3/13/2020        51  739503    -         151        0     0   177 7/17/2020 
AAA2     1 Brazil Confirmed cc1=  .936872 cc2=  .583318 lx= 15.51373 if=  44 il=  51 3/13/2020  n=   7 now=  739503 end=    5464228       151         0 U=    33.34 T=  129.4 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  44. x2=  51. y1=  2.56 y2=  2.35     
