TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16251.00000        9.69591
TAB:  US_New_Jersey_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995410 cc2=  .587161 lx=  6.27191 if=  55 il=  60 3/22/2020  n=   5 now=   16251 end=        531       147       300 U=     5.51 T=   61.4 p1= -96.7 p2=  3060.5 ed=    74 4/5/2020    x1=  55. x2=  60. y1=  1.16 y2=   .25 BEST
GP: Confirmed US_New_Jersey_Middlesex 3/22/2020        60   16251      531     147      300     1    74 4/5/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .994994 cc2=  .717644 lx= 10.64591 if=  49 il=  61 3/23/2020  n=  12 now=   16251 end=      42020       210      2101 U=    19.04 T=   92.7 p1= 158.6 p2=    38.7 ed=   137 6/7/2020    x1=  49. x2=  61. y1=  2.30 y2=  1.67     
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251    42020     210     2101     1   137 6/7/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .994356 cc2=  .705681 lx=  9.53591 if=  50 il=  61 3/23/2020  n=  11 now=   16251 end=      13848       210      2101 U=    14.72 T=   82.1 p1= -14.8 p2=   117.4 ed=   116 5/17/2020   x1=  50. x2=  61. y1=  2.18 y2=  1.43     
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251    13848     210     2101     1   116 5/17/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .994685 cc2=  .693173 lx= 11.69591 if=  51 il=  61 3/23/2020  n=  10 now=   16251 end=     120079       210      2101 U=    22.49 T=  102.6 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  51. x2=  61. y1=  2.29 y2=  1.85     
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251    -         210     2101     1   155 6/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .994098 cc2=  .677870 lx= 11.69591 if=  52 il=  61 3/23/2020  n=   9 now=   16251 end=     120079       210      2101 U=    22.97 T=  103.5 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  52. x2=  61. y1=  2.24 y2=  1.85     
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251    -         210     2101     1   157 6/27/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997449 cc2=  .664116 lx=  8.79591 if=  53 il=  61 3/23/2020  n=   8 now=   16251 end=       6607       210      2101 U=    12.64 T=   76.7 p1= -59.3 p2=   246.0 ed=   106 5/7/2020    x1=  53. x2=  61. y1=  1.87 y2=  1.24     
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251     6607     210     2101     1   106 5/7/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996403 cc2=  .642850 lx=  8.48591 if=  54 il=  61 3/23/2020  n=   7 now=   16251 end=       4846       210      2101 U=    11.90 T=   74.6 p1= -70.2 p2=   335.3 ed=   102 5/3/2020    x1=  54. x2=  61. y1=  1.73 y2=  1.14     
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251     4846     210     2101     1   102 5/3/2020  
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .995645 cc2=  .617681 lx=  7.60591 if=  55 il=  61 3/23/2020  n=   6 now=   16251 end=       2010       210      2101 U=     8.66 T=   68.1 p1= -87.6 p2=   808.5 ed=    88 4/19/2020   x1=  55. x2=  61. y1=  1.51 y2=   .81 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995645 cc2=  .617681 lx=  7.60891 if=  55 il=  61 3/23/2020  n=   6 now=   16251 end=       2010       210      2101 U=     8.66 T=   68.1 p1= -87.6 p2=   808.5 ed=    88 4/19/2020   x1=  55. x2=  61. y1=  1.51 y2=   .81 BEST
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251     2010     210     2101     1    88 4/19/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995460 cc2=  .587211 lx= 11.69591 if=  56 il=  61 3/23/2020  n=   5 now=   16251 end=     120079       210      2101 U=    21.55 T=  100.8 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  56. x2=  61. y1=  2.08 y2=  1.85     
GP: Confirmed US_New_Jersey_Middlesex 3/23/2020        61   16251    -         210     2101     1   151 6/21/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995992 cc2=  .728731 lx= 10.82591 if=  49 il=  62 3/24/2020  n=  13 now=   16251 end=      50307       277      3902 U=    19.50 T=   94.2 p1= 209.6 p2=    32.3 ed=   140 6/10/2020   x1=  49. x2=  62. y1=  2.32 y2=  1.65     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251    -         277     3902     1   140 6/10/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995528 cc2=  .718178 lx=  9.89591 if=  50 il=  62 3/24/2020  n=  12 now=   16251 end=      19849       277      3902 U=    15.64 T=   84.7 p1=  22.1 p2=    81.9 ed=   121 5/22/2020   x1=  50. x2=  62. y1=  2.22 y2=  1.45     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251    19849     277     3902     1   121 5/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995904 cc2=  .707229 lx= 11.69591 if=  51 il=  62 3/24/2020  n=  11 now=   16251 end=     120079       277      3902 U=    22.48 T=  102.5 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  51. x2=  62. y1=  2.29 y2=  1.80     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251    -         277     3902     1   155 6/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995575 cc2=  .694064 lx= 11.69591 if=  52 il=  62 3/24/2020  n=  10 now=   16251 end=     120079       277      3902 U=    22.92 T=  103.3 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  52. x2=  62. y1=  2.24 y2=  1.80     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251    -         277     3902     1   157 6/27/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998108 cc2=  .681880 lx=  9.19591 if=  53 il=  62 3/24/2020  n=   9 now=   16251 end=       9856       277      3902 U=    13.69 T=   79.4 p1= -39.4 p2=   164.9 ed=   111 5/12/2020   x1=  53. x2=  62. y1=  1.93 y2=  1.27     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251     9856     277     3902     1   111 5/12/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997408 cc2=  .664075 lx=  9.04591 if=  54 il=  62 3/24/2020  n=   8 now=   16251 end=       8483       277      3902 U=    13.41 T=   78.5 p1= -47.8 p2=   191.6 ed=   110 5/11/2020   x1=  54. x2=  62. y1=  1.83 y2=  1.23     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251     8483     277     3902     1   110 5/11/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .996827 cc2=  .643273 lx=  8.31591 if=  55 il=  62 3/24/2020  n=   7 now=   16251 end=       4088       277      3902 U=    10.56 T=   72.5 p1= -74.8 p2=   397.5 ed=    97 4/28/2020   x1=  55. x2=  62. y1=  1.65 y2=   .99 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996827 cc2=  .643273 lx=  8.31091 if=  55 il=  62 3/24/2020  n=   7 now=   16251 end=       4088       277      3902 U=    10.56 T=   72.5 p1= -74.8 p2=   397.5 ed=    97 4/28/2020   x1=  55. x2=  62. y1=  1.65 y2=   .99 BEST
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251     4088     277     3902     1    97 4/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997143 cc2=  .619179 lx= 11.69591 if=  56 il=  62 3/24/2020  n=   6 now=   16251 end=     120079       277      3902 U=    21.69 T=  101.1 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  56. x2=  62. y1=  2.08 y2=  1.80     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251    -         277     3902     1   152 6/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995585 cc2=  .587337 lx= 11.69591 if=  57 il=  62 3/24/2020  n=   5 now=   16251 end=     120079       277      3902 U=    23.13 T=  103.7 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  57. x2=  62. y1=  2.02 y2=  1.80     
GP: Confirmed US_New_Jersey_Middlesex 3/24/2020        62   16251    -         277     3902     1   158 6/28/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996507 cc2=  .738308 lx= 10.00591 if=  49 il=  63 3/25/2020  n=  14 now=   16251 end=      22157       316       900 U=    17.85 T=   88.8 p1=  36.3 p2=    73.3 ed=   130 5/31/2020   x1=  49. x2=  63. y1=  2.23 y2=  1.45     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251    22157     316      900     1   130 5/31/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996218 cc2=  .728957 lx=  9.30591 if=  50 il=  63 3/25/2020  n=  13 now=   16251 end=      11002       316       900 U=    14.67 T=   81.6 p1= -32.3 p2=   147.7 ed=   116 5/17/2020   x1=  50. x2=  63. y1=  2.15 y2=  1.27     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251    11002     316      900     1   116 5/17/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996313 cc2=  .718963 lx= 11.69591 if=  51 il=  63 3/25/2020  n=  12 now=   16251 end=     120079       316       900 U=    23.47 T=  104.8 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  51. x2=  63. y1=  2.29 y2=  1.78     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251    -         316      900     1   160 6/30/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996011 cc2=  .707335 lx=  9.91591 if=  52 il=  63 3/25/2020  n=  11 now=   16251 end=      20249       316       900 U=    18.20 T=   88.9 p1=  24.6 p2=    80.3 ed=   131 6/1/2020    x1=  52. x2=  63. y1=  2.03 y2=  1.43     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251    20249     316      900     1   131 6/1/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .998161 cc2=  .696650 lx=  8.37591 if=  53 il=  63 3/25/2020  n=  10 now=   16251 end=       4341       316       900 U=    11.90 T=   74.5 p1= -73.3 p2=   374.4 ed=   102 5/3/2020    x1=  53. x2=  63. y1=  1.80 y2=   .96     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251     4341     316      900     1   102 5/3/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997611 cc2=  .681384 lx=  8.15591 if=  54 il=  63 3/25/2020  n=   9 now=   16251 end=       3483       316       900 U=    11.30 T=   72.9 p1= -78.6 p2=   466.6 ed=    99 4/30/2020   x1=  54. x2=  63. y1=  1.67 y2=   .88     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251     3483     316      900     1    99 4/30/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997281 cc2=  .663947 lx=  7.66591 if=  55 il=  63 3/25/2020  n=   8 now=   16251 end=       2134       316       900 U=     9.16 T=   68.9 p1= -86.9 p2=   761.5 ed=    90 4/21/2020   x1=  55. x2=  63. y1=  1.52 y2=   .65     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251     2134     316      900     1    90 4/21/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996768 cc2=  .643214 lx=  8.68591 if=  56 il=  63 3/25/2020  n=   7 now=   16251 end=       5918       316       900 U=    13.11 T=   77.1 p1= -63.6 p2=   274.6 ed=   108 5/9/2020    x1=  56. x2=  63. y1=  1.61 y2=  1.08     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251     5918     316      900     1   108 5/9/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995155 cc2=  .617191 lx=  8.90591 if=  57 il=  63 3/25/2020  n=   6 now=   16251 end=       7375       316       900 U=    14.63 T=   79.8 p1= -54.6 p2=   220.4 ed=   114 5/15/2020   x1=  57. x2=  63. y1=  1.56 y2=  1.15     
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251     7375     316      900     1   114 5/15/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .996705 cc2=  .588456 lx=  6.85591 if=  58 il=  63 3/25/2020  n=   5 now=   16251 end=        949       316       900 U=     6.02 T=   63.6 p1= -94.2 p2=  1712.4 ed=    77 4/8/2020    x1=  58. x2=  63. y1=   .93 y2=   .10 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996705 cc2=  .588456 lx=  6.85091 if=  58 il=  63 3/25/2020  n=   5 now=   16251 end=        949       316       900 U=     6.02 T=   63.6 p1= -94.2 p2=  1712.4 ed=    77 4/8/2020    x1=  58. x2=  63. y1=   .93 y2=   .10 BEST
GP: Confirmed US_New_Jersey_Middlesex 3/25/2020        63   16251      949     316      900     1    77 4/8/2020  
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996804 cc2=  .746804 lx= 11.22591 if=  49 il=  64 3/26/2020  n=  15 now=   16251 end=      75049       505     32721 U=    20.14 T=   96.4 p1= 361.8 p2=    21.7 ed=   143 6/13/2020   x1=  49. x2=  64. y1=  2.35 y2=  1.61     
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    -         505    32721     2   143 6/13/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996385 cc2=  .738186 lx= 10.63591 if=  50 il=  64 3/26/2020  n=  14 now=   16251 end=      41602       505     32721 U=    17.23 T=   89.6 p1= 156.0 p2=    39.1 ed=   130 5/31/2020   x1=  50. x2=  64. y1=  2.30 y2=  1.48     
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    41602     505    32721     2   130 5/31/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996712 cc2=  .729450 lx= 11.69591 if=  51 il=  64 3/26/2020  n=  13 now=   16251 end=     120079       505     32721 U=    21.91 T=  101.2 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  51. x2=  64. y1=  2.29 y2=  1.70     
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    -         505    32721     2   152 6/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996423 cc2=  .719073 lx= 11.69591 if=  52 il=  64 3/26/2020  n=  12 now=   16251 end=     120079       505     32721 U=    22.20 T=  101.7 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  52. x2=  64. y1=  2.24 y2=  1.70     
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    -         505    32721     2   154 6/24/2020 
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .997509 cc2=  .708834 lx= 10.39591 if=  53 il=  64 3/26/2020  n=  11 now=   16251 end=      32725       505     32721 U=    16.60 T=   87.7 p1= 101.4 p2=    49.7 ed=   126 5/27/2020   x1=  53. x2=  64. y1=  2.09 y2=  1.43 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997509 cc2=  .708834 lx= 10.39991 if=  53 il=  64 3/26/2020  n=  11 now=   16251 end=      32725       505     32721 U=    16.60 T=   87.7 p1= 101.4 p2=    49.7 ed=   126 5/27/2020   x1=  53. x2=  64. y1=  2.09 y2=  1.43 BEST
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    32725     505    32721     2   126 5/27/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996796 cc2=  .695285 lx= 10.68591 if=  54 il=  64 3/26/2020  n=  10 now=   16251 end=      43735       505     32721 U=    17.69 T=   90.4 p1= 169.1 p2=    37.2 ed=   132 6/2/2020    x1=  54. x2=  64. y1=  2.06 y2=  1.50     
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    43735     505    32721     2   132 6/2/2020  
AAA1     1 US_New_Jersey_Middlesex Confirmed cc1=  .995767 cc2=  .679539 lx= 10.39591 if=  55 il=  64 3/26/2020  n=   9 now=   16251 end=      32725       505     32721 U=    16.06 T=   86.9 p1= 101.4 p2=    49.7 ed=   124 5/25/2020   x1=  55. x2=  64. y1=  1.99 y2=  1.43 BEST
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995767 cc2=  .679539 lx= 10.39891 if=  55 il=  64 3/26/2020  n=   9 now=   16251 end=      32725       505     32721 U=    16.06 T=   86.9 p1= 101.4 p2=    49.7 ed=   124 5/25/2020   x1=  55. x2=  64. y1=  1.99 y2=  1.43 BEST
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    32725     505    32721     2   124 5/25/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .995848 cc2=  .662514 lx= 11.69591 if=  56 il=  64 3/26/2020  n=   8 now=   16251 end=     120079       505     32721 U=    21.01 T=   99.7 p1= 638.9 p2=    13.5 ed=   149 6/19/2020   x1=  56. x2=  64. y1=  2.08 y2=  1.70     
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    -         505    32721     2   149 6/19/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .994076 cc2=  .640523 lx= 11.69591 if=  57 il=  64 3/26/2020  n=   7 now=   16251 end=     120079       505     32721 U=    21.85 T=  101.1 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  57. x2=  64. y1=  2.02 y2=  1.70     
GP: Confirmed US_New_Jersey_Middlesex 3/26/2020        64   16251    -         505    32721     2   152 6/22/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .997282 cc2=  .754747 lx= 11.69591 if=  49 il=  65 3/27/2020  n=  16 now=   16251 end=     120079       640     65743 U=    21.54 T=  100.7 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  49. x2=  65. y1=  2.40 y2=  1.66     
GP: Confirmed US_New_Jersey_Middlesex 3/27/2020        65   16251    -         640    -         1   151 6/21/2020 
AAA2     1 US_New_Jersey_Middlesex Confirmed cc1=  .996922 cc2=  .746922 lx= 11.18591 if=  50 il=  65 3/27/2020  n=  15 now=   16251 end=      72107       640     65743 U=    18.80 T=   94.2 p1= 343.7 p2=    22.5 ed=   138 6/8/2020    x1=  50. x2=  65. y1=  2.35 y2=  1.55     
