TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3064.00000        8.02748
TAB:  US_Washington_Snohomish Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .963672 cc2=  .610118 lx= 10.02748 if=  45 il=  52 3/14/2020  n=   7 now=    3064 end=      22640       154       283 U=    23.39 T=   89.6 p1= 638.9 p2=    13.5 ed=   144 6/14/2020   x1=  45. x2=  52. y1=  1.91 y2=  1.61     
GP: Confirmed US_Washington_Snohomish 3/14/2020        52    3064    -         154      283     1   144 6/14/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .972397 cc2=  .594432 lx=  6.63748 if=  46 il=  52 3/14/2020  n=   6 now=    3064 end=        763       154       283 U=     8.65 T=   56.1 p1= -75.1 p2=   401.6 ed=    76 4/7/2020    x1=  46. x2=  52. y1=  1.16 y2=   .47     
GP: Confirmed US_Washington_Snohomish 3/14/2020        52    3064      763     154      283     1    76 4/7/2020  
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .990148 cc2=  .581900 lx=  5.45748 if=  47 il=  52 3/14/2020  n=   5 now=    3064 end=        234       154       283 U=     3.18 T=   49.2 p1= -92.4 p2=  1309.4 ed=    56 3/18/2020   x1=  47. x2=  52. y1=   .70 y2=  -.87 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .990149 cc2=  .581900 lx=  5.46248 if=  47 il=  52 3/14/2020  n=   5 now=    3064 end=        234       154       283 U=     3.18 T=   49.2 p1= -92.4 p2=  1309.4 ed=    56 3/18/2020   x1=  47. x2=  52. y1=   .70 y2=  -.87 BEST
GP: Confirmed US_Washington_Snohomish 3/14/2020        52    3064      234     154      283     1    56 3/18/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .982233 cc2=  .704883 lx= 10.02748 if=  41 il=  53 3/15/2020  n=  12 now=    3064 end=      22640       154       169 U=    23.95 T=   91.5 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  41. x2=  53. y1=  2.11 y2=  1.61     
GP: Confirmed US_Washington_Snohomish 3/15/2020        53    3064    -         154      169     2   148 6/18/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .977333 cc2=  .688658 lx= 10.02748 if=  42 il=  53 3/15/2020  n=  11 now=    3064 end=      22640       154       169 U=    23.64 T=   91.0 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  42. x2=  53. y1=  2.07 y2=  1.61     
GP: Confirmed US_Washington_Snohomish 3/15/2020        53    3064    -         154      169     2   146 6/16/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .971196 cc2=  .654969 lx= 10.02748 if=  44 il=  53 3/15/2020  n=   9 now=    3064 end=      22640       154       169 U=    25.70 T=   94.3 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  44. x2=  53. y1=  1.96 y2=  1.61     
GP: Confirmed US_Washington_Snohomish 3/15/2020        53    3064    -         154      169     2   154 6/24/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .965157 cc2=  .631823 lx=  7.59748 if=  45 il=  53 3/15/2020  n=   8 now=    3064 end=       1993       154       169 U=    15.42 T=   67.5 p1= -35.0 p2=   153.7 ed=   103 5/4/2020    x1=  45. x2=  53. y1=  1.46 y2=   .94     
GP: Confirmed US_Washington_Snohomish 3/15/2020        53    3064     1993     154      169     2   103 5/4/2020  
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .972513 cc2=  .618959 lx=  5.40748 if=  46 il=  53 3/15/2020  n=   7 now=    3064 end=        223       154       169 U=     4.18 T=   48.8 p1= -92.7 p2=  1374.0 ed=    58 3/20/2020   x1=  46. x2=  53. y1=   .68 y2=  -.99 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .972513 cc2=  .618959 lx=  5.40848 if=  46 il=  53 3/15/2020  n=   7 now=    3064 end=        223       154       169 U=     4.18 T=   48.8 p1= -92.7 p2=  1374.0 ed=    58 3/20/2020   x1=  46. x2=  53. y1=   .68 y2=  -.99 BEST
GP: Confirmed US_Washington_Snohomish 3/15/2020        53    3064      223     154      169     2    58 3/20/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .983441 cc2=  .605477 lx=  5.21748 if=  47 il=  53 3/15/2020  n=   6 now=    3064 end=        184       154       169 U=     2.62 T=   48.5 p1= -94.0 p2=  1665.2 ed=    54 3/16/2020   x1=  47. x2=  53. y1=   .58 y2= -1.71 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .983442 cc2=  .605477 lx=  5.21548 if=  47 il=  53 3/15/2020  n=   6 now=    3064 end=        184       154       169 U=     2.62 T=   48.5 p1= -94.0 p2=  1665.2 ed=    54 3/16/2020   x1=  47. x2=  53. y1=   .58 y2= -1.71 BEST
GP: Confirmed US_Washington_Snohomish 3/15/2020        53    3064      184     154      169     2    54 3/16/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .988039 cc2=  .729840 lx=  9.68748 if=  40 il=  54 3/16/2020  n=  14 now=    3064 end=      16114       200       283 U=    21.97 T=   86.5 p1= 425.9 p2=    19.0 ed=   138 6/8/2020    x1=  40. x2=  54. y1=  2.12 y2=  1.48     
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064    -         200      283     1   138 6/8/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .985295 cc2=  .718034 lx= 10.02748 if=  41 il=  54 3/16/2020  n=  13 now=    3064 end=      22640       200       283 U=    23.43 T=   90.4 p1= 638.9 p2=    13.5 ed=   145 6/15/2020   x1=  41. x2=  54. y1=  2.11 y2=  1.55     
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064    -         200      283     1   145 6/15/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .981607 cc2=  .704257 lx= 10.02748 if=  42 il=  54 3/16/2020  n=  12 now=    3064 end=      22640       200       283 U=    23.11 T=   89.9 p1= 638.9 p2=    13.5 ed=   144 6/14/2020   x1=  42. x2=  54. y1=  2.07 y2=  1.55     
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064    -         200      283     1   144 6/14/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .976966 cc2=  .688291 lx= 10.02748 if=  43 il=  54 3/16/2020  n=  11 now=    3064 end=      22640       200       283 U=    26.73 T=   95.5 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  43. x2=  54. y1=  1.97 y2=  1.55     
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064    -         200      283     1   158 6/28/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .977018 cc2=  .675507 lx=  9.99748 if=  44 il=  54 3/16/2020  n=  10 now=    3064 end=      21970       200       283 U=    24.63 T=   92.1 p1= 617.0 p2=    13.9 ed=   150 6/20/2020   x1=  44. x2=  54. y1=  1.95 y2=  1.55     
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064    -         200      283     1   150 6/20/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .974595 cc2=  .658368 lx=  6.26748 if=  45 il=  54 3/16/2020  n=   9 now=    3064 end=        527       200       283 U=     8.03 T=   53.7 p1= -82.8 p2=   581.4 ed=    72 4/3/2020    x1=  45. x2=  54. y1=  1.09 y2=  -.03     
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064      527     200      283     1    72 4/3/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .979691 cc2=  .646358 lx=  5.85748 if=  46 il=  54 3/16/2020  n=   8 now=    3064 end=        349       200       283 U=     5.46 T=   50.8 p1= -88.6 p2=   877.9 ed=    63 3/25/2020   x1=  46. x2=  54. y1=   .89 y2=  -.58     
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064      349     200      283     1    63 3/25/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .984016 cc2=  .630463 lx=  5.68748 if=  47 il=  54 3/16/2020  n=   7 now=    3064 end=        295       200       283 U=     3.99 T=   50.2 p1= -90.4 p2=  1038.6 ed=    59 3/21/2020   x1=  47. x2=  54. y1=   .81 y2=  -.94 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .984016 cc2=  .630463 lx=  5.68948 if=  47 il=  54 3/16/2020  n=   7 now=    3064 end=        295       200       283 U=     3.99 T=   50.2 p1= -90.4 p2=  1038.6 ed=    59 3/21/2020   x1=  47. x2=  54. y1=   .81 y2=  -.94 BEST
GP: Confirmed US_Washington_Snohomish 3/16/2020        54    3064      295     200      283     1    59 3/21/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .992274 cc2=  .756572 lx=  8.19748 if=  38 il=  55 3/17/2020  n=  17 now=    3064 end=       3631       266       849 U=    14.87 T=   69.3 p1=  18.5 p2=    84.4 ed=   104 5/5/2020    x1=  38. x2=  55. y1=  2.10 y2=   .96     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064     3631     266      849     1   104 5/5/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .991375 cc2=  .748839 lx=  8.79748 if=  39 il=  55 3/17/2020  n=  16 now=    3064 end=       6617       266       849 U=    17.30 T=   75.2 p1= 116.0 p2=    46.3 ed=   116 5/17/2020   x1=  39. x2=  55. y1=  2.09 y2=  1.17     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064     6617     266      849     1   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .990159 cc2=  .740159 lx=  9.74748 if=  40 il=  55 3/17/2020  n=  15 now=    3064 end=      17110       266       849 U=    21.52 T=   85.7 p1= 458.4 p2=    17.9 ed=   136 6/6/2020    x1=  40. x2=  55. y1=  2.12 y2=  1.43     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064    -         266      849     1   136 6/6/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .988069 cc2=  .729870 lx= 10.02748 if=  41 il=  55 3/17/2020  n=  14 now=    3064 end=      22640       266       849 U=    22.69 T=   88.8 p1= 638.9 p2=    13.5 ed=   142 6/12/2020   x1=  41. x2=  55. y1=  2.11 y2=  1.49     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064    -         266      849     1   142 6/12/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .985313 cc2=  .718051 lx= 10.02748 if=  42 il=  55 3/17/2020  n=  13 now=    3064 end=      22640       266       849 U=    22.36 T=   88.4 p1= 638.9 p2=    13.5 ed=   141 6/11/2020   x1=  42. x2=  55. y1=  2.07 y2=  1.49     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064    -         266      849     1   141 6/11/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .981932 cc2=  .704582 lx= 10.02748 if=  43 il=  55 3/17/2020  n=  12 now=    3064 end=      22640       266       849 U=    25.33 T=   92.8 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  43. x2=  55. y1=  1.97 y2=  1.49     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064    -         266      849     1   152 6/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .982364 cc2=  .693689 lx=  9.42748 if=  44 il=  55 3/17/2020  n=  11 now=    3064 end=      12425       266       849 U=    21.05 T=   83.3 p1= 305.5 p2=    24.7 ed=   133 6/3/2020    x1=  44. x2=  55. y1=  1.87 y2=  1.35     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064    -         266      849     1   133 6/3/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .979988 cc2=  .678477 lx=  7.49748 if=  45 il=  55 3/17/2020  n=  10 now=    3064 end=       1803       266       849 U=    12.72 T=   63.3 p1= -41.2 p2=   169.9 ed=    93 4/24/2020   x1=  45. x2=  55. y1=  1.44 y2=   .65     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064     1803     266      849     1    93 4/24/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .981996 cc2=  .665768 lx=  6.80748 if=  46 il=  55 3/17/2020  n=   9 now=    3064 end=        904       266       849 U=     8.88 T=   56.8 p1= -70.5 p2=   338.9 ed=    77 4/8/2020    x1=  46. x2=  55. y1=  1.22 y2=   .20 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .981996 cc2=  .665768 lx=  6.80648 if=  46 il=  55 3/17/2020  n=   9 now=    3064 end=        904       266       849 U=     8.88 T=   56.8 p1= -70.5 p2=   338.9 ed=    77 4/8/2020    x1=  46. x2=  55. y1=  1.22 y2=   .20 BEST
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064      904     266      849     1    77 4/8/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .965508 cc2=  .557260 lx= 10.02748 if=  50 il=  55 3/17/2020  n=   5 now=    3064 end=      22640       266       849 U=    27.07 T=   95.4 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  50. x2=  55. y1=  1.68 y2=  1.49     
GP: Confirmed US_Washington_Snohomish 3/17/2020        55    3064    -         266      849     1   159 6/29/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .993421 cc2=  .764005 lx=  8.29748 if=  38 il=  56 3/18/2020  n=  18 now=    3064 end=       4013       310       849 U=    15.31 T=   70.4 p1=  31.0 p2=    76.4 ed=   106 5/7/2020    x1=  38. x2=  56. y1=  2.12 y2=   .94     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064     4013     310      849     1   106 5/7/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .992742 cc2=  .757039 lx=  8.80748 if=  39 il=  56 3/18/2020  n=  17 now=    3064 end=       6684       310       849 U=    17.50 T=   75.6 p1= 118.1 p2=    45.8 ed=   116 5/17/2020   x1=  39. x2=  56. y1=  2.09 y2=  1.12     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064     6684     310      849     1   116 5/17/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .991787 cc2=  .749251 lx=  9.52748 if=  40 il=  56 3/18/2020  n=  16 now=    3064 end=      13731       310       849 U=    20.93 T=   83.9 p1= 348.1 p2=    22.3 ed=   133 6/3/2020    x1=  40. x2=  56. y1=  2.10 y2=  1.33     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064    -         310      849     1   133 6/3/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .990151 cc2=  .740151 lx=  9.69748 if=  41 il=  56 3/18/2020  n=  15 now=    3064 end=      16276       310       849 U=    21.70 T=   85.9 p1= 431.2 p2=    18.8 ed=   137 6/7/2020    x1=  41. x2=  56. y1=  2.07 y2=  1.38     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064    -         310      849     1   137 6/7/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .988037 cc2=  .729838 lx=  9.86748 if=  42 il=  56 3/18/2020  n=  14 now=    3064 end=      19292       310       849 U=    22.08 T=   87.3 p1= 529.6 p2=    15.9 ed=   139 6/9/2020    x1=  42. x2=  56. y1=  2.05 y2=  1.42     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064    -         310      849     1   139 6/9/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .985546 cc2=  .718285 lx= 10.02748 if=  43 il=  56 3/18/2020  n=  13 now=    3064 end=      22640       310       849 U=    25.55 T=   93.2 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  43. x2=  56. y1=  1.97 y2=  1.46     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064    -         310      849     1   153 6/23/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .986126 cc2=  .708775 lx=  8.82748 if=  44 il=  56 3/18/2020  n=  12 now=    3064 end=       6819       310       849 U=    18.64 T=   77.0 p1= 122.6 p2=    44.9 ed=   121 5/22/2020   x1=  44. x2=  56. y1=  1.77 y2=  1.13     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064     6819     310      849     1   121 5/22/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .984612 cc2=  .695937 lx=  7.67748 if=  45 il=  56 3/18/2020  n=  11 now=    3064 end=       2159       310       849 U=    13.51 T=   65.0 p1= -29.5 p2=   141.9 ed=    96 4/27/2020   x1=  45. x2=  56. y1=  1.48 y2=   .66     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064     2159     310      849     1    96 4/27/2020 
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .986290 cc2=  .684779 lx=  7.05748 if=  46 il=  56 3/18/2020  n=  10 now=    3064 end=       1161       310       849 U=     9.91 T=   58.8 p1= -62.1 p2=   263.9 ed=    82 4/13/2020   x1=  46. x2=  56. y1=  1.29 y2=   .28     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064     1161     310      849     1    82 4/13/2020 
AAA1     1 US_Washington_Snohomish Confirmed cc1=  .986777 cc2=  .670549 lx=  6.73748 if=  47 il=  56 3/18/2020  n=   9 now=    3064 end=        843       310       849 U=     7.54 T=   56.0 p1= -72.5 p2=   363.5 ed=    73 4/4/2020    x1=  47. x2=  56. y1=  1.19 y2=   .00 BEST
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .986777 cc2=  .670549 lx=  6.73648 if=  47 il=  56 3/18/2020  n=   9 now=    3064 end=        843       310       849 U=     7.54 T=   56.0 p1= -72.5 p2=   363.5 ed=    73 4/4/2020    x1=  47. x2=  56. y1=  1.19 y2=   .00 BEST
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064      843     310      849     1    73 4/4/2020  
AAA2     1 US_Washington_Snohomish Confirmed cc1=  .980767 cc2=  .627214 lx=  8.13748 if=  49 il=  56 3/18/2020  n=   7 now=    3064 end=       3420       310       849 U=    14.29 T=   68.5 p1=  11.6 p2=    89.6 ed=   102 5/3/2020    x1=  49. x2=  56. y1=  1.37 y2=   .88     
GP: Confirmed US_Washington_Snohomish 3/18/2020        56    3064     3420     310      849     1   102 5/3/2020  
