TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3243.00000        8.08425
TAB:  US_New_York_Monroe Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_New_York_Monroe Confirmed cc1=  .988130 cc2=  .671902 lx=  5.56425 if=  53 il=  62 3/24/2020  n=   9 now=    3243 end=        260       106       299 U=     5.33 T=   61.4 p1= -92.0 p2=  1247.3 ed=    74 4/5/2020    x1=  53. x2=  62. y1=  1.58 y2=  -.10 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .988130 cc2=  .671902 lx=  5.56725 if=  53 il=  62 3/24/2020  n=   9 now=    3243 end=        260       106       299 U=     5.33 T=   61.4 p1= -92.0 p2=  1247.3 ed=    74 4/5/2020    x1=  53. x2=  62. y1=  1.58 y2=  -.10 BEST
GP: Confirmed US_New_York_Monroe 3/24/2020        62    3243      260     106      299     3    74 4/5/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997668 cc2=  .664334 lx= 10.08425 if=  54 il=  62 3/24/2020  n=   8 now=    3243 end=      23962       106       299 U=    22.91 T=  100.7 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  54. x2=  62. y1=  2.04 y2=  1.69     
GP: Confirmed US_New_York_Monroe 3/24/2020        62    3243    -         106      299     3   154 6/24/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997293 cc2=  .643740 lx=  8.46425 if=  55 il=  62 3/24/2020  n=   7 now=    3243 end=       4742       106       299 U=    16.39 T=   83.9 p1=  46.2 p2=    68.4 ed=   122 5/23/2020   x1=  55. x2=  62. y1=  1.76 y2=  1.34     
GP: Confirmed US_New_York_Monroe 3/24/2020        62    3243     4742     106      299     3   122 5/23/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .995944 cc2=  .617979 lx=  8.27425 if=  56 il=  62 3/24/2020  n=   6 now=    3243 end=       3921       106       299 U=    15.41 T=   81.8 p1=  20.9 p2=    82.7 ed=   118 5/19/2020   x1=  56. x2=  62. y1=  1.67 y2=  1.28     
GP: Confirmed US_New_York_Monroe 3/24/2020        62    3243     3921     106      299     3   118 5/19/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .994441 cc2=  .586193 lx= 10.08425 if=  57 il=  62 3/24/2020  n=   5 now=    3243 end=      23962       106       299 U=    23.89 T=  102.4 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  57. x2=  62. y1=  1.90 y2=  1.69     
GP: Confirmed US_New_York_Monroe 3/24/2020        62    3243    -         106      299     3   158 6/28/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .987567 cc2=  .720306 lx=  5.97425 if=  50 il=  63 3/25/2020  n=  13 now=    3243 end=        393       118       258 U=     8.79 T=   64.6 p1= -87.9 p2=   825.2 ed=    85 4/16/2020   x1=  50. x2=  63. y1=  1.66 y2=   .19     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      393     118      258     1    85 4/16/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .994135 cc2=  .716784 lx=  5.73425 if=  51 il=  63 3/25/2020  n=  12 now=    3243 end=        309       118       258 U=     6.73 T=   62.8 p1= -90.5 p2=  1049.5 ed=    78 4/9/2020    x1=  51. x2=  63. y1=  1.75 y2=  -.04     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      309     118      258     1    78 4/9/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .992879 cc2=  .704204 lx=  5.65425 if=  52 il=  63 3/25/2020  n=  11 now=    3243 end=        285       118       258 U=     6.38 T=   62.2 p1= -91.2 p2=  1137.9 ed=    77 4/8/2020    x1=  52. x2=  63. y1=  1.60 y2=  -.12     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      285     118      258     1    77 4/8/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .991105 cc2=  .689594 lx=  5.58425 if=  53 il=  63 3/25/2020  n=  10 now=    3243 end=        266       118       258 U=     5.57 T=   61.8 p1= -91.8 p2=  1219.2 ed=    75 4/6/2020    x1=  53. x2=  63. y1=  1.59 y2=  -.21     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      266     118      258     1    75 4/6/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997334 cc2=  .681106 lx=  7.88425 if=  54 il=  63 3/25/2020  n=   9 now=    3243 end=       2655       118       258 U=    15.89 T=   81.0 p1= -18.1 p2=   122.1 ed=   118 5/19/2020   x1=  54. x2=  63. y1=  1.70 y2=  1.14     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243     2655     118      258     1   118 5/19/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997144 cc2=  .663811 lx=  6.90425 if=  55 il=  63 3/25/2020  n=   8 now=    3243 end=        996       118       258 U=    11.55 T=   71.8 p1= -69.3 p2=   325.6 ed=    99 4/30/2020   x1=  55. x2=  63. y1=  1.45 y2=   .76     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      996     118      258     1    99 4/30/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996073 cc2=  .642519 lx=  6.55425 if=  56 il=  63 3/25/2020  n=   7 now=    3243 end=        702       118       258 U=     9.93 T=   68.7 p1= -78.4 p2=   462.0 ed=    92 4/23/2020   x1=  56. x2=  63. y1=  1.28 y2=   .58     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      702     118      258     1    92 4/23/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .994158 cc2=  .616194 lx=  6.88425 if=  57 il=  63 3/25/2020  n=   6 now=    3243 end=        976       118       258 U=    12.01 T=   72.0 p1= -69.9 p2=   332.3 ed=   100 5/1/2020    x1=  57. x2=  63. y1=  1.25 y2=   .75     
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      976     118      258     1   100 5/1/2020  
AAA1     1 US_New_York_Monroe Confirmed cc1=  .995651 cc2=  .587403 lx=  5.53425 if=  58 il=  63 3/25/2020  n=   5 now=    3243 end=        253       118       258 U=     5.33 T=   61.6 p1= -92.2 p2=  1281.8 ed=    74 4/5/2020    x1=  58. x2=  63. y1=   .67 y2=  -.27 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .995651 cc2=  .587403 lx=  5.53825 if=  58 il=  63 3/25/2020  n=   5 now=    3243 end=        253       118       258 U=     5.33 T=   61.6 p1= -92.2 p2=  1281.8 ed=    74 4/5/2020    x1=  58. x2=  63. y1=   .67 y2=  -.27 BEST
GP: Confirmed US_New_York_Monroe 3/25/2020        63    3243      253     118      258     1    74 4/5/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .989707 cc2=  .731508 lx=  6.15425 if=  50 il=  64 3/26/2020  n=  14 now=    3243 end=        470       148       345 U=     9.02 T=   65.3 p1= -85.5 p2=   690.0 ed=    86 4/17/2020   x1=  50. x2=  64. y1=  1.70 y2=   .15     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243      470     148      345     1    86 4/17/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .994888 cc2=  .727627 lx=  5.94425 if=  51 il=  64 3/26/2020  n=  13 now=    3243 end=        381       148       345 U=     7.08 T=   63.6 p1= -88.3 p2=   851.2 ed=    80 4/11/2020   x1=  51. x2=  64. y1=  1.78 y2=  -.05     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243      381     148      345     1    80 4/11/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .993754 cc2=  .716404 lx=  5.89425 if=  52 il=  64 3/26/2020  n=  12 now=    3243 end=        362       148       345 U=     6.83 T=   63.3 p1= -88.8 p2=   895.9 ed=    79 4/10/2020   x1=  52. x2=  64. y1=  1.65 y2=  -.11     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243      362     148      345     1    79 4/10/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .992180 cc2=  .703504 lx=  5.84425 if=  53 il=  64 3/26/2020  n=  11 now=    3243 end=        345       148       345 U=     6.09 T=   63.0 p1= -89.4 p2=   940.0 ed=    77 4/8/2020    x1=  53. x2=  64. y1=  1.64 y2=  -.17 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .992180 cc2=  .703504 lx=  5.84525 if=  53 il=  64 3/26/2020  n=  11 now=    3243 end=        345       148       345 U=     6.09 T=   63.0 p1= -89.4 p2=   940.0 ed=    77 4/8/2020    x1=  53. x2=  64. y1=  1.64 y2=  -.17 BEST
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243      345     148      345     1    77 4/8/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997971 cc2=  .696460 lx=  7.57425 if=  54 il=  64 3/26/2020  n=  10 now=    3243 end=       1947       148       345 U=    14.34 T=   77.6 p1= -40.0 p2=   166.6 ed=   111 5/12/2020   x1=  54. x2=  64. y1=  1.64 y2=   .95     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243     1947     148      345     1   111 5/12/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997922 cc2=  .681694 lx=  6.95425 if=  55 il=  64 3/26/2020  n=   9 now=    3243 end=       1047       148       345 U=    11.38 T=   71.6 p1= -67.7 p2=   309.7 ed=    98 4/29/2020   x1=  55. x2=  64. y1=  1.46 y2=   .67     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243     1047     148      345     1    98 4/29/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997223 cc2=  .663889 lx=  6.75425 if=  56 il=  64 3/26/2020  n=   8 now=    3243 end=        857       148       345 U=    10.34 T=   69.8 p1= -73.6 p2=   378.4 ed=    94 4/25/2020   x1=  56. x2=  64. y1=  1.34 y2=   .56     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243      857     148      345     1    94 4/25/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996106 cc2=  .642552 lx=  7.02425 if=  57 il=  64 3/26/2020  n=   7 now=    3243 end=       1123       148       345 U=    12.05 T=   72.5 p1= -65.4 p2=   288.8 ed=   100 5/1/2020    x1=  57. x2=  64. y1=  1.29 y2=   .71     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243     1123     148      345     1   100 5/1/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996562 cc2=  .618597 lx=  6.18425 if=  58 il=  64 3/26/2020  n=   6 now=    3243 end=        485       148       345 U=     7.65 T=   65.3 p1= -85.0 p2=   668.7 ed=    83 4/14/2020   x1=  58. x2=  64. y1=   .96 y2=   .17     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243      485     148      345     1    83 4/14/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .994831 cc2=  .586583 lx=  5.98425 if=  59 il=  64 3/26/2020  n=   5 now=    3243 end=        397       148       345 U=     6.40 T=   63.9 p1= -87.8 p2=   816.9 ed=    79 4/10/2020   x1=  59. x2=  64. y1=   .77 y2=  -.01     
GP: Confirmed US_New_York_Monroe 3/26/2020        64    3243      397     148      345     1    79 4/10/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .991528 cc2=  .741528 lx=  6.16425 if=  50 il=  65 3/27/2020  n=  15 now=    3243 end=        475       166       367 U=     9.10 T=   65.5 p1= -85.4 p2=   682.7 ed=    86 4/17/2020   x1=  50. x2=  65. y1=  1.70 y2=   .05     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      475     166      367     2    86 4/17/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .995818 cc2=  .737619 lx=  5.98425 if=  51 il=  65 3/27/2020  n=  14 now=    3243 end=        397       166       367 U=     7.27 T=   64.0 p1= -87.8 p2=   816.9 ed=    81 4/12/2020   x1=  51. x2=  65. y1=  1.79 y2=  -.14     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      397     166      367     2    81 4/12/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .994949 cc2=  .727688 lx=  5.94425 if=  52 il=  65 3/27/2020  n=  13 now=    3243 end=        381       166       367 U=     7.06 T=   63.7 p1= -88.3 p2=   851.2 ed=    80 4/11/2020   x1=  52. x2=  65. y1=  1.66 y2=  -.18     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      381     166      367     2    80 4/11/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .993765 cc2=  .716415 lx=  5.91425 if=  53 il=  65 3/27/2020  n=  12 now=    3243 end=        370       166       367 U=     6.41 T=   63.6 p1= -88.6 p2=   876.5 ed=    78 4/9/2020    x1=  53. x2=  65. y1=  1.65 y2=  -.22 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .993765 cc2=  .716415 lx=  5.91125 if=  53 il=  65 3/27/2020  n=  12 now=    3243 end=        370       166       367 U=     6.41 T=   63.6 p1= -88.6 p2=   876.5 ed=    78 4/9/2020    x1=  53. x2=  65. y1=  1.65 y2=  -.22 BEST
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      370     166      367     2    78 4/9/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998164 cc2=  .709489 lx=  7.02425 if=  54 il=  65 3/27/2020  n=  11 now=    3243 end=       1123       166       367 U=    12.45 T=   73.1 p1= -65.4 p2=   288.8 ed=   102 5/3/2020    x1=  54. x2=  65. y1=  1.53 y2=   .65     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243     1123     166      367     2   102 5/3/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .998261 cc2=  .696749 lx=  6.62425 if=  55 il=  65 3/27/2020  n=  10 now=    3243 end=        753       166       367 U=    10.32 T=   69.3 p1= -76.8 p2=   430.7 ed=    93 4/24/2020   x1=  55. x2=  65. y1=  1.38 y2=   .41     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      753     166      367     2    93 4/24/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997816 cc2=  .681588 lx=  6.46425 if=  56 il=  65 3/27/2020  n=   9 now=    3243 end=        641       166       367 U=     9.41 T=   67.8 p1= -80.2 p2=   505.9 ed=    90 4/21/2020   x1=  56. x2=  65. y1=  1.26 y2=   .30     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      641     166      367     2    90 4/21/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996997 cc2=  .663664 lx=  6.48425 if=  57 il=  65 3/27/2020  n=   8 now=    3243 end=        654       166       367 U=     9.88 T=   68.1 p1= -79.8 p2=   495.9 ed=    91 4/22/2020   x1=  57. x2=  65. y1=  1.13 y2=   .32     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      654     166      367     2    91 4/22/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .997630 cc2=  .644077 lx=  6.03425 if=  58 il=  65 3/27/2020  n=   7 now=    3243 end=        417       166       367 U=     7.16 T=   64.4 p1= -87.1 p2=   777.7 ed=    81 4/12/2020   x1=  58. x2=  65. y1=   .90 y2=  -.08     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      417     166      367     2    81 4/12/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .996733 cc2=  .618769 lx=  5.90425 if=  59 il=  65 3/27/2020  n=   6 now=    3243 end=        366       166       367 U=     6.23 T=   63.5 p1= -88.7 p2=   886.1 ed=    78 4/9/2020    x1=  59. x2=  65. y1=   .73 y2=  -.23 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996733 cc2=  .618769 lx=  5.90025 if=  59 il=  65 3/27/2020  n=   6 now=    3243 end=        366       166       367 U=     6.23 T=   63.5 p1= -88.7 p2=   886.1 ed=    78 4/9/2020    x1=  59. x2=  65. y1=   .73 y2=  -.23 BEST
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      366     166      367     2    78 4/9/2020  
AAA2     1 US_New_York_Monroe Confirmed cc1=  .995998 cc2=  .587750 lx=  6.57425 if=  60 il=  65 3/27/2020  n=   5 now=    3243 end=        716       166       367 U=    10.49 T=   69.0 p1= -77.9 p2=   452.9 ed=    93 4/24/2020   x1=  60. x2=  65. y1=   .86 y2=   .38     
GP: Confirmed US_New_York_Monroe 3/27/2020        65    3243      716     166      367     2    93 4/24/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .992685 cc2=  .750149 lx=  6.33425 if=  50 il=  66 3/28/2020  n=  16 now=    3243 end=        563       202       461 U=     9.39 T=   66.2 p1= -82.6 p2=   576.0 ed=    88 4/19/2020   x1=  50. x2=  66. y1=  1.73 y2=   .03     
GP: Confirmed US_New_York_Monroe 3/28/2020        66    3243      563     202      461     2    88 4/19/2020 
AAA2     1 US_New_York_Monroe Confirmed cc1=  .996061 cc2=  .746061 lx=  6.17425 if=  51 il=  66 3/28/2020  n=  15 now=    3243 end=        480       202       461 U=     7.64 T=   64.9 p1= -85.2 p2=   675.6 ed=    82 4/13/2020   x1=  51. x2=  66. y1=  1.82 y2=  -.14     
GP: Confirmed US_New_York_Monroe 3/28/2020        66    3243      480     202      461     2    82 4/13/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .995236 cc2=  .737037 lx=  6.15425 if=  52 il=  66 3/28/2020  n=  14 now=    3243 end=        470       202       461 U=     7.51 T=   64.7 p1= -85.5 p2=   690.0 ed=    82 4/13/2020   x1=  52. x2=  66. y1=  1.70 y2=  -.17 BEST
AAA2     1 US_New_York_Monroe Confirmed cc1=  .995236 cc2=  .737037 lx=  6.15825 if=  52 il=  66 3/28/2020  n=  14 now=    3243 end=        470       202       461 U=     7.51 T=   64.7 p1= -85.5 p2=   690.0 ed=    82 4/13/2020   x1=  52. x2=  66. y1=  1.70 y2=  -.17 BEST
GP: Confirmed US_New_York_Monroe 3/28/2020        66    3243      470     202      461     2    82 4/13/2020 
AAA1     1 US_New_York_Monroe Confirmed cc1=  .994143 cc2=  .726882 lx=  6.14425 if=  53 il=  66 3/28/2020  n=  13 now=    3243 end=        466       202       461 U=     6.93 T=   64.8 p1= -85.6 p2=   695.9 ed=    81 4/12/2020   x1=  53. x2=  66. y1=  1.70 y2=  -.18 BEST
