TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12645.00000        9.44502
TAB:  US_Texas_Dallas Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997132 cc2=  .719782 lx=  8.09502 if=  49 il=  61 3/23/2020  n=  12 now=   12645 end=       3278       155      1035 U=    13.54 T=   76.1 p1= -74.1 p2=   385.8 ed=   108 5/9/2020    x1=  49. x2=  61. y1=  2.00 y2=  1.12     
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645     3278     155     1035     2   108 5/9/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996349 cc2=  .707674 lx=  8.07502 if=  50 il=  61 3/23/2020  n=  11 now=   12645 end=       3213       155      1035 U=    13.20 T=   75.6 p1= -74.6 p2=   393.6 ed=   106 5/7/2020    x1=  50. x2=  61. y1=  1.94 y2=  1.11     
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645     3213     155     1035     2   106 5/7/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995888 cc2=  .694376 lx=  9.71502 if=  51 il=  61 3/23/2020  n=  10 now=   12645 end=      16564       155      1035 U=    20.35 T=   92.4 p1=  31.0 p2=    76.3 ed=   140 6/10/2020   x1=  51. x2=  61. y1=  2.03 y2=  1.54     
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645    16564     155     1035     2   140 6/10/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .998426 cc2=  .682198 lx=  7.59502 if=  52 il=  61 3/23/2020  n=   9 now=   12645 end=       1988       155      1035 U=    12.01 T=   72.3 p1= -84.3 p2=   636.1 ed=   100 5/1/2020    x1=  52. x2=  61. y1=  1.69 y2=   .94     
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645     1988     155     1035     2   100 5/1/2020  
AAA1     1 US_Texas_Dallas Confirmed cc1=  .999055 cc2=  .665722 lx=  6.90502 if=  53 il=  61 3/23/2020  n=   8 now=   12645 end=        997       155      1035 U=     9.05 T=   66.6 p1= -92.1 p2=  1268.3 ed=    87 4/18/2020   x1=  53. x2=  61. y1=  1.51 y2=   .62 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .999055 cc2=  .665722 lx=  6.91002 if=  53 il=  61 3/23/2020  n=   8 now=   12645 end=        997       155      1035 U=     9.05 T=   66.6 p1= -92.1 p2=  1268.3 ed=    87 4/18/2020   x1=  53. x2=  61. y1=  1.51 y2=   .62 BEST
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645      997     155     1035     2    87 4/18/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .998843 cc2=  .645289 lx=  7.28502 if=  54 il=  61 3/23/2020  n=   7 now=   12645 end=       1458       155      1035 U=    10.59 T=   69.6 p1= -88.5 p2=   867.3 ed=    94 4/25/2020   x1=  54. x2=  61. y1=  1.47 y2=   .81     
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645     1458     155     1035     2    94 4/25/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .998282 cc2=  .620318 lx=  7.14502 if=  55 il=  61 3/23/2020  n=   6 now=   12645 end=       1267       155      1035 U=    10.07 T=   68.5 p1= -90.0 p2=   998.0 ed=    92 4/23/2020   x1=  55. x2=  61. y1=  1.34 y2=   .74     
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645     1267     155     1035     2    92 4/23/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .997283 cc2=  .589035 lx=  6.95502 if=  56 il=  61 3/23/2020  n=   5 now=   12645 end=       1048       155      1035 U=     9.20 T=   67.0 p1= -91.7 p2=  1206.6 ed=    88 4/19/2020   x1=  56. x2=  61. y1=  1.19 y2=   .65 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997283 cc2=  .589035 lx=  6.95402 if=  56 il=  61 3/23/2020  n=   5 now=   12645 end=       1048       155      1035 U=     9.20 T=   67.0 p1= -91.7 p2=  1206.6 ed=    88 4/19/2020   x1=  56. x2=  61. y1=  1.19 y2=   .65 BEST
GP: Confirmed US_Texas_Dallas 3/23/2020        61   12645     1048     155     1035     2    88 4/19/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997037 cc2=  .729775 lx=  7.44502 if=  49 il=  62 3/24/2020  n=  13 now=   12645 end=       1711       169       577 U=    12.15 T=   72.2 p1= -86.5 p2=   739.0 ed=   100 5/1/2020    x1=  49. x2=  62. y1=  1.91 y2=   .84     
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645     1711     169      577     2   100 5/1/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996328 cc2=  .718978 lx=  7.32502 if=  50 il=  62 3/24/2020  n=  12 now=   12645 end=       1517       169       577 U=    11.51 T=   71.0 p1= -88.0 p2=   833.6 ed=    98 4/29/2020   x1=  50. x2=  62. y1=  1.83 y2=   .79     
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645     1517     169      577     2    98 4/29/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995487 cc2=  .706812 lx=  7.73502 if=  51 il=  62 3/24/2020  n=  11 now=   12645 end=       2287       169       577 U=    14.19 T=   75.6 p1= -81.9 p2=   552.9 ed=   109 5/10/2020   x1=  51. x2=  62. y1=  1.73 y2=   .96     
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645     2287     169      577     2   109 5/10/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997673 cc2=  .696162 lx=  6.77502 if=  52 il=  62 3/24/2020  n=  10 now=   12645 end=        875       169       577 U=     9.77 T=   66.9 p1= -93.1 p2=  1445.1 ed=    89 4/20/2020   x1=  52. x2=  62. y1=  1.52 y2=   .50     
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645      875     169      577     2    89 4/20/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .998198 cc2=  .681970 lx=  6.35502 if=  53 il=  62 3/24/2020  n=   9 now=   12645 end=        575       169       577 U=     7.68 T=   63.6 p1= -95.5 p2=  2199.1 ed=    81 4/12/2020   x1=  53. x2=  62. y1=  1.38 y2=   .20 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .998198 cc2=  .681970 lx=  6.35802 if=  53 il=  62 3/24/2020  n=   9 now=   12645 end=        575       169       577 U=     7.68 T=   63.6 p1= -95.5 p2=  2199.1 ed=    81 4/12/2020   x1=  53. x2=  62. y1=  1.38 y2=   .20 BEST
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645      575     169      577     2    81 4/12/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .997521 cc2=  .664188 lx=  6.36502 if=  54 il=  62 3/24/2020  n=   8 now=   12645 end=        581       169       577 U=     7.85 T=   63.7 p1= -95.4 p2=  2176.4 ed=    82 4/13/2020   x1=  54. x2=  62. y1=  1.23 y2=   .21 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997521 cc2=  .664188 lx=  6.36802 if=  54 il=  62 3/24/2020  n=   8 now=   12645 end=        581       169       577 U=     7.85 T=   63.7 p1= -95.4 p2=  2176.4 ed=    82 4/13/2020   x1=  54. x2=  62. y1=  1.23 y2=   .21 BEST
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645      581     169      577     2    82 4/13/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996752 cc2=  .643199 lx=  6.14502 if=  55 il=  62 3/24/2020  n=   7 now=   12645 end=        466       169       577 U=     6.87 T=   62.1 p1= -96.3 p2=  2713.5 ed=    78 4/9/2020    x1=  55. x2=  62. y1=  1.03 y2=   .02     
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645      466     169      577     2    78 4/9/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995651 cc2=  .617686 lx=  5.88502 if=  56 il=  62 3/24/2020  n=   6 now=   12645 end=        359       169       577 U=     5.56 T=   60.4 p1= -97.2 p2=  3522.3 ed=    73 4/4/2020    x1=  56. x2=  62. y1=   .80 y2=  -.28     
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645      359     169      577     2    73 4/4/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .993265 cc2=  .585017 lx=  5.69502 if=  57 il=  62 3/24/2020  n=   5 now=   12645 end=        297       169       577 U=     4.75 T=   59.3 p1= -97.7 p2=  4257.6 ed=    70 4/1/2020    x1=  57. x2=  62. y1=   .48 y2=  -.57     
GP: Confirmed US_Texas_Dallas 3/24/2020        62   12645      297     169      577     2    70 4/1/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997291 cc2=  .739092 lx=  8.02502 if=  49 il=  63 3/25/2020  n=  14 now=   12645 end=       3056       247      1793 U=    13.09 T=   75.1 p1= -75.8 p2=   413.8 ed=   105 5/6/2020    x1=  49. x2=  63. y1=  1.99 y2=   .92     
GP: Confirmed US_Texas_Dallas 3/25/2020        63   12645     3056     247     1793     1   105 5/6/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996665 cc2=  .729403 lx=  8.03502 if=  50 il=  63 3/25/2020  n=  13 now=   12645 end=       3087       247      1793 U=    12.87 T=   74.9 p1= -75.6 p2=   409.6 ed=   105 5/6/2020    x1=  50. x2=  63. y1=  1.94 y2=   .93     
GP: Confirmed US_Texas_Dallas 3/25/2020        63   12645     3087     247     1793     1   105 5/6/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996203 cc2=  .718853 lx=  8.65502 if=  51 il=  63 3/25/2020  n=  12 now=   12645 end=       5738       247      1793 U=    16.27 T=   81.7 p1= -54.6 p2=   220.4 ed=   120 5/21/2020   x1=  51. x2=  63. y1=  1.88 y2=  1.15     
GP: Confirmed US_Texas_Dallas 3/25/2020        63   12645     5738     247     1793     1   120 5/21/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997338 cc2=  .708662 lx=  7.79502 if=  52 il=  63 3/25/2020  n=  11 now=   12645 end=       2428       247      1793 U=    12.28 T=   73.2 p1= -80.8 p2=   520.8 ed=   102 5/3/2020    x1=  52. x2=  63. y1=  1.72 y2=   .83     
GP: Confirmed US_Texas_Dallas 3/25/2020        63   12645     2428     247     1793     1   102 5/3/2020  
AAA1     1 US_Texas_Dallas Confirmed cc1=  .996933 cc2=  .695422 lx=  7.49502 if=  53 il=  63 3/25/2020  n=  10 now=   12645 end=       1799       247      1793 U=    10.61 T=   70.3 p1= -85.8 p2=   702.9 ed=    95 4/26/2020   x1=  53. x2=  63. y1=  1.63 y2=   .69 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996933 cc2=  .695422 lx=  7.49702 if=  53 il=  63 3/25/2020  n=  10 now=   12645 end=       1799       247      1793 U=    10.61 T=   70.3 p1= -85.8 p2=   702.9 ed=    95 4/26/2020   x1=  53. x2=  63. y1=  1.63 y2=   .69 BEST
GP: Confirmed US_Texas_Dallas 3/25/2020        63   12645     1799     247     1793     1    95 4/26/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996375 cc2=  .680147 lx=  7.97502 if=  54 il=  63 3/25/2020  n=   9 now=   12645 end=       2907       247      1793 U=    12.62 T=   74.4 p1= -77.0 p2=   435.0 ed=   104 5/5/2020    x1=  54. x2=  63. y1=  1.62 y2=   .90     
GP: Confirmed US_Texas_Dallas 3/25/2020        63   12645     2907     247     1793     1   104 5/5/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995111 cc2=  .661778 lx=  8.27502 if=  55 il=  63 3/25/2020  n=   8 now=   12645 end=       3924       247      1793 U=    13.78 T=   77.0 p1= -69.0 p2=   322.2 ed=   109 5/10/2020   x1=  55. x2=  63. y1=  1.60 y2=  1.02     
GP: Confirmed US_Texas_Dallas 3/25/2020        63   12645     3924     247     1793     1   109 5/10/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .997664 cc2=  .747664 lx=  8.32502 if=  49 il=  64 3/26/2020  n=  15 now=   12645 end=       4125       303      3970 U=    13.99 T=   77.4 p1= -67.4 p2=   306.5 ed=   110 5/11/2020   x1=  49. x2=  64. y1=  2.03 y2=   .96 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997664 cc2=  .747664 lx=  8.32702 if=  49 il=  64 3/26/2020  n=  15 now=   12645 end=       4125       303      3970 U=    13.99 T=   77.4 p1= -67.4 p2=   306.5 ed=   110 5/11/2020   x1=  49. x2=  64. y1=  2.03 y2=   .96 BEST
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645     4125     303     3970     2   110 5/11/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997171 cc2=  .738972 lx=  8.38502 if=  50 il=  64 3/26/2020  n=  14 now=   12645 end=       4380       303      3970 U=    13.95 T=   77.7 p1= -65.4 p2=   288.7 ed=   110 5/11/2020   x1=  50. x2=  64. y1=  1.99 y2=   .98     
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645     4380     303     3970     2   110 5/11/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996918 cc2=  .729657 lx=  9.00502 if=  51 il=  64 3/26/2020  n=  13 now=   12645 end=       8143       303      3970 U=    17.47 T=   84.8 p1= -35.6 p2=   155.3 ed=   126 5/27/2020   x1=  51. x2=  64. y1=  1.94 y2=  1.19     
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645     8143     303     3970     2   126 5/27/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .997720 cc2=  .720370 lx=  8.24502 if=  52 il=  64 3/26/2020  n=  12 now=   12645 end=       3808       303      3970 U=    13.78 T=   76.8 p1= -69.9 p2=   332.1 ed=   109 5/10/2020   x1=  52. x2=  64. y1=  1.80 y2=   .93 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997720 cc2=  .720370 lx=  8.24502 if=  52 il=  64 3/26/2020  n=  12 now=   12645 end=       3808       303      3970 U=    13.78 T=   76.8 p1= -69.9 p2=   332.1 ed=   109 5/10/2020   x1=  52. x2=  64. y1=  1.80 y2=   .93 BEST
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645     3808     303     3970     2   109 5/10/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997302 cc2=  .708627 lx=  7.99502 if=  53 il=  64 3/26/2020  n=  11 now=   12645 end=       2966       303      3970 U=    12.26 T=   74.1 p1= -76.5 p2=   426.3 ed=   103 5/4/2020    x1=  53. x2=  64. y1=  1.72 y2=   .82     
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645     2966     303     3970     2   103 5/4/2020  
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997046 cc2=  .695534 lx=  8.62502 if=  54 il=  64 3/26/2020  n=  10 now=   12645 end=       5569       303      3970 U=    14.96 T=   80.0 p1= -56.0 p2=   227.1 ed=   115 5/16/2020   x1=  54. x2=  64. y1=  1.74 y2=  1.07     
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645     5569     303     3970     2   115 5/16/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .996221 cc2=  .679993 lx=  9.10502 if=  55 il=  64 3/26/2020  n=   9 now=   12645 end=       9000       303      3970 U=    16.92 T=   84.7 p1= -28.8 p2=   140.5 ed=   124 5/25/2020   x1=  55. x2=  64. y1=  1.75 y2=  1.22     
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645     9000     303     3970     2   124 5/25/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .995079 cc2=  .661746 lx= 10.10502 if=  56 il=  64 3/26/2020  n=   8 now=   12645 end=      24465       303      3970 U=    20.88 T=   94.9 p1=  93.5 p2=    51.7 ed=   144 6/14/2020   x1=  56. x2=  64. y1=  1.86 y2=  1.48     
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645    24465     303     3970     2   144 6/14/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .994169 cc2=  .640615 lx= 11.44502 if=  57 il=  64 3/26/2020  n=   7 now=   12645 end=      93434       303      3970 U=    27.87 T=  112.7 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  57. x2=  64. y1=  2.00 y2=  1.75     
GP: Confirmed US_Texas_Dallas 3/26/2020        64   12645    -         303     3970     2   178 7/18/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .998009 cc2=  .755473 lx=  8.50502 if=  49 il=  65 3/27/2020  n=  16 now=   12645 end=       4939       367      4905 U=    14.54 T=   78.9 p1= -60.9 p2=   256.0 ed=   113 5/14/2020   x1=  49. x2=  65. y1=  2.06 y2=   .96 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .998009 cc2=  .755473 lx=  8.50702 if=  49 il=  65 3/27/2020  n=  16 now=   12645 end=       4939       367      4905 U=    14.54 T=   78.9 p1= -60.9 p2=   256.0 ed=   113 5/14/2020   x1=  49. x2=  65. y1=  2.06 y2=   .96 BEST
GP: Confirmed US_Texas_Dallas 3/27/2020        65   12645     4939     367     4905     2   113 5/14/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997625 cc2=  .747625 lx=  8.58502 if=  50 il=  65 3/27/2020  n=  15 now=   12645 end=       5350       367      4905 U=    14.60 T=   79.4 p1= -57.7 p2=   236.4 ed=   113 5/14/2020   x1=  50. x2=  65. y1=  2.01 y2=   .99     
GP: Confirmed US_Texas_Dallas 3/27/2020        65   12645     5350     367     4905     2   113 5/14/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997488 cc2=  .739289 lx=  9.13502 if=  51 il=  65 3/27/2020  n=  14 now=   12645 end=       9274       367      4905 U=    17.92 T=   86.0 p1= -26.7 p2=   136.3 ed=   128 5/29/2020   x1=  51. x2=  65. y1=  1.95 y2=  1.17     
GP: Confirmed US_Texas_Dallas 3/27/2020        65   12645     9274     367     4905     2   128 5/29/2020 
AAA1     1 US_Texas_Dallas Confirmed cc1=  .998113 cc2=  .730851 lx=  8.48502 if=  52 il=  65 3/27/2020  n=  13 now=   12645 end=       4841       367      4905 U=    14.59 T=   78.8 p1= -61.7 p2=   261.2 ed=   113 5/14/2020   x1=  52. x2=  65. y1=  1.84 y2=   .95 BEST
AAA2     1 US_Texas_Dallas Confirmed cc1=  .998113 cc2=  .730851 lx=  8.48902 if=  52 il=  65 3/27/2020  n=  13 now=   12645 end=       4841       367      4905 U=    14.59 T=   78.8 p1= -61.7 p2=   261.2 ed=   113 5/14/2020   x1=  52. x2=  65. y1=  1.84 y2=   .95 BEST
GP: Confirmed US_Texas_Dallas 3/27/2020        65   12645     4841     367     4905     2   113 5/14/2020 
AAA2     1 US_Texas_Dallas Confirmed cc1=  .997763 cc2=  .720413 lx=  8.29502 if=  53 il=  65 3/27/2020  n=  12 now=   12645 end=       4003       367      4905 U=    13.28 T=   76.6 p1= -68.3 p2=   315.9 ed=   107 5/8/2020    x1=  53. x2=  65. y1=  1.77 y2=   .87     
