TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4023.00000        8.29978
TAB:  US_Louisiana_East_Baton_Rouge Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .992584 cc2=  .639031 lx=  5.81978 if=  59 il=  66 3/28/2020  n=   7 now=    4023 end=        336       153       336 U=     5.34 T=   64.7 p1= -91.6 p2=  1197.3 ed=    77 4/8/2020    x1=  59. x2=  66. y1=  1.07 y2=  -.24 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/28/2020        66    4023      336     153      336     1    77 4/8/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .998208 cc2=  .589960 lx=  6.58978 if=  61 il=  66 3/28/2020  n=   5 now=    4023 end=        727       153       336 U=     8.40 T=   69.7 p1= -81.9 p2=   553.4 ed=    89 4/20/2020   x1=  61. x2=  66. y1=  1.04 y2=   .44     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/28/2020        66    4023      727     153      336     1    89 4/20/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996812 cc2=  .719462 lx=  6.03978 if=  55 il=  67 3/29/2020  n=  12 now=    4023 end=        419       164       241 U=     6.45 T=   66.6 p1= -89.6 p2=   960.1 ed=    81 4/12/2020   x1=  55. x2=  67. y1=  1.80 y2=  -.06     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/29/2020        67    4023      419     164      241     1    81 4/12/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996383 cc2=  .707708 lx=  5.91978 if=  56 il=  67 3/29/2020  n=  11 now=    4023 end=        372       164       241 U=     5.94 T=   65.8 p1= -90.8 p2=  1081.5 ed=    79 4/10/2020   x1=  56. x2=  67. y1=  1.65 y2=  -.20     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/29/2020        67    4023      372     164      241     1    79 4/10/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995561 cc2=  .694049 lx=  5.82978 if=  57 il=  67 3/29/2020  n=  10 now=    4023 end=        340       164       241 U=     5.70 T=   65.2 p1= -91.5 p2=  1183.2 ed=    78 4/9/2020    x1=  57. x2=  67. y1=  1.44 y2=  -.31     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/29/2020        67    4023      340     164      241     1    78 4/9/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995619 cc2=  .679392 lx=  5.66978 if=  58 il=  67 3/29/2020  n=   9 now=    4023 end=        289       164       241 U=     4.79 T=   64.3 p1= -92.8 p2=  1392.0 ed=    75 4/6/2020    x1=  58. x2=  67. y1=  1.31 y2=  -.56     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/29/2020        67    4023      289     164      241     1    75 4/6/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .994063 cc2=  .660730 lx=  5.62978 if=  59 il=  67 3/29/2020  n=   8 now=    4023 end=        278       164       241 U=     4.87 T=   63.9 p1= -93.1 p2=  1447.1 ed=    75 4/6/2020    x1=  59. x2=  67. y1=  1.01 y2=  -.64     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/29/2020        67    4023      278     164      241     1    75 4/6/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996355 cc2=  .618390 lx=  5.71978 if=  61 il=  67 3/29/2020  n=   6 now=    4023 end=        304       164       241 U=     5.22 T=   64.5 p1= -92.4 p2=  1323.4 ed=    76 4/7/2020    x1=  61. x2=  67. y1=   .67 y2=  -.48     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/29/2020        67    4023      304     164      241     1    76 4/7/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995835 cc2=  .587587 lx=  5.48978 if=  62 il=  67 3/29/2020  n=   5 now=    4023 end=        242       164       241 U=     3.85 T=   63.4 p1= -94.0 p2=  1662.4 ed=    72 4/3/2020    x1=  62. x2=  67. y1=   .36 y2=  -.94 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995835 cc2=  .587587 lx=  5.48878 if=  62 il=  67 3/29/2020  n=   5 now=    4023 end=        242       164       241 U=     3.85 T=   63.4 p1= -94.0 p2=  1662.4 ed=    72 4/3/2020    x1=  62. x2=  67. y1=   .36 y2=  -.94 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/29/2020        67    4023      242     164      241     1    72 4/3/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997300 cc2=  .730038 lx=  5.92978 if=  55 il=  68 3/30/2020  n=  13 now=    4023 end=        376       188       262 U=     6.06 T=   65.8 p1= -90.7 p2=  1069.9 ed=    80 4/11/2020   x1=  55. x2=  68. y1=  1.78 y2=  -.37     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      376     188      262     2    80 4/11/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997082 cc2=  .719732 lx=  5.83978 if=  56 il=  68 3/30/2020  n=  12 now=    4023 end=        343       188       262 U=     5.60 T=   65.2 p1= -91.5 p2=  1172.9 ed=    78 4/9/2020    x1=  56. x2=  68. y1=  1.64 y2=  -.51     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      343     188      262     2    78 4/9/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996556 cc2=  .707881 lx=  5.77978 if=  57 il=  68 3/30/2020  n=  11 now=    4023 end=        323       188       262 U=     5.40 T=   64.7 p1= -92.0 p2=  1245.5 ed=    77 4/8/2020    x1=  57. x2=  68. y1=  1.43 y2=  -.61     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      323     188      262     2    77 4/8/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996711 cc2=  .695199 lx=  5.68978 if=  58 il=  68 3/30/2020  n=  10 now=    4023 end=        295       188       262 U=     4.74 T=   64.3 p1= -92.7 p2=  1363.7 ed=    75 4/6/2020    x1=  58. x2=  68. y1=  1.32 y2=  -.79     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      295     188      262     2    75 4/6/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995657 cc2=  .679429 lx=  5.66978 if=  59 il=  68 3/30/2020  n=   9 now=    4023 end=        289       188       262 U=     4.84 T=   64.0 p1= -92.8 p2=  1392.0 ed=    75 4/6/2020    x1=  59. x2=  68. y1=  1.02 y2=  -.84     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      289     188      262     2    75 4/6/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997108 cc2=  .663774 lx=  5.56978 if=  60 il=  68 3/30/2020  n=   8 now=    4023 end=        262       188       262 U=     3.84 T=   63.8 p1= -93.5 p2=  1535.5 ed=    72 4/3/2020    x1=  60. x2=  68. y1=   .99 y2= -1.10 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997109 cc2=  .663774 lx=  5.57378 if=  60 il=  68 3/30/2020  n=   8 now=    4023 end=        262       188       262 U=     3.84 T=   63.8 p1= -93.5 p2=  1535.5 ed=    72 4/3/2020    x1=  60. x2=  68. y1=   .99 y2= -1.10 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      262     188      262     2    72 4/3/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997571 cc2=  .644017 lx=  5.72978 if=  61 il=  68 3/30/2020  n=   7 now=    4023 end=        307       188       262 U=     5.06 T=   64.4 p1= -92.4 p2=  1310.4 ed=    76 4/7/2020    x1=  61. x2=  68. y1=   .68 y2=  -.71     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      307     188      262     2    76 4/7/2020  
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997113 cc2=  .619148 lx=  5.62978 if=  62 il=  68 3/30/2020  n=   6 now=    4023 end=        278       188       262 U=     4.34 T=   64.0 p1= -93.1 p2=  1447.1 ed=    74 4/5/2020    x1=  62. x2=  68. y1=   .45 y2=  -.93     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      278     188      262     2    74 4/5/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995800 cc2=  .587552 lx=  5.56978 if=  63 il=  68 3/30/2020  n=   5 now=    4023 end=        262       188       262 U=     3.78 T=   63.8 p1= -93.5 p2=  1535.5 ed=    72 4/3/2020    x1=  63. x2=  68. y1=   .22 y2= -1.10 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995802 cc2=  .587552 lx=  5.57478 if=  63 il=  68 3/30/2020  n=   5 now=    4023 end=        262       188       262 U=     3.78 T=   63.8 p1= -93.5 p2=  1535.5 ed=    72 4/3/2020    x1=  63. x2=  68. y1=   .22 y2= -1.10 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/30/2020        68    4023      262     188      262     2    72 4/3/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997528 cc2=  .739329 lx=  6.07978 if=  55 il=  69 3/31/2020  n=  14 now=    4023 end=        436       228       371 U=     6.26 T=   66.3 p1= -89.2 p2=   922.7 ed=    81 4/12/2020   x1=  55. x2=  69. y1=  1.80 y2=  -.43 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997528 cc2=  .739329 lx=  6.07778 if=  55 il=  69 3/31/2020  n=  14 now=    4023 end=        436       228       371 U=     6.26 T=   66.3 p1= -89.2 p2=   922.7 ed=    81 4/12/2020   x1=  55. x2=  69. y1=  1.80 y2=  -.43 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023      436     228      371     5    81 4/12/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997138 cc2=  .729877 lx=  6.03978 if=  56 il=  69 3/31/2020  n=  13 now=    4023 end=        419       228       371 U=     5.99 T=   66.0 p1= -89.6 p2=   960.1 ed=    80 4/11/2020   x1=  56. x2=  69. y1=  1.68 y2=  -.49 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997139 cc2=  .729877 lx=  6.03578 if=  56 il=  69 3/31/2020  n=  13 now=    4023 end=        419       228       371 U=     5.99 T=   66.0 p1= -89.6 p2=   960.1 ed=    80 4/11/2020   x1=  56. x2=  69. y1=  1.68 y2=  -.49 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023      419     228      371     5    80 4/11/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996462 cc2=  .719112 lx=  6.01978 if=  57 il=  69 3/31/2020  n=  12 now=    4023 end=        411       228       371 U=     5.97 T=   65.9 p1= -89.8 p2=   978.8 ed=    79 4/10/2020   x1=  57. x2=  69. y1=  1.48 y2=  -.53 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996462 cc2=  .719112 lx=  6.01678 if=  57 il=  69 3/31/2020  n=  12 now=    4023 end=        411       228       371 U=     5.97 T=   65.9 p1= -89.8 p2=   978.8 ed=    79 4/10/2020   x1=  57. x2=  69. y1=  1.48 y2=  -.53 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023      411     228      371     5    79 4/10/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995923 cc2=  .707248 lx=  5.95978 if=  58 il=  69 3/31/2020  n=  11 now=    4023 end=        387       228       371 U=     5.44 T=   65.6 p1= -90.4 p2=  1039.5 ed=    78 4/9/2020    x1=  58. x2=  69. y1=  1.39 y2=  -.63 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995923 cc2=  .707248 lx=  5.96478 if=  58 il=  69 3/31/2020  n=  11 now=    4023 end=        387       228       371 U=     5.44 T=   65.6 p1= -90.4 p2=  1039.5 ed=    78 4/9/2020    x1=  58. x2=  69. y1=  1.39 y2=  -.63 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023      387     228      371     5    78 4/9/2020  
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .994791 cc2=  .693280 lx=  5.98978 if=  59 il=  69 3/31/2020  n=  10 now=    4023 end=        399       228       371 U=     5.85 T=   65.6 p1= -90.1 p2=  1008.3 ed=    79 4/10/2020   x1=  59. x2=  69. y1=  1.13 y2=  -.58 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .994792 cc2=  .693280 lx=  5.99378 if=  59 il=  69 3/31/2020  n=  10 now=    4023 end=        399       228       371 U=     5.85 T=   65.6 p1= -90.1 p2=  1008.3 ed=    79 4/10/2020   x1=  59. x2=  69. y1=  1.13 y2=  -.58 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023      399     228      371     5    79 4/10/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996323 cc2=  .662990 lx=  6.24978 if=  61 il=  69 3/31/2020  n=   8 now=    4023 end=        517       228       371 U=     7.21 T=   67.6 p1= -87.1 p2=   778.1 ed=    84 4/15/2020   x1=  61. x2=  69. y1=   .91 y2=  -.20     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023      517     228      371     5    84 4/15/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .994744 cc2=  .641191 lx=  6.25978 if=  62 il=  69 3/31/2020  n=   7 now=    4023 end=        523       228       371 U=     7.19 T=   67.7 p1= -87.0 p2=   769.2 ed=    84 4/15/2020   x1=  62. x2=  69. y1=   .79 y2=  -.19     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023      523     228      371     5    84 4/15/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .993221 cc2=  .584973 lx= 10.29978 if=  64 il=  69 3/31/2020  n=   5 now=    4023 end=      29726       228       371 U=    33.85 T=  122.6 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  64. x2=  69. y1=  1.73 y2=  1.58     
GP: Confirmed US_Louisiana_East_Baton_Rouge 3/31/2020        69    4023    -         228      371     5   202 8/11/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997959 cc2=  .747959 lx=  6.06978 if=  55 il=  70 4/1/2020   n=  15 now=    4023 end=        432       244       406 U=     6.35 T=   66.5 p1= -89.3 p2=   931.2 ed=    81 4/12/2020   x1=  55. x2=  70. y1=  1.80 y2=  -.56     
GP: Confirmed US_Louisiana_East_Baton_Rouge 4/1/2020         70    4023      432     244      406     2    81 4/12/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997675 cc2=  .739476 lx=  6.02978 if=  56 il=  70 4/1/2020   n=  14 now=    4023 end=        415       244       406 U=     6.07 T=   66.2 p1= -89.7 p2=   969.4 ed=    80 4/11/2020   x1=  56. x2=  70. y1=  1.67 y2=  -.63     
GP: Confirmed US_Louisiana_East_Baton_Rouge 4/1/2020         70    4023      415     244      406     2    80 4/11/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997170 cc2=  .729909 lx=  6.01978 if=  57 il=  70 4/1/2020   n=  13 now=    4023 end=        411       244       406 U=     6.10 T=   66.0 p1= -89.8 p2=   978.8 ed=    80 4/11/2020   x1=  57. x2=  70. y1=  1.48 y2=  -.65 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997170 cc2=  .729909 lx=  6.01778 if=  57 il=  70 4/1/2020   n=  13 now=    4023 end=        411       244       406 U=     6.10 T=   66.0 p1= -89.8 p2=   978.8 ed=    80 4/11/2020   x1=  57. x2=  70. y1=  1.48 y2=  -.65 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 4/1/2020         70    4023      411     244      406     2    80 4/11/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996790 cc2=  .719440 lx=  5.97978 if=  58 il=  70 4/1/2020   n=  12 now=    4023 end=        395       244       406 U=     5.65 T=   65.9 p1= -90.2 p2=  1018.5 ed=    79 4/10/2020   x1=  58. x2=  70. y1=  1.39 y2=  -.73     
GP: Confirmed US_Louisiana_East_Baton_Rouge 4/1/2020         70    4023      395     244      406     2    79 4/10/2020 
AAA1     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995993 cc2=  .707318 lx=  5.99978 if=  59 il=  70 4/1/2020   n=  11 now=    4023 end=        403       244       406 U=     6.04 T=   65.8 p1= -90.0 p2=   998.3 ed=    80 4/11/2020   x1=  59. x2=  70. y1=  1.13 y2=  -.69 BEST
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .995993 cc2=  .707318 lx=  6.00178 if=  59 il=  70 4/1/2020   n=  11 now=    4023 end=        403       244       406 U=     6.04 T=   65.8 p1= -90.0 p2=   998.3 ed=    80 4/11/2020   x1=  59. x2=  70. y1=  1.13 y2=  -.69 BEST
GP: Confirmed US_Louisiana_East_Baton_Rouge 4/1/2020         70    4023      403     244      406     2    80 4/11/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .997260 cc2=  .681032 lx=  6.18978 if=  61 il=  70 4/1/2020   n=   9 now=    4023 end=        487       244       406 U=     7.17 T=   67.4 p1= -87.9 p2=   826.1 ed=    84 4/15/2020   x1=  61. x2=  70. y1=   .89 y2=  -.37     
GP: Confirmed US_Louisiana_East_Baton_Rouge 4/1/2020         70    4023      487     244      406     2    84 4/15/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .996232 cc2=  .662899 lx=  6.17978 if=  62 il=  70 4/1/2020   n=   8 now=    4023 end=        482       244       406 U=     7.06 T=   67.3 p1= -88.0 p2=   834.6 ed=    83 4/14/2020   x1=  62. x2=  70. y1=   .75 y2=  -.38     
GP: Confirmed US_Louisiana_East_Baton_Rouge 4/1/2020         70    4023      482     244      406     2    83 4/14/2020 
AAA2     1 US_Louisiana_East_Baton_Rouge Confirmed cc1=  .994683 cc2=  .641130 lx=  6.22978 if=  63 il=  70 4/1/2020   n=   7 now=    4023 end=        507       244       406 U=     7.30 T=   67.7 p1= -87.4 p2=   793.5 ed=    84 4/15/2020   x1=  63. x2=  70. y1=   .65 y2=  -.31     
