TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4808.00000        8.47804
TAB:  US_New_Jersey_Burlington Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .986138 cc2=  .652805 lx=  5.64804 if=  52 il=  60 3/22/2020  n=   8 now=    4808 end=        283        26        88 U=    12.43 T=   70.8 p1= -94.1 p2=  1698.9 ed=   100 5/1/2020    x1=  52. x2=  60. y1=  1.51 y2=   .87     
GP: Confirmed US_New_Jersey_Burlington 3/22/2020        60    4808      283      26       88     3   100 5/1/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .991442 cc2=  .637889 lx=  4.47804 if=  53 il=  60 3/22/2020  n=   7 now=    4808 end=         88        26        88 U=     6.87 T=   61.4 p1= -98.2 p2=  5463.6 ed=    77 4/8/2020    x1=  53. x2=  60. y1=  1.22 y2=   .20 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .991509 cc2=  .637889 lx=  4.37804 if=  53 il=  60 3/22/2020  n=   7 now=    4808 end=         88        26        88 U=     6.87 T=   61.4 p1= -98.2 p2=  5463.6 ed=    77 4/8/2020    x1=  53. x2=  60. y1=  1.22 y2=   .20 BEST
GP: Confirmed US_New_Jersey_Burlington 3/22/2020        60    4808       88      26       88     3    77 4/8/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .988352 cc2=  .610387 lx=  4.47804 if=  54 il=  60 3/22/2020  n=   6 now=    4808 end=         88        26        88 U=     7.02 T=   61.4 p1= -98.2 p2=  5463.6 ed=    77 4/8/2020    x1=  54. x2=  60. y1=  1.05 y2=   .20 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .988712 cc2=  .610387 lx=  4.37804 if=  54 il=  60 3/22/2020  n=   6 now=    4808 end=         88        26        88 U=     7.02 T=   61.4 p1= -98.2 p2=  5463.6 ed=    77 4/8/2020    x1=  54. x2=  60. y1=  1.05 y2=   .20 BEST
GP: Confirmed US_New_Jersey_Burlington 3/22/2020        60    4808       88      26       88     3    77 4/8/2020  
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .988577 cc2=  .580329 lx=  4.47804 if=  55 il=  60 3/22/2020  n=   5 now=    4808 end=         88        26        88 U=     5.85 T=   61.2 p1= -98.2 p2=  5463.6 ed=    74 4/5/2020    x1=  55. x2=  60. y1=  1.05 y2=   .20 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .989509 cc2=  .580329 lx=  4.37804 if=  55 il=  60 3/22/2020  n=   5 now=    4808 end=         88        26        88 U=     5.85 T=   61.2 p1= -98.2 p2=  5463.6 ed=    74 4/5/2020    x1=  55. x2=  60. y1=  1.05 y2=   .20 BEST
GP: Confirmed US_New_Jersey_Burlington 3/22/2020        60    4808       88      26       88     3    74 4/5/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .972878 cc2=  .705617 lx= 10.47804 if=  48 il=  61 3/23/2020  n=  13 now=    4808 end=      35526        36       266 U=    37.13 T=  132.7 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  48. x2=  61. y1=  2.28 y2=  1.93     
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808    -          36      266     2   220 8/29/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .980029 cc2=  .702679 lx= 10.47804 if=  49 il=  61 3/23/2020  n=  12 now=    4808 end=      35526        36       266 U=    34.27 T=  127.2 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  49. x2=  61. y1=  2.28 y2=  1.93     
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808    -          36      266     2   208 8/17/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .983714 cc2=  .695038 lx= 10.47804 if=  50 il=  61 3/23/2020  n=  11 now=    4808 end=      35526        36       266 U=    31.42 T=  121.7 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  50. x2=  61. y1=  2.28 y2=  1.93     
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808    -          36      266     2   195 8/4/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .982601 cc2=  .681090 lx= 10.47804 if=  51 il=  61 3/23/2020  n=  10 now=    4808 end=      35526        36       266 U=    32.49 T=  123.7 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  51. x2=  61. y1=  2.24 y2=  1.93     
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808    -          36      266     2   200 8/9/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .989653 cc2=  .673425 lx=  7.26804 if=  52 il=  61 3/23/2020  n=   9 now=    4808 end=       1433        36       266 U=    17.46 T=   83.8 p1= -70.2 p2=   335.5 ed=   124 5/25/2020   x1=  52. x2=  61. y1=  1.82 y2=  1.30     
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808     1433      36      266     2   124 5/25/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .992368 cc2=  .659035 lx=  5.58804 if=  53 il=  61 3/23/2020  n=   8 now=    4808 end=        267        36       266 U=     9.92 T=   67.9 p1= -94.4 p2=  1800.7 ed=    91 4/22/2020   x1=  53. x2=  61. y1=  1.50 y2=   .70 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .992368 cc2=  .659035 lx=  5.58604 if=  53 il=  61 3/23/2020  n=   8 now=    4808 end=        267        36       266 U=     9.92 T=   67.9 p1= -94.4 p2=  1800.7 ed=    91 4/22/2020   x1=  53. x2=  61. y1=  1.50 y2=   .70 BEST
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808      267      36      266     2    91 4/22/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .989430 cc2=  .635877 lx=  5.28804 if=  54 il=  61 3/23/2020  n=   7 now=    4808 end=        197        36       266 U=     9.10 T=   65.9 p1= -95.9 p2=  2440.6 ed=    87 4/18/2020   x1=  54. x2=  61. y1=  1.30 y2=   .53 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .989430 cc2=  .635877 lx=  5.28304 if=  54 il=  61 3/23/2020  n=   7 now=    4808 end=        197        36       266 U=     9.10 T=   65.9 p1= -95.9 p2=  2440.6 ed=    87 4/18/2020   x1=  54. x2=  61. y1=  1.30 y2=   .53 BEST
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808      197      36      266     2    87 4/18/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .989378 cc2=  .611413 lx=  4.78804 if=  55 il=  61 3/23/2020  n=   6 now=    4808 end=        120        36       266 U=     6.18 T=   62.2 p1= -97.5 p2=  4006.7 ed=    76 4/7/2020    x1=  55. x2=  61. y1=  1.16 y2=   .19     
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808      120      36      266     2    76 4/7/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995281 cc2=  .587033 lx= 10.47804 if=  56 il=  61 3/23/2020  n=   5 now=    4808 end=      35526        36       266 U=    29.34 T=  117.6 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  56. x2=  61. y1=  2.10 y2=  1.93     
GP: Confirmed US_New_Jersey_Burlington 3/23/2020        61    4808    -          36      266     2   186 7/26/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .977912 cc2=  .719713 lx= 10.47804 if=  48 il=  62 3/24/2020  n=  14 now=    4808 end=      35526        42       266 U=    37.56 T=  133.7 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  48. x2=  62. y1=  2.28 y2=  1.91     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808    -          42      266     2   222 8/31/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .984048 cc2=  .716787 lx= 10.47804 if=  49 il=  62 3/24/2020  n=  13 now=    4808 end=      35526        42       266 U=    34.88 T=  128.6 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  49. x2=  62. y1=  2.28 y2=  1.91     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808    -          42      266     2   210 8/19/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .987193 cc2=  .709843 lx= 10.47804 if=  50 il=  62 3/24/2020  n=  12 now=    4808 end=      35526        42       266 U=    32.20 T=  123.4 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  50. x2=  62. y1=  2.28 y2=  1.91     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808    -          42      266     2   199 8/8/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .986463 cc2=  .697788 lx= 10.47804 if=  51 il=  62 3/24/2020  n=  11 now=    4808 end=      35526        42       266 U=    33.29 T=  125.5 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  51. x2=  62. y1=  2.24 y2=  1.91     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808    -          42      266     2   204 8/13/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .992173 cc2=  .690661 lx=  6.69804 if=  52 il=  62 3/24/2020  n=  10 now=    4808 end=        810        42       266 U=    15.69 T=   79.0 p1= -83.2 p2=   593.6 ed=   116 5/17/2020   x1=  52. x2=  62. y1=  1.72 y2=  1.09     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808      810      42      266     2   116 5/17/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .994455 cc2=  .678227 lx=  5.56804 if=  53 il=  62 3/24/2020  n=   9 now=    4808 end=        261        42       266 U=    10.08 T=   68.1 p1= -94.6 p2=  1842.1 ed=    91 4/22/2020   x1=  53. x2=  62. y1=  1.50 y2=   .60 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .994455 cc2=  .678227 lx=  5.57304 if=  53 il=  62 3/24/2020  n=   9 now=    4808 end=        261        42       266 U=    10.08 T=   68.1 p1= -94.6 p2=  1842.1 ed=    91 4/22/2020   x1=  53. x2=  62. y1=  1.50 y2=   .60 BEST
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808      261      42      266     2    91 4/22/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .992605 cc2=  .659272 lx=  5.34804 if=  54 il=  62 3/24/2020  n=   8 now=    4808 end=        210        42       266 U=     9.50 T=   66.5 p1= -95.6 p2=  2289.5 ed=    88 4/19/2020   x1=  54. x2=  62. y1=  1.32 y2=   .48 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .992605 cc2=  .659272 lx=  5.34304 if=  54 il=  62 3/24/2020  n=   8 now=    4808 end=        210        42       266 U=     9.50 T=   66.5 p1= -95.6 p2=  2289.5 ed=    88 4/19/2020   x1=  54. x2=  62. y1=  1.32 y2=   .48 BEST
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808      210      42      266     2    88 4/19/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .992855 cc2=  .639302 lx=  4.89804 if=  55 il=  62 3/24/2020  n=   7 now=    4808 end=        134        42       266 U=     6.72 T=   63.0 p1= -97.2 p2=  3588.1 ed=    78 4/9/2020    x1=  55. x2=  62. y1=  1.19 y2=   .15     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808      134      42      266     2    78 4/9/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996912 cc2=  .618948 lx= 10.47804 if=  56 il=  62 3/24/2020  n=   6 now=    4808 end=      35526        42       266 U=    31.08 T=  121.3 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  56. x2=  62. y1=  2.10 y2=  1.91     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808    -          42      266     2   194 8/3/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995415 cc2=  .587167 lx= 10.47804 if=  57 il=  62 3/24/2020  n=   5 now=    4808 end=      35526        42       266 U=    33.11 T=  125.2 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  57. x2=  62. y1=  2.06 y2=  1.91     
GP: Confirmed US_New_Jersey_Burlington 3/24/2020        62    4808    -          42      266     2   203 8/12/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .981824 cc2=  .731824 lx= 10.47804 if=  48 il=  63 3/25/2020  n=  15 now=    4808 end=      35526        48        88 U=    38.19 T=  135.1 p1= 638.9 p2=    13.5 ed=   225 9/3/2020    x1=  48. x2=  63. y1=  2.28 y2=  1.89     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808    -          48       88     3   225 9/3/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .986909 cc2=  .728710 lx= 10.47804 if=  49 il=  63 3/25/2020  n=  14 now=    4808 end=      35526        48        88 U=    35.65 T=  130.3 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  49. x2=  63. y1=  2.28 y2=  1.89     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808    -          48       88     3   214 8/23/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .989354 cc2=  .722093 lx= 10.47804 if=  50 il=  63 3/25/2020  n=  13 now=    4808 end=      35526        48        88 U=    33.10 T=  125.5 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  50. x2=  63. y1=  2.28 y2=  1.89     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808    -          48       88     3   203 8/12/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .988862 cc2=  .711512 lx=  7.77804 if=  51 il=  63 3/25/2020  n=  12 now=    4808 end=       2387        48        88 U=    22.38 T=   93.5 p1= -50.4 p2=   201.4 ed=   146 6/16/2020   x1=  51. x2=  63. y1=  1.90 y2=  1.36     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808     2387      48       88     3   146 6/16/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .993701 cc2=  .705026 lx=  6.06804 if=  52 il=  63 3/25/2020  n=  11 now=    4808 end=        431        48        88 U=    13.48 T=   73.6 p1= -91.0 p2=  1115.5 ed=   105 5/6/2020    x1=  52. x2=  63. y1=  1.60 y2=   .79     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808      431      48       88     3   105 5/6/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995719 cc2=  .694207 lx=  5.34804 if=  53 il=  63 3/25/2020  n=  10 now=    4808 end=        210        48        88 U=     9.46 T=   66.7 p1= -95.6 p2=  2289.5 ed=    89 4/20/2020   x1=  53. x2=  63. y1=  1.45 y2=   .39     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808      210      48       88     3    89 4/20/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .994529 cc2=  .678301 lx=  5.17804 if=  54 il=  63 3/25/2020  n=   9 now=    4808 end=        177        48        88 U=     8.96 T=   65.4 p1= -96.3 p2=  2716.4 ed=    86 4/17/2020   x1=  54. x2=  63. y1=  1.27 y2=   .27 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .994529 cc2=  .678301 lx=  5.17404 if=  54 il=  63 3/25/2020  n=   9 now=    4808 end=        177        48        88 U=     8.96 T=   65.4 p1= -96.3 p2=  2716.4 ed=    86 4/17/2020   x1=  54. x2=  63. y1=  1.27 y2=   .27 BEST
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808      177      48       88     3    86 4/17/2020 
AAA1     1 US_New_Jersey_Burlington Confirmed cc1=  .994977 cc2=  .661643 lx=  4.83804 if=  55 il=  63 3/25/2020  n=   8 now=    4808 end=        126        48        88 U=     6.63 T=   62.8 p1= -97.4 p2=  3815.9 ed=    78 4/9/2020    x1=  55. x2=  63. y1=  1.17 y2=  -.03 BEST
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .994977 cc2=  .661643 lx=  4.83704 if=  55 il=  63 3/25/2020  n=   8 now=    4808 end=        126        48        88 U=     6.63 T=   62.8 p1= -97.4 p2=  3815.9 ed=    78 4/9/2020    x1=  55. x2=  63. y1=  1.17 y2=  -.03 BEST
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808      126      48       88     3    78 4/9/2020  
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .996852 cc2=  .643298 lx=  6.90804 if=  56 il=  63 3/25/2020  n=   7 now=    4808 end=       1000        48        88 U=    16.81 T=   81.7 p1= -79.2 p2=   480.8 ed=   121 5/22/2020   x1=  56. x2=  63. y1=  1.53 y2=  1.11     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808     1000      48       88     3   121 5/22/2020 
AAA2     1 US_New_Jersey_Burlington Confirmed cc1=  .995451 cc2=  .617487 lx=  9.30804 if=  57 il=  63 3/25/2020  n=   6 now=    4808 end=      11026        48        88 U=    29.37 T=  112.7 p1= 129.3 p2=    43.6 ed=   182 7/22/2020   x1=  57. x2=  63. y1=  1.90 y2=  1.69     
GP: Confirmed US_New_Jersey_Burlington 3/25/2020        63    4808    11026      48       88     3   182 7/22/2020 
