TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6667.00000        8.80493
TAB:  US_Ohio_Franklin Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .994014 cc2=  .705339 lx= 10.80493 if=  53 il=  64 3/26/2020  n=  11 now=    6667 end=      49262       109       369 U=    23.80 T=  107.1 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  53. x2=  64. y1=  2.27 y2=  1.81     
GP: Confirmed US_Ohio_Franklin 3/26/2020        64    6667    -         109      369     2   163 7/3/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997568 cc2=  .696057 lx= 10.80493 if=  54 il=  64 3/26/2020  n=  10 now=    6667 end=      49262       109       369 U=    21.63 T=  103.2 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  54. x2=  64. y1=  2.27 y2=  1.81     
GP: Confirmed US_Ohio_Franklin 3/26/2020        64    6667    -         109      369     2   154 6/24/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997266 cc2=  .681039 lx=  9.81493 if=  55 il=  64 3/26/2020  n=   9 now=    6667 end=      18304       109       369 U=    18.08 T=   93.5 p1= 174.5 p2=    36.4 ed=   136 6/6/2020    x1=  55. x2=  64. y1=  2.13 y2=  1.63     
GP: Confirmed US_Ohio_Franklin 3/26/2020        64    6667    18304     109      369     2   136 6/6/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996245 cc2=  .662911 lx= 10.10493 if=  56 il=  64 3/26/2020  n=   8 now=    6667 end=      24463       109       369 U=    19.50 T=   96.9 p1= 266.9 p2=    27.3 ed=   142 6/12/2020   x1=  56. x2=  64. y1=  2.10 y2=  1.69     
GP: Confirmed US_Ohio_Franklin 3/26/2020        64    6667    -         109      369     2   142 6/12/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995640 cc2=  .642086 lx=  7.50493 if=  57 il=  64 3/26/2020  n=   7 now=    6667 end=       1816       109       369 U=    11.39 T=   75.8 p1= -72.8 p2=   367.1 ed=   102 5/3/2020    x1=  57. x2=  64. y1=  1.65 y2=  1.03     
GP: Confirmed US_Ohio_Franklin 3/26/2020        64    6667     1816     109      369     2   102 5/3/2020  
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .995209 cc2=  .617244 lx=  6.15493 if=  58 il=  64 3/26/2020  n=   6 now=    6667 end=        471       109       369 U=     6.85 T=   66.6 p1= -92.9 p2=  1415.5 ed=    82 4/13/2020   x1=  58. x2=  64. y1=  1.26 y2=   .38 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995209 cc2=  .617244 lx=  6.15193 if=  58 il=  64 3/26/2020  n=   6 now=    6667 end=        471       109       369 U=     6.85 T=   66.6 p1= -92.9 p2=  1415.5 ed=    82 4/13/2020   x1=  58. x2=  64. y1=  1.26 y2=   .38 BEST
GP: Confirmed US_Ohio_Franklin 3/26/2020        64    6667      471     109      369     2    82 4/13/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .993774 cc2=  .585525 lx=  5.54493 if=  59 il=  64 3/26/2020  n=   5 now=    6667 end=        255       109       369 U=     4.65 T=   63.3 p1= -96.2 p2=  2614.5 ed=    74 4/5/2020    x1=  59. x2=  64. y1=   .92 y2=  -.16 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .993774 cc2=  .585525 lx=  5.54093 if=  59 il=  64 3/26/2020  n=   5 now=    6667 end=        255       109       369 U=     4.65 T=   63.3 p1= -96.2 p2=  2614.5 ed=    74 4/5/2020    x1=  59. x2=  64. y1=   .92 y2=  -.16 BEST
GP: Confirmed US_Ohio_Franklin 3/26/2020        64    6667      255     109      369     2    74 4/5/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996059 cc2=  .728798 lx= 10.80493 if=  52 il=  65 3/27/2020  n=  13 now=    6667 end=      49262       152      1354 U=    20.79 T=  101.5 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  52. x2=  65. y1=  2.38 y2=  1.75     
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667    -         152     1354     2   150 6/20/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995299 cc2=  .717949 lx= 10.80493 if=  53 il=  65 3/27/2020  n=  12 now=    6667 end=      49262       152      1354 U=    23.16 T=  105.6 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  53. x2=  65. y1=  2.27 y2=  1.75     
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667    -         152     1354     2   160 6/30/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998085 cc2=  .709410 lx= 10.80493 if=  54 il=  65 3/27/2020  n=  11 now=    6667 end=      49262       152      1354 U=    21.23 T=  102.2 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  54. x2=  65. y1=  2.27 y2=  1.75     
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667    -         152     1354     2   152 6/22/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997933 cc2=  .696421 lx=  9.35493 if=  55 il=  65 3/27/2020  n=  10 now=    6667 end=      11555       152      1354 U=    16.40 T=   89.0 p1=  73.3 p2=    57.7 ed=   127 5/28/2020   x1=  55. x2=  65. y1=  2.08 y2=  1.47     
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667    11555     152     1354     2   127 5/28/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997243 cc2=  .681015 lx=  9.33493 if=  56 il=  65 3/27/2020  n=   9 now=    6667 end=      11326       152      1354 U=    16.70 T=   89.4 p1=  69.9 p2=    58.9 ed=   128 5/29/2020   x1=  56. x2=  65. y1=  2.00 y2=  1.46     
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667    11326     152     1354     2   128 5/29/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996916 cc2=  .663583 lx=  7.96493 if=  57 il=  65 3/27/2020  n=   8 now=    6667 end=       2878       152      1354 U=    12.21 T=   78.2 p1= -56.8 p2=   231.7 ed=   106 5/7/2020    x1=  57. x2=  65. y1=  1.73 y2=  1.08     
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667     2878     152     1354     2   106 5/7/2020  
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996321 cc2=  .642767 lx=  7.16493 if=  58 il=  65 3/27/2020  n=   7 now=    6667 end=       1293       152      1354 U=     9.35 T=   72.1 p1= -80.6 p2=   515.6 ed=    94 4/25/2020   x1=  58. x2=  65. y1=  1.51 y2=   .76 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996321 cc2=  .642767 lx=  7.16493 if=  58 il=  65 3/27/2020  n=   7 now=    6667 end=       1293       152      1354 U=     9.35 T=   72.1 p1= -80.6 p2=   515.6 ed=    94 4/25/2020   x1=  58. x2=  65. y1=  1.51 y2=   .76 BEST
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667     1293     152     1354     2    94 4/25/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .994575 cc2=  .616611 lx=  6.92493 if=  59 il=  65 3/27/2020  n=   6 now=    6667 end=       1017       152      1354 U=     8.41 T=   70.4 p1= -84.7 p2=   655.6 ed=    90 4/21/2020   x1=  59. x2=  65. y1=  1.36 y2=   .64     
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667     1017     152     1354     2    90 4/21/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .991369 cc2=  .583120 lx=  7.15493 if=  60 il=  65 3/27/2020  n=   5 now=    6667 end=       1280       152      1354 U=     9.39 T=   72.1 p1= -80.8 p2=   520.9 ed=    94 4/25/2020   x1=  60. x2=  65. y1=  1.29 y2=   .76 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .991369 cc2=  .583120 lx=  7.15693 if=  60 il=  65 3/27/2020  n=   5 now=    6667 end=       1280       152      1354 U=     9.39 T=   72.1 p1= -80.8 p2=   520.9 ed=    94 4/25/2020   x1=  60. x2=  65. y1=  1.29 y2=   .76 BEST
GP: Confirmed US_Ohio_Franklin 3/27/2020        65    6667     1280     152     1354     2    94 4/25/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996578 cc2=  .738379 lx= 10.80493 if=  52 il=  66 3/28/2020  n=  14 now=    6667 end=      49262       222     17611 U=    20.20 T=  100.1 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  52. x2=  66. y1=  2.38 y2=  1.69     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   147 6/17/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995899 cc2=  .728638 lx= 10.80493 if=  53 il=  66 3/28/2020  n=  13 now=    6667 end=      49262       222     17611 U=    22.19 T=  103.4 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  53. x2=  66. y1=  2.27 y2=  1.69     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   155 6/25/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998317 cc2=  .720967 lx= 10.80493 if=  54 il=  66 3/28/2020  n=  12 now=    6667 end=      49262       222     17611 U=    20.48 T=  100.5 p1= 638.9 p2=    13.5 ed=   148 6/18/2020   x1=  54. x2=  66. y1=  2.27 y2=  1.69     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   148 6/18/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998164 cc2=  .709489 lx= 10.80493 if=  55 il=  66 3/28/2020  n=  11 now=    6667 end=      49262       222     17611 U=    19.79 T=   99.4 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  55. x2=  66. y1=  2.24 y2=  1.69     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   146 6/16/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997628 cc2=  .696117 lx= 10.80493 if=  56 il=  66 3/28/2020  n=  10 now=    6667 end=      49262       222     17611 U=    20.22 T=  100.1 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  56. x2=  66. y1=  2.18 y2=  1.69     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   147 6/17/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997094 cc2=  .680867 lx= 10.46493 if=  57 il=  66 3/28/2020  n=   9 now=    6667 end=      35063       222     17611 U=    18.84 T=   96.6 p1= 425.9 p2=    19.0 ed=   141 6/11/2020   x1=  57. x2=  66. y1=  2.10 y2=  1.62     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   141 6/11/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996121 cc2=  .662788 lx=  9.77493 if=  58 il=  66 3/28/2020  n=   8 now=    6667 end=      17587       222     17611 U=    16.33 T=   90.1 p1= 163.8 p2=    37.9 ed=   128 5/29/2020   x1=  58. x2=  66. y1=  1.97 y2=  1.48 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996121 cc2=  .662788 lx=  9.77193 if=  58 il=  66 3/28/2020  n=   8 now=    6667 end=      17587       222     17611 U=    16.33 T=   90.1 p1= 163.8 p2=    37.9 ed=   128 5/29/2020   x1=  58. x2=  66. y1=  1.97 y2=  1.48 BEST
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    17587     222    17611     1   128 5/29/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .994536 cc2=  .640982 lx= 10.44493 if=  59 il=  66 3/28/2020  n=   7 now=    6667 end=      34369       222     17611 U=    18.24 T=   95.5 p1= 415.5 p2=    19.4 ed=   138 6/8/2020    x1=  59. x2=  66. y1=  2.00 y2=  1.62     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   138 6/8/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .992331 cc2=  .614367 lx= 10.80493 if=  60 il=  66 3/28/2020  n=   6 now=    6667 end=      49262       222     17611 U=    20.13 T=   99.9 p1= 638.9 p2=    13.5 ed=   147 6/17/2020   x1=  60. x2=  66. y1=  1.98 y2=  1.69     
GP: Confirmed US_Ohio_Franklin 3/28/2020        66    6667    -         222    17611     1   147 6/17/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997092 cc2=  .747092 lx= 10.80493 if=  52 il=  67 3/29/2020  n=  15 now=    6667 end=      49262       247      5788 U=    21.03 T=  102.1 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  52. x2=  67. y1=  2.38 y2=  1.67     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667    -         247     5788     1   151 6/21/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996587 cc2=  .738388 lx= 10.80493 if=  53 il=  67 3/29/2020  n=  14 now=    6667 end=      49262       247      5788 U=    23.11 T=  105.5 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  53. x2=  67. y1=  2.27 y2=  1.67     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667    -         247     5788     1   160 6/30/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998417 cc2=  .731156 lx= 10.66493 if=  54 il=  67 3/29/2020  n=  13 now=    6667 end=      42827       247      5788 U=    21.03 T=  101.5 p1= 542.4 p2=    15.6 ed=   151 6/21/2020   x1=  54. x2=  67. y1=  2.26 y2=  1.64     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667    -         247     5788     1   151 6/21/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998268 cc2=  .720917 lx=  9.85493 if=  55 il=  67 3/29/2020  n=  12 now=    6667 end=      19051       247      5788 U=    17.99 T=   93.4 p1= 185.8 p2=    35.0 ed=   135 6/5/2020    x1=  55. x2=  67. y1=  2.14 y2=  1.47     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667    19051     247     5788     1   135 6/5/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997796 cc2=  .709121 lx=  9.93493 if=  56 il=  67 3/29/2020  n=  11 now=    6667 end=      20638       247      5788 U=    18.62 T=   94.7 p1= 209.6 p2=    32.3 ed=   138 6/8/2020    x1=  56. x2=  67. y1=  2.08 y2=  1.49     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667    -         247     5788     1   138 6/8/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997415 cc2=  .695904 lx=  9.14493 if=  57 il=  67 3/29/2020  n=  10 now=    6667 end=       9366       247      5788 U=    15.81 T=   87.4 p1=  40.5 p2=    71.2 ed=   124 5/25/2020   x1=  57. x2=  67. y1=  1.92 y2=  1.29     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667     9366     247     5788     1   124 5/25/2020 
AAA1     1 US_Ohio_Franklin Confirmed cc1=  .996727 cc2=  .680500 lx=  8.64493 if=  58 il=  67 3/29/2020  n=   9 now=    6667 end=       5681       247      5788 U=    13.85 T=   82.8 p1= -14.8 p2=   117.4 ed=   115 5/16/2020   x1=  58. x2=  67. y1=  1.79 y2=  1.14 BEST
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996727 cc2=  .680500 lx=  8.64493 if=  58 il=  67 3/29/2020  n=   9 now=    6667 end=       5681       247      5788 U=    13.85 T=   82.8 p1= -14.8 p2=   117.4 ed=   115 5/16/2020   x1=  58. x2=  67. y1=  1.79 y2=  1.14 BEST
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667     5681     247     5788     1   115 5/16/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .995504 cc2=  .662171 lx=  8.75493 if=  59 il=  67 3/29/2020  n=   8 now=    6667 end=       6341       247      5788 U=    14.16 T=   83.7 p1=  -4.9 p2=   105.1 ed=   117 5/18/2020   x1=  59. x2=  67. y1=  1.74 y2=  1.18     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667     6341     247     5788     1   117 5/18/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .993838 cc2=  .640285 lx=  9.91493 if=  60 il=  67 3/29/2020  n=   7 now=    6667 end=      20230       247      5788 U=    18.84 T=   94.9 p1= 203.4 p2=    33.0 ed=   139 6/9/2020    x1=  60. x2=  67. y1=  1.85 y2=  1.48     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667    -         247     5788     1   139 6/9/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .987350 cc2=  .579102 lx= 10.80493 if=  62 il=  67 3/29/2020  n=   5 now=    6667 end=      49262       247      5788 U=    24.63 T=  108.1 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  62. x2=  67. y1=  1.87 y2=  1.67     
GP: Confirmed US_Ohio_Franklin 3/29/2020        67    6667    -         247     5788     1   166 7/6/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997121 cc2=  .754586 lx= 10.26493 if=  52 il=  68 3/30/2020  n=  16 now=    6667 end=      28707       281      2093 U=    20.08 T=   98.8 p1= 330.6 p2=    23.2 ed=   146 6/16/2020   x1=  52. x2=  68. y1=  2.33 y2=  1.53     
GP: Confirmed US_Ohio_Franklin 3/30/2020        68    6667    -         281     2093     2   146 6/16/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996671 cc2=  .746671 lx= 10.80493 if=  53 il=  68 3/30/2020  n=  15 now=    6667 end=      49262       281      2093 U=    23.79 T=  107.1 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  53. x2=  68. y1=  2.27 y2=  1.64     
GP: Confirmed US_Ohio_Franklin 3/30/2020        68    6667    -         281     2093     2   163 7/3/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .998091 cc2=  .739892 lx=  9.36493 if=  54 il=  68 3/30/2020  n=  14 now=    6667 end=      11671       281      2093 U=    17.57 T=   91.1 p1=  75.1 p2=    57.1 ed=   132 6/2/2020    x1=  54. x2=  68. y1=  2.11 y2=  1.32     
GP: Confirmed US_Ohio_Franklin 3/30/2020        68    6667    11671     281     2093     2   132 6/2/2020  
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997981 cc2=  .730720 lx=  8.78493 if=  55 il=  68 3/30/2020  n=  13 now=    6667 end=       6534       281      2093 U=    15.21 T=   85.4 p1=  -2.0 p2=   102.0 ed=   121 5/22/2020   x1=  55. x2=  68. y1=  2.00 y2=  1.15     
GP: Confirmed US_Ohio_Franklin 3/30/2020        68    6667     6534     281     2093     2   121 5/22/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997494 cc2=  .720144 lx=  8.64493 if=  56 il=  68 3/30/2020  n=  12 now=    6667 end=       5681       281      2093 U=    14.98 T=   84.5 p1= -14.8 p2=   117.4 ed=   119 5/20/2020   x1=  56. x2=  68. y1=  1.90 y2=  1.10     
GP: Confirmed US_Ohio_Franklin 3/30/2020        68    6667     5681     281     2093     2   119 5/20/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .997207 cc2=  .708532 lx=  8.11493 if=  57 il=  68 3/30/2020  n=  11 now=    6667 end=       3344       281      2093 U=    12.89 T=   79.7 p1= -49.8 p2=   199.4 ed=   110 5/11/2020   x1=  57. x2=  68. y1=  1.76 y2=   .91     
GP: Confirmed US_Ohio_Franklin 3/30/2020        68    6667     3344     281     2093     2   110 5/11/2020 
AAA2     1 US_Ohio_Franklin Confirmed cc1=  .996661 cc2=  .695150 lx=  7.73493 if=  58 il=  68 3/30/2020  n=  10 now=    6667 end=       2286       281      2093 U=    11.26 T=   76.3 p1= -65.7 p2=   291.6 ed=   102 5/3/2020    x1=  58. x2=  68. y1=  1.63 y2=   .74     
