TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3662.00000        8.20576
TAB:  Haiti Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Haiti Confirmed cc1=  .881971 cc2=  .528026 lx=  4.10576 if=  64 il=  71 4/2/2020   n=   7 now=    3662 end=         67        16        67 U=    17.74 T=   77.4 p1= -98.2 p2=  5465.7 ed=   119 5/20/2020   x1=  64. x2=  71. y1=   .75 y2=   .36 BEST
GP: Confirmed Haiti 4/2/2020         71    3662       67      16       67     6   119 5/20/2020 
AAA2     1 Haiti Confirmed cc1=  .954664 cc2=  .696465 lx=  4.20576 if=  58 il=  72 4/3/2020   n=  14 now=    3662 end=         67        18         0 U=    14.25 T=   75.9 p1= -98.2 p2=  5465.7 ed=   109 5/10/2020   x1=  58. x2=  72. y1=  1.26 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   109 5/10/2020 
AAA2     1 Haiti Confirmed cc1=  .944098 cc2=  .676836 lx=  4.20576 if=  59 il=  72 4/3/2020   n=  13 now=    3662 end=         67        18         0 U=    13.24 T=   75.6 p1= -98.2 p2=  5465.7 ed=   106 5/7/2020    x1=  59. x2=  72. y1=  1.26 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   106 5/7/2020  
AAA2     1 Haiti Confirmed cc1=  .931491 cc2=  .654141 lx=  4.20576 if=  60 il=  72 4/3/2020   n=  12 now=    3662 end=         67        18         0 U=    12.22 T=   75.3 p1= -98.2 p2=  5465.7 ed=   104 5/5/2020    x1=  60. x2=  72. y1=  1.26 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   104 5/5/2020  
AAA2     1 Haiti Confirmed cc1=  .940200 cc2=  .651525 lx=  4.20576 if=  61 il=  72 4/3/2020   n=  11 now=    3662 end=         67        18         0 U=    18.12 T=   77.0 p1= -98.2 p2=  5465.7 ed=   119 5/20/2020   x1=  61. x2=  72. y1=   .88 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   119 5/20/2020 
AAA2     1 Haiti Confirmed cc1=  .926668 cc2=  .625156 lx=  4.20576 if=  62 il=  72 4/3/2020   n=  10 now=    3662 end=         67        18         0 U=    18.48 T=   77.1 p1= -98.2 p2=  5465.7 ed=   120 5/21/2020   x1=  62. x2=  72. y1=   .82 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   120 5/21/2020 
AAA2     1 Haiti Confirmed cc1=  .912473 cc2=  .596245 lx=  4.20576 if=  63 il=  72 4/3/2020   n=   9 now=    3662 end=         67        18         0 U=    18.74 T=   77.1 p1= -98.2 p2=  5465.7 ed=   121 5/22/2020   x1=  63. x2=  72. y1=   .75 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   121 5/22/2020 
AAA2     1 Haiti Confirmed cc1=  .899896 cc2=  .566563 lx=  4.20576 if=  64 il=  72 4/3/2020   n=   8 now=    3662 end=         67        18         0 U=    16.66 T=   76.6 p1= -98.2 p2=  5465.7 ed=   115 5/16/2020   x1=  64. x2=  72. y1=   .75 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   115 5/16/2020 
AAA2     1 Haiti Confirmed cc1=  .865946 cc2=  .512393 lx=  4.20576 if=  65 il=  72 4/3/2020   n=   7 now=    3662 end=         67        18         0 U=    14.58 T=   76.0 p1= -98.2 p2=  5465.7 ed=   110 5/11/2020   x1=  65. x2=  72. y1=   .75 y2=   .27     
GP: Confirmed Haiti 4/3/2020         72    3662       67      18        0     0   110 5/11/2020 
AAA1     1 Haiti Confirmed cc1=  .959917 cc2=  .709917 lx=  4.20576 if=  58 il=  73 4/4/2020   n=  15 now=    3662 end=         67        20        67 U=    14.08 T=   75.7 p1= -98.2 p2=  5465.7 ed=   108 5/9/2020    x1=  58. x2=  73. y1=  1.26 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .961110 cc2=  .709917 lx=  4.10576 if=  58 il=  73 4/4/2020   n=  15 now=    3662 end=         67        20        67 U=    14.08 T=   75.7 p1= -98.2 p2=  5465.7 ed=   108 5/9/2020    x1=  58. x2=  73. y1=  1.26 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   108 5/9/2020  
AAA1     1 Haiti Confirmed cc1=  .951148 cc2=  .692949 lx=  4.20576 if=  59 il=  73 4/4/2020   n=  14 now=    3662 end=         67        20        67 U=    13.14 T=   75.5 p1= -98.2 p2=  5465.7 ed=   106 5/7/2020    x1=  59. x2=  73. y1=  1.26 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .952633 cc2=  .692949 lx=  4.10576 if=  59 il=  73 4/4/2020   n=  14 now=    3662 end=         67        20        67 U=    13.14 T=   75.5 p1= -98.2 p2=  5465.7 ed=   106 5/7/2020    x1=  59. x2=  73. y1=  1.26 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   106 5/7/2020  
AAA1     1 Haiti Confirmed cc1=  .941854 cc2=  .674593 lx=  4.20576 if=  60 il=  73 4/4/2020   n=  13 now=    3662 end=         67        20        67 U=    12.20 T=   75.3 p1= -98.2 p2=  5465.7 ed=   104 5/5/2020    x1=  60. x2=  73. y1=  1.26 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .943461 cc2=  .674593 lx=  4.10576 if=  60 il=  73 4/4/2020   n=  13 now=    3662 end=         67        20        67 U=    12.20 T=   75.3 p1= -98.2 p2=  5465.7 ed=   104 5/5/2020    x1=  60. x2=  73. y1=  1.26 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   104 5/5/2020  
AAA1     1 Haiti Confirmed cc1=  .952420 cc2=  .675069 lx=  4.20576 if=  61 il=  73 4/4/2020   n=  12 now=    3662 end=         67        20        67 U=    17.38 T=   76.3 p1= -98.2 p2=  5465.7 ed=   117 5/18/2020   x1=  61. x2=  73. y1=   .88 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .952623 cc2=  .675069 lx=  4.10576 if=  61 il=  73 4/4/2020   n=  12 now=    3662 end=         67        20        67 U=    17.38 T=   76.3 p1= -98.2 p2=  5465.7 ed=   117 5/18/2020   x1=  61. x2=  73. y1=   .88 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   117 5/18/2020 
AAA1     1 Haiti Confirmed cc1=  .942338 cc2=  .653663 lx=  4.20576 if=  62 il=  73 4/4/2020   n=  11 now=    3662 end=         67        20        67 U=    17.61 T=   76.4 p1= -98.2 p2=  5465.7 ed=   117 5/18/2020   x1=  62. x2=  73. y1=   .82 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .942789 cc2=  .653663 lx=  4.10576 if=  62 il=  73 4/4/2020   n=  11 now=    3662 end=         67        20        67 U=    17.61 T=   76.4 p1= -98.2 p2=  5465.7 ed=   117 5/18/2020   x1=  62. x2=  73. y1=   .82 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   117 5/18/2020 
AAA1     1 Haiti Confirmed cc1=  .931691 cc2=  .630180 lx=  4.20576 if=  63 il=  73 4/4/2020   n=  10 now=    3662 end=         67        20        67 U=    17.74 T=   76.4 p1= -98.2 p2=  5465.7 ed=   118 5/19/2020   x1=  63. x2=  73. y1=   .75 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .932446 cc2=  .630180 lx=  4.10576 if=  63 il=  73 4/4/2020   n=  10 now=    3662 end=         67        20        67 U=    17.74 T=   76.4 p1= -98.2 p2=  5465.7 ed=   118 5/19/2020   x1=  63. x2=  73. y1=   .75 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   118 5/19/2020 
AAA1     1 Haiti Confirmed cc1=  .921775 cc2=  .605547 lx=  4.20576 if=  64 il=  73 4/4/2020   n=   9 now=    3662 end=         67        20        67 U=    15.96 T=   76.0 p1= -98.2 p2=  5465.7 ed=   113 5/14/2020   x1=  64. x2=  73. y1=   .75 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .922833 cc2=  .605547 lx=  4.10576 if=  64 il=  73 4/4/2020   n=   9 now=    3662 end=         67        20        67 U=    15.96 T=   76.0 p1= -98.2 p2=  5465.7 ed=   113 5/14/2020   x1=  64. x2=  73. y1=   .75 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   113 5/14/2020 
AAA1     1 Haiti Confirmed cc1=  .896620 cc2=  .563287 lx=  4.20576 if=  65 il=  73 4/4/2020   n=   8 now=    3662 end=         67        20        67 U=    14.19 T=   75.7 p1= -98.2 p2=  5465.7 ed=   109 5/10/2020   x1=  65. x2=  73. y1=   .75 y2=   .19 BEST
AAA2     1 Haiti Confirmed cc1=  .898144 cc2=  .563287 lx=  4.10576 if=  65 il=  73 4/4/2020   n=   8 now=    3662 end=         67        20        67 U=    14.19 T=   75.7 p1= -98.2 p2=  5465.7 ed=   109 5/10/2020   x1=  65. x2=  73. y1=   .75 y2=   .19 BEST
GP: Confirmed Haiti 4/4/2020         73    3662       67      20       67     8   109 5/10/2020 
AAA2     1 Haiti Confirmed cc1=  .902010 cc2=  .524045 lx= 10.20576 if=  67 il=  73 4/4/2020   n=   6 now=    3662 end=      27058        20        67 U=   153.36 T=  375.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  67. x2=  73. y1=  2.01 y2=  1.98     
GP: Confirmed Haiti 4/4/2020         73    3662    -          20       67     8   999 undefine  
AAA2     1 Haiti Confirmed cc1=  .932948 cc2=  .524699 lx= 10.20576 if=  68 il=  73 4/4/2020   n=   5 now=    3662 end=      27058        20        67 U=   127.80 T=  325.5 p1= 638.9 p2=    13.5 ed=   627 10/10/2021  x1=  68. x2=  73. y1=  2.01 y2=  1.98     
GP: Confirmed Haiti 4/4/2020         73    3662    -          20       67     8   627 10/10/2021
AAA1     1 Haiti Confirmed cc1=  .963624 cc2=  .721088 lx=  4.20576 if=  58 il=  74 4/5/2020   n=  16 now=    3662 end=         67        21        67 U=    14.46 T=   76.2 p1= -98.2 p2=  5465.7 ed=   110 5/11/2020   x1=  58. x2=  74. y1=  1.26 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .964967 cc2=  .721088 lx=  4.10576 if=  58 il=  74 4/5/2020   n=  16 now=    3662 end=         67        21        67 U=    14.46 T=   76.2 p1= -98.2 p2=  5465.7 ed=   110 5/11/2020   x1=  58. x2=  74. y1=  1.26 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   110 5/11/2020 
AAA1     1 Haiti Confirmed cc1=  .956183 cc2=  .706183 lx=  4.20576 if=  59 il=  74 4/5/2020   n=  15 now=    3662 end=         67        21        67 U=    13.55 T=   76.0 p1= -98.2 p2=  5465.7 ed=   108 5/9/2020    x1=  59. x2=  74. y1=  1.26 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .957808 cc2=  .706183 lx=  4.10576 if=  59 il=  74 4/5/2020   n=  15 now=    3662 end=         67        21        67 U=    13.55 T=   76.0 p1= -98.2 p2=  5465.7 ed=   108 5/9/2020    x1=  59. x2=  74. y1=  1.26 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   108 5/9/2020  
AAA1     1 Haiti Confirmed cc1=  .949270 cc2=  .691071 lx=  4.20576 if=  60 il=  74 4/5/2020   n=  14 now=    3662 end=         67        21        67 U=    12.65 T=   75.9 p1= -98.2 p2=  5465.7 ed=   105 5/6/2020    x1=  60. x2=  74. y1=  1.26 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .950980 cc2=  .691071 lx=  4.10576 if=  60 il=  74 4/5/2020   n=  14 now=    3662 end=         67        21        67 U=    12.65 T=   75.9 p1= -98.2 p2=  5465.7 ed=   105 5/6/2020    x1=  60. x2=  74. y1=  1.26 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   105 5/6/2020  
AAA1     1 Haiti Confirmed cc1=  .960872 cc2=  .693611 lx=  4.20576 if=  61 il=  74 4/5/2020   n=  13 now=    3662 end=         67        21        67 U=    17.76 T=   76.7 p1= -98.2 p2=  5465.7 ed=   118 5/19/2020   x1=  61. x2=  74. y1=   .88 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .961209 cc2=  .693611 lx=  4.10576 if=  61 il=  74 4/5/2020   n=  13 now=    3662 end=         67        21        67 U=    17.76 T=   76.7 p1= -98.2 p2=  5465.7 ed=   118 5/19/2020   x1=  61. x2=  74. y1=   .88 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   118 5/19/2020 
AAA1     1 Haiti Confirmed cc1=  .952936 cc2=  .675585 lx=  4.20576 if=  62 il=  74 4/5/2020   n=  12 now=    3662 end=         67        21        67 U=    18.02 T=   76.7 p1= -98.2 p2=  5465.7 ed=   119 5/20/2020   x1=  62. x2=  74. y1=   .82 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .953520 cc2=  .675585 lx=  4.10576 if=  62 il=  74 4/5/2020   n=  12 now=    3662 end=         67        21        67 U=    18.02 T=   76.7 p1= -98.2 p2=  5465.7 ed=   119 5/20/2020   x1=  62. x2=  74. y1=   .82 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   119 5/20/2020 
AAA1     1 Haiti Confirmed cc1=  .944400 cc2=  .655725 lx=  4.20576 if=  63 il=  74 4/5/2020   n=  11 now=    3662 end=         67        21        67 U=    18.18 T=   76.7 p1= -98.2 p2=  5465.7 ed=   119 5/20/2020   x1=  63. x2=  74. y1=   .75 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .945302 cc2=  .655725 lx=  4.10576 if=  63 il=  74 4/5/2020   n=  11 now=    3662 end=         67        21        67 U=    18.18 T=   76.7 p1= -98.2 p2=  5465.7 ed=   119 5/20/2020   x1=  63. x2=  74. y1=   .75 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   119 5/20/2020 
AAA1     1 Haiti Confirmed cc1=  .935979 cc2=  .634468 lx=  4.20576 if=  64 il=  74 4/5/2020   n=  10 now=    3662 end=         67        21        67 U=    16.53 T=   76.5 p1= -98.2 p2=  5465.7 ed=   115 5/16/2020   x1=  64. x2=  74. y1=   .75 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .937230 cc2=  .634468 lx=  4.10576 if=  64 il=  74 4/5/2020   n=  10 now=    3662 end=         67        21        67 U=    16.53 T=   76.5 p1= -98.2 p2=  5465.7 ed=   115 5/16/2020   x1=  64. x2=  74. y1=   .75 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   115 5/16/2020 
AAA1     1 Haiti Confirmed cc1=  .916382 cc2=  .600155 lx=  4.20576 if=  65 il=  74 4/5/2020   n=   9 now=    3662 end=         67        21        67 U=    14.88 T=   76.2 p1= -98.2 p2=  5465.7 ed=   111 5/12/2020   x1=  65. x2=  74. y1=   .75 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .918135 cc2=  .600155 lx=  4.10576 if=  65 il=  74 4/5/2020   n=   9 now=    3662 end=         67        21        67 U=    14.88 T=   76.2 p1= -98.2 p2=  5465.7 ed=   111 5/12/2020   x1=  65. x2=  74. y1=   .75 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   111 5/12/2020 
AAA1     1 Haiti Confirmed cc1=  .883873 cc2=  .550539 lx=  4.20576 if=  66 il=  74 4/5/2020   n=   8 now=    3662 end=         67        21        67 U=    13.23 T=   76.0 p1= -98.2 p2=  5465.7 ed=   107 5/8/2020    x1=  66. x2=  74. y1=   .75 y2=   .15 BEST
AAA2     1 Haiti Confirmed cc1=  .886319 cc2=  .550539 lx=  4.10576 if=  66 il=  74 4/5/2020   n=   8 now=    3662 end=         67        21        67 U=    13.23 T=   76.0 p1= -98.2 p2=  5465.7 ed=   107 5/8/2020    x1=  66. x2=  74. y1=   .75 y2=   .15 BEST
GP: Confirmed Haiti 4/5/2020         74    3662       67      21       67     9   107 5/8/2020  
AAA2     1 Haiti Confirmed cc1=  .934457 cc2=  .580904 lx= 10.20576 if=  67 il=  74 4/5/2020   n=   7 now=    3662 end=      27058        21        67 U=   152.46 T=  374.1 p1= 638.9 p2=    13.5 ed=   733 1/24/2022   x1=  67. x2=  74. y1=  2.01 y2=  1.97     
GP: Confirmed Haiti 4/5/2020         74    3662    -          21       67     9   733 1/24/2022 
AAA2     1 Haiti Confirmed cc1=  .958398 cc2=  .580434 lx= 10.20576 if=  68 il=  74 4/5/2020   n=   6 now=    3662 end=      27058        21        67 U=   130.68 T=  331.3 p1= 638.9 p2=    13.5 ed=   639 10/22/2021  x1=  68. x2=  74. y1=  2.01 y2=  1.97     
GP: Confirmed Haiti 4/5/2020         74    3662    -          21       67     9   639 10/22/2021
AAA2     1 Haiti Confirmed cc1=  .974445 cc2=  .566196 lx= 10.20576 if=  69 il=  74 4/5/2020   n=   5 now=    3662 end=      27058        21        67 U=   108.90 T=  288.4 p1= 638.9 p2=    13.5 ed=   545 7/20/2021   x1=  69. x2=  74. y1=  2.01 y2=  1.97     
GP: Confirmed Haiti 4/5/2020         74    3662    -          21       67     9   545 7/20/2021 
AAA1     1 Haiti Confirmed cc1=  .968896 cc2=  .733194 lx=  4.20576 if=  58 il=  75 4/6/2020   n=  17 now=    3662 end=         67        24        67 U=    13.83 T=   75.4 p1= -98.2 p2=  5465.7 ed=   108 5/9/2020    x1=  58. x2=  75. y1=  1.26 y2=   .03 BEST
