TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       36829.00000       10.51404
TAB:  Egypt Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Egypt Confirmed cc1=  .873340 cc2=  .519787 lx= 12.51404 if=  38 il=  45 3/7/2020   n=   7 now=   36829 end=     272131        15         0 U=    28.71 T=  110.5 p1= 638.9 p2=    13.5 ed=   178 7/18/2020   x1=  38. x2=  45. y1=  2.53 y2=  2.28     
GP: Confirmed Egypt 3/7/2020         45   36829    -          15        0     0   178 7/18/2020 
AAA2     1 Egypt Confirmed cc1=  .709248 cc2=  .505124 lx= 12.51404 if=  23 il=  46 3/8/2020   n=  23 now=   36829 end=     272131        49         0 U=    61.74 T=  179.0 p1= 638.9 p2=    13.5 ed=   324 12/11/2020  x1=  23. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   324 12/11/2020
AAA2     1 Egypt Confirmed cc1=  .720741 cc2=  .512226 lx= 12.51404 if=  24 il=  46 3/8/2020   n=  22 now=   36829 end=     272131        49         0 U=    59.06 T=  173.2 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  24. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   312 11/29/2020
AAA2     1 Egypt Confirmed cc1=  .732722 cc2=  .519521 lx= 12.51404 if=  25 il=  46 3/8/2020   n=  21 now=   36829 end=     272131        49         0 U=    56.37 T=  167.5 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  25. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   300 11/17/2020
AAA2     1 Egypt Confirmed cc1=  .745210 cc2=  .526992 lx= 12.51404 if=  26 il=  46 3/8/2020   n=  20 now=   36829 end=     272131        49         0 U=    53.69 T=  161.7 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  26. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   288 11/5/2020 
AAA2     1 Egypt Confirmed cc1=  .758220 cc2=  .534613 lx= 12.51404 if=  27 il=  46 3/8/2020   n=  19 now=   36829 end=     272131        49         0 U=    51.01 T=  155.9 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  27. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   276 10/24/2020
AAA2     1 Egypt Confirmed cc1=  .771757 cc2=  .542342 lx= 12.51404 if=  28 il=  46 3/8/2020   n=  18 now=   36829 end=     272131        49         0 U=    48.32 T=  150.1 p1= 638.9 p2=    13.5 ed=   264 10/12/2020  x1=  28. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   264 10/12/2020
AAA2     1 Egypt Confirmed cc1=  .785817 cc2=  .550115 lx= 12.51404 if=  29 il=  46 3/8/2020   n=  17 now=   36829 end=     272131        49         0 U=    45.64 T=  144.3 p1= 638.9 p2=    13.5 ed=   252 9/30/2020   x1=  29. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   252 9/30/2020 
AAA2     1 Egypt Confirmed cc1=  .800372 cc2=  .557836 lx= 12.51404 if=  30 il=  46 3/8/2020   n=  16 now=   36829 end=     272131        49         0 U=    42.95 T=  138.5 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  30. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   239 9/17/2020 
AAA2     1 Egypt Confirmed cc1=  .815362 cc2=  .565362 lx= 12.51404 if=  31 il=  46 3/8/2020   n=  15 now=   36829 end=     272131        49         0 U=    40.27 T=  132.8 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  31. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   227 9/5/2020  
AAA2     1 Egypt Confirmed cc1=  .830676 cc2=  .572477 lx= 12.51404 if=  32 il=  46 3/8/2020   n=  14 now=   36829 end=     272131        49         0 U=    37.58 T=  127.0 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  32. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   215 8/24/2020 
AAA2     1 Egypt Confirmed cc1=  .846116 cc2=  .578855 lx= 12.51404 if=  33 il=  46 3/8/2020   n=  13 now=   36829 end=     272131        49         0 U=    34.90 T=  121.2 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  33. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   203 8/12/2020 
AAA2     1 Egypt Confirmed cc1=  .861345 cc2=  .583995 lx= 12.51404 if=  34 il=  46 3/8/2020   n=  12 now=   36829 end=     272131        49         0 U=    32.21 T=  115.4 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  34. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   191 7/31/2020 
AAA2     1 Egypt Confirmed cc1=  .875790 cc2=  .587115 lx= 12.51404 if=  35 il=  46 3/8/2020   n=  11 now=   36829 end=     272131        49         0 U=    29.53 T=  109.6 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  35. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   179 7/19/2020 
AAA2     1 Egypt Confirmed cc1=  .888466 cc2=  .586955 lx= 12.51404 if=  36 il=  46 3/8/2020   n=  10 now=   36829 end=     272131        49         0 U=    26.85 T=  103.8 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  36. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   167 7/7/2020  
AAA2     1 Egypt Confirmed cc1=  .897644 cc2=  .581416 lx= 12.51404 if=  37 il=  46 3/8/2020   n=   9 now=   36829 end=     272131        49         0 U=    24.16 T=   98.1 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  37. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   155 6/25/2020 
AAA2     1 Egypt Confirmed cc1=  .900158 cc2=  .566825 lx= 12.51404 if=  38 il=  46 3/8/2020   n=   8 now=   36829 end=     272131        49         0 U=    21.48 T=   92.3 p1= 638.9 p2=    13.5 ed=   142 6/12/2020   x1=  38. x2=  46. y1=  2.53 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   142 6/12/2020 
AAA2     1 Egypt Confirmed cc1=  .889864 cc2=  .536310 lx= 12.51404 if=  39 il=  46 3/8/2020   n=   7 now=   36829 end=     272131        49         0 U=    22.19 T=   93.8 p1= 638.9 p2=    13.5 ed=   146 6/16/2020   x1=  39. x2=  46. y1=  2.47 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   146 6/16/2020 
AAA2     1 Egypt Confirmed cc1=  .920739 cc2=  .542774 lx= 12.51404 if=  40 il=  46 3/8/2020   n=   6 now=   36829 end=     272131        49         0 U=    19.02 T=   87.0 p1= 638.9 p2=    13.5 ed=   131 6/1/2020    x1=  40. x2=  46. y1=  2.47 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   131 6/1/2020  
AAA2     1 Egypt Confirmed cc1=  .948926 cc2=  .540678 lx= 12.51404 if=  41 il=  46 3/8/2020   n=   5 now=   36829 end=     272131        49         0 U=    15.85 T=   80.1 p1= 638.9 p2=    13.5 ed=   117 5/18/2020   x1=  41. x2=  46. y1=  2.47 y2=  2.15     
GP: Confirmed Egypt 3/8/2020         46   36829    -          49        0     0   117 5/18/2020 
AAA2     1 Egypt Confirmed cc1=  .741156 cc2=  .541156 lx= 12.51404 if=  23 il=  47 3/9/2020   n=  24 now=   36829 end=     272131        55       680 U=    62.18 T=  180.1 p1= 638.9 p2=    13.5 ed=   326 12/13/2020  x1=  23. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   326 12/13/2020
AAA2     1 Egypt Confirmed cc1=  .752492 cc2=  .548368 lx= 12.51404 if=  24 il=  47 3/9/2020   n=  23 now=   36829 end=     272131        55       680 U=    59.59 T=  174.6 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  24. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   315 12/2/2020 
AAA2     1 Egypt Confirmed cc1=  .764272 cc2=  .555758 lx= 12.51404 if=  25 il=  47 3/9/2020   n=  22 now=   36829 end=     272131        55       680 U=    57.00 T=  169.0 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  25. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   303 11/20/2020
AAA2     1 Egypt Confirmed cc1=  .776509 cc2=  .563308 lx= 12.51404 if=  26 il=  47 3/9/2020   n=  21 now=   36829 end=     272131        55       680 U=    54.40 T=  163.5 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  26. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   291 11/8/2020 
AAA2     1 Egypt Confirmed cc1=  .789210 cc2=  .570992 lx= 12.51404 if=  27 il=  47 3/9/2020   n=  20 now=   36829 end=     272131        55       680 U=    51.81 T=  157.9 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1=  27. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   280 10/28/2020
AAA2     1 Egypt Confirmed cc1=  .802375 cc2=  .578768 lx= 12.51404 if=  28 il=  47 3/9/2020   n=  19 now=   36829 end=     272131        55       680 U=    49.22 T=  152.4 p1= 638.9 p2=    13.5 ed=   268 10/16/2020  x1=  28. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   268 10/16/2020
AAA2     1 Egypt Confirmed cc1=  .815992 cc2=  .586576 lx= 12.51404 if=  29 il=  47 3/9/2020   n=  18 now=   36829 end=     272131        55       680 U=    46.63 T=  146.8 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  29. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   256 10/4/2020 
AAA2     1 Egypt Confirmed cc1=  .830028 cc2=  .594326 lx= 12.51404 if=  30 il=  47 3/9/2020   n=  17 now=   36829 end=     272131        55       680 U=    44.04 T=  141.3 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  30. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   245 9/23/2020 
AAA2     1 Egypt Confirmed cc1=  .844422 cc2=  .601887 lx= 12.51404 if=  31 il=  47 3/9/2020   n=  16 now=   36829 end=     272131        55       680 U=    41.45 T=  135.7 p1= 638.9 p2=    13.5 ed=   233 9/11/2020   x1=  31. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   233 9/11/2020 
AAA2     1 Egypt Confirmed cc1=  .859068 cc2=  .609068 lx= 12.51404 if=  32 il=  47 3/9/2020   n=  15 now=   36829 end=     272131        55       680 U=    38.86 T=  130.2 p1= 638.9 p2=    13.5 ed=   221 8/30/2020   x1=  32. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   221 8/30/2020 
AAA2     1 Egypt Confirmed cc1=  .873785 cc2=  .615586 lx= 12.51404 if=  33 il=  47 3/9/2020   n=  14 now=   36829 end=     272131        55       680 U=    36.27 T=  124.6 p1= 638.9 p2=    13.5 ed=   210 8/19/2020   x1=  33. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   210 8/19/2020 
AAA2     1 Egypt Confirmed cc1=  .888282 cc2=  .621021 lx= 12.51404 if=  34 il=  47 3/9/2020   n=  13 now=   36829 end=     272131        55       680 U=    33.68 T=  119.1 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  34. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   198 8/7/2020  
AAA2     1 Egypt Confirmed cc1=  .902082 cc2=  .624732 lx= 12.51404 if=  35 il=  47 3/9/2020   n=  12 now=   36829 end=     272131        55       680 U=    31.09 T=  113.6 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  35. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   186 7/26/2020 
AAA2     1 Egypt Confirmed cc1=  .914403 cc2=  .625728 lx= 12.51404 if=  36 il=  47 3/9/2020   n=  11 now=   36829 end=     272131        55       680 U=    28.50 T=  108.0 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  36. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   175 7/15/2020 
AAA2     1 Egypt Confirmed cc1=  .923939 cc2=  .622427 lx= 12.51404 if=  37 il=  47 3/9/2020   n=  10 now=   36829 end=     272131        55       680 U=    25.91 T=  102.5 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  37. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   163 7/3/2020  
AAA2     1 Egypt Confirmed cc1=  .928447 cc2=  .612219 lx= 12.51404 if=  38 il=  47 3/9/2020   n=   9 now=   36829 end=     272131        55       680 U=    23.32 T=   96.9 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  38. x2=  47. y1=  2.53 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   151 6/21/2020 
AAA2     1 Egypt Confirmed cc1=  .923927 cc2=  .590593 lx= 12.51404 if=  39 il=  47 3/9/2020   n=   8 now=   36829 end=     272131        55       680 U=    24.32 T=   99.1 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  39. x2=  47. y1=  2.47 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   156 6/26/2020 
AAA2     1 Egypt Confirmed cc1=  .946392 cc2=  .592839 lx= 12.51404 if=  40 il=  47 3/9/2020   n=   7 now=   36829 end=     272131        55       680 U=    21.28 T=   92.5 p1= 638.9 p2=    13.5 ed=   142 6/12/2020   x1=  40. x2=  47. y1=  2.47 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   142 6/12/2020 
AAA2     1 Egypt Confirmed cc1=  .964004 cc2=  .586039 lx= 12.51404 if=  41 il=  47 3/9/2020   n=   6 now=   36829 end=     272131        55       680 U=    18.24 T=   86.0 p1= 638.9 p2=    13.5 ed=   129 5/30/2020   x1=  41. x2=  47. y1=  2.47 y2=  2.14     
GP: Confirmed Egypt 3/9/2020         47   36829    -          55      680     1   129 5/30/2020 
AAA1     1 Egypt Confirmed cc1=  .971206 cc2=  .562958 lx=  6.70404 if=  42 il=  47 3/9/2020   n=   5 now=   36829 end=        815        55       680 U=     6.24 T=   53.2 p1= -97.8 p2=  4518.9 ed=    67 3/29/2020   x1=  42. x2=  47. y1=  1.79 y2=   .99 BEST
AAA2     1 Egypt Confirmed cc1=  .971206 cc2=  .562958 lx=  6.70704 if=  42 il=  47 3/9/2020   n=   5 now=   36829 end=        815        55       680 U=     6.24 T=   53.2 p1= -97.8 p2=  4518.9 ed=    67 3/29/2020   x1=  42. x2=  47. y1=  1.79 y2=   .99 BEST
GP: Confirmed Egypt 3/9/2020         47   36829      815      55      680     1    67 3/29/2020 
AAA2     1 Egypt Confirmed cc1=  .772305 cc2=  .576189 lx= 12.51404 if=  23 il=  48 3/10/2020  n=  25 now=   36829 end=     272131        59       680 U=    63.41 T=  183.2 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  23. x2=  48. y1=  2.53 y2=  2.13     
GP: Confirmed Egypt 3/10/2020        48   36829    -          59      680     3   332 12/19/2020
AAA2     1 Egypt Confirmed cc1=  .783304 cc2=  .583304 lx= 12.51404 if=  24 il=  48 3/10/2020  n=  24 now=   36829 end=     272131        59       680 U=    60.87 T=  177.8 p1= 638.9 p2=    13.5 ed=   321 12/8/2020   x1=  24. x2=  48. y1=  2.53 y2=  2.13     
GP: Confirmed Egypt 3/10/2020        48   36829    -          59      680     3   321 12/8/2020 
AAA2     1 Egypt Confirmed cc1=  .794682 cc2=  .590558 lx= 12.51404 if=  25 il=  48 3/10/2020  n=  23 now=   36829 end=     272131        59       680 U=    58.33 T=  172.4 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  25. x2=  48. y1=  2.53 y2=  2.13     
GP: Confirmed Egypt 3/10/2020        48   36829    -          59      680     3   310 11/27/2020
AAA2     1 Egypt Confirmed cc1=  .806443 cc2=  .597929 lx= 12.51404 if=  26 il=  48 3/10/2020  n=  22 now=   36829 end=     272131        59       680 U=    55.80 T=  167.0 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  26. x2=  48. y1=  2.53 y2=  2.13     
