TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3333.00000        8.11163
TAB:  US_Texas_Bexar Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Texas_Bexar Deaths    cc1=  .974308 cc2=  .640952 lx=  3.70471 if=  81 il=  89 4/20/2020  n=   8 now=      78 end=         40        39        40 U=     3.55 T=   77.8 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  81. x2=  89. y1=  -.89 y2= -3.14 BEST
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       40      39       40     4    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .963059 cc2=  .609506 lx=  3.70671 if=  82 il=  89 4/20/2020  n=   7 now=      78 end=         40        39        40 U=     3.58 T=   77.8 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  82. x2=  89. y1= -1.19 y2= -3.14 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .963088 cc2=  .609506 lx=  3.70471 if=  82 il=  89 4/20/2020  n=   7 now=      78 end=         40        39        40 U=     3.58 T=   77.8 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  82. x2=  89. y1= -1.19 y2= -3.14 BEST
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       40      39       40     4    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .944114 cc2=  .566149 lx=  3.70671 if=  83 il=  89 4/20/2020  n=   6 now=      78 end=         40        39        40 U=     3.79 T=   77.1 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  83. x2=  89. y1= -1.56 y2= -3.14 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .944279 cc2=  .566149 lx=  3.70171 if=  83 il=  89 4/20/2020  n=   6 now=      78 end=         40        39        40 U=     3.79 T=   77.1 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  83. x2=  89. y1= -1.56 y2= -3.14 BEST
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       40      39       40     4    86 4/17/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .920581 cc2=  .512333 lx=  3.68671 if=  84 il=  89 4/20/2020  n=   5 now=      78 end=         39        39        40 U=     2.37 T=   80.1 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  84. x2=  89. y1= -1.66 y2= -3.77     
GP: Deaths    US_Texas_Bexar 4/20/2020        89      78       39      39       40     4    85 4/16/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990543 cc2=  .810938 lx=  4.42671 if=  60 il=  90 4/21/2020  n=  30 now=      78 end=         83        39        38 U=    17.07 T=   85.4 p1=   6.4 p2=    94.0 ed=   125 5/26/2020   x1=  60. x2=  90. y1=  1.49 y2=  -.27     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       83      39       38     7   125 5/26/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989648 cc2=  .807074 lx=  4.38671 if=  61 il=  90 4/21/2020  n=  29 now=      78 end=         80        39        38 U=    16.09 T=   84.8 p1=   2.6 p2=    97.5 ed=   122 5/23/2020   x1=  61. x2=  90. y1=  1.48 y2=  -.32     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       80      39       38     7   122 5/23/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988561 cc2=  .802866 lx=  4.41671 if=  62 il=  90 4/21/2020  n=  28 now=      78 end=         82        39        38 U=    15.83 T=   85.5 p1=   5.1 p2=    95.1 ed=   122 5/23/2020   x1=  62. x2=  90. y1=  1.49 y2=  -.28     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       82      39       38     7   122 5/23/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988230 cc2=  .799248 lx=  4.67671 if=  63 il=  90 4/21/2020  n=  27 now=      78 end=        107        39        38 U=    19.72 T=   90.3 p1=  37.2 p2=    72.9 ed=   136 6/6/2020    x1=  63. x2=  90. y1=  1.38 y2=   .01     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78      107      39       38     7   136 6/6/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987011 cc2=  .794561 lx=  4.83671 if=  64 il=  90 4/21/2020  n=  26 now=      78 end=        126        39        38 U=    22.44 T=   93.6 p1=  61.5 p2=    61.9 ed=   146 6/16/2020   x1=  64. x2=  90. y1=  1.32 y2=   .16     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78      126      39       38     7   146 6/16/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985456 cc2=  .789340 lx=  4.77671 if=  65 il=  90 4/21/2020  n=  25 now=      78 end=        118        39        38 U=    23.91 T=   92.6 p1=  51.3 p2=    66.1 ed=   148 6/18/2020   x1=  65. x2=  90. y1=  1.15 y2=   .11     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78      118      39       38     7   148 6/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985986 cc2=  .785986 lx=  4.43671 if=  66 il=  90 4/21/2020  n=  24 now=      78 end=         84        39        38 U=    18.51 T=   85.2 p1=   7.7 p2=    92.9 ed=   128 5/29/2020   x1=  66. x2=  90. y1=  1.04 y2=  -.26     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       84      39       38     7   128 5/29/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985984 cc2=  .781860 lx=  4.21671 if=  67 il=  90 4/21/2020  n=  23 now=      78 end=         67        39        38 U=    14.83 T=   81.2 p1= -14.1 p2=   116.4 ed=   116 5/17/2020   x1=  67. x2=  90. y1=   .96 y2=  -.59     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       67      39       38     7   116 5/17/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985328 cc2=  .776814 lx=  4.07671 if=  68 il=  90 4/21/2020  n=  22 now=      78 end=         58        39        38 U=    12.86 T=   78.6 p1= -25.6 p2=   134.5 ed=   108 5/9/2020    x1=  68. x2=  90. y1=   .83 y2=  -.88     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       58      39       38     7   108 5/9/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985421 cc2=  .772221 lx=  3.96671 if=  69 il=  90 4/21/2020  n=  21 now=      78 end=         52        39        38 U=    10.66 T=   77.3 p1= -33.3 p2=   150.0 ed=   102 5/3/2020    x1=  69. x2=  90. y1=   .78 y2= -1.19     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       52      39       38     7   102 5/3/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984672 cc2=  .766454 lx=  3.88671 if=  70 il=  90 4/21/2020  n=  20 now=      78 end=         48        39        38 U=     9.88 T=   75.2 p1= -38.5 p2=   162.5 ed=    98 4/29/2020   x1=  70. x2=  90. y1=   .52 y2= -1.50     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       48      39       38     7    98 4/29/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987873 cc2=  .764266 lx=  3.82671 if=  71 il=  90 4/21/2020  n=  19 now=      78 end=         45        39        38 U=     8.26 T=   75.0 p1= -42.3 p2=   173.3 ed=    94 4/25/2020   x1=  71. x2=  90. y1=   .49 y2= -1.81     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       45      39       38     7    94 4/25/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990254 cc2=  .760838 lx=  3.78671 if=  72 il=  90 4/21/2020  n=  18 now=      78 end=         44        39        38 U=     7.04 T=   75.3 p1= -43.6 p2=   177.3 ed=    91 4/22/2020   x1=  72. x2=  90. y1=   .46 y2= -2.09     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       44      39       38     7    91 4/22/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991553 cc2=  .755850 lx=  3.75671 if=  73 il=  90 4/21/2020  n=  17 now=      78 end=         42        39        38 U=     6.03 T=   75.7 p1= -46.2 p2=   185.7 ed=    89 4/20/2020   x1=  73. x2=  90. y1=   .44 y2= -2.37     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       42      39       38     7    89 4/20/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991489 cc2=  .748954 lx=  3.73671 if=  74 il=  90 4/21/2020  n=  16 now=      78 end=         41        39        38 U=     5.50 T=   75.6 p1= -47.4 p2=   190.2 ed=    88 4/19/2020   x1=  74. x2=  90. y1=   .29 y2= -2.62     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       41      39       38     7    88 4/19/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .991867 cc2=  .741867 lx=  3.72671 if=  75 il=  90 4/21/2020  n=  15 now=      78 end=         41        39        38 U=     5.04 T=   76.1 p1= -47.4 p2=   190.2 ed=    87 4/18/2020   x1=  75. x2=  90. y1=   .22 y2= -2.76     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       41      39       38     7    87 4/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989341 cc2=  .722080 lx=  3.71671 if=  77 il=  90 4/21/2020  n=  13 now=      78 end=         41        39        38 U=     4.74 T=   76.1 p1= -47.4 p2=   190.2 ed=    87 4/18/2020   x1=  77. x2=  90. y1=  -.19 y2= -2.93     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       41      39       38     7    87 4/18/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .988582 cc2=  .711232 lx=  3.70671 if=  78 il=  90 4/21/2020  n=  12 now=      78 end=         40        39        38 U=     4.28 T=   76.5 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  78. x2=  90. y1=  -.34 y2= -3.14 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988582 cc2=  .711232 lx=  3.70671 if=  78 il=  90 4/21/2020  n=  12 now=      78 end=         40        39        38 U=     4.28 T=   76.5 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  78. x2=  90. y1=  -.34 y2= -3.14 BEST
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       40      39       38     7    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .987021 cc2=  .698346 lx=  3.69671 if=  79 il=  90 4/21/2020  n=  11 now=      78 end=         40        39        38 U=     3.79 T=   77.1 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  79. x2=  90. y1=  -.50 y2= -3.41 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987075 cc2=  .698346 lx=  3.69971 if=  79 il=  90 4/21/2020  n=  11 now=      78 end=         40        39        38 U=     3.79 T=   77.1 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  79. x2=  90. y1=  -.50 y2= -3.41 BEST
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       40      39       38     7    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .984110 cc2=  .682599 lx=  3.69671 if=  80 il=  90 4/21/2020  n=  10 now=      78 end=         40        39        38 U=     3.64 T=   77.6 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  80. x2=  90. y1=  -.66 y2= -3.41 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984129 cc2=  .682599 lx=  3.69471 if=  80 il=  90 4/21/2020  n=  10 now=      78 end=         40        39        38 U=     3.64 T=   77.6 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  80. x2=  90. y1=  -.66 y2= -3.41 BEST
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       40      39       38     7    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .978815 cc2=  .662587 lx=  3.69671 if=  81 il=  90 4/21/2020  n=   9 now=      78 end=         40        39        38 U=     3.61 T=   77.7 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  81. x2=  90. y1=  -.91 y2= -3.41 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .978910 cc2=  .662587 lx=  3.69371 if=  81 il=  90 4/21/2020  n=   9 now=      78 end=         40        39        38 U=     3.61 T=   77.7 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  81. x2=  90. y1=  -.91 y2= -3.41 BEST
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       40      39       38     7    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .970751 cc2=  .637418 lx=  3.69671 if=  82 il=  90 4/21/2020  n=   8 now=      78 end=         40        39        38 U=     3.66 T=   77.5 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  82. x2=  90. y1= -1.22 y2= -3.41 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .970921 cc2=  .637418 lx=  3.69271 if=  82 il=  90 4/21/2020  n=   8 now=      78 end=         40        39        38 U=     3.66 T=   77.5 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  82. x2=  90. y1= -1.22 y2= -3.41 BEST
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       40      39       38     7    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .958233 cc2=  .604679 lx=  3.68671 if=  83 il=  90 4/21/2020  n=   7 now=      78 end=         39        39        38 U=     3.32 T=   77.5 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  83. x2=  90. y1= -1.66 y2= -3.77 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .958419 cc2=  .604679 lx=  3.68971 if=  83 il=  90 4/21/2020  n=   7 now=      78 end=         39        39        38 U=     3.32 T=   77.5 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  83. x2=  90. y1= -1.66 y2= -3.77 BEST
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       39      39       38     7    85 4/16/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .943486 cc2=  .565521 lx=  3.68671 if=  84 il=  90 4/21/2020  n=   6 now=      78 end=         39        39        38 U=     2.85 T=   79.3 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  84. x2=  90. y1= -1.66 y2= -3.77 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .943876 cc2=  .565521 lx=  3.68271 if=  84 il=  90 4/21/2020  n=   6 now=      78 end=         39        39        38 U=     2.85 T=   79.3 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  84. x2=  90. y1= -1.66 y2= -3.77 BEST
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78       39      39       38     7    85 4/16/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .924404 cc2=  .516156 lx=  6.35671 if=  85 il=  90 4/21/2020  n=   5 now=      78 end=        576        39        38 U=   258.28 T=  345.9 p1= 638.5 p2=    13.5 ed=   999 undefine    x1=  85. x2=  90. y1=  1.01 y2=   .99     
GP: Deaths    US_Texas_Bexar 4/21/2020        90      78    -          39       38     7   999 undefine  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989779 cc2=  .813003 lx=  4.31671 if=  60 il=  91 4/22/2020  n=  31 now=      78 end=         74        39        38 U=    16.42 T=   84.0 p1=  -5.1 p2=   105.4 ed=   122 5/23/2020   x1=  60. x2=  91. y1=  1.46 y2=  -.43     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       74      39       38     6   122 5/23/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .988875 cc2=  .809270 lx=  4.27671 if=  61 il=  91 4/22/2020  n=  30 now=      78 end=         72        39        38 U=    15.45 T=   83.4 p1=  -7.7 p2=   108.3 ed=   119 5/20/2020   x1=  61. x2=  91. y1=  1.45 y2=  -.49     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       72      39       38     6   119 5/20/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987722 cc2=  .805147 lx=  4.28671 if=  62 il=  91 4/22/2020  n=  29 now=      78 end=         72        39        38 U=    15.04 T=   83.9 p1=  -7.7 p2=   108.3 ed=   119 5/20/2020   x1=  62. x2=  91. y1=  1.46 y2=  -.47     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       72      39       38     6   119 5/20/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .986967 cc2=  .801272 lx=  4.44671 if=  63 il=  91 4/22/2020  n=  28 now=      78 end=         85        39        38 U=    17.87 T=   86.6 p1=   9.0 p2=    91.8 ed=   128 5/29/2020   x1=  63. x2=  91. y1=  1.32 y2=  -.24     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       85      39       38     6   128 5/29/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985534 cc2=  .796552 lx=  4.49671 if=  64 il=  91 4/22/2020  n=  27 now=      78 end=         89        39        38 U=    19.21 T=   87.5 p1=  14.1 p2=    87.6 ed=   132 6/2/2020    x1=  64. x2=  91. y1=  1.22 y2=  -.18     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       89      39       38     6   132 6/2/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .983975 cc2=  .791525 lx=  4.39671 if=  65 il=  91 4/22/2020  n=  26 now=      78 end=         81        39        38 U=    19.47 T=   85.0 p1=   3.8 p2=    96.3 ed=   130 5/31/2020   x1=  65. x2=  91. y1=  1.03 y2=  -.31     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       81      39       38     6   130 5/31/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984577 cc2=  .788461 lx=  4.18671 if=  66 il=  91 4/22/2020  n=  25 now=      78 end=         65        39        38 U=    15.68 T=   80.8 p1= -16.7 p2=   120.0 ed=   117 5/18/2020   x1=  66. x2=  91. y1=   .95 y2=  -.65     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       65      39       38     6   117 5/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984713 cc2=  .784713 lx=  4.03671 if=  67 il=  91 4/22/2020  n=  24 now=      78 end=         56        39        38 U=    12.82 T=   78.4 p1= -28.2 p2=   139.3 ed=   108 5/9/2020    x1=  67. x2=  91. y1=   .89 y2=  -.99     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       56      39       38     6   108 5/9/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984269 cc2=  .780144 lx=  3.94671 if=  68 il=  91 4/22/2020  n=  23 now=      78 end=         51        39        38 U=    11.33 T=   76.7 p1= -34.6 p2=   152.9 ed=   103 5/4/2020    x1=  68. x2=  91. y1=   .77 y2= -1.26     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       51      39       38     6   103 5/4/2020  
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984538 cc2=  .776024 lx=  3.86671 if=  69 il=  91 4/22/2020  n=  22 now=      78 end=         47        39        38 U=     9.47 T=   75.9 p1= -39.7 p2=   166.0 ed=    98 4/29/2020   x1=  69. x2=  91. y1=   .73 y2= -1.59     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       47      39       38     6    98 4/29/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .984060 cc2=  .770860 lx=  3.81671 if=  70 il=  91 4/22/2020  n=  21 now=      78 end=         45        39        38 U=     8.90 T=   74.3 p1= -42.3 p2=   173.3 ed=    95 4/26/2020   x1=  70. x2=  91. y1=   .48 y2= -1.88     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       45      39       38     6    95 4/26/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987022 cc2=  .768804 lx=  3.77671 if=  71 il=  91 4/22/2020  n=  20 now=      78 end=         43        39        38 U=     7.59 T=   74.5 p1= -44.9 p2=   181.4 ed=    92 4/23/2020   x1=  71. x2=  91. y1=   .46 y2= -2.18     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       43      39       38     6    92 4/23/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .989231 cc2=  .765624 lx=  3.74671 if=  72 il=  91 4/22/2020  n=  19 now=      78 end=         42        39        38 U=     6.50 T=   74.8 p1= -46.2 p2=   185.7 ed=    90 4/21/2020   x1=  72. x2=  91. y1=   .44 y2= -2.49     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       42      39       38     6    90 4/21/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990449 cc2=  .761033 lx=  3.73671 if=  73 il=  91 4/22/2020  n=  18 now=      78 end=         41        39        38 U=     5.91 T=   75.5 p1= -47.4 p2=   190.2 ed=    89 4/20/2020   x1=  73. x2=  91. y1=   .43 y2= -2.62     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       41      39       38     6    89 4/20/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990451 cc2=  .754749 lx=  3.71671 if=  74 il=  91 4/22/2020  n=  17 now=      78 end=         41        39        38 U=     5.29 T=   75.5 p1= -47.4 p2=   190.2 ed=    87 4/18/2020   x1=  74. x2=  91. y1=   .28 y2= -2.93     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       41      39       38     6    87 4/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .990742 cc2=  .748207 lx=  3.70671 if=  75 il=  91 4/22/2020  n=  16 now=      78 end=         40        39        38 U=     4.79 T=   76.0 p1= -48.7 p2=   195.0 ed=    87 4/18/2020   x1=  75. x2=  91. y1=   .20 y2= -3.14     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       40      39       38     6    87 4/18/2020 
AAA2     1 US_Texas_Bexar Deaths    cc1=  .987256 cc2=  .719995 lx=  3.69671 if=  78 il=  91 4/22/2020  n=  13 now=      78 end=         40        39        38 U=     4.26 T=   76.5 p1= -48.7 p2=   195.0 ed=    86 4/17/2020   x1=  78. x2=  91. y1=  -.36 y2= -3.41     
GP: Deaths    US_Texas_Bexar 4/22/2020        91      78       40      39       38     6    86 4/17/2020 
AAA1     1 US_Texas_Bexar Deaths    cc1=  .985532 cc2=  .708182 lx=  3.68671 if=  79 il=  91 4/22/2020  n=  12 now=      78 end=         39        39        38 U=     3.69 T=   77.1 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  79. x2=  91. y1=  -.52 y2= -3.77 BEST
AAA2     1 US_Texas_Bexar Deaths    cc1=  .985653 cc2=  .708182 lx=  3.68971 if=  79 il=  91 4/22/2020  n=  12 now=      78 end=         39        39        38 U=     3.69 T=   77.1 p1= -50.0 p2=   200.0 ed=    85 4/16/2020   x1=  79. x2=  91. y1=  -.52 y2= -3.77 BEST
