TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4259.00000        8.35679
TAB:  Congo_Kinshasa Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Congo_Kinshasa Confirmed cc1=  .979942 cc2=  .569026 lx=  4.25679 if=  56 il=  61 3/23/2020  n=   5 now=    4259 end=         78        36        78 U=     3.72 T=   60.0 p1= -98.2 p2=  5460.3 ed=    68 3/30/2020   x1=  56. x2=  61. y1=  1.09 y2=  -.26 BEST
GP: Confirmed Congo_Kinshasa 3/23/2020        61    4259       78      36       78     4    68 3/30/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .965001 cc2=  .697739 lx= 10.35679 if=  49 il=  62 3/24/2020  n=  13 now=    4259 end=      31469        45        78 U=    28.37 T=  115.3 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  49. x2=  62. y1=  2.34 y2=  1.88     
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259    -          45       78     4   182 7/22/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .966109 cc2=  .688759 lx= 10.35679 if=  50 il=  62 3/24/2020  n=  12 now=    4259 end=      31469        45        78 U=    26.19 T=  111.2 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  50. x2=  62. y1=  2.34 y2=  1.88     
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259    -          45       78     4   173 7/13/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .962465 cc2=  .673790 lx=  6.45679 if=  51 il=  62 3/24/2020  n=  11 now=    4259 end=        637        45        78 U=    14.16 T=   75.8 p1= -85.0 p2=   668.6 ed=   109 5/10/2020   x1=  51. x2=  62. y1=  1.75 y2=   .97     
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259      637      45       78     4   109 5/10/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .974420 cc2=  .672909 lx=  5.08679 if=  52 il=  62 3/24/2020  n=  10 now=    4259 end=        161        45        78 U=     8.11 T=   64.0 p1= -96.2 p2=  2645.3 ed=    83 4/14/2020   x1=  52. x2=  62. y1=  1.48 y2=   .25     
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259      161      45       78     4    83 4/14/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .984520 cc2=  .668292 lx=  4.59679 if=  53 il=  62 3/24/2020  n=   9 now=    4259 end=         99        45        78 U=     5.63 T=   60.7 p1= -97.7 p2=  4302.0 ed=    73 4/4/2020    x1=  53. x2=  62. y1=  1.36 y2=  -.24 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .984520 cc2=  .668292 lx=  4.60079 if=  53 il=  62 3/24/2020  n=   9 now=    4259 end=         99        45        78 U=     5.63 T=   60.7 p1= -97.7 p2=  4302.0 ed=    73 4/4/2020    x1=  53. x2=  62. y1=  1.36 y2=  -.24 BEST
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259       99      45       78     4    73 4/4/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .990855 cc2=  .657522 lx=  4.35679 if=  54 il=  62 3/24/2020  n=   8 now=    4259 end=         78        45        78 U=     4.22 T=   59.5 p1= -98.2 p2=  5460.3 ed=    69 3/31/2020   x1=  54. x2=  62. y1=  1.30 y2=  -.60 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .990855 cc2=  .657522 lx=  4.35679 if=  54 il=  62 3/24/2020  n=   8 now=    4259 end=         78        45        78 U=     4.22 T=   59.5 p1= -98.2 p2=  5460.3 ed=    69 3/31/2020   x1=  54. x2=  62. y1=  1.30 y2=  -.60 BEST
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259       78      45       78     4    69 3/31/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .990350 cc2=  .636796 lx=  4.35679 if=  55 il=  62 3/24/2020  n=   7 now=    4259 end=         78        45        78 U=     3.94 T=   59.6 p1= -98.2 p2=  5460.3 ed=    68 3/30/2020   x1=  55. x2=  62. y1=  1.18 y2=  -.60 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .990878 cc2=  .636796 lx=  4.25679 if=  55 il=  62 3/24/2020  n=   7 now=    4259 end=         78        45        78 U=     3.94 T=   59.6 p1= -98.2 p2=  5460.3 ed=    68 3/30/2020   x1=  55. x2=  62. y1=  1.18 y2=  -.60 BEST
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259       78      45       78     4    68 3/30/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .985849 cc2=  .607884 lx=  4.35679 if=  56 il=  62 3/24/2020  n=   6 now=    4259 end=         78        45        78 U=     3.56 T=   59.9 p1= -98.2 p2=  5460.3 ed=    68 3/30/2020   x1=  56. x2=  62. y1=  1.09 y2=  -.60 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .987107 cc2=  .607884 lx=  4.25679 if=  56 il=  62 3/24/2020  n=   6 now=    4259 end=         78        45        78 U=     3.56 T=   59.9 p1= -98.2 p2=  5460.3 ed=    68 3/30/2020   x1=  56. x2=  62. y1=  1.09 y2=  -.60 BEST
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259       78      45       78     4    68 3/30/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .999498 cc2=  .591250 lx=  7.15679 if=  57 il=  62 3/24/2020  n=   5 now=    4259 end=       1282        45        78 U=    16.72 T=   82.2 p1= -69.9 p2=   332.2 ed=   121 5/22/2020   x1=  57. x2=  62. y1=  1.51 y2=  1.21     
GP: Confirmed Congo_Kinshasa 3/24/2020        62    4259     1282      45       78     4   121 5/22/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .970067 cc2=  .711869 lx= 10.35679 if=  49 il=  63 3/25/2020  n=  14 now=    4259 end=      31469        48        78 U=    29.91 T=  118.9 p1= 638.9 p2=    13.5 ed=   189 7/29/2020   x1=  49. x2=  63. y1=  2.34 y2=  1.87     
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259    -          48       78     7   189 7/29/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .970441 cc2=  .703180 lx=  8.77679 if=  50 il=  63 3/25/2020  n=  13 now=    4259 end=       6482        48        78 U=    22.35 T=   98.5 p1=  52.2 p2=    65.7 ed=   151 6/21/2020   x1=  50. x2=  63. y1=  2.17 y2=  1.59     
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259     6482      48       78     7   151 6/21/2020 
AAA2     1 Congo_Kinshasa Confirmed cc1=  .969411 cc2=  .692060 lx=  5.16679 if=  51 il=  63 3/25/2020  n=  12 now=    4259 end=        175        48        78 U=     9.68 T=   65.5 p1= -95.9 p2=  2433.7 ed=    88 4/19/2020   x1=  51. x2=  63. y1=  1.50 y2=   .26     
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259      175      48       78     7    88 4/19/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .979594 cc2=  .690919 lx=  4.69679 if=  52 il=  63 3/25/2020  n=  11 now=    4259 end=        109        48        78 U=     6.97 T=   61.7 p1= -97.4 p2=  3907.3 ed=    78 4/9/2020    x1=  52. x2=  63. y1=  1.39 y2=  -.19 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .979594 cc2=  .690919 lx=  4.69879 if=  52 il=  63 3/25/2020  n=  11 now=    4259 end=        109        48        78 U=     6.97 T=   61.7 p1= -97.4 p2=  3907.3 ed=    78 4/9/2020    x1=  52. x2=  63. y1=  1.39 y2=  -.19 BEST
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259      109      48       78     7    78 4/9/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .987908 cc2=  .686396 lx=  4.43679 if=  53 il=  63 3/25/2020  n=  10 now=    4259 end=         84        48        78 U=     5.29 T=   60.0 p1= -98.0 p2=  5070.2 ed=    72 4/3/2020    x1=  53. x2=  63. y1=  1.32 y2=  -.57 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .987908 cc2=  .686396 lx=  4.43679 if=  53 il=  63 3/25/2020  n=  10 now=    4259 end=         84        48        78 U=     5.29 T=   60.0 p1= -98.0 p2=  5070.2 ed=    72 4/3/2020    x1=  53. x2=  63. y1=  1.32 y2=  -.57 BEST
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259       84      48       78     7    72 4/3/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .992833 cc2=  .676605 lx=  4.35679 if=  54 il=  63 3/25/2020  n=   9 now=    4259 end=         78        48        78 U=     4.45 T=   59.8 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  54. x2=  63. y1=  1.30 y2=  -.72 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993052 cc2=  .676605 lx=  4.27779 if=  54 il=  63 3/25/2020  n=   9 now=    4259 end=         78        48        78 U=     4.45 T=   59.8 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  54. x2=  63. y1=  1.30 y2=  -.72 BEST
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259       78      48       78     7    70 4/1/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .992052 cc2=  .658718 lx=  4.35679 if=  55 il=  63 3/25/2020  n=   8 now=    4259 end=         78        48        78 U=     4.20 T=   60.0 p1= -98.2 p2=  5460.3 ed=    69 3/31/2020   x1=  55. x2=  63. y1=  1.18 y2=  -.72 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993163 cc2=  .658718 lx=  4.25679 if=  55 il=  63 3/25/2020  n=   8 now=    4259 end=         78        48        78 U=     4.20 T=   60.0 p1= -98.2 p2=  5460.3 ed=    69 3/31/2020   x1=  55. x2=  63. y1=  1.18 y2=  -.72 BEST
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259       78      48       78     7    69 3/31/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .988665 cc2=  .635111 lx=  4.35679 if=  56 il=  63 3/25/2020  n=   7 now=    4259 end=         78        48        78 U=     3.87 T=   60.2 p1= -98.2 p2=  5460.3 ed=    69 3/31/2020   x1=  56. x2=  63. y1=  1.09 y2=  -.72 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .990515 cc2=  .635111 lx=  4.25679 if=  56 il=  63 3/25/2020  n=   7 now=    4259 end=         78        48        78 U=     3.87 T=   60.2 p1= -98.2 p2=  5460.3 ed=    69 3/31/2020   x1=  56. x2=  63. y1=  1.09 y2=  -.72 BEST
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259       78      48       78     7    69 3/31/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .996581 cc2=  .618616 lx=  4.90679 if=  57 il=  63 3/25/2020  n=   6 now=    4259 end=        135        48        78 U=     7.65 T=   63.3 p1= -96.8 p2=  3154.8 ed=    81 4/12/2020   x1=  57. x2=  63. y1=   .82 y2=   .03 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .996581 cc2=  .618616 lx=  4.90479 if=  57 il=  63 3/25/2020  n=   6 now=    4259 end=        135        48        78 U=     7.65 T=   63.3 p1= -96.8 p2=  3154.8 ed=    81 4/12/2020   x1=  57. x2=  63. y1=   .82 y2=   .03 BEST
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259      135      48       78     7    81 4/12/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .995461 cc2=  .587213 lx=  4.52679 if=  58 il=  63 3/25/2020  n=   5 now=    4259 end=         92        48        78 U=     5.47 T=   60.7 p1= -97.8 p2=  4629.3 ed=    73 4/4/2020    x1=  58. x2=  63. y1=   .49 y2=  -.42 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .995461 cc2=  .587213 lx=  4.52779 if=  58 il=  63 3/25/2020  n=   5 now=    4259 end=         92        48        78 U=     5.47 T=   60.7 p1= -97.8 p2=  4629.3 ed=    73 4/4/2020    x1=  58. x2=  63. y1=   .49 y2=  -.42 BEST
GP: Confirmed Congo_Kinshasa 3/25/2020        63    4259       92      48       78     7    73 4/4/2020  
AAA2     1 Congo_Kinshasa Confirmed cc1=  .972275 cc2=  .722275 lx= 10.35679 if=  49 il=  64 3/26/2020  n=  15 now=    4259 end=      31469        51        78 U=    31.42 T=  122.4 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  49. x2=  64. y1=  2.34 y2=  1.86     
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259    -          51       78     9   196 8/5/2020  
AAA2     1 Congo_Kinshasa Confirmed cc1=  .973585 cc2=  .715386 lx=  5.40679 if=  50 il=  64 3/26/2020  n=  14 now=    4259 end=        222        51        78 U=    10.78 T=   68.2 p1= -94.8 p2=  1918.5 ed=    93 4/24/2020   x1=  50. x2=  64. y1=  1.69 y2=   .39     
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259      222      51       78     9    93 4/24/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .974286 cc2=  .707024 lx=  4.70679 if=  51 il=  64 3/26/2020  n=  13 now=    4259 end=        110        51        78 U=     7.90 T=   62.0 p1= -97.4 p2=  3871.8 ed=    80 4/11/2020   x1=  51. x2=  64. y1=  1.39 y2=  -.25 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .974286 cc2=  .707024 lx=  4.71079 if=  51 il=  64 3/26/2020  n=  13 now=    4259 end=        110        51        78 U=     7.90 T=   62.0 p1= -97.4 p2=  3871.8 ed=    80 4/11/2020   x1=  51. x2=  64. y1=  1.39 y2=  -.25 BEST
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259      110      51       78     9    80 4/11/2020 
AAA1     1 Congo_Kinshasa Confirmed cc1=  .982966 cc2=  .705616 lx=  4.46679 if=  52 il=  64 3/26/2020  n=  12 now=    4259 end=         87        51        78 U=     6.14 T=   60.2 p1= -98.0 p2=  4895.4 ed=    74 4/5/2020    x1=  52. x2=  64. y1=  1.33 y2=  -.63 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .982966 cc2=  .705616 lx=  4.46679 if=  52 il=  64 3/26/2020  n=  12 now=    4259 end=         87        51        78 U=     6.14 T=   60.2 p1= -98.0 p2=  4895.4 ed=    74 4/5/2020    x1=  52. x2=  64. y1=  1.33 y2=  -.63 BEST
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259       87      51       78     9    74 4/5/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .989866 cc2=  .701191 lx=  4.35679 if=  53 il=  64 3/26/2020  n=  11 now=    4259 end=         78        51        78 U=     5.11 T=   59.6 p1= -98.2 p2=  5460.3 ed=    71 4/2/2020    x1=  53. x2=  64. y1=  1.30 y2=  -.86 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .989948 cc2=  .701191 lx=  4.30679 if=  53 il=  64 3/26/2020  n=  11 now=    4259 end=         78        51        78 U=     5.11 T=   59.6 p1= -98.2 p2=  5460.3 ed=    71 4/2/2020    x1=  53. x2=  64. y1=  1.30 y2=  -.86 BEST
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259       78      51       78     9    71 4/2/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .993060 cc2=  .691548 lx=  4.35679 if=  54 il=  64 3/26/2020  n=  10 now=    4259 end=         78        51        78 U=     4.64 T=   60.0 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  54. x2=  64. y1=  1.30 y2=  -.86 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994092 cc2=  .691548 lx=  4.25679 if=  54 il=  64 3/26/2020  n=  10 now=    4259 end=         78        51        78 U=     4.64 T=   60.0 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  54. x2=  64. y1=  1.30 y2=  -.86 BEST
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259       78      51       78     9    70 4/1/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .991657 cc2=  .675430 lx=  4.35679 if=  55 il=  64 3/26/2020  n=   9 now=    4259 end=         78        51        78 U=     4.42 T=   60.2 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  55. x2=  64. y1=  1.18 y2=  -.86 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .993695 cc2=  .675430 lx=  4.25679 if=  55 il=  64 3/26/2020  n=   9 now=    4259 end=         78        51        78 U=     4.42 T=   60.2 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  55. x2=  64. y1=  1.18 y2=  -.86 BEST
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259       78      51       78     9    70 4/1/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .988542 cc2=  .655209 lx=  4.35679 if=  56 il=  64 3/26/2020  n=   8 now=    4259 end=         78        51        78 U=     4.11 T=   60.5 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  56. x2=  64. y1=  1.09 y2=  -.86 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .991360 cc2=  .655209 lx=  4.25679 if=  56 il=  64 3/26/2020  n=   8 now=    4259 end=         78        51        78 U=     4.11 T=   60.5 p1= -98.2 p2=  5460.3 ed=    70 4/1/2020    x1=  56. x2=  64. y1=  1.09 y2=  -.86 BEST
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259       78      51       78     9    70 4/1/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .994675 cc2=  .641121 lx=  4.35679 if=  57 il=  64 3/26/2020  n=   7 now=    4259 end=         78        51        78 U=     5.01 T=   59.7 p1= -98.2 p2=  5460.3 ed=    71 4/2/2020    x1=  57. x2=  64. y1=   .54 y2=  -.86 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994704 cc2=  .641121 lx=  4.31779 if=  57 il=  64 3/26/2020  n=   7 now=    4259 end=         78        51        78 U=     5.01 T=   59.7 p1= -98.2 p2=  5460.3 ed=    71 4/2/2020    x1=  57. x2=  64. y1=   .54 y2=  -.86 BEST
GP: Confirmed Congo_Kinshasa 3/26/2020        64    4259       78      51       78     9    71 4/2/2020  
AAA1     1 Congo_Kinshasa Confirmed cc1=  .993215 cc2=  .615251 lx=  4.35679 if=  58 il=  64 3/26/2020  n=   6 now=    4259 end=         78        51        78 U=     4.84 T=   59.9 p1= -98.2 p2=  5460.3 ed=    71 4/2/2020    x1=  58. x2=  64. y1=   .38 y2=  -.86 BEST
AAA2     1 Congo_Kinshasa Confirmed cc1=  .994152 cc2=  .615251 lx=  4.25679 if=  58 il=  64 3/26/2020  n=   6 now=    4259 end=         78        51        78 U=     4.84 T=   59.9 p1= -98.2 p2=  5460.3 ed=    71 4/2/2020    x1=  58. x2=  64. y1=   .38 y2=  -.86 BEST
