TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      142759.00000       11.86891
TAB:  Chile Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Chile Confirmed cc1=  .985850 cc2=  .632296 lx= 13.86891 if=  46 il=  53 3/15/2020  n=   7 now=  142759 end=    1054854        74      2637 U=    33.47 T=  128.6 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  46. x2=  53. y1=  2.47 y2=  2.26     
GP: Confirmed Chile 3/15/2020        53  142759    -          74     2637     2   207 8/16/2020 
AAA1     1 Chile Confirmed cc1=  .989270 cc2=  .611306 lx=  7.86891 if=  47 il=  53 3/15/2020  n=   6 now=  142759 end=       2614        74      2637 U=    12.37 T=   68.7 p1= -98.2 p2=  5461.3 ed=    97 4/28/2020   x1=  47. x2=  53. y1=  1.76 y2=  1.27 BEST
AAA2     1 Chile Confirmed cc1=  .989282 cc2=  .611306 lx=  7.76891 if=  47 il=  53 3/15/2020  n=   6 now=  142759 end=       2614        74      2637 U=    12.37 T=   68.7 p1= -98.2 p2=  5461.3 ed=    97 4/28/2020   x1=  47. x2=  53. y1=  1.76 y2=  1.27 BEST
GP: Confirmed Chile 3/15/2020        53  142759     2614      74     2637     2    97 4/28/2020 
AAA1     1 Chile Confirmed cc1=  .982777 cc2=  .574528 lx=  7.86891 if=  48 il=  53 3/15/2020  n=   5 now=  142759 end=       2614        74      2637 U=    12.58 T=   69.0 p1= -98.2 p2=  5461.3 ed=    98 4/29/2020   x1=  48. x2=  53. y1=  1.67 y2=  1.27 BEST
AAA2     1 Chile Confirmed cc1=  .982797 cc2=  .574528 lx=  7.76891 if=  48 il=  53 3/15/2020  n=   5 now=  142759 end=       2614        74      2637 U=    12.58 T=   69.0 p1= -98.2 p2=  5461.3 ed=    98 4/29/2020   x1=  48. x2=  53. y1=  1.67 y2=  1.27 BEST
GP: Confirmed Chile 3/15/2020        53  142759     2614      74     2637     2    98 4/29/2020 
AAA2     1 Chile Confirmed cc1=  .986150 cc2=  .718889 lx= 13.86891 if=  41 il=  54 3/16/2020  n=  13 now=  142759 end=    1054854       155         0 U=    28.76 T=  116.6 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  41. x2=  54. y1=  2.63 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   184 7/24/2020 
AAA2     1 Chile Confirmed cc1=  .983212 cc2=  .705862 lx= 13.86891 if=  42 il=  54 3/16/2020  n=  12 now=  142759 end=    1054854       155         0 U=    26.55 T=  111.8 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  42. x2=  54. y1=  2.63 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   174 7/14/2020 
AAA2     1 Chile Confirmed cc1=  .979832 cc2=  .691157 lx= 13.86891 if=  43 il=  54 3/16/2020  n=  11 now=  142759 end=    1054854       155         0 U=    31.73 T=  123.1 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  43. x2=  54. y1=  2.52 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   197 8/6/2020  
AAA2     1 Chile Confirmed cc1=  .986496 cc2=  .684984 lx= 13.86891 if=  44 il=  54 3/16/2020  n=  10 now=  142759 end=    1054854       155         0 U=    28.84 T=  116.8 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  44. x2=  54. y1=  2.52 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   184 7/24/2020 
AAA2     1 Chile Confirmed cc1=  .988001 cc2=  .671773 lx= 13.86891 if=  45 il=  54 3/16/2020  n=   9 now=  142759 end=    1054854       155         0 U=    25.96 T=  110.5 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  45. x2=  54. y1=  2.52 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   171 7/11/2020 
AAA2     1 Chile Confirmed cc1=  .983735 cc2=  .650401 lx= 13.86891 if=  46 il=  54 3/16/2020  n=   8 now=  142759 end=    1054854       155         0 U=    27.63 T=  114.2 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  46. x2=  54. y1=  2.47 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   179 7/19/2020 
AAA2     1 Chile Confirmed cc1=  .986807 cc2=  .633254 lx= 13.86891 if=  47 il=  54 3/16/2020  n=   7 now=  142759 end=    1054854       155         0 U=    24.17 T=  106.6 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  47. x2=  54. y1=  2.47 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   163 7/3/2020  
AAA2     1 Chile Confirmed cc1=  .980368 cc2=  .602403 lx= 13.86891 if=  48 il=  54 3/16/2020  n=   6 now=  142759 end=    1054854       155         0 U=    24.24 T=  106.8 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  48. x2=  54. y1=  2.43 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   163 7/3/2020  
AAA2     1 Chile Confirmed cc1=  .970555 cc2=  .562306 lx= 13.86891 if=  49 il=  54 3/16/2020  n=   5 now=  142759 end=    1054854       155         0 U=    25.55 T=  109.6 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  49. x2=  54. y1=  2.37 y2=  2.18     
GP: Confirmed Chile 3/16/2020        54  142759    -         155        0     0   169 7/9/2020  
AAA2     1 Chile Confirmed cc1=  .987801 cc2=  .729602 lx= 13.86891 if=  41 il=  55 3/17/2020  n=  14 now=  142759 end=    1054854       201         0 U=    29.05 T=  117.4 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  41. x2=  55. y1=  2.63 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   185 7/25/2020 
AAA2     1 Chile Confirmed cc1=  .985644 cc2=  .718383 lx= 13.86891 if=  42 il=  55 3/17/2020  n=  13 now=  142759 end=    1054854       201         0 U=    26.98 T=  112.9 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  42. x2=  55. y1=  2.63 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   176 7/16/2020 
AAA2     1 Chile Confirmed cc1=  .982569 cc2=  .705219 lx= 13.86891 if=  43 il=  55 3/17/2020  n=  12 now=  142759 end=    1054854       201         0 U=    31.87 T=  123.4 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  43. x2=  55. y1=  2.52 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   198 8/7/2020  
AAA2     1 Chile Confirmed cc1=  .988547 cc2=  .699872 lx= 13.86891 if=  44 il=  55 3/17/2020  n=  11 now=  142759 end=    1054854       201         0 U=    29.21 T=  117.7 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  44. x2=  55. y1=  2.52 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   186 7/26/2020 
AAA2     1 Chile Confirmed cc1=  .990310 cc2=  .688799 lx= 13.86891 if=  45 il=  55 3/17/2020  n=  10 now=  142759 end=    1054854       201         0 U=    26.55 T=  112.0 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  45. x2=  55. y1=  2.52 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   174 7/14/2020 
AAA2     1 Chile Confirmed cc1=  .987471 cc2=  .671243 lx= 13.86891 if=  46 il=  55 3/17/2020  n=   9 now=  142759 end=    1054854       201         0 U=    28.17 T=  115.5 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  46. x2=  55. y1=  2.47 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   181 7/21/2020 
AAA2     1 Chile Confirmed cc1=  .990516 cc2=  .657183 lx= 13.86891 if=  47 il=  55 3/17/2020  n=   8 now=  142759 end=    1054854       201         0 U=    25.04 T=  108.8 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  47. x2=  55. y1=  2.47 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   167 7/7/2020  
AAA2     1 Chile Confirmed cc1=  .986709 cc2=  .633156 lx= 13.86891 if=  48 il=  55 3/17/2020  n=   7 now=  142759 end=    1054854       201         0 U=    25.23 T=  109.2 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  48. x2=  55. y1=  2.43 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   168 7/8/2020  
AAA2     1 Chile Confirmed cc1=  .981631 cc2=  .603666 lx= 13.86891 if=  49 il=  55 3/17/2020  n=   6 now=  142759 end=    1054854       201         0 U=    26.59 T=  112.1 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  49. x2=  55. y1=  2.37 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   174 7/14/2020 
AAA2     1 Chile Confirmed cc1=  .988086 cc2=  .579838 lx= 13.86891 if=  50 il=  55 3/17/2020  n=   5 now=  142759 end=    1054854       201         0 U=    22.16 T=  102.6 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  50. x2=  55. y1=  2.37 y2=  2.15     
GP: Confirmed Chile 3/17/2020        55  142759    -         201        0     0   154 6/24/2020 
AAA2     1 Chile Confirmed cc1=  .989917 cc2=  .739917 lx= 13.86891 if=  41 il=  56 3/18/2020  n=  15 now=  142759 end=    1054854       238      2637 U=    29.89 T=  119.6 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  41. x2=  56. y1=  2.63 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   190 7/30/2020 
AAA2     1 Chile Confirmed cc1=  .988331 cc2=  .730132 lx= 13.86891 if=  42 il=  56 3/18/2020  n=  14 now=  142759 end=    1054854       238      2637 U=    27.90 T=  115.4 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  42. x2=  56. y1=  2.63 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   181 7/21/2020 
AAA2     1 Chile Confirmed cc1=  .986009 cc2=  .718748 lx= 13.86891 if=  43 il=  56 3/18/2020  n=  13 now=  142759 end=    1054854       238      2637 U=    32.79 T=  125.8 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  43. x2=  56. y1=  2.52 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   203 8/12/2020 
AAA2     1 Chile Confirmed cc1=  .991013 cc2=  .713662 lx= 13.86891 if=  44 il=  56 3/18/2020  n=  12 now=  142759 end=    1054854       238      2637 U=    30.26 T=  120.4 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  44. x2=  56. y1=  2.52 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   191 7/31/2020 
AAA2     1 Chile Confirmed cc1=  .992498 cc2=  .703823 lx= 13.86891 if=  45 il=  56 3/18/2020  n=  11 now=  142759 end=    1054854       238      2637 U=    27.74 T=  115.0 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  45. x2=  56. y1=  2.52 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   180 7/20/2020 
AAA2     1 Chile Confirmed cc1=  .990488 cc2=  .688976 lx= 13.86891 if=  46 il=  56 3/18/2020  n=  10 now=  142759 end=    1054854       238      2637 U=    29.47 T=  118.7 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  46. x2=  56. y1=  2.47 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   188 7/28/2020 
AAA2     1 Chile Confirmed cc1=  .992569 cc2=  .676341 lx= 13.86891 if=  47 il=  56 3/18/2020  n=   9 now=  142759 end=    1054854       238      2637 U=    26.52 T=  112.4 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  47. x2=  56. y1=  2.47 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   175 7/15/2020 
AAA2     1 Chile Confirmed cc1=  .989839 cc2=  .656506 lx= 13.86891 if=  48 il=  56 3/18/2020  n=   8 now=  142759 end=    1054854       238      2637 U=    26.91 T=  113.3 p1= 638.9 p2=    13.5 ed=   176 7/16/2020   x1=  48. x2=  56. y1=  2.43 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   176 7/16/2020 
AAA2     1 Chile Confirmed cc1=  .986078 cc2=  .632524 lx= 13.86891 if=  49 il=  56 3/18/2020  n=   7 now=  142759 end=    1054854       238      2637 U=    28.51 T=  116.7 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  49. x2=  56. y1=  2.37 y2=  2.13     
GP: Confirmed Chile 3/18/2020        56  142759    -         238     2637     2   183 7/23/2020 
AAA1     1 Chile Confirmed cc1=  .988891 cc2=  .610927 lx=  8.48891 if=  50 il=  56 3/18/2020  n=   6 now=  142759 end=       4860       238      2637 U=    10.46 T=   67.5 p1= -96.6 p2=  2937.4 ed=    92 4/23/2020   x1=  50. x2=  56. y1=  1.68 y2=  1.10 BEST
AAA2     1 Chile Confirmed cc1=  .988891 cc2=  .610927 lx=  8.49191 if=  50 il=  56 3/18/2020  n=   6 now=  142759 end=       4860       238      2637 U=    10.46 T=   67.5 p1= -96.6 p2=  2937.4 ed=    92 4/23/2020   x1=  50. x2=  56. y1=  1.68 y2=  1.10 BEST
GP: Confirmed Chile 3/18/2020        56  142759     4860     238     2637     2    92 4/23/2020 
AAA1     1 Chile Confirmed cc1=  .982179 cc2=  .573931 lx=  7.94891 if=  51 il=  56 3/18/2020  n=   5 now=  142759 end=       2832       238      2637 U=     9.52 T=   64.6 p1= -98.0 p2=  5040.9 ed=    87 4/18/2020   x1=  51. x2=  56. y1=  1.43 y2=   .91 BEST
AAA2     1 Chile Confirmed cc1=  .982179 cc2=  .573931 lx=  7.95291 if=  51 il=  56 3/18/2020  n=   5 now=  142759 end=       2832       238      2637 U=     9.52 T=   64.6 p1= -98.0 p2=  5040.9 ed=    87 4/18/2020   x1=  51. x2=  56. y1=  1.43 y2=   .91 BEST
GP: Confirmed Chile 3/18/2020        56  142759     2832     238     2637     2    87 4/18/2020 
AAA2     1 Chile Confirmed cc1=  .990892 cc2=  .748357 lx= 13.86891 if=  41 il=  57 3/19/2020  n=  16 now=  142759 end=    1054854       238      2637 U=    31.88 T=  124.8 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  41. x2=  57. y1=  2.63 y2=  2.13     
GP: Confirmed Chile 3/19/2020        57  142759    -         238     2637     4   200 8/9/2020  
AAA2     1 Chile Confirmed cc1=  .989421 cc2=  .739421 lx= 13.86891 if=  42 il=  57 3/19/2020  n=  15 now=  142759 end=    1054854       238      2637 U=    29.89 T=  120.6 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  42. x2=  57. y1=  2.63 y2=  2.13     
GP: Confirmed Chile 3/19/2020        57  142759    -         238     2637     4   191 7/31/2020 
AAA2     1 Chile Confirmed cc1=  .987627 cc2=  .729428 lx= 13.86891 if=  43 il=  57 3/19/2020  n=  14 now=  142759 end=    1054854       238      2637 U=    35.31 T=  132.1 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  43. x2=  57. y1=  2.52 y2=  2.13     
GP: Confirmed Chile 3/19/2020        57  142759    -         238     2637     4   215 8/24/2020 
AAA2     1 Chile Confirmed cc1=  .991101 cc2=  .723839 lx= 13.86891 if=  44 il=  57 3/19/2020  n=  13 now=  142759 end=    1054854       238      2637 U=    32.79 T=  126.8 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  44. x2=  57. y1=  2.52 y2=  2.13     
GP: Confirmed Chile 3/19/2020        57  142759    -         238     2637     4   204 8/13/2020 
AAA2     1 Chile Confirmed cc1=  .991482 cc2=  .714132 lx= 13.86891 if=  45 il=  57 3/19/2020  n=  12 now=  142759 end=    1054854       238      2637 U=    30.26 T=  121.4 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  45. x2=  57. y1=  2.52 y2=  2.13     
GP: Confirmed Chile 3/19/2020        57  142759    -         238     2637     4   192 8/1/2020  
AAA2     1 Chile Confirmed cc1=  .989190 cc2=  .700515 lx= 13.86891 if=  46 il=  57 3/19/2020  n=  11 now=  142759 end=    1054854       238      2637 U=    32.41 T=  126.0 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  46. x2=  57. y1=  2.47 y2=  2.13     
GP: Confirmed Chile 3/19/2020        57  142759    -         238     2637     4   202 8/11/2020 
AAA2     1 Chile Confirmed cc1=  .989153 cc2=  .687642 lx= 11.46891 if=  47 il=  57 3/19/2020  n=  10 now=  142759 end=      95694       238      2637 U=    22.30 T=   96.9 p1= -33.0 p2=   149.2 ed=   149 6/19/2020   x1=  47. x2=  57. y1=  2.24 y2=  1.79     
GP: Confirmed Chile 3/19/2020        57  142759    95694     238     2637     4   149 6/19/2020 
AAA2     1 Chile Confirmed cc1=  .985532 cc2=  .669304 lx= 10.80891 if=  48 il=  57 3/19/2020  n=   9 now=  142759 end=      49459       238      2637 U=    20.70 T=   91.7 p1= -65.4 p2=   288.6 ed=   140 6/10/2020   x1=  48. x2=  57. y1=  2.11 y2=  1.67     
GP: Confirmed Chile 3/19/2020        57  142759    49459     238     2637     4   140 6/10/2020 
AAA1     1 Chile Confirmed cc1=  .980658 cc2=  .647324 lx=  8.25891 if=  49 il=  57 3/19/2020  n=   8 now=  142759 end=       3861       238      2637 U=    13.14 T=   70.5 p1= -97.3 p2=  3697.5 ed=   101 5/2/2020    x1=  49. x2=  57. y1=  1.63 y2=  1.02 BEST
AAA2     1 Chile Confirmed cc1=  .980658 cc2=  .647324 lx=  8.25591 if=  49 il=  57 3/19/2020  n=   8 now=  142759 end=       3861       238      2637 U=    13.14 T=   70.5 p1= -97.3 p2=  3697.5 ed=   101 5/2/2020    x1=  49. x2=  57. y1=  1.63 y2=  1.02 BEST
GP: Confirmed Chile 3/19/2020        57  142759     3861     238     2637     4   101 5/2/2020  
AAA1     1 Chile Confirmed cc1=  .979288 cc2=  .625735 lx=  7.86891 if=  50 il=  57 3/19/2020  n=   7 now=  142759 end=       2614       238      2637 U=    10.29 T=   66.0 p1= -98.2 p2=  5461.3 ed=    90 4/21/2020   x1=  50. x2=  57. y1=  1.55 y2=   .87 BEST
AAA2     1 Chile Confirmed cc1=  .979423 cc2=  .625735 lx=  7.76891 if=  50 il=  57 3/19/2020  n=   7 now=  142759 end=       2614       238      2637 U=    10.29 T=   66.0 p1= -98.2 p2=  5461.3 ed=    90 4/21/2020   x1=  50. x2=  57. y1=  1.55 y2=   .87 BEST
GP: Confirmed Chile 3/19/2020        57  142759     2614     238     2637     4    90 4/21/2020 
AAA1     1 Chile Confirmed cc1=  .969005 cc2=  .591041 lx=  7.86891 if=  51 il=  57 3/19/2020  n=   6 now=  142759 end=       2614       238      2637 U=    11.14 T=   66.7 p1= -98.2 p2=  5461.3 ed=    93 4/24/2020   x1=  51. x2=  57. y1=  1.41 y2=   .87 BEST
