TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       13464.00000        9.50777
TAB:  Nigeria Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Nigeria Confirmed cc1=  .888073 cc2=  .652370 lx= 11.50777 if=  38 il=  55 3/17/2020  n=  17 now=   13464 end=      99486         3       248 U=   169.43 T=  451.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  38. x2=  55. y1=  2.44 y2=  2.34     
GP: Confirmed Nigeria 3/17/2020        55   13464    -           3      248     3   999 undefine  
AAA2     1 Nigeria Confirmed cc1=  .890955 cc2=  .648420 lx= 11.50777 if=  39 il=  55 3/17/2020  n=  16 now=   13464 end=      99486         3       248 U=   159.46 T=  428.6 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  39. x2=  55. y1=  2.44 y2=  2.34     
GP: Confirmed Nigeria 3/17/2020        55   13464    -           3      248     3   999 undefine  
AAA2     1 Nigeria Confirmed cc1=  .891117 cc2=  .641117 lx= 11.50777 if=  40 il=  55 3/17/2020  n=  15 now=   13464 end=      99486         3       248 U=   149.50 T=  405.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  40. x2=  55. y1=  2.44 y2=  2.34     
GP: Confirmed Nigeria 3/17/2020        55   13464    -           3      248     3   999 undefine  
AAA2     1 Nigeria Confirmed cc1=  .887412 cc2=  .629213 lx=  6.40777 if=  41 il=  55 3/17/2020  n=  14 now=   13464 end=        606         3       248 U=    74.44 T=  179.3 p1= -95.5 p2=  2221.8 ed=   354 1/10/2021   x1=  41. x2=  55. y1=  1.86 y2=  1.67     
GP: Confirmed Nigeria 3/17/2020        55   13464      606       3      248     3   354 1/10/2021 
AAA1     1 Nigeria Confirmed cc1=  .878202 cc2=  .610941 lx=  5.50777 if=  42 il=  55 3/17/2020  n=  13 now=   13464 end=        246         3       248 U=    58.43 T=  141.7 p1= -98.2 p2=  5473.2 ed=   279 10/27/2020  x1=  42. x2=  55. y1=  1.71 y2=  1.48 BEST
AAA2     1 Nigeria Confirmed cc1=  .878210 cc2=  .610941 lx=  5.40777 if=  42 il=  55 3/17/2020  n=  13 now=   13464 end=        246         3       248 U=    58.43 T=  141.7 p1= -98.2 p2=  5473.2 ed=   279 10/27/2020  x1=  42. x2=  55. y1=  1.71 y2=  1.48 BEST
GP: Confirmed Nigeria 3/17/2020        55   13464      246       3      248     3   279 10/27/2020
AAA1     1 Nigeria Confirmed cc1=  .860524 cc2=  .583174 lx=  5.50777 if=  43 il=  55 3/17/2020  n=  12 now=   13464 end=        246         3       248 U=    53.94 T=  135.0 p1= -98.2 p2=  5473.2 ed=   262 10/10/2020  x1=  43. x2=  55. y1=  1.71 y2=  1.48 BEST
AAA2     1 Nigeria Confirmed cc1=  .860548 cc2=  .583174 lx=  5.40777 if=  43 il=  55 3/17/2020  n=  12 now=   13464 end=        246         3       248 U=    53.94 T=  135.0 p1= -98.2 p2=  5473.2 ed=   262 10/10/2020  x1=  43. x2=  55. y1=  1.71 y2=  1.48 BEST
GP: Confirmed Nigeria 3/17/2020        55   13464      246       3      248     3   262 10/10/2020
AAA1     1 Nigeria Confirmed cc1=  .829741 cc2=  .541066 lx=  5.50777 if=  44 il=  55 3/17/2020  n=  11 now=   13464 end=        246         3       248 U=    49.44 T=  128.4 p1= -98.2 p2=  5473.2 ed=   245 9/23/2020   x1=  44. x2=  55. y1=  1.71 y2=  1.48 BEST
AAA2     1 Nigeria Confirmed cc1=  .829786 cc2=  .541066 lx=  5.40777 if=  44 il=  55 3/17/2020  n=  11 now=   13464 end=        246         3       248 U=    49.44 T=  128.4 p1= -98.2 p2=  5473.2 ed=   245 9/23/2020   x1=  44. x2=  55. y1=  1.71 y2=  1.48 BEST
GP: Confirmed Nigeria 3/17/2020        55   13464      246       3      248     3   245 9/23/2020 
AAA2     1 Nigeria Confirmed cc1=  .829914 cc2=  .606307 lx= 11.50777 if=  37 il=  56 3/18/2020  n=  19 now=   13464 end=      99486         8         0 U=    95.33 T=  269.9 p1= 638.9 p2=    13.5 ed=   494 5/30/2021   x1=  37. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   494 5/30/2021 
AAA2     1 Nigeria Confirmed cc1=  .835369 cc2=  .605953 lx= 11.50777 if=  38 il=  56 3/18/2020  n=  18 now=   13464 end=      99486         8         0 U=    90.31 T=  258.6 p1= 638.9 p2=    13.5 ed=   471 5/7/2021    x1=  38. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   471 5/7/2021  
AAA2     1 Nigeria Confirmed cc1=  .839492 cc2=  .603790 lx= 11.50777 if=  39 il=  56 3/18/2020  n=  17 now=   13464 end=      99486         8         0 U=    85.30 T=  247.4 p1= 638.9 p2=    13.5 ed=   448 4/14/2021   x1=  39. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   448 4/14/2021 
AAA2     1 Nigeria Confirmed cc1=  .841722 cc2=  .599186 lx= 11.50777 if=  40 il=  56 3/18/2020  n=  16 now=   13464 end=      99486         8         0 U=    80.28 T=  236.1 p1= 638.9 p2=    13.5 ed=   425 3/22/2021   x1=  40. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   425 3/22/2021 
AAA2     1 Nigeria Confirmed cc1=  .841251 cc2=  .591251 lx= 11.50777 if=  41 il=  56 3/18/2020  n=  15 now=   13464 end=      99486         8         0 U=    75.26 T=  224.9 p1= 638.9 p2=    13.5 ed=   402 2/27/2021   x1=  41. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   402 2/27/2021 
AAA2     1 Nigeria Confirmed cc1=  .836892 cc2=  .578693 lx= 11.50777 if=  42 il=  56 3/18/2020  n=  14 now=   13464 end=      99486         8         0 U=    70.24 T=  213.6 p1= 638.9 p2=    13.5 ed=   379 2/4/2021    x1=  42. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   379 2/4/2021  
AAA2     1 Nigeria Confirmed cc1=  .826849 cc2=  .559588 lx= 11.50777 if=  43 il=  56 3/18/2020  n=  13 now=   13464 end=      99486         8         0 U=    65.23 T=  202.4 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  43. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   356 1/12/2021 
AAA2     1 Nigeria Confirmed cc1=  .808295 cc2=  .530945 lx= 11.50777 if=  44 il=  56 3/18/2020  n=  12 now=   13464 end=      99486         8         0 U=    60.21 T=  191.1 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  44. x2=  56. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/18/2020        56   13464    -           8        0     0   333 12/20/2020
AAA2     1 Nigeria Confirmed cc1=  .843269 cc2=  .625051 lx= 11.50777 if=  37 il=  57 3/19/2020  n=  20 now=   13464 end=      99486         8         0 U=   100.35 T=  282.2 p1= 638.9 p2=    13.5 ed=   518 6/23/2021   x1=  37. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   518 6/23/2021 
AAA2     1 Nigeria Confirmed cc1=  .849838 cc2=  .626232 lx= 11.50777 if=  38 il=  57 3/19/2020  n=  19 now=   13464 end=      99486         8         0 U=    95.33 T=  270.9 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1=  38. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   495 5/31/2021 
AAA2     1 Nigeria Confirmed cc1=  .855458 cc2=  .626042 lx= 11.50777 if=  39 il=  57 3/19/2020  n=  18 now=   13464 end=      99486         8         0 U=    90.31 T=  259.6 p1= 638.9 p2=    13.5 ed=   472 5/8/2021    x1=  39. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   472 5/8/2021  
AAA2     1 Nigeria Confirmed cc1=  .859718 cc2=  .624016 lx= 11.50777 if=  40 il=  57 3/19/2020  n=  17 now=   13464 end=      99486         8         0 U=    85.30 T=  248.4 p1= 638.9 p2=    13.5 ed=   449 4/15/2021   x1=  40. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   449 4/15/2021 
AAA2     1 Nigeria Confirmed cc1=  .862042 cc2=  .619506 lx= 11.50777 if=  41 il=  57 3/19/2020  n=  16 now=   13464 end=      99486         8         0 U=    80.28 T=  237.1 p1= 638.9 p2=    13.5 ed=   426 3/23/2021   x1=  41. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   426 3/23/2021 
AAA2     1 Nigeria Confirmed cc1=  .861601 cc2=  .611601 lx= 11.50777 if=  42 il=  57 3/19/2020  n=  15 now=   13464 end=      99486         8         0 U=    75.26 T=  225.9 p1= 638.9 p2=    13.5 ed=   403 2/28/2021   x1=  42. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   403 2/28/2021 
AAA2     1 Nigeria Confirmed cc1=  .857178 cc2=  .598979 lx= 11.50777 if=  43 il=  57 3/19/2020  n=  14 now=   13464 end=      99486         8         0 U=    70.24 T=  214.6 p1= 638.9 p2=    13.5 ed=   380 2/5/2021    x1=  43. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   380 2/5/2021  
AAA2     1 Nigeria Confirmed cc1=  .846922 cc2=  .579661 lx= 11.50777 if=  44 il=  57 3/19/2020  n=  13 now=   13464 end=      99486         8         0 U=    65.23 T=  203.4 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1=  44. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   357 1/13/2021 
AAA2     1 Nigeria Confirmed cc1=  .827913 cc2=  .550563 lx= 11.50777 if=  45 il=  57 3/19/2020  n=  12 now=   13464 end=      99486         8         0 U=    60.21 T=  192.1 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  45. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   334 12/21/2020
AAA2     1 Nigeria Confirmed cc1=  .795267 cc2=  .506592 lx= 11.50777 if=  46 il=  57 3/19/2020  n=  11 now=   13464 end=      99486         8         0 U=    55.19 T=  180.8 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  46. x2=  57. y1=  2.44 y2=  2.24     
GP: Confirmed Nigeria 3/19/2020        57   13464    -           8        0     0   311 11/28/2020
AAA2     1 Nigeria Confirmed cc1=  .850536 cc2=  .637335 lx= 11.50777 if=  37 il=  58 3/20/2020  n=  21 now=   13464 end=      99486        12       248 U=    86.33 T=  247.9 p1= 638.9 p2=    13.5 ed=   451 4/17/2021   x1=  37. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   451 4/17/2021 
AAA2     1 Nigeria Confirmed cc1=  .857789 cc2=  .639571 lx= 11.50777 if=  38 il=  58 3/20/2020  n=  20 now=   13464 end=      99486        12       248 U=    82.22 T=  238.9 p1= 638.9 p2=    13.5 ed=   432 3/29/2021   x1=  38. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   432 3/29/2021 
AAA2     1 Nigeria Confirmed cc1=  .864358 cc2=  .640751 lx= 11.50777 if=  39 il=  58 3/20/2020  n=  19 now=   13464 end=      99486        12       248 U=    78.11 T=  229.8 p1= 638.9 p2=    13.5 ed=   414 3/11/2021   x1=  39. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   414 3/11/2021 
AAA2     1 Nigeria Confirmed cc1=  .869937 cc2=  .640521 lx= 11.50777 if=  40 il=  58 3/20/2020  n=  18 now=   13464 end=      99486        12       248 U=    73.99 T=  220.8 p1= 638.9 p2=    13.5 ed=   395 2/20/2021   x1=  40. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   395 2/20/2021 
AAA2     1 Nigeria Confirmed cc1=  .874104 cc2=  .638402 lx= 11.50777 if=  41 il=  58 3/20/2020  n=  17 now=   13464 end=      99486        12       248 U=    69.88 T=  211.7 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  41. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   376 2/1/2021  
AAA2     1 Nigeria Confirmed cc1=  .876264 cc2=  .633728 lx= 11.50777 if=  42 il=  58 3/20/2020  n=  16 now=   13464 end=      99486        12       248 U=    65.77 T=  202.7 p1= 638.9 p2=    13.5 ed=   357 1/13/2021   x1=  42. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   357 1/13/2021 
AAA2     1 Nigeria Confirmed cc1=  .875560 cc2=  .625560 lx= 11.50777 if=  43 il=  58 3/20/2020  n=  15 now=   13464 end=      99486        12       248 U=    61.66 T=  193.6 p1= 638.9 p2=    13.5 ed=   339 12/26/2020  x1=  43. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   339 12/26/2020
AAA2     1 Nigeria Confirmed cc1=  .870736 cc2=  .612538 lx= 11.50777 if=  44 il=  58 3/20/2020  n=  14 now=   13464 end=      99486        12       248 U=    57.55 T=  184.6 p1= 638.9 p2=    13.5 ed=   320 12/7/2020   x1=  44. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   320 12/7/2020 
AAA2     1 Nigeria Confirmed cc1=  .859882 cc2=  .592621 lx= 11.50777 if=  45 il=  58 3/20/2020  n=  13 now=   13464 end=      99486        12       248 U=    53.44 T=  175.6 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  45. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   301 11/18/2020
AAA2     1 Nigeria Confirmed cc1=  .839977 cc2=  .562627 lx= 11.50777 if=  46 il=  58 3/20/2020  n=  12 now=   13464 end=      99486        12       248 U=    49.33 T=  166.5 p1= 638.9 p2=    13.5 ed=   282 10/30/2020  x1=  46. x2=  58. y1=  2.44 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   282 10/30/2020
AAA2     1 Nigeria Confirmed cc1=  .805969 cc2=  .517294 lx= 11.50777 if=  47 il=  58 3/20/2020  n=  11 now=   13464 end=      99486        12       248 U=    60.73 T=  191.6 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  47. x2=  58. y1=  2.38 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   334 12/21/2020
AAA2     1 Nigeria Confirmed cc1=  .830321 cc2=  .528809 lx= 11.50777 if=  48 il=  58 3/20/2020  n=  10 now=   13464 end=      99486        12       248 U=    55.21 T=  179.4 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  48. x2=  58. y1=  2.38 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   309 11/26/2020
AAA2     1 Nigeria Confirmed cc1=  .856208 cc2=  .539980 lx= 11.50777 if=  49 il=  58 3/20/2020  n=   9 now=   13464 end=      99486        12       248 U=    49.69 T=  167.3 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  49. x2=  58. y1=  2.38 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   284 11/1/2020 
AAA2     1 Nigeria Confirmed cc1=  .883354 cc2=  .550020 lx= 11.50777 if=  50 il=  58 3/20/2020  n=   8 now=   13464 end=      99486        12       248 U=    44.17 T=  155.2 p1= 638.9 p2=    13.5 ed=   259 10/7/2020   x1=  50. x2=  58. y1=  2.38 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   259 10/7/2020 
AAA2     1 Nigeria Confirmed cc1=  .910974 cc2=  .557420 lx= 11.50777 if=  51 il=  58 3/20/2020  n=   7 now=   13464 end=      99486        12       248 U=    38.64 T=  143.0 p1= 638.9 p2=    13.5 ed=   234 9/12/2020   x1=  51. x2=  58. y1=  2.38 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   234 9/12/2020 
AAA2     1 Nigeria Confirmed cc1=  .937122 cc2=  .559157 lx= 11.50777 if=  52 il=  58 3/20/2020  n=   6 now=   13464 end=      99486        12       248 U=    33.12 T=  130.9 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  52. x2=  58. y1=  2.38 y2=  2.20     
GP: Confirmed Nigeria 3/20/2020        58   13464    -          12      248     1   209 8/18/2020 
AAA1     1 Nigeria Confirmed cc1=  .957195 cc2=  .548947 lx=  5.50777 if=  53 il=  58 3/20/2020  n=   5 now=   13464 end=        246        12       248 U=    10.74 T=   69.9 p1= -98.2 p2=  5473.2 ed=    95 4/26/2020   x1=  53. x2=  58. y1=  1.57 y2=  1.11 BEST
