TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6427.00000        8.76826
TAB:  Sudan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Sudan Confirmed cc1=  .892548 cc2=  .538995 lx= 10.76826 if=  59 il=  66 3/28/2020  n=   7 now=    6427 end=      47489         5       593 U=    73.41 T=  228.6 p1= 638.9 p2=    13.5 ed=   401 2/26/2021   x1=  59. x2=  66. y1=  2.31 y2=  2.21     
GP: Confirmed Sudan 3/28/2020        66    6427    -           5      593     2   401 2/26/2021 
AAA2     1 Sudan Confirmed cc1=  .883064 cc2=  .505100 lx= 10.76826 if=  60 il=  66 3/28/2020  n=   6 now=    6427 end=      47489         5       593 U=    62.93 T=  205.4 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  60. x2=  66. y1=  2.31 y2=  2.21     
GP: Confirmed Sudan 3/28/2020        66    6427    -           5      593     2   353 1/9/2021  
AAA2     1 Sudan Confirmed cc1=  .946621 cc2=  .704085 lx= 10.76826 if=  51 il=  67 3/29/2020  n=  16 now=    6427 end=      47489         6         0 U=    87.92 T=  259.9 p1= 638.9 p2=    13.5 ed=   467 5/3/2021    x1=  51. x2=  67. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   467 5/3/2021  
AAA2     1 Sudan Confirmed cc1=  .944240 cc2=  .694240 lx= 10.76826 if=  52 il=  67 3/29/2020  n=  15 now=    6427 end=      47489         6         0 U=    82.42 T=  247.9 p1= 638.9 p2=    13.5 ed=   442 4/8/2021    x1=  52. x2=  67. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   442 4/8/2021  
AAA2     1 Sudan Confirmed cc1=  .937483 cc2=  .679284 lx= 10.76826 if=  53 il=  67 3/29/2020  n=  14 now=    6427 end=      47489         6         0 U=    76.93 T=  235.8 p1= 638.9 p2=    13.5 ed=   417 3/14/2021   x1=  53. x2=  67. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   417 3/14/2021 
AAA2     1 Sudan Confirmed cc1=  .924887 cc2=  .657625 lx= 10.76826 if=  54 il=  67 3/29/2020  n=  13 now=    6427 end=      47489         6         0 U=    71.43 T=  223.8 p1= 638.9 p2=    13.5 ed=   392 2/17/2021   x1=  54. x2=  67. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   392 2/17/2021 
AAA2     1 Sudan Confirmed cc1=  .905221 cc2=  .627871 lx= 10.76826 if=  55 il=  67 3/29/2020  n=  12 now=    6427 end=      47489         6         0 U=    65.94 T=  211.7 p1= 638.9 p2=    13.5 ed=   367 1/23/2021   x1=  55. x2=  67. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   367 1/23/2021 
AAA2     1 Sudan Confirmed cc1=  .881760 cc2=  .593085 lx= 10.76826 if=  56 il=  67 3/29/2020  n=  11 now=    6427 end=      47489         6         0 U=    95.27 T=  276.1 p1= 638.9 p2=    13.5 ed=   500 6/5/2021    x1=  56. x2=  67. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   500 6/5/2021  
AAA2     1 Sudan Confirmed cc1=  .897831 cc2=  .596320 lx= 10.76826 if=  57 il=  67 3/29/2020  n=  10 now=    6427 end=      47489         6         0 U=    86.61 T=  257.1 p1= 638.9 p2=    13.5 ed=   461 4/27/2021   x1=  57. x2=  67. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   461 4/27/2021 
AAA2     1 Sudan Confirmed cc1=  .911705 cc2=  .595478 lx= 10.76826 if=  58 il=  67 3/29/2020  n=   9 now=    6427 end=      47489         6         0 U=    77.95 T=  238.1 p1= 638.9 p2=    13.5 ed=   422 3/19/2021   x1=  58. x2=  67. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   422 3/19/2021 
AAA2     1 Sudan Confirmed cc1=  .921007 cc2=  .587673 lx= 10.76826 if=  59 il=  67 3/29/2020  n=   8 now=    6427 end=      47489         6         0 U=    69.29 T=  219.1 p1= 638.9 p2=    13.5 ed=   382 2/7/2021    x1=  59. x2=  67. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   382 2/7/2021  
AAA2     1 Sudan Confirmed cc1=  .921155 cc2=  .567602 lx= 10.76826 if=  60 il=  67 3/29/2020  n=   7 now=    6427 end=      47489         6         0 U=    60.63 T=  200.1 p1= 638.9 p2=    13.5 ed=   343 12/30/2020  x1=  60. x2=  67. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   343 12/30/2020
AAA2     1 Sudan Confirmed cc1=  .902731 cc2=  .524766 lx= 10.76826 if=  61 il=  67 3/29/2020  n=   6 now=    6427 end=      47489         6         0 U=    51.97 T=  181.0 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  61. x2=  67. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/29/2020        67    6427    -           6        0     0   303 11/20/2020
AAA2     1 Sudan Confirmed cc1=  .955002 cc2=  .719299 lx= 10.76826 if=  51 il=  68 3/30/2020  n=  17 now=    6427 end=      47489         6       118 U=    93.41 T=  273.0 p1= 638.9 p2=    13.5 ed=   493 5/29/2021   x1=  51. x2=  68. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   493 5/29/2021 
AAA2     1 Sudan Confirmed cc1=  .953668 cc2=  .711132 lx= 10.76826 if=  52 il=  68 3/30/2020  n=  16 now=    6427 end=      47489         6       118 U=    87.92 T=  260.9 p1= 638.9 p2=    13.5 ed=   468 5/4/2021    x1=  52. x2=  68. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   468 5/4/2021  
AAA2     1 Sudan Confirmed cc1=  .948804 cc2=  .698804 lx= 10.76826 if=  53 il=  68 3/30/2020  n=  15 now=    6427 end=      47489         6       118 U=    82.42 T=  248.9 p1= 638.9 p2=    13.5 ed=   443 4/9/2021    x1=  53. x2=  68. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   443 4/9/2021  
AAA2     1 Sudan Confirmed cc1=  .939424 cc2=  .681225 lx= 10.76826 if=  54 il=  68 3/30/2020  n=  14 now=    6427 end=      47489         6       118 U=    76.93 T=  236.8 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1=  54. x2=  68. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   418 3/15/2021 
AAA2     1 Sudan Confirmed cc1=  .924941 cc2=  .657679 lx= 10.76826 if=  55 il=  68 3/30/2020  n=  13 now=    6427 end=      47489         6       118 U=    71.43 T=  224.8 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1=  55. x2=  68. y1=  2.38 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   393 2/18/2021 
AAA2     1 Sudan Confirmed cc1=  .908294 cc2=  .630944 lx= 10.76826 if=  56 il=  68 3/30/2020  n=  12 now=    6427 end=      47489         6       118 U=   103.93 T=  296.1 p1= 638.9 p2=    13.5 ed=   541 7/16/2021   x1=  56. x2=  68. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   541 7/16/2021 
AAA2     1 Sudan Confirmed cc1=  .922413 cc2=  .633738 lx= 10.76826 if=  57 il=  68 3/30/2020  n=  11 now=    6427 end=      47489         6       118 U=    95.27 T=  277.1 p1= 638.9 p2=    13.5 ed=   501 6/6/2021    x1=  57. x2=  68. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   501 6/6/2021  
AAA2     1 Sudan Confirmed cc1=  .934363 cc2=  .632852 lx= 10.76826 if=  58 il=  68 3/30/2020  n=  10 now=    6427 end=      47489         6       118 U=    86.61 T=  258.1 p1= 638.9 p2=    13.5 ed=   462 4/28/2021   x1=  58. x2=  68. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   462 4/28/2021 
AAA2     1 Sudan Confirmed cc1=  .942243 cc2=  .626016 lx= 10.76826 if=  59 il=  68 3/30/2020  n=   9 now=    6427 end=      47489         6       118 U=    77.95 T=  239.1 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1=  59. x2=  68. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   423 3/20/2021 
AAA2     1 Sudan Confirmed cc1=  .942702 cc2=  .609369 lx= 10.76826 if=  60 il=  68 3/30/2020  n=   8 now=    6427 end=      47489         6       118 U=    69.29 T=  220.1 p1= 638.9 p2=    13.5 ed=   383 2/8/2021    x1=  60. x2=  68. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   383 2/8/2021  
AAA2     1 Sudan Confirmed cc1=  .929721 cc2=  .576167 lx= 10.76826 if=  61 il=  68 3/30/2020  n=   7 now=    6427 end=      47489         6       118 U=    60.63 T=  201.1 p1= 638.9 p2=    13.5 ed=   344 12/31/2020  x1=  61. x2=  68. y1=  2.31 y2=  2.19     
GP: Confirmed Sudan 3/30/2020        68    6427    -           6      118     2   344 12/31/2020
AAA1     1 Sudan Confirmed cc1=  .894351 cc2=  .516386 lx=  4.76826 if=  62 il=  68 3/30/2020  n=   6 now=    6427 end=        117         6       118 U=    28.66 T=   99.3 p1= -98.2 p2=  5493.2 ed=   166 7/6/2020    x1=  62. x2=  68. y1=  1.30 y2=  1.09 BEST
AAA2     1 Sudan Confirmed cc1=  .894381 cc2=  .516386 lx=  4.66826 if=  62 il=  68 3/30/2020  n=   6 now=    6427 end=        117         6       118 U=    28.66 T=   99.3 p1= -98.2 p2=  5493.2 ed=   166 7/6/2020    x1=  62. x2=  68. y1=  1.30 y2=  1.09 BEST
GP: Confirmed Sudan 3/30/2020        68    6427      117       6      118     2   166 7/6/2020  
AAA1     1 Sudan Confirmed cc1=  .919640 cc2=  .511392 lx=  4.76826 if=  63 il=  68 3/30/2020  n=   5 now=    6427 end=        117         6       118 U=    23.88 T=   94.1 p1= -98.2 p2=  5493.2 ed=   150 6/20/2020   x1=  63. x2=  68. y1=  1.30 y2=  1.09 BEST
AAA2     1 Sudan Confirmed cc1=  .919697 cc2=  .511392 lx=  4.66826 if=  63 il=  68 3/30/2020  n=   5 now=    6427 end=        117         6       118 U=    23.88 T=   94.1 p1= -98.2 p2=  5493.2 ed=   150 6/20/2020   x1=  63. x2=  68. y1=  1.30 y2=  1.09 BEST
GP: Confirmed Sudan 3/30/2020        68    6427      117       6      118     2   150 6/20/2020 
AAA2     1 Sudan Confirmed cc1=  .961360 cc2=  .731944 lx= 10.76826 if=  51 il=  69 3/31/2020  n=  18 now=    6427 end=      47489         7       118 U=    90.31 T=  265.6 p1= 638.9 p2=    13.5 ed=   478 5/14/2021   x1=  51. x2=  69. y1=  2.38 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   478 5/14/2021 
AAA2     1 Sudan Confirmed cc1=  .960809 cc2=  .725107 lx= 10.76826 if=  52 il=  69 3/31/2020  n=  17 now=    6427 end=      47489         7       118 U=    85.29 T=  254.7 p1= 638.9 p2=    13.5 ed=   455 4/21/2021   x1=  52. x2=  69. y1=  2.38 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   455 4/21/2021 
AAA2     1 Sudan Confirmed cc1=  .957354 cc2=  .714818 lx= 10.76826 if=  53 il=  69 3/31/2020  n=  16 now=    6427 end=      47489         7       118 U=    80.28 T=  243.8 p1= 638.9 p2=    13.5 ed=   433 3/30/2021   x1=  53. x2=  69. y1=  2.38 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   433 3/30/2021 
AAA2     1 Sudan Confirmed cc1=  .950307 cc2=  .700307 lx= 10.76826 if=  54 il=  69 3/31/2020  n=  15 now=    6427 end=      47489         7       118 U=    75.26 T=  232.9 p1= 638.9 p2=    13.5 ed=   410 3/7/2021    x1=  54. x2=  69. y1=  2.38 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   410 3/7/2021  
AAA2     1 Sudan Confirmed cc1=  .939389 cc2=  .681190 lx= 10.76826 if=  55 il=  69 3/31/2020  n=  14 now=    6427 end=      47489         7       118 U=    70.24 T=  221.9 p1= 638.9 p2=    13.5 ed=   387 2/12/2021   x1=  55. x2=  69. y1=  2.38 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   387 2/12/2021 
AAA2     1 Sudan Confirmed cc1=  .926921 cc2=  .659660 lx= 10.76826 if=  56 il=  69 3/31/2020  n=  13 now=    6427 end=      47489         7       118 U=    97.91 T=  282.2 p1= 638.9 p2=    13.5 ed=   513 6/18/2021   x1=  56. x2=  69. y1=  2.31 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   513 6/18/2021 
AAA2     1 Sudan Confirmed cc1=  .939437 cc2=  .662087 lx= 10.76826 if=  57 il=  69 3/31/2020  n=  12 now=    6427 end=      47489         7       118 U=    90.38 T=  265.8 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1=  57. x2=  69. y1=  2.31 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   479 5/15/2021 
AAA2     1 Sudan Confirmed cc1=  .949912 cc2=  .661237 lx= 10.76826 if=  58 il=  69 3/31/2020  n=  11 now=    6427 end=      47489         7       118 U=    82.84 T=  249.4 p1= 638.9 p2=    13.5 ed=   444 4/10/2021   x1=  58. x2=  69. y1=  2.31 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   444 4/10/2021 
AAA2     1 Sudan Confirmed cc1=  .956850 cc2=  .655339 lx= 10.76826 if=  59 il=  69 3/31/2020  n=  10 now=    6427 end=      47489         7       118 U=    75.31 T=  233.0 p1= 638.9 p2=    13.5 ed=   410 3/7/2021    x1=  59. x2=  69. y1=  2.31 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   410 3/7/2021  
AAA2     1 Sudan Confirmed cc1=  .957824 cc2=  .641596 lx= 10.76826 if=  60 il=  69 3/31/2020  n=   9 now=    6427 end=      47489         7       118 U=    67.78 T=  216.6 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  60. x2=  69. y1=  2.31 y2=  2.18     
GP: Confirmed Sudan 3/31/2020        69    6427    -           7      118     4   376 2/1/2021  
AAA1     1 Sudan Confirmed cc1=  .949426 cc2=  .616093 lx=  4.76826 if=  61 il=  69 3/31/2020  n=   8 now=    6427 end=        117         7       118 U=    21.78 T=   91.6 p1= -98.2 p2=  5493.2 ed=   142 6/12/2020   x1=  61. x2=  69. y1=  1.40 y2=  1.04 BEST
AAA2     1 Sudan Confirmed cc1=  .949431 cc2=  .616093 lx=  4.66826 if=  61 il=  69 3/31/2020  n=   8 now=    6427 end=        117         7       118 U=    21.78 T=   91.6 p1= -98.2 p2=  5493.2 ed=   142 6/12/2020   x1=  61. x2=  69. y1=  1.40 y2=  1.04 BEST
GP: Confirmed Sudan 3/31/2020        69    6427      117       7      118     4   142 6/12/2020 
AAA1     1 Sudan Confirmed cc1=  .928054 cc2=  .574501 lx=  4.76826 if=  62 il=  69 3/31/2020  n=   7 now=    6427 end=        117         7       118 U=    26.66 T=   96.7 p1= -98.2 p2=  5493.2 ed=   159 6/29/2020   x1=  62. x2=  69. y1=  1.30 y2=  1.04 BEST
AAA2     1 Sudan Confirmed cc1=  .928126 cc2=  .574501 lx=  4.66826 if=  62 il=  69 3/31/2020  n=   7 now=    6427 end=        117         7       118 U=    26.66 T=   96.7 p1= -98.2 p2=  5493.2 ed=   159 6/29/2020   x1=  62. x2=  69. y1=  1.30 y2=  1.04 BEST
GP: Confirmed Sudan 3/31/2020        69    6427      117       7      118     4   159 6/29/2020 
AAA1     1 Sudan Confirmed cc1=  .943718 cc2=  .565753 lx=  4.76826 if=  63 il=  69 3/31/2020  n=   6 now=    6427 end=        117         7       118 U=    22.85 T=   92.7 p1= -98.2 p2=  5493.2 ed=   146 6/16/2020   x1=  63. x2=  69. y1=  1.30 y2=  1.04 BEST
AAA2     1 Sudan Confirmed cc1=  .943841 cc2=  .565753 lx=  4.66826 if=  63 il=  69 3/31/2020  n=   6 now=    6427 end=        117         7       118 U=    22.85 T=   92.7 p1= -98.2 p2=  5493.2 ed=   146 6/16/2020   x1=  63. x2=  69. y1=  1.30 y2=  1.04 BEST
GP: Confirmed Sudan 3/31/2020        69    6427      117       7      118     4   146 6/16/2020 
AAA1     1 Sudan Confirmed cc1=  .945594 cc2=  .537345 lx=  4.76826 if=  64 il=  69 3/31/2020  n=   5 now=    6427 end=        117         7       118 U=    19.05 T=   88.8 p1= -98.2 p2=  5493.2 ed=   133 6/3/2020    x1=  64. x2=  69. y1=  1.30 y2=  1.04 BEST
AAA2     1 Sudan Confirmed cc1=  .945806 cc2=  .537345 lx=  4.66826 if=  64 il=  69 3/31/2020  n=   5 now=    6427 end=        117         7       118 U=    19.05 T=   88.8 p1= -98.2 p2=  5493.2 ed=   133 6/3/2020    x1=  64. x2=  69. y1=  1.30 y2=  1.04 BEST
GP: Confirmed Sudan 3/31/2020        69    6427      117       7      118     4   133 6/3/2020  
AAA2     1 Sudan Confirmed cc1=  .966904 cc2=  .743297 lx= 10.76826 if=  51 il=  70 4/1/2020   n=  19 now=    6427 end=      47489         7       118 U=    95.33 T=  277.6 p1= 638.9 p2=    13.5 ed=   502 6/7/2021    x1=  51. x2=  70. y1=  2.38 y2=  2.18     
