TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4863.00000        8.48941
TAB:  US_Iowa_Polk Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Iowa_Polk Confirmed cc1=  .985937 cc2=  .708587 lx=  4.98141 if=  54 il=  66 3/28/2020  n=  12 now=    4863 end=        145        40        89 U=     8.89 T=   68.3 p1= -97.0 p2=  3353.8 ed=    89 4/20/2020   x1=  54. x2=  66. y1=  1.61 y2=   .26 BEST
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863      145      40       89     2    89 4/20/2020 
AAA1     1 US_Iowa_Polk Confirmed cc1=  .982081 cc2=  .693406 lx=  4.95941 if=  55 il=  66 3/28/2020  n=  11 now=    4863 end=        142        40        89 U=     8.08 T=   67.9 p1= -97.1 p2=  3424.6 ed=    86 4/17/2020   x1=  55. x2=  66. y1=  1.60 y2=   .24 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .982081 cc2=  .693406 lx=  4.96241 if=  55 il=  66 3/28/2020  n=  11 now=    4863 end=        142        40        89 U=     8.08 T=   67.9 p1= -97.1 p2=  3424.6 ed=    86 4/17/2020   x1=  55. x2=  66. y1=  1.60 y2=   .24 BEST
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863      142      40       89     2    86 4/17/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .987981 cc2=  .686470 lx=  7.51941 if=  56 il=  66 3/28/2020  n=  10 now=    4863 end=       1843        40        89 U=    19.36 T=   92.0 p1= -62.1 p2=   263.9 ed=   137 6/7/2020    x1=  56. x2=  66. y1=  1.86 y2=  1.34     
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863     1843      40       89     2   137 6/7/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .988613 cc2=  .672385 lx= 10.48941 if=  57 il=  66 3/28/2020  n=   9 now=    4863 end=      35932        40        89 U=    36.58 T=  136.1 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  57. x2=  66. y1=  2.16 y2=  1.92     
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863    -          40       89     2   222 8/31/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .988305 cc2=  .654972 lx= 10.48941 if=  58 il=  66 3/28/2020  n=   8 now=    4863 end=      35932        40        89 U=    32.51 T=  128.3 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  58. x2=  66. y1=  2.16 y2=  1.92     
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863    -          40       89     2   205 8/14/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .983940 cc2=  .630387 lx= 10.48941 if=  59 il=  66 3/28/2020  n=   7 now=    4863 end=      35932        40        89 U=    37.73 T=  138.3 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  59. x2=  66. y1=  2.10 y2=  1.92     
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863    -          40       89     2   227 9/5/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .994385 cc2=  .616420 lx= 10.48941 if=  60 il=  66 3/28/2020  n=   6 now=    4863 end=      35932        40        89 U=    32.34 T=  128.0 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  60. x2=  66. y1=  2.10 y2=  1.92     
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863    -          40       89     2   204 8/13/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .993167 cc2=  .584918 lx= 10.48941 if=  61 il=  66 3/28/2020  n=   5 now=    4863 end=      35932        40        89 U=    30.67 T=  124.8 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  61. x2=  66. y1=  2.08 y2=  1.92     
GP: Confirmed US_Iowa_Polk 3/28/2020        66    4863    -          40       89     2   197 8/6/2020  
AAA1     1 US_Iowa_Polk Confirmed cc1=  .986918 cc2=  .719657 lx=  5.54941 if=  54 il=  67 3/29/2020  n=  13 now=    4863 end=        257        50       269 U=    10.65 T=   72.3 p1= -94.7 p2=  1892.2 ed=    97 4/28/2020   x1=  54. x2=  67. y1=  1.71 y2=   .49 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .986918 cc2=  .719657 lx=  5.54641 if=  54 il=  67 3/29/2020  n=  13 now=    4863 end=        257        50       269 U=    10.65 T=   72.3 p1= -94.7 p2=  1892.2 ed=    97 4/28/2020   x1=  54. x2=  67. y1=  1.71 y2=   .49 BEST
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863      257      50      269     2    97 4/28/2020 
AAA1     1 US_Iowa_Polk Confirmed cc1=  .983622 cc2=  .706272 lx=  5.55941 if=  55 il=  67 3/29/2020  n=  12 now=    4863 end=        259        50       269 U=     9.87 T=   71.9 p1= -94.7 p2=  1877.6 ed=    95 4/26/2020   x1=  55. x2=  67. y1=  1.72 y2=   .50 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .983622 cc2=  .706272 lx=  5.55641 if=  55 il=  67 3/29/2020  n=  12 now=    4863 end=        259        50       269 U=     9.87 T=   71.9 p1= -94.7 p2=  1877.6 ed=    95 4/26/2020   x1=  55. x2=  67. y1=  1.72 y2=   .50 BEST
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863      259      50      269     2    95 4/26/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .989929 cc2=  .701254 lx=  9.78941 if=  56 il=  67 3/29/2020  n=  11 now=    4863 end=      17843        50       269 U=    28.12 T=  116.8 p1= 266.9 p2=    27.3 ed=   183 7/23/2020   x1=  56. x2=  67. y1=  2.16 y2=  1.77     
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863    -          50      269     2   183 7/23/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .989917 cc2=  .688406 lx= 10.48941 if=  57 il=  67 3/29/2020  n=  10 now=    4863 end=      35932        50       269 U=    35.79 T=  134.4 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  57. x2=  67. y1=  2.16 y2=  1.88     
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863    -          50      269     2   218 8/27/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .990313 cc2=  .674085 lx= 10.48941 if=  58 il=  67 3/29/2020  n=   9 now=    4863 end=      35932        50       269 U=    32.21 T=  127.7 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  58. x2=  67. y1=  2.16 y2=  1.88     
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863    -          50      269     2   203 8/12/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .986750 cc2=  .653416 lx= 10.48941 if=  59 il=  67 3/29/2020  n=   8 now=    4863 end=      35932        50       269 U=    36.55 T=  135.8 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  59. x2=  67. y1=  2.10 y2=  1.88     
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863    -          50      269     2   222 8/31/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .995222 cc2=  .641668 lx= 10.48941 if=  60 il=  67 3/29/2020  n=   7 now=    4863 end=      35932        50       269 U=    31.98 T=  127.2 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  60. x2=  67. y1=  2.10 y2=  1.88     
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863    -          50      269     2   202 8/11/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .994974 cc2=  .617009 lx= 10.48941 if=  61 il=  67 3/29/2020  n=   6 now=    4863 end=      35932        50       269 U=    30.56 T=  124.6 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  61. x2=  67. y1=  2.08 y2=  1.88     
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863    -          50      269     2   196 8/5/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .992786 cc2=  .584538 lx= 10.48941 if=  62 il=  67 3/29/2020  n=   5 now=    4863 end=      35932        50       269 U=    29.75 T=  123.0 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  62. x2=  67. y1=  2.05 y2=  1.88     
GP: Confirmed US_Iowa_Polk 3/29/2020        67    4863    -          50      269     2   193 8/2/2020  
AAA1     1 US_Iowa_Polk Confirmed cc1=  .988510 cc2=  .730311 lx=  5.96941 if=  54 il=  68 3/30/2020  n=  14 now=    4863 end=        391        61       449 U=    12.00 T=   75.4 p1= -92.0 p2=  1243.7 ed=   103 5/4/2020    x1=  54. x2=  68. y1=  1.79 y2=   .62 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .988510 cc2=  .730311 lx=  5.97341 if=  54 il=  68 3/30/2020  n=  14 now=    4863 end=        391        61       449 U=    12.00 T=   75.4 p1= -92.0 p2=  1243.7 ed=   103 5/4/2020    x1=  54. x2=  68. y1=  1.79 y2=   .62 BEST
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863      391      61      449     2   103 5/4/2020  
AAA1     1 US_Iowa_Polk Confirmed cc1=  .985857 cc2=  .718596 lx=  6.00941 if=  55 il=  68 3/30/2020  n=  13 now=    4863 end=        407        61       449 U=    11.28 T=   75.2 p1= -91.6 p2=  1194.8 ed=   101 5/2/2020    x1=  55. x2=  68. y1=  1.79 y2=   .64 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .985857 cc2=  .718596 lx=  6.01141 if=  55 il=  68 3/30/2020  n=  13 now=    4863 end=        407        61       449 U=    11.28 T=   75.2 p1= -91.6 p2=  1194.8 ed=   101 5/2/2020    x1=  55. x2=  68. y1=  1.79 y2=   .64 BEST
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863      407      61      449     2   101 5/2/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .991883 cc2=  .714533 lx= 10.48941 if=  56 il=  68 3/30/2020  n=  12 now=    4863 end=      35932        61       449 U=    31.02 T=  125.5 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  56. x2=  68. y1=  2.24 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   198 8/7/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .991566 cc2=  .702891 lx= 10.48941 if=  57 il=  68 3/30/2020  n=  11 now=    4863 end=      35932        61       449 U=    35.47 T=  133.7 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  57. x2=  68. y1=  2.16 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   217 8/26/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .992307 cc2=  .690796 lx= 10.48941 if=  58 il=  68 3/30/2020  n=  10 now=    4863 end=      35932        61       449 U=    32.25 T=  127.8 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  58. x2=  68. y1=  2.16 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   203 8/12/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .989736 cc2=  .673508 lx= 10.48941 if=  59 il=  68 3/30/2020  n=   9 now=    4863 end=      35932        61       449 U=    36.06 T=  134.8 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  59. x2=  68. y1=  2.10 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   219 8/28/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .996473 cc2=  .663140 lx= 10.48941 if=  60 il=  68 3/30/2020  n=   8 now=    4863 end=      35932        61       449 U=    32.05 T=  127.4 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  60. x2=  68. y1=  2.10 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   203 8/12/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .996601 cc2=  .643047 lx= 10.48941 if=  61 il=  68 3/30/2020  n=   7 now=    4863 end=      35932        61       449 U=    30.83 T=  125.1 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  61. x2=  68. y1=  2.08 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   197 8/6/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .995493 cc2=  .617528 lx= 10.48941 if=  62 il=  68 3/30/2020  n=   6 now=    4863 end=      35932        61       449 U=    30.18 T=  123.9 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  62. x2=  68. y1=  2.05 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   195 8/4/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .993100 cc2=  .584852 lx= 10.48941 if=  63 il=  68 3/30/2020  n=   5 now=    4863 end=      35932        61       449 U=    31.03 T=  125.5 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  63. x2=  68. y1=  2.01 y2=  1.85     
GP: Confirmed US_Iowa_Polk 3/30/2020        68    4863    -          61      449     2   198 8/7/2020  
AAA1     1 US_Iowa_Polk Confirmed cc1=  .989761 cc2=  .739761 lx=  6.43941 if=  54 il=  69 3/31/2020  n=  15 now=    4863 end=        626        76       628 U=    13.44 T=   79.0 p1= -87.1 p2=   776.8 ed=   110 5/11/2020   x1=  54. x2=  69. y1=  1.86 y2=   .75 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .989761 cc2=  .739761 lx=  6.44041 if=  54 il=  69 3/31/2020  n=  15 now=    4863 end=        626        76       628 U=    13.44 T=   79.0 p1= -87.1 p2=   776.8 ed=   110 5/11/2020   x1=  54. x2=  69. y1=  1.86 y2=   .75 BEST
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863      626      76      628     2   110 5/11/2020 
AAA1     1 US_Iowa_Polk Confirmed cc1=  .987601 cc2=  .729402 lx=  6.51941 if=  55 il=  69 3/31/2020  n=  14 now=    4863 end=        678        76       628 U=    12.83 T=   79.0 p1= -86.1 p2=   717.3 ed=   109 5/10/2020   x1=  55. x2=  69. y1=  1.87 y2=   .78 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .987601 cc2=  .729402 lx=  6.51841 if=  55 il=  69 3/31/2020  n=  14 now=    4863 end=        678        76       628 U=    12.83 T=   79.0 p1= -86.1 p2=   717.3 ed=   109 5/10/2020   x1=  55. x2=  69. y1=  1.87 y2=   .78 BEST
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863      678      76      628     2   109 5/10/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .993269 cc2=  .726008 lx= 10.48941 if=  56 il=  69 3/31/2020  n=  13 now=    4863 end=      35932        76       628 U=    30.82 T=  125.0 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  56. x2=  69. y1=  2.24 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   197 8/6/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .992768 cc2=  .715418 lx= 10.48941 if=  57 il=  69 3/31/2020  n=  12 now=    4863 end=      35932        76       628 U=    34.76 T=  132.2 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  57. x2=  69. y1=  2.16 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   214 8/23/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .993682 cc2=  .705007 lx= 10.48941 if=  58 il=  69 3/31/2020  n=  11 now=    4863 end=      35932        76       628 U=    31.87 T=  126.9 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  58. x2=  69. y1=  2.16 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   202 8/11/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .991785 cc2=  .690274 lx= 10.48941 if=  59 il=  69 3/31/2020  n=  10 now=    4863 end=      35932        76       628 U=    35.13 T=  132.9 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  59. x2=  69. y1=  2.10 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   215 8/24/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .997259 cc2=  .681031 lx= 10.48941 if=  60 il=  69 3/31/2020  n=   9 now=    4863 end=      35932        76       628 U=    31.62 T=  126.5 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  60. x2=  69. y1=  2.10 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   201 8/10/2020 
AAA2     1 US_Iowa_Polk Confirmed cc1=  .997552 cc2=  .664219 lx= 10.48941 if=  61 il=  69 3/31/2020  n=   8 now=    4863 end=      35932        76       628 U=    30.52 T=  124.5 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  61. x2=  69. y1=  2.08 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   196 8/5/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .996974 cc2=  .643420 lx= 10.48941 if=  62 il=  69 3/31/2020  n=   7 now=    4863 end=      35932        76       628 U=    29.93 T=  123.4 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  62. x2=  69. y1=  2.05 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   194 8/3/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .995690 cc2=  .617725 lx= 10.48941 if=  63 il=  69 3/31/2020  n=   6 now=    4863 end=      35932        76       628 U=    30.58 T=  124.6 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  63. x2=  69. y1=  2.01 y2=  1.82     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863    -          76      628     2   196 8/5/2020  
AAA2     1 US_Iowa_Polk Confirmed cc1=  .996543 cc2=  .588295 lx=  7.05941 if=  64 il=  69 3/31/2020  n=   5 now=    4863 end=       1163        76       628 U=    14.19 T=   83.2 p1= -76.1 p2=   418.1 ed=   116 5/17/2020   x1=  64. x2=  69. y1=  1.36 y2=  1.00     
GP: Confirmed US_Iowa_Polk 3/31/2020        69    4863     1163      76      628     2   116 5/17/2020 
AAA1     1 US_Iowa_Polk Confirmed cc1=  .991472 cc2=  .748936 lx=  6.41941 if=  54 il=  70 4/1/2020   n=  16 now=    4863 end=        613        81       628 U=    13.87 T=   79.8 p1= -87.4 p2=   793.3 ed=   112 5/13/2020   x1=  54. x2=  70. y1=  1.86 y2=   .71 BEST
AAA2     1 US_Iowa_Polk Confirmed cc1=  .991472 cc2=  .748936 lx=  6.41941 if=  54 il=  70 4/1/2020   n=  16 now=    4863 end=        613        81       628 U=    13.87 T=   79.8 p1= -87.4 p2=   793.3 ed=   112 5/13/2020   x1=  54. x2=  70. y1=  1.86 y2=   .71 BEST
GP: Confirmed US_Iowa_Polk 4/1/2020         70    4863      613      81      628     3   112 5/13/2020 
AAA1     1 US_Iowa_Polk Confirmed cc1=  .989796 cc2=  .739796 lx=  6.48941 if=  55 il=  70 4/1/2020   n=  15 now=    4863 end=        658        81       628 U=    13.27 T=   79.8 p1= -86.5 p2=   739.1 ed=   111 5/12/2020   x1=  55. x2=  70. y1=  1.87 y2=   .74 BEST
