TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       53185.00000       10.88153
TAB:  Canada_Quebec Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Canada_Quebec Confirmed cc1=  .932743 cc2=  .554779 lx= 12.88153 if=  43 il=  49 3/11/2020  n=   6 now=   53185 end=     392986         8     18666 U=    49.69 T=  167.3 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1=  43. x2=  49. y1=  2.50 y2=  2.38     
GP: Confirmed Canada_Quebec 3/11/2020        49   53185    -           8    18666     1   284 11/1/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .915445 cc2=  .507196 lx= 12.88153 if=  44 il=  49 3/11/2020  n=   5 now=   53185 end=     392986         8     18666 U=    41.41 T=  147.5 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  44. x2=  49. y1=  2.50 y2=  2.38     
GP: Confirmed Canada_Quebec 3/11/2020        49   53185    -           8    18666     1   245 9/23/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .946942 cc2=  .679681 lx= 12.88153 if=  37 il=  50 3/12/2020  n=  13 now=   53185 end=     392986         9      4912 U=    69.51 T=  214.7 p1= 638.9 p2=    13.5 ed=   378 2/3/2021    x1=  37. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   378 2/3/2021  
AAA2     1 Canada_Quebec Confirmed cc1=  .958734 cc2=  .681384 lx= 12.88153 if=  38 il=  50 3/12/2020  n=  12 now=   53185 end=     392986         9      4912 U=    64.16 T=  202.0 p1= 638.9 p2=    13.5 ed=   353 1/9/2021    x1=  38. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   353 1/9/2021  
AAA2     1 Canada_Quebec Confirmed cc1=  .968246 cc2=  .679571 lx= 12.88153 if=  39 il=  50 3/12/2020  n=  11 now=   53185 end=     392986         9      4912 U=    58.82 T=  189.3 p1= 638.9 p2=    13.5 ed=   328 12/15/2020  x1=  39. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   328 12/15/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .973985 cc2=  .672474 lx= 12.88153 if=  40 il=  50 3/12/2020  n=  10 now=   53185 end=     392986         9      4912 U=    53.47 T=  176.7 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  40. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   302 11/19/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .973771 cc2=  .657543 lx= 12.88153 if=  41 il=  50 3/12/2020  n=   9 now=   53185 end=     392986         9      4912 U=    48.12 T=  164.0 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  41. x2=  50. y1=  2.56 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   277 10/25/2020
AAA1     1 Canada_Quebec Confirmed cc1=  .965511 cc2=  .632178 lx=  8.46153 if=  42 il=  50 3/12/2020  n=   8 now=   53185 end=       4729         9      4912 U=    26.61 T=   98.8 p1= -91.1 p2=  1124.7 ed=   161 7/1/2020    x1=  42. x2=  50. y1=  2.14 y2=  1.83 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .965511 cc2=  .632178 lx=  8.46453 if=  42 il=  50 3/12/2020  n=   8 now=   53185 end=       4729         9      4912 U=    26.61 T=   98.8 p1= -91.1 p2=  1124.7 ed=   161 7/1/2020    x1=  42. x2=  50. y1=  2.14 y2=  1.83 BEST
GP: Confirmed Canada_Quebec 3/12/2020        50   53185     4729       9     4912     1   161 7/1/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .955639 cc2=  .602085 lx= 12.88153 if=  43 il=  50 3/12/2020  n=   7 now=   53185 end=     392986         9      4912 U=    53.15 T=  175.9 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  43. x2=  50. y1=  2.50 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   301 11/18/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .947710 cc2=  .569745 lx= 12.88153 if=  44 il=  50 3/12/2020  n=   6 now=   53185 end=     392986         9      4912 U=    45.56 T=  157.9 p1= 638.9 p2=    13.5 ed=   265 10/13/2020  x1=  44. x2=  50. y1=  2.50 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   265 10/13/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .915318 cc2=  .507069 lx= 12.88153 if=  45 il=  50 3/12/2020  n=   5 now=   53185 end=     392986         9      4912 U=    51.09 T=  171.0 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  45. x2=  50. y1=  2.47 y2=  2.37     
GP: Confirmed Canada_Quebec 3/12/2020        50   53185    -           9     4912     1   291 11/8/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .945526 cc2=  .687327 lx= 12.88153 if=  37 il=  51 3/13/2020  n=  14 now=   53185 end=     392986        17         0 U=    56.36 T=  181.1 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  37. x2=  51. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   314 12/1/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .956466 cc2=  .689205 lx= 12.88153 if=  38 il=  51 3/13/2020  n=  13 now=   53185 end=     392986        17         0 U=    52.34 T=  171.8 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  38. x2=  51. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   295 11/12/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .965459 cc2=  .688109 lx= 12.88153 if=  39 il=  51 3/13/2020  n=  12 now=   53185 end=     392986        17         0 U=    48.31 T=  162.5 p1= 638.9 p2=    13.5 ed=   276 10/24/2020  x1=  39. x2=  51. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   276 10/24/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .971326 cc2=  .682651 lx= 12.88153 if=  40 il=  51 3/13/2020  n=  11 now=   53185 end=     392986        17         0 U=    44.29 T=  153.2 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  40. x2=  51. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   257 10/5/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .972349 cc2=  .670838 lx= 12.88153 if=  41 il=  51 3/13/2020  n=  10 now=   53185 end=     392986        17         0 U=    40.26 T=  143.9 p1= 638.9 p2=    13.5 ed=   238 9/16/2020   x1=  41. x2=  51. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   238 9/16/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .966392 cc2=  .650164 lx= 12.88153 if=  42 il=  51 3/13/2020  n=   9 now=   53185 end=     392986        17         0 U=    36.23 T=  134.6 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  42. x2=  51. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   220 8/29/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .953728 cc2=  .620394 lx= 12.88153 if=  43 il=  51 3/13/2020  n=   8 now=   53185 end=     392986        17         0 U=    41.43 T=  146.6 p1= 638.9 p2=    13.5 ed=   244 9/22/2020   x1=  43. x2=  51. y1=  2.50 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   244 9/22/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .951905 cc2=  .598351 lx= 12.88153 if=  44 il=  51 3/13/2020  n=   7 now=   53185 end=     392986        17         0 U=    36.25 T=  134.7 p1= 638.9 p2=    13.5 ed=   220 8/29/2020   x1=  44. x2=  51. y1=  2.50 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   220 8/29/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .932490 cc2=  .554526 lx= 12.88153 if=  45 il=  51 3/13/2020  n=   6 now=   53185 end=     392986        17         0 U=    37.68 T=  137.9 p1= 638.9 p2=    13.5 ed=   226 9/4/2020    x1=  45. x2=  51. y1=  2.47 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   226 9/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .925808 cc2=  .517559 lx= 12.88153 if=  46 il=  51 3/13/2020  n=   5 now=   53185 end=     392986        17         0 U=    37.17 T=  136.8 p1= 638.9 p2=    13.5 ed=   224 9/2/2020    x1=  46. x2=  51. y1=  2.44 y2=  2.31     
GP: Confirmed Canada_Quebec 3/13/2020        51   53185    -          17        0     0   224 9/2/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .954370 cc2=  .704370 lx= 12.88153 if=  37 il=  52 3/14/2020  n=  15 now=   53185 end=     392986        17     83509 U=    60.39 T=  191.3 p1= 638.9 p2=    13.5 ed=   333 12/20/2020  x1=  37. x2=  52. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   333 12/20/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .964159 cc2=  .705960 lx= 12.88153 if=  38 il=  52 3/14/2020  n=  14 now=   53185 end=     392986        17     83509 U=    56.36 T=  182.1 p1= 638.9 p2=    13.5 ed=   315 12/2/2020   x1=  38. x2=  52. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   315 12/2/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .972168 cc2=  .704907 lx= 12.88153 if=  39 il=  52 3/14/2020  n=  13 now=   53185 end=     392986        17     83509 U=    52.34 T=  172.8 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  39. x2=  52. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   296 11/13/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .977467 cc2=  .700117 lx= 12.88153 if=  40 il=  52 3/14/2020  n=  12 now=   53185 end=     392986        17     83509 U=    48.31 T=  163.5 p1= 638.9 p2=    13.5 ed=   277 10/25/2020  x1=  40. x2=  52. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   277 10/25/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .978799 cc2=  .690124 lx= 12.88153 if=  41 il=  52 3/14/2020  n=  11 now=   53185 end=     392986        17     83509 U=    44.29 T=  154.2 p1= 638.9 p2=    13.5 ed=   258 10/6/2020   x1=  41. x2=  52. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   258 10/6/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .974829 cc2=  .673318 lx= 12.88153 if=  42 il=  52 3/14/2020  n=  10 now=   53185 end=     392986        17     83509 U=    40.26 T=  144.9 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  42. x2=  52. y1=  2.56 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   239 9/17/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .966523 cc2=  .650295 lx= 12.88153 if=  43 il=  52 3/14/2020  n=   9 now=   53185 end=     392986        17     83509 U=    46.61 T=  159.6 p1= 638.9 p2=    13.5 ed=   269 10/17/2020  x1=  43. x2=  52. y1=  2.50 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   269 10/17/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .966008 cc2=  .632674 lx= 12.88153 if=  44 il=  52 3/14/2020  n=   8 now=   53185 end=     392986        17     83509 U=    41.43 T=  147.6 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  44. x2=  52. y1=  2.50 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   245 9/23/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .953861 cc2=  .600308 lx= 12.88153 if=  45 il=  52 3/14/2020  n=   7 now=   53185 end=     392986        17     83509 U=    43.96 T=  153.4 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  45. x2=  52. y1=  2.47 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   257 10/5/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .949112 cc2=  .571147 lx= 12.88153 if=  46 il=  52 3/14/2020  n=   6 now=   53185 end=     392986        17     83509 U=    44.60 T=  154.9 p1= 638.9 p2=    13.5 ed=   260 10/8/2020   x1=  46. x2=  52. y1=  2.44 y2=  2.31     
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    -          17    83509     1   260 10/8/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .964323 cc2=  .556075 lx= 11.34153 if=  47 il=  52 3/14/2020  n=   5 now=   53185 end=      84248        17     83509 U=    31.84 T=  120.2 p1=  58.4 p2=    63.1 ed=   195 8/4/2020    x1=  47. x2=  52. y1=  2.30 y2=  2.14 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .964323 cc2=  .556075 lx= 11.33953 if=  47 il=  52 3/14/2020  n=   5 now=   53185 end=      84248        17     83509 U=    31.84 T=  120.2 p1=  58.4 p2=    63.1 ed=   195 8/4/2020    x1=  47. x2=  52. y1=  2.30 y2=  2.14 BEST
GP: Confirmed Canada_Quebec 3/14/2020        52   53185    84248      17    83509     1   195 8/4/2020  
AAA2     1 Canada_Quebec Confirmed cc1=  .960161 cc2=  .717626 lx= 12.88153 if=  37 il=  53 3/15/2020  n=  16 now=   53185 end=     392986        24       982 U=    56.48 T=  181.3 p1= 638.9 p2=    13.5 ed=   314 12/1/2020   x1=  37. x2=  53. y1=  2.56 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   314 12/1/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .969067 cc2=  .719067 lx= 12.88153 if=  38 il=  53 3/15/2020  n=  15 now=   53185 end=     392986        24       982 U=    52.95 T=  173.3 p1= 638.9 p2=    13.5 ed=   298 11/15/2020  x1=  38. x2=  53. y1=  2.56 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   298 11/15/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .976369 cc2=  .718170 lx= 12.88153 if=  39 il=  53 3/15/2020  n=  14 now=   53185 end=     392986        24       982 U=    49.42 T=  165.3 p1= 638.9 p2=    13.5 ed=   281 10/29/2020  x1=  39. x2=  53. y1=  2.56 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   281 10/29/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .981325 cc2=  .714063 lx= 12.88153 if=  40 il=  53 3/15/2020  n=  13 now=   53185 end=     392986        24       982 U=    45.89 T=  157.3 p1= 638.9 p2=    13.5 ed=   265 10/13/2020  x1=  40. x2=  53. y1=  2.56 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   265 10/13/2020
AAA2     1 Canada_Quebec Confirmed cc1=  .982990 cc2=  .705640 lx= 12.88153 if=  41 il=  53 3/15/2020  n=  12 now=   53185 end=     392986        24       982 U=    42.36 T=  149.3 p1= 638.9 p2=    13.5 ed=   249 9/27/2020   x1=  41. x2=  53. y1=  2.56 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   249 9/27/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .980463 cc2=  .691788 lx= 12.88153 if=  42 il=  53 3/15/2020  n=  11 now=   53185 end=     392986        24       982 U=    38.83 T=  141.2 p1= 638.9 p2=    13.5 ed=   232 9/10/2020   x1=  42. x2=  53. y1=  2.56 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   232 9/10/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .974605 cc2=  .673093 lx= 12.88153 if=  43 il=  53 3/15/2020  n=  10 now=   53185 end=     392986        24       982 U=    43.86 T=  152.7 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  43. x2=  53. y1=  2.50 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   256 10/4/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .975324 cc2=  .659096 lx= 12.88153 if=  44 il=  53 3/15/2020  n=   9 now=   53185 end=     392986        24       982 U=    39.47 T=  142.7 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  44. x2=  53. y1=  2.50 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   235 9/13/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .967934 cc2=  .634600 lx= 12.88153 if=  45 il=  53 3/15/2020  n=   8 now=   53185 end=     392986        24       982 U=    41.20 T=  146.6 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  45. x2=  53. y1=  2.47 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   243 9/21/2020 
AAA2     1 Canada_Quebec Confirmed cc1=  .966013 cc2=  .612460 lx= 12.88153 if=  46 il=  53 3/15/2020  n=   7 now=   53185 end=     392986        24       982 U=    41.31 T=  146.9 p1= 638.9 p2=    13.5 ed=   244 9/22/2020   x1=  46. x2=  53. y1=  2.44 y2=  2.27     
GP: Confirmed Canada_Quebec 3/15/2020        53   53185    -          24      982     2   244 9/22/2020 
AAA1     1 Canada_Quebec Confirmed cc1=  .976860 cc2=  .598895 lx=  6.88153 if=  47 il=  53 3/15/2020  n=   6 now=   53185 end=        974        24       982 U=    15.20 T=   72.9 p1= -98.2 p2=  5460.5 ed=   108 5/9/2020    x1=  47. x2=  53. y1=  1.70 y2=  1.31 BEST
AAA2     1 Canada_Quebec Confirmed cc1=  .976886 cc2=  .598895 lx=  6.78153 if=  47 il=  53 3/15/2020  n=   6 now=   53185 end=        974        24       982 U=    15.20 T=   72.9 p1= -98.2 p2=  5460.5 ed=   108 5/9/2020    x1=  47. x2=  53. y1=  1.70 y2=  1.31 BEST
GP: Confirmed Canada_Quebec 3/15/2020        53   53185      974      24      982     2   108 5/9/2020  
AAA1     1 Canada_Quebec Confirmed cc1=  .973482 cc2=  .565234 lx=  6.88153 if=  48 il=  53 3/15/2020  n=   5 now=   53185 end=        974        24       982 U=    12.67 T=   69.6 p1= -98.2 p2=  5460.5 ed=    99 4/30/2020   x1=  48. x2=  53. y1=  1.70 y2=  1.31 BEST
