TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4833.00000        8.48322
TAB:  Italy_Campania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Italy_Campania 3/11/2020        49    4833     1122     154      267     2    85 4/16/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .986911 cc2=  .653578 lx=  8.31322 if=  41 il=  49 3/11/2020  n=   8 now=    4833 end=       4077       154       267 U=    19.75 T=   72.4 p1= -15.6 p2=   118.5 ed=   119 5/20/2020   x1=  41. x2=  49. y1=  1.59 y2=  1.19     
GP: Confirmed Italy_Campania 3/11/2020        49    4833     4077     154      267     2   119 5/20/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .987853 cc2=  .634300 lx=  6.07322 if=  42 il=  49 3/11/2020  n=   7 now=    4833 end=        434       154       267 U=     7.49 T=   49.3 p1= -91.0 p2=  1113.6 ed=    66 3/28/2020   x1=  42. x2=  49. y1=   .97 y2=   .04     
GP: Confirmed Italy_Campania 3/11/2020        49    4833      434     154      267     2    66 3/28/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .982585 cc2=  .604621 lx=  5.70322 if=  43 il=  49 3/11/2020  n=   6 now=    4833 end=        299       154       267 U=     5.74 T=   46.7 p1= -93.8 p2=  1616.4 ed=    60 3/22/2020   x1=  43. x2=  49. y1=   .64 y2=  -.41 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .982585 cc2=  .604621 lx=  5.70822 if=  43 il=  49 3/11/2020  n=   6 now=    4833 end=        299       154       267 U=     5.74 T=   46.7 p1= -93.8 p2=  1616.4 ed=    60 3/22/2020   x1=  43. x2=  49. y1=   .64 y2=  -.41 BEST
GP: Confirmed Italy_Campania 3/11/2020        49    4833      299     154      267     2    60 3/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .980185 cc2=  .571937 lx=  5.40322 if=  44 il=  49 3/11/2020  n=   5 now=    4833 end=        222       154       267 U=     3.81 T=   45.2 p1= -95.4 p2=  2177.0 ed=    54 3/16/2020   x1=  44. x2=  49. y1=   .31 y2= -1.00 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .980186 cc2=  .571937 lx=  5.39922 if=  44 il=  49 3/11/2020  n=   5 now=    4833 end=        222       154       267 U=     3.81 T=   45.2 p1= -95.4 p2=  2177.0 ed=    54 3/16/2020   x1=  44. x2=  49. y1=   .31 y2= -1.00 BEST
GP: Confirmed Italy_Campania 3/11/2020        49    4833      222     154      267     2    54 3/16/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .993068 cc2=  .734869 lx=  6.50322 if=  36 il=  50 3/12/2020  n=  14 now=    4833 end=        667       179       289 U=     9.91 T=   52.7 p1= -86.2 p2=   724.6 ed=    76 4/7/2020    x1=  36. x2=  50. y1=  1.69 y2=   .27     
GP: Confirmed Italy_Campania 3/12/2020        50    4833      667     179      289     1    76 4/7/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .991540 cc2=  .724278 lx=  6.58322 if=  37 il=  50 3/12/2020  n=  13 now=    4833 end=        722       179       289 U=     9.89 T=   53.3 p1= -85.1 p2=   669.4 ed=    76 4/7/2020    x1=  37. x2=  50. y1=  1.65 y2=   .33     
GP: Confirmed Italy_Campania 3/12/2020        50    4833      722     179      289     1    76 4/7/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .993234 cc2=  .715884 lx=  8.95322 if=  38 il=  50 3/12/2020  n=  12 now=    4833 end=       7732       179       289 U=    22.71 T=   80.1 p1=  60.0 p2=    62.5 ed=   133 6/3/2020    x1=  38. x2=  50. y1=  1.85 y2=  1.33     
GP: Confirmed Italy_Campania 3/12/2020        50    4833     7732     179      289     1   133 6/3/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .992442 cc2=  .703767 lx=  7.62322 if=  39 il=  50 3/12/2020  n=  11 now=    4833 end=       2045       179       289 U=    16.27 T=   64.5 p1= -57.7 p2=   236.3 ed=   102 5/3/2020    x1=  39. x2=  50. y1=  1.57 y2=   .89     
GP: Confirmed Italy_Campania 3/12/2020        50    4833     2045     179      289     1   102 5/3/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .992586 cc2=  .691074 lx=  6.72322 if=  40 il=  50 3/12/2020  n=  10 now=    4833 end=        831       179       289 U=    10.76 T=   54.6 p1= -82.8 p2=   581.6 ed=    80 4/11/2020   x1=  40. x2=  50. y1=  1.36 y2=   .43     
GP: Confirmed Italy_Campania 3/12/2020        50    4833      831     179      289     1    80 4/11/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .990168 cc2=  .673940 lx=  6.94322 if=  41 il=  50 3/12/2020  n=   9 now=    4833 end=       1036       179       289 U=    12.83 T=   57.2 p1= -78.6 p2=   466.5 ed=    87 4/18/2020   x1=  41. x2=  50. y1=  1.26 y2=   .56     
GP: Confirmed Italy_Campania 3/12/2020        50    4833     1036     179      289     1    87 4/18/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .991507 cc2=  .658174 lx=  6.12322 if=  42 il=  50 3/12/2020  n=   8 now=    4833 end=        456       179       289 U=     7.58 T=   49.5 p1= -90.6 p2=  1059.9 ed=    67 3/29/2020   x1=  42. x2=  50. y1=   .99 y2=  -.07     
GP: Confirmed Italy_Campania 3/12/2020        50    4833      456     179      289     1    67 3/29/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .988196 cc2=  .634643 lx=  5.95322 if=  43 il=  50 3/12/2020  n=   7 now=    4833 end=        384       179       289 U=     6.79 T=   48.2 p1= -92.1 p2=  1258.6 ed=    64 3/26/2020   x1=  43. x2=  50. y1=   .76 y2=  -.27     
GP: Confirmed Italy_Campania 3/12/2020        50    4833      384     179      289     1    64 3/26/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .986012 cc2=  .608048 lx=  5.70322 if=  44 il=  50 3/12/2020  n=   6 now=    4833 end=        299       179       289 U=     5.13 T=   46.6 p1= -93.8 p2=  1616.4 ed=    58 3/20/2020   x1=  44. x2=  50. y1=   .51 y2=  -.66 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .986013 cc2=  .608048 lx=  5.70122 if=  44 il=  50 3/12/2020  n=   6 now=    4833 end=        299       179       289 U=     5.13 T=   46.6 p1= -93.8 p2=  1616.4 ed=    58 3/20/2020   x1=  44. x2=  50. y1=   .51 y2=  -.66 BEST
GP: Confirmed Italy_Campania 3/12/2020        50    4833      299     179      289     1    58 3/20/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .993927 cc2=  .743927 lx=  6.77322 if=  36 il=  51 3/13/2020  n=  15 now=    4833 end=        874       220       803 U=    10.61 T=   54.4 p1= -81.9 p2=   553.0 ed=    79 4/10/2020   x1=  36. x2=  51. y1=  1.74 y2=   .32 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .993927 cc2=  .743927 lx=  6.76922 if=  36 il=  51 3/13/2020  n=  15 now=    4833 end=        874       220       803 U=    10.61 T=   54.4 p1= -81.9 p2=   553.0 ed=    79 4/10/2020   x1=  36. x2=  51. y1=  1.74 y2=   .32 BEST
GP: Confirmed Italy_Campania 3/13/2020        51    4833      874     220      803     3    79 4/10/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .992772 cc2=  .734573 lx=  6.88322 if=  37 il=  51 3/13/2020  n=  14 now=    4833 end=        975       220       803 U=    10.72 T=   55.3 p1= -79.8 p2=   495.7 ed=    80 4/11/2020   x1=  37. x2=  51. y1=  1.70 y2=   .40     
GP: Confirmed Italy_Campania 3/13/2020        51    4833      975     220      803     3    80 4/11/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .994582 cc2=  .727321 lx=  8.73322 if=  38 il=  51 3/13/2020  n=  13 now=    4833 end=       6205       220       803 U=    21.19 T=   76.5 p1=  28.4 p2=    77.9 ed=   126 5/27/2020   x1=  38. x2=  51. y1=  1.82 y2=  1.21     
GP: Confirmed Italy_Campania 3/13/2020        51    4833     6205     220      803     3   126 5/27/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .994046 cc2=  .716696 lx=  7.83322 if=  39 il=  51 3/13/2020  n=  12 now=    4833 end=       2523       220       803 U=    16.72 T=   65.9 p1= -47.8 p2=   191.6 ed=   105 5/6/2020    x1=  39. x2=  51. y1=  1.61 y2=   .89     
GP: Confirmed Italy_Campania 3/13/2020        51    4833     2523     220      803     3   105 5/6/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .994075 cc2=  .705400 lx=  7.15322 if=  40 il=  51 3/13/2020  n=  11 now=    4833 end=       1278       220       803 U=    12.25 T=   57.9 p1= -73.6 p2=   378.2 ed=    86 4/17/2020   x1=  40. x2=  51. y1=  1.46 y2=   .57     
GP: Confirmed Italy_Campania 3/13/2020        51    4833     1278     220      803     3    86 4/17/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .992490 cc2=  .690979 lx=  7.51322 if=  41 il=  51 3/13/2020  n=  10 now=    4833 end=       1832       220       803 U=    15.09 T=   62.3 p1= -62.1 p2=   263.8 ed=    97 4/28/2020   x1=  41. x2=  51. y1=  1.41 y2=   .75     
GP: Confirmed Italy_Campania 3/13/2020        51    4833     1832     220      803     3    97 4/28/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .992944 cc2=  .676716 lx=  6.78322 if=  42 il=  51 3/13/2020  n=   9 now=    4833 end=        882       220       803 U=    10.23 T=   54.4 p1= -81.8 p2=   548.0 ed=    78 4/9/2020    x1=  42. x2=  51. y1=  1.21 y2=   .33 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .992944 cc2=  .676716 lx=  6.78022 if=  42 il=  51 3/13/2020  n=   9 now=    4833 end=        882       220       803 U=    10.23 T=   54.4 p1= -81.8 p2=   548.0 ed=    78 4/9/2020    x1=  42. x2=  51. y1=  1.21 y2=   .33 BEST
GP: Confirmed Italy_Campania 3/13/2020        51    4833      882     220      803     3    78 4/9/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .990285 cc2=  .656952 lx=  6.79322 if=  43 il=  51 3/13/2020  n=   8 now=    4833 end=        891       220       803 U=    10.55 T=   54.5 p1= -81.6 p2=   542.4 ed=    79 4/10/2020   x1=  43. x2=  51. y1=  1.09 y2=   .34 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .990285 cc2=  .656952 lx=  6.79222 if=  43 il=  51 3/13/2020  n=   8 now=    4833 end=        891       220       803 U=    10.55 T=   54.5 p1= -81.6 p2=   542.4 ed=    79 4/10/2020   x1=  43. x2=  51. y1=  1.09 y2=   .34 BEST
GP: Confirmed Italy_Campania 3/13/2020        51    4833      891     220      803     3    79 4/10/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .987284 cc2=  .633730 lx=  6.46322 if=  44 il=  51 3/13/2020  n=   7 now=    4833 end=        641       220       803 U=     8.57 T=   51.6 p1= -86.7 p2=   754.0 ed=    71 4/2/2020    x1=  44. x2=  51. y1=   .88 y2=   .07     
GP: Confirmed Italy_Campania 3/13/2020        51    4833      641     220      803     3    71 4/2/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .989437 cc2=  .581188 lx= 10.48322 if=  46 il=  51 3/13/2020  n=   5 now=    4833 end=      35711       220       803 U=    35.13 T=  108.2 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  46. x2=  51. y1=  1.77 y2=  1.63     
GP: Confirmed Italy_Campania 3/13/2020        51    4833    -         220      803     3   191 7/31/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .994211 cc2=  .751675 lx=  7.16322 if=  36 il=  52 3/14/2020  n=  16 now=    4833 end=       1291       272      2231 U=    11.77 T=   57.2 p1= -73.3 p2=   374.4 ed=    84 4/15/2020   x1=  36. x2=  52. y1=  1.80 y2=   .44     
GP: Confirmed Italy_Campania 3/14/2020        52    4833     1291     272     2231     2    84 4/15/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .993332 cc2=  .743332 lx=  7.33322 if=  37 il=  52 3/14/2020  n=  15 now=    4833 end=       1530       272      2231 U=    12.13 T=   58.6 p1= -68.3 p2=   315.9 ed=    87 4/18/2020   x1=  37. x2=  52. y1=  1.78 y2=   .55     
GP: Confirmed Italy_Campania 3/14/2020        52    4833     1530     272     2231     2    87 4/18/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .995531 cc2=  .737332 lx=  9.29322 if=  38 il=  52 3/14/2020  n=  14 now=    4833 end=      10864       272      2231 U=    23.28 T=   82.4 p1= 124.8 p2=    44.5 ed=   137 6/7/2020    x1=  38. x2=  52. y1=  1.91 y2=  1.30     
GP: Confirmed Italy_Campania 3/14/2020        52    4833    10864     272     2231     2   137 6/7/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .995018 cc2=  .727757 lx=  8.54322 if=  39 il=  52 3/14/2020  n=  13 now=    4833 end=       5131       272      2231 U=    19.56 T=   73.1 p1=   6.2 p2=    94.2 ed=   119 5/20/2020   x1=  39. x2=  52. y1=  1.74 y2=  1.08     
GP: Confirmed Italy_Campania 3/14/2020        52    4833     5131     272     2231     2   119 5/20/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .994803 cc2=  .717452 lx=  7.89322 if=  40 il=  52 3/14/2020  n=  12 now=    4833 end=       2679       272      2231 U=    15.11 T=   64.5 p1= -44.6 p2=   180.4 ed=   100 5/1/2020    x1=  40. x2=  52. y1=  1.62 y2=   .83     
GP: Confirmed Italy_Campania 3/14/2020        52    4833     2679     272     2231     2   100 5/1/2020  
AAA2     1 Italy_Campania Confirmed cc1=  .993825 cc2=  .705150 lx=  8.61322 if=  41 il=  52 3/14/2020  n=  11 now=    4833 end=       5503       272      2231 U=    20.00 T=   74.0 p1=  13.9 p2=    87.8 ed=   121 5/22/2020   x1=  41. x2=  52. y1=  1.65 y2=  1.10     
GP: Confirmed Italy_Campania 3/14/2020        52    4833     5503     272     2231     2   121 5/22/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .993689 cc2=  .692178 lx=  7.73322 if=  42 il=  52 3/14/2020  n=  10 now=    4833 end=       2282       272      2231 U=    14.21 T=   62.7 p1= -52.8 p2=   211.8 ed=    96 4/27/2020   x1=  42. x2=  52. y1=  1.46 y2=   .75 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .993689 cc2=  .692178 lx=  7.73422 if=  42 il=  52 3/14/2020  n=  10 now=    4833 end=       2282       272      2231 U=    14.21 T=   62.7 p1= -52.8 p2=   211.8 ed=    96 4/27/2020   x1=  42. x2=  52. y1=  1.46 y2=   .75 BEST
GP: Confirmed Italy_Campania 3/14/2020        52    4833     2282     272     2231     2    96 4/27/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .991745 cc2=  .675517 lx=  8.09322 if=  43 il=  52 3/14/2020  n=   9 now=    4833 end=       3272       272      2231 U=    16.54 T=   67.1 p1= -32.3 p2=   147.7 ed=   106 5/7/2020    x1=  43. x2=  52. y1=  1.46 y2=   .91     
GP: Confirmed Italy_Campania 3/14/2020        52    4833     3272     272     2231     2   106 5/7/2020  
AAA1     1 Italy_Campania Confirmed cc1=  .988970 cc2=  .655636 lx=  7.67322 if=  44 il=  52 3/14/2020  n=   8 now=    4833 end=       2149       272      2231 U=    14.21 T=   62.3 p1= -55.5 p2=   224.9 ed=    95 4/26/2020   x1=  44. x2=  52. y1=  1.29 y2=   .73 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .988970 cc2=  .655636 lx=  7.67222 if=  44 il=  52 3/14/2020  n=   8 now=    4833 end=       2149       272      2231 U=    14.21 T=   62.3 p1= -55.5 p2=   224.9 ed=    95 4/26/2020   x1=  44. x2=  52. y1=  1.29 y2=   .73 BEST
GP: Confirmed Italy_Campania 3/14/2020        52    4833     2149     272     2231     2    95 4/26/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .988697 cc2=  .610732 lx= 10.48322 if=  46 il=  52 3/14/2020  n=   6 now=    4833 end=      35711       272      2231 U=    32.45 T=  103.4 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  46. x2=  52. y1=  1.77 y2=  1.58     
GP: Confirmed Italy_Campania 3/14/2020        52    4833    -         272     2231     2   179 7/19/2020 
AAA2     1 Italy_Campania Confirmed cc1=  .987327 cc2=  .579079 lx= 10.48322 if=  47 il=  52 3/14/2020  n=   5 now=    4833 end=      35711       272      2231 U=    32.24 T=  103.1 p1= 638.9 p2=    13.5 ed=   179 7/19/2020   x1=  47. x2=  52. y1=  1.74 y2=  1.58     
GP: Confirmed Italy_Campania 3/14/2020        52    4833    -         272     2231     2   179 7/19/2020 
AAA1     1 Italy_Campania Confirmed cc1=  .994374 cc2=  .758672 lx=  7.59322 if=  36 il=  53 3/15/2020  n=  17 now=    4833 end=       1984       333      2053 U=    13.16 T=   60.6 p1= -58.9 p2=   243.6 ed=    91 4/22/2020   x1=  36. x2=  53. y1=  1.87 y2=   .58 BEST
AAA2     1 Italy_Campania Confirmed cc1=  .994374 cc2=  .758672 lx=  7.59022 if=  36 il=  53 3/15/2020  n=  17 now=    4833 end=       1984       333      2053 U=    13.16 T=   60.6 p1= -58.9 p2=   243.6 ed=    91 4/22/2020   x1=  36. x2=  53. y1=  1.87 y2=   .58 BEST
