TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020      113702.00000       11.64134
TAB:  Pakistan Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Confirmed Pakistan 4/15/2020        84  113702    10628    6383    10501    17   107 5/8/2020  
AAA1     1 Pakistan Confirmed cc1=  .994601 cc2=  .827934 lx=  9.26134 if=  49 il=  84 4/15/2020  n=  35 now=  113702 end=      10523      6383     10501 U=    13.80 T=   74.4 p1= -90.7 p2=  1080.5 ed=   106 5/7/2020    x1=  49. x2=  84. y1=  1.84 y2=  -.69 BEST
AAA2     1 Pakistan Confirmed cc1=  .994601 cc2=  .827934 lx=  9.26134 if=  49 il=  84 4/15/2020  n=  35 now=  113702 end=      10523      6383     10501 U=    13.80 T=   74.4 p1= -90.7 p2=  1080.5 ed=   106 5/7/2020    x1=  49. x2=  84. y1=  1.84 y2=  -.69 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    10523    6383    10501    17   106 5/7/2020  
AAA1     1 Pakistan Confirmed cc1=  .994124 cc2=  .825094 lx=  9.26134 if=  50 il=  84 4/15/2020  n=  34 now=  113702 end=      10523      6383     10501 U=    13.45 T=   74.7 p1= -90.7 p2=  1080.5 ed=   106 5/7/2020    x1=  50. x2=  84. y1=  1.84 y2=  -.69 BEST
AAA2     1 Pakistan Confirmed cc1=  .994125 cc2=  .825094 lx=  9.26334 if=  50 il=  84 4/15/2020  n=  34 now=  113702 end=      10523      6383     10501 U=    13.45 T=   74.7 p1= -90.7 p2=  1080.5 ed=   106 5/7/2020    x1=  50. x2=  84. y1=  1.84 y2=  -.69 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    10523    6383    10501    17   106 5/7/2020  
AAA1     1 Pakistan Confirmed cc1=  .993777 cc2=  .822278 lx=  9.28134 if=  51 il=  84 4/15/2020  n=  33 now=  113702 end=      10735      6383     10501 U=    13.54 T=   75.1 p1= -90.6 p2=  1059.2 ed=   107 5/8/2020    x1=  51. x2=  84. y1=  1.78 y2=  -.65 BEST
AAA2     1 Pakistan Confirmed cc1=  .993777 cc2=  .822278 lx=  9.28634 if=  51 il=  84 4/15/2020  n=  33 now=  113702 end=      10735      6383     10501 U=    13.54 T=   75.1 p1= -90.6 p2=  1059.2 ed=   107 5/8/2020    x1=  51. x2=  84. y1=  1.78 y2=  -.65 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    10735    6383    10501    17   107 5/8/2020  
AAA1     1 Pakistan Confirmed cc1=  .993622 cc2=  .819544 lx=  9.33134 if=  52 il=  84 4/15/2020  n=  32 now=  113702 end=      11286      6383     10501 U=    13.69 T=   76.3 p1= -90.1 p2=  1007.5 ed=   108 5/9/2020    x1=  52. x2=  84. y1=  1.77 y2=  -.56 BEST
AAA2     1 Pakistan Confirmed cc1=  .993622 cc2=  .819544 lx=  9.32634 if=  52 il=  84 4/15/2020  n=  32 now=  113702 end=      11286      6383     10501 U=    13.69 T=   76.3 p1= -90.1 p2=  1007.5 ed=   108 5/9/2020    x1=  52. x2=  84. y1=  1.77 y2=  -.56 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    11286    6383    10501    17   108 5/9/2020  
AAA1     1 Pakistan Confirmed cc1=  .994639 cc2=  .817862 lx=  9.44134 if=  53 il=  84 4/15/2020  n=  31 now=  113702 end=      12598      6383     10501 U=    14.87 T=   78.3 p1= -88.9 p2=   902.5 ed=   113 5/14/2020   x1=  53. x2=  84. y1=  1.70 y2=  -.39 BEST
AAA2     1 Pakistan Confirmed cc1=  .994639 cc2=  .817862 lx=  9.44234 if=  53 il=  84 4/15/2020  n=  31 now=  113702 end=      12598      6383     10501 U=    14.87 T=   78.3 p1= -88.9 p2=   902.5 ed=   113 5/14/2020   x1=  53. x2=  84. y1=  1.70 y2=  -.39 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    12598    6383    10501    17   113 5/14/2020 
AAA2     1 Pakistan Confirmed cc1=  .996698 cc2=  .817093 lx=  9.68134 if=  54 il=  84 4/15/2020  n=  30 now=  113702 end=      16015      6383     10501 U=    18.23 T=   82.5 p1= -85.9 p2=   710.0 ed=   125 5/26/2020   x1=  54. x2=  84. y1=  1.56 y2=  -.08     
GP: Confirmed Pakistan 4/15/2020        84  113702    16015    6383    10501    17   125 5/26/2020 
AAA2     1 Pakistan Confirmed cc1=  .997470 cc2=  .814896 lx=  9.90134 if=  55 il=  84 4/15/2020  n=  29 now=  113702 end=      19957      6383     10501 U=    21.34 T=   86.8 p1= -82.4 p2=   569.7 ed=   137 6/7/2020    x1=  55. x2=  84. y1=  1.49 y2=   .13     
GP: Confirmed Pakistan 4/15/2020        84  113702    19957    6383    10501    17   137 6/7/2020  
AAA2     1 Pakistan Confirmed cc1=  .997612 cc2=  .811917 lx= 10.07134 if=  56 il=  84 4/15/2020  n=  28 now=  113702 end=      23655      6383     10501 U=    23.24 T=   90.3 p1= -79.2 p2=   480.7 ed=   145 6/15/2020   x1=  56. x2=  84. y1=  1.47 y2=   .27     
GP: Confirmed Pakistan 4/15/2020        84  113702    23655    6383    10501    17   145 6/15/2020 
AAA2     1 Pakistan Confirmed cc1=  .998004 cc2=  .809021 lx= 10.38134 if=  57 il=  84 4/15/2020  n=  27 now=  113702 end=      32252      6383     10501 U=    27.90 T=   97.5 p1= -71.6 p2=   352.5 ed=   163 7/3/2020    x1=  57. x2=  84. y1=  1.45 y2=   .48     
GP: Confirmed Pakistan 4/15/2020        84  113702    32252    6383    10501    17   163 7/3/2020  
AAA2     1 Pakistan Confirmed cc1=  .997808 cc2=  .805358 lx= 10.47134 if=  58 il=  84 4/15/2020  n=  26 now=  113702 end=      35289      6383     10501 U=    28.52 T=   99.3 p1= -69.0 p2=   322.2 ed=   166 7/6/2020    x1=  58. x2=  84. y1=  1.45 y2=   .54     
GP: Confirmed Pakistan 4/15/2020        84  113702    35289    6383    10501    17   166 7/6/2020  
AAA2     1 Pakistan Confirmed cc1=  .997837 cc2=  .801720 lx= 10.84134 if=  59 il=  84 4/15/2020  n=  25 now=  113702 end=      51089      6383     10501 U=    35.01 T=  109.6 p1= -55.1 p2=   222.6 ed=   192 8/1/2020    x1=  59. x2=  84. y1=  1.45 y2=   .73     
GP: Confirmed Pakistan 4/15/2020        84  113702    51089    6383    10501    17   192 8/1/2020  
AAA2     1 Pakistan Confirmed cc1=  .997818 cc2=  .797818 lx= 10.56134 if=  60 il=  84 4/15/2020  n=  24 now=  113702 end=      38612      6383     10501 U=    30.97 T=  102.2 p1= -66.0 p2=   294.5 ed=   175 7/15/2020   x1=  60. x2=  84. y1=  1.36 y2=   .59     
GP: Confirmed Pakistan 4/15/2020        84  113702    38612    6383    10501    17   175 7/15/2020 
AAA2     1 Pakistan Confirmed cc1=  .997636 cc2=  .793512 lx= 10.39134 if=  61 il=  84 4/15/2020  n=  23 now=  113702 end=      32576      6383     10501 U=    28.85 T=   98.1 p1= -71.3 p2=   349.0 ed=   166 7/6/2020    x1=  61. x2=  84. y1=  1.29 y2=   .49     
GP: Confirmed Pakistan 4/15/2020        84  113702    32576    6383    10501    17   166 7/6/2020  
AAA2     1 Pakistan Confirmed cc1=  .997487 cc2=  .788972 lx= 10.21134 if=  62 il=  84 4/15/2020  n=  22 now=  113702 end=      27209      6383     10501 U=    26.44 T=   93.8 p1= -76.1 p2=   417.9 ed=   156 6/26/2020   x1=  62. x2=  84. y1=  1.20 y2=   .37     
GP: Confirmed Pakistan 4/15/2020        84  113702    27209    6383    10501    17   156 6/26/2020 
AAA2     1 Pakistan Confirmed cc1=  .997332 cc2=  .784131 lx= 10.03134 if=  63 il=  84 4/15/2020  n=  21 now=  113702 end=      22727      6383     10501 U=    23.86 T=   89.7 p1= -80.0 p2=   500.3 ed=   146 6/16/2020   x1=  63. x2=  84. y1=  1.12 y2=   .24     
GP: Confirmed Pakistan 4/15/2020        84  113702    22727    6383    10501    17   146 6/16/2020 
AAA2     1 Pakistan Confirmed cc1=  .997078 cc2=  .778860 lx=  9.90134 if=  64 il=  84 4/15/2020  n=  20 now=  113702 end=      19957      6383     10501 U=    22.16 T=   86.9 p1= -82.4 p2=   569.7 ed=   139 6/9/2020    x1=  64. x2=  84. y1=  1.03 y2=   .13     
GP: Confirmed Pakistan 4/15/2020        84  113702    19957    6383    10501    17   139 6/9/2020  
AAA2     1 Pakistan Confirmed cc1=  .996887 cc2=  .773281 lx=  9.76134 if=  65 il=  84 4/15/2020  n=  19 now=  113702 end=      17349      6383     10501 U=    20.41 T=   84.0 p1= -84.7 p2=   655.4 ed=   132 6/2/2020    x1=  65. x2=  84. y1=   .93 y2=   .00     
GP: Confirmed Pakistan 4/15/2020        84  113702    17349    6383    10501    17   132 6/2/2020  
AAA2     1 Pakistan Confirmed cc1=  .997040 cc2=  .767624 lx=  9.60134 if=  66 il=  84 4/15/2020  n=  18 now=  113702 end=      14784      6383     10501 U=    17.94 T=   80.9 p1= -87.0 p2=   769.1 ed=   123 5/24/2020   x1=  66. x2=  84. y1=   .83 y2=  -.17     
GP: Confirmed Pakistan 4/15/2020        84  113702    14784    6383    10501    17   123 5/24/2020 
AAA2     1 Pakistan Confirmed cc1=  .997162 cc2=  .761460 lx=  9.48134 if=  67 il=  84 4/15/2020  n=  17 now=  113702 end=      13112      6383     10501 U=    15.84 T=   78.8 p1= -88.5 p2=   867.2 ed=   116 5/17/2020   x1=  67. x2=  84. y1=   .74 y2=  -.33     
GP: Confirmed Pakistan 4/15/2020        84  113702    13112    6383    10501    17   116 5/17/2020 
AAA1     1 Pakistan Confirmed cc1=  .996939 cc2=  .754404 lx=  9.41134 if=  68 il=  84 4/15/2020  n=  16 now=  113702 end=      12226      6383     10501 U=    14.48 T=   77.8 p1= -89.2 p2=   930.0 ed=   111 5/12/2020   x1=  68. x2=  84. y1=   .67 y2=  -.43 BEST
AAA2     1 Pakistan Confirmed cc1=  .996939 cc2=  .754404 lx=  9.41134 if=  68 il=  84 4/15/2020  n=  16 now=  113702 end=      12226      6383     10501 U=    14.48 T=   77.8 p1= -89.2 p2=   930.0 ed=   111 5/12/2020   x1=  68. x2=  84. y1=   .67 y2=  -.43 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    12226    6383    10501    17   111 5/12/2020 
AAA1     1 Pakistan Confirmed cc1=  .996369 cc2=  .746369 lx=  9.38134 if=  69 il=  84 4/15/2020  n=  15 now=  113702 end=      11864      6383     10501 U=    13.99 T=   77.3 p1= -89.6 p2=   958.4 ed=   110 5/11/2020   x1=  69. x2=  84. y1=   .59 y2=  -.48 BEST
AAA2     1 Pakistan Confirmed cc1=  .996369 cc2=  .746369 lx=  9.38534 if=  69 il=  84 4/15/2020  n=  15 now=  113702 end=      11864      6383     10501 U=    13.99 T=   77.3 p1= -89.6 p2=   958.4 ed=   110 5/11/2020   x1=  69. x2=  84. y1=   .59 y2=  -.48 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    11864    6383    10501    17   110 5/11/2020 
AAA1     1 Pakistan Confirmed cc1=  .994655 cc2=  .727394 lx=  9.37134 if=  71 il=  84 4/15/2020  n=  13 now=  113702 end=      11746      6383     10501 U=    13.66 T=   77.2 p1= -89.7 p2=   968.0 ed=   109 5/10/2020   x1=  71. x2=  84. y1=   .46 y2=  -.49 BEST
AAA2     1 Pakistan Confirmed cc1=  .994655 cc2=  .727394 lx=  9.37334 if=  71 il=  84 4/15/2020  n=  13 now=  113702 end=      11746      6383     10501 U=    13.66 T=   77.2 p1= -89.7 p2=   968.0 ed=   109 5/10/2020   x1=  71. x2=  84. y1=   .46 y2=  -.49 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    11746    6383    10501    17   109 5/10/2020 
AAA1     1 Pakistan Confirmed cc1=  .993326 cc2=  .715976 lx=  9.36134 if=  72 il=  84 4/15/2020  n=  12 now=  113702 end=      11629      6383     10501 U=    13.44 T=   77.1 p1= -89.8 p2=   977.7 ed=   108 5/9/2020    x1=  72. x2=  84. y1=   .38 y2=  -.51 BEST
AAA2     1 Pakistan Confirmed cc1=  .993326 cc2=  .715976 lx=  9.36034 if=  72 il=  84 4/15/2020  n=  12 now=  113702 end=      11629      6383     10501 U=    13.44 T=   77.1 p1= -89.8 p2=   977.7 ed=   108 5/9/2020    x1=  72. x2=  84. y1=   .38 y2=  -.51 BEST
GP: Confirmed Pakistan 4/15/2020        84  113702    11629    6383    10501    17   108 5/9/2020  
AAA2     1 Pakistan Confirmed cc1=  .997016 cc2=  .680789 lx= 13.64134 if=  75 il=  84 4/15/2020  n=   9 now=  113702 end=     840150      6383     10501 U=    87.66 T=  223.0 p1= 638.9 p2=    13.5 ed=   429 3/26/2021   x1=  75. x2=  84. y1=  1.69 y2=  1.59     
GP: Confirmed Pakistan 4/15/2020        84  113702    -        6383    10501    17   429 3/26/2021 
AAA2     1 Pakistan Confirmed cc1=  .995896 cc2=  .662562 lx= 13.64134 if=  76 il=  84 4/15/2020  n=   8 now=  113702 end=     840150      6383     10501 U=    89.06 T=  225.2 p1= 638.9 p2=    13.5 ed=   435 4/1/2021    x1=  76. x2=  84. y1=  1.67 y2=  1.59     
GP: Confirmed Pakistan 4/15/2020        84  113702    -        6383    10501    17   435 4/1/2021  
AAA2     1 Pakistan Confirmed cc1=  .994729 cc2=  .641175 lx= 13.64134 if=  77 il=  84 4/15/2020  n=   7 now=  113702 end=     840150      6383     10501 U=    88.08 T=  223.6 p1= 638.9 p2=    13.5 ed=   431 3/28/2021   x1=  77. x2=  84. y1=  1.66 y2=  1.59     
GP: Confirmed Pakistan 4/15/2020        84  113702    -        6383    10501    17   431 3/28/2021 
AAA2     1 Pakistan Confirmed cc1=  .993481 cc2=  .615517 lx= 13.64134 if=  78 il=  84 4/15/2020  n=   6 now=  113702 end=     840150      6383     10501 U=    86.14 T=  220.5 p1= 638.9 p2=    13.5 ed=   423 3/20/2021   x1=  78. x2=  84. y1=  1.65 y2=  1.59     
GP: Confirmed Pakistan 4/15/2020        84  113702    -        6383    10501    17   423 3/20/2021 
AAA2     1 Pakistan Confirmed cc1=  .992032 cc2=  .583784 lx= 13.64134 if=  79 il=  84 4/15/2020  n=   5 now=  113702 end=     840150      6383     10501 U=    81.92 T=  213.8 p1= 638.9 p2=    13.5 ed=   407 3/4/2021    x1=  79. x2=  84. y1=  1.65 y2=  1.59     
GP: Confirmed Pakistan 4/15/2020        84  113702    -        6383    10501    17   407 3/4/2021  
AAA2     1 Pakistan Confirmed cc1=  .989966 cc2=  .849938 lx=  9.82134 if=  35 il=  85 4/16/2020  n=  50 now=  113702 end=      18422      6919     10501 U=    22.40 T=   84.5 p1= -83.8 p2=   617.2 ed=   137 6/7/2020    x1=  35. x2=  85. y1=  2.21 y2=  -.02     
GP: Confirmed Pakistan 4/16/2020        85  113702    18422    6919    10501    11   137 6/7/2020  
AAA2     1 Pakistan Confirmed cc1=  .990822 cc2=  .849400 lx=  9.75134 if=  36 il=  85 4/16/2020  n=  49 now=  113702 end=      17177      6919     10501 U=    21.32 T=   83.0 p1= -84.9 p2=   661.9 ed=   133 6/3/2020    x1=  36. x2=  85. y1=  2.20 y2=  -.10     
GP: Confirmed Pakistan 4/16/2020        85  113702    17177    6919    10501    11   133 6/3/2020  
AAA2     1 Pakistan Confirmed cc1=  .991498 cc2=  .848641 lx=  9.68134 if=  37 il=  85 4/16/2020  n=  48 now=  113702 end=      16015      6919     10501 U=    20.24 T=   81.5 p1= -85.9 p2=   710.0 ed=   129 5/30/2020   x1=  37. x2=  85. y1=  2.20 y2=  -.18     
GP: Confirmed Pakistan 4/16/2020        85  113702    16015    6919    10501    11   129 5/30/2020 
AAA2     1 Pakistan Confirmed cc1=  .991978 cc2=  .847640 lx=  9.62134 if=  38 il=  85 4/16/2020  n=  47 now=  113702 end=      15083      6919     10501 U=    19.93 T=   80.0 p1= -86.7 p2=   753.8 ed=   127 5/28/2020   x1=  38. x2=  85. y1=  2.11 y2=  -.25     
GP: Confirmed Pakistan 4/16/2020        85  113702    15083    6919    10501    11   127 5/28/2020 
AAA2     1 Pakistan Confirmed cc1=  .993026 cc2=  .847161 lx=  9.57134 if=  39 il=  85 4/16/2020  n=  46 now=  113702 end=      14347      6919     10501 U=    19.02 T=   79.0 p1= -87.4 p2=   792.5 ed=   123 5/24/2020   x1=  39. x2=  85. y1=  2.10 y2=  -.32     
GP: Confirmed Pakistan 4/16/2020        85  113702    14347    6919    10501    11   123 5/24/2020 
AAA2     1 Pakistan Confirmed cc1=  .993869 cc2=  .846427 lx=  9.52134 if=  40 il=  85 4/16/2020  n=  45 now=  113702 end=      13647      6919     10501 U=    18.12 T=   78.0 p1= -88.0 p2=   833.2 ed=   120 5/21/2020   x1=  40. x2=  85. y1=  2.10 y2=  -.39     
GP: Confirmed Pakistan 4/16/2020        85  113702    13647    6919    10501    11   120 5/21/2020 
AAA2     1 Pakistan Confirmed cc1=  .994489 cc2=  .845417 lx=  9.48134 if=  41 il=  85 4/16/2020  n=  44 now=  113702 end=      13112      6919     10501 U=    17.53 T=   77.2 p1= -88.5 p2=   867.2 ed=   118 5/19/2020   x1=  41. x2=  85. y1=  2.06 y2=  -.45     
GP: Confirmed Pakistan 4/16/2020        85  113702    13112    6919    10501    11   118 5/19/2020 
AAA1     1 Pakistan Confirmed cc1=  .995113 cc2=  .844358 lx=  9.44134 if=  42 il=  85 4/16/2020  n=  43 now=  113702 end=      12598      6919     10501 U=    16.73 T=   76.4 p1= -88.9 p2=   902.5 ed=   115 5/16/2020   x1=  42. x2=  85. y1=  2.06 y2=  -.51 BEST
AAA2     1 Pakistan Confirmed cc1=  .995114 cc2=  .844358 lx=  9.44334 if=  42 il=  85 4/16/2020  n=  43 now=  113702 end=      12598      6919     10501 U=    16.73 T=   76.4 p1= -88.9 p2=   902.5 ed=   115 5/16/2020   x1=  42. x2=  85. y1=  2.06 y2=  -.51 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    12598    6919    10501    11   115 5/16/2020 
AAA1     1 Pakistan Confirmed cc1=  .995494 cc2=  .842996 lx=  9.41134 if=  43 il=  85 4/16/2020  n=  42 now=  113702 end=      12226      6919     10501 U=    16.04 T=   76.0 p1= -89.2 p2=   930.0 ed=   113 5/14/2020   x1=  43. x2=  85. y1=  2.05 y2=  -.56 BEST
AAA2     1 Pakistan Confirmed cc1=  .995494 cc2=  .842996 lx=  9.41134 if=  43 il=  85 4/16/2020  n=  42 now=  113702 end=      12226      6919     10501 U=    16.04 T=   76.0 p1= -89.2 p2=   930.0 ed=   113 5/14/2020   x1=  43. x2=  85. y1=  2.05 y2=  -.56 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    12226    6919    10501    11   113 5/14/2020 
AAA1     1 Pakistan Confirmed cc1=  .995627 cc2=  .841324 lx=  9.38134 if=  44 il=  85 4/16/2020  n=  41 now=  113702 end=      11864      6919     10501 U=    15.51 T=   75.4 p1= -89.6 p2=   958.4 ed=   112 5/13/2020   x1=  44. x2=  85. y1=  2.03 y2=  -.62 BEST
AAA2     1 Pakistan Confirmed cc1=  .995628 cc2=  .841324 lx=  9.38634 if=  44 il=  85 4/16/2020  n=  41 now=  113702 end=      11864      6919     10501 U=    15.51 T=   75.4 p1= -89.6 p2=   958.4 ed=   112 5/13/2020   x1=  44. x2=  85. y1=  2.03 y2=  -.62 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    11864    6919    10501    11   112 5/13/2020 
AAA1     1 Pakistan Confirmed cc1=  .995649 cc2=  .839475 lx=  9.36134 if=  45 il=  85 4/16/2020  n=  40 now=  113702 end=      11629      6919     10501 U=    14.93 T=   75.2 p1= -89.8 p2=   977.7 ed=   110 5/11/2020   x1=  45. x2=  85. y1=  2.02 y2=  -.66 BEST
AAA2     1 Pakistan Confirmed cc1=  .995649 cc2=  .839475 lx=  9.36434 if=  45 il=  85 4/16/2020  n=  40 now=  113702 end=      11629      6919     10501 U=    14.93 T=   75.2 p1= -89.8 p2=   977.7 ed=   110 5/11/2020   x1=  45. x2=  85. y1=  2.02 y2=  -.66 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    11629    6919    10501    11   110 5/11/2020 
AAA1     1 Pakistan Confirmed cc1=  .995448 cc2=  .837334 lx=  9.35134 if=  46 il=  85 4/16/2020  n=  39 now=  113702 end=      11514      6919     10501 U=    14.46 T=   75.2 p1= -89.9 p2=   987.5 ed=   109 5/10/2020   x1=  46. x2=  85. y1=  2.02 y2=  -.67 BEST
AAA2     1 Pakistan Confirmed cc1=  .995448 cc2=  .837334 lx=  9.35034 if=  46 il=  85 4/16/2020  n=  39 now=  113702 end=      11514      6919     10501 U=    14.46 T=   75.2 p1= -89.9 p2=   987.5 ed=   109 5/10/2020   x1=  46. x2=  85. y1=  2.02 y2=  -.67 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    11514    6919    10501    11   109 5/10/2020 
AAA1     1 Pakistan Confirmed cc1=  .995096 cc2=  .834968 lx=  9.35134 if=  47 il=  85 4/16/2020  n=  38 now=  113702 end=      11514      6919     10501 U=    14.09 T=   75.5 p1= -89.9 p2=   987.5 ed=   108 5/9/2020    x1=  47. x2=  85. y1=  2.02 y2=  -.67 BEST
AAA2     1 Pakistan Confirmed cc1=  .995097 cc2=  .834968 lx=  9.34734 if=  47 il=  85 4/16/2020  n=  38 now=  113702 end=      11514      6919     10501 U=    14.09 T=   75.5 p1= -89.9 p2=   987.5 ed=   108 5/9/2020    x1=  47. x2=  85. y1=  2.02 y2=  -.67 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    11514    6919    10501    11   108 5/9/2020  
AAA1     1 Pakistan Confirmed cc1=  .994759 cc2=  .832537 lx=  9.36134 if=  48 il=  85 4/16/2020  n=  37 now=  113702 end=      11629      6919     10501 U=    14.56 T=   75.5 p1= -89.8 p2=   977.7 ed=   109 5/10/2020   x1=  48. x2=  85. y1=  1.89 y2=  -.66 BEST
AAA2     1 Pakistan Confirmed cc1=  .994759 cc2=  .832537 lx=  9.35834 if=  48 il=  85 4/16/2020  n=  37 now=  113702 end=      11629      6919     10501 U=    14.56 T=   75.5 p1= -89.8 p2=   977.7 ed=   109 5/10/2020   x1=  48. x2=  85. y1=  1.89 y2=  -.66 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    11629    6919    10501    11   109 5/10/2020 
AAA1     1 Pakistan Confirmed cc1=  .994333 cc2=  .829934 lx=  9.35134 if=  49 il=  85 4/16/2020  n=  36 now=  113702 end=      11514      6919     10501 U=    14.22 T=   75.4 p1= -89.9 p2=   987.5 ed=   108 5/9/2020    x1=  49. x2=  85. y1=  1.86 y2=  -.67 BEST
AAA2     1 Pakistan Confirmed cc1=  .994333 cc2=  .829934 lx=  9.35434 if=  49 il=  85 4/16/2020  n=  36 now=  113702 end=      11514      6919     10501 U=    14.22 T=   75.4 p1= -89.9 p2=   987.5 ed=   108 5/9/2020    x1=  49. x2=  85. y1=  1.86 y2=  -.67 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    11514    6919    10501    11   108 5/9/2020  
AAA1     1 Pakistan Confirmed cc1=  .993856 cc2=  .827189 lx=  9.36134 if=  50 il=  85 4/16/2020  n=  35 now=  113702 end=      11629      6919     10501 U=    13.97 T=   75.8 p1= -89.8 p2=   977.7 ed=   108 5/9/2020    x1=  50. x2=  85. y1=  1.85 y2=  -.66 BEST
AAA2     1 Pakistan Confirmed cc1=  .993856 cc2=  .827189 lx=  9.35834 if=  50 il=  85 4/16/2020  n=  35 now=  113702 end=      11629      6919     10501 U=    13.97 T=   75.8 p1= -89.8 p2=   977.7 ed=   108 5/9/2020    x1=  50. x2=  85. y1=  1.85 y2=  -.66 BEST
GP: Confirmed Pakistan 4/16/2020        85  113702    11629    6919    10501    11   108 5/9/2020  
AAA1     1 Pakistan Confirmed cc1=  .993555 cc2=  .824524 lx=  9.38134 if=  51 il=  85 4/16/2020  n=  34 now=  113702 end=      11864      6919     10501 U=    14.06 T=   76.3 p1= -89.6 p2=   958.4 ed=   109 5/10/2020   x1=  51. x2=  85. y1=  1.80 y2=  -.62 BEST
