TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4005.00000        8.29530
TAB:  US_Indiana_Lake Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Indiana_Lake Deaths    cc1=  .989694 cc2=  .636141 lx=  5.29090 if= 109 il= 116 5/17/2020  n=   7 now=     217 end=        198       140       196 U=    23.41 T=   91.3 p1=  -8.8 p2=   109.6 ed=   146 6/16/2020   x1= 109. x2= 116. y1=  -.76 y2= -1.05 BEST
GP: Deaths    US_Indiana_Lake 5/17/2020       116     217      198     140      196     7   146 6/16/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997285 cc2=  .858610 lx=  5.23990 if=  66 il= 117 5/18/2020  n=  51 now=     217 end=        188       140       195 U=    17.79 T=   95.5 p1= -13.4 p2=   115.4 ed=   137 6/7/2020    x1=  66. x2= 117. y1=  1.66 y2= -1.21     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      188     140      195     4   137 6/7/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997206 cc2=  .857178 lx=  5.23990 if=  67 il= 117 5/18/2020  n=  50 now=     217 end=        188       140       195 U=    17.45 T=   95.9 p1= -13.4 p2=   115.4 ed=   137 6/7/2020    x1=  67. x2= 117. y1=  1.66 y2= -1.21     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      188     140      195     4   137 6/7/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997382 cc2=  .855961 lx=  5.25990 if=  68 il= 117 5/18/2020  n=  49 now=     217 end=        192       140       195 U=    17.47 T=   97.0 p1= -11.5 p2=   113.0 ed=   138 6/8/2020    x1=  68. x2= 117. y1=  1.66 y2= -1.14     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      192     140      195     4   138 6/8/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998206 cc2=  .855349 lx=  5.30990 if=  69 il= 117 5/18/2020  n=  48 now=     217 end=        202       140       195 U=    20.80 T=   96.2 p1=  -6.9 p2=   107.4 ed=   145 6/15/2020   x1=  69. x2= 117. y1=  1.31 y2= -1.00     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      202     140      195     4   145 6/15/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998173 cc2=  .853836 lx=  5.29990 if=  70 il= 117 5/18/2020  n=  47 now=     217 end=        200       140       195 U=    20.60 T=   95.9 p1=  -7.8 p2=   108.5 ed=   144 6/14/2020   x1=  70. x2= 117. y1=  1.26 y2= -1.03     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      200     140      195     4   144 6/14/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998163 cc2=  .852298 lx=  5.28990 if=  71 il= 117 5/18/2020  n=  46 now=     217 end=        198       140       195 U=    19.94 T=   96.0 p1=  -8.8 p2=   109.6 ed=   143 6/13/2020   x1=  71. x2= 117. y1=  1.25 y2= -1.05     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      198     140      195     4   143 6/13/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998054 cc2=  .850612 lx=  5.27990 if=  72 il= 117 5/18/2020  n=  45 now=     217 end=        196       140       195 U=    19.67 T=   95.7 p1=  -9.7 p2=   110.7 ed=   142 6/12/2020   x1=  72. x2= 117. y1=  1.20 y2= -1.08 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998055 cc2=  .850612 lx=  5.28490 if=  72 il= 117 5/18/2020  n=  45 now=     217 end=        196       140       195 U=    19.67 T=   95.7 p1=  -9.7 p2=   110.7 ed=   142 6/12/2020   x1=  72. x2= 117. y1=  1.20 y2= -1.08 BEST
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      196     140      195     4   142 6/12/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997934 cc2=  .848863 lx=  5.27990 if=  73 il= 117 5/18/2020  n=  44 now=     217 end=        196       140       195 U=    19.58 T=   95.8 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  73. x2= 117. y1=  1.16 y2= -1.08 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997934 cc2=  .848863 lx=  5.28090 if=  73 il= 117 5/18/2020  n=  44 now=     217 end=        196       140       195 U=    19.58 T=   95.8 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  73. x2= 117. y1=  1.16 y2= -1.08 BEST
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      196     140      195     4   141 6/11/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997794 cc2=  .847038 lx=  5.27990 if=  74 il= 117 5/18/2020  n=  43 now=     217 end=        196       140       195 U=    19.13 T=   96.3 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  74. x2= 117. y1=  1.16 y2= -1.08 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997794 cc2=  .847038 lx=  5.27890 if=  74 il= 117 5/18/2020  n=  43 now=     217 end=        196       140       195 U=    19.13 T=   96.3 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  74. x2= 117. y1=  1.16 y2= -1.08 BEST
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      196     140      195     4   141 6/11/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997686 cc2=  .845187 lx=  5.28990 if=  75 il= 117 5/18/2020  n=  42 now=     217 end=        198       140       195 U=    18.91 T=   97.1 p1=  -8.8 p2=   109.6 ed=   141 6/11/2020   x1=  75. x2= 117. y1=  1.17 y2= -1.05     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      198     140      195     4   141 6/11/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997882 cc2=  .843579 lx=  5.31990 if=  76 il= 117 5/18/2020  n=  41 now=     217 end=        204       140       195 U=    20.05 T=   97.5 p1=  -6.0 p2=   106.4 ed=   144 6/14/2020   x1=  76. x2= 117. y1=  1.07 y2=  -.97     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      204     140      195     4   144 6/14/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997916 cc2=  .841743 lx=  5.33990 if=  77 il= 117 5/18/2020  n=  40 now=     217 end=        208       140       195 U=    20.31 T=   98.3 p1=  -4.1 p2=   104.3 ed=   146 6/16/2020   x1=  77. x2= 117. y1=  1.05 y2=  -.92     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      208     140      195     4   146 6/16/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998275 cc2=  .840161 lx=  5.38990 if=  78 il= 117 5/18/2020  n=  39 now=     217 end=        219       140       195 U=    22.99 T=   98.6 p1=    .9 p2=    99.1 ed=   152 6/22/2020   x1=  78. x2= 117. y1=   .89 y2=  -.80     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      219     140      195     4   152 6/22/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998140 cc2=  .838011 lx=  5.38990 if=  79 il= 117 5/18/2020  n=  38 now=     217 end=        219       140       195 U=    23.53 T=   98.1 p1=    .9 p2=    99.1 ed=   153 6/23/2020   x1=  79. x2= 117. y1=   .81 y2=  -.80     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      219     140      195     4   153 6/23/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998086 cc2=  .835865 lx=  5.36990 if=  80 il= 117 5/18/2020  n=  37 now=     217 end=        214       140       195 U=    22.92 T=   97.6 p1=  -1.4 p2=   101.4 ed=   151 6/21/2020   x1=  80. x2= 117. y1=   .77 y2=  -.85     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      214     140      195     4   151 6/21/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998028 cc2=  .833629 lx=  5.35990 if=  81 il= 117 5/18/2020  n=  36 now=     217 end=        212       140       195 U=    22.05 T=   97.8 p1=  -2.3 p2=   102.4 ed=   149 6/19/2020   x1=  81. x2= 117. y1=   .76 y2=  -.87     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      212     140      195     4   149 6/19/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997859 cc2=  .831192 lx=  5.34990 if=  82 il= 117 5/18/2020  n=  35 now=     217 end=        210       140       195 U=    21.42 T=   97.8 p1=  -3.2 p2=   103.3 ed=   148 6/18/2020   x1=  82. x2= 117. y1=   .74 y2=  -.90     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      210     140      195     4   148 6/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997735 cc2=  .828704 lx=  5.36990 if=  83 il= 117 5/18/2020  n=  34 now=     217 end=        214       140       195 U=    22.54 T=   97.9 p1=  -1.4 p2=   101.4 ed=   151 6/21/2020   x1=  83. x2= 117. y1=   .66 y2=  -.85     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      214     140      195     4   151 6/21/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997530 cc2=  .826032 lx=  5.36990 if=  84 il= 117 5/18/2020  n=  33 now=     217 end=        214       140       195 U=    22.36 T=   98.0 p1=  -1.4 p2=   101.4 ed=   150 6/20/2020   x1=  84. x2= 117. y1=   .63 y2=  -.85     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      214     140      195     4   150 6/20/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997306 cc2=  .823229 lx=  5.37990 if=  85 il= 117 5/18/2020  n=  32 now=     217 end=        216       140       195 U=    23.96 T=   97.2 p1=   -.5 p2=   100.5 ed=   153 6/23/2020   x1=  85. x2= 117. y1=   .51 y2=  -.82     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      216     140      195     4   153 6/23/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997477 cc2=  .820700 lx=  5.33990 if=  86 il= 117 5/18/2020  n=  31 now=     217 end=        208       140       195 U=    22.27 T=   96.5 p1=  -4.1 p2=   104.3 ed=   149 6/19/2020   x1=  86. x2= 117. y1=   .47 y2=  -.92     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      208     140      195     4   149 6/19/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997473 cc2=  .817868 lx=  5.30990 if=  87 il= 117 5/18/2020  n=  30 now=     217 end=        202       140       195 U=    20.89 T=   96.1 p1=  -6.9 p2=   107.4 ed=   145 6/15/2020   x1=  87. x2= 117. y1=   .44 y2= -1.00     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      202     140      195     4   145 6/15/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997291 cc2=  .814717 lx=  5.28990 if=  88 il= 117 5/18/2020  n=  29 now=     217 end=        198       140       195 U=    20.01 T=   95.9 p1=  -8.8 p2=   109.6 ed=   143 6/13/2020   x1=  88. x2= 117. y1=   .39 y2= -1.05     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      198     140      195     4   143 6/13/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997021 cc2=  .811326 lx=  5.27990 if=  89 il= 117 5/18/2020  n=  28 now=     217 end=        196       140       195 U=    19.42 T=   95.9 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  89. x2= 117. y1=   .36 y2= -1.08 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997021 cc2=  .811326 lx=  5.28390 if=  89 il= 117 5/18/2020  n=  28 now=     217 end=        196       140       195 U=    19.42 T=   95.9 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  89. x2= 117. y1=   .36 y2= -1.08 BEST
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      196     140      195     4   141 6/11/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996695 cc2=  .807713 lx=  5.28990 if=  90 il= 117 5/18/2020  n=  27 now=     217 end=        198       140       195 U=    20.49 T=   95.4 p1=  -8.8 p2=   109.6 ed=   143 6/13/2020   x1=  90. x2= 117. y1=   .26 y2= -1.05     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      198     140      195     4   143 6/13/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996533 cc2=  .804083 lx=  5.25990 if=  91 il= 117 5/18/2020  n=  26 now=     217 end=        192       140       195 U=    19.39 T=   94.8 p1= -11.5 p2=   113.0 ed=   140 6/10/2020   x1=  91. x2= 117. y1=   .20 y2= -1.14     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      192     140      195     4   140 6/10/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996367 cc2=  .800250 lx=  5.22990 if=  92 il= 117 5/18/2020  n=  25 now=     217 end=        186       140       195 U=    18.43 T=   94.1 p1= -14.3 p2=   116.7 ed=   137 6/7/2020    x1=  92. x2= 117. y1=   .11 y2= -1.24     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      186     140      195     4   137 6/7/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996210 cc2=  .792086 lx=  5.17990 if=  94 il= 117 5/18/2020  n=  23 now=     217 end=        177       140       195 U=    16.32 T=   93.6 p1= -18.4 p2=   122.6 ed=   132 6/2/2020    x1=  94. x2= 117. y1=  -.03 y2= -1.43     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      177     140      195     4   132 6/2/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .996185 cc2=  .787670 lx=  5.14990 if=  95 il= 117 5/18/2020  n=  22 now=     217 end=        172       140       195 U=    14.85 T=   93.7 p1= -20.7 p2=   126.2 ed=   128 5/29/2020   x1=  95. x2= 117. y1=  -.09 y2= -1.57     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      172     140      195     4   128 5/29/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .995278 cc2=  .777060 lx=  5.12990 if=  97 il= 117 5/18/2020  n=  20 now=     217 end=        168       140       195 U=    13.99 T=   93.6 p1= -22.6 p2=   129.2 ed=   126 5/27/2020   x1=  97. x2= 117. y1=  -.24 y2= -1.67     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      168     140      195     4   126 5/27/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .994775 cc2=  .771168 lx=  5.11990 if=  98 il= 117 5/18/2020  n=  19 now=     217 end=        167       140       195 U=    13.54 T=   93.7 p1= -23.0 p2=   129.9 ed=   125 5/26/2020   x1=  98. x2= 117. y1=  -.32 y2= -1.72     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      167     140      195     4   125 5/26/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .994233 cc2=  .764818 lx=  5.09990 if=  99 il= 117 5/18/2020  n=  18 now=     217 end=        164       140       195 U=    12.33 T=   94.3 p1= -24.4 p2=   132.3 ed=   123 5/24/2020   x1=  99. x2= 117. y1=  -.38 y2= -1.84     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      164     140      195     4   123 5/24/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .993241 cc2=  .757538 lx=  5.08990 if= 100 il= 117 5/18/2020  n=  17 now=     217 end=        162       140       195 U=    12.65 T=   92.8 p1= -25.3 p2=   134.0 ed=   122 5/23/2020   x1= 100. x2= 117. y1=  -.57 y2= -1.91     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      162     140      195     4   122 5/23/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .993866 cc2=  .751330 lx=  5.06990 if= 101 il= 117 5/18/2020  n=  16 now=     217 end=        159       140       195 U=    11.49 T=   93.4 p1= -26.7 p2=   136.5 ed=   120 5/21/2020   x1= 101. x2= 117. y1=  -.66 y2= -2.05     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      159     140      195     4   120 5/21/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .994769 cc2=  .744769 lx=  5.04990 if= 102 il= 117 5/18/2020  n=  15 now=     217 end=        156       140       195 U=     9.85 T=   95.1 p1= -28.1 p2=   139.1 ed=   118 5/19/2020   x1= 102. x2= 117. y1=  -.70 y2= -2.22     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      156     140      195     4   118 5/19/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .994058 cc2=  .735859 lx=  5.03990 if= 103 il= 117 5/18/2020  n=  14 now=     217 end=        154       140       195 U=     9.00 T=   96.1 p1= -29.0 p2=   140.9 ed=   117 5/18/2020   x1= 103. x2= 117. y1=  -.77 y2= -2.32     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      154     140      195     4   117 5/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .992702 cc2=  .725440 lx=  5.03990 if= 104 il= 117 5/18/2020  n=  13 now=     217 end=        154       140       195 U=     9.18 T=   95.7 p1= -29.0 p2=   140.9 ed=   117 5/18/2020   x1= 104. x2= 117. y1=  -.90 y2= -2.32     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      154     140      195     4   117 5/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .983788 cc2=  .667560 lx=  5.18990 if= 108 il= 117 5/18/2020  n=   9 now=     217 end=        179       140       195 U=    20.41 T=   88.6 p1= -17.5 p2=   121.2 ed=   136 6/6/2020    x1= 108. x2= 117. y1=  -.95 y2= -1.39     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      179     140      195     4   136 6/6/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .941124 cc2=  .532876 lx=  5.90990 if= 112 il= 117 5/18/2020  n=   5 now=     217 end=        368       140       195 U=    84.75 T=  114.3 p1=  69.6 p2=    59.0 ed=   314 12/1/2020   x1= 112. x2= 117. y1=   .03 y2=  -.03     
GP: Deaths    US_Indiana_Lake 5/18/2020       117     217      368     140      195     4   314 12/1/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997434 cc2=  .860073 lx=  5.22990 if=  66 il= 118 5/19/2020  n=  52 now=     217 end=        186       144       196 U=    17.33 T=   94.7 p1= -14.3 p2=   116.7 ed=   135 6/5/2020    x1=  66. x2= 118. y1=  1.65 y2= -1.35     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      186     144      196     4   135 6/5/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997360 cc2=  .858685 lx=  5.23990 if=  67 il= 118 5/19/2020  n=  51 now=     217 end=        188       144       196 U=    17.20 T=   95.5 p1= -13.4 p2=   115.4 ed=   136 6/6/2020    x1=  67. x2= 118. y1=  1.66 y2= -1.31     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      188     144      196     4   136 6/6/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997522 cc2=  .857494 lx=  5.25990 if=  68 il= 118 5/19/2020  n=  50 now=     217 end=        192       144       196 U=    17.26 T=   96.6 p1= -11.5 p2=   113.0 ed=   137 6/7/2020    x1=  68. x2= 118. y1=  1.66 y2= -1.24     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      192     144      196     4   137 6/7/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998277 cc2=  .856856 lx=  5.29990 if=  69 il= 118 5/19/2020  n=  49 now=     217 end=        200       144       196 U=    20.30 T=   95.5 p1=  -7.8 p2=   108.5 ed=   143 6/13/2020   x1=  69. x2= 118. y1=  1.31 y2= -1.11     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      200     144      196     4   143 6/13/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998251 cc2=  .855394 lx=  5.28990 if=  70 il= 118 5/19/2020  n=  48 now=     217 end=        198       144       196 U=    20.07 T=   95.1 p1=  -8.8 p2=   109.6 ed=   142 6/12/2020   x1=  70. x2= 118. y1=  1.25 y2= -1.14     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      198     144      196     4   142 6/12/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998247 cc2=  .853909 lx=  5.27990 if=  71 il= 118 5/19/2020  n=  47 now=     217 end=        196       144       196 U=    19.42 T=   95.3 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  71. x2= 118. y1=  1.25 y2= -1.17 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998247 cc2=  .853909 lx=  5.27990 if=  71 il= 118 5/19/2020  n=  47 now=     217 end=        196       144       196 U=    19.42 T=   95.3 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  71. x2= 118. y1=  1.25 y2= -1.17 BEST
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      196     144      196     4   141 6/11/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .998148 cc2=  .852283 lx=  5.27990 if=  72 il= 118 5/19/2020  n=  46 now=     217 end=        196       144       196 U=    19.37 T=   95.3 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  72. x2= 118. y1=  1.20 y2= -1.17 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998148 cc2=  .852283 lx=  5.27690 if=  72 il= 118 5/19/2020  n=  46 now=     217 end=        196       144       196 U=    19.37 T=   95.3 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  72. x2= 118. y1=  1.20 y2= -1.17 BEST
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      196     144      196     4   141 6/11/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998037 cc2=  .850595 lx=  5.26990 if=  73 il= 118 5/19/2020  n=  45 now=     217 end=        194       144       196 U=    19.04 T=   95.1 p1= -10.6 p2=   111.9 ed=   140 6/10/2020   x1=  73. x2= 118. y1=  1.16 y2= -1.20     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      194     144      196     4   140 6/10/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997908 cc2=  .848837 lx=  5.26990 if=  74 il= 118 5/19/2020  n=  44 now=     217 end=        194       144       196 U=    18.61 T=   95.6 p1= -10.6 p2=   111.9 ed=   139 6/9/2020    x1=  74. x2= 118. y1=  1.16 y2= -1.20     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      194     144      196     4   139 6/9/2020  
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997804 cc2=  .847049 lx=  5.27990 if=  75 il= 118 5/19/2020  n=  43 now=     217 end=        196       144       196 U=    18.42 T=   96.4 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  75. x2= 118. y1=  1.16 y2= -1.17 BEST
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997804 cc2=  .847049 lx=  5.27790 if=  75 il= 118 5/19/2020  n=  43 now=     217 end=        196       144       196 U=    18.42 T=   96.4 p1=  -9.7 p2=   110.7 ed=   139 6/9/2020    x1=  75. x2= 118. y1=  1.16 y2= -1.17 BEST
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      196     144      196     4   139 6/9/2020  
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997968 cc2=  .845470 lx=  5.29990 if=  76 il= 118 5/19/2020  n=  42 now=     217 end=        200       144       196 U=    19.32 T=   96.6 p1=  -7.8 p2=   108.5 ed=   142 6/12/2020   x1=  76. x2= 118. y1=  1.07 y2= -1.11     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      200     144      196     4   142 6/12/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997982 cc2=  .843678 lx=  5.31990 if=  77 il= 118 5/19/2020  n=  41 now=     217 end=        204       144       196 U=    19.60 T=   97.4 p1=  -6.0 p2=   106.4 ed=   143 6/13/2020   x1=  77. x2= 118. y1=  1.04 y2= -1.05     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      204     144      196     4   143 6/13/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998270 cc2=  .842096 lx=  5.36990 if=  78 il= 118 5/19/2020  n=  40 now=     217 end=        214       144       196 U=    22.20 T=   97.7 p1=  -1.4 p2=   101.4 ed=   150 6/20/2020   x1=  78. x2= 118. y1=   .89 y2=  -.92     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      214     144      196     4   150 6/20/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998140 cc2=  .840026 lx=  5.35990 if=  79 il= 118 5/19/2020  n=  39 now=     217 end=        212       144       196 U=    22.40 T=   96.9 p1=  -2.3 p2=   102.4 ed=   149 6/19/2020   x1=  79. x2= 118. y1=   .80 y2=  -.94     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      212     144      196     4   149 6/19/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998099 cc2=  .837970 lx=  5.34990 if=  80 il= 118 5/19/2020  n=  38 now=     217 end=        210       144       196 U=    22.04 T=   96.7 p1=  -3.2 p2=   103.3 ed=   148 6/18/2020   x1=  80. x2= 118. y1=   .76 y2=  -.97     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      210     144      196     4   148 6/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .998055 cc2=  .835833 lx=  5.32990 if=  81 il= 118 5/19/2020  n=  37 now=     217 end=        206       144       196 U=    20.92 T=   96.6 p1=  -5.1 p2=   105.3 ed=   146 6/16/2020   x1=  81. x2= 118. y1=   .75 y2= -1.02     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      206     144      196     4   146 6/16/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997894 cc2=  .833495 lx=  5.32990 if=  82 il= 118 5/19/2020  n=  36 now=     217 end=        206       144       196 U=    20.57 T=   97.0 p1=  -5.1 p2=   105.3 ed=   145 6/15/2020   x1=  82. x2= 118. y1=   .73 y2= -1.02     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      206     144      196     4   145 6/15/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997755 cc2=  .831088 lx=  5.33990 if=  83 il= 118 5/19/2020  n=  35 now=     217 end=        208       144       196 U=    21.35 T=   96.8 p1=  -4.1 p2=   104.3 ed=   147 6/17/2020   x1=  83. x2= 118. y1=   .64 y2=  -.99     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      208     144      196     4   147 6/17/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997562 cc2=  .828531 lx=  5.33990 if=  84 il= 118 5/19/2020  n=  34 now=     217 end=        208       144       196 U=    21.18 T=   97.0 p1=  -4.1 p2=   104.3 ed=   146 6/16/2020   x1=  84. x2= 118. y1=   .61 y2=  -.99     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      208     144      196     4   146 6/16/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997342 cc2=  .825843 lx=  5.33990 if=  85 il= 118 5/19/2020  n=  33 now=     217 end=        208       144       196 U=    22.29 T=   95.8 p1=  -4.1 p2=   104.3 ed=   148 6/18/2020   x1=  85. x2= 118. y1=   .49 y2=  -.99     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      208     144      196     4   148 6/18/2020 
AAA2     1 US_Indiana_Lake Deaths    cc1=  .997530 cc2=  .823453 lx=  5.30990 if=  86 il= 118 5/19/2020  n=  32 now=     217 end=        202       144       196 U=    20.90 T=   95.5 p1=  -6.9 p2=   107.4 ed=   144 6/14/2020   x1=  86. x2= 118. y1=   .45 y2= -1.08     
GP: Deaths    US_Indiana_Lake 5/19/2020       118     217      202     144      196     4   144 6/14/2020 
AAA1     1 US_Indiana_Lake Deaths    cc1=  .997554 cc2=  .820777 lx=  5.27990 if=  87 il= 118 5/19/2020  n=  31 now=     217 end=        196       144       196 U=    19.51 T=   95.2 p1=  -9.7 p2=   110.7 ed=   141 6/11/2020   x1=  87. x2= 118. y1=   .42 y2= -1.17 BEST
