TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3985.00000        8.29029
TAB:  US_California_Alameda Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Alameda Confirmed cc1=  .984323 cc2=  .695648 lx= 10.29029 if=  43 il=  54 3/16/2020  n=  11 now=    3985 end=      29445        18         0 U=    33.36 T=  120.8 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  43. x2=  54. y1=  2.33 y2=  2.00     
GP: Confirmed US_California_Alameda 3/16/2020        54    3985    -          18        0     0   199 8/8/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .983129 cc2=  .681618 lx= 10.29029 if=  44 il=  54 3/16/2020  n=  10 now=    3985 end=      29445        18         0 U=    30.33 T=  114.7 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  44. x2=  54. y1=  2.33 y2=  2.00     
GP: Confirmed US_California_Alameda 3/16/2020        54    3985    -          18        0     0   186 7/26/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .977442 cc2=  .661214 lx= 10.29029 if=  45 il=  54 3/16/2020  n=   9 now=    3985 end=      29445        18         0 U=    34.62 T=  123.3 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  45. x2=  54. y1=  2.26 y2=  2.00     
GP: Confirmed US_California_Alameda 3/16/2020        54    3985    -          18        0     0   204 8/13/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .985526 cc2=  .652192 lx= 10.29029 if=  46 il=  54 3/16/2020  n=   8 now=    3985 end=      29445        18         0 U=    30.77 T=  115.6 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  46. x2=  54. y1=  2.26 y2=  2.00     
GP: Confirmed US_California_Alameda 3/16/2020        54    3985    -          18        0     0   188 7/28/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .985581 cc2=  .632027 lx= 10.29029 if=  47 il=  54 3/16/2020  n=   7 now=    3985 end=      29445        18         0 U=    26.92 T=  107.9 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  47. x2=  54. y1=  2.26 y2=  2.00     
GP: Confirmed US_California_Alameda 3/16/2020        54    3985    -          18        0     0   171 7/11/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .978856 cc2=  .600892 lx= 10.29029 if=  48 il=  54 3/16/2020  n=   6 now=    3985 end=      29445        18         0 U=    27.67 T=  109.4 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  48. x2=  54. y1=  2.22 y2=  2.00     
GP: Confirmed US_California_Alameda 3/16/2020        54    3985    -          18        0     0   174 7/14/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .965948 cc2=  .557700 lx= 10.29029 if=  49 il=  54 3/16/2020  n=   5 now=    3985 end=      29445        18         0 U=    31.32 T=  116.7 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  49. x2=  54. y1=  2.16 y2=  2.00     
GP: Confirmed US_California_Alameda 3/16/2020        54    3985    -          18        0     0   190 7/30/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .973747 cc2=  .715548 lx= 10.29029 if=  41 il=  55 3/17/2020  n=  14 now=    3985 end=      29445        27         0 U=    36.26 T=  125.5 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  41. x2=  55. y1=  2.33 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   211 8/20/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .980340 cc2=  .713079 lx= 10.29029 if=  42 il=  55 3/17/2020  n=  13 now=    3985 end=      29445        27         0 U=    33.67 T=  120.5 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  42. x2=  55. y1=  2.33 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   199 8/8/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .983970 cc2=  .706620 lx= 10.29029 if=  43 il=  55 3/17/2020  n=  12 now=    3985 end=      29445        27         0 U=    31.08 T=  115.5 p1= 638.9 p2=    13.5 ed=   188 7/28/2020   x1=  43. x2=  55. y1=  2.33 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   188 7/28/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .983574 cc2=  .694899 lx= 10.29029 if=  44 il=  55 3/17/2020  n=  11 now=    3985 end=      29445        27         0 U=    28.49 T=  110.4 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  44. x2=  55. y1=  2.33 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   177 7/17/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .978865 cc2=  .677354 lx= 10.29029 if=  45 il=  55 3/17/2020  n=  10 now=    3985 end=      29445        27         0 U=    31.61 T=  116.5 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  45. x2=  55. y1=  2.26 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   191 7/31/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .986250 cc2=  .670022 lx= 10.29029 if=  46 il=  55 3/17/2020  n=   9 now=    3985 end=      29445        27         0 U=    28.45 T=  110.3 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  46. x2=  55. y1=  2.26 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   177 7/17/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .987307 cc2=  .653974 lx= 10.29029 if=  47 il=  55 3/17/2020  n=   8 now=    3985 end=      29445        27         0 U=    25.29 T=  104.2 p1= 638.9 p2=    13.5 ed=   163 7/3/2020    x1=  47. x2=  55. y1=  2.26 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   163 7/3/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .981820 cc2=  .628266 lx= 10.29029 if=  48 il=  55 3/17/2020  n=   7 now=    3985 end=      29445        27         0 U=    25.62 T=  104.8 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  48. x2=  55. y1=  2.22 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   165 7/5/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .973424 cc2=  .595460 lx= 10.29029 if=  49 il=  55 3/17/2020  n=   6 now=    3985 end=      29445        27         0 U=    27.78 T=  109.0 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  49. x2=  55. y1=  2.16 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   174 7/14/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .982367 cc2=  .574118 lx= 10.29029 if=  50 il=  55 3/17/2020  n=   5 now=    3985 end=      29445        27         0 U=    23.15 T=  100.0 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  50. x2=  55. y1=  2.16 y2=  1.95     
GP: Confirmed US_California_Alameda 3/17/2020        55    3985    -          27        0     0   154 6/24/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .977609 cc2=  .727609 lx= 10.29029 if=  41 il=  56 3/18/2020  n=  15 now=    3985 end=      29445        30         0 U=    37.38 T=  128.1 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  41. x2=  56. y1=  2.33 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   216 8/25/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .983548 cc2=  .725349 lx= 10.29029 if=  42 il=  56 3/18/2020  n=  14 now=    3985 end=      29445        30         0 U=    34.89 T=  123.3 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  42. x2=  56. y1=  2.33 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   205 8/14/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .986934 cc2=  .719672 lx= 10.29029 if=  43 il=  56 3/18/2020  n=  13 now=    3985 end=      29445        30         0 U=    32.40 T=  118.5 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  43. x2=  56. y1=  2.33 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   194 8/3/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .987002 cc2=  .709652 lx= 10.29029 if=  44 il=  56 3/18/2020  n=  12 now=    3985 end=      29445        30         0 U=    29.91 T=  113.7 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  44. x2=  56. y1=  2.33 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   184 7/24/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .983693 cc2=  .695018 lx= 10.29029 if=  45 il=  56 3/18/2020  n=  11 now=    3985 end=      29445        30         0 U=    33.18 T=  120.0 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  45. x2=  56. y1=  2.26 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   198 8/7/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .989704 cc2=  .688192 lx= 10.29029 if=  46 il=  56 3/18/2020  n=  10 now=    3985 end=      29445        30         0 U=    30.16 T=  114.2 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  46. x2=  56. y1=  2.26 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   185 7/25/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .990652 cc2=  .674424 lx= 10.29029 if=  47 il=  56 3/18/2020  n=   9 now=    3985 end=      29445        30         0 U=    27.15 T=  108.4 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  47. x2=  56. y1=  2.26 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   172 7/12/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .987126 cc2=  .653793 lx= 10.29029 if=  48 il=  56 3/18/2020  n=   8 now=    3985 end=      29445        30         0 U=    27.74 T=  109.5 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  48. x2=  56. y1=  2.22 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   175 7/15/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .981917 cc2=  .628363 lx= 10.29029 if=  49 il=  56 3/18/2020  n=   7 now=    3985 end=      29445        30         0 U=    30.28 T=  114.4 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  49. x2=  56. y1=  2.16 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   185 7/25/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .986926 cc2=  .608962 lx= 10.29029 if=  50 il=  56 3/18/2020  n=   6 now=    3985 end=      29445        30         0 U=    25.95 T=  106.1 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  50. x2=  56. y1=  2.16 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   167 7/7/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .979227 cc2=  .570979 lx= 10.29029 if=  51 il=  56 3/18/2020  n=   5 now=    3985 end=      29445        30         0 U=    26.09 T=  106.4 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  51. x2=  56. y1=  2.12 y2=  1.93     
GP: Confirmed US_California_Alameda 3/18/2020        56    3985    -          30        0     0   167 7/7/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .980777 cc2=  .738241 lx= 10.29029 if=  41 il=  57 3/19/2020  n=  16 now=    3985 end=      29445        38        73 U=    36.68 T=  126.5 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  41. x2=  57. y1=  2.33 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   213 8/22/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .986113 cc2=  .736113 lx= 10.29029 if=  42 il=  57 3/19/2020  n=  15 now=    3985 end=      29445        38        73 U=    34.39 T=  122.2 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  42. x2=  57. y1=  2.33 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   203 8/12/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .989220 cc2=  .731021 lx= 10.29029 if=  43 il=  57 3/19/2020  n=  14 now=    3985 end=      29445        38        73 U=    32.10 T=  117.8 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  43. x2=  57. y1=  2.33 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   193 8/2/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .989544 cc2=  .722283 lx= 10.29029 if=  44 il=  57 3/19/2020  n=  13 now=    3985 end=      29445        38        73 U=    29.80 T=  113.5 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  44. x2=  57. y1=  2.33 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   183 7/23/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .987160 cc2=  .709810 lx= 10.29029 if=  45 il=  57 3/19/2020  n=  12 now=    3985 end=      29445        38        73 U=    32.75 T=  119.1 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  45. x2=  57. y1=  2.26 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   196 8/5/2020  
AAA2     1 US_California_Alameda Confirmed cc1=  .992085 cc2=  .703410 lx= 10.29029 if=  46 il=  57 3/19/2020  n=  11 now=    3985 end=      29445        38        73 U=    30.02 T=  113.9 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  46. x2=  57. y1=  2.26 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   184 7/24/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .992891 cc2=  .691380 lx= 10.29029 if=  47 il=  57 3/19/2020  n=  10 now=    3985 end=      29445        38        73 U=    27.29 T=  108.7 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  47. x2=  57. y1=  2.26 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   173 7/13/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .990524 cc2=  .674296 lx= 10.29029 if=  48 il=  57 3/19/2020  n=   9 now=    3985 end=      29445        38        73 U=    27.84 T=  109.8 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  48. x2=  57. y1=  2.22 y2=  1.90     
GP: Confirmed US_California_Alameda 3/19/2020        57    3985    -          38       73     1   175 7/15/2020 
AAA2     1 US_California_Alameda Confirmed cc1=  .987108 cc2=  .653775 lx= 10.29029 if=  49 il=  57 3/19/2020  n=   8 now=    3985 end=      29445        38        73 U=    30.06 T=  114.0 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  49. x2=  57. y1=  2.16 y2=  1.90     
