TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7672.00000        8.94533
TAB:  US_Pennsylvania_Montgomery Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .993690 cc2=  .705015 lx=  7.42333 if=  46 il=  57 3/19/2020  n=  11 now=    7672 end=       1677        55      1558 U=    19.33 T=   80.8 p1= -78.1 p2=   457.5 ed=   126 5/27/2020   x1=  46. x2=  57. y1=  1.80 y2=  1.23 BEST
GP: Confirmed US_Pennsylvania_Montgomery 3/19/2020        57    7672     1677      55     1558     1   126 5/27/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .991798 cc2=  .690287 lx=  7.53533 if=  47 il=  57 3/19/2020  n=  10 now=    7672 end=       1873        55      1558 U=    19.28 T=   81.3 p1= -75.6 p2=   409.6 ed=   126 5/27/2020   x1=  47. x2=  57. y1=  1.78 y2=  1.26     
GP: Confirmed US_Pennsylvania_Montgomery 3/19/2020        57    7672     1873      55     1558     1   126 5/27/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .990529 cc2=  .674302 lx= 10.94533 if=  48 il=  57 3/19/2020  n=   9 now=    7672 end=      56688        55      1558 U=    36.71 T=  128.1 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  48. x2=  57. y1=  2.18 y2=  1.94     
GP: Confirmed US_Pennsylvania_Montgomery 3/19/2020        57    7672    -          55     1558     1   214 8/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .987235 cc2=  .653901 lx=  9.83533 if=  49 il=  57 3/19/2020  n=   8 now=    7672 end=      18682        55      1558 U=    29.58 T=  109.1 p1= 143.5 p2=    41.1 ed=   178 7/18/2020   x1=  49. x2=  57. y1=  2.03 y2=  1.76     
GP: Confirmed US_Pennsylvania_Montgomery 3/19/2020        57    7672    18682      55     1558     1   178 7/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .983523 cc2=  .629970 lx= 10.94533 if=  50 il=  57 3/19/2020  n=   7 now=    7672 end=      56688        55      1558 U=    37.06 T=  128.8 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  50. x2=  57. y1=  2.13 y2=  1.94     
GP: Confirmed US_Pennsylvania_Montgomery 3/19/2020        57    7672    -          55     1558     1   216 8/25/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .975609 cc2=  .597645 lx= 10.94533 if=  51 il=  57 3/19/2020  n=   6 now=    7672 end=      56688        55      1558 U=    40.19 T=  134.9 p1= 638.9 p2=    13.5 ed=   229 9/7/2020    x1=  51. x2=  57. y1=  2.09 y2=  1.94     
GP: Confirmed US_Pennsylvania_Montgomery 3/19/2020        57    7672    -          55     1558     1   229 9/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .981406 cc2=  .573157 lx= 10.94533 if=  52 il=  57 3/19/2020  n=   5 now=    7672 end=      56688        55      1558 U=    36.74 T=  128.2 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  52. x2=  57. y1=  2.07 y2=  1.94     
GP: Confirmed US_Pennsylvania_Montgomery 3/19/2020        57    7672    -          55     1558     1   214 8/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994654 cc2=  .717304 lx=  8.73533 if=  46 il=  58 3/20/2020  n=  12 now=    7672 end=       6218        68       992 U=    24.64 T=   95.1 p1= -19.0 p2=   123.4 ed=   153 6/23/2020   x1=  46. x2=  58. y1=  1.99 y2=  1.51     
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672     6218      68      992     1   153 6/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .993238 cc2=  .704563 lx=  9.15533 if=  47 il=  58 3/20/2020  n=  11 now=    7672 end=       9464        68       992 U=    25.91 T=   99.4 p1=  23.4 p2=    81.1 ed=   160 6/30/2020   x1=  47. x2=  58. y1=  2.02 y2=  1.60     
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672     9464      68      992     1   160 6/30/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .992471 cc2=  .690959 lx= 10.94533 if=  48 il=  58 3/20/2020  n=  10 now=    7672 end=      56688        68       992 U=    36.20 T=  127.0 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  48. x2=  58. y1=  2.18 y2=  1.91     
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672    -          68      992     1   212 8/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .990290 cc2=  .674062 lx= 10.94533 if=  49 il=  58 3/20/2020  n=   9 now=    7672 end=      56688        68       992 U=    34.24 T=  123.3 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  49. x2=  58. y1=  2.17 y2=  1.91     
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672    -          68      992     1   204 8/13/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .987381 cc2=  .654048 lx= 10.94533 if=  50 il=  58 3/20/2020  n=   8 now=    7672 end=      56688        68       992 U=    36.37 T=  127.3 p1= 638.9 p2=    13.5 ed=   213 8/22/2020   x1=  50. x2=  58. y1=  2.13 y2=  1.91     
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672    -          68      992     1   213 8/22/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .982662 cc2=  .629108 lx= 10.94533 if=  51 il=  58 3/20/2020  n=   7 now=    7672 end=      56688        68       992 U=    38.82 T=  132.0 p1= 638.9 p2=    13.5 ed=   223 9/1/2020    x1=  51. x2=  58. y1=  2.09 y2=  1.91     
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672    -          68      992     1   223 9/1/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .988153 cc2=  .610189 lx= 10.94533 if=  52 il=  58 3/20/2020  n=   6 now=    7672 end=      56688        68       992 U=    35.89 T=  126.4 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  52. x2=  58. y1=  2.07 y2=  1.91     
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672    -          68      992     1   211 8/20/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .993437 cc2=  .585189 lx=  6.94533 if=  53 il=  58 3/20/2020  n=   5 now=    7672 end=       1038        68       992 U=    13.48 T=   71.5 p1= -86.5 p2=   739.1 ed=   103 5/4/2020    x1=  53. x2=  58. y1=  1.37 y2=  1.00 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .993437 cc2=  .585189 lx=  6.94333 if=  53 il=  58 3/20/2020  n=   5 now=    7672 end=       1038        68       992 U=    13.48 T=   71.5 p1= -86.5 p2=   739.1 ed=   103 5/4/2020    x1=  53. x2=  58. y1=  1.37 y2=  1.00 BEST
GP: Confirmed US_Pennsylvania_Montgomery 3/20/2020        58    7672     1038      68      992     1   103 5/4/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995723 cc2=  .728462 lx=  8.63533 if=  46 il=  59 3/21/2020  n=  13 now=    7672 end=       5627        77       425 U=    24.80 T=   95.1 p1= -26.7 p2=   136.3 ed=   153 6/23/2020   x1=  46. x2=  59. y1=  1.98 y2=  1.46     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672     5627      77      425     1   153 6/23/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994684 cc2=  .717334 lx=  8.96533 if=  47 il=  59 3/21/2020  n=  12 now=    7672 end=       7826        77       425 U=    25.82 T=   98.5 p1=   2.0 p2=    98.0 ed=   159 6/29/2020   x1=  47. x2=  59. y1=  2.00 y2=  1.53     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672     7826      77      425     1   159 6/29/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994200 cc2=  .705525 lx= 10.94533 if=  48 il=  59 3/21/2020  n=  11 now=    7672 end=      56688        77       425 U=    37.30 T=  129.4 p1= 638.9 p2=    13.5 ed=   217 8/26/2020   x1=  48. x2=  59. y1=  2.18 y2=  1.89     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672    -          77      425     1   217 8/26/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .992680 cc2=  .691169 lx= 10.94533 if=  49 il=  59 3/21/2020  n=  10 now=    7672 end=      56688        77       425 U=    35.52 T=  126.0 p1= 638.9 p2=    13.5 ed=   209 8/18/2020   x1=  49. x2=  59. y1=  2.17 y2=  1.89     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672    -          77      425     1   209 8/18/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .990832 cc2=  .674605 lx= 10.94533 if=  50 il=  59 3/21/2020  n=   9 now=    7672 end=      56688        77       425 U=    37.72 T=  130.2 p1= 638.9 p2=    13.5 ed=   219 8/28/2020   x1=  50. x2=  59. y1=  2.13 y2=  1.89     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672    -          77      425     1   219 8/28/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .987838 cc2=  .654505 lx= 10.94533 if=  51 il=  59 3/21/2020  n=   8 now=    7672 end=      56688        77       425 U=    40.20 T=  134.9 p1= 638.9 p2=    13.5 ed=   229 9/7/2020    x1=  51. x2=  59. y1=  2.09 y2=  1.89     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672    -          77      425     1   229 9/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .991520 cc2=  .637967 lx=  9.54533 if=  52 il=  59 3/21/2020  n=   7 now=    7672 end=      13979        77       425 U=    30.38 T=  109.1 p1=  82.2 p2=    54.9 ed=   180 7/20/2020   x1=  52. x2=  59. y1=  1.88 y2=  1.65     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672    13979      77      425     1   180 7/20/2020 
AAA1     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995361 cc2=  .617396 lx=  5.94533 if=  53 il=  59 3/21/2020  n=   6 now=    7672 end=        381        77       425 U=     9.82 T=   63.6 p1= -95.0 p2=  2013.6 ed=    86 4/17/2020   x1=  53. x2=  59. y1=  1.08 y2=   .47 BEST
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995361 cc2=  .617396 lx=  5.94033 if=  53 il=  59 3/21/2020  n=   6 now=    7672 end=        381        77       425 U=     9.82 T=   63.6 p1= -95.0 p2=  2013.6 ed=    86 4/17/2020   x1=  53. x2=  59. y1=  1.08 y2=   .47 BEST
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672      381      77      425     1    86 4/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994083 cc2=  .585835 lx= 10.94533 if=  54 il=  59 3/21/2020  n=   5 now=    7672 end=      56688        77       425 U=    37.46 T=  129.7 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  54. x2=  59. y1=  2.02 y2=  1.89     
GP: Confirmed US_Pennsylvania_Montgomery 3/21/2020        59    7672    -          77      425     1   218 8/27/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995522 cc2=  .737323 lx= 10.94533 if=  46 il=  60 3/22/2020  n=  14 now=    7672 end=      56688       110         0 U=    32.88 T=  120.2 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  46. x2=  60. y1=  2.26 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   197 8/6/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994539 cc2=  .727278 lx= 10.94533 if=  47 il=  60 3/22/2020  n=  13 now=    7672 end=      56688       110         0 U=    32.33 T=  119.2 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  47. x2=  60. y1=  2.23 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   195 8/4/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .993667 cc2=  .716317 lx= 10.94533 if=  48 il=  60 3/22/2020  n=  12 now=    7672 end=      56688       110         0 U=    34.24 T=  122.7 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  48. x2=  60. y1=  2.18 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   203 8/12/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .992414 cc2=  .703739 lx= 10.94533 if=  49 il=  60 3/22/2020  n=  11 now=    7672 end=      56688       110         0 U=    32.63 T=  119.8 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  49. x2=  60. y1=  2.17 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   196 8/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .990203 cc2=  .688691 lx= 10.94533 if=  50 il=  60 3/22/2020  n=  10 now=    7672 end=      56688       110         0 U=    34.00 T=  122.3 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  50. x2=  60. y1=  2.13 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   202 8/11/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .987959 cc2=  .671731 lx= 10.94533 if=  51 il=  60 3/22/2020  n=   9 now=    7672 end=      56688       110         0 U=    35.36 T=  124.8 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  51. x2=  60. y1=  2.09 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   208 8/17/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .991613 cc2=  .658280 lx= 10.94533 if=  52 il=  60 3/22/2020  n=   8 now=    7672 end=      56688       110         0 U=    33.14 T=  120.7 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  52. x2=  60. y1=  2.07 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   198 8/7/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .993810 cc2=  .640256 lx= 10.94533 if=  53 il=  60 3/22/2020  n=   7 now=    7672 end=      56688       110         0 U=    29.00 T=  113.1 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  53. x2=  60. y1=  2.07 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   181 7/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .991567 cc2=  .613602 lx= 10.94533 if=  54 il=  60 3/22/2020  n=   6 now=    7672 end=      56688       110         0 U=    31.74 T=  118.1 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  54. x2=  60. y1=  2.02 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   193 8/2/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .992727 cc2=  .584478 lx= 10.94533 if=  55 il=  60 3/22/2020  n=   5 now=    7672 end=      56688       110         0 U=    29.02 T=  113.2 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  55. x2=  60. y1=  2.00 y2=  1.83     
GP: Confirmed US_Pennsylvania_Montgomery 3/22/2020        60    7672    -         110        0     0   181 7/21/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995682 cc2=  .745682 lx= 10.94533 if=  46 il=  61 3/23/2020  n=  15 now=    7672 end=      56688       136         0 U=    32.59 T=  119.6 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  46. x2=  61. y1=  2.26 y2=  1.80     
GP: Confirmed US_Pennsylvania_Montgomery 3/23/2020        61    7672    -         136        0     0   196 8/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .994759 cc2=  .736560 lx= 10.94533 if=  47 il=  61 3/23/2020  n=  14 now=    7672 end=      56688       136         0 U=    32.06 T=  118.6 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  47. x2=  61. y1=  2.23 y2=  1.80     
GP: Confirmed US_Pennsylvania_Montgomery 3/23/2020        61    7672    -         136        0     0   194 8/3/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .993741 cc2=  .726480 lx= 10.94533 if=  48 il=  61 3/23/2020  n=  13 now=    7672 end=      56688       136         0 U=    33.76 T=  121.7 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  48. x2=  61. y1=  2.18 y2=  1.80     
GP: Confirmed US_Pennsylvania_Montgomery 3/23/2020        61    7672    -         136        0     0   201 8/10/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .992824 cc2=  .715474 lx= 10.94533 if=  49 il=  61 3/23/2020  n=  12 now=    7672 end=      56688       136         0 U=    32.29 T=  119.0 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  49. x2=  61. y1=  2.17 y2=  1.80     
GP: Confirmed US_Pennsylvania_Montgomery 3/23/2020        61    7672    -         136        0     0   195 8/4/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .990858 cc2=  .702183 lx= 10.94533 if=  50 il=  61 3/23/2020  n=  11 now=    7672 end=      56688       136         0 U=    33.46 T=  121.1 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  50. x2=  61. y1=  2.13 y2=  1.80     
GP: Confirmed US_Pennsylvania_Montgomery 3/23/2020        61    7672    -         136        0     0   200 8/9/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .989415 cc2=  .687903 lx= 10.94533 if=  51 il=  61 3/23/2020  n=  10 now=    7672 end=      56688       136         0 U=    34.59 T=  123.2 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  51. x2=  61. y1=  2.09 y2=  1.80     
GP: Confirmed US_Pennsylvania_Montgomery 3/23/2020        61    7672    -         136        0     0   204 8/13/2020 
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .992876 cc2=  .676648 lx= 10.94533 if=  52 il=  61 3/23/2020  n=   9 now=    7672 end=      56688       136         0 U=    32.62 T=  119.6 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  52. x2=  61. y1=  2.07 y2=  1.80     
GP: Confirmed US_Pennsylvania_Montgomery 3/23/2020        61    7672    -         136        0     0   196 8/5/2020  
AAA2     1 US_Pennsylvania_Montgomery Confirmed cc1=  .995067 cc2=  .661733 lx= 10.94533 if=  53 il=  61 3/23/2020  n=   8 now=    7672 end=      56688       136         0 U=    28.99 T=  113.1 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  53. x2=  61. y1=  2.07 y2=  1.80     
