TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        8437.00000        9.04038
TAB:  Morocco Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Morocco Confirmed cc1=  .975168 cc2=  .641834 lx= 11.04038 if=  46 il=  54 3/16/2020  n=   8 now=    8437 end=      62341        29         0 U=    26.76 T=  108.5 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  46. x2=  54. y1=  2.34 y2=  2.04     
GP: Confirmed Morocco 3/16/2020        54    8437    -          29        0     0   171 7/11/2020 
AAA2     1 Morocco Confirmed cc1=  .979798 cc2=  .626245 lx= 11.04038 if=  47 il=  54 3/16/2020  n=   7 now=    8437 end=      62341        29         0 U=    23.41 T=  101.7 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  47. x2=  54. y1=  2.34 y2=  2.04     
GP: Confirmed Morocco 3/16/2020        54    8437    -          29        0     0   156 6/26/2020 
AAA2     1 Morocco Confirmed cc1=  .972526 cc2=  .594562 lx= 11.04038 if=  48 il=  54 3/16/2020  n=   6 now=    8437 end=      62341        29         0 U=    23.16 T=  101.2 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  48. x2=  54. y1=  2.30 y2=  2.04     
GP: Confirmed Morocco 3/16/2020        54    8437    -          29        0     0   155 6/25/2020 
AAA2     1 Morocco Confirmed cc1=  .961014 cc2=  .552766 lx= 11.04038 if=  49 il=  54 3/16/2020  n=   5 now=    8437 end=      62341        29         0 U=    24.24 T=  103.4 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  49. x2=  54. y1=  2.24 y2=  2.04     
GP: Confirmed Morocco 3/16/2020        54    8437    -          29        0     0   160 6/30/2020 
AAA2     1 Morocco Confirmed cc1=  .947264 cc2=  .697264 lx= 11.04038 if=  40 il=  55 3/17/2020  n=  15 now=    8437 end=      62341        38       155 U=    37.53 T=  130.1 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  40. x2=  55. y1=  2.40 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   218 8/27/2020 
AAA2     1 Morocco Confirmed cc1=  .950615 cc2=  .692417 lx= 11.04038 if=  41 il=  55 3/17/2020  n=  14 now=    8437 end=      62341        38       155 U=    35.03 T=  125.1 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  41. x2=  55. y1=  2.40 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   207 8/16/2020 
AAA2     1 Morocco Confirmed cc1=  .950435 cc2=  .683174 lx= 11.04038 if=  42 il=  55 3/17/2020  n=  13 now=    8437 end=      62341        38       155 U=    32.52 T=  120.1 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  42. x2=  55. y1=  2.40 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   196 8/5/2020  
AAA2     1 Morocco Confirmed cc1=  .945164 cc2=  .667814 lx= 11.04038 if=  43 il=  55 3/17/2020  n=  12 now=    8437 end=      62341        38       155 U=    35.84 T=  126.7 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  43. x2=  55. y1=  2.34 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   211 8/20/2020 
AAA2     1 Morocco Confirmed cc1=  .959834 cc2=  .671158 lx= 11.04038 if=  44 il=  55 3/17/2020  n=  11 now=    8437 end=      62341        38       155 U=    32.85 T=  120.8 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  44. x2=  55. y1=  2.34 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   198 8/7/2020  
AAA2     1 Morocco Confirmed cc1=  .972445 cc2=  .670934 lx= 11.04038 if=  45 il=  55 3/17/2020  n=  10 now=    8437 end=      62341        38       155 U=    29.86 T=  114.8 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  45. x2=  55. y1=  2.34 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   185 7/25/2020 
AAA2     1 Morocco Confirmed cc1=  .981347 cc2=  .665119 lx= 11.04038 if=  46 il=  55 3/17/2020  n=   9 now=    8437 end=      62341        38       155 U=    26.88 T=  108.8 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  46. x2=  55. y1=  2.34 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   172 7/12/2020 
AAA2     1 Morocco Confirmed cc1=  .984054 cc2=  .650721 lx= 11.04038 if=  47 il=  55 3/17/2020  n=   8 now=    8437 end=      62341        38       155 U=    23.89 T=  102.8 p1= 638.9 p2=    13.5 ed=   159 6/29/2020   x1=  47. x2=  55. y1=  2.34 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   159 6/29/2020 
AAA2     1 Morocco Confirmed cc1=  .978298 cc2=  .624745 lx= 11.04038 if=  48 il=  55 3/17/2020  n=   7 now=    8437 end=      62341        38       155 U=    23.74 T=  102.5 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  48. x2=  55. y1=  2.30 y2=  2.00     
GP: Confirmed Morocco 3/17/2020        55    8437    -          38      155     2   158 6/28/2020 
AAA1     1 Morocco Confirmed cc1=  .971977 cc2=  .594012 lx=  5.04038 if=  49 il=  55 3/17/2020  n=   6 now=    8437 end=        154        38       155 U=     6.71 T=   57.3 p1= -98.2 p2=  5478.6 ed=    73 4/4/2020    x1=  49. x2=  55. y1=  1.23 y2=   .34 BEST
AAA2     1 Morocco Confirmed cc1=  .972096 cc2=  .594012 lx=  4.94038 if=  49 il=  55 3/17/2020  n=   6 now=    8437 end=        154        38       155 U=     6.71 T=   57.3 p1= -98.2 p2=  5478.6 ed=    73 4/4/2020    x1=  49. x2=  55. y1=  1.23 y2=   .34 BEST
GP: Confirmed Morocco 3/17/2020        55    8437      154      38      155     2    73 4/4/2020  
AAA1     1 Morocco Confirmed cc1=  .972112 cc2=  .563864 lx=  5.04038 if=  50 il=  55 3/17/2020  n=   5 now=    8437 end=        154        38       155 U=     5.95 T=   57.0 p1= -98.2 p2=  5478.6 ed=    71 4/2/2020    x1=  50. x2=  55. y1=  1.18 y2=   .34 BEST
AAA2     1 Morocco Confirmed cc1=  .972712 cc2=  .563864 lx=  4.94038 if=  50 il=  55 3/17/2020  n=   5 now=    8437 end=        154        38       155 U=     5.95 T=   57.0 p1= -98.2 p2=  5478.6 ed=    71 4/2/2020    x1=  50. x2=  55. y1=  1.18 y2=   .34 BEST
GP: Confirmed Morocco 3/17/2020        55    8437      154      38      155     2    71 4/2/2020  
AAA2     1 Morocco Confirmed cc1=  .955466 cc2=  .712930 lx= 11.04038 if=  40 il=  56 3/18/2020  n=  16 now=    8437 end=      62341        49       155 U=    36.81 T=  128.4 p1= 638.9 p2=    13.5 ed=   215 8/24/2020   x1=  40. x2=  56. y1=  2.40 y2=  1.97     
GP: Confirmed Morocco 3/18/2020        56    8437    -          49      155     4   215 8/24/2020 
AAA2     1 Morocco Confirmed cc1=  .959048 cc2=  .709048 lx= 11.04038 if=  41 il=  56 3/18/2020  n=  15 now=    8437 end=      62341        49       155 U=    34.51 T=  123.9 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  41. x2=  56. y1=  2.40 y2=  1.97     
GP: Confirmed Morocco 3/18/2020        56    8437    -          49      155     4   205 8/14/2020 
AAA2     1 Morocco Confirmed cc1=  .959714 cc2=  .701515 lx= 11.04038 if=  42 il=  56 3/18/2020  n=  14 now=    8437 end=      62341        49       155 U=    32.21 T=  119.4 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  42. x2=  56. y1=  2.40 y2=  1.97     
GP: Confirmed Morocco 3/18/2020        56    8437    -          49      155     4   195 8/4/2020  
AAA2     1 Morocco Confirmed cc1=  .956333 cc2=  .689072 lx= 11.04038 if=  43 il=  56 3/18/2020  n=  13 now=    8437 end=      62341        49       155 U=    35.15 T=  125.1 p1= 638.9 p2=    13.5 ed=   208 8/17/2020   x1=  43. x2=  56. y1=  2.34 y2=  1.97     
GP: Confirmed Morocco 3/18/2020        56    8437    -          49      155     4   208 8/17/2020 
AAA2     1 Morocco Confirmed cc1=  .968576 cc2=  .691226 lx= 11.04038 if=  44 il=  56 3/18/2020  n=  12 now=    8437 end=      62341        49       155 U=    32.45 T=  119.8 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  44. x2=  56. y1=  2.34 y2=  1.97     
GP: Confirmed Morocco 3/18/2020        56    8437    -          49      155     4   196 8/5/2020  
AAA2     1 Morocco Confirmed cc1=  .978703 cc2=  .690028 lx= 11.04038 if=  45 il=  56 3/18/2020  n=  11 now=    8437 end=      62341        49       155 U=    29.75 T=  114.5 p1= 638.9 p2=    13.5 ed=   184 7/24/2020   x1=  45. x2=  56. y1=  2.34 y2=  1.97     
GP: Confirmed Morocco 3/18/2020        56    8437    -          49      155     4   184 7/24/2020 
AAA2     1 Morocco Confirmed cc1=  .985379 cc2=  .683867 lx= 11.04038 if=  46 il=  56 3/18/2020  n=  10 now=    8437 end=      62341        49       155 U=    27.04 T=  109.2 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  46. x2=  56. y1=  2.34 y2=  1.97     
GP: Confirmed Morocco 3/18/2020        56    8437    -          49      155     4   173 7/13/2020 
AAA2     1 Morocco Confirmed cc1=  .986947 cc2=  .670719 lx=  8.56038 if=  47 il=  56 3/18/2020  n=   9 now=    8437 end=       5220        49       155 U=    17.25 T=   82.6 p1= -38.1 p2=   161.6 ed=   123 5/24/2020   x1=  47. x2=  56. y1=  2.06 y2=  1.54     
GP: Confirmed Morocco 3/18/2020        56    8437     5220      49      155     4   123 5/24/2020 
AAA1     1 Morocco Confirmed cc1=  .983805 cc2=  .650471 lx=  5.73038 if=  48 il=  56 3/18/2020  n=   8 now=    8437 end=        308        49       155 U=     8.66 T=   61.3 p1= -96.3 p2=  2739.3 ed=    81 4/12/2020   x1=  48. x2=  56. y1=  1.53 y2=   .61 BEST
AAA2     1 Morocco Confirmed cc1=  .983805 cc2=  .650471 lx=  5.72638 if=  48 il=  56 3/18/2020  n=   8 now=    8437 end=        308        49       155 U=     8.66 T=   61.3 p1= -96.3 p2=  2739.3 ed=    81 4/12/2020   x1=  48. x2=  56. y1=  1.53 y2=   .61 BEST
GP: Confirmed Morocco 3/18/2020        56    8437      308      49      155     4    81 4/12/2020 
AAA1     1 Morocco Confirmed cc1=  .981335 cc2=  .627782 lx=  5.04038 if=  49 il=  56 3/18/2020  n=   7 now=    8437 end=        154        49       155 U=     6.40 T=   56.9 p1= -98.2 p2=  5478.6 ed=    71 4/2/2020    x1=  49. x2=  56. y1=  1.23 y2=   .14 BEST
AAA2     1 Morocco Confirmed cc1=  .981473 cc2=  .627782 lx=  4.94038 if=  49 il=  56 3/18/2020  n=   7 now=    8437 end=        154        49       155 U=     6.40 T=   56.9 p1= -98.2 p2=  5478.6 ed=    71 4/2/2020    x1=  49. x2=  56. y1=  1.23 y2=   .14 BEST
GP: Confirmed Morocco 3/18/2020        56    8437      154      49      155     4    71 4/2/2020  
AAA1     1 Morocco Confirmed cc1=  .981746 cc2=  .603782 lx=  5.04038 if=  50 il=  56 3/18/2020  n=   6 now=    8437 end=        154        49       155 U=     5.77 T=   56.8 p1= -98.2 p2=  5478.6 ed=    70 4/1/2020    x1=  50. x2=  56. y1=  1.18 y2=   .14 BEST
AAA2     1 Morocco Confirmed cc1=  .982417 cc2=  .603782 lx=  4.94038 if=  50 il=  56 3/18/2020  n=   6 now=    8437 end=        154        49       155 U=     5.77 T=   56.8 p1= -98.2 p2=  5478.6 ed=    70 4/1/2020    x1=  50. x2=  56. y1=  1.18 y2=   .14 BEST
GP: Confirmed Morocco 3/18/2020        56    8437      154      49      155     4    70 4/1/2020  
AAA1     1 Morocco Confirmed cc1=  .972625 cc2=  .564376 lx=  5.04038 if=  51 il=  56 3/18/2020  n=   5 now=    8437 end=        154        49       155 U=     5.04 T=   56.7 p1= -98.2 p2=  5478.6 ed=    68 3/30/2020   x1=  51. x2=  56. y1=  1.13 y2=   .14 BEST
AAA2     1 Morocco Confirmed cc1=  .973966 cc2=  .564376 lx=  4.94038 if=  51 il=  56 3/18/2020  n=   5 now=    8437 end=        154        49       155 U=     5.04 T=   56.7 p1= -98.2 p2=  5478.6 ed=    68 3/30/2020   x1=  51. x2=  56. y1=  1.13 y2=   .14 BEST
GP: Confirmed Morocco 3/18/2020        56    8437      154      49      155     4    68 3/30/2020 
AAA2     1 Morocco Confirmed cc1=  .962077 cc2=  .726375 lx= 11.04038 if=  40 il=  57 3/19/2020  n=  17 now=    8437 end=      62341        63       155 U=    36.14 T=  126.8 p1= 638.9 p2=    13.5 ed=   212 8/21/2020   x1=  40. x2=  57. y1=  2.40 y2=  1.93     
GP: Confirmed Morocco 3/19/2020        57    8437    -          63      155     3   212 8/21/2020 
AAA2     1 Morocco Confirmed cc1=  .965677 cc2=  .723142 lx= 11.04038 if=  41 il=  57 3/19/2020  n=  16 now=    8437 end=      62341        63       155 U=    34.01 T=  122.7 p1= 638.9 p2=    13.5 ed=   202 8/11/2020   x1=  41. x2=  57. y1=  2.40 y2=  1.93     
GP: Confirmed Morocco 3/19/2020        57    8437    -          63      155     3   202 8/11/2020 
AAA2     1 Morocco Confirmed cc1=  .966813 cc2=  .716813 lx= 11.04038 if=  42 il=  57 3/19/2020  n=  15 now=    8437 end=      62341        63       155 U=    31.89 T=  118.6 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  42. x2=  57. y1=  2.40 y2=  1.93     
GP: Confirmed Morocco 3/19/2020        57    8437    -          63      155     3   193 8/2/2020  
AAA2     1 Morocco Confirmed cc1=  .964645 cc2=  .706446 lx= 11.04038 if=  43 il=  57 3/19/2020  n=  14 now=    8437 end=      62341        63       155 U=    34.52 T=  123.7 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  43. x2=  57. y1=  2.34 y2=  1.93     
GP: Confirmed Morocco 3/19/2020        57    8437    -          63      155     3   205 8/14/2020 
AAA2     1 Morocco Confirmed cc1=  .974932 cc2=  .707671 lx= 11.04038 if=  44 il=  57 3/19/2020  n=  13 now=    8437 end=      62341        63       155 U=    32.05 T=  118.9 p1= 638.9 p2=    13.5 ed=   194 8/3/2020    x1=  44. x2=  57. y1=  2.34 y2=  1.93     
GP: Confirmed Morocco 3/19/2020        57    8437    -          63      155     3   194 8/3/2020  
AAA2     1 Morocco Confirmed cc1=  .983142 cc2=  .705792 lx= 11.04038 if=  45 il=  57 3/19/2020  n=  12 now=    8437 end=      62341        63       155 U=    29.59 T=  114.1 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  45. x2=  57. y1=  2.34 y2=  1.93     
GP: Confirmed Morocco 3/19/2020        57    8437    -          63      155     3   183 7/23/2020 
AAA2     1 Morocco Confirmed cc1=  .988212 cc2=  .699537 lx= 11.04038 if=  46 il=  57 3/19/2020  n=  11 now=    8437 end=      62341        63       155 U=    27.12 T=  109.4 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  46. x2=  57. y1=  2.34 y2=  1.93     
GP: Confirmed Morocco 3/19/2020        57    8437    -          63      155     3   173 7/13/2020 
AAA2     1 Morocco Confirmed cc1=  .989954 cc2=  .688442 lx=  6.80038 if=  47 il=  57 3/19/2020  n=  10 now=    8437 end=        898        63       155 U=    12.02 T=   68.7 p1= -89.4 p2=   939.5 ed=    97 4/28/2020   x1=  47. x2=  57. y1=  1.81 y2=   .98     
GP: Confirmed Morocco 3/19/2020        57    8437      898      63      155     3    97 4/28/2020 
AAA2     1 Morocco Confirmed cc1=  .988245 cc2=  .672017 lx=  5.80038 if=  48 il=  57 3/19/2020  n=   9 now=    8437 end=        330        63       155 U=     8.63 T=   61.4 p1= -96.1 p2=  2556.7 ed=    81 4/12/2020   x1=  48. x2=  57. y1=  1.55 y2=   .51     
GP: Confirmed Morocco 3/19/2020        57    8437      330      63      155     3    81 4/12/2020 
AAA1     1 Morocco Confirmed cc1=  .986524 cc2=  .653190 lx=  5.25038 if=  49 il=  57 3/19/2020  n=   8 now=    8437 end=        190        63       155 U=     6.72 T=   57.7 p1= -97.7 p2=  4440.5 ed=    73 4/4/2020    x1=  49. x2=  57. y1=  1.29 y2=   .10 BEST
AAA2     1 Morocco Confirmed cc1=  .986524 cc2=  .653190 lx=  5.25438 if=  49 il=  57 3/19/2020  n=   8 now=    8437 end=        190        63       155 U=     6.72 T=   57.7 p1= -97.7 p2=  4440.5 ed=    73 4/4/2020    x1=  49. x2=  57. y1=  1.29 y2=   .10 BEST
GP: Confirmed Morocco 3/19/2020        57    8437      190      63      155     3    73 4/4/2020  
AAA1     1 Morocco Confirmed cc1=  .987672 cc2=  .634119 lx=  5.04038 if=  50 il=  57 3/19/2020  n=   7 now=    8437 end=        154        63       155 U=     5.44 T=   56.4 p1= -98.2 p2=  5478.6 ed=    69 3/31/2020   x1=  50. x2=  57. y1=  1.18 y2=  -.11 BEST
AAA2     1 Morocco Confirmed cc1=  .987823 cc2=  .634119 lx=  4.94038 if=  50 il=  57 3/19/2020  n=   7 now=    8437 end=        154        63       155 U=     5.44 T=   56.4 p1= -98.2 p2=  5478.6 ed=    69 3/31/2020   x1=  50. x2=  57. y1=  1.18 y2=  -.11 BEST
