TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11255.00000        9.32857
TAB:  US_Michigan_Oakland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1088     913     1074     9   128 5/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998993 cc2=  .844690 lx=  6.99224 if=  76 il= 117 5/18/2020  n=  41 now=    1056 end=       1088       913      1074 U=    18.20 T=   85.3 p1=   3.0 p2=    97.1 ed=   128 5/29/2020   x1=  76. x2= 117. y1=   .51 y2= -1.74     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1088     913     1074     9   128 5/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998952 cc2=  .842779 lx=  6.99224 if=  77 il= 117 5/18/2020  n=  40 now=    1056 end=       1088       913      1074 U=    18.43 T=   84.9 p1=   3.0 p2=    97.1 ed=   128 5/29/2020   x1=  77. x2= 117. y1=   .43 y2= -1.74     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1088     913     1074     9   128 5/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998878 cc2=  .840765 lx=  7.00224 if=  78 il= 117 5/18/2020  n=  39 now=    1056 end=       1099       913      1074 U=    18.68 T=   85.5 p1=   4.1 p2=    96.1 ed=   129 5/30/2020   x1=  78. x2= 117. y1=   .40 y2= -1.68     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1099     913     1074     9   129 5/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998850 cc2=  .838722 lx=  7.00224 if=  79 il= 117 5/18/2020  n=  38 now=    1056 end=       1099       913      1074 U=    19.07 T=   84.9 p1=   4.1 p2=    96.1 ed=   129 5/30/2020   x1=  79. x2= 117. y1=   .31 y2= -1.68     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1099     913     1074     9   129 5/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998757 cc2=  .836536 lx=  7.00224 if=  80 il= 117 5/18/2020  n=  37 now=    1056 end=       1099       913      1074 U=    19.42 T=   84.3 p1=   4.1 p2=    96.1 ed=   130 5/31/2020   x1=  80. x2= 117. y1=   .22 y2= -1.68     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1099     913     1074     9   130 5/31/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998696 cc2=  .834297 lx=  7.00224 if=  81 il= 117 5/18/2020  n=  36 now=    1056 end=       1099       913      1074 U=    19.23 T=   84.6 p1=   4.1 p2=    96.1 ed=   129 5/30/2020   x1=  81. x2= 117. y1=   .19 y2= -1.68     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1099     913     1074     9   129 5/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998593 cc2=  .831926 lx=  7.00224 if=  82 il= 117 5/18/2020  n=  35 now=    1056 end=       1099       913      1074 U=    19.16 T=   84.7 p1=   4.1 p2=    96.1 ed=   129 5/30/2020   x1=  82. x2= 117. y1=   .14 y2= -1.68     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1099     913     1074     9   129 5/30/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997995 cc2=  .818390 lx=  6.98224 if=  87 il= 117 5/18/2020  n=  30 now=    1056 end=       1077       913      1074 U=    18.26 T=   84.1 p1=   2.0 p2=    98.1 ed=   127 5/28/2020   x1=  87. x2= 117. y1=  -.16 y2= -1.80 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997995 cc2=  .818390 lx=  6.98124 if=  87 il= 117 5/18/2020  n=  30 now=    1056 end=       1077       913      1074 U=    18.26 T=   84.1 p1=   2.0 p2=    98.1 ed=   127 5/28/2020   x1=  87. x2= 117. y1=  -.16 y2= -1.80 BEST
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1077     913     1074     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997854 cc2=  .815280 lx=  6.97224 if=  88 il= 117 5/18/2020  n=  29 now=    1056 end=       1066       913      1074 U=    17.48 T=   84.5 p1=    .9 p2=    99.1 ed=   125 5/26/2020   x1=  88. x2= 117. y1=  -.20 y2= -1.86     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1066     913     1074     9   125 5/26/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997639 cc2=  .811944 lx=  6.97224 if=  89 il= 117 5/18/2020  n=  28 now=    1056 end=       1066       913      1074 U=    17.09 T=   85.2 p1=    .9 p2=    99.1 ed=   125 5/26/2020   x1=  89. x2= 117. y1=  -.22 y2= -1.86     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1066     913     1074     9   125 5/26/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997436 cc2=  .808454 lx=  6.98224 if=  90 il= 117 5/18/2020  n=  27 now=    1056 end=       1077       913      1074 U=    17.78 T=   85.0 p1=   2.0 p2=    98.1 ed=   126 5/27/2020   x1=  90. x2= 117. y1=  -.28 y2= -1.80 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997437 cc2=  .808454 lx=  6.98024 if=  90 il= 117 5/18/2020  n=  27 now=    1056 end=       1077       913      1074 U=    17.78 T=   85.0 p1=   2.0 p2=    98.1 ed=   126 5/27/2020   x1=  90. x2= 117. y1=  -.28 y2= -1.80 BEST
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1077     913     1074     9   126 5/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .997185 cc2=  .804735 lx=  6.98224 if=  91 il= 117 5/18/2020  n=  26 now=    1056 end=       1077       913      1074 U=    17.83 T=   84.9 p1=   2.0 p2=    98.1 ed=   127 5/28/2020   x1=  91. x2= 117. y1=  -.34 y2= -1.80 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997188 cc2=  .804735 lx=  6.98624 if=  91 il= 117 5/18/2020  n=  26 now=    1056 end=       1077       913      1074 U=    17.83 T=   84.9 p1=   2.0 p2=    98.1 ed=   127 5/28/2020   x1=  91. x2= 117. y1=  -.34 y2= -1.80 BEST
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1077     913     1074     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996925 cc2=  .800809 lx=  6.99224 if=  92 il= 117 5/18/2020  n=  25 now=    1056 end=       1088       913      1074 U=    19.05 T=   83.8 p1=   3.0 p2=    97.1 ed=   128 5/29/2020   x1=  92. x2= 117. y1=  -.43 y2= -1.74     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1088     913     1074     9   128 5/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996579 cc2=  .796579 lx=  6.99224 if=  93 il= 117 5/18/2020  n=  24 now=    1056 end=       1088       913      1074 U=    19.00 T=   83.9 p1=   3.0 p2=    97.1 ed=   128 5/29/2020   x1=  93. x2= 117. y1=  -.48 y2= -1.74     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1088     913     1074     9   128 5/29/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .996168 cc2=  .792044 lx=  6.98224 if=  94 il= 117 5/18/2020  n=  23 now=    1056 end=       1077       913      1074 U=    18.72 T=   83.3 p1=   2.0 p2=    98.1 ed=   127 5/28/2020   x1=  94. x2= 117. y1=  -.57 y2= -1.80 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .996168 cc2=  .792044 lx=  6.98324 if=  94 il= 117 5/18/2020  n=  23 now=    1056 end=       1077       913      1074 U=    18.72 T=   83.3 p1=   2.0 p2=    98.1 ed=   127 5/28/2020   x1=  94. x2= 117. y1=  -.57 y2= -1.80 BEST
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1077     913     1074     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995937 cc2=  .787423 lx=  6.97224 if=  95 il= 117 5/18/2020  n=  22 now=    1056 end=       1066       913      1074 U=    17.61 T=   84.2 p1=    .9 p2=    99.1 ed=   125 5/26/2020   x1=  95. x2= 117. y1=  -.61 y2= -1.86     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1066     913     1074     9   125 5/26/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .995419 cc2=  .782218 lx=  6.96224 if=  96 il= 117 5/18/2020  n=  21 now=    1056 end=       1055       913      1074 U=    16.62 T=   85.0 p1=   -.1 p2=   100.1 ed=   124 5/25/2020   x1=  96. x2= 117. y1=  -.66 y2= -1.93     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1055     913     1074     9   124 5/25/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .994734 cc2=  .776516 lx=  6.96224 if=  97 il= 117 5/18/2020  n=  20 now=    1056 end=       1055       913      1074 U=    16.78 T=   84.7 p1=   -.1 p2=   100.1 ed=   124 5/25/2020   x1=  97. x2= 117. y1=  -.74 y2= -1.93     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1055     913     1074     9   124 5/25/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .993903 cc2=  .770297 lx=  6.96224 if=  98 il= 117 5/18/2020  n=  19 now=    1056 end=       1055       913      1074 U=    16.57 T=   85.1 p1=   -.1 p2=   100.1 ed=   124 5/25/2020   x1=  98. x2= 117. y1=  -.78 y2= -1.93     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1055     913     1074     9   124 5/25/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .992954 cc2=  .763538 lx=  6.97224 if=  99 il= 117 5/18/2020  n=  18 now=    1056 end=       1066       913      1074 U=    17.82 T=   83.8 p1=    .9 p2=    99.1 ed=   125 5/26/2020   x1=  99. x2= 117. y1=  -.85 y2= -1.86     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1066     913     1074     9   125 5/26/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .990330 cc2=  .747794 lx=  6.99224 if= 101 il= 117 5/18/2020  n=  16 now=    1056 end=       1088       913      1074 U=    20.79 T=   80.8 p1=   3.0 p2=    97.1 ed=   129 5/30/2020   x1= 101. x2= 117. y1=  -.97 y2= -1.74     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1088     913     1074     9   129 5/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .990553 cc2=  .740553 lx=  6.93224 if= 102 il= 117 5/18/2020  n=  15 now=    1056 end=       1024       913      1074 U=    15.56 T=   83.4 p1=  -3.0 p2=   103.1 ed=   120 5/21/2020   x1= 102. x2= 117. y1= -1.19 y2= -2.16     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056     1024     913     1074     9   120 5/21/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .991802 cc2=  .733603 lx=  6.90224 if= 103 il= 117 5/18/2020  n=  14 now=    1056 end=        994       913      1074 U=    12.32 T=   86.7 p1=  -5.9 p2=   106.2 ed=   115 5/16/2020   x1= 103. x2= 117. y1= -1.32 y2= -2.46     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      994     913     1074     9   115 5/16/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .992224 cc2=  .724962 lx=  6.88224 if= 104 il= 117 5/18/2020  n=  13 now=    1056 end=        974       913      1074 U=    10.24 T=   89.1 p1=  -7.8 p2=   108.4 ed=   113 5/14/2020   x1= 104. x2= 117. y1= -1.46 y2= -2.73     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      974     913     1074     9   113 5/14/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .992367 cc2=  .715017 lx=  6.87224 if= 105 il= 117 5/18/2020  n=  12 now=    1056 end=        965       913      1074 U=     8.69 T=   91.9 p1=  -8.6 p2=   109.4 ed=   112 5/13/2020   x1= 105. x2= 117. y1= -1.51 y2= -2.89     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      965     913     1074     9   112 5/13/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .990487 cc2=  .701812 lx=  6.86224 if= 106 il= 117 5/18/2020  n=  11 now=    1056 end=        955       913      1074 U=     7.66 T=   93.3 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1= 106. x2= 117. y1= -1.65 y2= -3.09     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      955     913     1074     9   111 5/12/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .987615 cc2=  .686104 lx=  6.86224 if= 107 il= 117 5/18/2020  n=  10 now=    1056 end=        955       913      1074 U=     7.54 T=   93.7 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1= 107. x2= 117. y1= -1.76 y2= -3.09     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      955     913     1074     9   111 5/12/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .984653 cc2=  .668425 lx=  6.90224 if= 108 il= 117 5/18/2020  n=   9 now=    1056 end=        994       913      1074 U=    13.37 T=   84.1 p1=  -5.9 p2=   106.2 ed=   115 5/16/2020   x1= 108. x2= 117. y1= -1.79 y2= -2.46     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      994     913     1074     9   115 5/16/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .985725 cc2=  .652392 lx=  6.86224 if= 109 il= 117 5/18/2020  n=   8 now=    1056 end=        955       913      1074 U=     7.90 T=   92.6 p1=  -9.6 p2=   110.6 ed=   111 5/12/2020   x1= 109. x2= 117. y1= -2.08 y2= -3.09     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      955     913     1074     9   111 5/12/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .982014 cc2=  .628461 lx=  6.84224 if= 110 il= 117 5/18/2020  n=   7 now=    1056 end=        936       913      1074 U=     5.19 T=   97.9 p1= -11.4 p2=   112.8 ed=   110 5/11/2020   x1= 110. x2= 117. y1= -2.32 y2= -3.67     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      936     913     1074     9   110 5/11/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .972899 cc2=  .594934 lx=  6.84224 if= 111 il= 117 5/18/2020  n=   6 now=    1056 end=        936       913      1074 U=     5.82 T=   95.6 p1= -11.4 p2=   112.8 ed=   109 5/10/2020   x1= 111. x2= 117. y1= -2.64 y2= -3.67     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      936     913     1074     9   109 5/10/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .976319 cc2=  .568071 lx=  6.82224 if= 112 il= 117 5/18/2020  n=   5 now=    1056 end=        918       913      1074 U=     2.28 T=  105.1 p1= -13.1 p2=   115.0 ed=   110 5/11/2020   x1= 112. x2= 117. y1= -3.01 y2= -5.20     
GP: Deaths    US_Michigan_Oakland 5/18/2020       117    1056      918     913     1074     9   110 5/11/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997786 cc2=  .868687 lx=  6.92224 if=  59 il= 118 5/19/2020  n=  59 now=    1056 end=       1014       928      1079 U=    13.90 T=   84.4 p1=  -4.0 p2=   104.1 ed=   117 5/18/2020   x1=  59. x2= 118. y1=  1.83 y2= -2.42     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1014     928     1079     9   117 5/18/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997741 cc2=  .867552 lx=  6.92224 if=  60 il= 118 5/19/2020  n=  58 now=    1056 end=       1014       928      1079 U=    13.66 T=   85.0 p1=  -4.0 p2=   104.1 ed=   117 5/18/2020   x1=  60. x2= 118. y1=  1.83 y2= -2.42     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1014     928     1079     9   117 5/18/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997852 cc2=  .866546 lx=  6.93224 if=  61 il= 118 5/19/2020  n=  57 now=    1056 end=       1024       928      1079 U=    14.17 T=   85.3 p1=  -3.0 p2=   103.1 ed=   118 5/19/2020   x1=  61. x2= 118. y1=  1.71 y2= -2.31     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1024     928     1079     9   118 5/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .997934 cc2=  .865481 lx=  6.93224 if=  62 il= 118 5/19/2020  n=  56 now=    1056 end=       1024       928      1079 U=    13.92 T=   85.8 p1=  -3.0 p2=   103.1 ed=   118 5/19/2020   x1=  62. x2= 118. y1=  1.71 y2= -2.31     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1024     928     1079     9   118 5/19/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998306 cc2=  .864675 lx=  6.94224 if=  63 il= 118 5/19/2020  n=  55 now=    1056 end=       1035       928      1079 U=    14.67 T=   85.5 p1=  -2.0 p2=   102.0 ed=   120 5/21/2020   x1=  63. x2= 118. y1=  1.53 y2= -2.21     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1035     928     1079     9   120 5/21/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998561 cc2=  .862479 lx=  6.95224 if=  65 il= 118 5/19/2020  n=  53 now=    1056 end=       1045       928      1079 U=    15.44 T=   85.2 p1=  -1.0 p2=   101.1 ed=   121 5/22/2020   x1=  65. x2= 118. y1=  1.31 y2= -2.13     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1045     928     1079     9   121 5/22/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998572 cc2=  .861212 lx=  6.95224 if=  66 il= 118 5/19/2020  n=  52 now=    1056 end=       1045       928      1079 U=    15.36 T=   85.3 p1=  -1.0 p2=   101.1 ed=   121 5/22/2020   x1=  66. x2= 118. y1=  1.26 y2= -2.13     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1045     928     1079     9   121 5/22/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998641 cc2=  .859966 lx=  6.95224 if=  67 il= 118 5/19/2020  n=  51 now=    1056 end=       1045       928      1079 U=    15.19 T=   85.7 p1=  -1.0 p2=   101.1 ed=   121 5/22/2020   x1=  67. x2= 118. y1=  1.23 y2= -2.13     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1045     928     1079     9   121 5/22/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998929 cc2=  .858901 lx=  6.96224 if=  68 il= 118 5/19/2020  n=  50 now=    1056 end=       1055       928      1079 U=    15.75 T=   85.8 p1=   -.1 p2=   100.1 ed=   122 5/23/2020   x1=  68. x2= 118. y1=  1.13 y2= -2.05     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1055     928     1079     9   122 5/23/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999173 cc2=  .857752 lx=  6.97224 if=  69 il= 118 5/19/2020  n=  49 now=    1056 end=       1066       928      1079 U=    16.48 T=   85.5 p1=    .9 p2=    99.1 ed=   124 5/25/2020   x1=  69. x2= 118. y1=  1.00 y2= -1.97     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1066     928     1079     9   124 5/25/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .999261 cc2=  .856404 lx=  6.98224 if=  70 il= 118 5/19/2020  n=  48 now=    1056 end=       1077       928      1079 U=    17.31 T=   85.1 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  70. x2= 118. y1=   .87 y2= -1.90 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999267 cc2=  .856404 lx=  6.97724 if=  70 il= 118 5/19/2020  n=  48 now=    1056 end=       1077       928      1079 U=    17.31 T=   85.1 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  70. x2= 118. y1=   .87 y2= -1.90 BEST
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1077     928     1079     9   125 5/26/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .999233 cc2=  .854895 lx=  6.98224 if=  71 il= 118 5/19/2020  n=  47 now=    1056 end=       1077       928      1079 U=    17.46 T=   84.8 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  71. x2= 118. y1=   .79 y2= -1.90 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999235 cc2=  .854895 lx=  6.97924 if=  71 il= 118 5/19/2020  n=  47 now=    1056 end=       1077       928      1079 U=    17.46 T=   84.8 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  71. x2= 118. y1=   .79 y2= -1.90 BEST
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1077     928     1079     9   125 5/26/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .999186 cc2=  .853321 lx=  6.98224 if=  72 il= 118 5/19/2020  n=  46 now=    1056 end=       1077       928      1079 U=    17.49 T=   84.7 p1=   2.0 p2=    98.1 ed=   126 5/27/2020   x1=  72. x2= 118. y1=   .73 y2= -1.90 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999187 cc2=  .853321 lx=  6.98024 if=  72 il= 118 5/19/2020  n=  46 now=    1056 end=       1077       928      1079 U=    17.49 T=   84.7 p1=   2.0 p2=    98.1 ed=   126 5/27/2020   x1=  72. x2= 118. y1=   .73 y2= -1.90 BEST
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1077     928     1079     9   126 5/27/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .999133 cc2=  .851691 lx=  6.98224 if=  73 il= 118 5/19/2020  n=  45 now=    1056 end=       1077       928      1079 U=    17.25 T=   85.2 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  73. x2= 118. y1=   .71 y2= -1.90 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999134 cc2=  .851691 lx=  6.98024 if=  73 il= 118 5/19/2020  n=  45 now=    1056 end=       1077       928      1079 U=    17.25 T=   85.2 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  73. x2= 118. y1=   .71 y2= -1.90 BEST
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1077     928     1079     9   125 5/26/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .999118 cc2=  .850047 lx=  6.98224 if=  74 il= 118 5/19/2020  n=  44 now=    1056 end=       1077       928      1079 U=    17.34 T=   85.0 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  74. x2= 118. y1=   .64 y2= -1.90 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999119 cc2=  .850047 lx=  6.98424 if=  74 il= 118 5/19/2020  n=  44 now=    1056 end=       1077       928      1079 U=    17.34 T=   85.0 p1=   2.0 p2=    98.1 ed=   125 5/26/2020   x1=  74. x2= 118. y1=   .64 y2= -1.90 BEST
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1077     928     1079     9   125 5/26/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999087 cc2=  .848332 lx=  6.99224 if=  75 il= 118 5/19/2020  n=  43 now=    1056 end=       1088       928      1079 U=    17.85 T=   85.2 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  75. x2= 118. y1=   .57 y2= -1.84     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1088     928     1079     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999055 cc2=  .846556 lx=  6.99224 if=  76 il= 118 5/19/2020  n=  42 now=    1056 end=       1088       928      1079 U=    17.87 T=   85.2 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  76. x2= 118. y1=   .51 y2= -1.84     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1088     928     1079     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .999020 cc2=  .844716 lx=  6.99224 if=  77 il= 118 5/19/2020  n=  41 now=    1056 end=       1088       928      1079 U=    18.08 T=   84.8 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  77. x2= 118. y1=   .43 y2= -1.84     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1088     928     1079     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998950 cc2=  .842776 lx=  6.99224 if=  78 il= 118 5/19/2020  n=  40 now=    1056 end=       1088       928      1079 U=    17.90 T=   85.1 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  78. x2= 118. y1=   .40 y2= -1.84     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1088     928     1079     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998918 cc2=  .840804 lx=  7.00224 if=  79 il= 118 5/19/2020  n=  39 now=    1056 end=       1099       928      1079 U=    18.71 T=   84.8 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  79. x2= 118. y1=   .31 y2= -1.78     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1099     928     1079     9   128 5/29/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998833 cc2=  .838705 lx=  7.00224 if=  80 il= 118 5/19/2020  n=  38 now=    1056 end=       1099       928      1079 U=    19.03 T=   84.2 p1=   4.1 p2=    96.1 ed=   129 5/30/2020   x1=  80. x2= 118. y1=   .22 y2= -1.78     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1099     928     1079     9   129 5/30/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998780 cc2=  .836559 lx=  6.99224 if=  81 il= 118 5/19/2020  n=  37 now=    1056 end=       1088       928      1079 U=    18.35 T=   84.3 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  81. x2= 118. y1=   .18 y2= -1.84     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1088     928     1079     9   127 5/28/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998694 cc2=  .834295 lx=  6.99224 if=  82 il= 118 5/19/2020  n=  36 now=    1056 end=       1088       928      1079 U=    18.26 T=   84.4 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  82. x2= 118. y1=   .13 y2= -1.84     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1088     928     1079     9   127 5/28/2020 
AAA1     1 US_Michigan_Oakland Deaths    cc1=  .998168 cc2=  .821392 lx=  6.98224 if=  87 il= 118 5/19/2020  n=  31 now=    1056 end=       1077       928      1079 U=    17.75 T=   84.2 p1=   2.0 p2=    98.1 ed=   126 5/27/2020   x1=  87. x2= 118. y1=  -.16 y2= -1.90 BEST
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998171 cc2=  .821392 lx=  6.97924 if=  87 il= 118 5/19/2020  n=  31 now=    1056 end=       1077       928      1079 U=    17.75 T=   84.2 p1=   2.0 p2=    98.1 ed=   126 5/27/2020   x1=  87. x2= 118. y1=  -.16 y2= -1.90 BEST
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1077     928     1079     9   126 5/27/2020 
AAA2     1 US_Michigan_Oakland Deaths    cc1=  .998054 cc2=  .818448 lx=  6.97224 if=  88 il= 118 5/19/2020  n=  30 now=    1056 end=       1066       928      1079 U=    16.95 T=   84.6 p1=    .9 p2=    99.1 ed=   124 5/25/2020   x1=  88. x2= 118. y1=  -.20 y2= -1.97     
GP: Deaths    US_Michigan_Oakland 5/19/2020       118    1056     1066     928     1079     9   124 5/25/2020 
