TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3161.00000        8.05864
TAB:  US_Arizona_Pima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_Arizona_Pima Deaths    cc1=  .986564 cc2=  .840699 lx=  5.42659 if=  87 il= 133 6/3/2020   n=  46 now=     212 end=        227       196       223 U=    20.49 T=   93.9 p1=   7.1 p2=    93.4 ed=   142 6/12/2020   x1=  87. x2= 133. y1=   .34 y2= -1.91 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986566 cc2=  .840699 lx=  5.43059 if=  87 il= 133 6/3/2020   n=  46 now=     212 end=        227       196       223 U=    20.49 T=   93.9 p1=   7.1 p2=    93.4 ed=   142 6/12/2020   x1=  87. x2= 133. y1=   .34 y2= -1.91 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      227     196      223    16   142 6/12/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .985971 cc2=  .835215 lx=  5.39659 if=  90 il= 133 6/3/2020   n=  43 now=     212 end=        220       196       223 U=    18.43 T=   93.7 p1=   3.8 p2=    96.4 ed=   137 6/7/2020    x1=  90. x2= 133. y1=   .20 y2= -2.13 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .985974 cc2=  .835215 lx=  5.39959 if=  90 il= 133 6/3/2020   n=  43 now=     212 end=        220       196       223 U=    18.43 T=   93.7 p1=   3.8 p2=    96.4 ed=   137 6/7/2020    x1=  90. x2= 133. y1=   .20 y2= -2.13 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      220     196      223    16   137 6/7/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986131 cc2=  .833632 lx=  5.38659 if=  91 il= 133 6/3/2020   n=  42 now=     212 end=        218       196       223 U=    17.68 T=   93.7 p1=   2.8 p2=    97.2 ed=   135 6/5/2020    x1=  91. x2= 133. y1=   .15 y2= -2.22     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      218     196      223    16   135 6/5/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986392 cc2=  .832089 lx=  5.38659 if=  92 il= 133 6/3/2020   n=  41 now=     212 end=        218       196       223 U=    17.44 T=   94.3 p1=   2.8 p2=    97.2 ed=   135 6/5/2020    x1=  92. x2= 133. y1=   .13 y2= -2.22     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      218     196      223    16   135 6/5/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986597 cc2=  .830423 lx=  5.37659 if=  93 il= 133 6/3/2020   n=  40 now=     212 end=        216       196       223 U=    16.75 T=   94.2 p1=   1.9 p2=    98.1 ed=   133 6/3/2020    x1=  93. x2= 133. y1=   .07 y2= -2.32     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      216     196      223    16   133 6/3/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .987001 cc2=  .828887 lx=  5.36659 if=  94 il= 133 6/3/2020   n=  39 now=     212 end=        214       196       223 U=    15.85 T=   94.6 p1=    .9 p2=    99.1 ed=   131 6/1/2020    x1=  94. x2= 133. y1=   .04 y2= -2.43     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      214     196      223    16   131 6/1/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .987358 cc2=  .827230 lx=  5.36659 if=  95 il= 133 6/3/2020   n=  38 now=     212 end=        214       196       223 U=    15.45 T=   95.5 p1=    .9 p2=    99.1 ed=   131 6/1/2020    x1=  95. x2= 133. y1=   .04 y2= -2.43     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      214     196      223    16   131 6/1/2020  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .987300 cc2=  .825078 lx=  5.35659 if=  96 il= 133 6/3/2020   n=  37 now=     212 end=        211       196       223 U=    14.39 T=   96.4 p1=   -.5 p2=   100.5 ed=   130 5/31/2020   x1=  96. x2= 133. y1=   .03 y2= -2.55     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      211     196      223    16   130 5/31/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986875 cc2=  .822476 lx=  5.35659 if=  97 il= 133 6/3/2020   n=  36 now=     212 end=        211       196       223 U=    14.00 T=   97.4 p1=   -.5 p2=   100.5 ed=   130 5/31/2020   x1=  97. x2= 133. y1=   .03 y2= -2.55     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      211     196      223    16   130 5/31/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .986030 cc2=  .819363 lx=  5.35659 if=  98 il= 133 6/3/2020   n=  35 now=     212 end=        211       196       223 U=    13.89 T=   97.6 p1=   -.5 p2=   100.5 ed=   130 5/31/2020   x1=  98. x2= 133. y1=  -.03 y2= -2.55     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      211     196      223    16   130 5/31/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .985059 cc2=  .816028 lx=  5.35659 if=  99 il= 133 6/3/2020   n=  34 now=     212 end=        211       196       223 U=    13.50 T=   98.7 p1=   -.5 p2=   100.5 ed=   130 5/31/2020   x1=  99. x2= 133. y1=  -.03 y2= -2.55     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      211     196      223    16   130 5/31/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .983725 cc2=  .812227 lx=  5.34659 if= 100 il= 133 6/3/2020   n=  33 now=     212 end=        209       196       223 U=    12.54 T=   99.4 p1=  -1.4 p2=   101.4 ed=   128 5/29/2020   x1= 100. x2= 133. y1=  -.05 y2= -2.68     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      209     196      223    16   128 5/29/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .984884 cc2=  .802309 lx=  5.40659 if= 104 il= 133 6/3/2020   n=  29 now=     212 end=        222       196       223 U=    16.40 T=   99.3 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1= 104. x2= 133. y1=  -.28 y2= -2.05 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .984884 cc2=  .802309 lx=  5.40759 if= 104 il= 133 6/3/2020   n=  29 now=     212 end=        222       196       223 U=    16.40 T=   99.3 p1=   4.7 p2=    95.5 ed=   138 6/8/2020    x1= 104. x2= 133. y1=  -.28 y2= -2.05 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      222     196      223    16   138 6/8/2020  
AAA1     1 US_Arizona_Pima Deaths    cc1=  .984557 cc2=  .798862 lx=  5.42659 if= 105 il= 133 6/3/2020   n=  28 now=     212 end=        227       196       223 U=    18.53 T=   97.7 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1= 105. x2= 133. y1=  -.40 y2= -1.91 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .984562 cc2=  .798862 lx=  5.43059 if= 105 il= 133 6/3/2020   n=  28 now=     212 end=        227       196       223 U=    18.53 T=   97.7 p1=   7.1 p2=    93.4 ed=   141 6/11/2020   x1= 105. x2= 133. y1=  -.40 y2= -1.91 BEST
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      227     196      223    16   141 6/11/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .983078 cc2=  .794096 lx=  5.43659 if= 106 il= 133 6/3/2020   n=  27 now=     212 end=        229       196       223 U=    18.81 T=   98.4 p1=   8.0 p2=    92.6 ed=   142 6/12/2020   x1= 106. x2= 133. y1=  -.41 y2= -1.84     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      229     196      223    16   142 6/12/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .982151 cc2=  .789701 lx=  5.47659 if= 107 il= 133 6/3/2020   n=  26 now=     212 end=        239       196       223 U=    23.45 T=   95.1 p1=  12.7 p2=    88.7 ed=   150 6/20/2020   x1= 107. x2= 133. y1=  -.51 y2= -1.62     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      239     196      223    16   150 6/20/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .980209 cc2=  .784093 lx=  5.46659 if= 108 il= 133 6/3/2020   n=  25 now=     212 end=        236       196       223 U=    22.37 T=   95.7 p1=  11.3 p2=    89.8 ed=   148 6/18/2020   x1= 108. x2= 133. y1=  -.55 y2= -1.67     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      236     196      223    16   148 6/18/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .977830 cc2=  .777830 lx=  5.45659 if= 109 il= 133 6/3/2020   n=  24 now=     212 end=        234       196       223 U=    21.03 T=   96.8 p1=  10.4 p2=    90.6 ed=   146 6/16/2020   x1= 109. x2= 133. y1=  -.58 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      234     196      223    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .972324 cc2=  .763810 lx=  5.48659 if= 111 il= 133 6/3/2020   n=  22 now=     212 end=        241       196       223 U=    21.72 T=   98.9 p1=  13.7 p2=    88.0 ed=   150 6/20/2020   x1= 111. x2= 133. y1=  -.56 y2= -1.57     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      241     196      223    16   150 6/20/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .972099 cc2=  .758898 lx=  5.63659 if= 112 il= 133 6/3/2020   n=  21 now=     212 end=        280       196       223 U=    33.84 T=   98.3 p1=  32.1 p2=    75.7 ed=   178 7/18/2020   x1= 112. x2= 133. y1=  -.41 y2= -1.03     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      280     196      223    16   178 7/18/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .969762 cc2=  .751544 lx=  5.96659 if= 113 il= 133 6/3/2020   n=  20 now=     212 end=        390       196       223 U=    63.64 T=  109.2 p1=  84.0 p2=    54.4 ed=   259 10/7/2020   x1= 113. x2= 133. y1=  -.06 y2=  -.37     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      390     196      223    16   259 10/7/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .965074 cc2=  .741468 lx=  5.86659 if= 114 il= 133 6/3/2020   n=  19 now=     212 end=        353       196       223 U=    56.61 T=  103.0 p1=  66.5 p2=    60.1 ed=   236 9/14/2020   x1= 114. x2= 133. y1=  -.19 y2=  -.53     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      353     196      223    16   236 9/14/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .960115 cc2=  .730700 lx=  5.73659 if= 115 il= 133 6/3/2020   n=  18 now=     212 end=        310       196       223 U=    45.60 T=   97.4 p1=  46.2 p2=    68.4 ed=   205 8/14/2020   x1= 115. x2= 133. y1=  -.39 y2=  -.78     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      310     196      223    16   205 8/14/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .954450 cc2=  .718748 lx=  5.63659 if= 116 il= 133 6/3/2020   n=  17 now=     212 end=        280       196       223 U=    35.29 T=   96.8 p1=  32.1 p2=    75.7 ed=   180 7/20/2020   x1= 116. x2= 133. y1=  -.54 y2= -1.03     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      280     196      223    16   180 7/20/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .945904 cc2=  .703368 lx=  5.60659 if= 117 il= 133 6/3/2020   n=  16 now=     212 end=        272       196       223 U=    31.00 T=   98.5 p1=  28.3 p2=    77.9 ed=   171 7/11/2020   x1= 117. x2= 133. y1=  -.60 y2= -1.11     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      272     196      223    16   171 7/11/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .935355 cc2=  .685355 lx=  5.69659 if= 118 il= 133 6/3/2020   n=  15 now=     212 end=        297       196       223 U=    36.11 T=  101.5 p1=  40.1 p2=    71.4 ed=   186 7/26/2020   x1= 118. x2= 133. y1=  -.46 y2=  -.87     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212      297     196      223    16   186 7/26/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .930779 cc2=  .672580 lx=  7.35659 if= 119 il= 133 6/3/2020   n=  14 now=     212 end=       1566       196       223 U=   188.64 T=  271.0 p1= 638.7 p2=    13.5 ed=   716 1/7/2022    x1= 119. x2= 133. y1=   .81 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   716 1/7/2022  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .915640 cc2=  .648379 lx=  7.35659 if= 120 il= 133 6/3/2020   n=  13 now=     212 end=       1566       196       223 U=   233.39 T=  303.8 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 120. x2= 133. y1=   .79 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   999 undefine  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .935098 cc2=  .657748 lx=  7.35659 if= 121 il= 133 6/3/2020   n=  12 now=     212 end=       1566       196       223 U=   215.43 T=  290.6 p1= 638.7 p2=    13.5 ed=   999 undefine    x1= 121. x2= 133. y1=   .79 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   999 undefine  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .954743 cc2=  .666068 lx=  7.35659 if= 122 il= 133 6/3/2020   n=  11 now=     212 end=       1566       196       223 U=   188.61 T=  271.0 p1= 638.7 p2=    13.5 ed=   716 1/7/2022    x1= 122. x2= 133. y1=   .79 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   716 1/7/2022  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .963747 cc2=  .662236 lx=  7.35659 if= 123 il= 133 6/3/2020   n=  10 now=     212 end=       1566       196       223 U=   164.07 T=  253.0 p1= 638.7 p2=    13.5 ed=   640 10/23/2021  x1= 123. x2= 133. y1=   .79 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   640 10/23/2021
AAA2     1 US_Arizona_Pima Deaths    cc1=  .959867 cc2=  .643639 lx=  7.35659 if= 124 il= 133 6/3/2020   n=   9 now=     212 end=       1566       196       223 U=   154.32 T=  245.9 p1= 638.7 p2=    13.5 ed=   610 9/23/2021   x1= 124. x2= 133. y1=   .79 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   610 9/23/2021 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .950939 cc2=  .617605 lx=  7.35659 if= 125 il= 133 6/3/2020   n=   8 now=     212 end=       1566       196       223 U=   137.17 T=  233.4 p1= 638.7 p2=    13.5 ed=   557 8/1/2021    x1= 125. x2= 133. y1=   .79 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   557 8/1/2021  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .929131 cc2=  .575578 lx=  7.35659 if= 126 il= 133 6/3/2020   n=   7 now=     212 end=       1566       196       223 U=   131.85 T=  229.5 p1= 638.7 p2=    13.5 ed=   540 7/15/2021   x1= 126. x2= 133. y1=   .78 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   540 7/15/2021 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .893525 cc2=  .515561 lx=  7.35659 if= 127 il= 133 6/3/2020   n=   6 now=     212 end=       1566       196       223 U=   149.42 T=  242.3 p1= 638.7 p2=    13.5 ed=   594 9/7/2021    x1= 127. x2= 133. y1=   .77 y2=   .73     
GP: Deaths    US_Arizona_Pima 6/3/2020        133     212    -         196      223    16   594 9/7/2021  
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994943 cc2=  .877902 lx=  5.47659 if=  62 il= 134 6/4/2020   n=  72 now=     212 end=        239       202       230 U=    20.68 T=   97.2 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  62. x2= 134. y1=  1.70 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994729 cc2=  .876877 lx=  5.47659 if=  63 il= 134 6/4/2020   n=  71 now=     212 end=        239       202       230 U=    20.39 T=   97.7 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  63. x2= 134. y1=  1.70 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994522 cc2=  .875844 lx=  5.47659 if=  64 il= 134 6/4/2020   n=  70 now=     212 end=        239       202       230 U=    20.10 T=   98.2 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  64. x2= 134. y1=  1.70 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994377 cc2=  .874854 lx=  5.48659 if=  65 il= 134 6/4/2020   n=  69 now=     212 end=        241       202       230 U=    22.01 T=   96.1 p1=  13.7 p2=    88.0 ed=   147 6/17/2020   x1=  65. x2= 134. y1=  1.41 y2= -1.72     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      241     202      230    16   147 6/17/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994297 cc2=  .873911 lx=  5.47659 if=  66 il= 134 6/4/2020   n=  68 now=     212 end=        239       202       230 U=    21.31 T=   96.0 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  66. x2= 134. y1=  1.41 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .994139 cc2=  .872871 lx=  5.47659 if=  67 il= 134 6/4/2020   n=  67 now=     212 end=        239       202       230 U=    21.00 T=   96.6 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  67. x2= 134. y1=  1.41 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993909 cc2=  .871740 lx=  5.47659 if=  68 il= 134 6/4/2020   n=  66 now=     212 end=        239       202       230 U=    20.69 T=   97.1 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  68. x2= 134. y1=  1.41 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993631 cc2=  .870539 lx=  5.47659 if=  69 il= 134 6/4/2020   n=  65 now=     212 end=        239       202       230 U=    20.37 T=   97.7 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  69. x2= 134. y1=  1.41 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993339 cc2=  .869304 lx=  5.47659 if=  70 il= 134 6/4/2020   n=  64 now=     212 end=        239       202       230 U=    20.06 T=   98.3 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1=  70. x2= 134. y1=  1.41 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   145 6/15/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993084 cc2=  .868084 lx=  5.47659 if=  71 il= 134 6/4/2020   n=  63 now=     212 end=        239       202       230 U=    21.68 T=   95.4 p1=  12.7 p2=    88.7 ed=   146 6/16/2020   x1=  71. x2= 134. y1=  1.12 y2= -1.78     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      239     202      230    16   146 6/16/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .993042 cc2=  .867054 lx=  5.46659 if=  72 il= 134 6/4/2020   n=  62 now=     212 end=        236       202       230 U=    20.91 T=   95.5 p1=  11.3 p2=    89.8 ed=   144 6/14/2020   x1=  72. x2= 134. y1=  1.12 y2= -1.84     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      236     202      230    16   144 6/14/2020 
AAA2     1 US_Arizona_Pima Deaths    cc1=  .992893 cc2=  .865893 lx=  5.46659 if=  73 il= 134 6/4/2020   n=  61 now=     212 end=        236       202       230 U=    20.58 T=   96.1 p1=  11.3 p2=    89.8 ed=   144 6/14/2020   x1=  73. x2= 134. y1=  1.12 y2= -1.84     
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      236     202      230    16   144 6/14/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .992635 cc2=  .864598 lx=  5.45659 if=  74 il= 134 6/4/2020   n=  60 now=     212 end=        234       202       230 U=    20.02 T=   95.8 p1=  10.4 p2=    90.6 ed=   143 6/13/2020   x1=  74. x2= 134. y1=  1.09 y2= -1.91 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .992639 cc2=  .864598 lx=  5.46159 if=  74 il= 134 6/4/2020   n=  60 now=     212 end=        234       202       230 U=    20.02 T=   95.8 p1=  10.4 p2=    90.6 ed=   143 6/13/2020   x1=  74. x2= 134. y1=  1.09 y2= -1.91 BEST
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      234     202      230    16   143 6/13/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .992346 cc2=  .863247 lx=  5.45659 if=  75 il= 134 6/4/2020   n=  59 now=     212 end=        234       202       230 U=    19.86 T=   96.1 p1=  10.4 p2=    90.6 ed=   142 6/12/2020   x1=  75. x2= 134. y1=  1.06 y2= -1.91 BEST
AAA2     1 US_Arizona_Pima Deaths    cc1=  .992347 cc2=  .863247 lx=  5.45759 if=  75 il= 134 6/4/2020   n=  59 now=     212 end=        234       202       230 U=    19.86 T=   96.1 p1=  10.4 p2=    90.6 ed=   142 6/12/2020   x1=  75. x2= 134. y1=  1.06 y2= -1.91 BEST
GP: Deaths    US_Arizona_Pima 6/4/2020        134     212      234     202      230    16   142 6/12/2020 
AAA1     1 US_Arizona_Pima Deaths    cc1=  .992009 cc2=  .861820 lx=  5.45659 if=  76 il= 134 6/4/2020   n=  58 now=     212 end=        234       202       230 U=    19.53 T=   96.7 p1=  10.4 p2=    90.6 ed=   142 6/12/2020   x1=  76. x2= 134. y1=  1.06 y2= -1.91 BEST
