TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7614.00000        8.93774
TAB:  US_California_Orange Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_California_Orange Confirmed cc1=  .801782 cc2=  .578174 lx=  4.83774 if=  28 il=  47 3/9/2020   n=  19 now=    7614 end=        139         4       140 U=    57.65 T=  120.1 p1= -98.2 p2=  5477.7 ed=   256 10/4/2020   x1=  28. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   256 10/4/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .814308 cc2=  .584893 lx=  4.93774 if=  29 il=  47 3/9/2020   n=  18 now=    7614 end=        139         4       140 U=    54.62 T=  116.2 p1= -98.2 p2=  5477.7 ed=   245 9/23/2020   x1=  29. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .814312 cc2=  .584893 lx=  4.83774 if=  29 il=  47 3/9/2020   n=  18 now=    7614 end=        139         4       140 U=    54.62 T=  116.2 p1= -98.2 p2=  5477.7 ed=   245 9/23/2020   x1=  29. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   245 9/23/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .827044 cc2=  .591342 lx=  4.93774 if=  30 il=  47 3/9/2020   n=  17 now=    7614 end=        139         4       140 U=    51.59 T=  112.4 p1= -98.2 p2=  5477.7 ed=   234 9/12/2020   x1=  30. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .827052 cc2=  .591342 lx=  4.83774 if=  30 il=  47 3/9/2020   n=  17 now=    7614 end=        139         4       140 U=    51.59 T=  112.4 p1= -98.2 p2=  5477.7 ed=   234 9/12/2020   x1=  30. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   234 9/12/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .839872 cc2=  .597336 lx=  4.93774 if=  31 il=  47 3/9/2020   n=  16 now=    7614 end=        139         4       140 U=    48.55 T=  108.5 p1= -98.2 p2=  5477.7 ed=   223 9/1/2020    x1=  31. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .839883 cc2=  .597336 lx=  4.83774 if=  31 il=  47 3/9/2020   n=  16 now=    7614 end=        139         4       140 U=    48.55 T=  108.5 p1= -98.2 p2=  5477.7 ed=   223 9/1/2020    x1=  31. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   223 9/1/2020  
AAA1     1 US_California_Orange Confirmed cc1=  .852607 cc2=  .602607 lx=  4.93774 if=  32 il=  47 3/9/2020   n=  15 now=    7614 end=        139         4       140 U=    45.52 T=  104.7 p1= -98.2 p2=  5477.7 ed=   212 8/21/2020   x1=  32. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .852624 cc2=  .602607 lx=  4.83774 if=  32 il=  47 3/9/2020   n=  15 now=    7614 end=        139         4       140 U=    45.52 T=  104.7 p1= -98.2 p2=  5477.7 ed=   212 8/21/2020   x1=  32. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   212 8/21/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .864967 cc2=  .606768 lx=  4.93774 if=  33 il=  47 3/9/2020   n=  14 now=    7614 end=        139         4       140 U=    42.48 T=  100.8 p1= -98.2 p2=  5477.7 ed=   201 8/10/2020   x1=  33. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .864990 cc2=  .606768 lx=  4.83774 if=  33 il=  47 3/9/2020   n=  14 now=    7614 end=        139         4       140 U=    42.48 T=  100.8 p1= -98.2 p2=  5477.7 ed=   201 8/10/2020   x1=  33. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   201 8/10/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .876505 cc2=  .609243 lx=  4.93774 if=  34 il=  47 3/9/2020   n=  13 now=    7614 end=        139         4       140 U=    39.45 T=   97.0 p1= -98.2 p2=  5477.7 ed=   190 7/30/2020   x1=  34. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .876536 cc2=  .609243 lx=  4.83774 if=  34 il=  47 3/9/2020   n=  13 now=    7614 end=        139         4       140 U=    39.45 T=   97.0 p1= -98.2 p2=  5477.7 ed=   190 7/30/2020   x1=  34. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   190 7/30/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .886520 cc2=  .609170 lx=  4.93774 if=  35 il=  47 3/9/2020   n=  12 now=    7614 end=        139         4       140 U=    36.41 T=   93.1 p1= -98.2 p2=  5477.7 ed=   179 7/19/2020   x1=  35. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .886562 cc2=  .609170 lx=  4.83774 if=  35 il=  47 3/9/2020   n=  12 now=    7614 end=        139         4       140 U=    36.41 T=   93.1 p1= -98.2 p2=  5477.7 ed=   179 7/19/2020   x1=  35. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   179 7/19/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .893883 cc2=  .605207 lx=  4.93774 if=  36 il=  47 3/9/2020   n=  11 now=    7614 end=        139         4       140 U=    33.38 T=   89.3 p1= -98.2 p2=  5477.7 ed=   168 7/8/2020    x1=  36. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .893938 cc2=  .605207 lx=  4.83774 if=  36 il=  47 3/9/2020   n=  11 now=    7614 end=        139         4       140 U=    33.38 T=   89.3 p1= -98.2 p2=  5477.7 ed=   168 7/8/2020    x1=  36. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   168 7/8/2020  
AAA1     1 US_California_Orange Confirmed cc1=  .896717 cc2=  .595206 lx=  4.93774 if=  37 il=  47 3/9/2020   n=  10 now=    7614 end=        139         4       140 U=    30.34 T=   85.5 p1= -98.2 p2=  5477.7 ed=   157 6/27/2020   x1=  37. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .896791 cc2=  .595206 lx=  4.83774 if=  37 il=  47 3/9/2020   n=  10 now=    7614 end=        139         4       140 U=    30.34 T=   85.5 p1= -98.2 p2=  5477.7 ed=   157 6/27/2020   x1=  37. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   157 6/27/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .891782 cc2=  .575554 lx=  4.93774 if=  38 il=  47 3/9/2020   n=   9 now=    7614 end=        139         4       140 U=    27.31 T=   81.6 p1= -98.2 p2=  5477.7 ed=   146 6/16/2020   x1=  38. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .891883 cc2=  .575554 lx=  4.83774 if=  38 il=  47 3/9/2020   n=   9 now=    7614 end=        139         4       140 U=    27.31 T=   81.6 p1= -98.2 p2=  5477.7 ed=   146 6/16/2020   x1=  38. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   146 6/16/2020 
AAA1     1 US_California_Orange Confirmed cc1=  .873136 cc2=  .539802 lx=  4.93774 if=  39 il=  47 3/9/2020   n=   8 now=    7614 end=        139         4       140 U=    24.28 T=   77.8 p1= -98.2 p2=  5477.7 ed=   135 6/5/2020    x1=  39. x2=  47. y1=  1.60 y2=  1.27 BEST
AAA2     1 US_California_Orange Confirmed cc1=  .873276 cc2=  .539802 lx=  4.83774 if=  39 il=  47 3/9/2020   n=   8 now=    7614 end=        139         4       140 U=    24.28 T=   77.8 p1= -98.2 p2=  5477.7 ed=   135 6/5/2020    x1=  39. x2=  47. y1=  1.60 y2=  1.27 BEST
GP: Confirmed US_California_Orange 3/9/2020         47    7614      139       4      140    12   135 6/5/2020  
AAA2     1 US_California_Orange Confirmed cc1=  .664629 cc2=  .504500 lx= 10.93774 if=  10 il=  48 3/10/2020  n=  38 now=    7614 end=      56260         5       140 U=   238.75 T=  581.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  10. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .671677 cc2=  .509456 lx= 10.93774 if=  11 il=  48 3/10/2020  n=  37 now=    7614 end=      56260         5       140 U=   232.46 T=  567.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  11. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .678938 cc2=  .514539 lx= 10.93774 if=  12 il=  48 3/10/2020  n=  36 now=    7614 end=      56260         5       140 U=   226.18 T=  553.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  12. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .686420 cc2=  .519754 lx= 10.93774 if=  13 il=  48 3/10/2020  n=  35 now=    7614 end=      56260         5       140 U=   219.90 T=  539.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  13. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .694133 cc2=  .525102 lx= 10.93774 if=  14 il=  48 3/10/2020  n=  34 now=    7614 end=      56260         5       140 U=   213.61 T=  525.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  14. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .702086 cc2=  .530588 lx= 10.93774 if=  15 il=  48 3/10/2020  n=  33 now=    7614 end=      56260         5       140 U=   207.33 T=  511.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  15. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .710290 cc2=  .536212 lx= 10.93774 if=  16 il=  48 3/10/2020  n=  32 now=    7614 end=      56260         5       140 U=   201.05 T=  497.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  16. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .718754 cc2=  .541977 lx= 10.93774 if=  17 il=  48 3/10/2020  n=  31 now=    7614 end=      56260         5       140 U=   194.77 T=  482.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  17. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .727488 cc2=  .547883 lx= 10.93774 if=  18 il=  48 3/10/2020  n=  30 now=    7614 end=      56260         5       140 U=   188.48 T=  468.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  18. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .736503 cc2=  .553929 lx= 10.93774 if=  19 il=  48 3/10/2020  n=  29 now=    7614 end=      56260         5       140 U=   182.20 T=  454.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  19. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .745808 cc2=  .560112 lx= 10.93774 if=  20 il=  48 3/10/2020  n=  28 now=    7614 end=      56260         5       140 U=   175.92 T=  440.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  20. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .755410 cc2=  .566427 lx= 10.93774 if=  21 il=  48 3/10/2020  n=  27 now=    7614 end=      56260         5       140 U=   169.63 T=  426.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  21. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .765317 cc2=  .572866 lx= 10.93774 if=  22 il=  48 3/10/2020  n=  26 now=    7614 end=      56260         5       140 U=   163.35 T=  412.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  22. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .775533 cc2=  .579416 lx= 10.93774 if=  23 il=  48 3/10/2020  n=  25 now=    7614 end=      56260         5       140 U=   157.07 T=  398.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  23. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .786059 cc2=  .586059 lx= 10.93774 if=  24 il=  48 3/10/2020  n=  24 now=    7614 end=      56260         5       140 U=   150.79 T=  384.7 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  24. x2=  48. y1=  2.39 y2=  2.23     
GP: Confirmed US_California_Orange 3/10/2020        48    7614    -           5      140     9   999 undefine  
AAA2     1 US_California_Orange Confirmed cc1=  .796893 cc2=  .592769 lx= 10.93774 if=  25 il=  48 3/10/2020  n=  23 now=    7614 end=      56260         5       140 U=   144.50 T=  370.7 p1= 638.9 p2=    13.5 ed=   711 1/2/2022    x1=  25. x2=  48. y1=  2.39 y2=  2.23     
