TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4017.00000        8.29829
TAB:  Hungary Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Hungary Confirmed cc1=  .984869 cc2=  .683358 lx=  5.77829 if=  44 il=  54 3/16/2020  n=  10 now=    4017 end=        323        39      1558 U=    11.40 T=   62.5 p1= -92.0 p2=  1243.7 ed=    89 4/20/2020   x1=  44. x2=  54. y1=  1.63 y2=   .75     
GP: Confirmed Hungary 3/16/2020        54    4017      323      39     1558     2    89 4/20/2020 
AAA2     1 Hungary Confirmed cc1=  .984553 cc2=  .668325 lx= 10.29829 if=  45 il=  54 3/16/2020  n=   9 now=    4017 end=      29681        39      1558 U=    30.50 T=  111.7 p1= 638.9 p2=    13.5 ed=   183 7/23/2020   x1=  45. x2=  54. y1=  2.19 y2=  1.89     
GP: Confirmed Hungary 3/16/2020        54    4017    -          39     1558     2   183 7/23/2020 
AAA2     1 Hungary Confirmed cc1=  .979979 cc2=  .646645 lx= 10.29829 if=  46 il=  54 3/16/2020  n=   8 now=    4017 end=      29681        39      1558 U=    34.75 T=  119.8 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  46. x2=  54. y1=  2.12 y2=  1.89     
GP: Confirmed Hungary 3/16/2020        54    4017    -          39     1558     2   201 8/10/2020 
AAA2     1 Hungary Confirmed cc1=  .977171 cc2=  .623618 lx= 10.29829 if=  47 il=  54 3/16/2020  n=   7 now=    4017 end=      29681        39      1558 U=    35.06 T=  120.3 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  47. x2=  54. y1=  2.09 y2=  1.89     
GP: Confirmed Hungary 3/16/2020        54    4017    -          39     1558     2   203 8/12/2020 
AAA1     1 Hungary Confirmed cc1=  .981292 cc2=  .603328 lx=  7.38829 if=  48 il=  54 3/16/2020  n=   6 now=    4017 end=       1616        39      1558 U=    18.08 T=   77.8 p1= -59.8 p2=   248.6 ed=   120 5/21/2020   x1=  48. x2=  54. y1=  1.65 y2=  1.31 BEST
AAA2     1 Hungary Confirmed cc1=  .981292 cc2=  .603328 lx=  7.39029 if=  48 il=  54 3/16/2020  n=   6 now=    4017 end=       1616        39      1558 U=    18.08 T=   77.8 p1= -59.8 p2=   248.6 ed=   120 5/21/2020   x1=  48. x2=  54. y1=  1.65 y2=  1.31 BEST
GP: Confirmed Hungary 3/16/2020        54    4017     1616      39     1558     2   120 5/21/2020 
AAA2     1 Hungary Confirmed cc1=  .974374 cc2=  .566126 lx=  4.29829 if=  49 il=  54 3/16/2020  n=   5 now=    4017 end=         73        39      1558 U=     4.98 T=   51.7 p1= -98.2 p2=  5502.7 ed=    63 3/25/2020   x1=  49. x2=  54. y1=   .55 y2=  -.45     
GP: Confirmed Hungary 3/16/2020        54    4017       73      39     1558     2    63 3/25/2020 
AAA2     1 Hungary Confirmed cc1=  .989614 cc2=  .722353 lx=  7.65829 if=  42 il=  55 3/17/2020  n=  13 now=    4017 end=       2118        50        74 U=    20.96 T=   82.7 p1= -47.3 p2=   189.7 ed=   132 6/2/2020    x1=  42. x2=  55. y1=  1.94 y2=  1.32     
GP: Confirmed Hungary 3/17/2020        55    4017     2118      50       74     1   132 6/2/2020  
AAA2     1 Hungary Confirmed cc1=  .990279 cc2=  .712929 lx=  6.60829 if=  43 il=  55 3/17/2020  n=  12 now=    4017 end=        741        50        74 U=    15.27 T=   70.1 p1= -81.6 p2=   542.1 ed=   106 5/7/2020    x1=  43. x2=  55. y1=  1.78 y2=   .99     
GP: Confirmed Hungary 3/17/2020        55    4017      741      50       74     1   106 5/7/2020  
AAA2     1 Hungary Confirmed cc1=  .988085 cc2=  .699410 lx=  6.23829 if=  44 il=  55 3/17/2020  n=  11 now=    4017 end=        511        50        74 U=    12.66 T=   65.7 p1= -87.3 p2=   786.1 ed=    95 4/26/2020   x1=  44. x2=  55. y1=  1.71 y2=   .84     
GP: Confirmed Hungary 3/17/2020        55    4017      511      50       74     1    95 4/26/2020 
AAA2     1 Hungary Confirmed cc1=  .988434 cc2=  .686922 lx= 10.29829 if=  45 il=  55 3/17/2020  n=  10 now=    4017 end=      29681        50        74 U=    30.01 T=  110.6 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  45. x2=  55. y1=  2.19 y2=  1.85     
GP: Confirmed Hungary 3/17/2020        55    4017    -          50       74     1   181 7/21/2020 
AAA2     1 Hungary Confirmed cc1=  .985393 cc2=  .669165 lx= 10.29829 if=  46 il=  55 3/17/2020  n=   9 now=    4017 end=      29681        50        74 U=    33.53 T=  117.2 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  46. x2=  55. y1=  2.12 y2=  1.85     
GP: Confirmed Hungary 3/17/2020        55    4017    -          50       74     1   196 8/5/2020  
AAA2     1 Hungary Confirmed cc1=  .984074 cc2=  .650741 lx= 10.29829 if=  47 il=  55 3/17/2020  n=   8 now=    4017 end=      29681        50        74 U=    33.64 T=  117.4 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  47. x2=  55. y1=  2.09 y2=  1.85     
GP: Confirmed Hungary 3/17/2020        55    4017    -          50       74     1   196 8/5/2020  
AAA2     1 Hungary Confirmed cc1=  .987556 cc2=  .634002 lx=  6.79829 if=  48 il=  55 3/17/2020  n=   7 now=    4017 end=        896        50        74 U=    15.01 T=   70.9 p1= -77.7 p2=   448.3 ed=   106 5/7/2020    x1=  48. x2=  55. y1=  1.53 y2=  1.06     
GP: Confirmed Hungary 3/17/2020        55    4017      896      50       74     1   106 5/7/2020  
AAA2     1 Hungary Confirmed cc1=  .982950 cc2=  .604985 lx=  5.37829 if=  49 il=  55 3/17/2020  n=   6 now=    4017 end=        216        50        74 U=     9.21 T=   58.5 p1= -94.6 p2=  1859.7 ed=    80 4/11/2020   x1=  49. x2=  55. y1=  1.03 y2=   .38     
GP: Confirmed Hungary 3/17/2020        55    4017      216      50       74     1    80 4/11/2020 
AAA1     1 Hungary Confirmed cc1=  .987637 cc2=  .579389 lx=  4.68829 if=  50 il=  55 3/17/2020  n=   5 now=    4017 end=        108        50        74 U=     4.97 T=   53.7 p1= -97.3 p2=  3719.4 ed=    65 3/27/2020   x1=  50. x2=  55. y1=   .75 y2=  -.25 BEST
AAA2     1 Hungary Confirmed cc1=  .987637 cc2=  .579389 lx=  4.69029 if=  50 il=  55 3/17/2020  n=   5 now=    4017 end=        108        50        74 U=     4.97 T=   53.7 p1= -97.3 p2=  3719.4 ed=    65 3/27/2020   x1=  50. x2=  55. y1=   .75 y2=  -.25 BEST
GP: Confirmed Hungary 3/17/2020        55    4017      108      50       74     1    65 3/27/2020 
AAA2     1 Hungary Confirmed cc1=  .991557 cc2=  .733358 lx=  7.48829 if=  42 il=  56 3/18/2020  n=  14 now=    4017 end=       1786        58        74 U=    20.46 T=   81.2 p1= -55.5 p2=   224.9 ed=   129 5/30/2020   x1=  42. x2=  56. y1=  1.92 y2=  1.23     
GP: Confirmed Hungary 3/18/2020        56    4017     1786      58       74     2   129 5/30/2020 
AAA2     1 Hungary Confirmed cc1=  .992230 cc2=  .724969 lx=  6.61829 if=  43 il=  56 3/18/2020  n=  13 now=    4017 end=        748        58        74 U=    15.48 T=   70.5 p1= -81.4 p2=   537.0 ed=   107 5/8/2020    x1=  43. x2=  56. y1=  1.78 y2=   .94     
GP: Confirmed Hungary 3/18/2020        56    4017      748      58       74     2   107 5/8/2020  
AAA2     1 Hungary Confirmed cc1=  .990642 cc2=  .713292 lx=  6.29829 if=  44 il=  56 3/18/2020  n=  12 now=    4017 end=        543        58        74 U=    13.07 T=   66.5 p1= -86.5 p2=   739.8 ed=    97 4/28/2020   x1=  44. x2=  56. y1=  1.72 y2=   .81     
GP: Confirmed Hungary 3/18/2020        56    4017      543      58       74     2    97 4/28/2020 
AAA2     1 Hungary Confirmed cc1=  .990966 cc2=  .702291 lx=  9.72829 if=  45 il=  56 3/18/2020  n=  11 now=    4017 end=      16785        58        74 U=    28.46 T=  105.4 p1= 317.8 p2=    23.9 ed=   172 7/12/2020   x1=  45. x2=  56. y1=  2.12 y2=  1.73     
GP: Confirmed Hungary 3/18/2020        56    4017    -          58       74     2   172 7/12/2020 
AAA2     1 Hungary Confirmed cc1=  .988984 cc2=  .687472 lx= 10.29829 if=  46 il=  56 3/18/2020  n=  10 now=    4017 end=      29681        58        74 U=    34.26 T=  118.7 p1= 638.9 p2=    13.5 ed=   199 8/8/2020    x1=  46. x2=  56. y1=  2.12 y2=  1.83     
GP: Confirmed Hungary 3/18/2020        56    4017    -          58       74     2   199 8/8/2020  
AAA2     1 Hungary Confirmed cc1=  .988086 cc2=  .671858 lx= 10.29829 if=  47 il=  56 3/18/2020  n=   9 now=    4017 end=      29681        58        74 U=    34.44 T=  119.0 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  47. x2=  56. y1=  2.09 y2=  1.83     
GP: Confirmed Hungary 3/18/2020        56    4017    -          58       74     2   200 8/9/2020  
AAA2     1 Hungary Confirmed cc1=  .991156 cc2=  .657823 lx=  6.04829 if=  48 il=  56 3/18/2020  n=   8 now=    4017 end=        423        58        74 U=    12.10 T=   64.3 p1= -89.5 p2=   949.6 ed=    92 4/23/2020   x1=  48. x2=  56. y1=  1.35 y2=   .69     
GP: Confirmed Hungary 3/18/2020        56    4017      423      58       74     2    92 4/23/2020 
AAA2     1 Hungary Confirmed cc1=  .988664 cc2=  .635111 lx=  5.34829 if=  49 il=  56 3/18/2020  n=   7 now=    4017 end=        210        58        74 U=     9.08 T=   58.3 p1= -94.8 p2=  1912.9 ed=    79 4/10/2020   x1=  49. x2=  56. y1=  1.02 y2=   .25     
GP: Confirmed Hungary 3/18/2020        56    4017      210      58       74     2    79 4/10/2020 
AAA1     1 Hungary Confirmed cc1=  .992165 cc2=  .614201 lx=  4.81829 if=  50 il=  56 3/18/2020  n=   6 now=    4017 end=        123        58        74 U=     5.51 T=   54.5 p1= -96.9 p2=  3265.9 ed=    67 3/29/2020   x1=  50. x2=  56. y1=   .81 y2=  -.28 BEST
AAA2     1 Hungary Confirmed cc1=  .992165 cc2=  .614201 lx=  4.81429 if=  50 il=  56 3/18/2020  n=   6 now=    4017 end=        123        58        74 U=     5.51 T=   54.5 p1= -96.9 p2=  3265.9 ed=    67 3/29/2020   x1=  50. x2=  56. y1=   .81 y2=  -.28 BEST
GP: Confirmed Hungary 3/18/2020        56    4017      123      58       74     2    67 3/29/2020 
AAA1     1 Hungary Confirmed cc1=  .987794 cc2=  .579545 lx=  4.97829 if=  51 il=  56 3/18/2020  n=   5 now=    4017 end=        145        58        74 U=     6.28 T=   55.5 p1= -96.4 p2=  2770.3 ed=    70 4/1/2020    x1=  51. x2=  56. y1=   .71 y2=  -.09 BEST
AAA2     1 Hungary Confirmed cc1=  .987794 cc2=  .579545 lx=  4.98229 if=  51 il=  56 3/18/2020  n=   5 now=    4017 end=        145        58        74 U=     6.28 T=   55.5 p1= -96.4 p2=  2770.3 ed=    70 4/1/2020    x1=  51. x2=  56. y1=   .71 y2=  -.09 BEST
GP: Confirmed Hungary 3/18/2020        56    4017      145      58       74     2    70 4/1/2020  
AAA2     1 Hungary Confirmed cc1=  .993002 cc2=  .743002 lx=  7.81829 if=  42 il=  57 3/19/2020  n=  15 now=    4017 end=       2485        73       519 U=    21.34 T=   83.9 p1= -38.1 p2=   161.6 ed=   134 6/4/2020    x1=  42. x2=  57. y1=  1.96 y2=  1.26     
GP: Confirmed Hungary 3/19/2020        57    4017     2485      73      519     2   134 6/4/2020  
AAA2     1 Hungary Confirmed cc1=  .993535 cc2=  .735336 lx=  7.01829 if=  43 il=  57 3/19/2020  n=  14 now=    4017 end=       1116        73       519 U=    16.65 T=   73.7 p1= -72.2 p2=   359.9 ed=   112 5/13/2020   x1=  43. x2=  57. y1=  1.84 y2=  1.00     
GP: Confirmed Hungary 3/19/2020        57    4017     1116      73      519     2   112 5/13/2020 
AAA2     1 Hungary Confirmed cc1=  .992253 cc2=  .724992 lx=  6.74829 if=  44 il=  57 3/19/2020  n=  13 now=    4017 end=        852        73       519 U=    14.42 T=   70.0 p1= -78.8 p2=   471.5 ed=   103 5/4/2020    x1=  44. x2=  57. y1=  1.80 y2=   .90     
GP: Confirmed Hungary 3/19/2020        57    4017      852      73      519     2   103 5/4/2020  
AAA2     1 Hungary Confirmed cc1=  .992907 cc2=  .715557 lx=  9.90829 if=  45 il=  57 3/19/2020  n=  12 now=    4017 end=      20096        73       519 U=    28.80 T=  106.7 p1= 400.3 p2=    20.0 ed=   174 7/14/2020   x1=  45. x2=  57. y1=  2.14 y2=  1.73     
GP: Confirmed Hungary 3/19/2020        57    4017    -          73      519     2   174 7/14/2020 
AAA2     1 Hungary Confirmed cc1=  .991518 cc2=  .702842 lx= 10.29829 if=  46 il=  57 3/19/2020  n=  11 now=    4017 end=      29681        73       519 U=    33.39 T=  116.9 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  46. x2=  57. y1=  2.12 y2=  1.79     
GP: Confirmed Hungary 3/19/2020        57    4017    -          73      519     2   195 8/4/2020  
AAA2     1 Hungary Confirmed cc1=  .991074 cc2=  .689562 lx= 10.11829 if=  47 il=  57 3/19/2020  n=  10 now=    4017 end=      24792        73       519 U=    32.59 T=  114.4 p1= 517.2 p2=    16.2 ed=   191 7/31/2020   x1=  47. x2=  57. y1=  2.07 y2=  1.76     
GP: Confirmed Hungary 3/19/2020        57    4017    -          73      519     2   191 7/31/2020 
AAA2     1 Hungary Confirmed cc1=  .993372 cc2=  .677144 lx=  6.79829 if=  48 il=  57 3/19/2020  n=   9 now=    4017 end=        896        73       519 U=    14.83 T=   70.6 p1= -77.7 p2=   448.3 ed=   105 5/6/2020    x1=  48. x2=  57. y1=  1.53 y2=   .92     
GP: Confirmed Hungary 3/19/2020        57    4017      896      73      519     2   105 5/6/2020  
AAA1     1 Hungary Confirmed cc1=  .991376 cc2=  .658042 lx=  6.21829 if=  49 il=  57 3/19/2020  n=   8 now=    4017 end=        501        73       519 U=    12.51 T=   65.2 p1= -87.5 p2=   801.8 ed=    94 4/25/2020   x1=  49. x2=  57. y1=  1.30 y2=   .66 BEST
AAA2     1 Hungary Confirmed cc1=  .991376 cc2=  .658042 lx=  6.21729 if=  49 il=  57 3/19/2020  n=   8 now=    4017 end=        501        73       519 U=    12.51 T=   65.2 p1= -87.5 p2=   801.8 ed=    94 4/25/2020   x1=  49. x2=  57. y1=  1.30 y2=   .66 BEST
GP: Confirmed Hungary 3/19/2020        57    4017      501      73      519     2    94 4/25/2020 
AAA2     1 Hungary Confirmed cc1=  .992796 cc2=  .639243 lx=  5.53829 if=  50 il=  57 3/19/2020  n=   7 now=    4017 end=        254        73       519 U=     8.06 T=   58.8 p1= -93.7 p2=  1581.5 ed=    77 4/8/2020    x1=  50. x2=  57. y1=  1.09 y2=   .22     
GP: Confirmed Hungary 3/19/2020        57    4017      254      73      519     2    77 4/8/2020  
AAA1     1 Hungary Confirmed cc1=  .990482 cc2=  .612517 lx=  6.21829 if=  51 il=  57 3/19/2020  n=   6 now=    4017 end=        501        73       519 U=    11.33 T=   64.4 p1= -87.5 p2=   801.8 ed=    91 4/22/2020   x1=  51. x2=  57. y1=  1.19 y2=   .66 BEST
AAA2     1 Hungary Confirmed cc1=  .990482 cc2=  .612517 lx=  6.21629 if=  51 il=  57 3/19/2020  n=   6 now=    4017 end=        501        73       519 U=    11.33 T=   64.4 p1= -87.5 p2=   801.8 ed=    91 4/22/2020   x1=  51. x2=  57. y1=  1.19 y2=   .66 BEST
GP: Confirmed Hungary 3/19/2020        57    4017      501      73      519     2    91 4/22/2020 
AAA2     1 Hungary Confirmed cc1=  .989936 cc2=  .581688 lx= 10.29829 if=  52 il=  57 3/19/2020  n=   5 now=    4017 end=      29681        73       519 U=    36.22 T=  121.9 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  52. x2=  57. y1=  1.93 y2=  1.79     
GP: Confirmed Hungary 3/19/2020        57    4017    -          73      519     2   207 8/16/2020 
AAA2     1 Hungary Confirmed cc1=  .994172 cc2=  .751636 lx=  7.84829 if=  42 il=  58 3/20/2020  n=  16 now=    4017 end=       2561        85       667 U=    21.55 T=   84.4 p1= -36.2 p2=   156.9 ed=   135 6/5/2020    x1=  42. x2=  58. y1=  1.97 y2=  1.23     
GP: Confirmed Hungary 3/20/2020        58    4017     2561      85      667     2   135 6/5/2020  
AAA2     1 Hungary Confirmed cc1=  .994660 cc2=  .744660 lx=  7.14829 if=  43 il=  58 3/20/2020  n=  15 now=    4017 end=       1271        85       667 U=    17.25 T=   75.2 p1= -68.4 p2=   316.1 ed=   115 5/16/2020   x1=  43. x2=  58. y1=  1.86 y2=  1.00     
GP: Confirmed Hungary 3/20/2020        58    4017     1271      85      667     2   115 5/16/2020 
AAA2     1 Hungary Confirmed cc1=  .993667 cc2=  .735468 lx=  6.91829 if=  44 il=  58 3/20/2020  n=  14 now=    4017 end=       1010        85       667 U=    15.18 T=   71.8 p1= -74.9 p2=   397.7 ed=   107 5/8/2020    x1=  44. x2=  58. y1=  1.83 y2=   .91     
GP: Confirmed Hungary 3/20/2020        58    4017     1010      85      667     2   107 5/8/2020  
AAA2     1 Hungary Confirmed cc1=  .994297 cc2=  .727036 lx=  9.32829 if=  45 il=  58 3/20/2020  n=  13 now=    4017 end=      11251        85       667 U=    26.76 T=  100.4 p1= 180.1 p2=    35.7 ed=   163 7/3/2020    x1=  45. x2=  58. y1=  2.07 y2=  1.59     
GP: Confirmed Hungary 3/20/2020        58    4017    11251      85      667     2   163 7/3/2020  
AAA2     1 Hungary Confirmed cc1=  .993311 cc2=  .715961 lx= 10.29829 if=  46 il=  58 3/20/2020  n=  12 now=    4017 end=      29681        85       667 U=    33.79 T=  117.7 p1= 638.9 p2=    13.5 ed=   197 8/6/2020    x1=  46. x2=  58. y1=  2.12 y2=  1.77     
GP: Confirmed Hungary 3/20/2020        58    4017    -          85      667     2   197 8/6/2020  
AAA2     1 Hungary Confirmed cc1=  .993068 cc2=  .704393 lx=  8.84829 if=  47 il=  58 3/20/2020  n=  11 now=    4017 end=       6962        85       667 U=    26.71 T=   97.6 p1=  73.3 p2=    57.7 ed=   160 6/30/2020   x1=  47. x2=  58. y1=  1.89 y2=  1.48     
GP: Confirmed Hungary 3/20/2020        58    4017     6962      85      667     2   160 6/30/2020 
AAA2     1 Hungary Confirmed cc1=  .995032 cc2=  .693521 lx=  6.82829 if=  48 il=  58 3/20/2020  n=  10 now=    4017 end=        923        85       667 U=    15.08 T=   71.1 p1= -77.0 p2=   435.2 ed=   106 5/7/2020    x1=  48. x2=  58. y1=  1.53 y2=   .87     
GP: Confirmed Hungary 3/20/2020        58    4017      923      85      667     2   106 5/7/2020  
AAA1     1 Hungary Confirmed cc1=  .993704 cc2=  .677476 lx=  6.39829 if=  49 il=  58 3/20/2020  n=   9 now=    4017 end=        600        85       667 U=    13.37 T=   67.0 p1= -85.1 p2=   669.5 ed=    98 4/29/2020   x1=  49. x2=  58. y1=  1.34 y2=   .67 BEST
AAA2     1 Hungary Confirmed cc1=  .993704 cc2=  .677476 lx=  6.39729 if=  49 il=  58 3/20/2020  n=   9 now=    4017 end=        600        85       667 U=    13.37 T=   67.0 p1= -85.1 p2=   669.5 ed=    98 4/29/2020   x1=  49. x2=  58. y1=  1.34 y2=   .67 BEST
GP: Confirmed Hungary 3/20/2020        58    4017      600      85      667     2    98 4/29/2020 
AAA2     1 Hungary Confirmed cc1=  .994761 cc2=  .661428 lx=  5.77829 if=  50 il=  58 3/20/2020  n=   8 now=    4017 end=        323        85       667 U=     9.11 T=   60.6 p1= -92.0 p2=  1243.7 ed=    82 4/13/2020   x1=  50. x2=  58. y1=  1.17 y2=   .29     
