TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       16636.00000        9.71932
TAB:  US_Maryland_Prince_Georges_Prince_George_s Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999174 cc2=  .880496 lx=  9.93932 if=  58 il= 128 5/29/2020  n=  70 now=   16636 end=      20729     14773     22433 U=    23.69 T=  102.4 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  58. x2= 128. y1=  1.87 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999138 cc2=  .879615 lx=  9.93932 if=  59 il= 128 5/29/2020  n=  69 now=   16636 end=      20729     14773     22433 U=    23.53 T=  102.5 p1=  24.6 p2=    80.3 ed=   158 6/28/2020   x1=  59. x2= 128. y1=  1.85 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999105 cc2=  .878720 lx=  9.93932 if=  60 il= 128 5/29/2020  n=  68 now=   16636 end=      20729     14773     22433 U=    23.33 T=  102.8 p1=  24.6 p2=    80.3 ed=   157 6/27/2020   x1=  60. x2= 128. y1=  1.83 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   157 6/27/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999092 cc2=  .877824 lx=  9.93932 if=  61 il= 128 5/29/2020  n=  67 now=   16636 end=      20729     14773     22433 U=    23.19 T=  102.9 p1=  24.6 p2=    80.3 ed=   157 6/27/2020   x1=  61. x2= 128. y1=  1.81 y2= -1.08     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20729   14773    22433    13   157 6/27/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999107 cc2=  .876937 lx=  9.94932 if=  62 il= 128 5/29/2020  n=  66 now=   16636 end=      20938     14773     22433 U=    23.47 T=  103.3 p1=  25.9 p2=    79.5 ed=   158 6/28/2020   x1=  62. x2= 128. y1=  1.76 y2= -1.05     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    20938   14773    22433    13   158 6/28/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999123 cc2=  .876031 lx=  9.95932 if=  63 il= 128 5/29/2020  n=  65 now=   16636 end=      21148     14773     22433 U=    23.61 T=  103.8 p1=  27.1 p2=    78.7 ed=   159 6/29/2020   x1=  63. x2= 128. y1=  1.73 y2= -1.03     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    21148   14773    22433    13   159 6/29/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999177 cc2=  .875142 lx=  9.96932 if=  64 il= 128 5/29/2020  n=  64 now=   16636 end=      21361     14773     22433 U=    23.92 T=  104.1 p1=  28.4 p2=    77.9 ed=   160 6/30/2020   x1=  64. x2= 128. y1=  1.68 y2= -1.00     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    21361   14773    22433    13   160 6/30/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999234 cc2=  .874234 lx=  9.97932 if=  65 il= 128 5/29/2020  n=  63 now=   16636 end=      21575     14773     22433 U=    24.45 T=  104.3 p1=  29.7 p2=    77.1 ed=   161 7/1/2020    x1=  65. x2= 128. y1=  1.61 y2=  -.97     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    21575   14773    22433    13   161 7/1/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999244 cc2=  .873256 lx=  9.97932 if=  66 il= 128 5/29/2020  n=  62 now=   16636 end=      21575     14773     22433 U=    24.62 T=  104.1 p1=  29.7 p2=    77.1 ed=   162 7/2/2020    x1=  66. x2= 128. y1=  1.55 y2=  -.97     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    21575   14773    22433    13   162 7/2/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999237 cc2=  .872236 lx=  9.98932 if=  67 il= 128 5/29/2020  n=  61 now=   16636 end=      21792     14773     22433 U=    24.96 T=  104.4 p1=  31.0 p2=    76.3 ed=   163 7/3/2020    x1=  67. x2= 128. y1=  1.50 y2=  -.94     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    21792   14773    22433    13   163 7/3/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999220 cc2=  .871183 lx=  9.98932 if=  68 il= 128 5/29/2020  n=  60 now=   16636 end=      21792     14773     22433 U=    24.95 T=  104.4 p1=  31.0 p2=    76.3 ed=   163 7/3/2020    x1=  68. x2= 128. y1=  1.46 y2=  -.94     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    21792   14773    22433    13   163 7/3/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999209 cc2=  .870110 lx=  9.99932 if=  69 il= 128 5/29/2020  n=  59 now=   16636 end=      22011     14773     22433 U=    25.14 T=  104.9 p1=  32.3 p2=    75.6 ed=   164 7/4/2020    x1=  69. x2= 128. y1=  1.43 y2=  -.92     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22011   14773    22433    13   164 7/4/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999214 cc2=  .869025 lx= 10.00932 if=  70 il= 128 5/29/2020  n=  58 now=   16636 end=      22232     14773     22433 U=    25.40 T=  105.3 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  70. x2= 128. y1=  1.39 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999214 cc2=  .869025 lx= 10.00832 if=  70 il= 128 5/29/2020  n=  58 now=   16636 end=      22232     14773     22433 U=    25.40 T=  105.3 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  70. x2= 128. y1=  1.39 y2=  -.89 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22232   14773    22433    13   165 7/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999230 cc2=  .867924 lx= 10.01932 if=  71 il= 128 5/29/2020  n=  57 now=   16636 end=      22456     14773     22433 U=    25.66 T=  105.7 p1=  35.0 p2=    74.1 ed=   166 7/6/2020    x1=  71. x2= 128. y1=  1.35 y2=  -.87 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999230 cc2=  .867924 lx= 10.01832 if=  71 il= 128 5/29/2020  n=  57 now=   16636 end=      22456     14773     22433 U=    25.66 T=  105.7 p1=  35.0 p2=    74.1 ed=   166 7/6/2020    x1=  71. x2= 128. y1=  1.35 y2=  -.87 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22456   14773    22433    13   166 7/6/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999261 cc2=  .866807 lx= 10.02932 if=  72 il= 128 5/29/2020  n=  56 now=   16636 end=      22681     14773     22433 U=    26.00 T=  106.0 p1=  36.3 p2=    73.3 ed=   167 7/7/2020    x1=  72. x2= 128. y1=  1.31 y2=  -.85 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999261 cc2=  .866807 lx= 10.03032 if=  72 il= 128 5/29/2020  n=  56 now=   16636 end=      22681     14773     22433 U=    26.00 T=  106.0 p1=  36.3 p2=    73.3 ed=   167 7/7/2020    x1=  72. x2= 128. y1=  1.31 y2=  -.85 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22681   14773    22433    13   167 7/7/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999294 cc2=  .865663 lx= 10.03932 if=  73 il= 128 5/29/2020  n=  55 now=   16636 end=      22909     14773     22433 U=    26.28 T=  106.4 p1=  37.7 p2=    72.6 ed=   168 7/8/2020    x1=  73. x2= 128. y1=  1.27 y2=  -.82     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22909   14773    22433    13   168 7/8/2020  
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999346 cc2=  .864506 lx= 10.05932 if=  74 il= 128 5/29/2020  n=  54 now=   16636 end=      23372     14773     22433 U=    26.98 T=  107.0 p1=  40.5 p2=    71.2 ed=   170 7/10/2020   x1=  74. x2= 128. y1=  1.22 y2=  -.78     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    23372   14773    22433    13   170 7/10/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999380 cc2=  .863297 lx= 10.06932 if=  75 il= 128 5/29/2020  n=  53 now=   16636 end=      23607     14773     22433 U=    27.37 T=  107.3 p1=  41.9 p2=    70.5 ed=   171 7/11/2020   x1=  75. x2= 128. y1=  1.18 y2=  -.76     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    23607   14773    22433    13   171 7/11/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999409 cc2=  .862049 lx= 10.08932 if=  76 il= 128 5/29/2020  n=  52 now=   16636 end=      24084     14773     22433 U=    27.85 T=  108.1 p1=  44.8 p2=    69.1 ed=   173 7/13/2020   x1=  76. x2= 128. y1=  1.15 y2=  -.72     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    24084   14773    22433    13   173 7/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999478 cc2=  .860803 lx= 10.10932 if=  77 il= 128 5/29/2020  n=  51 now=   16636 end=      24571     14773     22433 U=    29.12 T=  108.3 p1=  47.7 p2=    67.7 ed=   177 7/17/2020   x1=  77. x2= 128. y1=  1.08 y2=  -.68     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    24571   14773    22433    13   177 7/17/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999451 cc2=  .859423 lx= 10.11932 if=  78 il= 128 5/29/2020  n=  50 now=   16636 end=      24817     14773     22433 U=    29.52 T=  108.6 p1=  49.2 p2=    67.0 ed=   178 7/18/2020   x1=  78. x2= 128. y1=  1.04 y2=  -.66     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    24817   14773    22433    13   178 7/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999418 cc2=  .857997 lx= 10.11932 if=  79 il= 128 5/29/2020  n=  49 now=   16636 end=      24817     14773     22433 U=    29.90 T=  108.4 p1=  49.2 p2=    67.0 ed=   178 7/18/2020   x1=  79. x2= 128. y1=   .98 y2=  -.66     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    24817   14773    22433    13   178 7/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999395 cc2=  .856537 lx= 10.10932 if=  80 il= 128 5/29/2020  n=  48 now=   16636 end=      24571     14773     22433 U=    29.80 T=  107.9 p1=  47.7 p2=    67.7 ed=   178 7/18/2020   x1=  80. x2= 128. y1=   .94 y2=  -.68     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    24571   14773    22433    13   178 7/18/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999397 cc2=  .855059 lx= 10.09932 if=  81 il= 128 5/29/2020  n=  47 now=   16636 end=      24326     14773     22433 U=    29.30 T=  107.6 p1=  46.2 p2=    68.4 ed=   176 7/16/2020   x1=  81. x2= 128. y1=   .91 y2=  -.70     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    24326   14773    22433    13   176 7/16/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999380 cc2=  .853515 lx= 10.08932 if=  82 il= 128 5/29/2020  n=  46 now=   16636 end=      24084     14773     22433 U=    28.98 T=  107.3 p1=  44.8 p2=    69.1 ed=   175 7/15/2020   x1=  82. x2= 128. y1=   .87 y2=  -.72     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    24084   14773    22433    13   175 7/15/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999366 cc2=  .851925 lx= 10.07932 if=  83 il= 128 5/29/2020  n=  45 now=   16636 end=      23844     14773     22433 U=    28.56 T=  107.0 p1=  43.3 p2=    69.8 ed=   174 7/14/2020   x1=  83. x2= 128. y1=   .84 y2=  -.74     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    23844   14773    22433    13   174 7/14/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999344 cc2=  .850273 lx= 10.06932 if=  84 il= 128 5/29/2020  n=  44 now=   16636 end=      23607     14773     22433 U=    28.14 T=  106.7 p1=  41.9 p2=    70.5 ed=   173 7/13/2020   x1=  84. x2= 128. y1=   .81 y2=  -.76     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    23607   14773    22433    13   173 7/13/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999312 cc2=  .848556 lx= 10.05932 if=  85 il= 128 5/29/2020  n=  43 now=   16636 end=      23372     14773     22433 U=    27.84 T=  106.3 p1=  40.5 p2=    71.2 ed=   172 7/12/2020   x1=  85. x2= 128. y1=   .77 y2=  -.78     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    23372   14773    22433    13   172 7/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999284 cc2=  .846785 lx= 10.05932 if=  86 il= 128 5/29/2020  n=  42 now=   16636 end=      23372     14773     22433 U=    27.92 T=  106.2 p1=  40.5 p2=    71.2 ed=   172 7/12/2020   x1=  86. x2= 128. y1=   .72 y2=  -.78     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    23372   14773    22433    13   172 7/12/2020 
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999276 cc2=  .844973 lx= 10.03932 if=  87 il= 128 5/29/2020  n=  41 now=   16636 end=      22909     14773     22433 U=    27.20 T=  105.6 p1=  37.7 p2=    72.6 ed=   169 7/9/2020    x1=  87. x2= 128. y1=   .68 y2=  -.82     
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22909   14773    22433    13   169 7/9/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999266 cc2=  .843093 lx= 10.02932 if=  88 il= 128 5/29/2020  n=  40 now=   16636 end=      22681     14773     22433 U=    26.74 T=  105.4 p1=  36.3 p2=    73.3 ed=   168 7/8/2020    x1=  88. x2= 128. y1=   .65 y2=  -.85 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999267 cc2=  .843093 lx= 10.03232 if=  88 il= 128 5/29/2020  n=  40 now=   16636 end=      22681     14773     22433 U=    26.74 T=  105.4 p1=  36.3 p2=    73.3 ed=   168 7/8/2020    x1=  88. x2= 128. y1=   .65 y2=  -.85 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22681   14773    22433    13   168 7/8/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999244 cc2=  .841130 lx= 10.01932 if=  89 il= 128 5/29/2020  n=  39 now=   16636 end=      22456     14773     22433 U=    26.39 T=  105.0 p1=  35.0 p2=    74.1 ed=   167 7/7/2020    x1=  89. x2= 128. y1=   .61 y2=  -.87 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999244 cc2=  .841130 lx= 10.02232 if=  89 il= 128 5/29/2020  n=  39 now=   16636 end=      22456     14773     22433 U=    26.39 T=  105.0 p1=  35.0 p2=    74.1 ed=   167 7/7/2020    x1=  89. x2= 128. y1=   .61 y2=  -.87 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22456   14773    22433    13   167 7/7/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999230 cc2=  .839101 lx= 10.00932 if=  90 il= 128 5/29/2020  n=  38 now=   16636 end=      22232     14773     22433 U=    25.79 T=  104.9 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  90. x2= 128. y1=   .58 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999230 cc2=  .839101 lx= 10.01132 if=  90 il= 128 5/29/2020  n=  38 now=   16636 end=      22232     14773     22433 U=    25.79 T=  104.9 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  90. x2= 128. y1=   .58 y2=  -.89 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22232   14773    22433    13   165 7/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999180 cc2=  .836959 lx= 10.00932 if=  91 il= 128 5/29/2020  n=  37 now=   16636 end=      22232     14773     22433 U=    25.47 T=  105.2 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  91. x2= 128. y1=   .56 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999181 cc2=  .836959 lx= 10.00532 if=  91 il= 128 5/29/2020  n=  37 now=   16636 end=      22232     14773     22433 U=    25.47 T=  105.2 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  91. x2= 128. y1=   .56 y2=  -.89 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22232   14773    22433    13   165 7/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999113 cc2=  .834714 lx= 10.00932 if=  92 il= 128 5/29/2020  n=  36 now=   16636 end=      22232     14773     22433 U=    25.46 T=  105.2 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  92. x2= 128. y1=   .52 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999113 cc2=  .834714 lx= 10.00732 if=  92 il= 128 5/29/2020  n=  36 now=   16636 end=      22232     14773     22433 U=    25.46 T=  105.2 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  92. x2= 128. y1=   .52 y2=  -.89 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22232   14773    22433    13   165 7/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999039 cc2=  .832372 lx= 10.00932 if=  93 il= 128 5/29/2020  n=  35 now=   16636 end=      22232     14773     22433 U=    25.43 T=  105.3 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  93. x2= 128. y1=   .48 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .999039 cc2=  .832372 lx= 10.00932 if=  93 il= 128 5/29/2020  n=  35 now=   16636 end=      22232     14773     22433 U=    25.43 T=  105.3 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  93. x2= 128. y1=   .48 y2=  -.89 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22232   14773    22433    13   165 7/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998958 cc2=  .829927 lx= 10.00932 if=  94 il= 128 5/29/2020  n=  34 now=   16636 end=      22232     14773     22433 U=    25.71 T=  105.0 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  94. x2= 128. y1=   .43 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998959 cc2=  .829927 lx= 10.01332 if=  94 il= 128 5/29/2020  n=  34 now=   16636 end=      22232     14773     22433 U=    25.71 T=  105.0 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  94. x2= 128. y1=   .43 y2=  -.89 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22232   14773    22433    13   165 7/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998871 cc2=  .827372 lx= 10.00932 if=  95 il= 128 5/29/2020  n=  33 now=   16636 end=      22232     14773     22433 U=    25.45 T=  105.2 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  95. x2= 128. y1=   .40 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998871 cc2=  .827372 lx= 10.00932 if=  95 il= 128 5/29/2020  n=  33 now=   16636 end=      22232     14773     22433 U=    25.45 T=  105.2 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  95. x2= 128. y1=   .40 y2=  -.89 BEST
GP: Confirmed US_Maryland_Prince_Georges_Prince_George_s 5/29/2020       128   16636    22232   14773    22433    13   165 7/5/2020  
AAA1     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998767 cc2=  .824689 lx= 10.00932 if=  96 il= 128 5/29/2020  n=  32 now=   16636 end=      22232     14773     22433 U=    25.40 T=  105.3 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  96. x2= 128. y1=   .37 y2=  -.89 BEST
AAA2     1 US_Maryland_Prince_Georges_Prince_George_s Confirmed cc1=  .998767 cc2=  .824689 lx= 10.01232 if=  96 il= 128 5/29/2020  n=  32 now=   16636 end=      22232     14773     22433 U=    25.40 T=  105.3 p1=  33.6 p2=    74.8 ed=   165 7/5/2020    x1=  96. x2= 128. y1=   .37 y2=  -.89 BEST
