TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3174.00000        8.06275
TAB:  US_Virginia_Loudoun Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .937503 cc2=  .559417 lx=  3.96275 if=  55 il=  61 3/23/2020  n=   6 now=    3174 end=         58        15        58 U=    10.10 T=   64.1 p1= -98.2 p2=  5472.4 ed=    87 4/18/2020   x1=  55. x2=  61. y1=   .90 y2=   .30 BEST
GP: Confirmed US_Virginia_Loudoun 3/23/2020        61    3174       58      15       58     3    87 4/18/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .941925 cc2=  .533676 lx=  4.06275 if=  56 il=  61 3/23/2020  n=   5 now=    3174 end=         58        15        58 U=     8.42 T=   63.6 p1= -98.2 p2=  5472.4 ed=    83 4/14/2020   x1=  56. x2=  61. y1=   .90 y2=   .30 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .942300 cc2=  .533676 lx=  3.96275 if=  56 il=  61 3/23/2020  n=   5 now=    3174 end=         58        15        58 U=     8.42 T=   63.6 p1= -98.2 p2=  5472.4 ed=    83 4/14/2020   x1=  56. x2=  61. y1=   .90 y2=   .30 BEST
GP: Confirmed US_Virginia_Loudoun 3/23/2020        61    3174       58      15       58     3    83 4/14/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .960008 cc2=  .701809 lx=  5.09275 if=  48 il=  62 3/24/2020  n=  14 now=    3174 end=        162        18        58 U=    16.70 T=   75.2 p1= -94.9 p2=  1959.3 ed=   114 5/15/2020   x1=  48. x2=  62. y1=  1.63 y2=   .79     
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174      162      18       58     6   114 5/15/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .950695 cc2=  .683434 lx=  4.89275 if=  49 il=  62 3/24/2020  n=  13 now=    3174 end=        133        18        58 U=    14.55 T=   72.1 p1= -95.8 p2=  2386.5 ed=   106 5/7/2020    x1=  49. x2=  62. y1=  1.59 y2=   .69     
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174      133      18       58     6   106 5/7/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .942600 cc2=  .665249 lx= 10.06275 if=  50 il=  62 3/24/2020  n=  12 now=    3174 end=      23452        18        58 U=    44.90 T=  150.5 p1= 638.9 p2=    13.5 ed=   256 10/4/2020   x1=  50. x2=  62. y1=  2.24 y2=  1.97     
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174    -          18       58     6   256 10/4/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .926450 cc2=  .637775 lx= 10.06275 if=  51 il=  62 3/24/2020  n=  11 now=    3174 end=      23452        18        58 U=    49.33 T=  159.2 p1= 638.9 p2=    13.5 ed=   275 10/23/2020  x1=  51. x2=  62. y1=  2.19 y2=  1.97     
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174    -          18       58     6   275 10/23/2020
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .907333 cc2=  .605822 lx=  4.63275 if=  52 il=  62 3/24/2020  n=  10 now=    3174 end=        102        18        58 U=    18.15 T=   72.1 p1= -96.8 p2=  3111.8 ed=   114 5/15/2020   x1=  52. x2=  62. y1=  1.11 y2=   .56 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .907333 cc2=  .605822 lx=  4.62975 if=  52 il=  62 3/24/2020  n=  10 now=    3174 end=        102        18        58 U=    18.15 T=   72.1 p1= -96.8 p2=  3111.8 ed=   114 5/15/2020   x1=  52. x2=  62. y1=  1.11 y2=   .56 BEST
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174      102      18       58     6   114 5/15/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .926014 cc2=  .609786 lx=  4.06275 if=  53 il=  62 3/24/2020  n=   9 now=    3174 end=         58        18        58 U=    12.19 T=   63.9 p1= -98.2 p2=  5472.4 ed=    92 4/23/2020   x1=  53. x2=  62. y1=   .90 y2=   .16 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .926086 cc2=  .609786 lx=  3.96275 if=  53 il=  62 3/24/2020  n=   9 now=    3174 end=         58        18        58 U=    12.19 T=   63.9 p1= -98.2 p2=  5472.4 ed=    92 4/23/2020   x1=  53. x2=  62. y1=   .90 y2=   .16 BEST
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174       58      18       58     6    92 4/23/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .942324 cc2=  .608991 lx=  4.06275 if=  54 il=  62 3/24/2020  n=   8 now=    3174 end=         58        18        58 U=    10.83 T=   63.7 p1= -98.2 p2=  5472.4 ed=    89 4/20/2020   x1=  54. x2=  62. y1=   .90 y2=   .16 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .942573 cc2=  .608991 lx=  3.96275 if=  54 il=  62 3/24/2020  n=   8 now=    3174 end=         58        18        58 U=    10.83 T=   63.7 p1= -98.2 p2=  5472.4 ed=    89 4/20/2020   x1=  54. x2=  62. y1=   .90 y2=   .16 BEST
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174       58      18       58     6    89 4/20/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .953095 cc2=  .599542 lx=  4.06275 if=  55 il=  62 3/24/2020  n=   7 now=    3174 end=         58        18        58 U=     9.48 T=   63.5 p1= -98.2 p2=  5472.4 ed=    85 4/16/2020   x1=  55. x2=  62. y1=   .90 y2=   .16 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .953612 cc2=  .599542 lx=  3.96275 if=  55 il=  62 3/24/2020  n=   7 now=    3174 end=         58        18        58 U=     9.48 T=   63.5 p1= -98.2 p2=  5472.4 ed=    85 4/16/2020   x1=  55. x2=  62. y1=   .90 y2=   .16 BEST
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174       58      18       58     6    85 4/16/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .952214 cc2=  .574249 lx=  4.06275 if=  56 il=  62 3/24/2020  n=   6 now=    3174 end=         58        18        58 U=     8.13 T=   63.3 p1= -98.2 p2=  5472.4 ed=    82 4/13/2020   x1=  56. x2=  62. y1=   .90 y2=   .16 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .953160 cc2=  .574249 lx=  3.96275 if=  56 il=  62 3/24/2020  n=   6 now=    3174 end=         58        18        58 U=     8.13 T=   63.3 p1= -98.2 p2=  5472.4 ed=    82 4/13/2020   x1=  56. x2=  62. y1=   .90 y2=   .16 BEST
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174       58      18       58     6    82 4/13/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .928077 cc2=  .519828 lx=  4.06275 if=  57 il=  62 3/24/2020  n=   5 now=    3174 end=         58        18        58 U=     6.77 T=   63.1 p1= -98.2 p2=  5472.4 ed=    79 4/10/2020   x1=  57. x2=  62. y1=   .90 y2=   .16 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .929763 cc2=  .519828 lx=  3.96275 if=  57 il=  62 3/24/2020  n=   5 now=    3174 end=         58        18        58 U=     6.77 T=   63.1 p1= -98.2 p2=  5472.4 ed=    79 4/10/2020   x1=  57. x2=  62. y1=   .90 y2=   .16 BEST
GP: Confirmed US_Virginia_Loudoun 3/24/2020        62    3174       58      18       58     6    79 4/10/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .966978 cc2=  .716978 lx=  4.84275 if=  48 il=  63 3/25/2020  n=  15 now=    3174 end=        126        20        58 U=    15.56 T=   72.5 p1= -96.0 p2=  2519.0 ed=   109 5/10/2020   x1=  48. x2=  63. y1=  1.58 y2=   .61     
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174      126      20       58     8   109 5/10/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .959928 cc2=  .701729 lx=  4.65275 if=  49 il=  63 3/25/2020  n=  14 now=    3174 end=        104        20        58 U=    13.56 T=   69.8 p1= -96.7 p2=  3051.9 ed=   101 5/2/2020    x1=  49. x2=  63. y1=  1.54 y2=   .51 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .959928 cc2=  .701729 lx=  4.65775 if=  49 il=  63 3/25/2020  n=  14 now=    3174 end=        104        20        58 U=    13.56 T=   69.8 p1= -96.7 p2=  3051.9 ed=   101 5/2/2020    x1=  49. x2=  63. y1=  1.54 y2=   .51 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174      104      20       58     8   101 5/2/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .953352 cc2=  .686091 lx=  8.59275 if=  50 il=  63 3/25/2020  n=  13 now=    3174 end=       5392        20        58 U=    37.73 T=  128.0 p1=  69.9 p2=    58.9 ed=   217 8/26/2020   x1=  50. x2=  63. y1=  2.07 y2=  1.72     
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174     5392      20       58     8   217 8/26/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .941535 cc2=  .664185 lx= 10.06275 if=  51 il=  63 3/25/2020  n=  12 now=    3174 end=      23452        20        58 U=    50.46 T=  161.7 p1= 638.9 p2=    13.5 ed=   280 10/28/2020  x1=  51. x2=  63. y1=  2.19 y2=  1.96     
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174    -          20       58     8   280 10/28/2020
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .929286 cc2=  .640610 lx=  4.06275 if=  52 il=  63 3/25/2020  n=  11 now=    3174 end=         58        20        58 U=    13.21 T=   63.9 p1= -98.2 p2=  5472.4 ed=    95 4/26/2020   x1=  52. x2=  63. y1=   .90 y2=   .06 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .929323 cc2=  .640610 lx=  3.96275 if=  52 il=  63 3/25/2020  n=  11 now=    3174 end=         58        20        58 U=    13.21 T=   63.9 p1= -98.2 p2=  5472.4 ed=    95 4/26/2020   x1=  52. x2=  63. y1=   .90 y2=   .06 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174       58      20       58     8    95 4/26/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .944346 cc2=  .642835 lx=  4.06275 if=  53 il=  63 3/25/2020  n=  10 now=    3174 end=         58        20        58 U=    12.01 T=   63.8 p1= -98.2 p2=  5472.4 ed=    92 4/23/2020   x1=  53. x2=  63. y1=   .90 y2=   .06 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .944564 cc2=  .642835 lx=  3.96275 if=  53 il=  63 3/25/2020  n=  10 now=    3174 end=         58        20        58 U=    12.01 T=   63.8 p1= -98.2 p2=  5472.4 ed=    92 4/23/2020   x1=  53. x2=  63. y1=   .90 y2=   .06 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174       58      20       58     8    92 4/23/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .956557 cc2=  .640329 lx=  4.06275 if=  54 il=  63 3/25/2020  n=   9 now=    3174 end=         58        20        58 U=    10.81 T=   63.7 p1= -98.2 p2=  5472.4 ed=    89 4/20/2020   x1=  54. x2=  63. y1=   .90 y2=   .06 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .957026 cc2=  .640329 lx=  3.96275 if=  54 il=  63 3/25/2020  n=   9 now=    3174 end=         58        20        58 U=    10.81 T=   63.7 p1= -98.2 p2=  5472.4 ed=    89 4/20/2020   x1=  54. x2=  63. y1=   .90 y2=   .06 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174       58      20       58     8    89 4/20/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .963339 cc2=  .630006 lx=  4.06275 if=  55 il=  63 3/25/2020  n=   8 now=    3174 end=         58        20        58 U=     9.61 T=   63.6 p1= -98.2 p2=  5472.4 ed=    86 4/17/2020   x1=  55. x2=  63. y1=   .90 y2=   .06 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .964170 cc2=  .630006 lx=  3.96275 if=  55 il=  63 3/25/2020  n=   8 now=    3174 end=         58        20        58 U=     9.61 T=   63.6 p1= -98.2 p2=  5472.4 ed=    86 4/17/2020   x1=  55. x2=  63. y1=   .90 y2=   .06 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174       58      20       58     8    86 4/17/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .960235 cc2=  .606682 lx=  4.06275 if=  56 il=  63 3/25/2020  n=   7 now=    3174 end=         58        20        58 U=     8.41 T=   63.5 p1= -98.2 p2=  5472.4 ed=    83 4/14/2020   x1=  56. x2=  63. y1=   .90 y2=   .06 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .961612 cc2=  .606682 lx=  3.96275 if=  56 il=  63 3/25/2020  n=   7 now=    3174 end=         58        20        58 U=     8.41 T=   63.5 p1= -98.2 p2=  5472.4 ed=    83 4/14/2020   x1=  56. x2=  63. y1=   .90 y2=   .06 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174       58      20       58     8    83 4/14/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .941145 cc2=  .563180 lx=  4.06275 if=  57 il=  63 3/25/2020  n=   6 now=    3174 end=         58        20        58 U=     7.21 T=   63.5 p1= -98.2 p2=  5472.4 ed=    80 4/11/2020   x1=  57. x2=  63. y1=   .90 y2=   .06 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .943353 cc2=  .563180 lx=  3.96275 if=  57 il=  63 3/25/2020  n=   6 now=    3174 end=         58        20        58 U=     7.21 T=   63.5 p1= -98.2 p2=  5472.4 ed=    80 4/11/2020   x1=  57. x2=  63. y1=   .90 y2=   .06 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174       58      20       58     8    80 4/11/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .944062 cc2=  .535814 lx=  4.06275 if=  58 il=  63 3/25/2020  n=   5 now=    3174 end=         58        20        58 U=     8.95 T=   63.6 p1= -98.2 p2=  5472.4 ed=    84 4/15/2020   x1=  58. x2=  63. y1=   .62 y2=   .06 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .945483 cc2=  .535814 lx=  3.96275 if=  58 il=  63 3/25/2020  n=   5 now=    3174 end=         58        20        58 U=     8.95 T=   63.6 p1= -98.2 p2=  5472.4 ed=    84 4/15/2020   x1=  58. x2=  63. y1=   .62 y2=   .06 BEST
GP: Confirmed US_Virginia_Loudoun 3/25/2020        63    3174       58      20       58     8    84 4/15/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .971152 cc2=  .728617 lx=  5.95275 if=  48 il=  64 3/26/2020  n=  16 now=    3174 end=        384        28        58 U=    19.50 T=   82.8 p1= -87.9 p2=   826.6 ed=   128 5/29/2020   x1=  48. x2=  64. y1=  1.78 y2=   .96     
GP: Confirmed US_Virginia_Loudoun 3/26/2020        64    3174      384      28       58     3   128 5/29/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .965287 cc2=  .715287 lx=  5.90275 if=  49 il=  64 3/26/2020  n=  15 now=    3174 end=        366        28        58 U=    18.04 T=   81.0 p1= -88.5 p2=   867.2 ed=   123 5/24/2020   x1=  49. x2=  64. y1=  1.78 y2=   .94     
GP: Confirmed US_Virginia_Loudoun 3/26/2020        64    3174      366      28       58     3   123 5/24/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .961757 cc2=  .703558 lx= 10.06275 if=  50 il=  64 3/26/2020  n=  14 now=    3174 end=      23452        28        58 U=    42.32 T=  144.7 p1= 638.9 p2=    13.5 ed=   244 9/22/2020   x1=  50. x2=  64. y1=  2.24 y2=  1.91     
GP: Confirmed US_Virginia_Loudoun 3/26/2020        64    3174    -          28       58     3   244 9/22/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .952792 cc2=  .685531 lx= 10.06275 if=  51 il=  64 3/26/2020  n=  13 now=    3174 end=      23452        28        58 U=    45.36 T=  150.5 p1= 638.9 p2=    13.5 ed=   257 10/5/2020   x1=  51. x2=  64. y1=  2.19 y2=  1.91     
GP: Confirmed US_Virginia_Loudoun 3/26/2020        64    3174    -          28       58     3   257 10/5/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .942744 cc2=  .665394 lx= 10.06275 if=  52 il=  64 3/26/2020  n=  12 now=    3174 end=      23452        28        58 U=    52.65 T=  164.4 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  52. x2=  64. y1=  2.13 y2=  1.91     
GP: Confirmed US_Virginia_Loudoun 3/26/2020        64    3174    -          28       58     3   288 11/5/2020 
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .954361 cc2=  .665686 lx=  6.76275 if=  53 il=  64 3/26/2020  n=  11 now=    3174 end=        865        28        58 U=    27.03 T=   97.3 p1= -72.7 p2=   366.9 ed=   161 7/1/2020    x1=  53. x2=  64. y1=  1.64 y2=  1.23     
GP: Confirmed US_Virginia_Loudoun 3/26/2020        64    3174      865      28       58     3   161 7/1/2020  
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .963681 cc2=  .662170 lx=  5.40275 if=  54 il=  64 3/26/2020  n=  10 now=    3174 end=        222        28        58 U=    16.52 T=   76.0 p1= -93.0 p2=  1429.7 ed=   115 5/16/2020   x1=  54. x2=  64. y1=  1.33 y2=   .73     
GP: Confirmed US_Virginia_Loudoun 3/26/2020        64    3174      222      28       58     3   115 5/16/2020 
AAA1     1 US_Virginia_Loudoun Confirmed cc1=  .969027 cc2=  .652799 lx=  4.73275 if=  55 il=  64 3/26/2020  n=   9 now=    3174 end=        113        28        58 U=    11.22 T=   67.8 p1= -96.4 p2=  2808.8 ed=    94 4/25/2020   x1=  55. x2=  64. y1=  1.14 y2=   .34 BEST
AAA2     1 US_Virginia_Loudoun Confirmed cc1=  .969027 cc2=  .652799 lx=  4.73275 if=  55 il=  64 3/26/2020  n=   9 now=    3174 end=        113        28        58 U=    11.22 T=   67.8 p1= -96.4 p2=  2808.8 ed=    94 4/25/2020   x1=  55. x2=  64. y1=  1.14 y2=   .34 BEST
