TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6605.00000        8.79558
TAB:  US_New_Jersey_Morris Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .991742 cc2=  .638189 lx=  8.81558 if=  55 il=  62 3/24/2020  n=   7 now=    6605 end=       6738       204       854 U=    10.37 T=   75.0 p1=   2.0 p2=    98.0 ed=    99 4/30/2020   x1=  55. x2=  62. y1=  1.93 y2=  1.25     
GP: Confirmed US_New_Jersey_Morris 3/24/2020        62    6605     6738     204      854     1    99 4/30/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .988664 cc2=  .610699 lx= 10.79558 if=  56 il=  62 3/24/2020  n=   6 now=    6605 end=      48804       204       854 U=    16.67 T=   90.3 p1= 638.9 p2=    13.5 ed=   129 5/30/2020   x1=  56. x2=  62. y1=  2.06 y2=  1.70     
GP: Confirmed US_New_Jersey_Morris 3/24/2020        62    6605    -         204      854     1   129 5/30/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .989555 cc2=  .581307 lx=  6.74558 if=  57 il=  62 3/24/2020  n=   5 now=    6605 end=        850       204       854 U=     5.60 T=   64.0 p1= -87.1 p2=   777.1 ed=    77 4/8/2020    x1=  57. x2=  62. y1=  1.25 y2=   .36 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989555 cc2=  .581307 lx=  6.74858 if=  57 il=  62 3/24/2020  n=   5 now=    6605 end=        850       204       854 U=     5.60 T=   64.0 p1= -87.1 p2=   777.1 ed=    77 4/8/2020    x1=  57. x2=  62. y1=  1.25 y2=   .36 BEST
GP: Confirmed US_New_Jersey_Morris 3/24/2020        62    6605      850     204      854     1    77 4/8/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .987601 cc2=  .720340 lx= 10.79558 if=  50 il=  63 3/25/2020  n=  13 now=    6605 end=      48804       223       366 U=    18.71 T=   94.5 p1= 638.9 p2=    13.5 ed=   138 6/8/2020    x1=  50. x2=  63. y1=  2.38 y2=  1.68     
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605    -         223      366     2   138 6/8/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .985362 cc2=  .708012 lx= 10.79558 if=  51 il=  63 3/25/2020  n=  12 now=    6605 end=      48804       223       366 U=    20.42 T=   97.4 p1= 638.9 p2=    13.5 ed=   145 6/15/2020   x1=  51. x2=  63. y1=  2.27 y2=  1.68     
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605    -         223      366     2   145 6/15/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .990733 cc2=  .702058 lx= 10.79558 if=  52 il=  63 3/25/2020  n=  11 now=    6605 end=      48804       223       366 U=    18.72 T=   94.5 p1= 638.9 p2=    13.5 ed=   138 6/8/2020    x1=  52. x2=  63. y1=  2.27 y2=  1.68     
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605    -         223      366     2   138 6/8/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .992145 cc2=  .690633 lx=  9.19558 if=  53 il=  63 3/25/2020  n=  10 now=    6605 end=       9853       223       366 U=    13.17 T=   80.5 p1=  49.2 p2=    67.0 ed=   111 5/12/2020   x1=  53. x2=  63. y1=  2.09 y2=  1.33     
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605     9853     223      366     2   111 5/12/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .990021 cc2=  .673793 lx=  8.14558 if=  54 il=  63 3/25/2020  n=   9 now=    6605 end=       3448       223       366 U=    10.69 T=   73.8 p1= -47.8 p2=   191.6 ed=    99 4/30/2020   x1=  54. x2=  63. y1=  1.85 y2=  1.01     
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605     3448     223      366     2    99 4/30/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989351 cc2=  .656018 lx=  6.84558 if=  55 il=  63 3/25/2020  n=   8 now=    6605 end=        939       223       366 U=     6.53 T=   65.4 p1= -85.8 p2=   703.4 ed=    80 4/11/2020   x1=  55. x2=  63. y1=  1.59 y2=   .36     
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605      939     223      366     2    80 4/11/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .984964 cc2=  .631411 lx=  6.42558 if=  56 il=  63 3/25/2020  n=   7 now=    6605 end=        617       223       366 U=     5.70 T=   63.1 p1= -90.7 p2=  1070.5 ed=    76 4/7/2020    x1=  56. x2=  63. y1=  1.25 y2=   .02     
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605      617     223      366     2    76 4/7/2020  
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .989635 cc2=  .611670 lx=  5.67558 if=  57 il=  63 3/25/2020  n=   6 now=    6605 end=        291       223       366 U=     2.73 T=   59.4 p1= -95.6 p2=  2269.8 ed=    65 3/27/2020   x1=  57. x2=  63. y1=   .88 y2= -1.32 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989635 cc2=  .611670 lx=  5.67358 if=  57 il=  63 3/25/2020  n=   6 now=    6605 end=        291       223       366 U=     2.73 T=   59.4 p1= -95.6 p2=  2269.8 ed=    65 3/27/2020   x1=  57. x2=  63. y1=   .88 y2= -1.32 BEST
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605      291     223      366     2    65 3/27/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .996714 cc2=  .588465 lx=  5.53558 if=  58 il=  63 3/25/2020  n=   5 now=    6605 end=        253       223       366 U=     1.83 T=   59.2 p1= -96.2 p2=  2610.7 ed=    63 3/25/2020   x1=  58. x2=  63. y1=   .68 y2= -2.05 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .996721 cc2=  .588465 lx=  5.53058 if=  58 il=  63 3/25/2020  n=   5 now=    6605 end=        253       223       366 U=     1.83 T=   59.2 p1= -96.2 p2=  2610.7 ed=    63 3/25/2020   x1=  58. x2=  63. y1=   .68 y2= -2.05 BEST
GP: Confirmed US_New_Jersey_Morris 3/25/2020        63    6605      253     223      366     2    63 3/25/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989735 cc2=  .731536 lx= 10.79558 if=  50 il=  64 3/26/2020  n=  14 now=    6605 end=      48804       315      1098 U=    18.39 T=   93.8 p1= 638.9 p2=    13.5 ed=   137 6/7/2020    x1=  50. x2=  64. y1=  2.38 y2=  1.62     
GP: Confirmed US_New_Jersey_Morris 3/26/2020        64    6605    -         315     1098     2   137 6/7/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .987950 cc2=  .720689 lx= 10.79558 if=  51 il=  64 3/26/2020  n=  13 now=    6605 end=      48804       315      1098 U=    19.88 T=   96.2 p1= 638.9 p2=    13.5 ed=   143 6/13/2020   x1=  51. x2=  64. y1=  2.27 y2=  1.62     
GP: Confirmed US_New_Jersey_Morris 3/26/2020        64    6605    -         315     1098     2   143 6/13/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .991991 cc2=  .714641 lx=  9.79558 if=  52 il=  64 3/26/2020  n=  12 now=    6605 end=      17954       315      1098 U=    15.67 T=   85.9 p1= 171.8 p2=    36.8 ed=   122 5/23/2020   x1=  52. x2=  64. y1=  2.16 y2=  1.40     
GP: Confirmed US_New_Jersey_Morris 3/26/2020        64    6605    17954     315     1098     2   122 5/23/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993553 cc2=  .704878 lx=  8.11558 if=  53 il=  64 3/26/2020  n=  11 now=    6605 end=       3346       315      1098 U=    10.11 T=   72.7 p1= -49.3 p2=   197.4 ed=    96 4/27/2020   x1=  53. x2=  64. y1=  1.95 y2=   .86     
GP: Confirmed US_New_Jersey_Morris 3/26/2020        64    6605     3346     315     1098     2    96 4/27/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .992342 cc2=  .690831 lx=  7.53558 if=  54 il=  64 3/26/2020  n=  10 now=    6605 end=       1873       315      1098 U=     8.55 T=   68.9 p1= -71.6 p2=   352.6 ed=    89 4/20/2020   x1=  54. x2=  64. y1=  1.75 y2=   .58     
GP: Confirmed US_New_Jersey_Morris 3/26/2020        64    6605     1873     315     1098     2    89 4/20/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .992249 cc2=  .676021 lx=  6.96558 if=  55 il=  64 3/26/2020  n=   9 now=    6605 end=       1059       315      1098 U=     6.34 T=   65.2 p1= -84.0 p2=   623.7 ed=    80 4/11/2020   x1=  55. x2=  64. y1=  1.61 y2=   .19 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .992249 cc2=  .676021 lx=  6.96458 if=  55 il=  64 3/26/2020  n=   9 now=    6605 end=       1059       315      1098 U=     6.34 T=   65.2 p1= -84.0 p2=   623.7 ed=    80 4/11/2020   x1=  55. x2=  64. y1=  1.61 y2=   .19 BEST
GP: Confirmed US_New_Jersey_Morris 3/26/2020        64    6605     1059     315     1098     2    80 4/11/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .989346 cc2=  .656012 lx=  6.91558 if=  56 il=  64 3/26/2020  n=   8 now=    6605 end=       1007       315      1098 U=     6.51 T=   65.0 p1= -84.8 p2=   655.9 ed=    80 4/11/2020   x1=  56. x2=  64. y1=  1.38 y2=   .15 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989346 cc2=  .656012 lx=  6.91058 if=  56 il=  64 3/26/2020  n=   8 now=    6605 end=       1007       315      1098 U=     6.51 T=   65.0 p1= -84.8 p2=   655.9 ed=    80 4/11/2020   x1=  56. x2=  64. y1=  1.38 y2=   .15 BEST
GP: Confirmed US_New_Jersey_Morris 3/26/2020        64    6605     1007     315     1098     2    80 4/11/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .991224 cc2=  .741224 lx= 10.79558 if=  50 il=  65 3/27/2020  n=  15 now=    6605 end=      48804       391      1342 U=    18.64 T=   94.3 p1= 638.9 p2=    13.5 ed=   138 6/8/2020    x1=  50. x2=  65. y1=  2.38 y2=  1.57     
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605    -         391     1342     2   138 6/8/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .989722 cc2=  .731523 lx= 10.68558 if=  51 il=  65 3/27/2020  n=  14 now=    6605 end=      43720       391      1342 U=    19.74 T=   95.6 p1= 561.9 p2=    15.1 ed=   142 6/12/2020   x1=  51. x2=  65. y1=  2.26 y2=  1.55     
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605    -         391     1342     2   142 6/12/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .993240 cc2=  .725979 lx=  8.70558 if=  52 il=  65 3/27/2020  n=  13 now=    6605 end=       6036       391      1342 U=    12.72 T=   77.8 p1=  -8.6 p2=   109.4 ed=   107 5/8/2020    x1=  52. x2=  65. y1=  2.03 y2=  1.01     
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605     6036     391     1342     2   107 5/8/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994855 cc2=  .717505 lx=  7.81558 if=  53 il=  65 3/27/2020  n=  12 now=    6605 end=       2478       391      1342 U=     9.29 T=   70.7 p1= -62.5 p2=   266.5 ed=    92 4/23/2020   x1=  53. x2=  65. y1=  1.90 y2=   .61     
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605     2478     391     1342     2    92 4/23/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994110 cc2=  .705435 lx=  7.47558 if=  54 il=  65 3/27/2020  n=  11 now=    6605 end=       1764       391      1342 U=     8.29 T=   68.4 p1= -73.3 p2=   374.4 ed=    87 4/18/2020   x1=  54. x2=  65. y1=  1.74 y2=   .41     
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605     1764     391     1342     2    87 4/18/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994106 cc2=  .692595 lx=  7.13558 if=  55 il=  65 3/27/2020  n=  10 now=    6605 end=       1255       391      1342 U=     6.70 T=   66.0 p1= -81.0 p2=   526.3 ed=    81 4/12/2020   x1=  55. x2=  65. y1=  1.65 y2=   .15 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994106 cc2=  .692595 lx=  7.13158 if=  55 il=  65 3/27/2020  n=  10 now=    6605 end=       1255       391      1342 U=     6.70 T=   66.0 p1= -81.0 p2=   526.3 ed=    81 4/12/2020   x1=  55. x2=  65. y1=  1.65 y2=   .15 BEST
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605     1255     391     1342     2    81 4/12/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .992135 cc2=  .675907 lx=  7.14558 if=  56 il=  65 3/27/2020  n=   9 now=    6605 end=       1268       391      1342 U=     7.07 T=   66.2 p1= -80.8 p2=   520.9 ed=    82 4/13/2020   x1=  56. x2=  65. y1=  1.44 y2=   .16 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .992135 cc2=  .675907 lx=  7.14058 if=  56 il=  65 3/27/2020  n=   9 now=    6605 end=       1268       391      1342 U=     7.07 T=   66.2 p1= -80.8 p2=   520.9 ed=    82 4/13/2020   x1=  56. x2=  65. y1=  1.44 y2=   .16 BEST
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605     1268     391     1342     2    82 4/13/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .991846 cc2=  .658513 lx=  6.85558 if=  57 il=  65 3/27/2020  n=   8 now=    6605 end=        949       391      1342 U=     5.71 T=   64.3 p1= -85.6 p2=   696.0 ed=    77 4/8/2020    x1=  57. x2=  65. y1=  1.28 y2=  -.12     
GP: Confirmed US_New_Jersey_Morris 3/27/2020        65    6605      949     391     1342     2    77 4/8/2020  
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .991830 cc2=  .749295 lx=  9.96558 if=  50 il=  66 3/28/2020  n=  16 now=    6605 end=      21281       442      1098 U=    16.94 T=   88.9 p1= 222.2 p2=    31.0 ed=   128 5/29/2020   x1=  50. x2=  66. y1=  2.30 y2=  1.35     
GP: Confirmed US_New_Jersey_Morris 3/28/2020        66    6605    -         442     1098     2   128 5/29/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .990728 cc2=  .740728 lx=  9.03558 if=  51 il=  66 3/28/2020  n=  15 now=    6605 end=       8396       442      1098 U=    15.13 T=   82.3 p1=  27.1 p2=    78.7 ed=   118 5/19/2020   x1=  51. x2=  66. y1=  2.07 y2=  1.08     
GP: Confirmed US_New_Jersey_Morris 3/28/2020        66    6605     8396     442     1098     2   118 5/19/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994023 cc2=  .735824 lx=  8.03558 if=  52 il=  66 3/28/2020  n=  14 now=    6605 end=       3088       442      1098 U=    11.01 T=   73.3 p1= -53.2 p2=   213.9 ed=    99 4/30/2020   x1=  52. x2=  66. y1=  1.94 y2=   .66     
GP: Confirmed US_New_Jersey_Morris 3/28/2020        66    6605     3088     442     1098     2    99 4/30/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995636 cc2=  .728375 lx=  7.51558 if=  53 il=  66 3/28/2020  n=  13 now=    6605 end=       1836       442      1098 U=     8.64 T=   69.1 p1= -72.2 p2=   359.7 ed=    89 4/20/2020   x1=  53. x2=  66. y1=  1.86 y2=   .35     
GP: Confirmed US_New_Jersey_Morris 3/28/2020        66    6605     1836     442     1098     2    89 4/20/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995228 cc2=  .717878 lx=  7.28558 if=  54 il=  66 3/28/2020  n=  12 now=    6605 end=       1459       442      1098 U=     7.86 T=   67.4 p1= -77.9 p2=   452.7 ed=    85 4/16/2020   x1=  54. x2=  66. y1=  1.70 y2=   .18     
GP: Confirmed US_New_Jersey_Morris 3/28/2020        66    6605     1459     442     1098     2    85 4/16/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .995425 cc2=  .706750 lx=  7.05558 if=  55 il=  66 3/28/2020  n=  11 now=    6605 end=       1159       442      1098 U=     6.60 T=   65.8 p1= -82.5 p2=   569.9 ed=    81 4/12/2020   x1=  55. x2=  66. y1=  1.63 y2=  -.04 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .995425 cc2=  .706750 lx=  7.05358 if=  55 il=  66 3/28/2020  n=  11 now=    6605 end=       1159       442      1098 U=     6.60 T=   65.8 p1= -82.5 p2=   569.9 ed=    81 4/12/2020   x1=  55. x2=  66. y1=  1.63 y2=  -.04 BEST
GP: Confirmed US_New_Jersey_Morris 3/28/2020        66    6605     1159     442     1098     2    81 4/12/2020 
AAA1     1 US_New_Jersey_Morris Confirmed cc1=  .994050 cc2=  .692538 lx=  7.04558 if=  56 il=  66 3/28/2020  n=  10 now=    6605 end=       1147       442      1098 U=     6.86 T=   65.7 p1= -82.6 p2=   575.9 ed=    81 4/12/2020   x1=  56. x2=  66. y1=  1.41 y2=  -.05 BEST
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994050 cc2=  .692538 lx=  7.04458 if=  56 il=  66 3/28/2020  n=  10 now=    6605 end=       1147       442      1098 U=     6.86 T=   65.7 p1= -82.6 p2=   575.9 ed=    81 4/12/2020   x1=  56. x2=  66. y1=  1.41 y2=  -.05 BEST
GP: Confirmed US_New_Jersey_Morris 3/28/2020        66    6605     1147     442     1098     2    81 4/12/2020 
AAA2     1 US_New_Jersey_Morris Confirmed cc1=  .994075 cc2=  .677848 lx=  6.84558 if=  57 il=  66 3/28/2020  n=   9 now=    6605 end=        939       442      1098 U=     5.77 T=   64.4 p1= -85.8 p2=   703.4 ed=    77 4/8/2020    x1=  57. x2=  66. y1=  1.28 y2=  -.28     
