TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       25215.00000       10.13519
TAB:  Ireland Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Ireland Confirmed cc1=  .998399 cc2=  .861038 lx= 10.56519 if=  45 il=  97 4/28/2020  n=  52 now=   25215 end=      38761     19877     39886 U=    21.30 T=   88.4 p1=  53.7 p2=    65.1 ed=   138 6/8/2020    x1=  45. x2=  97. y1=  2.04 y2=  -.40     
GP: Confirmed Ireland 4/28/2020        97   25215    38761   19877    39886     4   138 6/8/2020  
AAA2     1 Ireland Confirmed cc1=  .998371 cc2=  .859696 lx= 10.55519 if=  46 il=  97 4/28/2020  n=  51 now=   25215 end=      38376     19877     39886 U=    20.83 T=   88.3 p1=  52.2 p2=    65.7 ed=   137 6/7/2020    x1=  46. x2=  97. y1=  2.03 y2=  -.42     
GP: Confirmed Ireland 4/28/2020        97   25215    38376   19877    39886     4   137 6/7/2020  
AAA2     1 Ireland Confirmed cc1=  .998285 cc2=  .858257 lx= 10.54519 if=  47 il=  97 4/28/2020  n=  50 now=   25215 end=      37994     19877     39886 U=    20.42 T=   88.1 p1=  50.7 p2=    66.4 ed=   136 6/6/2020    x1=  47. x2=  97. y1=  2.01 y2=  -.43     
GP: Confirmed Ireland 4/28/2020        97   25215    37994   19877    39886     4   136 6/6/2020  
AAA2     1 Ireland Confirmed cc1=  .998182 cc2=  .856761 lx= 10.54519 if=  48 il=  97 4/28/2020  n=  49 now=   25215 end=      37994     19877     39886 U=    20.57 T=   88.1 p1=  50.7 p2=    66.4 ed=   136 6/6/2020    x1=  48. x2=  97. y1=  1.95 y2=  -.43     
GP: Confirmed Ireland 4/28/2020        97   25215    37994   19877    39886     4   136 6/6/2020  
AAA2     1 Ireland Confirmed cc1=  .998069 cc2=  .855212 lx= 10.54519 if=  49 il=  97 4/28/2020  n=  48 now=   25215 end=      37994     19877     39886 U=    20.44 T=   88.1 p1=  50.7 p2=    66.4 ed=   136 6/6/2020    x1=  49. x2=  97. y1=  1.91 y2=  -.43     
GP: Confirmed Ireland 4/28/2020        97   25215    37994   19877    39886     4   136 6/6/2020  
AAA2     1 Ireland Confirmed cc1=  .997948 cc2=  .853610 lx= 10.55519 if=  50 il=  97 4/28/2020  n=  47 now=   25215 end=      38376     19877     39886 U=    20.13 T=   88.6 p1=  52.2 p2=    65.7 ed=   136 6/6/2020    x1=  50. x2=  97. y1=  1.92 y2=  -.42     
GP: Confirmed Ireland 4/28/2020        97   25215    38376   19877    39886     4   136 6/6/2020  
AAA2     1 Ireland Confirmed cc1=  .997921 cc2=  .852056 lx= 10.57519 if=  51 il=  97 4/28/2020  n=  46 now=   25215 end=      39151     19877     39886 U=    20.98 T=   88.8 p1=  55.3 p2=    64.4 ed=   138 6/8/2020    x1=  51. x2=  97. y1=  1.80 y2=  -.39     
GP: Confirmed Ireland 4/28/2020        97   25215    39151   19877    39886     4   138 6/8/2020  
AAA2     1 Ireland Confirmed cc1=  .997783 cc2=  .850341 lx= 10.58519 if=  52 il=  97 4/28/2020  n=  45 now=   25215 end=      39544     19877     39886 U=    21.24 T=   89.1 p1=  56.8 p2=    63.8 ed=   139 6/9/2020    x1=  52. x2=  97. y1=  1.74 y2=  -.37     
GP: Confirmed Ireland 4/28/2020        97   25215    39544   19877    39886     4   139 6/9/2020  
AAA2     1 Ireland Confirmed cc1=  .997633 cc2=  .848561 lx= 10.57519 if=  53 il=  97 4/28/2020  n=  44 now=   25215 end=      39151     19877     39886 U=    20.64 T=   89.0 p1=  55.3 p2=    64.4 ed=   137 6/7/2020    x1=  53. x2=  97. y1=  1.74 y2=  -.39     
GP: Confirmed Ireland 4/28/2020        97   25215    39151   19877    39886     4   137 6/7/2020  
AAA2     1 Ireland Confirmed cc1=  .997538 cc2=  .846782 lx= 10.60519 if=  54 il=  97 4/28/2020  n=  43 now=   25215 end=      40343     19877     39886 U=    21.02 T=   89.7 p1=  60.0 p2=    62.5 ed=   139 6/9/2020    x1=  54. x2=  97. y1=  1.70 y2=  -.35     
GP: Confirmed Ireland 4/28/2020        97   25215    40343   19877    39886     4   139 6/9/2020  
AAA2     1 Ireland Confirmed cc1=  .997475 cc2=  .844976 lx= 10.64519 if=  55 il=  97 4/28/2020  n=  42 now=   25215 end=      41990     19877     39886 U=    21.58 T=   90.7 p1=  66.5 p2=    60.1 ed=   141 6/11/2020   x1=  55. x2=  97. y1=  1.66 y2=  -.29     
GP: Confirmed Ireland 4/28/2020        97   25215    41990   19877    39886     4   141 6/11/2020 
AAA2     1 Ireland Confirmed cc1=  .997505 cc2=  .841332 lx= 10.76519 if=  57 il=  97 4/28/2020  n=  40 now=   25215 end=      47343     19877     39886 U=    24.50 T=   93.5 p1=  87.8 p2=    53.3 ed=   151 6/21/2020   x1=  57. x2=  97. y1=  1.49 y2=  -.14     
GP: Confirmed Ireland 4/28/2020        97   25215    47343   19877    39886     4   151 6/21/2020 
AAA2     1 Ireland Confirmed cc1=  .997321 cc2=  .839207 lx= 10.75519 if=  58 il=  97 4/28/2020  n=  39 now=   25215 end=      46872     19877     39886 U=    24.45 T=   93.3 p1=  85.9 p2=    53.8 ed=   150 6/20/2020   x1=  58. x2=  97. y1=  1.44 y2=  -.15     
GP: Confirmed Ireland 4/28/2020        97   25215    46872   19877    39886     4   150 6/20/2020 
AAA2     1 Ireland Confirmed cc1=  .997130 cc2=  .837002 lx= 10.73519 if=  59 il=  97 4/28/2020  n=  38 now=   25215 end=      45944     19877     39886 U=    24.04 T=   92.7 p1=  82.2 p2=    54.9 ed=   149 6/19/2020   x1=  59. x2=  97. y1=  1.40 y2=  -.18     
GP: Confirmed Ireland 4/28/2020        97   25215    45944   19877    39886     4   149 6/19/2020 
AAA2     1 Ireland Confirmed cc1=  .996907 cc2=  .834685 lx= 10.72519 if=  60 il=  97 4/28/2020  n=  37 now=   25215 end=      45487     19877     39886 U=    23.81 T=   92.5 p1=  80.4 p2=    55.4 ed=   148 6/18/2020   x1=  60. x2=  97. y1=  1.37 y2=  -.19     
GP: Confirmed Ireland 4/28/2020        97   25215    45487   19877    39886     4   148 6/18/2020 
AAA2     1 Ireland Confirmed cc1=  .996652 cc2=  .832253 lx= 10.71519 if=  61 il=  97 4/28/2020  n=  36 now=   25215 end=      45034     19877     39886 U=    23.90 T=   92.2 p1=  78.6 p2=    56.0 ed=   148 6/18/2020   x1=  61. x2=  97. y1=  1.31 y2=  -.20     
GP: Confirmed Ireland 4/28/2020        97   25215    45034   19877    39886     4   148 6/18/2020 
AAA2     1 Ireland Confirmed cc1=  .996403 cc2=  .829737 lx= 10.67519 if=  62 il=  97 4/28/2020  n=  35 now=   25215 end=      43269     19877     39886 U=    23.35 T=   91.1 p1=  71.6 p2=    58.3 ed=   146 6/16/2020   x1=  62. x2=  97. y1=  1.25 y2=  -.25     
GP: Confirmed Ireland 4/28/2020        97   25215    43269   19877    39886     4   146 6/16/2020 
AAA2     1 Ireland Confirmed cc1=  .996160 cc2=  .827129 lx= 10.63519 if=  63 il=  97 4/28/2020  n=  34 now=   25215 end=      41572     19877     39886 U=    22.79 T=   90.1 p1=  64.9 p2=    60.7 ed=   143 6/13/2020   x1=  63. x2=  97. y1=  1.19 y2=  -.30     
GP: Confirmed Ireland 4/28/2020        97   25215    41572   19877    39886     4   143 6/13/2020 
AAA2     1 Ireland Confirmed cc1=  .995812 cc2=  .821734 lx= 10.52519 if=  65 il=  97 4/28/2020  n=  32 now=   25215 end=      37242     19877     39886 U=    21.08 T=   87.2 p1=  47.7 p2=    67.7 ed=   136 6/6/2020    x1=  65. x2=  97. y1=  1.05 y2=  -.47     
GP: Confirmed Ireland 4/28/2020        97   25215    37242   19877    39886     4   136 6/6/2020  
AAA2     1 Ireland Confirmed cc1=  .995827 cc2=  .819050 lx= 10.45519 if=  66 il=  97 4/28/2020  n=  31 now=   25215 end=      34724     19877     39886 U=    19.82 T=   85.4 p1=  37.7 p2=    72.6 ed=   132 6/2/2020    x1=  66. x2=  97. y1=   .98 y2=  -.58     
GP: Confirmed Ireland 4/28/2020        97   25215    34724   19877    39886     4   132 6/2/2020  
AAA2     1 Ireland Confirmed cc1=  .996162 cc2=  .813587 lx= 10.33519 if=  68 il=  97 4/28/2020  n=  29 now=   25215 end=      30797     19877     39886 U=    17.22 T=   82.8 p1=  22.1 p2=    81.9 ed=   123 5/24/2020   x1=  68. x2=  97. y1=   .86 y2=  -.83     
GP: Confirmed Ireland 4/28/2020        97   25215    30797   19877    39886     4   123 5/24/2020 
AAA2     1 Ireland Confirmed cc1=  .996410 cc2=  .810715 lx= 10.28519 if=  69 il=  97 4/28/2020  n=  28 now=   25215 end=      29295     19877     39886 U=    16.12 T=   81.7 p1=  16.2 p2=    86.1 ed=   119 5/20/2020   x1=  69. x2=  97. y1=   .79 y2=  -.95     
GP: Confirmed Ireland 4/28/2020        97   25215    29295   19877    39886     4   119 5/20/2020 
AAA2     1 Ireland Confirmed cc1=  .996775 cc2=  .807793 lx= 10.24519 if=  70 il=  97 4/28/2020  n=  27 now=   25215 end=      28146     19877     39886 U=    15.02 T=   81.1 p1=  11.6 p2=    89.6 ed=   116 5/17/2020   x1=  70. x2=  97. y1=   .74 y2= -1.06     
GP: Confirmed Ireland 4/28/2020        97   25215    28146   19877    39886     4   116 5/17/2020 
AAA2     1 Ireland Confirmed cc1=  .997008 cc2=  .804558 lx= 10.20519 if=  71 il=  97 4/28/2020  n=  26 now=   25215 end=      27043     19877     39886 U=    14.09 T=   80.4 p1=   7.2 p2=    93.2 ed=   113 5/14/2020   x1=  71. x2=  97. y1=   .67 y2= -1.18     
GP: Confirmed Ireland 4/28/2020        97   25215    27043   19877    39886     4   113 5/14/2020 
AAA2     1 Ireland Confirmed cc1=  .997352 cc2=  .801236 lx= 10.17519 if=  72 il=  97 4/28/2020  n=  25 now=   25215 end=      26244     19877     39886 U=    13.32 T=   79.9 p1=   4.1 p2=    96.1 ed=   111 5/12/2020   x1=  72. x2=  97. y1=   .60 y2= -1.28     
GP: Confirmed Ireland 4/28/2020        97   25215    26244   19877    39886     4   111 5/12/2020 
AAA2     1 Ireland Confirmed cc1=  .997810 cc2=  .797810 lx= 10.14519 if=  73 il=  97 4/28/2020  n=  24 now=   25215 end=      25468     19877     39886 U=    12.42 T=   79.7 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  73. x2=  97. y1=   .54 y2= -1.39     
GP: Confirmed Ireland 4/28/2020        97   25215    25468   19877    39886     4   108 5/9/2020  
AAA2     1 Ireland Confirmed cc1=  .998174 cc2=  .794050 lx= 10.12519 if=  74 il=  97 4/28/2020  n=  23 now=   25215 end=      24964     19877     39886 U=    11.77 T=   79.6 p1=  -1.0 p2=   101.0 ed=   107 5/8/2020    x1=  74. x2=  97. y1=   .48 y2= -1.48     
GP: Confirmed Ireland 4/28/2020        97   25215    24964   19877    39886     4   107 5/8/2020  
AAA2     1 Ireland Confirmed cc1=  .998447 cc2=  .789933 lx= 10.10519 if=  75 il=  97 4/28/2020  n=  22 now=   25215 end=      24469     19877     39886 U=    11.07 T=   79.6 p1=  -3.0 p2=   103.0 ed=   105 5/6/2020    x1=  75. x2=  97. y1=   .42 y2= -1.57     
GP: Confirmed Ireland 4/28/2020        97   25215    24469   19877    39886     4   105 5/6/2020  
AAA2     1 Ireland Confirmed cc1=  .998538 cc2=  .785337 lx= 10.09519 if=  76 il=  97 4/28/2020  n=  21 now=   25215 end=      24226     19877     39886 U=    10.56 T=   79.9 p1=  -3.9 p2=   104.1 ed=   104 5/5/2020    x1=  76. x2=  97. y1=   .37 y2= -1.62     
GP: Confirmed Ireland 4/28/2020        97   25215    24226   19877    39886     4   104 5/5/2020  
AAA2     1 Ireland Confirmed cc1=  .998382 cc2=  .780164 lx= 10.09519 if=  77 il=  97 4/28/2020  n=  20 now=   25215 end=      24226     19877     39886 U=    10.28 T=   80.3 p1=  -3.9 p2=   104.1 ed=   104 5/5/2020    x1=  77. x2=  97. y1=   .32 y2= -1.62     
GP: Confirmed Ireland 4/28/2020        97   25215    24226   19877    39886     4   104 5/5/2020  
AAA2     1 Ireland Confirmed cc1=  .998437 cc2=  .769021 lx= 10.12519 if=  79 il=  97 4/28/2020  n=  18 now=   25215 end=      24964     19877     39886 U=    11.26 T=   80.3 p1=  -1.0 p2=   101.0 ed=   106 5/7/2020    x1=  79. x2=  97. y1=   .12 y2= -1.48     
GP: Confirmed Ireland 4/28/2020        97   25215    24964   19877    39886     4   106 5/7/2020  
AAA2     1 Ireland Confirmed cc1=  .998186 cc2=  .762484 lx= 10.13519 if=  80 il=  97 4/28/2020  n=  17 now=   25215 end=      25214     19877     39886 U=    11.54 T=   80.4 p1=    .0 p2=   100.0 ed=   107 5/8/2020    x1=  80. x2=  97. y1=   .04 y2= -1.44     
GP: Confirmed Ireland 4/28/2020        97   25215    25214   19877    39886     4   107 5/8/2020  
AAA2     1 Ireland Confirmed cc1=  .997896 cc2=  .755361 lx= 10.14519 if=  81 il=  97 4/28/2020  n=  16 now=   25215 end=      25468     19877     39886 U=    11.73 T=   80.6 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  81. x2=  97. y1=  -.03 y2= -1.39     
GP: Confirmed Ireland 4/28/2020        97   25215    25468   19877    39886     4   108 5/9/2020  
AAA2     1 Ireland Confirmed cc1=  .997773 cc2=  .747773 lx= 10.17519 if=  82 il=  97 4/28/2020  n=  15 now=   25215 end=      26244     19877     39886 U=    12.74 T=   80.7 p1=   4.1 p2=    96.1 ed=   110 5/11/2020   x1=  82. x2=  97. y1=  -.10 y2= -1.28     
GP: Confirmed Ireland 4/28/2020        97   25215    26244   19877    39886     4   110 5/11/2020 
AAA2     1 Ireland Confirmed cc1=  .997557 cc2=  .739358 lx= 10.21519 if=  83 il=  97 4/28/2020  n=  14 now=   25215 end=      27315     19877     39886 U=    13.95 T=   81.0 p1=   8.3 p2=    92.3 ed=   113 5/14/2020   x1=  83. x2=  97. y1=  -.14 y2= -1.15     
GP: Confirmed Ireland 4/28/2020        97   25215    27315   19877    39886     4   113 5/14/2020 
AAA2     1 Ireland Confirmed cc1=  .997578 cc2=  .730317 lx= 10.30519 if=  84 il=  97 4/28/2020  n=  13 now=   25215 end=      29887     19877     39886 U=    17.21 T=   81.6 p1=  18.5 p2=    84.4 ed=   122 5/23/2020   x1=  84. x2=  97. y1=  -.14 y2=  -.90     
GP: Confirmed Ireland 4/28/2020        97   25215    29887   19877    39886     4   122 5/23/2020 
AAA2     1 Ireland Confirmed cc1=  .997039 cc2=  .719689 lx= 10.35519 if=  85 il=  97 4/28/2020  n=  12 now=   25215 end=      31419     19877     39886 U=    18.97 T=   82.2 p1=  24.6 p2=    80.3 ed=   126 5/27/2020   x1=  85. x2=  97. y1=  -.15 y2=  -.78     
GP: Confirmed Ireland 4/28/2020        97   25215    31419   19877    39886     4   126 5/27/2020 
AAA2     1 Ireland Confirmed cc1=  .996266 cc2=  .707591 lx= 10.40519 if=  86 il=  97 4/28/2020  n=  11 now=   25215 end=      33030     19877     39886 U=    20.89 T=   82.8 p1=  31.0 p2=    76.3 ed=   132 6/2/2020    x1=  86. x2=  97. y1=  -.15 y2=  -.68     
GP: Confirmed Ireland 4/28/2020        97   25215    33030   19877    39886     4   132 6/2/2020  
AAA2     1 Ireland Confirmed cc1=  .995148 cc2=  .693637 lx= 10.38519 if=  87 il=  97 4/28/2020  n=  10 now=   25215 end=      32376     19877     39886 U=    20.99 T=   81.9 p1=  28.4 p2=    77.9 ed=   131 6/1/2020    x1=  87. x2=  97. y1=  -.24 y2=  -.72     
GP: Confirmed Ireland 4/28/2020        97   25215    32376   19877    39886     4   131 6/1/2020  
AAA2     1 Ireland Confirmed cc1=  .995069 cc2=  .678841 lx= 10.14519 if=  88 il=  97 4/28/2020  n=   9 now=   25215 end=      25468     19877     39886 U=    12.38 T=   79.7 p1=   1.0 p2=    99.0 ed=   108 5/9/2020    x1=  88. x2=  97. y1=  -.67 y2= -1.39     
GP: Confirmed Ireland 4/28/2020        97   25215    25468   19877    39886     4   108 5/9/2020  
AAA2     1 Ireland Confirmed cc1=  .996272 cc2=  .662939 lx= 10.03519 if=  89 il=  97 4/28/2020  n=   8 now=   25215 end=      22815     19877     39886 U=     7.96 T=   81.2 p1=  -9.5 p2=   110.5 ed=   100 5/1/2020    x1=  89. x2=  97. y1=  -.98 y2= -1.98     
GP: Confirmed Ireland 4/28/2020        97   25215    22815   19877    39886     4   100 5/1/2020  
AAA2     1 Ireland Confirmed cc1=  .997365 cc2=  .643812 lx=  9.98519 if=  90 il=  97 4/28/2020  n=   7 now=   25215 end=      21702     19877     39886 U=     5.66 T=   83.2 p1= -13.9 p2=   116.2 ed=    96 4/27/2020   x1=  90. x2=  97. y1= -1.20 y2= -2.43     
GP: Confirmed Ireland 4/28/2020        97   25215    21702   19877    39886     4    96 4/27/2020 
AAA2     1 Ireland Confirmed cc1=  .994638 cc2=  .586390 lx=  9.98519 if=  92 il=  97 4/28/2020  n=   5 now=   25215 end=      21702     19877     39886 U=     5.77 T=   83.0 p1= -13.9 p2=   116.2 ed=    96 4/27/2020   x1=  92. x2=  97. y1= -1.56 y2= -2.43     
GP: Confirmed Ireland 4/28/2020        97   25215    21702   19877    39886     4    96 4/27/2020 
AAA2     1 Ireland Confirmed cc1=  .998664 cc2=  .870627 lx= 10.58519 if=  38 il=  98 4/29/2020  n=  60 now=   25215 end=      39544     20253     37912 U=    21.73 T=   89.3 p1=  56.8 p2=    63.8 ed=   140 6/10/2020   x1=  38. x2=  98. y1=  2.36 y2=  -.40     
GP: Confirmed Ireland 4/29/2020        98   25215    39544   20253    37912     5   140 6/10/2020 
AAA2     1 Ireland Confirmed cc1=  .998643 cc2=  .869543 lx= 10.57519 if=  39 il=  98 4/29/2020  n=  59 now=   25215 end=      39151     20253     37912 U=    21.26 T=   89.1 p1=  55.3 p2=    64.4 ed=   139 6/9/2020    x1=  39. x2=  98. y1=  2.36 y2=  -.42     
GP: Confirmed Ireland 4/29/2020        98   25215    39151   20253    37912     5   139 6/9/2020  
AAA2     1 Ireland Confirmed cc1=  .998577 cc2=  .868388 lx= 10.56519 if=  40 il=  98 4/29/2020  n=  58 now=   25215 end=      38761     20253     37912 U=    20.79 T=   89.0 p1=  53.7 p2=    65.1 ed=   138 6/8/2020    x1=  40. x2=  98. y1=  2.36 y2=  -.43     
GP: Confirmed Ireland 4/29/2020        98   25215    38761   20253    37912     5   138 6/8/2020  
AAA2     1 Ireland Confirmed cc1=  .998514 cc2=  .867208 lx= 10.57519 if=  41 il=  98 4/29/2020  n=  57 now=   25215 end=      39151     20253     37912 U=    21.05 T=   89.2 p1=  55.3 p2=    64.4 ed=   138 6/8/2020    x1=  41. x2=  98. y1=  2.29 y2=  -.42     
GP: Confirmed Ireland 4/29/2020        98   25215    39151   20253    37912     5   138 6/8/2020  
AAA2     1 Ireland Confirmed cc1=  .998437 cc2=  .865984 lx= 10.57519 if=  42 il=  98 4/29/2020  n=  56 now=   25215 end=      39151     20253     37912 U=    21.62 T=   89.0 p1=  55.3 p2=    64.4 ed=   140 6/10/2020   x1=  42. x2=  98. y1=  2.17 y2=  -.42     
GP: Confirmed Ireland 4/29/2020        98   25215    39151   20253    37912     5   140 6/10/2020 
AAA2     1 Ireland Confirmed cc1=  .998400 cc2=  .864769 lx= 10.56519 if=  43 il=  98 4/29/2020  n=  55 now=   25215 end=      38761     20253     37912 U=    21.12 T=   88.9 p1=  53.7 p2=    65.1 ed=   138 6/8/2020    x1=  43. x2=  98. y1=  2.17 y2=  -.43     
GP: Confirmed Ireland 4/29/2020        98   25215    38761   20253    37912     5   138 6/8/2020  
AAA2     1 Ireland Confirmed cc1=  .998313 cc2=  .863473 lx= 10.56519 if=  44 il=  98 4/29/2020  n=  54 now=   25215 end=      38761     20253     37912 U=    21.86 T=   88.6 p1=  53.7 p2=    65.1 ed=   140 6/10/2020   x1=  44. x2=  98. y1=  2.04 y2=  -.43     
GP: Confirmed Ireland 4/29/2020        98   25215    38761   20253    37912     5   140 6/10/2020 
AAA1     1 Ireland Confirmed cc1=  .998390 cc2=  .862307 lx= 10.54519 if=  45 il=  98 4/29/2020  n=  53 now=   25215 end=      37994     20253     37912 U=    21.21 T=   88.2 p1=  50.7 p2=    66.4 ed=   138 6/8/2020    x1=  45. x2=  98. y1=  2.04 y2=  -.46 BEST
AAA2     1 Ireland Confirmed cc1=  .998390 cc2=  .862307 lx= 10.54119 if=  45 il=  98 4/29/2020  n=  53 now=   25215 end=      37994     20253     37912 U=    21.21 T=   88.2 p1=  50.7 p2=    66.4 ed=   138 6/8/2020    x1=  45. x2=  98. y1=  2.04 y2=  -.46 BEST
GP: Confirmed Ireland 4/29/2020        98   25215    37994   20253    37912     5   138 6/8/2020  
AAA2     1 Ireland Confirmed cc1=  .998367 cc2=  .861006 lx= 10.52519 if=  46 il=  98 4/29/2020  n=  52 now=   25215 end=      37242     20253     37912 U=    20.62 T=   87.8 p1=  47.7 p2=    67.7 ed=   136 6/6/2020    x1=  46. x2=  98. y1=  2.03 y2=  -.50     
GP: Confirmed Ireland 4/29/2020        98   25215    37242   20253    37912     5   136 6/6/2020  
AAA2     1 Ireland Confirmed cc1=  .998284 cc2=  .859609 lx= 10.51519 if=  47 il=  98 4/29/2020  n=  51 now=   25215 end=      36871     20253     37912 U=    20.21 T=   87.6 p1=  46.2 p2=    68.4 ed=   135 6/5/2020    x1=  47. x2=  98. y1=  2.01 y2=  -.51     
GP: Confirmed Ireland 4/29/2020        98   25215    36871   20253    37912     5   135 6/5/2020  
AAA2     1 Ireland Confirmed cc1=  .998182 cc2=  .858154 lx= 10.52519 if=  48 il=  98 4/29/2020  n=  50 now=   25215 end=      37242     20253     37912 U=    20.48 T=   87.8 p1=  47.7 p2=    67.7 ed=   136 6/6/2020    x1=  48. x2=  98. y1=  1.95 y2=  -.50     
GP: Confirmed Ireland 4/29/2020        98   25215    37242   20253    37912     5   136 6/6/2020  
AAA2     1 Ireland Confirmed cc1=  .998072 cc2=  .856651 lx= 10.51519 if=  49 il=  98 4/29/2020  n=  49 now=   25215 end=      36871     20253     37912 U=    20.23 T=   87.6 p1=  46.2 p2=    68.4 ed=   135 6/5/2020    x1=  49. x2=  98. y1=  1.91 y2=  -.51     
GP: Confirmed Ireland 4/29/2020        98   25215    36871   20253    37912     5   135 6/5/2020  
AAA2     1 Ireland Confirmed cc1=  .997952 cc2=  .855095 lx= 10.52519 if=  50 il=  98 4/29/2020  n=  48 now=   25215 end=      37242     20253     37912 U=    19.94 T=   88.1 p1=  47.7 p2=    67.7 ed=   135 6/5/2020    x1=  50. x2=  98. y1=  1.91 y2=  -.50     
GP: Confirmed Ireland 4/29/2020        98   25215    37242   20253    37912     5   135 6/5/2020  
AAA1     1 Ireland Confirmed cc1=  .997908 cc2=  .853571 lx= 10.54519 if=  51 il=  98 4/29/2020  n=  47 now=   25215 end=      37994     20253     37912 U=    20.77 T=   88.4 p1=  50.7 p2=    66.4 ed=   137 6/7/2020    x1=  51. x2=  98. y1=  1.80 y2=  -.46 BEST
