TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3058.00000        8.02552
TAB:  Greece Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Greece Deaths    cc1=  .998182 cc2=  .859499 lx=  5.08549 if=  53 il= 104 5/5/2020   n=  51 now=     183 end=        162       146       158 U=    14.35 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  53. x2= 104. y1=  1.31 y2= -2.25 BEST
GP: Deaths    Greece 5/5/2020        104     183      162     146      158    15   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998127 cc2=  .858099 lx=  5.07949 if=  54 il= 104 5/5/2020   n=  50 now=     183 end=        160       146       158 U=    13.69 T=   71.9 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  54. x2= 104. y1=  1.31 y2= -2.34 BEST
AAA2     1 Greece Deaths    cc1=  .998140 cc2=  .858099 lx=  5.08449 if=  54 il= 104 5/5/2020   n=  50 now=     183 end=        160       146       158 U=    13.69 T=   71.9 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  54. x2= 104. y1=  1.31 y2= -2.34 BEST
GP: Deaths    Greece 5/5/2020        104     183      160     146      158    15   104 5/5/2020  
AAA1     1 Greece Deaths    cc1=  .998020 cc2=  .856599 lx=  5.07949 if=  55 il= 104 5/5/2020   n=  49 now=     183 end=        160       146       158 U=    13.65 T=   72.0 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  55. x2= 104. y1=  1.24 y2= -2.34 BEST
AAA2     1 Greece Deaths    cc1=  .998031 cc2=  .856599 lx=  5.08349 if=  55 il= 104 5/5/2020   n=  49 now=     183 end=        160       146       158 U=    13.65 T=   72.0 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  55. x2= 104. y1=  1.24 y2= -2.34 BEST
GP: Deaths    Greece 5/5/2020        104     183      160     146      158    15   104 5/5/2020  
AAA1     1 Greece Deaths    cc1=  .997900 cc2=  .855043 lx=  5.07949 if=  56 il= 104 5/5/2020   n=  48 now=     183 end=        160       146       158 U=    13.37 T=   72.6 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  56. x2= 104. y1=  1.24 y2= -2.34 BEST
AAA2     1 Greece Deaths    cc1=  .997909 cc2=  .855043 lx=  5.08349 if=  56 il= 104 5/5/2020   n=  48 now=     183 end=        160       146       158 U=    13.37 T=   72.6 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  56. x2= 104. y1=  1.24 y2= -2.34 BEST
GP: Deaths    Greece 5/5/2020        104     183      160     146      158    15   104 5/5/2020  
AAA1     1 Greece Deaths    cc1=  .997802 cc2=  .853465 lx=  5.08949 if=  57 il= 104 5/5/2020   n=  47 now=     183 end=        162       146       158 U=    13.67 T=   73.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  57. x2= 104. y1=  1.19 y2= -2.25 BEST
AAA2     1 Greece Deaths    cc1=  .997816 cc2=  .853465 lx=  5.08449 if=  57 il= 104 5/5/2020   n=  47 now=     183 end=        162       146       158 U=    13.67 T=   73.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  57. x2= 104. y1=  1.19 y2= -2.25 BEST
GP: Deaths    Greece 5/5/2020        104     183      162     146      158    15   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .997764 cc2=  .851899 lx=  5.08949 if=  58 il= 104 5/5/2020   n=  46 now=     183 end=        162       146       158 U=    13.38 T=   74.0 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  58. x2= 104. y1=  1.19 y2= -2.25 BEST
AAA2     1 Greece Deaths    cc1=  .997765 cc2=  .851899 lx=  5.08749 if=  58 il= 104 5/5/2020   n=  46 now=     183 end=        162       146       158 U=    13.38 T=   74.0 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  58. x2= 104. y1=  1.19 y2= -2.25 BEST
GP: Deaths    Greece 5/5/2020        104     183      162     146      158    15   105 5/6/2020  
AAA2     1 Greece Deaths    cc1=  .998017 cc2=  .850575 lx=  5.09949 if=  59 il= 104 5/5/2020   n=  45 now=     183 end=        163       146       158 U=    14.59 T=   72.6 p1= -10.9 p2=   112.3 ed=   106 5/7/2020    x1=  59. x2= 104. y1=   .93 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   106 5/7/2020  
AAA2     1 Greece Deaths    cc1=  .997882 cc2=  .848811 lx=  5.09949 if=  60 il= 104 5/5/2020   n=  44 now=     183 end=        163       146       158 U=    14.54 T=   72.7 p1= -10.9 p2=   112.3 ed=   106 5/7/2020    x1=  60. x2= 104. y1=   .87 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   106 5/7/2020  
AAA2     1 Greece Deaths    cc1=  .997740 cc2=  .846984 lx=  5.09949 if=  61 il= 104 5/5/2020   n=  43 now=     183 end=        163       146       158 U=    14.46 T=   72.8 p1= -10.9 p2=   112.3 ed=   106 5/7/2020    x1=  61. x2= 104. y1=   .82 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   106 5/7/2020  
AAA2     1 Greece Deaths    cc1=  .997600 cc2=  .845101 lx=  5.09949 if=  62 il= 104 5/5/2020   n=  42 now=     183 end=        163       146       158 U=    14.49 T=   72.8 p1= -10.9 p2=   112.3 ed=   106 5/7/2020    x1=  62. x2= 104. y1=   .74 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   106 5/7/2020  
AAA2     1 Greece Deaths    cc1=  .997445 cc2=  .843142 lx=  5.09949 if=  63 il= 104 5/5/2020   n=  41 now=     183 end=        163       146       158 U=    14.37 T=   73.0 p1= -10.9 p2=   112.3 ed=   106 5/7/2020    x1=  63. x2= 104. y1=   .70 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   106 5/7/2020  
AAA2     1 Greece Deaths    cc1=  .997325 cc2=  .841151 lx=  5.09949 if=  64 il= 104 5/5/2020   n=  40 now=     183 end=        163       146       158 U=    14.46 T=   72.8 p1= -10.9 p2=   112.3 ed=   106 5/7/2020    x1=  64. x2= 104. y1=   .61 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   106 5/7/2020  
AAA2     1 Greece Deaths    cc1=  .997168 cc2=  .839054 lx=  5.09949 if=  65 il= 104 5/5/2020   n=  39 now=     183 end=        163       146       158 U=    14.31 T=   73.2 p1= -10.9 p2=   112.3 ed=   106 5/7/2020    x1=  65. x2= 104. y1=   .57 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   106 5/7/2020  
AAA2     1 Greece Deaths    cc1=  .997155 cc2=  .837026 lx=  5.10949 if=  66 il= 104 5/5/2020   n=  38 now=     183 end=        165       146       158 U=    14.79 T=   73.4 p1=  -9.8 p2=   110.9 ed=   108 5/9/2020    x1=  66. x2= 104. y1=   .50 y2= -2.07     
GP: Deaths    Greece 5/5/2020        104     183      165     146      158    15   108 5/9/2020  
AAA2     1 Greece Deaths    cc1=  .997180 cc2=  .834958 lx=  5.11949 if=  67 il= 104 5/5/2020   n=  37 now=     183 end=        167       146       158 U=    15.49 T=   73.1 p1=  -8.7 p2=   109.6 ed=   109 5/10/2020   x1=  67. x2= 104. y1=   .39 y2= -2.00     
GP: Deaths    Greece 5/5/2020        104     183      167     146      158    15   109 5/10/2020 
AAA2     1 Greece Deaths    cc1=  .997086 cc2=  .832687 lx=  5.12949 if=  68 il= 104 5/5/2020   n=  36 now=     183 end=        168       146       158 U=    16.08 T=   73.0 p1=  -8.2 p2=   108.9 ed=   110 5/11/2020   x1=  68. x2= 104. y1=   .31 y2= -1.92     
GP: Deaths    Greece 5/5/2020        104     183      168     146      158    15   110 5/11/2020 
AAA2     1 Greece Deaths    cc1=  .996960 cc2=  .830294 lx=  5.12949 if=  69 il= 104 5/5/2020   n=  35 now=     183 end=        168       146       158 U=    16.37 T=   72.5 p1=  -8.2 p2=   108.9 ed=   111 5/12/2020   x1=  69. x2= 104. y1=   .21 y2= -1.92     
GP: Deaths    Greece 5/5/2020        104     183      168     146      158    15   111 5/12/2020 
AAA2     1 Greece Deaths    cc1=  .996723 cc2=  .827692 lx=  5.13949 if=  70 il= 104 5/5/2020   n=  34 now=     183 end=        170       146       158 U=    16.48 T=   73.4 p1=  -7.1 p2=   107.6 ed=   112 5/13/2020   x1=  70. x2= 104. y1=   .20 y2= -1.86     
GP: Deaths    Greece 5/5/2020        104     183      170     146      158    15   112 5/13/2020 
AAA2     1 Greece Deaths    cc1=  .996766 cc2=  .825267 lx=  5.14949 if=  71 il= 104 5/5/2020   n=  33 now=     183 end=        172       146       158 U=    16.83 T=   73.8 p1=  -6.0 p2=   106.4 ed=   113 5/14/2020   x1=  71. x2= 104. y1=   .16 y2= -1.80     
GP: Deaths    Greece 5/5/2020        104     183      172     146      158    15   113 5/14/2020 
AAA2     1 Greece Deaths    cc1=  .997298 cc2=  .823220 lx=  5.17949 if=  72 il= 104 5/5/2020   n=  32 now=     183 end=        177       146       158 U=    19.21 T=   72.7 p1=  -3.3 p2=   103.4 ed=   118 5/19/2020   x1=  72. x2= 104. y1=   .04 y2= -1.63     
GP: Deaths    Greece 5/5/2020        104     183      177     146      158    15   118 5/19/2020 
AAA2     1 Greece Deaths    cc1=  .997174 cc2=  .820397 lx=  5.19949 if=  73 il= 104 5/5/2020   n=  31 now=     183 end=        181       146       158 U=    20.49 T=   72.6 p1=  -1.1 p2=   101.1 ed=   120 5/21/2020   x1=  73. x2= 104. y1=  -.02 y2= -1.53     
GP: Deaths    Greece 5/5/2020        104     183      181     146      158    15   120 5/21/2020 
AAA2     1 Greece Deaths    cc1=  .996966 cc2=  .817361 lx=  5.20949 if=  74 il= 104 5/5/2020   n=  30 now=     183 end=        182       146       158 U=    21.38 T=   72.2 p1=   -.5 p2=   100.5 ed=   122 5/23/2020   x1=  74. x2= 104. y1=  -.08 y2= -1.49     
GP: Deaths    Greece 5/5/2020        104     183      182     146      158    15   122 5/23/2020 
AAA2     1 Greece Deaths    cc1=  .996660 cc2=  .814086 lx=  5.21949 if=  75 il= 104 5/5/2020   n=  29 now=     183 end=        184       146       158 U=    22.62 T=   71.3 p1=    .5 p2=    99.5 ed=   124 5/25/2020   x1=  75. x2= 104. y1=  -.16 y2= -1.44     
GP: Deaths    Greece 5/5/2020        104     183      184     146      158    15   124 5/25/2020 
AAA2     1 Greece Deaths    cc1=  .996428 cc2=  .810733 lx=  5.19949 if=  76 il= 104 5/5/2020   n=  28 now=     183 end=        181       146       158 U=    21.27 T=   71.4 p1=  -1.1 p2=   101.1 ed=   121 5/22/2020   x1=  76. x2= 104. y1=  -.22 y2= -1.53     
GP: Deaths    Greece 5/5/2020        104     183      181     146      158    15   121 5/22/2020 
AAA2     1 Greece Deaths    cc1=  .996097 cc2=  .807115 lx=  5.18949 if=  77 il= 104 5/5/2020   n=  27 now=     183 end=        179       146       158 U=    20.46 T=   71.7 p1=  -2.2 p2=   102.2 ed=   119 5/20/2020   x1=  77. x2= 104. y1=  -.26 y2= -1.58     
GP: Deaths    Greece 5/5/2020        104     183      179     146      158    15   119 5/20/2020 
AAA2     1 Greece Deaths    cc1=  .995661 cc2=  .803211 lx=  5.17949 if=  78 il= 104 5/5/2020   n=  26 now=     183 end=        177       146       158 U=    20.11 T=   71.2 p1=  -3.3 p2=   103.4 ed=   118 5/19/2020   x1=  78. x2= 104. y1=  -.34 y2= -1.63     
GP: Deaths    Greece 5/5/2020        104     183      177     146      158    15   118 5/19/2020 
AAA2     1 Greece Deaths    cc1=  .995242 cc2=  .799126 lx=  5.16949 if=  79 il= 104 5/5/2020   n=  25 now=     183 end=        175       146       158 U=    20.03 T=   70.3 p1=  -4.4 p2=   104.6 ed=   117 5/18/2020   x1=  79. x2= 104. y1=  -.43 y2= -1.68     
GP: Deaths    Greece 5/5/2020        104     183      175     146      158    15   117 5/18/2020 
AAA2     1 Greece Deaths    cc1=  .995323 cc2=  .795323 lx=  5.13949 if=  80 il= 104 5/5/2020   n=  24 now=     183 end=        170       146       158 U=    17.66 T=   71.2 p1=  -7.1 p2=   107.6 ed=   112 5/13/2020   x1=  80. x2= 104. y1=  -.50 y2= -1.86     
GP: Deaths    Greece 5/5/2020        104     183      170     146      158    15   112 5/13/2020 
AAA2     1 Greece Deaths    cc1=  .995093 cc2=  .790969 lx=  5.11949 if=  81 il= 104 5/5/2020   n=  23 now=     183 end=        167       146       158 U=    16.79 T=   70.5 p1=  -8.7 p2=   109.6 ed=   110 5/11/2020   x1=  81. x2= 104. y1=  -.63 y2= -2.00     
GP: Deaths    Greece 5/5/2020        104     183      167     146      158    15   110 5/11/2020 
AAA2     1 Greece Deaths    cc1=  .995832 cc2=  .787317 lx=  5.09949 if=  82 il= 104 5/5/2020   n=  22 now=     183 end=        163       146       158 U=    14.96 T=   71.8 p1= -10.9 p2=   112.3 ed=   107 5/8/2020    x1=  82. x2= 104. y1=  -.68 y2= -2.16     
GP: Deaths    Greece 5/5/2020        104     183      163     146      158    15   107 5/8/2020  
AAA1     1 Greece Deaths    cc1=  .996232 cc2=  .783031 lx=  5.07949 if=  83 il= 104 5/5/2020   n=  21 now=     183 end=        160       146       158 U=    13.31 T=   72.8 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  83. x2= 104. y1=  -.77 y2= -2.34 BEST
AAA2     1 Greece Deaths    cc1=  .996233 cc2=  .783031 lx=  5.08149 if=  83 il= 104 5/5/2020   n=  21 now=     183 end=        160       146       158 U=    13.31 T=   72.8 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  83. x2= 104. y1=  -.77 y2= -2.34 BEST
GP: Deaths    Greece 5/5/2020        104     183      160     146      158    15   104 5/5/2020  
AAA1     1 Greece Deaths    cc1=  .996561 cc2=  .778343 lx=  5.06949 if=  84 il= 104 5/5/2020   n=  20 now=     183 end=        159       146       158 U=    12.17 T=   74.1 p1= -13.1 p2=   115.1 ed=   102 5/3/2020    x1=  84. x2= 104. y1=  -.81 y2= -2.45 BEST
AAA2     1 Greece Deaths    cc1=  .996561 cc2=  .778343 lx=  5.06849 if=  84 il= 104 5/5/2020   n=  20 now=     183 end=        159       146       158 U=    12.17 T=   74.1 p1= -13.1 p2=   115.1 ed=   102 5/3/2020    x1=  84. x2= 104. y1=  -.81 y2= -2.45 BEST
GP: Deaths    Greece 5/5/2020        104     183      159     146      158    15   102 5/3/2020  
AAA1     1 Greece Deaths    cc1=  .996367 cc2=  .772760 lx=  5.05949 if=  85 il= 104 5/5/2020   n=  19 now=     183 end=        157       146       158 U=    11.34 T=   74.8 p1= -14.2 p2=   116.6 ed=   101 5/2/2020    x1=  85. x2= 104. y1=  -.90 y2= -2.58 BEST
AAA2     1 Greece Deaths    cc1=  .996371 cc2=  .772760 lx=  5.06149 if=  85 il= 104 5/5/2020   n=  19 now=     183 end=        157       146       158 U=    11.34 T=   74.8 p1= -14.2 p2=   116.6 ed=   101 5/2/2020    x1=  85. x2= 104. y1=  -.90 y2= -2.58 BEST
GP: Deaths    Greece 5/5/2020        104     183      157     146      158    15   101 5/2/2020  
AAA1     1 Greece Deaths    cc1=  .996108 cc2=  .766692 lx=  5.05949 if=  86 il= 104 5/5/2020   n=  18 now=     183 end=        157       146       158 U=    11.22 T=   75.1 p1= -14.2 p2=   116.6 ed=   101 5/2/2020    x1=  86. x2= 104. y1=  -.97 y2= -2.58 BEST
AAA2     1 Greece Deaths    cc1=  .996128 cc2=  .766692 lx=  5.05549 if=  86 il= 104 5/5/2020   n=  18 now=     183 end=        157       146       158 U=    11.22 T=   75.1 p1= -14.2 p2=   116.6 ed=   101 5/2/2020    x1=  86. x2= 104. y1=  -.97 y2= -2.58 BEST
GP: Deaths    Greece 5/5/2020        104     183      157     146      158    15   101 5/2/2020  
AAA2     1 Greece Deaths    cc1=  .995811 cc2=  .760109 lx=  5.04949 if=  87 il= 104 5/5/2020   n=  17 now=     183 end=        155       146       158 U=    10.20 T=   76.3 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  87. x2= 104. y1= -1.05 y2= -2.72     
GP: Deaths    Greece 5/5/2020        104     183      155     146      158    15   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .995089 cc2=  .752553 lx=  5.04949 if=  88 il= 104 5/5/2020   n=  16 now=     183 end=        155       146       158 U=    10.08 T=   76.6 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  88. x2= 104. y1= -1.13 y2= -2.72     
GP: Deaths    Greece 5/5/2020        104     183      155     146      158    15   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .994107 cc2=  .744107 lx=  5.04949 if=  89 il= 104 5/5/2020   n=  15 now=     183 end=        155       146       158 U=     9.99 T=   76.8 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  89. x2= 104. y1= -1.22 y2= -2.72     
GP: Deaths    Greece 5/5/2020        104     183      155     146      158    15   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .992868 cc2=  .734670 lx=  5.04949 if=  90 il= 104 5/5/2020   n=  14 now=     183 end=        155       146       158 U=    10.38 T=   75.8 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  90. x2= 104. y1= -1.37 y2= -2.72     
GP: Deaths    Greece 5/5/2020        104     183      155     146      158    15   100 5/1/2020  
AAA2     1 Greece Deaths    cc1=  .990562 cc2=  .713212 lx=  5.04949 if=  92 il= 104 5/5/2020   n=  12 now=     183 end=        155       146       158 U=     9.91 T=   77.1 p1= -15.3 p2=   118.1 ed=   100 5/1/2020    x1=  92. x2= 104. y1= -1.51 y2= -2.72     
GP: Deaths    Greece 5/5/2020        104     183      155     146      158    15   100 5/1/2020  
AAA1     1 Greece Deaths    cc1=  .989298 cc2=  .700623 lx=  5.07949 if=  93 il= 104 5/5/2020   n=  11 now=     183 end=        160       146       158 U=    13.87 T=   71.5 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  93. x2= 104. y1= -1.55 y2= -2.34 BEST
AAA2     1 Greece Deaths    cc1=  .989298 cc2=  .700623 lx=  5.07849 if=  93 il= 104 5/5/2020   n=  11 now=     183 end=        160       146       158 U=    13.87 T=   71.5 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  93. x2= 104. y1= -1.55 y2= -2.34 BEST
GP: Deaths    Greece 5/5/2020        104     183      160     146      158    15   104 5/5/2020  
AAA2     1 Greece Deaths    cc1=  .984407 cc2=  .651074 lx=  7.20949 if=  96 il= 104 5/5/2020   n=   8 now=     183 end=       1352       146       158 U=   254.95 T=  308.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1=  96. x2= 104. y1=   .83 y2=   .80     
GP: Deaths    Greece 5/5/2020        104     183    -         146      158    15   999 undefine  
AAA2     1 Greece Deaths    cc1=  .977707 cc2=  .624153 lx=  7.20949 if=  97 il= 104 5/5/2020   n=   7 now=     183 end=       1352       146       158 U=   279.98 T=  328.0 p1= 638.8 p2=    13.5 ed=   999 undefine    x1=  97. x2= 104. y1=   .83 y2=   .80     
GP: Deaths    Greece 5/5/2020        104     183    -         146      158    15   999 undefine  
AAA2     1 Greece Deaths    cc1=  .972345 cc2=  .594381 lx=  7.20949 if=  98 il= 104 5/5/2020   n=   6 now=     183 end=       1352       146       158 U=   274.81 T=  323.9 p1= 638.8 p2=    13.5 ed=   999 undefine    x1=  98. x2= 104. y1=   .82 y2=   .80     
GP: Deaths    Greece 5/5/2020        104     183    -         146      158    15   999 undefine  
AAA2     1 Greece Deaths    cc1=  .969489 cc2=  .561241 lx=  5.01949 if=  99 il= 104 5/5/2020   n=   5 now=     183 end=        151       146       158 U=     6.46 T=   82.5 p1= -17.5 p2=   121.2 ed=    97 4/28/2020   x1=  99. x2= 104. y1= -2.55 y2= -3.33     
GP: Deaths    Greece 5/5/2020        104     183      151     146      158    15    97 4/28/2020 
AAA1     1 Greece Deaths    cc1=  .998498 cc2=  .866044 lx=  5.08949 if=  49 il= 105 5/6/2020   n=  56 now=     183 end=        162       147       161 U=    14.22 T=   72.1 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  49. x2= 105. y1=  1.63 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .998507 cc2=  .866044 lx=  5.08549 if=  49 il= 105 5/6/2020   n=  56 now=     183 end=        162       147       161 U=    14.22 T=   72.1 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  49. x2= 105. y1=  1.63 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998431 cc2=  .864800 lx=  5.08949 if=  50 il= 105 5/6/2020   n=  55 now=     183 end=        162       147       161 U=    13.96 T=   72.7 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  50. x2= 105. y1=  1.63 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .998446 cc2=  .864800 lx=  5.08449 if=  50 il= 105 5/6/2020   n=  55 now=     183 end=        162       147       161 U=    13.96 T=   72.7 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  50. x2= 105. y1=  1.63 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998347 cc2=  .863507 lx=  5.08949 if=  51 il= 105 5/6/2020   n=  54 now=     183 end=        162       147       161 U=    13.71 T=   73.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  51. x2= 105. y1=  1.63 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .998361 cc2=  .863507 lx=  5.08449 if=  51 il= 105 5/6/2020   n=  54 now=     183 end=        162       147       161 U=    13.71 T=   73.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  51. x2= 105. y1=  1.63 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998327 cc2=  .862244 lx=  5.08949 if=  52 il= 105 5/6/2020   n=  53 now=     183 end=        162       147       161 U=    14.34 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  52. x2= 105. y1=  1.38 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .998331 cc2=  .862244 lx=  5.08649 if=  52 il= 105 5/6/2020   n=  53 now=     183 end=        162       147       161 U=    14.34 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  52. x2= 105. y1=  1.38 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998270 cc2=  .860910 lx=  5.08949 if=  53 il= 105 5/6/2020   n=  52 now=     183 end=        162       147       161 U=    14.36 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  53. x2= 105. y1=  1.31 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .998282 cc2=  .860910 lx=  5.08549 if=  53 il= 105 5/6/2020   n=  52 now=     183 end=        162       147       161 U=    14.36 T=   71.8 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  53. x2= 105. y1=  1.31 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA2     1 Greece Deaths    cc1=  .998233 cc2=  .859558 lx=  5.07949 if=  54 il= 105 5/6/2020   n=  51 now=     183 end=        160       147       161 U=    13.69 T=   71.9 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  54. x2= 105. y1=  1.31 y2= -2.42     
GP: Deaths    Greece 5/6/2020        105     183      160     147      161    10   104 5/5/2020  
AAA2     1 Greece Deaths    cc1=  .998134 cc2=  .858106 lx=  5.07949 if=  55 il= 105 5/6/2020   n=  50 now=     183 end=        160       147       161 U=    13.65 T=   72.0 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  55. x2= 105. y1=  1.24 y2= -2.42     
GP: Deaths    Greece 5/6/2020        105     183      160     147      161    10   104 5/5/2020  
AAA2     1 Greece Deaths    cc1=  .998024 cc2=  .856602 lx=  5.07949 if=  56 il= 105 5/6/2020   n=  49 now=     183 end=        160       147       161 U=    13.38 T=   72.6 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  56. x2= 105. y1=  1.24 y2= -2.42     
GP: Deaths    Greece 5/6/2020        105     183      160     147      161    10   104 5/5/2020  
AAA2     1 Greece Deaths    cc1=  .997928 cc2=  .855070 lx=  5.07949 if=  57 il= 105 5/6/2020   n=  48 now=     183 end=        160       147       161 U=    13.30 T=   72.8 p1= -12.6 p2=   114.4 ed=   104 5/5/2020    x1=  57. x2= 105. y1=  1.19 y2= -2.42     
GP: Deaths    Greece 5/6/2020        105     183      160     147      161    10   104 5/5/2020  
AAA1     1 Greece Deaths    cc1=  .997896 cc2=  .853558 lx=  5.08949 if=  58 il= 105 5/6/2020   n=  47 now=     183 end=        162       147       161 U=    13.41 T=   74.0 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  58. x2= 105. y1=  1.19 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .997900 cc2=  .853558 lx=  5.08649 if=  58 il= 105 5/6/2020   n=  47 now=     183 end=        162       147       161 U=    13.41 T=   74.0 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  58. x2= 105. y1=  1.19 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998133 cc2=  .852268 lx=  5.08949 if=  59 il= 105 5/6/2020   n=  46 now=     183 end=        162       147       161 U=    14.21 T=   72.2 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  59. x2= 105. y1=   .93 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .998143 cc2=  .852268 lx=  5.09349 if=  59 il= 105 5/6/2020   n=  46 now=     183 end=        162       147       161 U=    14.21 T=   72.2 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  59. x2= 105. y1=   .93 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .998009 cc2=  .850567 lx=  5.08949 if=  60 il= 105 5/6/2020   n=  45 now=     183 end=        162       147       161 U=    14.15 T=   72.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  60. x2= 105. y1=   .87 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .998019 cc2=  .850567 lx=  5.09349 if=  60 il= 105 5/6/2020   n=  45 now=     183 end=        162       147       161 U=    14.15 T=   72.3 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  60. x2= 105. y1=   .87 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
AAA1     1 Greece Deaths    cc1=  .997874 cc2=  .848803 lx=  5.08949 if=  61 il= 105 5/6/2020   n=  44 now=     183 end=        162       147       161 U=    14.08 T=   72.5 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  61. x2= 105. y1=   .81 y2= -2.31 BEST
AAA2     1 Greece Deaths    cc1=  .997886 cc2=  .848803 lx=  5.09349 if=  61 il= 105 5/6/2020   n=  44 now=     183 end=        162       147       161 U=    14.08 T=   72.5 p1= -11.5 p2=   113.0 ed=   105 5/6/2020    x1=  61. x2= 105. y1=   .81 y2= -2.31 BEST
GP: Deaths    Greece 5/6/2020        105     183      162     147      161    10   105 5/6/2020  
