TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       43917.00000       10.69006
TAB:  Ecuador Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 Ecuador Confirmed cc1=  .941913 cc2=  .625685 lx=  6.69006 if=  42 il=  51 3/13/2020  n=   9 now=   43917 end=        804        34       811 U=    58.04 T=  117.9 p1= -98.2 p2=  5462.3 ed=   254 10/2/2020   x1=  42. x2=  51. y1=  1.31 y2=  1.15 BEST
AAA2     1 Ecuador Confirmed cc1=  .942088 cc2=  .625685 lx=  6.59006 if=  42 il=  51 3/13/2020  n=   9 now=   43917 end=        804        34       811 U=    58.04 T=  117.9 p1= -98.2 p2=  5462.3 ed=   254 10/2/2020   x1=  42. x2=  51. y1=  1.31 y2=  1.15 BEST
GP: Confirmed Ecuador 3/13/2020        51   43917      804      34      811     5   254 10/2/2020 
AAA2     1 Ecuador Confirmed cc1=  .959837 cc2=  .626504 lx= 12.69006 if=  43 il=  51 3/13/2020  n=   8 now=   43917 end=     324505        34       811 U=   277.25 T=  665.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  43. x2=  51. y1=  2.24 y2=  2.22     
GP: Confirmed Ecuador 3/13/2020        51   43917    -          34      811     5   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .963485 cc2=  .609932 lx= 12.69006 if=  44 il=  51 3/13/2020  n=   7 now=   43917 end=     324505        34       811 U=   242.60 T=  588.4 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  44. x2=  51. y1=  2.24 y2=  2.22     
GP: Confirmed Ecuador 3/13/2020        51   43917    -          34      811     5   999 undefine  
AAA1     1 Ecuador Confirmed cc1=  .952893 cc2=  .574929 lx=  6.69006 if=  45 il=  51 3/13/2020  n=   6 now=   43917 end=        804        34       811 U=    73.72 T=  135.9 p1= -98.2 p2=  5462.3 ed=   309 11/26/2020  x1=  45. x2=  51. y1=  1.23 y2=  1.15 BEST
AAA2     1 Ecuador Confirmed cc1=  .952906 cc2=  .574929 lx=  6.59006 if=  45 il=  51 3/13/2020  n=   6 now=   43917 end=        804        34       811 U=    73.72 T=  135.9 p1= -98.2 p2=  5462.3 ed=   309 11/26/2020  x1=  45. x2=  51. y1=  1.23 y2=  1.15 BEST
GP: Confirmed Ecuador 3/13/2020        51   43917      804      34      811     5   309 11/26/2020
AAA2     1 Ecuador Confirmed cc1=  .925570 cc2=  .517322 lx= 12.69006 if=  46 il=  51 3/13/2020  n=   5 now=   43917 end=     324505        34       811 U=   238.48 T=  579.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1=  46. x2=  51. y1=  2.24 y2=  2.22     
GP: Confirmed Ecuador 3/13/2020        51   43917    -          34      811     5   999 undefine  
AAA2     1 Ecuador Confirmed cc1=  .936430 cc2=  .669169 lx=  8.09006 if=  39 il=  52 3/14/2020  n=  13 now=   43917 end=       3261        56      2433 U=    40.46 T=  108.7 p1= -92.6 p2=  1346.7 ed=   204 8/13/2020   x1=  39. x2=  52. y1=  1.72 y2=  1.40     
GP: Confirmed Ecuador 3/14/2020        52   43917     3261      56     2433     1   204 8/13/2020 
AAA1     1 Ecuador Confirmed cc1=  .919922 cc2=  .642571 lx=  7.86006 if=  40 il=  52 3/14/2020  n=  12 now=   43917 end=       2591        56      2433 U=    35.54 T=   99.8 p1= -94.1 p2=  1695.0 ed=   183 7/23/2020   x1=  40. x2=  52. y1=  1.68 y2=  1.34 BEST
AAA2     1 Ecuador Confirmed cc1=  .919922 cc2=  .642571 lx=  7.85706 if=  40 il=  52 3/14/2020  n=  12 now=   43917 end=       2591        56      2433 U=    35.54 T=   99.8 p1= -94.1 p2=  1695.0 ed=   183 7/23/2020   x1=  40. x2=  52. y1=  1.68 y2=  1.34 BEST
GP: Confirmed Ecuador 3/14/2020        52   43917     2591      56     2433     1   183 7/23/2020 
AAA2     1 Ecuador Confirmed cc1=  .902206 cc2=  .613530 lx= 12.69006 if=  41 il=  52 3/14/2020  n=  11 now=   43917 end=     324505        56      2433 U=    74.12 T=  212.0 p1= 638.9 p2=    13.5 ed=   386 2/11/2021   x1=  41. x2=  52. y1=  2.31 y2=  2.16     
GP: Confirmed Ecuador 3/14/2020        52   43917    -          56     2433     1   386 2/11/2021 
AAA2     1 Ecuador Confirmed cc1=  .885777 cc2=  .584266 lx= 12.69006 if=  42 il=  52 3/14/2020  n=  10 now=   43917 end=     324505        56      2433 U=    89.06 T=  244.3 p1= 638.9 p2=    13.5 ed=   454 4/20/2021   x1=  42. x2=  52. y1=  2.27 y2=  2.16     
GP: Confirmed Ecuador 3/14/2020        52   43917    -          56     2433     1   454 4/20/2021 
AAA2     1 Ecuador Confirmed cc1=  .846125 cc2=  .529897 lx= 12.69006 if=  43 il=  52 3/14/2020  n=   9 now=   43917 end=     324505        56      2433 U=   106.07 T=  281.0 p1= 638.9 p2=    13.5 ed=   531 7/6/2021    x1=  43. x2=  52. y1=  2.24 y2=  2.16     
GP: Confirmed Ecuador 3/14/2020        52   43917    -          56     2433     1   531 7/6/2021  
AAA2     1 Ecuador Confirmed cc1=  .851178 cc2=  .517845 lx= 12.69006 if=  44 il=  52 3/14/2020  n=   8 now=   43917 end=     324505        56      2433 U=    94.29 T=  255.6 p1= 638.9 p2=    13.5 ed=   478 5/14/2021   x1=  44. x2=  52. y1=  2.24 y2=  2.16     
GP: Confirmed Ecuador 3/14/2020        52   43917    -          56     2433     1   478 5/14/2021 
AAA2     1 Ecuador Confirmed cc1=  .948596 cc2=  .690397 lx=  8.63006 if=  39 il=  53 3/15/2020  n=  14 now=   43917 end=       5597        56      4056 U=    48.51 T=  127.1 p1= -87.3 p2=   784.7 ed=   241 9/19/2020   x1=  39. x2=  53. y1=  1.82 y2=  1.53     
GP: Confirmed Ecuador 3/15/2020        53   43917     5597      56     4056     1   241 9/19/2020 
AAA1     1 Ecuador Confirmed cc1=  .936390 cc2=  .669129 lx=  8.32006 if=  40 il=  53 3/15/2020  n=  13 now=   43917 end=       4105        56      4056 U=    42.41 T=  114.8 p1= -90.7 p2=  1069.8 ed=   214 8/23/2020   x1=  40. x2=  53. y1=  1.76 y2=  1.46 BEST
AAA2     1 Ecuador Confirmed cc1=  .936390 cc2=  .669129 lx=  8.32306 if=  40 il=  53 3/15/2020  n=  13 now=   43917 end=       4105        56      4056 U=    42.41 T=  114.8 p1= -90.7 p2=  1069.8 ed=   214 8/23/2020   x1=  40. x2=  53. y1=  1.76 y2=  1.46 BEST
GP: Confirmed Ecuador 3/15/2020        53   43917     4105      56     4056     1   214 8/23/2020 
AAA2     1 Ecuador Confirmed cc1=  .923757 cc2=  .646407 lx= 12.69006 if=  41 il=  53 3/15/2020  n=  12 now=   43917 end=     324505        56      4056 U=    80.85 T=  227.6 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1=  41. x2=  53. y1=  2.31 y2=  2.16     
GP: Confirmed Ecuador 3/15/2020        53   43917    -          56     4056     1   418 3/15/2021 
AAA2     1 Ecuador Confirmed cc1=  .910584 cc2=  .621909 lx= 12.69006 if=  42 il=  53 3/15/2020  n=  11 now=   43917 end=     324505        56      4056 U=    97.97 T=  264.5 p1= 638.9 p2=    13.5 ed=   495 5/31/2021   x1=  42. x2=  53. y1=  2.27 y2=  2.16     
GP: Confirmed Ecuador 3/15/2020        53   43917    -          56     4056     1   495 5/31/2021 
AAA2     1 Ecuador Confirmed cc1=  .884623 cc2=  .583111 lx= 12.69006 if=  43 il=  53 3/15/2020  n=  10 now=   43917 end=     324505        56      4056 U=   117.86 T=  307.5 p1= 638.9 p2=    13.5 ed=   585 8/29/2021   x1=  43. x2=  53. y1=  2.24 y2=  2.16     
GP: Confirmed Ecuador 3/15/2020        53   43917    -          56     4056     1   585 8/29/2021 
AAA2     1 Ecuador Confirmed cc1=  .893077 cc2=  .576850 lx= 12.69006 if=  44 il=  53 3/15/2020  n=   9 now=   43917 end=     324505        56      4056 U=   106.07 T=  282.0 p1= 638.9 p2=    13.5 ed=   532 7/7/2021    x1=  44. x2=  53. y1=  2.24 y2=  2.16     
GP: Confirmed Ecuador 3/15/2020        53   43917    -          56     4056     1   532 7/7/2021  
AAA2     1 Ecuador Confirmed cc1=  .894564 cc2=  .561231 lx= 12.69006 if=  45 il=  53 3/15/2020  n=   8 now=   43917 end=     324505        56      4056 U=    94.29 T=  256.6 p1= 638.9 p2=    13.5 ed=   479 5/15/2021   x1=  45. x2=  53. y1=  2.24 y2=  2.16     
GP: Confirmed Ecuador 3/15/2020        53   43917    -          56     4056     1   479 5/15/2021 
AAA2     1 Ecuador Confirmed cc1=  .882695 cc2=  .529142 lx= 12.69006 if=  46 il=  53 3/15/2020  n=   7 now=   43917 end=     324505        56      4056 U=    90.96 T=  249.4 p1= 638.9 p2=    13.5 ed=   464 4/30/2021   x1=  46. x2=  53. y1=  2.24 y2=  2.16     
GP: Confirmed Ecuador 3/15/2020        53   43917    -          56     4056     1   464 4/30/2021 
AAA2     1 Ecuador Confirmed cc1=  .953727 cc2=  .703727 lx= 12.69006 if=  39 il=  54 3/16/2020  n=  15 now=   43917 end=     324505        75         0 U=    75.78 T=  215.0 p1= 638.9 p2=    13.5 ed=   393 2/18/2021   x1=  39. x2=  54. y1=  2.32 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   393 2/18/2021 
AAA2     1 Ecuador Confirmed cc1=  .943709 cc2=  .685510 lx= 12.69006 if=  40 il=  54 3/16/2020  n=  14 now=   43917 end=     324505        75         0 U=    70.73 T=  204.3 p1= 638.9 p2=    13.5 ed=   371 1/27/2021   x1=  40. x2=  54. y1=  2.32 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   371 1/27/2021 
AAA2     1 Ecuador Confirmed cc1=  .931599 cc2=  .664337 lx= 12.69006 if=  41 il=  54 3/16/2020  n=  13 now=   43917 end=     324505        75         0 U=    71.15 T=  205.2 p1= 638.9 p2=    13.5 ed=   373 1/29/2021   x1=  41. x2=  54. y1=  2.31 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   373 1/29/2021 
AAA2     1 Ecuador Confirmed cc1=  .915605 cc2=  .638255 lx= 12.69006 if=  42 il=  54 3/16/2020  n=  12 now=   43917 end=     324505        75         0 U=    81.87 T=  228.0 p1= 638.9 p2=    13.5 ed=   421 3/18/2021   x1=  42. x2=  54. y1=  2.27 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   421 3/18/2021 
AAA2     1 Ecuador Confirmed cc1=  .897535 cc2=  .608860 lx= 12.69006 if=  43 il=  54 3/16/2020  n=  11 now=   43917 end=     324505        75         0 U=    92.33 T=  250.2 p1= 638.9 p2=    13.5 ed=   468 5/4/2021    x1=  43. x2=  54. y1=  2.24 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   468 5/4/2021  
AAA2     1 Ecuador Confirmed cc1=  .908172 cc2=  .606660 lx= 12.69006 if=  44 il=  54 3/16/2020  n=  10 now=   43917 end=     324505        75         0 U=    83.93 T=  232.4 p1= 638.9 p2=    13.5 ed=   430 3/27/2021   x1=  44. x2=  54. y1=  2.24 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   430 3/27/2021 
AAA2     1 Ecuador Confirmed cc1=  .914317 cc2=  .598090 lx= 12.69006 if=  45 il=  54 3/16/2020  n=   9 now=   43917 end=     324505        75         0 U=    75.54 T=  214.5 p1= 638.9 p2=    13.5 ed=   392 2/17/2021   x1=  45. x2=  54. y1=  2.24 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   392 2/17/2021 
AAA2     1 Ecuador Confirmed cc1=  .912222 cc2=  .578889 lx= 12.69006 if=  46 il=  54 3/16/2020  n=   8 now=   43917 end=     324505        75         0 U=    71.91 T=  206.8 p1= 638.9 p2=    13.5 ed=   376 2/1/2021    x1=  46. x2=  54. y1=  2.24 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   376 2/1/2021  
AAA2     1 Ecuador Confirmed cc1=  .916014 cc2=  .562460 lx= 12.69006 if=  47 il=  54 3/16/2020  n=   7 now=   43917 end=     324505        75         0 U=    67.40 T=  197.2 p1= 638.9 p2=    13.5 ed=   356 1/12/2021   x1=  47. x2=  54. y1=  2.23 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   356 1/12/2021 
AAA2     1 Ecuador Confirmed cc1=  .928854 cc2=  .550890 lx= 12.69006 if=  48 il=  54 3/16/2020  n=   6 now=   43917 end=     324505        75         0 U=    57.77 T=  176.8 p1= 638.9 p2=    13.5 ed=   313 11/30/2020  x1=  48. x2=  54. y1=  2.23 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   313 11/30/2020
AAA2     1 Ecuador Confirmed cc1=  .925808 cc2=  .517559 lx= 12.69006 if=  49 il=  54 3/16/2020  n=   5 now=   43917 end=     324505        75         0 U=    55.38 T=  171.7 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  49. x2=  54. y1=  2.22 y2=  2.12     
GP: Confirmed Ecuador 3/16/2020        54   43917    -          75        0     0   302 11/19/2020
AAA2     1 Ecuador Confirmed cc1=  .943880 cc2=  .701344 lx= 12.69006 if=  39 il=  55 3/17/2020  n=  16 now=   43917 end=     324505       117         0 U=    63.36 T=  186.2 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  39. x2=  55. y1=  2.32 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   335 12/22/2020
AAA2     1 Ecuador Confirmed cc1=  .934193 cc2=  .684193 lx= 12.69006 if=  40 il=  55 3/17/2020  n=  15 now=   43917 end=     324505       117         0 U=    59.40 T=  178.0 p1= 638.9 p2=    13.5 ed=   318 12/5/2020   x1=  40. x2=  55. y1=  2.32 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   318 12/5/2020 
AAA2     1 Ecuador Confirmed cc1=  .919622 cc2=  .661423 lx= 12.69006 if=  41 il=  55 3/17/2020  n=  14 now=   43917 end=     324505       117         0 U=    59.00 T=  177.2 p1= 638.9 p2=    13.5 ed=   316 12/3/2020   x1=  41. x2=  55. y1=  2.31 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   316 12/3/2020 
AAA2     1 Ecuador Confirmed cc1=  .900471 cc2=  .633210 lx= 12.69006 if=  42 il=  55 3/17/2020  n=  13 now=   43917 end=     324505       117         0 U=    64.63 T=  188.8 p1= 638.9 p2=    13.5 ed=   341 12/28/2020  x1=  42. x2=  55. y1=  2.27 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   341 12/28/2020
AAA2     1 Ecuador Confirmed cc1=  .888034 cc2=  .610684 lx= 12.69006 if=  43 il=  55 3/17/2020  n=  12 now=   43917 end=     324505       117         0 U=    69.08 T=  198.0 p1= 638.9 p2=    13.5 ed=   361 1/17/2021   x1=  43. x2=  55. y1=  2.24 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   361 1/17/2021 
AAA2     1 Ecuador Confirmed cc1=  .899674 cc2=  .610999 lx= 12.69006 if=  44 il=  55 3/17/2020  n=  11 now=   43917 end=     324505       117         0 U=    63.32 T=  186.1 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  44. x2=  55. y1=  2.24 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   335 12/22/2020
AAA2     1 Ecuador Confirmed cc1=  .908359 cc2=  .606848 lx= 12.69006 if=  45 il=  55 3/17/2020  n=  10 now=   43917 end=     324505       117         0 U=    57.56 T=  174.2 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  45. x2=  55. y1=  2.24 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   310 11/27/2020
AAA2     1 Ecuador Confirmed cc1=  .911735 cc2=  .595507 lx= 12.69006 if=  46 il=  55 3/17/2020  n=   9 now=   43917 end=     324505       117         0 U=    54.27 T=  167.4 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  46. x2=  55. y1=  2.24 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   295 11/12/2020
AAA2     1 Ecuador Confirmed cc1=  .920123 cc2=  .586790 lx= 12.69006 if=  47 il=  55 3/17/2020  n=   8 now=   43917 end=     324505       117         0 U=    50.50 T=  159.5 p1= 638.9 p2=    13.5 ed=   278 10/26/2020  x1=  47. x2=  55. y1=  2.23 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   278 10/26/2020
AAA2     1 Ecuador Confirmed cc1=  .934935 cc2=  .581381 lx= 12.69006 if=  48 il=  55 3/17/2020  n=   7 now=   43917 end=     324505       117         0 U=    44.18 T=  146.5 p1= 638.9 p2=    13.5 ed=   250 9/28/2020   x1=  48. x2=  55. y1=  2.23 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   250 9/28/2020 
AAA2     1 Ecuador Confirmed cc1=  .940364 cc2=  .562399 lx= 12.69006 if=  49 il=  55 3/17/2020  n=   6 now=   43917 end=     324505       117         0 U=    41.42 T=  140.8 p1= 638.9 p2=    13.5 ed=   238 9/16/2020   x1=  49. x2=  55. y1=  2.22 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   238 9/16/2020 
AAA2     1 Ecuador Confirmed cc1=  .960885 cc2=  .552637 lx= 12.69006 if=  50 il=  55 3/17/2020  n=   5 now=   43917 end=     324505       117         0 U=    34.52 T=  126.5 p1= 638.9 p2=    13.5 ed=   207 8/16/2020   x1=  50. x2=  55. y1=  2.22 y2=  2.07     
GP: Confirmed Ecuador 3/17/2020        55   43917    -         117        0     0   207 8/16/2020 
