TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6935.00000        8.84434
TAB:  Honduras Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Honduras Confirmed cc1=  .953230 cc2=  .574875 lx=  4.74434 if=  55 il=  61 3/23/2020  n=   6 now=    6935 end=        127        30       128 U=     9.23 T=   64.4 p1= -98.2 p2=  5460.6 ed=    86 4/17/2020   x1=  55. x2=  61. y1=  1.02 y2=   .37 BEST
GP: Confirmed Honduras 3/23/2020        61    6935      127      30      128     6    86 4/17/2020 
AAA1     1 Honduras Confirmed cc1=  .930033 cc2=  .521785 lx=  4.84434 if=  56 il=  61 3/23/2020  n=   5 now=    6935 end=        127        30       128 U=     8.24 T=   64.0 p1= -98.2 p2=  5460.6 ed=    83 4/14/2020   x1=  56. x2=  61. y1=   .97 y2=   .37 BEST
AAA2     1 Honduras Confirmed cc1=  .930859 cc2=  .521785 lx=  4.74434 if=  56 il=  61 3/23/2020  n=   5 now=    6935 end=        127        30       128 U=     8.24 T=   64.0 p1= -98.2 p2=  5460.6 ed=    83 4/14/2020   x1=  56. x2=  61. y1=   .97 y2=   .37 BEST
GP: Confirmed Honduras 3/23/2020        61    6935      127      30      128     6    83 4/14/2020 
AAA2     1 Honduras Confirmed cc1=  .974249 cc2=  .706987 lx=  6.96434 if=  49 il=  62 3/24/2020  n=  13 now=    6935 end=       1058        30       129 U=    23.00 T=   91.2 p1= -84.7 p2=   655.5 ed=   145 6/15/2020   x1=  49. x2=  62. y1=  1.84 y2=  1.27     
GP: Confirmed Honduras 3/24/2020        62    6935     1058      30      129     6   145 6/15/2020 
AAA2     1 Honduras Confirmed cc1=  .978762 cc2=  .701412 lx=  5.12434 if=  50 il=  62 3/24/2020  n=  12 now=    6935 end=        168        30       129 U=    12.70 T=   68.9 p1= -97.6 p2=  4128.0 ed=    98 4/29/2020   x1=  50. x2=  62. y1=  1.49 y2=   .54     
GP: Confirmed Honduras 3/24/2020        62    6935      168      30      129     6    98 4/29/2020 
AAA1     1 Honduras Confirmed cc1=  .980572 cc2=  .691897 lx=  4.84434 if=  51 il=  62 3/24/2020  n=  11 now=    6935 end=        127        30       129 U=    10.41 T=   65.8 p1= -98.2 p2=  5460.6 ed=    90 4/21/2020   x1=  51. x2=  62. y1=  1.42 y2=   .37 BEST
AAA2     1 Honduras Confirmed cc1=  .980726 cc2=  .691897 lx=  4.74434 if=  51 il=  62 3/24/2020  n=  11 now=    6935 end=        127        30       129 U=    10.41 T=   65.8 p1= -98.2 p2=  5460.6 ed=    90 4/21/2020   x1=  51. x2=  62. y1=  1.42 y2=   .37 BEST
GP: Confirmed Honduras 3/24/2020        62    6935      127      30      129     6    90 4/21/2020 
AAA1     1 Honduras Confirmed cc1=  .977305 cc2=  .675794 lx=  4.84434 if=  52 il=  62 3/24/2020  n=  10 now=    6935 end=        127        30       129 U=     9.46 T=   65.5 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  52. x2=  62. y1=  1.42 y2=   .37 BEST
AAA2     1 Honduras Confirmed cc1=  .977695 cc2=  .675794 lx=  4.74434 if=  52 il=  62 3/24/2020  n=  10 now=    6935 end=        127        30       129 U=     9.46 T=   65.5 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  52. x2=  62. y1=  1.42 y2=   .37 BEST
GP: Confirmed Honduras 3/24/2020        62    6935      127      30      129     6    87 4/18/2020 
AAA1     1 Honduras Confirmed cc1=  .969779 cc2=  .653551 lx=  4.84434 if=  53 il=  62 3/24/2020  n=   9 now=    6935 end=        127        30       129 U=     9.44 T=   65.5 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  53. x2=  62. y1=  1.32 y2=   .37 BEST
AAA2     1 Honduras Confirmed cc1=  .970238 cc2=  .653551 lx=  4.74434 if=  53 il=  62 3/24/2020  n=   9 now=    6935 end=        127        30       129 U=     9.44 T=   65.5 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  53. x2=  62. y1=  1.32 y2=   .37 BEST
GP: Confirmed Honduras 3/24/2020        62    6935      127      30      129     6    87 4/18/2020 
AAA1     1 Honduras Confirmed cc1=  .959739 cc2=  .626405 lx=  4.84434 if=  54 il=  62 3/24/2020  n=   8 now=    6935 end=        127        30       129 U=    10.68 T=   65.9 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  54. x2=  62. y1=  1.12 y2=   .37 BEST
AAA2     1 Honduras Confirmed cc1=  .960120 cc2=  .626405 lx=  4.74434 if=  54 il=  62 3/24/2020  n=   8 now=    6935 end=        127        30       129 U=    10.68 T=   65.9 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  54. x2=  62. y1=  1.12 y2=   .37 BEST
GP: Confirmed Honduras 3/24/2020        62    6935      127      30      129     6    91 4/22/2020 
AAA1     1 Honduras Confirmed cc1=  .943166 cc2=  .589613 lx=  4.84434 if=  55 il=  62 3/24/2020  n=   7 now=    6935 end=        127        30       129 U=    10.77 T=   65.9 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  55. x2=  62. y1=  1.02 y2=   .37 BEST
AAA2     1 Honduras Confirmed cc1=  .943849 cc2=  .589613 lx=  4.74434 if=  55 il=  62 3/24/2020  n=   7 now=    6935 end=        127        30       129 U=    10.77 T=   65.9 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  55. x2=  62. y1=  1.02 y2=   .37 BEST
GP: Confirmed Honduras 3/24/2020        62    6935      127      30      129     6    91 4/22/2020 
AAA1     1 Honduras Confirmed cc1=  .915200 cc2=  .537236 lx=  4.84434 if=  56 il=  62 3/24/2020  n=   6 now=    6935 end=        127        30       129 U=     9.89 T=   65.6 p1= -98.2 p2=  5460.6 ed=    88 4/19/2020   x1=  56. x2=  62. y1=   .97 y2=   .37 BEST
AAA2     1 Honduras Confirmed cc1=  .916340 cc2=  .537236 lx=  4.74434 if=  56 il=  62 3/24/2020  n=   6 now=    6935 end=        127        30       129 U=     9.89 T=   65.6 p1= -98.2 p2=  5460.6 ed=    88 4/19/2020   x1=  56. x2=  62. y1=   .97 y2=   .37 BEST
GP: Confirmed Honduras 3/24/2020        62    6935      127      30      129     6    88 4/19/2020 
AAA1     1 Honduras Confirmed cc1=  .977361 cc2=  .719162 lx=  5.01434 if=  49 il=  63 3/25/2020  n=  14 now=    6935 end=        150        36       128 U=    12.67 T=   67.5 p1= -97.8 p2=  4623.3 ed=    97 4/28/2020   x1=  49. x2=  63. y1=  1.46 y2=   .36 BEST
AAA2     1 Honduras Confirmed cc1=  .977361 cc2=  .719162 lx=  5.01734 if=  49 il=  63 3/25/2020  n=  14 now=    6935 end=        150        36       128 U=    12.67 T=   67.5 p1= -97.8 p2=  4623.3 ed=    97 4/28/2020   x1=  49. x2=  63. y1=  1.46 y2=   .36 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      150      36      128     9    97 4/28/2020 
AAA1     1 Honduras Confirmed cc1=  .981575 cc2=  .714314 lx=  4.84434 if=  50 il=  63 3/25/2020  n=  13 now=    6935 end=        127        36       128 U=    10.91 T=   65.5 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  50. x2=  63. y1=  1.42 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .981732 cc2=  .714314 lx=  4.74434 if=  50 il=  63 3/25/2020  n=  13 now=    6935 end=        127        36       128 U=    10.91 T=   65.5 p1= -98.2 p2=  5460.6 ed=    91 4/22/2020   x1=  50. x2=  63. y1=  1.42 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    91 4/22/2020 
AAA1     1 Honduras Confirmed cc1=  .982407 cc2=  .705057 lx=  4.84434 if=  51 il=  63 3/25/2020  n=  12 now=    6935 end=        127        36       128 U=    10.07 T=   65.3 p1= -98.2 p2=  5460.6 ed=    89 4/20/2020   x1=  51. x2=  63. y1=  1.42 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .982812 cc2=  .705057 lx=  4.74434 if=  51 il=  63 3/25/2020  n=  12 now=    6935 end=        127        36       128 U=    10.07 T=   65.3 p1= -98.2 p2=  5460.6 ed=    89 4/20/2020   x1=  51. x2=  63. y1=  1.42 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    89 4/20/2020 
AAA1     1 Honduras Confirmed cc1=  .979049 cc2=  .690374 lx=  4.84434 if=  52 il=  63 3/25/2020  n=  11 now=    6935 end=        127        36       128 U=     9.23 T=   65.1 p1= -98.2 p2=  5460.6 ed=    86 4/17/2020   x1=  52. x2=  63. y1=  1.42 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .979717 cc2=  .690374 lx=  4.74434 if=  52 il=  63 3/25/2020  n=  11 now=    6935 end=        127        36       128 U=     9.23 T=   65.1 p1= -98.2 p2=  5460.6 ed=    86 4/17/2020   x1=  52. x2=  63. y1=  1.42 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    86 4/17/2020 
AAA1     1 Honduras Confirmed cc1=  .973128 cc2=  .671617 lx=  4.84434 if=  53 il=  63 3/25/2020  n=  10 now=    6935 end=        127        36       128 U=     9.18 T=   65.1 p1= -98.2 p2=  5460.6 ed=    86 4/17/2020   x1=  53. x2=  63. y1=  1.32 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .973882 cc2=  .671617 lx=  4.74434 if=  53 il=  63 3/25/2020  n=  10 now=    6935 end=        127        36       128 U=     9.18 T=   65.1 p1= -98.2 p2=  5460.6 ed=    86 4/17/2020   x1=  53. x2=  63. y1=  1.32 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    86 4/17/2020 
AAA1     1 Honduras Confirmed cc1=  .966222 cc2=  .649994 lx=  4.84434 if=  54 il=  63 3/25/2020  n=   9 now=    6935 end=        127        36       128 U=    10.18 T=   65.4 p1= -98.2 p2=  5460.6 ed=    89 4/20/2020   x1=  54. x2=  63. y1=  1.12 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .966917 cc2=  .649994 lx=  4.74434 if=  54 il=  63 3/25/2020  n=   9 now=    6935 end=        127        36       128 U=    10.18 T=   65.4 p1= -98.2 p2=  5460.6 ed=    89 4/20/2020   x1=  54. x2=  63. y1=  1.12 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    89 4/20/2020 
AAA1     1 Honduras Confirmed cc1=  .953474 cc2=  .620141 lx=  4.84434 if=  55 il=  63 3/25/2020  n=   8 now=    6935 end=        127        36       128 U=    10.19 T=   65.4 p1= -98.2 p2=  5460.6 ed=    89 4/20/2020   x1=  55. x2=  63. y1=  1.02 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .954505 cc2=  .620141 lx=  4.74434 if=  55 il=  63 3/25/2020  n=   8 now=    6935 end=        127        36       128 U=    10.19 T=   65.4 p1= -98.2 p2=  5460.6 ed=    89 4/20/2020   x1=  55. x2=  63. y1=  1.02 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    89 4/20/2020 
AAA1     1 Honduras Confirmed cc1=  .933035 cc2=  .579482 lx=  4.84434 if=  56 il=  63 3/25/2020  n=   7 now=    6935 end=        127        36       128 U=     9.44 T=   65.2 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  56. x2=  63. y1=   .97 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .934581 cc2=  .579482 lx=  4.74434 if=  56 il=  63 3/25/2020  n=   7 now=    6935 end=        127        36       128 U=     9.44 T=   65.2 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  56. x2=  63. y1=   .97 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    87 4/18/2020 
AAA1     1 Honduras Confirmed cc1=  .906354 cc2=  .528389 lx=  4.84434 if=  57 il=  63 3/25/2020  n=   6 now=    6935 end=        127        36       128 U=     9.57 T=   65.2 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  57. x2=  63. y1=   .86 y2=   .23 BEST
AAA2     1 Honduras Confirmed cc1=  .908362 cc2=  .528389 lx=  4.74434 if=  57 il=  63 3/25/2020  n=   6 now=    6935 end=        127        36       128 U=     9.57 T=   65.2 p1= -98.2 p2=  5460.6 ed=    87 4/18/2020   x1=  57. x2=  63. y1=   .86 y2=   .23 BEST
GP: Confirmed Honduras 3/25/2020        63    6935      127      36      128     9    87 4/18/2020 
AAA2     1 Honduras Confirmed cc1=  .956112 cc2=  .547864 lx= 10.84434 if=  58 il=  63 3/25/2020  n=   5 now=    6935 end=      51243        36       128 U=    92.01 T=  245.4 p1= 638.9 p2=    13.5 ed=   462 4/28/2021   x1=  58. x2=  63. y1=  2.04 y2=  1.98     
GP: Confirmed Honduras 3/25/2020        63    6935    -          36      128     9   462 4/28/2021 
AAA2     1 Honduras Confirmed cc1=  .980859 cc2=  .730859 lx=  6.07434 if=  49 il=  64 3/26/2020  n=  15 now=    6935 end=        434        52       128 U=    16.13 T=   76.1 p1= -93.7 p2=  1597.9 ed=   114 5/15/2020   x1=  49. x2=  64. y1=  1.68 y2=   .75     
GP: Confirmed Honduras 3/26/2020        64    6935      434      52      128     7   114 5/15/2020 
AAA1     1 Honduras Confirmed cc1=  .983691 cc2=  .725492 lx=  5.50434 if=  50 il=  64 3/26/2020  n=  14 now=    6935 end=        245        52       128 U=    12.38 T=   69.5 p1= -96.5 p2=  2830.6 ed=    98 4/29/2020   x1=  50. x2=  64. y1=  1.57 y2=   .44 BEST
AAA2     1 Honduras Confirmed cc1=  .983691 cc2=  .725492 lx=  5.50334 if=  50 il=  64 3/26/2020  n=  14 now=    6935 end=        245        52       128 U=    12.38 T=   69.5 p1= -96.5 p2=  2830.6 ed=    98 4/29/2020   x1=  50. x2=  64. y1=  1.57 y2=   .44 BEST
GP: Confirmed Honduras 3/26/2020        64    6935      245      52      128     7    98 4/29/2020 
AAA1     1 Honduras Confirmed cc1=  .984084 cc2=  .716823 lx=  5.17434 if=  51 il=  64 3/26/2020  n=  13 now=    6935 end=        176        52       128 U=    10.01 T=   66.0 p1= -97.5 p2=  3940.3 ed=    89 4/20/2020   x1=  51. x2=  64. y1=  1.50 y2=   .20 BEST
AAA2     1 Honduras Confirmed cc1=  .984084 cc2=  .716823 lx=  5.17634 if=  51 il=  64 3/26/2020  n=  13 now=    6935 end=        176        52       128 U=    10.01 T=   66.0 p1= -97.5 p2=  3940.3 ed=    89 4/20/2020   x1=  51. x2=  64. y1=  1.50 y2=   .20 BEST
GP: Confirmed Honduras 3/26/2020        64    6935      176      52      128     7    89 4/20/2020 
AAA1     1 Honduras Confirmed cc1=  .981385 cc2=  .704035 lx=  5.01434 if=  52 il=  64 3/26/2020  n=  12 now=    6935 end=        150        52       128 U=     8.56 T=   64.5 p1= -97.8 p2=  4623.3 ed=    84 4/15/2020   x1=  52. x2=  64. y1=  1.46 y2=   .06 BEST
AAA2     1 Honduras Confirmed cc1=  .981385 cc2=  .704035 lx=  5.01134 if=  52 il=  64 3/26/2020  n=  12 now=    6935 end=        150        52       128 U=     8.56 T=   64.5 p1= -97.8 p2=  4623.3 ed=    84 4/15/2020   x1=  52. x2=  64. y1=  1.46 y2=   .06 BEST
GP: Confirmed Honduras 3/26/2020        64    6935      150      52      128     7    84 4/15/2020 
AAA1     1 Honduras Confirmed cc1=  .976445 cc2=  .687769 lx=  5.09434 if=  53 il=  64 3/26/2020  n=  11 now=    6935 end=        163        52       128 U=     8.79 T=   65.2 p1= -97.6 p2=  4254.6 ed=    85 4/16/2020   x1=  53. x2=  64. y1=  1.39 y2=   .13 BEST
AAA2     1 Honduras Confirmed cc1=  .976445 cc2=  .687769 lx=  5.09734 if=  53 il=  64 3/26/2020  n=  11 now=    6935 end=        163        52       128 U=     8.79 T=   65.2 p1= -97.6 p2=  4254.6 ed=    85 4/16/2020   x1=  53. x2=  64. y1=  1.39 y2=   .13 BEST
GP: Confirmed Honduras 3/26/2020        64    6935      163      52      128     7    85 4/16/2020 
AAA1     1 Honduras Confirmed cc1=  .970793 cc2=  .669281 lx=  5.50434 if=  54 il=  64 3/26/2020  n=  10 now=    6935 end=        245        52       128 U=    11.47 T=   69.1 p1= -96.5 p2=  2830.6 ed=    96 4/27/2020   x1=  54. x2=  64. y1=  1.31 y2=   .44 BEST
AAA2     1 Honduras Confirmed cc1=  .970793 cc2=  .669281 lx=  5.49934 if=  54 il=  64 3/26/2020  n=  10 now=    6935 end=        245        52       128 U=    11.47 T=   69.1 p1= -96.5 p2=  2830.6 ed=    96 4/27/2020   x1=  54. x2=  64. y1=  1.31 y2=   .44 BEST
GP: Confirmed Honduras 3/26/2020        64    6935      245      52      128     7    96 4/27/2020 
AAA1     1 Honduras Confirmed cc1=  .961170 cc2=  .644942 lx=  5.34434 if=  55 il=  64 3/26/2020  n=   9 now=    6935 end=        209        52       128 U=    10.57 T=   67.5 p1= -97.0 p2=  3318.2 ed=    92 4/23/2020   x1=  55. x2=  64. y1=  1.18 y2=   .33 BEST
AAA2     1 Honduras Confirmed cc1=  .961170 cc2=  .644942 lx=  5.34634 if=  55 il=  64 3/26/2020  n=   9 now=    6935 end=        209        52       128 U=    10.57 T=   67.5 p1= -97.0 p2=  3318.2 ed=    92 4/23/2020   x1=  55. x2=  64. y1=  1.18 y2=   .33 BEST
