TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        3186.00000        8.06652
TAB:  US_Kentucky_Jefferson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .935336 cc2=  .602002 lx= 10.06652 if=  50 il=  58 3/20/2020  n=   8 now=    3186 end=      23541        25         0 U=    25.48 T=  107.0 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  50. x2=  58. y1=  2.24 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/20/2020        58    3186    -          25        0     0   167 7/7/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .920340 cc2=  .566787 lx= 10.06652 if=  51 il=  58 3/20/2020  n=   7 now=    3186 end=      23541        25         0 U=    22.30 T=  100.9 p1= 638.9 p2=    13.5 ed=   153 6/23/2020   x1=  51. x2=  58. y1=  2.24 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/20/2020        58    3186    -          25        0     0   153 6/23/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .879869 cc2=  .501904 lx= 10.06652 if=  52 il=  58 3/20/2020  n=   6 now=    3186 end=      23541        25         0 U=    25.30 T=  106.7 p1= 638.9 p2=    13.5 ed=   166 7/6/2020    x1=  52. x2=  58. y1=  2.16 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/20/2020        58    3186    -          25        0     0   166 7/6/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .969831 cc2=  .692481 lx= 10.06652 if=  47 il=  59 3/21/2020  n=  12 now=    3186 end=      23541        25         0 U=    31.14 T=  118.9 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  47. x2=  59. y1=  2.31 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/21/2020        59    3186    -          25        0     0   192 8/1/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .970457 cc2=  .681782 lx= 10.06652 if=  48 il=  59 3/21/2020  n=  11 now=    3186 end=      23541        25         0 U=    28.55 T=  113.9 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  48. x2=  59. y1=  2.31 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/21/2020        59    3186    -          25        0     0   181 7/21/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .965094 cc2=  .663583 lx= 10.06652 if=  49 il=  59 3/21/2020  n=  10 now=    3186 end=      23541        25         0 U=    25.95 T=  108.9 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  49. x2=  59. y1=  2.31 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/21/2020        59    3186    -          25        0     0   170 7/10/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .953178 cc2=  .636950 lx= 10.06652 if=  50 il=  59 3/21/2020  n=   9 now=    3186 end=      23541        25         0 U=    28.67 T=  114.1 p1= 638.9 p2=    13.5 ed=   181 7/21/2020   x1=  50. x2=  59. y1=  2.24 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/21/2020        59    3186    -          25        0     0   181 7/21/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .944943 cc2=  .611610 lx= 10.06652 if=  51 il=  59 3/21/2020  n=   8 now=    3186 end=      23541        25         0 U=    25.48 T=  108.0 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  51. x2=  59. y1=  2.24 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/21/2020        59    3186    -          25        0     0   168 7/8/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .921539 cc2=  .567985 lx= 10.06652 if=  52 il=  59 3/21/2020  n=   7 now=    3186 end=      23541        25         0 U=    29.52 T=  115.8 p1= 638.9 p2=    13.5 ed=   185 7/25/2020   x1=  52. x2=  59. y1=  2.16 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/21/2020        59    3186    -          25        0     0   185 7/25/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .920850 cc2=  .542886 lx= 10.06652 if=  53 il=  59 3/21/2020  n=   6 now=    3186 end=      23541        25         0 U=    25.30 T=  107.7 p1= 638.9 p2=    13.5 ed=   167 7/7/2020    x1=  53. x2=  59. y1=  2.16 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/21/2020        59    3186    -          25        0     0   167 7/7/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .975411 cc2=  .708150 lx= 10.06652 if=  47 il=  60 3/22/2020  n=  13 now=    3186 end=      23541        25         0 U=    33.74 T=  124.9 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  47. x2=  60. y1=  2.31 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   204 8/13/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .975751 cc2=  .698401 lx= 10.06652 if=  48 il=  60 3/22/2020  n=  12 now=    3186 end=      23541        25         0 U=    31.14 T=  119.9 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  48. x2=  60. y1=  2.31 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   193 8/2/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .971348 cc2=  .682673 lx= 10.06652 if=  49 il=  60 3/22/2020  n=  11 now=    3186 end=      23541        25         0 U=    28.55 T=  114.9 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  49. x2=  60. y1=  2.31 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   182 7/22/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .962632 cc2=  .661120 lx= 10.06652 if=  50 il=  60 3/22/2020  n=  10 now=    3186 end=      23541        25         0 U=    31.85 T=  121.3 p1= 638.9 p2=    13.5 ed=   196 8/5/2020    x1=  50. x2=  60. y1=  2.24 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   196 8/5/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .955741 cc2=  .639513 lx= 10.06652 if=  51 il=  60 3/22/2020  n=   9 now=    3186 end=      23541        25         0 U=    28.67 T=  115.1 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  51. x2=  60. y1=  2.24 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   182 7/22/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .938805 cc2=  .605471 lx= 10.06652 if=  52 il=  60 3/22/2020  n=   8 now=    3186 end=      23541        25         0 U=    33.73 T=  124.9 p1= 638.9 p2=    13.5 ed=   204 8/13/2020   x1=  52. x2=  60. y1=  2.16 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   204 8/13/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .934994 cc2=  .581441 lx= 10.06652 if=  53 il=  60 3/22/2020  n=   7 now=    3186 end=      23541        25         0 U=    29.52 T=  116.8 p1= 638.9 p2=    13.5 ed=   186 7/26/2020   x1=  53. x2=  60. y1=  2.16 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   186 7/26/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .911004 cc2=  .533040 lx= 10.06652 if=  54 il=  60 3/22/2020  n=   6 now=    3186 end=      23541        25         0 U=    31.69 T=  121.0 p1= 638.9 p2=    13.5 ed=   195 8/4/2020    x1=  54. x2=  60. y1=  2.11 y2=  1.92     
GP: Confirmed US_Kentucky_Jefferson 3/22/2020        60    3186    -          25        0     0   195 8/4/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .980003 cc2=  .721804 lx= 10.06652 if=  47 il=  61 3/23/2020  n=  14 now=    3186 end=      23541        33        58 U=    32.81 T=  122.8 p1= 638.9 p2=    13.5 ed=   200 8/9/2020    x1=  47. x2=  61. y1=  2.31 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186    -          33       58     3   200 8/9/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .980393 cc2=  .713131 lx= 10.06652 if=  48 il=  61 3/23/2020  n=  13 now=    3186 end=      23541        33        58 U=    30.47 T=  118.4 p1= 638.9 p2=    13.5 ed=   190 7/30/2020   x1=  48. x2=  61. y1=  2.31 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186    -          33       58     3   190 7/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .977028 cc2=  .699678 lx= 10.06652 if=  49 il=  61 3/23/2020  n=  12 now=    3186 end=      23541        33        58 U=    28.12 T=  113.9 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  49. x2=  61. y1=  2.31 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186    -          33       58     3   180 7/20/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .970773 cc2=  .682097 lx= 10.06652 if=  50 il=  61 3/23/2020  n=  11 now=    3186 end=      23541        33        58 U=    30.95 T=  119.3 p1= 638.9 p2=    13.5 ed=   192 8/1/2020    x1=  50. x2=  61. y1=  2.24 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186    -          33       58     3   192 8/1/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .965649 cc2=  .664138 lx= 10.06652 if=  51 il=  61 3/23/2020  n=  10 now=    3186 end=      23541        33        58 U=    28.14 T=  114.0 p1= 638.9 p2=    13.5 ed=   180 7/20/2020   x1=  51. x2=  61. y1=  2.24 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186    -          33       58     3   180 7/20/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .953937 cc2=  .637710 lx= 10.06652 if=  52 il=  61 3/23/2020  n=   9 now=    3186 end=      23541        33        58 U=    32.31 T=  121.8 p1= 638.9 p2=    13.5 ed=   198 8/7/2020    x1=  52. x2=  61. y1=  2.16 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186    -          33       58     3   198 8/7/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .950590 cc2=  .617257 lx= 10.06652 if=  53 il=  61 3/23/2020  n=   8 now=    3186 end=      23541        33        58 U=    28.72 T=  115.1 p1= 638.9 p2=    13.5 ed=   182 7/22/2020   x1=  53. x2=  61. y1=  2.16 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186    -          33       58     3   182 7/22/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .933470 cc2=  .579916 lx=  4.11652 if=  54 il=  61 3/23/2020  n=   7 now=    3186 end=         61        33        58 U=     5.30 T=   58.5 p1= -98.1 p2=  5223.0 ed=    70 4/1/2020    x1=  54. x2=  61. y1=   .84 y2=  -.48 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .933470 cc2=  .579916 lx=  4.11152 if=  54 il=  61 3/23/2020  n=   7 now=    3186 end=         61        33        58 U=     5.30 T=   58.5 p1= -98.1 p2=  5223.0 ed=    70 4/1/2020    x1=  54. x2=  61. y1=   .84 y2=  -.48 BEST
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186       61      33       58     3    70 4/1/2020  
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .929955 cc2=  .551990 lx=  4.06652 if=  55 il=  61 3/23/2020  n=   6 now=    3186 end=         58        33        58 U=     4.57 T=   58.4 p1= -98.2 p2=  5493.1 ed=    69 3/31/2020   x1=  55. x2=  61. y1=   .75 y2=  -.56 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .931030 cc2=  .551990 lx=  3.96652 if=  55 il=  61 3/23/2020  n=   6 now=    3186 end=         58        33        58 U=     4.57 T=   58.4 p1= -98.2 p2=  5493.1 ed=    69 3/31/2020   x1=  55. x2=  61. y1=   .75 y2=  -.56 BEST
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186       58      33       58     3    69 3/31/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .913934 cc2=  .505685 lx=  4.06652 if=  56 il=  61 3/23/2020  n=   5 now=    3186 end=         58        33        58 U=     4.00 T=   58.7 p1= -98.2 p2=  5493.1 ed=    68 3/30/2020   x1=  56. x2=  61. y1=   .69 y2=  -.56 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .916608 cc2=  .505685 lx=  3.96652 if=  56 il=  61 3/23/2020  n=   5 now=    3186 end=         58        33        58 U=     4.00 T=   58.7 p1= -98.2 p2=  5493.1 ed=    68 3/30/2020   x1=  56. x2=  61. y1=   .69 y2=  -.56 BEST
GP: Confirmed US_Kentucky_Jefferson 3/23/2020        61    3186       58      33       58     3    68 3/30/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .981923 cc2=  .731923 lx= 10.06652 if=  47 il=  62 3/24/2020  n=  15 now=    3186 end=      23541        33        58 U=    35.15 T=  128.2 p1= 638.9 p2=    13.5 ed=   211 8/20/2020   x1=  47. x2=  62. y1=  2.31 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186    -          33       58     4   211 8/20/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .981664 cc2=  .723465 lx= 10.06652 if=  48 il=  62 3/24/2020  n=  14 now=    3186 end=      23541        33        58 U=    32.81 T=  123.8 p1= 638.9 p2=    13.5 ed=   201 8/10/2020   x1=  48. x2=  62. y1=  2.31 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186    -          33       58     4   201 8/10/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .978304 cc2=  .711042 lx= 10.06652 if=  49 il=  62 3/24/2020  n=  13 now=    3186 end=      23541        33        58 U=    30.47 T=  119.4 p1= 638.9 p2=    13.5 ed=   191 7/31/2020   x1=  49. x2=  62. y1=  2.31 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186    -          33       58     4   191 7/31/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .973103 cc2=  .695753 lx= 10.06652 if=  50 il=  62 3/24/2020  n=  12 now=    3186 end=      23541        33        58 U=    33.77 T=  125.6 p1= 638.9 p2=    13.5 ed=   205 8/14/2020   x1=  50. x2=  62. y1=  2.24 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186    -          33       58     4   205 8/14/2020 
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .967825 cc2=  .679150 lx= 10.06652 if=  51 il=  62 3/24/2020  n=  11 now=    3186 end=      23541        33        58 U=    30.95 T=  120.3 p1= 638.9 p2=    13.5 ed=   193 8/2/2020    x1=  51. x2=  62. y1=  2.24 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186    -          33       58     4   193 8/2/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .958042 cc2=  .656531 lx= 10.06652 if=  52 il=  62 3/24/2020  n=  10 now=    3186 end=      23541        33        58 U=    35.90 T=  129.6 p1= 638.9 p2=    13.5 ed=   214 8/23/2020   x1=  52. x2=  62. y1=  2.16 y2=  1.88     
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186    -          33       58     4   214 8/23/2020 
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .952991 cc2=  .636763 lx=  4.12652 if=  53 il=  62 3/24/2020  n=   9 now=    3186 end=         61        33        58 U=     6.12 T=   59.2 p1= -98.1 p2=  5223.0 ed=    73 4/4/2020    x1=  53. x2=  62. y1=  1.01 y2=  -.46 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .952991 cc2=  .636763 lx=  4.12352 if=  53 il=  62 3/24/2020  n=   9 now=    3186 end=         61        33        58 U=     6.12 T=   59.2 p1= -98.1 p2=  5223.0 ed=    73 4/4/2020    x1=  53. x2=  62. y1=  1.01 y2=  -.46 BEST
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186       61      33       58     4    73 4/4/2020  
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .945097 cc2=  .611763 lx=  4.06652 if=  54 il=  62 3/24/2020  n=   8 now=    3186 end=         58        33        58 U=     5.78 T=   58.8 p1= -98.2 p2=  5493.1 ed=    72 4/3/2020    x1=  54. x2=  62. y1=   .82 y2=  -.56 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .946146 cc2=  .611763 lx=  3.96652 if=  54 il=  62 3/24/2020  n=   8 now=    3186 end=         58        33        58 U=     5.78 T=   58.8 p1= -98.2 p2=  5493.1 ed=    72 4/3/2020    x1=  54. x2=  62. y1=   .82 y2=  -.56 BEST
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186       58      33       58     4    72 4/3/2020  
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .938207 cc2=  .584654 lx=  4.06652 if=  55 il=  62 3/24/2020  n=   7 now=    3186 end=         58        33        58 U=     5.33 T=   59.0 p1= -98.2 p2=  5493.1 ed=    71 4/2/2020    x1=  55. x2=  62. y1=   .75 y2=  -.56 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .940588 cc2=  .584654 lx=  3.96652 if=  55 il=  62 3/24/2020  n=   7 now=    3186 end=         58        33        58 U=     5.33 T=   59.0 p1= -98.2 p2=  5493.1 ed=    71 4/2/2020    x1=  55. x2=  62. y1=   .75 y2=  -.56 BEST
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186       58      33       58     4    71 4/2/2020  
AAA1     1 US_Kentucky_Jefferson Confirmed cc1=  .919108 cc2=  .541144 lx=  4.06652 if=  56 il=  62 3/24/2020  n=   6 now=    3186 end=         58        33        58 U=     4.80 T=   59.3 p1= -98.2 p2=  5493.1 ed=    70 4/1/2020    x1=  56. x2=  62. y1=   .69 y2=  -.56 BEST
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .923336 cc2=  .541144 lx=  3.96652 if=  56 il=  62 3/24/2020  n=   6 now=    3186 end=         58        33        58 U=     4.80 T=   59.3 p1= -98.2 p2=  5493.1 ed=    70 4/1/2020    x1=  56. x2=  62. y1=   .69 y2=  -.56 BEST
GP: Confirmed US_Kentucky_Jefferson 3/24/2020        62    3186       58      33       58     4    70 4/1/2020  
AAA2     1 US_Kentucky_Jefferson Confirmed cc1=  .982074 cc2=  .739539 lx= 10.06652 if=  47 il=  63 3/25/2020  n=  16 now=    3186 end=      23541        35        58 U=    36.72 T=  131.8 p1= 638.9 p2=    13.5 ed=   218 8/27/2020   x1=  47. x2=  63. y1=  2.31 y2=  1.87     
GP: Confirmed US_Kentucky_Jefferson 3/25/2020        63    3186    -          35       58     7   218 8/27/2020 
