TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       28479.00000       10.25692
TAB:  Ukraine Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
GP: Deaths    Ukraine 5/6/2020        105     818      637     327      589     7   149 6/19/2020 
AAA2     1 Ukraine Deaths    cc1=  .999143 cc2=  .853278 lx=  6.41686 if=  59 il= 105 5/6/2020   n=  46 now=     818 end=        612       327       589 U=    21.51 T=   95.0 p1= -25.2 p2=   133.7 ed=   145 6/15/2020   x1=  59. x2= 105. y1=  1.67 y2=  -.47     
GP: Deaths    Ukraine 5/6/2020        105     818      612     327      589     7   145 6/15/2020 
AAA1     1 Ukraine Deaths    cc1=  .999379 cc2=  .851937 lx=  6.39686 if=  60 il= 105 5/6/2020   n=  45 now=     818 end=        599       327       589 U=    20.77 T=   94.6 p1= -26.8 p2=   136.6 ed=   143 6/13/2020   x1=  60. x2= 105. y1=  1.67 y2=  -.50 BEST
AAA2     1 Ukraine Deaths    cc1=  .999379 cc2=  .851937 lx=  6.39286 if=  60 il= 105 5/6/2020   n=  45 now=     818 end=        599       327       589 U=    20.77 T=   94.6 p1= -26.8 p2=   136.6 ed=   143 6/13/2020   x1=  60. x2= 105. y1=  1.67 y2=  -.50 BEST
GP: Deaths    Ukraine 5/6/2020        105     818      599     327      589     7   143 6/13/2020 
AAA1     1 Ukraine Deaths    cc1=  .999465 cc2=  .850394 lx=  6.37686 if=  61 il= 105 5/6/2020   n=  44 now=     818 end=        588       327       589 U=    20.03 T=   94.3 p1= -28.1 p2=   139.1 ed=   141 6/11/2020   x1=  61. x2= 105. y1=  1.66 y2=  -.53 BEST
AAA2     1 Ukraine Deaths    cc1=  .999465 cc2=  .850394 lx=  6.37486 if=  61 il= 105 5/6/2020   n=  44 now=     818 end=        588       327       589 U=    20.03 T=   94.3 p1= -28.1 p2=   139.1 ed=   141 6/11/2020   x1=  61. x2= 105. y1=  1.66 y2=  -.53 BEST
GP: Deaths    Ukraine 5/6/2020        105     818      588     327      589     7   141 6/11/2020 
AAA1     1 Ukraine Deaths    cc1=  .999447 cc2=  .848691 lx=  6.36686 if=  62 il= 105 5/6/2020   n=  43 now=     818 end=        582       327       589 U=    19.44 T=   94.3 p1= -28.9 p2=   140.5 ed=   140 6/10/2020   x1=  62. x2= 105. y1=  1.66 y2=  -.55 BEST
AAA2     1 Ukraine Deaths    cc1=  .999447 cc2=  .848691 lx=  6.36686 if=  62 il= 105 5/6/2020   n=  43 now=     818 end=        582       327       589 U=    19.44 T=   94.3 p1= -28.9 p2=   140.5 ed=   140 6/10/2020   x1=  62. x2= 105. y1=  1.66 y2=  -.55 BEST
GP: Deaths    Ukraine 5/6/2020        105     818      582     327      589     7   140 6/10/2020 
AAA1     1 Ukraine Deaths    cc1=  .999425 cc2=  .846926 lx=  6.37686 if=  63 il= 105 5/6/2020   n=  42 now=     818 end=        588       327       589 U=    20.05 T=   94.3 p1= -28.1 p2=   139.1 ed=   141 6/11/2020   x1=  63. x2= 105. y1=  1.56 y2=  -.53 BEST
AAA2     1 Ukraine Deaths    cc1=  .999425 cc2=  .846926 lx=  6.37486 if=  63 il= 105 5/6/2020   n=  42 now=     818 end=        588       327       589 U=    20.05 T=   94.3 p1= -28.1 p2=   139.1 ed=   141 6/11/2020   x1=  63. x2= 105. y1=  1.56 y2=  -.53 BEST
GP: Deaths    Ukraine 5/6/2020        105     818      588     327      589     7   141 6/11/2020 
AAA1     1 Ukraine Deaths    cc1=  .999408 cc2=  .845105 lx=  6.36686 if=  64 il= 105 5/6/2020   n=  41 now=     818 end=        582       327       589 U=    19.43 T=   94.3 p1= -28.9 p2=   140.5 ed=   140 6/10/2020   x1=  64. x2= 105. y1=  1.56 y2=  -.55 BEST
AAA2     1 Ukraine Deaths    cc1=  .999408 cc2=  .845105 lx=  6.36586 if=  64 il= 105 5/6/2020   n=  41 now=     818 end=        582       327       589 U=    19.43 T=   94.3 p1= -28.9 p2=   140.5 ed=   140 6/10/2020   x1=  64. x2= 105. y1=  1.56 y2=  -.55 BEST
GP: Deaths    Ukraine 5/6/2020        105     818      582     327      589     7   140 6/10/2020 
AAA1     1 Ukraine Deaths    cc1=  .999380 cc2=  .843206 lx=  6.37686 if=  65 il= 105 5/6/2020   n=  40 now=     818 end=        588       327       589 U=    19.10 T=   94.8 p1= -28.1 p2=   139.1 ed=   139 6/9/2020    x1=  65. x2= 105. y1=  1.56 y2=  -.53 BEST
AAA2     1 Ukraine Deaths    cc1=  .999380 cc2=  .843206 lx=  6.37386 if=  65 il= 105 5/6/2020   n=  40 now=     818 end=        588       327       589 U=    19.10 T=   94.8 p1= -28.1 p2=   139.1 ed=   139 6/9/2020    x1=  65. x2= 105. y1=  1.56 y2=  -.53 BEST
GP: Deaths    Ukraine 5/6/2020        105     818      588     327      589     7   139 6/9/2020  
AAA2     1 Ukraine Deaths    cc1=  .999585 cc2=  .841471 lx=  6.41686 if=  66 il= 105 5/6/2020   n=  39 now=     818 end=        612       327       589 U=    20.45 T=   95.4 p1= -25.2 p2=   133.7 ed=   143 6/13/2020   x1=  66. x2= 105. y1=  1.44 y2=  -.47     
GP: Deaths    Ukraine 5/6/2020        105     818      612     327      589     7   143 6/13/2020 
AAA2     1 Ukraine Deaths    cc1=  .999554 cc2=  .839426 lx=  6.41686 if=  67 il= 105 5/6/2020   n=  38 now=     818 end=        612       327       589 U=    20.20 T=   95.6 p1= -25.2 p2=   133.7 ed=   143 6/13/2020   x1=  67. x2= 105. y1=  1.41 y2=  -.47     
GP: Deaths    Ukraine 5/6/2020        105     818      612     327      589     7   143 6/13/2020 
AAA2     1 Ukraine Deaths    cc1=  .999557 cc2=  .835158 lx=  6.44686 if=  69 il= 105 5/6/2020   n=  36 now=     818 end=        630       327       589 U=    21.12 T=   96.1 p1= -23.0 p2=   129.8 ed=   145 6/15/2020   x1=  69. x2= 105. y1=  1.28 y2=  -.42     
GP: Deaths    Ukraine 5/6/2020        105     818      630     327      589     7   145 6/15/2020 
AAA2     1 Ukraine Deaths    cc1=  .999519 cc2=  .832853 lx=  6.44686 if=  70 il= 105 5/6/2020   n=  35 now=     818 end=        630       327       589 U=    21.10 T=   96.1 p1= -23.0 p2=   129.8 ed=   145 6/15/2020   x1=  70. x2= 105. y1=  1.24 y2=  -.42     
GP: Deaths    Ukraine 5/6/2020        105     818      630     327      589     7   145 6/15/2020 
AAA2     1 Ukraine Deaths    cc1=  .999477 cc2=  .830446 lx=  6.44686 if=  71 il= 105 5/6/2020   n=  34 now=     818 end=        630       327       589 U=    20.85 T=   96.2 p1= -23.0 p2=   129.8 ed=   145 6/15/2020   x1=  71. x2= 105. y1=  1.21 y2=  -.42     
GP: Deaths    Ukraine 5/6/2020        105     818      630     327      589     7   145 6/15/2020 
AAA2     1 Ukraine Deaths    cc1=  .999454 cc2=  .827956 lx=  6.45686 if=  72 il= 105 5/6/2020   n=  33 now=     818 end=        637       327       589 U=    21.21 T=   96.4 p1= -22.1 p2=   128.4 ed=   146 6/16/2020   x1=  72. x2= 105. y1=  1.15 y2=  -.41     
GP: Deaths    Ukraine 5/6/2020        105     818      637     327      589     7   146 6/16/2020 
AAA2     1 Ukraine Deaths    cc1=  .999405 cc2=  .825327 lx=  6.46686 if=  73 il= 105 5/6/2020   n=  32 now=     818 end=        643       327       589 U=    21.49 T=   96.6 p1= -21.4 p2=   127.2 ed=   147 6/17/2020   x1=  73. x2= 105. y1=  1.10 y2=  -.39     
GP: Deaths    Ukraine 5/6/2020        105     818      643     327      589     7   147 6/17/2020 
AAA2     1 Ukraine Deaths    cc1=  .999348 cc2=  .822572 lx=  6.45686 if=  74 il= 105 5/6/2020   n=  31 now=     818 end=        637       327       589 U=    21.36 T=   96.3 p1= -22.1 p2=   128.4 ed=   146 6/16/2020   x1=  74. x2= 105. y1=  1.05 y2=  -.41     
GP: Deaths    Ukraine 5/6/2020        105     818      637     327      589     7   146 6/16/2020 
AAA2     1 Ukraine Deaths    cc1=  .999290 cc2=  .819684 lx=  6.45686 if=  75 il= 105 5/6/2020   n=  30 now=     818 end=        637       327       589 U=    20.81 T=   96.6 p1= -22.1 p2=   128.4 ed=   145 6/15/2020   x1=  75. x2= 105. y1=  1.04 y2=  -.41     
GP: Deaths    Ukraine 5/6/2020        105     818      637     327      589     7   145 6/15/2020 
AAA2     1 Ukraine Deaths    cc1=  .999322 cc2=  .816748 lx=  6.48686 if=  76 il= 105 5/6/2020   n=  29 now=     818 end=        656       327       589 U=    21.53 T=   97.2 p1= -19.8 p2=   124.7 ed=   148 6/18/2020   x1=  76. x2= 105. y1=   .99 y2=  -.36     
GP: Deaths    Ukraine 5/6/2020        105     818      656     327      589     7   148 6/18/2020 
AAA2     1 Ukraine Deaths    cc1=  .999313 cc2=  .813618 lx=  6.51686 if=  77 il= 105 5/6/2020   n=  28 now=     818 end=        676       327       589 U=    22.20 T=   97.9 p1= -17.4 p2=   121.0 ed=   150 6/20/2020   x1=  77. x2= 105. y1=   .94 y2=  -.32     
GP: Deaths    Ukraine 5/6/2020        105     818      676     327      589     7   150 6/20/2020 
AAA2     1 Ukraine Deaths    cc1=  .999280 cc2=  .810298 lx=  6.54686 if=  78 il= 105 5/6/2020   n=  27 now=     818 end=        697       327       589 U=    22.57 T=   98.7 p1= -14.8 p2=   117.4 ed=   151 6/21/2020   x1=  78. x2= 105. y1=   .92 y2=  -.28     
GP: Deaths    Ukraine 5/6/2020        105     818      697     327      589     7   151 6/21/2020 
AAA2     1 Ukraine Deaths    cc1=  .999362 cc2=  .806912 lx=  6.61686 if=  79 il= 105 5/6/2020   n=  26 now=     818 end=        747       327       589 U=    24.57 T=  100.3 p1=  -8.7 p2=   109.5 ed=   158 6/28/2020   x1=  79. x2= 105. y1=   .87 y2=  -.19     
GP: Deaths    Ukraine 5/6/2020        105     818      747     327      589     7   158 6/28/2020 
AAA2     1 Ukraine Deaths    cc1=  .999286 cc2=  .803170 lx=  6.60686 if=  80 il= 105 5/6/2020   n=  25 now=     818 end=        740       327       589 U=    23.99 T=  100.1 p1=  -9.5 p2=   110.5 ed=   156 6/26/2020   x1=  80. x2= 105. y1=   .84 y2=  -.20     
GP: Deaths    Ukraine 5/6/2020        105     818      740     327      589     7   156 6/26/2020 
AAA2     1 Ukraine Deaths    cc1=  .999272 cc2=  .799272 lx=  6.66686 if=  81 il= 105 5/6/2020   n=  24 now=     818 end=        785       327       589 U=    25.49 T=  101.7 p1=  -4.0 p2=   104.2 ed=   161 7/1/2020    x1=  81. x2= 105. y1=   .81 y2=  -.13     
GP: Deaths    Ukraine 5/6/2020        105     818      785     327      589     7   161 7/1/2020  
AAA2     1 Ukraine Deaths    cc1=  .999184 cc2=  .795060 lx=  6.67686 if=  82 il= 105 5/6/2020   n=  23 now=     818 end=        793       327       589 U=    26.05 T=  101.9 p1=  -3.1 p2=   103.2 ed=   163 7/3/2020    x1=  82. x2= 105. y1=   .76 y2=  -.12     
GP: Deaths    Ukraine 5/6/2020        105     818      793     327      589     7   163 7/3/2020  
AAA2     1 Ukraine Deaths    cc1=  .999099 cc2=  .790584 lx=  6.64686 if=  83 il= 105 5/6/2020   n=  22 now=     818 end=        770       327       589 U=    25.06 T=  101.1 p1=  -5.9 p2=   106.2 ed=   160 6/30/2020   x1=  83. x2= 105. y1=   .72 y2=  -.15     
GP: Deaths    Ukraine 5/6/2020        105     818      770     327      589     7   160 6/30/2020 
AAA2     1 Ukraine Deaths    cc1=  .998977 cc2=  .785777 lx=  6.66686 if=  84 il= 105 5/6/2020   n=  21 now=     818 end=        785       327       589 U=    25.71 T=  101.6 p1=  -4.0 p2=   104.2 ed=   162 7/2/2020    x1=  84. x2= 105. y1=   .69 y2=  -.13     
GP: Deaths    Ukraine 5/6/2020        105     818      785     327      589     7   162 7/2/2020  
AAA2     1 Ukraine Deaths    cc1=  .998832 cc2=  .780614 lx=  6.64686 if=  85 il= 105 5/6/2020   n=  20 now=     818 end=        770       327       589 U=    25.23 T=  101.1 p1=  -5.9 p2=   106.2 ed=   160 6/30/2020   x1=  85. x2= 105. y1=   .64 y2=  -.15     
GP: Deaths    Ukraine 5/6/2020        105     818      770     327      589     7   160 6/30/2020 
AAA2     1 Ukraine Deaths    cc1=  .998652 cc2=  .775045 lx=  6.63686 if=  86 il= 105 5/6/2020   n=  19 now=     818 end=        762       327       589 U=    25.04 T=  100.8 p1=  -6.8 p2=   107.3 ed=   159 6/29/2020   x1=  86. x2= 105. y1=   .59 y2=  -.17     
GP: Deaths    Ukraine 5/6/2020        105     818      762     327      589     7   159 6/29/2020 
AAA2     1 Ukraine Deaths    cc1=  .998443 cc2=  .769027 lx=  6.60686 if=  87 il= 105 5/6/2020   n=  18 now=     818 end=        740       327       589 U=    24.24 T=  100.1 p1=  -9.5 p2=   110.5 ed=   157 6/27/2020   x1=  87. x2= 105. y1=   .54 y2=  -.20     
GP: Deaths    Ukraine 5/6/2020        105     818      740     327      589     7   157 6/27/2020 
AAA2     1 Ukraine Deaths    cc1=  .998169 cc2=  .762467 lx=  6.59686 if=  88 il= 105 5/6/2020   n=  17 now=     818 end=        732       327       589 U=    23.80 T=   99.9 p1= -10.5 p2=   111.7 ed=   156 6/26/2020   x1=  88. x2= 105. y1=   .50 y2=  -.21     
GP: Deaths    Ukraine 5/6/2020        105     818      732     327      589     7   156 6/26/2020 
AAA2     1 Ukraine Deaths    cc1=  .997852 cc2=  .755316 lx=  6.63686 if=  89 il= 105 5/6/2020   n=  16 now=     818 end=        762       327       589 U=    24.68 T=  100.9 p1=  -6.8 p2=   107.3 ed=   159 6/29/2020   x1=  89. x2= 105. y1=   .48 y2=  -.17     
GP: Deaths    Ukraine 5/6/2020        105     818      762     327      589     7   159 6/29/2020 
AAA2     1 Ukraine Deaths    cc1=  .997478 cc2=  .747478 lx=  6.71686 if=  90 il= 105 5/6/2020   n=  15 now=     818 end=        826       327       589 U=    26.42 T=  103.0 p1=   1.0 p2=    99.0 ed=   165 7/5/2020    x1=  90. x2= 105. y1=   .49 y2=  -.08     
GP: Deaths    Ukraine 5/6/2020        105     818      826     327      589     7   165 7/5/2020  
AAA2     1 Ukraine Deaths    cc1=  .997102 cc2=  .738903 lx=  6.92686 if=  91 il= 105 5/6/2020   n=  14 now=     818 end=       1019       327       589 U=    31.71 T=  109.1 p1=  24.6 p2=    80.3 ed=   183 7/23/2020   x1=  91. x2= 105. y1=   .57 y2=   .13     
GP: Deaths    Ukraine 5/6/2020        105     818     1019     327      589     7   183 7/23/2020 
AAA2     1 Ukraine Deaths    cc1=  .996443 cc2=  .729181 lx=  6.99686 if=  92 il= 105 5/6/2020   n=  13 now=     818 end=       1093       327       589 U=    34.16 T=  111.4 p1=  33.6 p2=    74.8 ed=   192 8/1/2020    x1=  92. x2= 105. y1=   .57 y2=   .19     
GP: Deaths    Ukraine 5/6/2020        105     818     1093     327      589     7   192 8/1/2020  
AAA2     1 Ukraine Deaths    cc1=  .995840 cc2=  .718490 lx=  6.70686 if=  93 il= 105 5/6/2020   n=  12 now=     818 end=        817       327       589 U=    28.18 T=  102.6 p1=   -.1 p2=   100.1 ed=   169 7/9/2020    x1=  93. x2= 105. y1=   .34 y2=  -.09     
GP: Deaths    Ukraine 5/6/2020        105     818      817     327      589     7   169 7/9/2020  
AAA1     1 Ukraine Deaths    cc1=  .997692 cc2=  .709016 lx=  6.37686 if=  94 il= 105 5/6/2020   n=  11 now=     818 end=        588       327       589 U=    18.22 T=   95.3 p1= -28.1 p2=   139.1 ed=   138 6/8/2020    x1=  94. x2= 105. y1=   .07 y2=  -.53 BEST
AAA2     1 Ukraine Deaths    cc1=  .997692 cc2=  .709016 lx=  6.37786 if=  94 il= 105 5/6/2020   n=  11 now=     818 end=        588       327       589 U=    18.22 T=   95.3 p1= -28.1 p2=   139.1 ed=   138 6/8/2020    x1=  94. x2= 105. y1=   .07 y2=  -.53 BEST
GP: Deaths    Ukraine 5/6/2020        105     818      588     327      589     7   138 6/8/2020  
AAA2     1 Ukraine Deaths    cc1=  .997111 cc2=  .695600 lx=  6.31686 if=  95 il= 105 5/6/2020   n=  10 now=     818 end=        553       327       589 U=    16.26 T=   94.6 p1= -32.4 p2=   147.9 ed=   132 6/2/2020    x1=  95. x2= 105. y1=  -.03 y2=  -.64     
GP: Deaths    Ukraine 5/6/2020        105     818      553     327      589     7   132 6/2/2020  
AAA2     1 Ukraine Deaths    cc1=  .996375 cc2=  .680147 lx=  6.42686 if=  96 il= 105 5/6/2020   n=   9 now=     818 end=        618       327       589 U=    18.60 T=   96.6 p1= -24.4 p2=   132.4 ed=   140 6/10/2020   x1=  96. x2= 105. y1=   .03 y2=  -.45     
GP: Deaths    Ukraine 5/6/2020        105     818      618     327      589     7   140 6/10/2020 
AAA2     1 Ukraine Deaths    cc1=  .998201 cc2=  .664868 lx=  8.70686 if=  97 il= 105 5/6/2020   n=   8 now=     818 end=       6044       327       589 U=    78.37 T=  188.9 p1= 638.9 p2=    13.5 ed=   373 1/29/2021   x1=  97. x2= 105. y1=  1.17 y2=  1.07     
GP: Deaths    Ukraine 5/6/2020        105     818    -         327      589     7   373 1/29/2021 
AAA2     1 Ukraine Deaths    cc1=  .997487 cc2=  .643934 lx=  8.70686 if=  98 il= 105 5/6/2020   n=   7 now=     818 end=       6044       327       589 U=    79.49 T=  190.1 p1= 638.9 p2=    13.5 ed=   377 2/2/2021    x1=  98. x2= 105. y1=  1.16 y2=  1.07     
GP: Deaths    Ukraine 5/6/2020        105     818    -         327      589     7   377 2/2/2021  
AAA2     1 Ukraine Deaths    cc1=  .996257 cc2=  .618293 lx=  8.70686 if=  99 il= 105 5/6/2020   n=   6 now=     818 end=       6044       327       589 U=    80.60 T=  191.3 p1= 638.9 p2=    13.5 ed=   381 2/6/2021    x1=  99. x2= 105. y1=  1.14 y2=  1.07     
GP: Deaths    Ukraine 5/6/2020        105     818    -         327      589     7   381 2/6/2021  
AAA2     1 Ukraine Deaths    cc1=  .994928 cc2=  .586680 lx=  8.70686 if= 100 il= 105 5/6/2020   n=   5 now=     818 end=       6044       327       589 U=    81.67 T=  192.4 p1= 638.9 p2=    13.5 ed=   385 2/10/2021   x1= 100. x2= 105. y1=  1.13 y2=  1.07     
GP: Deaths    Ukraine 5/6/2020        105     818    -         327      589     7   385 2/10/2021 
AAA2     1 Ukraine Deaths    cc1=  .997242 cc2=  .863611 lx=  6.72686 if=  51 il= 106 5/7/2020   n=  55 now=     818 end=        834       340       649 U=    27.31 T=  103.1 p1=   2.0 p2=    98.1 ed=   167 7/7/2020    x1=  51. x2= 106. y1=  1.91 y2=  -.11     
GP: Deaths    Ukraine 5/7/2020        106     818      834     340      649    10   167 7/7/2020  
AAA2     1 Ukraine Deaths    cc1=  .997612 cc2=  .862772 lx=  6.66686 if=  52 il= 106 5/7/2020   n=  54 now=     818 end=        785       340       649 U=    26.04 T=  101.4 p1=  -4.0 p2=   104.2 ed=   162 7/2/2020    x1=  52. x2= 106. y1=  1.90 y2=  -.18     
GP: Deaths    Ukraine 5/7/2020        106     818      785     340      649    10   162 7/2/2020  
AAA2     1 Ukraine Deaths    cc1=  .997852 cc2=  .861769 lx=  6.62686 if=  53 il= 106 5/7/2020   n=  53 now=     818 end=        755       340       649 U=    25.04 T=  100.3 p1=  -7.7 p2=   108.3 ed=   159 6/29/2020   x1=  53. x2= 106. y1=  1.89 y2=  -.23     
GP: Deaths    Ukraine 5/7/2020        106     818      755     340      649    10   159 6/29/2020 
AAA2     1 Ukraine Deaths    cc1=  .997965 cc2=  .860604 lx=  6.59686 if=  54 il= 106 5/7/2020   n=  52 now=     818 end=        732       340       649 U=    24.18 T=   99.6 p1= -10.5 p2=   111.7 ed=   156 6/26/2020   x1=  54. x2= 106. y1=  1.89 y2=  -.26     
GP: Deaths    Ukraine 5/7/2020        106     818      732     340      649    10   156 6/26/2020 
AAA2     1 Ukraine Deaths    cc1=  .997961 cc2=  .859286 lx=  6.56686 if=  55 il= 106 5/7/2020   n=  51 now=     818 end=        711       340       649 U=    24.59 T=   98.5 p1= -13.1 p2=   115.0 ed=   156 6/26/2020   x1=  55. x2= 106. y1=  1.77 y2=  -.30     
GP: Deaths    Ukraine 5/7/2020        106     818      711     340      649    10   156 6/26/2020 
AAA2     1 Ukraine Deaths    cc1=  .998389 cc2=  .858361 lx=  6.52686 if=  56 il= 106 5/7/2020   n=  50 now=     818 end=        683       340       649 U=    23.55 T=   97.5 p1= -16.5 p2=   119.8 ed=   153 6/23/2020   x1=  56. x2= 106. y1=  1.76 y2=  -.36     
GP: Deaths    Ukraine 5/7/2020        106     818      683     340      649    10   153 6/23/2020 
AAA1     1 Ukraine Deaths    cc1=  .998666 cc2=  .857245 lx=  6.49686 if=  57 il= 106 5/7/2020   n=  49 now=     818 end=        663       340       649 U=    22.66 T=   96.9 p1= -18.9 p2=   123.4 ed=   150 6/20/2020   x1=  57. x2= 106. y1=  1.76 y2=  -.40 BEST
AAA2     1 Ukraine Deaths    cc1=  .998666 cc2=  .857245 lx=  6.49386 if=  57 il= 106 5/7/2020   n=  49 now=     818 end=        663       340       649 U=    22.66 T=   96.9 p1= -18.9 p2=   123.4 ed=   150 6/20/2020   x1=  57. x2= 106. y1=  1.76 y2=  -.40 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      663     340      649    10   150 6/20/2020 
AAA1     1 Ukraine Deaths    cc1=  .998798 cc2=  .855941 lx=  6.46686 if=  58 il= 106 5/7/2020   n=  48 now=     818 end=        643       340       649 U=    22.53 T=   95.9 p1= -21.4 p2=   127.2 ed=   149 6/19/2020   x1=  58. x2= 106. y1=  1.68 y2=  -.45 BEST
AAA2     1 Ukraine Deaths    cc1=  .998798 cc2=  .855941 lx=  6.46786 if=  58 il= 106 5/7/2020   n=  48 now=     818 end=        643       340       649 U=    22.53 T=   95.9 p1= -21.4 p2=   127.2 ed=   149 6/19/2020   x1=  58. x2= 106. y1=  1.68 y2=  -.45 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      643     340      649    10   149 6/19/2020 
AAA2     1 Ukraine Deaths    cc1=  .999172 cc2=  .854835 lx=  6.43686 if=  59 il= 106 5/7/2020   n=  47 now=     818 end=        624       340       649 U=    21.63 T=   95.2 p1= -23.7 p2=   131.1 ed=   146 6/16/2020   x1=  59. x2= 106. y1=  1.67 y2=  -.50     
GP: Deaths    Ukraine 5/7/2020        106     818      624     340      649    10   146 6/16/2020 
AAA2     1 Ukraine Deaths    cc1=  .999385 cc2=  .853520 lx=  6.41686 if=  60 il= 106 5/7/2020   n=  46 now=     818 end=        612       340       649 U=    20.89 T=   94.9 p1= -25.2 p2=   133.7 ed=   144 6/14/2020   x1=  60. x2= 106. y1=  1.67 y2=  -.53     
GP: Deaths    Ukraine 5/7/2020        106     818      612     340      649    10   144 6/14/2020 
AAA2     1 Ukraine Deaths    cc1=  .999457 cc2=  .852015 lx=  6.39686 if=  61 il= 106 5/7/2020   n=  45 now=     818 end=        599       340       649 U=    20.15 T=   94.6 p1= -26.8 p2=   136.6 ed=   142 6/12/2020   x1=  61. x2= 106. y1=  1.67 y2=  -.57     
GP: Deaths    Ukraine 5/7/2020        106     818      599     340      649    10   142 6/12/2020 
AAA2     1 Ukraine Deaths    cc1=  .999434 cc2=  .850363 lx=  6.38686 if=  62 il= 106 5/7/2020   n=  44 now=     818 end=        593       340       649 U=    19.56 T=   94.6 p1= -27.5 p2=   137.9 ed=   140 6/10/2020   x1=  62. x2= 106. y1=  1.67 y2=  -.58     
GP: Deaths    Ukraine 5/7/2020        106     818      593     340      649    10   140 6/10/2020 
AAA2     1 Ukraine Deaths    cc1=  .999415 cc2=  .848659 lx=  6.39686 if=  63 il= 106 5/7/2020   n=  43 now=     818 end=        599       340       649 U=    20.17 T=   94.6 p1= -26.8 p2=   136.6 ed=   142 6/12/2020   x1=  63. x2= 106. y1=  1.57 y2=  -.57     
GP: Deaths    Ukraine 5/7/2020        106     818      599     340      649    10   142 6/12/2020 
AAA2     1 Ukraine Deaths    cc1=  .999393 cc2=  .846894 lx=  6.38686 if=  64 il= 106 5/7/2020   n=  42 now=     818 end=        593       340       649 U=    19.56 T=   94.6 p1= -27.5 p2=   137.9 ed=   140 6/10/2020   x1=  64. x2= 106. y1=  1.56 y2=  -.58     
GP: Deaths    Ukraine 5/7/2020        106     818      593     340      649    10   140 6/10/2020 
AAA2     1 Ukraine Deaths    cc1=  .999368 cc2=  .845065 lx=  6.39686 if=  65 il= 106 5/7/2020   n=  41 now=     818 end=        599       340       649 U=    19.23 T=   95.1 p1= -26.8 p2=   136.6 ed=   140 6/10/2020   x1=  65. x2= 106. y1=  1.57 y2=  -.57     
GP: Deaths    Ukraine 5/7/2020        106     818      599     340      649    10   140 6/10/2020 
AAA2     1 Ukraine Deaths    cc1=  .999575 cc2=  .843401 lx=  6.43686 if=  66 il= 106 5/7/2020   n=  40 now=     818 end=        624       340       649 U=    20.60 T=   95.7 p1= -23.7 p2=   131.1 ed=   144 6/14/2020   x1=  66. x2= 106. y1=  1.44 y2=  -.50     
GP: Deaths    Ukraine 5/7/2020        106     818      624     340      649    10   144 6/14/2020 
AAA2     1 Ukraine Deaths    cc1=  .999545 cc2=  .841431 lx=  6.43686 if=  67 il= 106 5/7/2020   n=  39 now=     818 end=        624       340       649 U=    20.34 T=   95.9 p1= -23.7 p2=   131.1 ed=   143 6/13/2020   x1=  67. x2= 106. y1=  1.42 y2=  -.50     
GP: Deaths    Ukraine 5/7/2020        106     818      624     340      649    10   143 6/13/2020 
AAA1     1 Ukraine Deaths    cc1=  .999556 cc2=  .837335 lx=  6.47686 if=  69 il= 106 5/7/2020   n=  37 now=     818 end=        649       340       649 U=    21.42 T=   96.7 p1= -20.7 p2=   126.0 ed=   147 6/17/2020   x1=  69. x2= 106. y1=  1.29 y2=  -.43 BEST
AAA2     1 Ukraine Deaths    cc1=  .999556 cc2=  .837335 lx=  6.47286 if=  69 il= 106 5/7/2020   n=  37 now=     818 end=        649       340       649 U=    21.42 T=   96.7 p1= -20.7 p2=   126.0 ed=   147 6/17/2020   x1=  69. x2= 106. y1=  1.29 y2=  -.43 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      649     340      649    10   147 6/17/2020 
AAA1     1 Ukraine Deaths    cc1=  .999519 cc2=  .835120 lx=  6.47686 if=  70 il= 106 5/7/2020   n=  36 now=     818 end=        649       340       649 U=    21.41 T=   96.7 p1= -20.7 p2=   126.0 ed=   147 6/17/2020   x1=  70. x2= 106. y1=  1.25 y2=  -.43 BEST
AAA2     1 Ukraine Deaths    cc1=  .999519 cc2=  .835120 lx=  6.47286 if=  70 il= 106 5/7/2020   n=  36 now=     818 end=        649       340       649 U=    21.41 T=   96.7 p1= -20.7 p2=   126.0 ed=   147 6/17/2020   x1=  70. x2= 106. y1=  1.25 y2=  -.43 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      649     340      649    10   147 6/17/2020 
AAA1     1 Ukraine Deaths    cc1=  .999478 cc2=  .832811 lx=  6.47686 if=  71 il= 106 5/7/2020   n=  35 now=     818 end=        649       340       649 U=    21.17 T=   96.8 p1= -20.7 p2=   126.0 ed=   146 6/16/2020   x1=  71. x2= 106. y1=  1.22 y2=  -.43 BEST
AAA2     1 Ukraine Deaths    cc1=  .999478 cc2=  .832811 lx=  6.47286 if=  71 il= 106 5/7/2020   n=  35 now=     818 end=        649       340       649 U=    21.17 T=   96.8 p1= -20.7 p2=   126.0 ed=   146 6/16/2020   x1=  71. x2= 106. y1=  1.22 y2=  -.43 BEST
GP: Deaths    Ukraine 5/7/2020        106     818      649     340      649    10   146 6/16/2020 
