TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        6595.00000        8.79407
TAB:  US_New_York_Erie Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_York_Erie Confirmed cc1=  .978950 cc2=  .600985 lx=  7.36407 if=  57 il=  63 3/25/2020  n=   6 now=    6595 end=       1578       122       365 U=    13.21 T=   75.4 p1= -76.1 p2=   417.9 ed=   106 5/7/2020    x1=  57. x2=  63. y1=  1.39 y2=   .94     
GP: Confirmed US_New_York_Erie 3/25/2020        63    6595     1578     122      365     2   106 5/7/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .967153 cc2=  .558905 lx= 10.79407 if=  58 il=  63 3/25/2020  n=   5 now=    6595 end=      48730       122       365 U=    33.84 T=  123.6 p1= 638.9 p2=    13.5 ed=   203 8/12/2020   x1=  58. x2=  63. y1=  1.94 y2=  1.79     
GP: Confirmed US_New_York_Erie 3/25/2020        63    6595    -         122      365     2   203 8/12/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992168 cc2=  .714817 lx=  7.78407 if=  52 il=  64 3/26/2020  n=  12 now=    6595 end=       2402       206      1827 U=    11.98 T=   74.8 p1= -63.6 p2=   274.6 ed=   103 5/4/2020    x1=  52. x2=  64. y1=  1.90 y2=   .90     
GP: Confirmed US_New_York_Erie 3/26/2020        64    6595     2402     206     1827     1   103 5/4/2020  
AAA1     1 US_New_York_Erie Confirmed cc1=  .990673 cc2=  .701998 lx=  7.50407 if=  53 il=  64 3/26/2020  n=  11 now=    6595 end=       1815       206      1827 U=    10.19 T=   71.9 p1= -72.5 p2=   363.4 ed=    95 4/26/2020   x1=  53. x2=  64. y1=  1.86 y2=   .78 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .990673 cc2=  .701998 lx=  7.50807 if=  53 il=  64 3/26/2020  n=  11 now=    6595 end=       1815       206      1827 U=    10.19 T=   71.9 p1= -72.5 p2=   363.4 ed=    95 4/26/2020   x1=  53. x2=  64. y1=  1.86 y2=   .78 BEST
GP: Confirmed US_New_York_Erie 3/26/2020        64    6595     1815     206     1827     1    95 4/26/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .990066 cc2=  .688555 lx=  8.57407 if=  54 il=  64 3/26/2020  n=  10 now=    6595 end=       5292       206      1827 U=    14.01 T=   80.5 p1= -19.8 p2=   124.6 ed=   113 5/14/2020   x1=  54. x2=  64. y1=  1.89 y2=  1.18     
GP: Confirmed US_New_York_Erie 3/26/2020        64    6595     5292     206     1827     1   113 5/14/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .987537 cc2=  .671310 lx=  9.67407 if=  55 il=  64 3/26/2020  n=   9 now=    6595 end=      15899       206      1827 U=    17.47 T=   89.7 p1= 141.1 p2=    41.5 ed=   130 5/31/2020   x1=  55. x2=  64. y1=  1.98 y2=  1.47     
GP: Confirmed US_New_York_Erie 3/26/2020        64    6595    15899     206     1827     1   130 5/31/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .985672 cc2=  .652339 lx= 10.79407 if=  56 il=  64 3/26/2020  n=   8 now=    6595 end=      48730       206      1827 U=    22.51 T=  102.2 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  56. x2=  64. y1=  2.05 y2=  1.70     
GP: Confirmed US_New_York_Erie 3/26/2020        64    6595    -         206     1827     1   155 6/25/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .979468 cc2=  .625914 lx= 10.79407 if=  57 il=  64 3/26/2020  n=   7 now=    6595 end=      48730       206      1827 U=    22.49 T=  102.2 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  57. x2=  64. y1=  2.01 y2=  1.70     
GP: Confirmed US_New_York_Erie 3/26/2020        64    6595    -         206     1827     1   155 6/25/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .969107 cc2=  .591142 lx= 10.79407 if=  58 il=  64 3/26/2020  n=   6 now=    6595 end=      48730       206      1827 U=    25.07 T=  106.6 p1= 638.9 p2=    13.5 ed=   165 7/5/2020    x1=  58. x2=  64. y1=  1.94 y2=  1.70     
GP: Confirmed US_New_York_Erie 3/26/2020        64    6595    -         206     1827     1   165 7/5/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .993558 cc2=  .726297 lx=  8.13407 if=  52 il=  65 3/27/2020  n=  13 now=    6595 end=       3408       245      2558 U=    13.23 T=   77.8 p1= -48.3 p2=   193.5 ed=   109 5/10/2020   x1=  52. x2=  65. y1=  1.95 y2=   .97     
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595     3408     245     2558     1   109 5/10/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .992387 cc2=  .715036 lx=  7.86407 if=  53 il=  65 3/27/2020  n=  12 now=    6595 end=       2602       245      2558 U=    11.41 T=   74.8 p1= -60.5 p2=   253.5 ed=   101 5/2/2020    x1=  53. x2=  65. y1=  1.91 y2=   .86 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .992387 cc2=  .715036 lx=  7.86607 if=  53 il=  65 3/27/2020  n=  12 now=    6595 end=       2602       245      2558 U=    11.41 T=   74.8 p1= -60.5 p2=   253.5 ed=   101 5/2/2020    x1=  53. x2=  65. y1=  1.91 y2=   .86 BEST
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595     2602     245     2558     1   101 5/2/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .992240 cc2=  .703565 lx=  9.02407 if=  54 il=  65 3/27/2020  n=  11 now=    6595 end=       8300       245      2558 U=    15.76 T=   84.9 p1=  25.9 p2=    79.5 ed=   122 5/23/2020   x1=  54. x2=  65. y1=  1.96 y2=  1.26     
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595     8300     245     2558     1   122 5/23/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .990594 cc2=  .689083 lx= 10.22407 if=  55 il=  65 3/27/2020  n=  10 now=    6595 end=      27558       245      2558 U=    19.80 T=   95.7 p1= 317.9 p2=    23.9 ed=   142 6/12/2020   x1=  55. x2=  65. y1=  2.06 y2=  1.55     
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595    -         245     2558     1   142 6/12/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .989332 cc2=  .673104 lx= 10.79407 if=  56 il=  65 3/27/2020  n=   9 now=    6595 end=      48730       245      2558 U=    23.22 T=  103.7 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  56. x2=  65. y1=  2.05 y2=  1.67     
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595    -         245     2558     1   158 6/28/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .985318 cc2=  .651985 lx= 10.79407 if=  57 il=  65 3/27/2020  n=   8 now=    6595 end=      48730       245      2558 U=    23.29 T=  103.8 p1= 638.9 p2=    13.5 ed=   158 6/28/2020   x1=  57. x2=  65. y1=  2.01 y2=  1.67     
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595    -         245     2558     1   158 6/28/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .979120 cc2=  .625566 lx= 10.79407 if=  58 il=  65 3/27/2020  n=   7 now=    6595 end=      48730       245      2558 U=    25.78 T=  108.0 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  58. x2=  65. y1=  1.94 y2=  1.67     
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595    -         245     2558     1   168 7/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .986083 cc2=  .608118 lx= 10.79407 if=  59 il=  65 3/27/2020  n=   6 now=    6595 end=      48730       245      2558 U=    22.85 T=  103.1 p1= 638.9 p2=    13.5 ed=   157 6/27/2020   x1=  59. x2=  65. y1=  1.93 y2=  1.67     
GP: Confirmed US_New_York_Erie 3/27/2020        65    6595    -         245     2558     1   157 6/27/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994503 cc2=  .736304 lx=  8.59407 if=  52 il=  66 3/28/2020  n=  14 now=    6595 end=       5399       318      4263 U=    14.38 T=   81.0 p1= -18.1 p2=   122.2 ed=   114 5/15/2020   x1=  52. x2=  66. y1=  2.01 y2=  1.04     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595     5399     318     4263     1   114 5/15/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .993510 cc2=  .726249 lx=  8.34407 if=  53 il=  66 3/28/2020  n=  13 now=    6595 end=       4205       318      4263 U=    12.60 T=   78.0 p1= -36.2 p2=   156.8 ed=   107 5/8/2020    x1=  53. x2=  66. y1=  1.98 y2=   .95 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .993510 cc2=  .726249 lx=  8.34907 if=  53 il=  66 3/28/2020  n=  13 now=    6595 end=       4205       318      4263 U=    12.60 T=   78.0 p1= -36.2 p2=   156.8 ed=   107 5/8/2020    x1=  53. x2=  66. y1=  1.98 y2=   .95 BEST
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595     4205     318     4263     1   107 5/8/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .993721 cc2=  .716371 lx=  9.64407 if=  54 il=  66 3/28/2020  n=  12 now=    6595 end=      15429       318      4263 U=    17.53 T=   89.8 p1= 133.9 p2=    42.7 ed=   131 6/1/2020    x1=  54. x2=  66. y1=  2.04 y2=  1.36     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595    15429     318     4263     1   131 6/1/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .992655 cc2=  .703980 lx= 10.79407 if=  55 il=  66 3/28/2020  n=  11 now=    6595 end=      48730       318      4263 U=    21.49 T=  100.7 p1= 638.9 p2=    13.5 ed=   151 6/21/2020   x1=  55. x2=  66. y1=  2.13 y2=  1.62     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595    -         318     4263     1   151 6/21/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .991628 cc2=  .690116 lx= 10.79407 if=  56 il=  66 3/28/2020  n=  10 now=    6595 end=      48730       318      4263 U=    22.83 T=  102.9 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  56. x2=  66. y1=  2.05 y2=  1.62     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595    -         318     4263     1   156 6/26/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .988891 cc2=  .672663 lx= 10.79407 if=  57 il=  66 3/28/2020  n=   9 now=    6595 end=      48730       318      4263 U=    22.84 T=  102.9 p1= 638.9 p2=    13.5 ed=   156 6/26/2020   x1=  57. x2=  66. y1=  2.01 y2=  1.62     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595    -         318     4263     1   156 6/26/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .984958 cc2=  .651624 lx= 10.79407 if=  58 il=  66 3/28/2020  n=   8 now=    6595 end=      48730       318      4263 U=    24.84 T=  106.1 p1= 638.9 p2=    13.5 ed=   164 7/4/2020    x1=  58. x2=  66. y1=  1.94 y2=  1.62     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595    -         318     4263     1   164 7/4/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .990701 cc2=  .637148 lx= 10.79407 if=  59 il=  66 3/28/2020  n=   7 now=    6595 end=      48730       318      4263 U=    22.36 T=  102.1 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  59. x2=  66. y1=  1.93 y2=  1.62     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595    -         318     4263     1   154 6/24/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .984339 cc2=  .576091 lx= 10.79407 if=  61 il=  66 3/28/2020  n=   5 now=    6595 end=      48730       318      4263 U=    21.82 T=  101.3 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  61. x2=  66. y1=  1.85 y2=  1.62     
GP: Confirmed US_New_York_Erie 3/28/2020        66    6595    -         318     4263     1   152 6/22/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995154 cc2=  .745154 lx=  9.14407 if=  52 il=  67 3/29/2020  n=  15 now=    6595 end=       9358       414      4994 U=    15.83 T=   85.0 p1=  41.9 p2=    70.5 ed=   122 5/23/2020   x1=  52. x2=  67. y1=  2.09 y2=  1.14     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595     9358     414     4994     1   122 5/23/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994272 cc2=  .736073 lx=  8.92407 if=  53 il=  67 3/29/2020  n=  14 now=    6595 end=       7510       414      4994 U=    14.09 T=   82.0 p1=  13.9 p2=    87.8 ed=   115 5/16/2020   x1=  53. x2=  67. y1=  2.06 y2=  1.06     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595     7510     414     4994     1   115 5/16/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994759 cc2=  .727497 lx= 10.43407 if=  54 il=  67 3/29/2020  n=  13 now=    6595 end=      33998       414      4994 U=    19.84 T=   96.4 p1= 415.5 p2=    19.4 ed=   143 6/13/2020   x1=  54. x2=  67. y1=  2.14 y2=  1.48     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595    -         414     4994     1   143 6/13/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993990 cc2=  .716639 lx= 10.79407 if=  55 il=  67 3/29/2020  n=  12 now=    6595 end=      48730       414      4994 U=    21.21 T=  100.1 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  55. x2=  67. y1=  2.13 y2=  1.56     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595    -         414     4994     1   150 6/20/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993016 cc2=  .704341 lx= 10.79407 if=  56 il=  67 3/29/2020  n=  11 now=    6595 end=      48730       414      4994 U=    22.36 T=  101.9 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  56. x2=  67. y1=  2.05 y2=  1.56     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595    -         414     4994     1   154 6/24/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .991064 cc2=  .689553 lx= 10.79407 if=  57 il=  67 3/29/2020  n=  10 now=    6595 end=      48730       414      4994 U=    22.33 T=  101.9 p1= 638.9 p2=    13.5 ed=   154 6/24/2020   x1=  57. x2=  67. y1=  2.01 y2=  1.56     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595    -         414     4994     1   154 6/24/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .988455 cc2=  .672227 lx= 10.79407 if=  58 il=  67 3/29/2020  n=   9 now=    6595 end=      48730       414      4994 U=    23.94 T=  104.4 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  58. x2=  67. y1=  1.94 y2=  1.56     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595    -         414     4994     1   160 6/30/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .993315 cc2=  .659981 lx= 10.79407 if=  59 il=  67 3/29/2020  n=   8 now=    6595 end=      48730       414      4994 U=    21.80 T=  101.1 p1= 638.9 p2=    13.5 ed=   152 6/22/2020   x1=  59. x2=  67. y1=  1.93 y2=  1.56     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595    -         414     4994     1   152 6/22/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .990152 cc2=  .612188 lx= 10.79407 if=  61 il=  67 3/29/2020  n=   6 now=    6595 end=      48730       414      4994 U=    21.20 T=  100.1 p1= 638.9 p2=    13.5 ed=   150 6/20/2020   x1=  61. x2=  67. y1=  1.85 y2=  1.56     
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595    -         414     4994     1   150 6/20/2020 
AAA1     1 US_New_York_Erie Confirmed cc1=  .988133 cc2=  .579885 lx=  8.50407 if=  62 il=  67 3/29/2020  n=   5 now=    6595 end=       4934       414      4994 U=    11.93 T=   77.8 p1= -25.2 p2=   133.7 ed=   105 5/6/2020    x1=  62. x2=  67. y1=  1.33 y2=   .91 BEST
AAA2     1 US_New_York_Erie Confirmed cc1=  .988133 cc2=  .579885 lx=  8.50307 if=  62 il=  67 3/29/2020  n=   5 now=    6595 end=       4934       414      4994 U=    11.93 T=   77.8 p1= -25.2 p2=   133.7 ed=   105 5/6/2020    x1=  62. x2=  67. y1=  1.33 y2=   .91 BEST
GP: Confirmed US_New_York_Erie 3/29/2020        67    6595     4934     414     4994     1   105 5/6/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .995883 cc2=  .753348 lx=  8.93407 if=  52 il=  68 3/30/2020  n=  16 now=    6595 end=       7586       443       609 U=    15.77 T=   84.5 p1=  15.0 p2=    86.9 ed=   121 5/22/2020   x1=  52. x2=  68. y1=  2.06 y2=  1.04     
GP: Confirmed US_New_York_Erie 3/30/2020        68    6595     7586     443      609     1   121 5/22/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995207 cc2=  .745207 lx=  8.74407 if=  53 il=  68 3/30/2020  n=  15 now=    6595 end=       6273       443       609 U=    14.16 T=   81.8 p1=  -4.9 p2=   105.1 ed=   115 5/16/2020   x1=  53. x2=  68. y1=  2.03 y2=   .97     
GP: Confirmed US_New_York_Erie 3/30/2020        68    6595     6273     443      609     1   115 5/16/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .995510 cc2=  .737311 lx=  9.85407 if=  54 il=  68 3/30/2020  n=  14 now=    6595 end=      19035       443       609 U=    18.83 T=   92.9 p1= 188.6 p2=    34.6 ed=   137 6/7/2020    x1=  54. x2=  68. y1=  2.07 y2=  1.32     
GP: Confirmed US_New_York_Erie 3/30/2020        68    6595    19035     443      609     1   137 6/7/2020  
AAA2     1 US_New_York_Erie Confirmed cc1=  .994882 cc2=  .727621 lx= 10.79407 if=  55 il=  68 3/30/2020  n=  13 now=    6595 end=      48730       443       609 U=    22.41 T=  102.7 p1= 638.9 p2=    13.5 ed=   155 6/25/2020   x1=  55. x2=  68. y1=  2.13 y2=  1.55     
GP: Confirmed US_New_York_Erie 3/30/2020        68    6595    -         443      609     1   155 6/25/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .994266 cc2=  .716916 lx= 10.79407 if=  56 il=  68 3/30/2020  n=  12 now=    6595 end=      48730       443       609 U=    23.70 T=  104.7 p1= 638.9 p2=    13.5 ed=   160 6/30/2020   x1=  56. x2=  68. y1=  2.05 y2=  1.55     
GP: Confirmed US_New_York_Erie 3/30/2020        68    6595    -         443      609     1   160 6/30/2020 
AAA2     1 US_New_York_Erie Confirmed cc1=  .992761 cc2=  .704086 lx= 10.79407 if=  57 il=  68 3/30/2020  n=  11 now=    6595 end=      48730       443       609 U=    23.80 T=  104.8 p1= 638.9 p2=    13.5 ed=   161 7/1/2020    x1=  57. x2=  68. y1=  2.01 y2=  1.55     
