TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       18180.00000        9.80808
TAB:  Israel Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Israel Confirmed cc1=  .996895 cc2=  .822817 lx= 11.80808 if=  42 il=  74 4/5/2020   n=  32 now=   18180 end=     134333      8430     11082 U=    28.15 T=  102.7 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  42. x2=  74. y1=  2.16 y2=  1.02     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   169 7/9/2020  
AAA2     1 Israel Confirmed cc1=  .996646 cc2=  .819870 lx= 11.80808 if=  43 il=  74 4/5/2020   n=  31 now=   18180 end=     134333      8430     11082 U=    28.20 T=  102.7 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  43. x2=  74. y1=  2.12 y2=  1.02     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   169 7/9/2020  
AAA2     1 Israel Confirmed cc1=  .996390 cc2=  .816784 lx= 11.80808 if=  44 il=  74 4/5/2020   n=  30 now=   18180 end=     134333      8430     11082 U=    29.34 T=  103.9 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  44. x2=  74. y1=  2.04 y2=  1.02     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   173 7/13/2020 
AAA2     1 Israel Confirmed cc1=  .996776 cc2=  .814201 lx= 11.80808 if=  45 il=  74 4/5/2020   n=  29 now=   18180 end=     134333      8430     11082 U=    28.92 T=  103.5 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  45. x2=  74. y1=  2.02 y2=  1.02     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   171 7/11/2020 
AAA2     1 Israel Confirmed cc1=  .997040 cc2=  .811345 lx= 11.80808 if=  46 il=  74 4/5/2020   n=  28 now=   18180 end=     134333      8430     11082 U=    29.28 T=  103.8 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  46. x2=  74. y1=  1.97 y2=  1.02     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   172 7/12/2020 
AAA2     1 Israel Confirmed cc1=  .997819 cc2=  .808837 lx= 11.80808 if=  47 il=  74 4/5/2020   n=  27 now=   18180 end=     134333      8430     11082 U=    28.24 T=  102.8 p1= 638.9 p2=    13.5 ed=   169 7/9/2020    x1=  47. x2=  74. y1=  1.97 y2=  1.02     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   169 7/9/2020  
AAA2     1 Israel Confirmed cc1=  .998032 cc2=  .805582 lx= 11.56808 if=  48 il=  74 4/5/2020   n=  26 now=   18180 end=     105670      8430     11082 U=    26.46 T=   98.5 p1= 481.2 p2=    17.2 ed=   160 6/30/2020   x1=  48. x2=  74. y1=  1.91 y2=   .93     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   160 6/30/2020 
AAA2     1 Israel Confirmed cc1=  .998350 cc2=  .802234 lx= 11.23808 if=  49 il=  74 4/5/2020   n=  25 now=   18180 end=      75968      8430     11082 U=    23.50 T=   92.5 p1= 317.9 p2=    23.9 ed=   147 6/17/2020   x1=  49. x2=  74. y1=  1.85 y2=   .79     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   147 6/17/2020 
AAA2     1 Israel Confirmed cc1=  .998347 cc2=  .798347 lx= 11.03808 if=  50 il=  74 4/5/2020   n=  24 now=   18180 end=      62197      8430     11082 U=    22.06 T=   89.3 p1= 242.1 p2=    29.2 ed=   141 6/11/2020   x1=  50. x2=  74. y1=  1.78 y2=   .69     
GP: Confirmed Israel 4/5/2020         74   18180    -        8430    11082     2   141 6/11/2020 
AAA2     1 Israel Confirmed cc1=  .998388 cc2=  .794264 lx= 10.84808 if=  51 il=  74 4/5/2020   n=  23 now=   18180 end=      51435      8430     11082 U=    20.64 T=   86.2 p1= 182.9 p2=    35.3 ed=   134 6/4/2020    x1=  51. x2=  74. y1=  1.71 y2=   .59     
GP: Confirmed Israel 4/5/2020         74   18180    51435    8430    11082     2   134 6/4/2020  
AAA2     1 Israel Confirmed cc1=  .998486 cc2=  .789971 lx= 10.66808 if=  52 il=  74 4/5/2020   n=  22 now=   18180 end=      42962      8430     11082 U=    19.20 T=   83.4 p1= 136.3 p2=    42.3 ed=   128 5/29/2020   x1=  52. x2=  74. y1=  1.63 y2=   .49     
GP: Confirmed Israel 4/5/2020         74   18180    42962    8430    11082     2   128 5/29/2020 
AAA2     1 Israel Confirmed cc1=  .998591 cc2=  .785391 lx= 10.50808 if=  53 il=  74 4/5/2020   n=  21 now=   18180 end=      36610      8430     11082 U=    18.23 T=   81.0 p1= 101.4 p2=    49.7 ed=   124 5/25/2020   x1=  53. x2=  74. y1=  1.54 y2=   .38     
GP: Confirmed Israel 4/5/2020         74   18180    36610    8430    11082     2   124 5/25/2020 
AAA2     1 Israel Confirmed cc1=  .999218 cc2=  .781001 lx= 10.31808 if=  54 il=  74 4/5/2020   n=  20 now=   18180 end=      30274      8430     11082 U=    16.09 T=   78.0 p1=  66.5 p2=    60.1 ed=   115 5/16/2020   x1=  54. x2=  74. y1=  1.49 y2=   .25     
GP: Confirmed Israel 4/5/2020         74   18180    30274    8430    11082     2   115 5/16/2020 
AAA2     1 Israel Confirmed cc1=  .999249 cc2=  .775642 lx= 10.23808 if=  55 il=  74 4/5/2020   n=  19 now=   18180 end=      27947      8430     11082 U=    15.10 T=   76.7 p1=  53.7 p2=    65.1 ed=   112 5/13/2020   x1=  55. x2=  74. y1=  1.44 y2=   .18     
GP: Confirmed Israel 4/5/2020         74   18180    27947    8430    11082     2   112 5/13/2020 
AAA2     1 Israel Confirmed cc1=  .999124 cc2=  .769708 lx= 10.23808 if=  56 il=  74 4/5/2020   n=  18 now=   18180 end=      27947      8430     11082 U=    14.88 T=   76.7 p1=  53.7 p2=    65.1 ed=   111 5/12/2020   x1=  56. x2=  74. y1=  1.39 y2=   .18     
GP: Confirmed Israel 4/5/2020         74   18180    27947    8430    11082     2   111 5/12/2020 
AAA2     1 Israel Confirmed cc1=  .999103 cc2=  .763401 lx= 10.34808 if=  57 il=  74 4/5/2020   n=  17 now=   18180 end=      31197      8430     11082 U=    15.99 T=   78.3 p1=  71.6 p2=    58.3 ed=   116 5/17/2020   x1=  57. x2=  74. y1=  1.33 y2=   .27     
GP: Confirmed Israel 4/5/2020         74   18180    31197    8430    11082     2   116 5/17/2020 
AAA2     1 Israel Confirmed cc1=  .998958 cc2=  .756422 lx= 10.40808 if=  58 il=  74 4/5/2020   n=  16 now=   18180 end=      33126      8430     11082 U=    16.37 T=   79.1 p1=  82.2 p2=    54.9 ed=   117 5/18/2020   x1=  58. x2=  74. y1=  1.29 y2=   .31     
GP: Confirmed Israel 4/5/2020         74   18180    33126    8430    11082     2   117 5/18/2020 
AAA2     1 Israel Confirmed cc1=  .998916 cc2=  .748916 lx= 10.60808 if=  59 il=  74 4/5/2020   n=  15 now=   18180 end=      40460      8430     11082 U=    18.44 T=   82.3 p1= 122.6 p2=    44.9 ed=   125 5/26/2020   x1=  59. x2=  74. y1=  1.26 y2=   .45     
GP: Confirmed Israel 4/5/2020         74   18180    40460    8430    11082     2   125 5/26/2020 
AAA2     1 Israel Confirmed cc1=  .998683 cc2=  .740484 lx= 10.61808 if=  60 il=  74 4/5/2020   n=  14 now=   18180 end=      40866      8430     11082 U=    18.73 T=   82.6 p1= 124.8 p2=    44.5 ed=   126 5/27/2020   x1=  60. x2=  74. y1=  1.20 y2=   .46     
GP: Confirmed Israel 4/5/2020         74   18180    40866    8430    11082     2   126 5/27/2020 
AAA2     1 Israel Confirmed cc1=  .998437 cc2=  .731176 lx= 10.46808 if=  61 il=  74 4/5/2020   n=  13 now=   18180 end=      35174      8430     11082 U=    17.60 T=   80.3 p1=  93.5 p2=    51.7 ed=   121 5/22/2020   x1=  61. x2=  74. y1=  1.10 y2=   .36     
GP: Confirmed Israel 4/5/2020         74   18180    35174    8430    11082     2   121 5/22/2020 
AAA2     1 Israel Confirmed cc1=  .998417 cc2=  .721067 lx= 10.17808 if=  62 il=  74 4/5/2020   n=  12 now=   18180 end=      26319      8430     11082 U=    14.85 T=   75.9 p1=  44.8 p2=    69.1 ed=   110 5/11/2020   x1=  62. x2=  74. y1=   .94 y2=   .13     
GP: Confirmed Israel 4/5/2020         74   18180    26319    8430    11082     2   110 5/11/2020 
AAA2     1 Israel Confirmed cc1=  .998482 cc2=  .709807 lx=  9.92808 if=  63 il=  74 4/5/2020   n=  11 now=   18180 end=      20497      8430     11082 U=    12.40 T=   72.5 p1=  12.7 p2=    88.7 ed=   101 5/2/2020    x1=  63. x2=  74. y1=   .77 y2=  -.12     
GP: Confirmed Israel 4/5/2020         74   18180    20497    8430    11082     2   101 5/2/2020  
AAA2     1 Israel Confirmed cc1=  .998766 cc2=  .697255 lx=  9.71808 if=  64 il=  74 4/5/2020   n=  10 now=   18180 end=      16615      8430     11082 U=    10.14 T=   70.1 p1=  -8.6 p2=   109.4 ed=    93 4/24/2020   x1=  64. x2=  74. y1=   .60 y2=  -.39     
GP: Confirmed Israel 4/5/2020         74   18180    16615    8430    11082     2    93 4/24/2020 
AAA2     1 Israel Confirmed cc1=  .998931 cc2=  .682704 lx=  9.57808 if=  65 il=  74 4/5/2020   n=   9 now=   18180 end=      14444      8430     11082 U=     8.46 T=   68.8 p1= -20.6 p2=   125.9 ed=    88 4/19/2020   x1=  65. x2=  74. y1=   .44 y2=  -.62     
GP: Confirmed Israel 4/5/2020         74   18180    14444    8430    11082     2    88 4/19/2020 
AAA2     1 Israel Confirmed cc1=  .998585 cc2=  .665252 lx=  9.53808 if=  66 il=  74 4/5/2020   n=   8 now=   18180 end=      13878      8430     11082 U=     8.07 T=   68.4 p1= -23.7 p2=   131.0 ed=    87 4/18/2020   x1=  66. x2=  74. y1=   .30 y2=  -.70     
GP: Confirmed Israel 4/5/2020         74   18180    13878    8430    11082     2    87 4/18/2020 
AAA2     1 Israel Confirmed cc1=  .998286 cc2=  .644732 lx=  9.44808 if=  67 il=  74 4/5/2020   n=   7 now=   18180 end=      12683      8430     11082 U=     7.11 T=   67.6 p1= -30.2 p2=   143.3 ed=    84 4/15/2020   x1=  67. x2=  74. y1=   .09 y2=  -.90     
GP: Confirmed Israel 4/5/2020         74   18180    12683    8430    11082     2    84 4/15/2020 
AAA1     1 Israel Confirmed cc1=  .999060 cc2=  .621096 lx=  9.32808 if=  68 il=  74 4/5/2020   n=   6 now=   18180 end=      11249      8430     11082 U=     5.41 T=   67.3 p1= -38.1 p2=   161.6 ed=    80 4/11/2020   x1=  68. x2=  74. y1=  -.13 y2= -1.24 BEST
AAA2     1 Israel Confirmed cc1=  .999061 cc2=  .621096 lx=  9.32408 if=  68 il=  74 4/5/2020   n=   6 now=   18180 end=      11249      8430     11082 U=     5.41 T=   67.3 p1= -38.1 p2=   161.6 ed=    80 4/11/2020   x1=  68. x2=  74. y1=  -.13 y2= -1.24 BEST
GP: Confirmed Israel 4/5/2020         74   18180    11249    8430    11082     2    80 4/11/2020 
AAA1     1 Israel Confirmed cc1=  .998667 cc2=  .590419 lx=  9.28808 if=  69 il=  74 4/5/2020   n=   5 now=   18180 end=      10808      8430     11082 U=     4.82 T=   67.3 p1= -40.6 p2=   168.2 ed=    78 4/9/2020    x1=  69. x2=  74. y1=  -.35 y2= -1.39 BEST
AAA2     1 Israel Confirmed cc1=  .998668 cc2=  .590419 lx=  9.29208 if=  69 il=  74 4/5/2020   n=   5 now=   18180 end=      10808      8430     11082 U=     4.82 T=   67.3 p1= -40.6 p2=   168.2 ed=    78 4/9/2020    x1=  69. x2=  74. y1=  -.35 y2= -1.39 BEST
GP: Confirmed Israel 4/5/2020         74   18180    10808    8430    11082     2    78 4/9/2020  
AAA2     1 Israel Confirmed cc1=  .997426 cc2=  .849984 lx= 11.80808 if=  30 il=  75 4/6/2020   n=  45 now=   18180 end=     134333      8904     11754 U=    30.60 T=  105.6 p1= 638.9 p2=    13.5 ed=   177 7/17/2020   x1=  30. x2=  75. y1=  2.47 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   177 7/17/2020 
AAA2     1 Israel Confirmed cc1=  .997738 cc2=  .848666 lx= 11.80808 if=  31 il=  75 4/6/2020   n=  44 now=   18180 end=     134333      8904     11754 U=    29.92 T=  104.9 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  31. x2=  75. y1=  2.47 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   175 7/15/2020 
AAA2     1 Israel Confirmed cc1=  .997832 cc2=  .847076 lx= 11.80808 if=  32 il=  75 4/6/2020   n=  43 now=   18180 end=     134333      8904     11754 U=    29.24 T=  104.2 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  32. x2=  75. y1=  2.47 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   173 7/13/2020 
AAA2     1 Israel Confirmed cc1=  .997754 cc2=  .845255 lx= 11.80808 if=  33 il=  75 4/6/2020   n=  42 now=   18180 end=     134333      8904     11754 U=    28.56 T=  103.5 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  33. x2=  75. y1=  2.47 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   170 7/10/2020 
AAA2     1 Israel Confirmed cc1=  .997590 cc2=  .843286 lx= 11.80808 if=  34 il=  75 4/6/2020   n=  41 now=   18180 end=     134333      8904     11754 U=    27.88 T=  102.8 p1= 638.9 p2=    13.5 ed=   168 7/8/2020    x1=  34. x2=  75. y1=  2.47 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   168 7/8/2020  
AAA2     1 Israel Confirmed cc1=  .997494 cc2=  .841321 lx= 11.80808 if=  35 il=  75 4/6/2020   n=  40 now=   18180 end=     134333      8904     11754 U=    29.14 T=  104.1 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  35. x2=  75. y1=  2.37 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   172 7/12/2020 
AAA2     1 Israel Confirmed cc1=  .997354 cc2=  .839240 lx= 11.80808 if=  36 il=  75 4/6/2020   n=  39 now=   18180 end=     134333      8904     11754 U=    28.98 T=  103.9 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  36. x2=  75. y1=  2.34 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   172 7/12/2020 
AAA2     1 Israel Confirmed cc1=  .997179 cc2=  .837051 lx= 11.80808 if=  37 il=  75 4/6/2020   n=  38 now=   18180 end=     134333      8904     11754 U=    29.10 T=  104.1 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  37. x2=  75. y1=  2.30 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   172 7/12/2020 
AAA2     1 Israel Confirmed cc1=  .997014 cc2=  .834792 lx= 11.80808 if=  38 il=  75 4/6/2020   n=  37 now=   18180 end=     134333      8904     11754 U=    29.76 T=  104.7 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  38. x2=  75. y1=  2.24 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   174 7/14/2020 
AAA2     1 Israel Confirmed cc1=  .997078 cc2=  .832679 lx= 11.80808 if=  39 il=  75 4/6/2020   n=  36 now=   18180 end=     134333      8904     11754 U=    29.93 T=  104.9 p1= 638.9 p2=    13.5 ed=   175 7/15/2020   x1=  39. x2=  75. y1=  2.20 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   175 7/15/2020 
AAA2     1 Israel Confirmed cc1=  .997303 cc2=  .830637 lx= 11.80808 if=  40 il=  75 4/6/2020   n=  35 now=   18180 end=     134333      8904     11754 U=    29.10 T=  104.1 p1= 638.9 p2=    13.5 ed=   172 7/12/2020   x1=  40. x2=  75. y1=  2.20 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   172 7/12/2020 
AAA2     1 Israel Confirmed cc1=  .997225 cc2=  .828194 lx= 11.80808 if=  41 il=  75 4/6/2020   n=  34 now=   18180 end=     134333      8904     11754 U=    28.73 T=  103.7 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  41. x2=  75. y1=  2.18 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   171 7/11/2020 
AAA2     1 Israel Confirmed cc1=  .997045 cc2=  .825546 lx= 11.80808 if=  42 il=  75 4/6/2020   n=  33 now=   18180 end=     134333      8904     11754 U=    28.52 T=  103.5 p1= 638.9 p2=    13.5 ed=   170 7/10/2020   x1=  42. x2=  75. y1=  2.16 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   170 7/10/2020 
AAA2     1 Israel Confirmed cc1=  .996807 cc2=  .822729 lx= 11.80808 if=  43 il=  75 4/6/2020   n=  32 now=   18180 end=     134333      8904     11754 U=    28.59 T=  103.5 p1= 638.9 p2=    13.5 ed=   171 7/11/2020   x1=  43. x2=  75. y1=  2.12 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   171 7/11/2020 
AAA2     1 Israel Confirmed cc1=  .996559 cc2=  .819782 lx= 11.80808 if=  44 il=  75 4/6/2020   n=  31 now=   18180 end=     134333      8904     11754 U=    29.74 T=  104.7 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  44. x2=  75. y1=  2.04 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   174 7/14/2020 
AAA2     1 Israel Confirmed cc1=  .996868 cc2=  .817263 lx= 11.80808 if=  45 il=  75 4/6/2020   n=  30 now=   18180 end=     134333      8904     11754 U=    29.34 T=  104.3 p1= 638.9 p2=    13.5 ed=   173 7/13/2020   x1=  45. x2=  75. y1=  2.02 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   173 7/13/2020 
AAA2     1 Israel Confirmed cc1=  .997057 cc2=  .814483 lx= 11.80808 if=  46 il=  75 4/6/2020   n=  29 now=   18180 end=     134333      8904     11754 U=    29.71 T=  104.7 p1= 638.9 p2=    13.5 ed=   174 7/14/2020   x1=  46. x2=  75. y1=  1.97 y2=  1.00     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   174 7/14/2020 
AAA2     1 Israel Confirmed cc1=  .997714 cc2=  .812019 lx= 11.54808 if=  47 il=  75 4/6/2020   n=  28 now=   18180 end=     103577      8904     11754 U=    26.92 T=   99.2 p1= 469.7 p2=    17.6 ed=   162 7/2/2020    x1=  47. x2=  75. y1=  1.94 y2=   .90     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   162 7/2/2020  
AAA2     1 Israel Confirmed cc1=  .997940 cc2=  .808958 lx= 11.24808 if=  48 il=  75 4/6/2020   n=  27 now=   18180 end=      76732      8904     11754 U=    24.67 T=   93.9 p1= 322.1 p2=    23.7 ed=   152 6/22/2020   x1=  48. x2=  75. y1=  1.86 y2=   .77     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   152 6/22/2020 
AAA2     1 Israel Confirmed cc1=  .998266 cc2=  .805816 lx= 10.97808 if=  49 il=  75 4/6/2020   n=  26 now=   18180 end=      58575      8904     11754 U=    22.10 T=   89.0 p1= 222.2 p2=    31.0 ed=   141 6/11/2020   x1=  49. x2=  75. y1=  1.81 y2=   .63     
GP: Confirmed Israel 4/6/2020         75   18180    -        8904    11754     3   141 6/11/2020 
AAA2     1 Israel Confirmed cc1=  .998287 cc2=  .802171 lx= 10.81808 if=  50 il=  75 4/6/2020   n=  25 now=   18180 end=      49915      8904     11754 U=    20.87 T=   86.4 p1= 174.6 p2=    36.4 ed=   135 6/5/2020    x1=  50. x2=  75. y1=  1.74 y2=   .54     
GP: Confirmed Israel 4/6/2020         75   18180    49915    8904    11754     3   135 6/5/2020  
AAA2     1 Israel Confirmed cc1=  .998350 cc2=  .798350 lx= 10.65808 if=  51 il=  75 4/6/2020   n=  24 now=   18180 end=      42534      8904     11754 U=    19.60 T=   83.8 p1= 134.0 p2=    42.7 ed=   130 5/31/2020   x1=  51. x2=  75. y1=  1.67 y2=   .45     
GP: Confirmed Israel 4/6/2020         75   18180    42534    8904    11754     3   130 5/31/2020 
AAA2     1 Israel Confirmed cc1=  .998467 cc2=  .794342 lx= 10.50808 if=  52 il=  75 4/6/2020   n=  23 now=   18180 end=      36610      8904     11754 U=    18.32 T=   81.3 p1= 101.4 p2=    49.7 ed=   124 5/25/2020   x1=  52. x2=  75. y1=  1.60 y2=   .35     
GP: Confirmed Israel 4/6/2020         75   18180    36610    8904    11754     3   124 5/25/2020 
AAA2     1 Israel Confirmed cc1=  .998589 cc2=  .790075 lx= 10.36808 if=  53 il=  75 4/6/2020   n=  22 now=   18180 end=      31827      8904     11754 U=    17.41 T=   79.2 p1=  75.1 p2=    57.1 ed=   120 5/21/2020   x1=  53. x2=  75. y1=  1.51 y2=   .24     
GP: Confirmed Israel 4/6/2020         75   18180    31827    8904    11754     3   120 5/21/2020 
AAA2     1 Israel Confirmed cc1=  .999177 cc2=  .785976 lx= 10.21808 if=  54 il=  75 4/6/2020   n=  21 now=   18180 end=      27393      8904     11754 U=    15.56 T=   76.8 p1=  50.7 p2=    66.4 ed=   113 5/14/2020   x1=  54. x2=  75. y1=  1.47 y2=   .12     
GP: Confirmed Israel 4/6/2020         75   18180    27393    8904    11754     3   113 5/14/2020 
AAA2     1 Israel Confirmed cc1=  .999218 cc2=  .781000 lx= 10.13808 if=  55 il=  75 4/6/2020   n=  20 now=   18180 end=      25287      8904     11754 U=    14.57 T=   75.6 p1=  39.1 p2=    71.9 ed=   110 5/11/2020   x1=  55. x2=  75. y1=  1.42 y2=   .04     
GP: Confirmed Israel 4/6/2020         75   18180    25287    8904    11754     3   110 5/11/2020 
AAA2     1 Israel Confirmed cc1=  .999097 cc2=  .775490 lx= 10.12808 if=  56 il=  75 4/6/2020   n=  19 now=   18180 end=      25036      8904     11754 U=    14.28 T=   75.5 p1=  37.7 p2=    72.6 ed=   109 5/10/2020   x1=  56. x2=  75. y1=  1.36 y2=   .03     
